slot_owner_a,slot_owner_b,slot_ref_count,slot_ref_count_abs_log1p,slot_ref_count_is_even,slot_ref_count_mod3,slot_ref_count_mod5,slot_ref_count_mod7,slot_ref_count_mod10,slot_numerator,slot_numerator_abs_log1p,slot_numerator_is_even,slot_numerator_mod3,slot_numerator_mod5,slot_numerator_mod7,slot_numerator_mod10,slot_denominator,slot_denominator_abs_log1p,slot_denominator_is_even,slot_denominator_mod3,slot_denominator_mod5,slot_denominator_mod7,slot_denominator_mod10,slot_offset,slot_offset_abs_log1p,slot_offset_is_even,slot_offset_mod3,slot_offset_mod5,slot_offset_mod7,slot_offset_mod10,gcd_all,n_multiple_pairs,y
8,4,32,3.4965075614664802,1,2,2,4,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,1,4,59.0
9,4,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,19,2.995732273553991,0,1,4,5,9,1,1,74.0
9,5,32,3.4965075614664802,1,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,3,52.0
6,7,88,4.48863636973214,1,1,3,4,8,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,4,128.0
1,8,68,4.23410650459726,1,2,3,5,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,6,104.0
6,5,84,4.442651256490317,1,0,4,0,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,29,3.4011973816621555,0,2,4,1,9,1,4,155.0
0,7,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,4,47.0
7,6,90,4.51085950651685,1,0,0,6,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,22,3.1354942159291497,1,1,2,1,2,1,4,142.0
1,4,80,4.394449154672439,1,2,0,3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,1,3,174.0
2,7,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,28,3.367295829986474,1,1,3,0,8,2,4,79.0
8,9,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,2,89.0
1,7,78,4.3694478524670215,1,0,3,1,8,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,1,4,114.0
2,6,88,4.48863636973214,1,1,3,4,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,4,135.0
6,5,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,2,69.0
9,0,44,3.8066624897703196,1,2,4,2,4,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,2,82.0
2,8,90,4.51085950651685,1,0,0,6,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,1,2,161.0
1,3,72,4.290459441148391,1,0,2,2,2,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,2,2,142.0
6,1,88,4.48863636973214,1,1,3,4,8,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,27,3.332204510175204,0,0,2,6,7,1,1,155.0
0,0,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,22,3.1354942159291497,1,1,2,1,2,1,5,48.0
0,8,48,3.8918202981106265,1,0,3,6,8,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,1,4,63.0
0,0,80,4.394449154672439,1,2,0,3,0,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,2,3,126.0
0,0,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,4,36.0
4,3,99,4.605170185988092,0,0,4,1,9,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,2,147.0
9,0,54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,1,2,119.0
9,3,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,2,6,1,4,44.0
0,5,55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,1,96.0
9,7,66,4.204692619390966,1,0,1,3,6,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,2,114.0
8,2,33,3.5263605246161616,0,0,3,5,3,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,21,3.091042453358316,0,0,1,0,1,1,1,84.0
2,5,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,1,1,124.0
5,7,99,4.605170185988092,0,0,4,1,9,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,1,4,131.0
3,0,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,29,3.4011973816621555,0,2,4,1,9,1,1,128.0
3,4,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,21,3.091042453358316,0,0,1,0,1,1,1,41.0
2,7,72,4.290459441148391,1,0,2,2,2,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,28,3.367295829986474,1,1,3,0,8,1,2,156.0
2,8,68,4.23410650459726,1,2,3,5,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,3,121.0
8,0,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,1,3,30.0
9,4,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,1,2,57.0
1,5,78,4.3694478524670215,1,0,3,1,8,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,28,3.367295829986474,1,1,3,0,8,1,4,119.0
6,1,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,1,4,46.0
6,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,2,16.0
3,2,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,16,2.833213344056216,1,1,1,2,6,2,4,86.0
9,3,100,4.61512051684126,1,1,0,2,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,0,4,5,1,4,175.0
8,9,75,4.330733340286331,0,0,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,1,2,137.0
3,2,99,4.605170185988092,0,0,4,1,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,1,3,189.0
9,9,100,4.61512051684126,1,1,0,2,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,0,1,4,5,9,1,4,144.0
5,4,72,4.290459441148391,1,0,2,2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,1,3,147.0
0,1,96,4.574710978503383,1,0,1,5,6,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,28,3.367295829986474,1,1,3,0,8,1,2,180.0
8,0,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,4,112.0
4,7,96,4.574710978503383,1,0,1,5,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,5,147.0
3,8,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,1,1,36.0
8,1,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,6,46.0
5,0,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,23,3.1780538303479458,0,2,3,2,3,1,2,58.0
0,9,62,4.143134726391533,1,2,2,6,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,1,101.0
3,0,44,3.8066624897703196,1,2,4,2,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,1,4,64.0
7,1,70,4.2626798770413155,1,1,0,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,3,117.0
9,3,82,4.418840607796598,1,1,2,5,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,2,4,139.0
9,9,40,3.713572066704308,1,1,0,5,0,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,28,3.367295829986474,1,1,3,0,8,1,0,98.0
3,2,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,1,6,66.0
3,9,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,1,0,48.0
8,7,55,4.02535169073515,0,1,0,6,5,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,22,3.1354942159291497,1,1,2,1,2,1,3,87.0
3,3,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,1,2,40.0
2,5,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,4,45.0
4,5,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,1,2,52.0
8,0,78,4.3694478524670215,1,0,3,1,8,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,1,4,111.0
8,4,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,1,3,96.0
0,7,36,3.6109179126442243,1,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,1,1,74.0
9,9,66,4.204692619390966,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,4,91.0
9,0,76,4.343805421853684,1,1,1,6,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,26,3.295836866004329,1,2,1,5,6,1,4,121.0
3,5,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,5,92.0
3,1,95,4.564348191467836,0,2,0,4,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,1,1,180.0
1,4,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,4,25.0
1,2,84,4.442651256490317,1,0,4,0,4,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,0,2,0,1,2,149.0
8,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,0,1,3,6,3,1,1,20.0
4,6,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,1,3,92.0
6,8,32,3.4965075614664802,1,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,4,57.0
1,2,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,1,1,100.0
8,6,77,4.356708826689592,0,2,2,0,7,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,19,2.995732273553991,0,1,4,5,9,1,4,107.0
4,4,66,4.204692619390966,1,0,1,3,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,5,100.0
5,6,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,1,4,22.0
6,2,72,4.290459441148391,1,0,2,2,2,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,1,3,150.0
6,9,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,23,3.1780538303479458,0,2,3,2,3,1,4,31.0
2,8,77,4.356708826689592,0,2,2,0,7,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,27,3.332204510175204,0,0,2,6,7,1,1,148.0
2,6,78,4.3694478524670215,1,0,3,1,8,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,1,4,110.0
0,6,78,4.3694478524670215,1,0,3,1,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,1,4,133.0
9,8,82,4.418840607796598,1,1,2,5,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,0,1,5,1,4,138.0
4,4,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,2,3,33.0
4,3,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,3,1,121.0
5,6,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,18,2.9444389791664403,1,0,3,4,8,1,4,30.0
2,6,33,3.5263605246161616,0,0,3,5,3,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,13,2.6390573296152584,0,1,3,6,3,1,1,52.0
2,4,76,4.343805421853684,1,1,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,1,3,125.0
7,2,66,4.204692619390966,1,0,1,3,6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,5,101.0
5,2,88,4.48863636973214,1,1,3,4,8,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,1,1,180.0
5,1,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,1,4,38.0
9,4,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,1,1,75.0
5,7,99,4.605170185988092,0,0,4,1,9,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,29,3.4011973816621555,0,2,4,1,9,1,3,161.0
9,5,42,3.7612001156935624,1,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,27,3.332204510175204,0,0,2,6,7,3,2,97.0
7,5,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,29,3.4011973816621555,0,2,4,1,9,1,1,57.0
5,4,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,19,2.995732273553991,0,1,4,5,9,1,1,29.0
6,1,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,1,2,114.0
7,1,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,24,3.2188758248682006,1,0,4,3,4,3,4,56.0
9,3,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,22,3.1354942159291497,1,1,2,1,2,1,1,73.0
9,7,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,22,3.1354942159291497,1,1,2,1,2,1,6,34.0
6,8,78,4.3694478524670215,1,0,3,1,8,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,3,122.0
6,6,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,1,5,59.0
3,3,96,4.574710978503383,1,0,1,5,6,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,1,4,133.0
4,2,82,4.418840607796598,1,1,2,5,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,0,2,2,3,7,1,4,140.0
7,5,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,3,44.0
8,5,88,4.48863636973214,1,1,3,4,8,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,1,2,128.0
4,5,33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,1,63.0
0,5,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,2,3,90.0
4,6,54,4.007333185232471,1,0,4,5,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,2,95.0
5,6,44,3.8066624897703196,1,2,4,2,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,2,3,75.0
6,4,90,4.51085950651685,1,0,0,6,0,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,1,2,170.0
5,9,63,4.1588830833596715,0,0,3,0,3,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,3,88.0
4,7,80,4.394449154672439,1,2,0,3,0,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,1,4,115.0
6,1,75,4.330733340286331,0,0,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,1,4,145.0
9,5,88,4.48863636973214,1,1,3,4,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,1,4,141.0
8,2,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,1,3,38.0
9,9,100,4.61512051684126,1,1,0,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,0,2,2,3,7,1,4,167.0
5,6,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,1,39.0
0,5,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,27,3.332204510175204,0,0,2,6,7,1,1,73.0
5,8,55,4.02535169073515,0,1,0,6,5,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,1,3,116.0
0,1,84,4.442651256490317,1,0,4,0,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,6,113.0
1,2,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,1,1,43.0
7,8,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,26,3.295836866004329,1,2,1,5,6,1,2,31.0
9,5,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,24,3.2188758248682006,1,0,4,3,4,1,2,79.0
6,0,80,4.394449154672439,1,2,0,3,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,1,4,129.0
5,1,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,3,2,115.0
3,3,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,1,5,40.0
1,9,96,4.574710978503383,1,0,1,5,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,6,129.0
6,2,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,1,1,27.0
7,9,33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,22,3.1354942159291497,1,1,2,1,2,1,2,79.0
8,5,84,4.442651256490317,1,0,4,0,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,1,5,142.0
4,6,98,4.59511985013459,1,2,3,0,8,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,1,2,154.0
4,4,52,3.970291913552122,1,1,2,3,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,1,4,87.0
1,3,68,4.23410650459726,1,2,3,5,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,4,107.0
9,3,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,1,1,59.0
8,7,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,1,1,37.0
5,7,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,2,17.0
4,1,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,4,26.0
2,5,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,1,2,33.0
8,5,74,4.31748811353631,1,2,4,4,4,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,1,1,127.0
0,7,84,4.442651256490317,1,0,4,0,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,1,4,113.0
6,5,85,4.454347296253507,0,1,0,1,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,2,142.0
4,9,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,28,3.367295829986474,1,1,3,0,8,1,1,42.0
