slot_person,slot_a,slot_a_abs_log1p,slot_a_is_even,slot_a_mod3,slot_a_mod5,slot_a_mod7,slot_a_mod10,slot_d,slot_d_abs_log1p,slot_d_is_even,slot_d_mod3,slot_d_mod5,slot_d_mod7,slot_d_mod10,slot_item_a,slot_item_b,slot_super_category,slot_occasion,gcd_all,n_multiple_pairs,y
5,111,4.718498871295094,0,0,1,6,1,10,2.3978952727983707,1,1,0,3,0,27,20,5,5,1,0,232.0
14,95,4.564348191467836,0,2,0,4,5,3,1.3862943611198906,0,0,3,3,3,5,5,1,5,1,0,193.0
7,48,3.8918202981106265,1,0,3,6,8,12,2.5649493574615367,1,0,2,5,2,1,27,1,5,12,1,108.0
5,52,3.970291913552122,1,1,2,3,2,12,2.5649493574615367,1,0,2,5,2,4,19,3,7,4,0,116.0
1,107,4.68213122712422,0,2,2,2,7,23,3.1780538303479458,0,2,3,2,3,14,14,6,3,1,0,237.0
7,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,9,30,4,0,1,1,53.0
7,55,4.02535169073515,0,1,0,6,5,11,2.4849066497880004,0,2,1,4,1,4,25,3,6,11,1,121.0
3,86,4.465908118654584,1,2,1,2,6,1,0.6931471805599453,0,1,1,1,1,25,25,3,5,1,1,173.0
1,91,4.5217885770490405,0,1,1,0,1,2,1.0986122886681098,1,2,2,2,2,18,0,0,5,1,0,184.0
0,102,4.634728988229636,1,0,2,4,2,11,2.4849066497880004,0,2,1,4,1,3,3,2,6,1,0,215.0
1,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,24,21,2,3,1,0,51.0
13,76,4.343805421853684,1,1,1,6,6,12,2.5649493574615367,1,0,2,5,2,10,9,5,0,4,0,164.0
14,111,4.718498871295094,0,0,1,6,1,23,3.1780538303479458,0,2,3,2,3,21,12,6,4,1,0,245.0
14,63,4.1588830833596715,0,0,3,0,3,22,3.1354942159291497,1,1,2,1,2,3,31,2,4,1,0,148.0
8,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,7,26,0,2,2,1,30.0
6,98,4.59511985013459,1,2,3,0,8,5,1.791759469228055,0,2,0,5,5,20,25,3,1,1,0,201.0
10,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,9,30,4,2,3,0,24.0
2,44,3.8066624897703196,1,2,4,2,4,11,2.4849066497880004,0,2,1,4,1,14,14,6,0,11,1,99.0
10,5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,21,12,6,4,1,0,29.0
11,95,4.564348191467836,0,2,0,4,5,13,2.6390573296152584,0,1,3,6,3,12,12,6,4,1,0,203.0
6,27,3.332204510175204,0,0,2,6,7,17,2.8903717578961645,0,2,2,3,7,14,17,6,6,1,0,71.0
13,46,3.8501476017100584,1,1,1,4,6,7,2.0794415416798357,0,1,2,0,7,28,5,1,4,1,0,99.0
5,91,4.5217885770490405,0,1,1,0,1,22,3.1354942159291497,1,1,2,1,2,17,3,2,7,1,0,204.0
2,29,3.4011973816621555,0,2,4,1,9,11,2.4849066497880004,0,2,1,4,1,8,27,1,6,1,0,69.0
10,99,4.605170185988092,0,0,4,1,9,8,2.1972245773362196,1,2,3,1,8,5,1,1,3,1,0,206.0
6,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,8,27,1,5,3,1,33.0
10,109,4.700480365792417,0,1,4,4,9,16,2.833213344056216,1,1,1,2,6,1,1,1,6,1,0,234.0
10,32,3.4965075614664802,1,2,2,4,2,21,3.091042453358316,0,0,1,0,1,3,21,2,4,1,0,85.0
0,21,3.091042453358316,0,0,1,0,1,13,2.6390573296152584,0,1,3,6,3,17,2,2,3,1,0,55.0
10,41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,19,8,4,4,1,0,84.0
5,56,4.04305126783455,1,2,1,0,6,16,2.833213344056216,1,1,1,2,6,29,12,6,5,8,0,128.0
11,92,4.532599493153256,1,2,2,1,2,11,2.4849066497880004,0,2,1,4,1,6,4,3,0,1,0,195.0
13,99,4.605170185988092,0,0,4,1,9,10,2.3978952727983707,1,1,0,3,0,28,27,1,0,1,0,208.0
6,113,4.736198448394496,0,2,3,1,3,8,2.1972245773362196,1,2,3,1,8,18,26,0,6,1,0,234.0
1,87,4.477336814478207,0,0,2,3,7,9,2.302585092994046,0,0,4,2,9,15,20,5,3,3,0,183.0
7,95,4.564348191467836,0,2,0,4,5,16,2.833213344056216,1,1,1,2,6,17,31,2,4,1,0,206.0
2,42,3.7612001156935624,1,0,2,0,2,21,3.091042453358316,0,0,1,0,1,20,19,3,2,21,1,105.0
3,108,4.6913478822291435,1,0,3,3,8,22,3.1354942159291497,1,1,2,1,2,7,23,0,3,2,0,238.0
5,107,4.68213122712422,0,2,2,2,7,17,2.8903717578961645,0,2,2,3,7,1,16,1,4,1,0,231.0
14,9,2.302585092994046,0,0,4,2,9,23,3.1780538303479458,0,2,3,2,3,23,29,5,5,1,0,41.0
0,101,4.624972813284271,0,2,1,3,1,24,3.2188758248682006,1,0,4,3,4,30,18,4,0,1,0,226.0
13,38,3.6635616461296463,1,2,3,3,8,21,3.091042453358316,0,0,1,0,1,11,24,5,7,1,0,97.0
4,93,4.543294782270004,0,0,3,2,3,18,2.9444389791664403,1,0,3,4,8,7,22,0,2,3,0,204.0
13,51,3.9512437185814275,0,0,1,2,1,1,0.6931471805599453,0,1,1,1,1,6,4,3,4,1,1,103.0
2,84,4.442651256490317,1,0,4,0,4,3,1.3862943611198906,0,0,3,3,3,21,28,6,5,3,1,171.0
9,73,4.30406509320417,0,1,3,3,3,21,3.091042453358316,0,0,1,0,1,25,4,3,7,1,0,167.0
3,106,4.672828834461906,1,1,1,1,6,17,2.8903717578961645,0,2,2,3,7,8,5,1,5,1,0,229.0
14,106,4.672828834461906,1,1,1,1,6,12,2.5649493574615367,1,0,2,5,2,15,20,5,3,2,0,224.0
10,41,3.7376696182833684,0,2,1,6,1,11,2.4849066497880004,0,2,1,4,1,13,0,0,6,1,0,93.0
8,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,1,27,1,3,1,0,43.0
6,112,4.727387818712341,1,1,2,0,2,23,3.1780538303479458,0,2,3,2,3,22,11,3,5,1,0,247.0
2,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,21,17,6,4,1,0,33.0
0,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,28,5,1,3,2,0,56.0
5,119,4.787491742782046,0,2,4,0,9,24,3.2188758248682006,1,0,4,3,4,30,18,4,7,1,0,262.0
8,86,4.465908118654584,1,2,1,2,6,23,3.1780538303479458,0,2,3,2,3,4,4,3,1,1,0,195.0
5,61,4.127134385045092,0,1,1,5,1,2,1.0986122886681098,1,2,2,2,2,1,16,1,1,1,0,124.0
5,68,4.23410650459726,1,2,3,5,8,1,0.6931471805599453,0,1,1,1,1,21,28,6,0,1,1,137.0
9,63,4.1588830833596715,0,0,3,0,3,11,2.4849066497880004,0,2,1,4,1,26,30,4,1,1,0,137.0
6,44,3.8066624897703196,1,2,4,2,4,2,1.0986122886681098,1,2,2,2,2,7,22,0,4,2,1,90.0
5,9,2.302585092994046,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,26,18,4,6,3,0,39.0
1,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,1,16,1,0,8,1,56.0
11,61,4.127134385045092,0,1,1,5,1,11,2.4849066497880004,0,2,1,4,1,26,18,4,1,1,0,133.0
3,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,11,24,5,5,1,0,59.0
3,53,3.9889840465642745,0,2,3,4,3,10,2.3978952727983707,1,1,0,3,0,8,27,1,3,1,0,116.0
3,109,4.700480365792417,0,1,4,4,9,5,1.791759469228055,0,2,0,5,5,20,19,3,5,1,0,223.0
6,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,5,1,1,6,2,1,58.0
12,106,4.672828834461906,1,1,1,1,6,1,0.6931471805599453,0,1,1,1,1,20,19,3,6,1,1,213.0
0,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,19,13,4,2,1,0,97.0
5,36,3.6109179126442243,1,0,1,1,6,17,2.8903717578961645,0,2,2,3,7,21,17,6,2,1,0,89.0
4,51,3.9512437185814275,0,0,1,2,1,24,3.2188758248682006,1,0,4,3,4,6,4,3,6,3,0,126.0
12,47,3.871201010907891,0,2,2,5,7,16,2.833213344056216,1,1,1,2,6,8,5,1,3,1,0,110.0
13,116,4.762173934797756,1,2,1,4,6,21,3.091042453358316,0,0,1,0,1,13,7,0,7,1,0,253.0
9,98,4.59511985013459,1,2,3,0,8,18,2.9444389791664403,1,0,3,4,8,9,30,4,4,2,0,214.0
3,79,4.382026634673881,0,1,4,2,9,22,3.1354942159291497,1,1,2,1,2,1,27,1,5,1,0,180.0
13,51,3.9512437185814275,0,0,1,2,1,11,2.4849066497880004,0,2,1,4,1,31,22,0,6,1,0,113.0
3,25,3.258096538021482,0,1,0,4,5,23,3.1780538303479458,0,2,3,2,3,16,3,2,3,1,0,73.0
13,101,4.624972813284271,0,2,1,3,1,23,3.1780538303479458,0,2,3,2,3,30,13,4,4,1,0,225.0
12,51,3.9512437185814275,0,0,1,2,1,14,2.70805020110221,1,2,4,0,4,14,28,6,6,1,0,116.0
8,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,22,4,3,6,2,0,32.0
6,83,4.430816798843313,0,2,3,6,3,6,1.9459101490553132,1,0,1,6,6,29,28,6,6,1,0,172.0
9,115,4.7535901911063645,0,1,0,3,5,6,1.9459101490553132,1,0,1,6,6,7,26,0,3,1,0,236.0
6,66,4.204692619390966,1,0,1,3,6,8,2.1972245773362196,1,2,3,1,8,28,5,1,3,2,0,140.0
3,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,27,29,5,6,1,0,69.0
2,76,4.343805421853684,1,1,1,6,6,18,2.9444389791664403,1,0,3,4,8,13,22,0,2,2,0,170.0
0,108,4.6913478822291435,1,0,3,3,8,5,1.791759469228055,0,2,0,5,5,4,25,3,7,1,0,221.0
2,34,3.5553480614894135,1,1,4,6,4,19,2.995732273553991,0,1,4,5,9,1,16,1,4,1,0,87.0
0,104,4.653960350157523,1,2,4,6,4,15,2.772588722239781,0,0,0,1,5,11,10,5,0,1,0,223.0
3,61,4.127134385045092,0,1,1,5,1,25,3.258096538021482,0,1,0,4,5,13,0,0,5,1,0,147.0
9,21,3.091042453358316,0,0,1,0,1,11,2.4849066497880004,0,2,1,4,1,17,15,2,0,1,0,53.0
11,89,4.499809670330265,0,2,4,5,9,6,1.9459101490553132,1,0,1,6,6,30,18,4,7,1,0,184.0
3,119,4.787491742782046,0,2,4,0,9,23,3.1780538303479458,0,2,3,2,3,17,2,2,6,1,0,261.0
8,64,4.174387269895637,1,1,4,1,4,15,2.772588722239781,0,0,0,1,5,14,28,6,1,1,0,143.0
12,108,4.6913478822291435,1,0,3,3,8,8,2.1972245773362196,1,2,3,1,8,10,9,5,0,4,0,224.0
6,34,3.5553480614894135,1,1,4,6,4,19,2.995732273553991,0,1,4,5,9,6,11,3,1,1,0,87.0
14,38,3.6635616461296463,1,2,3,3,8,1,0.6931471805599453,0,1,1,1,1,20,6,3,3,1,1,77.0
8,77,4.356708826689592,0,2,2,0,7,10,2.3978952727983707,1,1,0,3,0,26,30,4,4,1,0,164.0
5,117,4.770684624465665,0,0,2,5,7,17,2.8903717578961645,0,2,2,3,7,16,2,2,3,1,0,251.0
3,21,3.091042453358316,0,0,1,0,1,8,2.1972245773362196,1,2,3,1,8,0,0,0,6,1,0,50.0
3,108,4.6913478822291435,1,0,3,3,8,16,2.833213344056216,1,1,1,2,6,7,22,0,1,4,0,232.0
9,26,3.295836866004329,1,2,1,5,6,20,3.044522437723423,1,2,0,6,0,21,12,6,6,2,0,72.0
9,104,4.653960350157523,1,2,4,6,4,21,3.091042453358316,0,0,1,0,1,0,0,0,3,1,0,229.0
0,64,4.174387269895637,1,1,4,1,4,9,2.302585092994046,0,0,4,2,9,8,1,1,1,1,0,137.0
8,84,4.442651256490317,1,0,4,0,4,25,3.258096538021482,0,1,0,4,5,5,5,1,5,1,0,193.0
14,69,4.248495242049359,0,0,4,6,9,11,2.4849066497880004,0,2,1,4,1,13,0,0,1,1,0,149.0
4,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,6,11,3,4,1,0,37.0
10,68,4.23410650459726,1,2,3,5,8,6,1.9459101490553132,1,0,1,6,6,30,13,4,3,2,0,142.0
3,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,18,26,0,1,2,1,74.0
11,69,4.248495242049359,0,0,4,6,9,13,2.6390573296152584,0,1,3,6,3,24,31,2,4,1,0,151.0
2,43,3.784189633918261,0,1,3,1,3,25,3.258096538021482,0,1,0,4,5,7,7,0,0,1,0,111.0
6,53,3.9889840465642745,0,2,3,4,3,18,2.9444389791664403,1,0,3,4,8,19,8,4,2,1,0,124.0
9,114,4.74493212836325,1,0,4,2,4,21,3.091042453358316,0,0,1,0,1,16,3,2,2,3,0,249.0
13,111,4.718498871295094,0,0,1,6,1,11,2.4849066497880004,0,2,1,4,1,0,26,0,5,1,0,233.0
0,46,3.8501476017100584,1,1,1,4,6,15,2.772588722239781,0,0,0,1,5,25,4,3,4,1,0,107.0
14,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,31,22,0,3,1,0,47.0
4,44,3.8066624897703196,1,2,4,2,4,1,0.6931471805599453,0,1,1,1,1,26,18,4,2,1,1,89.0
8,38,3.6635616461296463,1,2,3,3,8,18,2.9444389791664403,1,0,3,4,8,2,31,2,4,2,0,94.0
10,62,4.143134726391533,1,2,2,6,2,20,3.044522437723423,1,2,0,6,0,10,24,5,5,2,0,144.0
12,91,4.5217885770490405,0,1,1,0,1,5,1.791759469228055,0,2,0,5,5,8,5,1,1,1,0,187.0
3,60,4.110873864173311,1,0,0,4,0,12,2.5649493574615367,1,0,2,5,2,28,27,1,0,12,1,132.0
0,54,4.007333185232471,1,0,4,5,4,1,0.6931471805599453,0,1,1,1,1,22,11,3,2,1,1,109.0
3,77,4.356708826689592,0,2,2,0,7,11,2.4849066497880004,0,2,1,4,1,21,28,6,1,11,1,165.0
2,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,14,14,6,3,1,1,73.0
6,41,3.7376696182833684,0,2,1,6,1,16,2.833213344056216,1,1,1,2,6,4,11,3,3,1,0,98.0
0,72,4.290459441148391,1,0,2,2,2,7,2.0794415416798357,0,1,2,0,7,0,22,0,3,1,0,151.0
6,102,4.634728988229636,1,0,2,4,2,21,3.091042453358316,0,0,1,0,1,10,10,5,1,3,0,225.0
4,35,3.58351893845611,0,2,0,0,5,10,2.3978952727983707,1,1,0,3,0,29,28,6,0,5,0,80.0
10,113,4.736198448394496,0,2,3,1,3,6,1.9459101490553132,1,0,1,6,6,18,23,0,6,1,0,232.0
12,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,30,13,4,2,1,0,71.0
11,67,4.219507705176107,0,1,2,4,7,13,2.6390573296152584,0,1,3,6,3,21,28,6,1,1,0,147.0
4,91,4.5217885770490405,0,1,1,0,1,24,3.2188758248682006,1,0,4,3,4,7,26,0,4,1,0,206.0
5,27,3.332204510175204,0,0,2,6,7,22,3.1354942159291497,1,1,2,1,2,0,26,0,1,1,0,76.0
8,96,4.574710978503383,1,0,1,5,6,10,2.3978952727983707,1,1,0,3,0,31,26,0,7,2,0,202.0
0,74,4.31748811353631,1,2,4,4,4,21,3.091042453358316,0,0,1,0,1,4,11,3,4,1,0,169.0
4,52,3.970291913552122,1,1,2,3,2,24,3.2188758248682006,1,0,4,3,4,9,30,4,5,4,0,128.0
0,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,9,13,4,2,4,0,56.0
4,110,4.709530201312334,1,2,0,5,0,15,2.772588722239781,0,0,0,1,5,6,4,3,1,5,0,235.0
11,110,4.709530201312334,1,2,0,5,0,18,2.9444389791664403,1,0,3,4,8,26,30,4,3,2,0,238.0
11,56,4.04305126783455,1,2,1,0,6,16,2.833213344056216,1,1,1,2,6,1,1,1,2,8,0,128.0
1,83,4.430816798843313,0,2,3,6,3,10,2.3978952727983707,1,1,0,3,0,3,3,2,4,1,0,176.0
3,58,4.07753744390572,1,1,3,2,8,25,3.258096538021482,0,1,0,4,5,27,29,5,6,1,0,141.0
11,66,4.204692619390966,1,0,1,3,6,13,2.6390573296152584,0,1,3,6,3,9,13,4,4,1,0,145.0
3,120,4.795790545596741,1,0,0,1,0,4,1.6094379124341003,1,1,4,4,4,23,24,5,0,4,1,244.0
10,75,4.330733340286331,0,0,0,5,5,18,2.9444389791664403,1,0,3,4,8,26,8,4,2,3,0,168.0
6,19,2.995732273553991,0,1,4,5,9,23,3.1780538303479458,0,2,3,2,3,9,8,4,7,1,0,61.0
12,72,4.290459441148391,1,0,2,2,2,4,1.6094379124341003,1,1,4,4,4,8,27,1,7,4,1,148.0
5,58,4.07753744390572,1,1,3,2,8,10,2.3978952727983707,1,1,0,3,0,17,31,2,0,2,0,126.0
14,60,4.110873864173311,1,0,0,4,0,14,2.70805020110221,1,2,4,0,4,3,21,2,2,2,0,134.0
9,5,1.791759469228055,0,2,0,5,5,22,3.1354942159291497,1,1,2,1,2,15,10,5,7,1,0,32.0
13,107,4.68213122712422,0,2,2,2,7,21,3.091042453358316,0,0,1,0,1,24,3,2,6,1,0,235.0
0,116,4.762173934797756,1,2,1,4,6,2,1.0986122886681098,1,2,2,2,2,15,10,5,4,2,1,234.0
5,62,4.143134726391533,1,2,2,6,2,7,2.0794415416798357,0,1,2,0,7,0,26,0,0,1,0,131.0
12,97,4.584967478670572,0,1,2,6,7,1,0.6931471805599453,0,1,1,1,1,21,28,6,7,1,1,195.0
5,114,4.74493212836325,1,0,4,2,4,11,2.4849066497880004,0,2,1,4,1,11,24,5,5,1,0,239.0
7,117,4.770684624465665,0,0,2,5,7,8,2.1972245773362196,1,2,3,1,8,15,20,5,1,1,0,242.0
3,48,3.8918202981106265,1,0,3,6,8,12,2.5649493574615367,1,0,2,5,2,8,27,1,7,12,1,108.0
14,103,4.6443908991413725,0,1,3,5,3,9,2.302585092994046,0,0,4,2,9,16,21,2,5,1,0,215.0
8,98,4.59511985013459,1,2,3,0,8,12,2.5649493574615367,1,0,2,5,2,15,20,5,0,2,0,208.0
2,67,4.219507705176107,0,1,2,4,7,23,3.1780538303479458,0,2,3,2,3,29,28,6,1,1,0,157.0
3,42,3.7612001156935624,1,0,2,0,2,5,1.791759469228055,0,2,0,5,5,8,1,1,0,1,0,89.0
0,32,3.4965075614664802,1,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,20,11,3,1,8,1,72.0
11,99,4.605170185988092,0,0,4,1,9,24,3.2188758248682006,1,0,4,3,4,21,17,6,6,3,0,222.0
4,51,3.9512437185814275,0,0,1,2,1,16,2.833213344056216,1,1,1,2,6,14,28,6,6,1,0,118.0
9,102,4.634728988229636,1,0,2,4,2,19,2.995732273553991,0,1,4,5,9,12,12,6,2,1,0,223.0
1,46,3.8501476017100584,1,1,1,4,6,24,3.2188758248682006,1,0,4,3,4,4,19,3,3,2,0,116.0
5,91,4.5217885770490405,0,1,1,0,1,12,2.5649493574615367,1,0,2,5,2,11,9,5,6,1,0,194.0
11,91,4.5217885770490405,0,1,1,0,1,18,2.9444389791664403,1,0,3,4,8,7,26,0,5,1,0,200.0
1,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,28,5,1,3,5,1,30.0
9,61,4.127134385045092,0,1,1,5,1,6,1.9459101490553132,1,0,1,6,6,0,0,0,0,1,0,128.0
10,28,3.367295829986474,1,1,3,0,8,19,2.995732273553991,0,1,4,5,9,14,28,6,6,1,0,75.0
0,26,3.295836866004329,1,2,1,5,6,9,2.302585092994046,0,0,4,2,9,11,9,5,1,1,0,61.0
7,80,4.394449154672439,1,2,0,3,0,25,3.258096538021482,0,1,0,4,5,6,6,3,0,5,0,185.0
3,9,2.302585092994046,0,0,4,2,9,13,2.6390573296152584,0,1,3,6,3,3,3,2,6,1,0,31.0
3,49,3.912023005428146,0,1,4,0,9,5,1.791759469228055,0,2,0,5,5,8,27,1,2,1,0,103.0
10,83,4.430816798843313,0,2,3,6,3,6,1.9459101490553132,1,0,1,6,6,26,8,4,1,1,0,172.0
5,94,4.553876891600541,1,1,4,3,4,16,2.833213344056216,1,1,1,2,6,3,31,2,7,2,0,204.0
1,16,2.833213344056216,1,1,1,2,6,9,2.302585092994046,0,0,4,2,9,26,18,4,4,1,0,41.0
9,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,2,2,2,6,1,0,28.0
2,65,4.189654742026425,0,2,0,2,5,19,2.995732273553991,0,1,4,5,9,19,8,4,4,1,0,149.0
11,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,24,2,2,6,1,0,43.0
12,75,4.330733340286331,0,0,0,5,5,9,2.302585092994046,0,0,4,2,9,2,21,2,4,3,0,159.0
5,77,4.356708826689592,0,2,2,0,7,21,3.091042453358316,0,0,1,0,1,3,15,2,4,7,0,175.0
5,70,4.2626798770413155,1,1,0,0,0,6,1.9459101490553132,1,0,1,6,6,1,27,1,7,2,0,146.0
12,59,4.0943445622221,0,2,4,3,9,1,0.6931471805599453,0,1,1,1,1,0,0,0,2,1,1,119.0
10,84,4.442651256490317,1,0,4,0,4,1,0.6931471805599453,0,1,1,1,1,24,3,2,4,1,1,169.0
2,89,4.499809670330265,0,2,4,5,9,17,2.8903717578961645,0,2,2,3,7,18,23,0,1,1,0,195.0
7,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,15,20,5,0,1,0,83.0
11,5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,27,29,5,6,1,0,27.0
13,68,4.23410650459726,1,2,3,5,8,25,3.258096538021482,0,1,0,4,5,12,17,6,6,1,0,161.0
1,81,4.406719247264253,0,0,1,4,1,19,2.995732273553991,0,1,4,5,9,10,9,5,3,1,0,181.0
4,53,3.9889840465642745,0,2,3,4,3,5,1.791759469228055,0,2,0,5,5,1,27,1,3,1,0,111.0
14,116,4.762173934797756,1,2,1,4,6,2,1.0986122886681098,1,2,2,2,2,31,0,0,6,2,1,234.0
5,93,4.543294782270004,0,0,3,2,3,20,3.044522437723423,1,2,0,6,0,15,29,5,0,1,0,206.0
2,61,4.127134385045092,0,1,1,5,1,8,2.1972245773362196,1,2,3,1,8,12,17,6,0,1,0,130.0
6,64,4.174387269895637,1,1,4,1,4,3,1.3862943611198906,0,0,3,3,3,11,9,5,5,1,0,131.0
2,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,4,3,5,3,1,21.0
13,37,3.6375861597263857,0,1,2,2,7,13,2.6390573296152584,0,1,3,6,3,16,3,2,5,1,0,87.0
6,21,3.091042453358316,0,0,1,0,1,11,2.4849066497880004,0,2,1,4,1,20,11,3,6,1,0,53.0
6,80,4.394449154672439,1,2,0,3,0,9,2.302585092994046,0,0,4,2,9,27,9,5,5,1,0,169.0
7,78,4.3694478524670215,1,0,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,2,2,6,3,1,159.0
3,117,4.770684624465665,0,0,2,5,7,23,3.1780538303479458,0,2,3,2,3,8,1,1,3,1,0,257.0
10,70,4.2626798770413155,1,1,0,0,0,17,2.8903717578961645,0,2,2,3,7,5,5,1,6,1,0,157.0
1,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,17,3,2,6,2,1,26.0
2,19,2.995732273553991,0,1,4,5,9,11,2.4849066497880004,0,2,1,4,1,9,30,4,5,1,0,49.0
3,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,13,0,0,0,1,0,34.0
13,67,4.219507705176107,0,1,2,4,7,8,2.1972245773362196,1,2,3,1,8,3,31,2,4,1,0,142.0
2,116,4.762173934797756,1,2,1,4,6,25,3.258096538021482,0,1,0,4,5,1,27,1,7,1,0,257.0
7,46,3.8501476017100584,1,1,1,4,6,11,2.4849066497880004,0,2,1,4,1,19,13,4,2,1,0,103.0
7,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,12,17,6,3,2,1,102.0
2,74,4.31748811353631,1,2,4,4,4,13,2.6390573296152584,0,1,3,6,3,25,6,3,3,1,0,161.0
7,80,4.394449154672439,1,2,0,3,0,1,0.6931471805599453,0,1,1,1,1,24,31,2,3,1,1,161.0
11,19,2.995732273553991,0,1,4,5,9,22,3.1354942159291497,1,1,2,1,2,10,10,5,1,1,0,60.0
0,107,4.68213122712422,0,2,2,2,7,6,1.9459101490553132,1,0,1,6,6,29,28,6,1,1,0,220.0
0,74,4.31748811353631,1,2,4,4,4,7,2.0794415416798357,0,1,2,0,7,8,27,1,2,1,0,155.0
8,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,27,20,5,6,1,0,69.0
4,31,3.4657359027997265,0,1,1,3,1,19,2.995732273553991,0,1,4,5,9,16,15,2,1,1,0,81.0
10,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,20,25,3,7,5,1,45.0
10,41,3.7376696182833684,0,2,1,6,1,10,2.3978952727983707,1,1,0,3,0,26,8,4,6,1,0,92.0
12,90,4.51085950651685,1,0,0,6,0,25,3.258096538021482,0,1,0,4,5,26,18,4,3,5,0,205.0
8,25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,2,0,6,0,23,24,5,6,5,0,70.0
7,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,21,28,6,2,3,0,36.0
2,101,4.624972813284271,0,2,1,3,1,19,2.995732273553991,0,1,4,5,9,19,18,4,2,1,0,221.0
13,40,3.713572066704308,1,1,0,5,0,25,3.258096538021482,0,1,0,4,5,12,17,6,0,5,0,105.0
10,19,2.995732273553991,0,1,4,5,9,21,3.091042453358316,0,0,1,0,1,12,14,6,0,1,0,59.0
7,18,2.9444389791664403,1,0,3,4,8,24,3.2188758248682006,1,0,4,3,4,10,9,5,7,6,0,60.0
0,35,3.58351893845611,0,2,0,0,5,12,2.5649493574615367,1,0,2,5,2,13,0,0,4,1,0,82.0
4,77,4.356708826689592,0,2,2,0,7,25,3.258096538021482,0,1,0,4,5,13,0,0,0,1,0,179.0
6,32,3.4965075614664802,1,2,2,4,2,21,3.091042453358316,0,0,1,0,1,16,2,2,7,1,0,85.0
9,116,4.762173934797756,1,2,1,4,6,23,3.1780538303479458,0,2,3,2,3,9,13,4,1,1,0,255.0
1,81,4.406719247264253,0,0,1,4,1,13,2.6390573296152584,0,1,3,6,3,11,24,5,6,1,0,175.0
1,29,3.4011973816621555,0,2,4,1,9,6,1.9459101490553132,1,0,1,6,6,12,17,6,1,1,0,64.0
9,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,0,3,0,13,0,0,7,1,0,52.0
5,93,4.543294782270004,0,0,3,2,3,9,2.302585092994046,0,0,4,2,9,11,9,5,4,3,0,195.0
9,80,4.394449154672439,1,2,0,3,0,2,1.0986122886681098,1,2,2,2,2,7,26,0,4,2,1,162.0
4,57,4.060443010546419,0,0,2,1,7,23,3.1780538303479458,0,2,3,2,3,29,14,6,0,1,0,137.0
