slot_buyer_name,slot_item1_name,slot_item2_name,slot_item3_name,slot_n_item1,slot_n_item1_abs_log1p,slot_n_item1_is_even,slot_n_item1_mod3,slot_n_item1_mod5,slot_n_item1_mod7,slot_n_item1_mod10,slot_n_item2,slot_n_item2_abs_log1p,slot_n_item2_is_even,slot_n_item2_mod3,slot_n_item2_mod5,slot_n_item2_mod7,slot_n_item2_mod10,slot_item3_per_item1,slot_item3_per_item1_abs_log1p,slot_item3_per_item1_is_even,slot_item3_per_item1_mod3,slot_item3_per_item1_mod5,slot_item3_per_item1_mod7,slot_item3_per_item1_mod10,slot_cost_item1,slot_cost_item1_abs_log1p,slot_cost_item1_mod3,slot_cost_item1_mod7,slot_ratio_num,slot_ratio_num_abs_log1p,slot_ratio_num_is_even,slot_ratio_num_mod3,slot_ratio_num_mod5,slot_ratio_num_mod7,slot_ratio_num_mod10,slot_ratio_den,slot_ratio_den_abs_log1p,slot_ratio_den_is_even,slot_ratio_den_mod3,slot_ratio_den_mod5,slot_ratio_den_mod7,slot_ratio_den_mod10,slot_cost_item3,slot_cost_item3_abs_log1p,slot_cost_item3_is_even,slot_cost_item3_mod3,slot_cost_item3_mod7,slot_cost_item3_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
7,0,0,0,27,3.332204510175204,0,0,2,6,7,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,2000,7.601402334583733,2,5,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,160,5.081404364984463,1,1,6,0,2,1,8,99920.0
5,1,1,1,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,720,6.580639137284949,0,6,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,350,5.860786223465865,1,2,0,0,1,1,7,54270.0
5,4,4,4,28,3.367295829986474,1,1,3,0,8,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,15900,9.674137279312397,0,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,270,5.602118820879701,1,0,4,0,1,1,11,512540.0
2,0,0,0,4,1.6094379124341003,1,1,4,4,4,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,3000,8.006700845440367,0,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,155,5.049856007249537,0,2,1,5,2,1,6,61100.0
4,0,0,0,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,2100,7.650168700845001,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,160,5.081404364984463,1,1,6,0,3,1,9,100320.0
2,2,2,2,25,3.258096538021482,0,1,0,4,5,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,1680,7.427144133408616,0,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,120,4.795790545596741,1,0,1,0,3,1,8,72960.0
4,5,5,5,12,2.5649493574615367,1,0,2,5,2,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,36800,10.513280297700861,2,1,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,65,4.189654742026425,0,2,2,5,3,1,6,1042720.0
2,4,4,4,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,4250,8.35490952835879,2,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,6,0,1,1,16,47200.0
2,3,3,3,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3500,8.160803920954665,2,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,370,5.916202062607435,1,1,6,0,0,1,9,35220.0
0,3,3,3,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5100,8.537191877922927,0,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,1,1,19,92440.0
0,5,5,5,23,3.1780538303479458,0,2,3,2,3,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,5700,8.648396877031582,0,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,330,5.802118375377063,1,0,1,0,3,1,14,186190.0
8,0,0,0,26,3.295836866004329,1,2,1,5,6,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,720,6.580639137284949,0,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,130,4.875197323201151,1,1,4,0,2,1,5,51420.0
5,3,3,3,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,400,5.993961427306569,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,195,5.278114659230517,0,0,6,5,3,1,12,11475.0
4,2,2,2,15,2.772588722239781,0,0,0,1,5,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1680,7.427144133408616,0,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,240,5.484796933490655,1,0,2,0,0,1,9,56880.0
9,2,2,2,22,3.1354942159291497,1,1,2,1,2,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,2700,7.901377353792616,0,5,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,6,0,1,1,11,76340.0
8,1,1,1,16,2.833213344056216,1,1,1,2,6,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,19600,9.883335864325275,1,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,170,5.14166355650266,1,2,2,0,0,1,6,705440.0
6,0,0,0,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,27000,10.203629181337648,0,1,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,115,4.7535901911063645,0,1,3,5,0,1,9,860760.0
8,3,3,3,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4500,8.412054873292933,0,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,115,4.7535901911063645,0,1,3,5,1,1,5,72195.0
2,1,1,1,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1800,7.496097345175956,0,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,160,5.081404364984463,1,1,6,0,2,1,10,71040.0
7,3,3,3,19,2.995732273553991,0,1,4,5,9,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,18900,9.846970109700957,0,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,230,5.442417710521793,1,2,6,0,0,1,7,615210.0
6,0,0,0,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,9200,9.127067452782361,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,0,1,5,199300.0
1,5,5,5,26,3.295836866004329,1,2,1,5,6,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,1080,6.985641817639208,0,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,1,1,16,41000.0
9,6,6,6,19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1280,7.155396301896734,2,6,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,170,5.14166355650266,1,2,2,0,2,1,9,35610.0
2,1,1,1,22,3.1354942159291497,1,1,2,1,2,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,9200,9.127067452782361,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,130,4.875197323201151,1,1,4,0,0,1,11,241440.0
1,1,1,1,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4140,8.328692583545568,0,3,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,200,5.303304908059076,1,2,4,0,0,1,11,26920.0
4,1,1,1,23,3.1780538303479458,0,2,3,2,3,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,5310,8.577535420422398,0,4,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,180,5.198497031265826,1,0,5,0,1,1,10,180550.0
1,1,1,1,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5040,8.525359754082631,0,0,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,290,5.673323267171493,1,2,3,0,3,1,7,84260.0
4,1,1,1,18,2.9444389791664403,1,0,3,4,8,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,1880,7.53955882930103,2,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,170,5.14166355650266,1,2,2,0,0,1,5,75690.0
1,3,3,3,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,15900,9.674137279312397,0,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,1,5,3,1,8,356360.0
9,5,5,5,23,3.1780538303479458,0,2,3,2,3,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,36800,10.513280297700861,2,1,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,105,4.663439094112067,0,0,0,5,1,1,10,920460.0
4,0,0,0,20,3.044522437723423,1,2,0,6,0,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,14000,9.546884034617925,2,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,55,4.02535169073515,0,1,6,5,2,1,11,449100.0
6,4,4,4,21,3.091042453358316,0,0,1,0,1,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,240,5.484796933490655,0,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,350,5.860786223465865,1,2,0,0,0,1,4,50900.0
2,1,1,1,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1200,7.0909098220799835,0,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,290,5.673323267171493,1,2,3,0,2,1,9,16640.0
2,0,0,0,7,2.0794415416798357,0,1,2,0,7,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,480,6.175867270105761,0,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,240,5.484796933490655,1,0,2,0,0,1,10,8280.0
4,5,5,5,14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,33300,10.413342705547674,0,1,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,340,5.831882477283517,1,1,4,0,2,1,3,909160.0
8,4,4,4,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,9600,9.169622538697624,0,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,80,4.394449154672439,1,2,3,0,2,1,11,384800.0
2,5,5,5,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,1380,7.2305631534092925,0,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,3,1,16,28800.0
6,5,5,5,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1600,7.3783837129967145,1,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,105,4.663439094112067,0,0,0,5,0,1,12,18655.0
9,5,5,5,20,3.044522437723423,1,2,0,6,0,27,3.332204510175204,0,0,2,6,7,2,1.0986122886681098,1,2,2,2,2,36400,10.502351525774941,1,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,6,0,0,1,8,1571200.0
8,0,0,0,9,2.302585092994046,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,1600,7.3783837129967145,1,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,35,3.58351893845611,0,2,0,5,3,1,9,29260.0
2,0,0,0,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,37800,10.540090836284206,0,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,260,5.564520407322694,1,2,1,0,0,1,8,756900.0
7,2,2,2,3,1.3862943611198906,0,0,3,3,3,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,460,6.133398042996649,1,5,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,110,4.709530201312334,1,2,5,0,0,1,8,7100.0
9,5,5,5,22,3.1354942159291497,1,1,2,1,2,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,8600,9.059633754551479,2,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,185,5.225746673713202,0,2,3,5,1,1,3,295320.0
0,1,1,1,29,3.4011973816621555,0,2,4,1,9,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1200,7.0909098220799835,0,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,140,4.948759890378168,1,2,0,0,0,1,12,52980.0
5,6,6,6,19,2.995732273553991,0,1,4,5,9,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,1350,7.208600337960199,0,6,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,100,4.61512051684126,1,1,2,0,3,1,5,45200.0
2,1,1,1,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,36400,10.502351525774941,1,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,1,0,1,1,11,655800.0
5,6,6,6,21,3.091042453358316,0,0,1,0,1,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1760,7.473637108496206,2,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,110,4.709530201312334,1,2,5,0,0,1,10,56430.0
7,6,6,6,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,5880,8.679482094459956,0,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,3,0,0,1,11,54190.0
4,2,2,2,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,5400,8.594339400592892,0,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,270,5.602118820879701,1,0,4,0,0,1,13,183600.0
1,5,5,5,17,2.8903717578961645,0,2,2,3,7,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,640,6.46302945692067,1,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,100,4.61512051684126,1,1,2,0,0,1,13,18120.0
4,1,1,1,11,2.4849066497880004,0,2,1,4,1,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1500,7.313886831633462,0,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,105,4.663439094112067,0,0,0,5,2,1,4,35275.0
3,3,3,3,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,3420,8.137688184977605,0,4,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,180,5.198497031265826,1,0,5,0,1,1,14,47760.0
7,1,1,1,26,3.295836866004329,1,2,1,5,6,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,16400,9.70509758756311,2,6,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,4,0,3,1,10,461340.0
7,2,2,2,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3760,8.232440158470336,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,360,5.8888779583328805,1,0,3,0,0,1,15,74740.0
8,3,3,3,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,240,5.484796933490655,0,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,75,4.330733340286331,0,0,5,5,3,1,13,3840.0
7,1,1,1,26,3.295836866004329,1,2,1,5,6,28,3.367295829986474,1,1,3,0,8,1,0.6931471805599453,0,1,1,1,1,1120,7.02197642307216,1,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,115,4.7535901911063645,0,1,3,5,1,1,12,41070.0
0,4,4,4,3,1.3862943611198906,0,0,3,3,3,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,4100,8.31898612539206,2,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,95,4.564348191467836,0,2,4,5,3,1,6,85885.0
4,2,2,2,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2700,7.901377353792616,0,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,290,5.673323267171493,1,2,3,0,3,1,8,63670.0
3,3,3,3,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8250,9.018089684104343,0,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,120,4.795790545596741,1,0,1,0,1,1,12,170300.0
2,6,6,6,29,3.4011973816621555,0,2,4,1,9,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,2300,7.741099090035366,2,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,2,1,12,88390.0
9,4,4,4,18,2.9444389791664403,1,0,3,4,8,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,8400,9.036106025364846,0,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,180,5.198497031265826,1,0,5,0,2,1,16,229440.0
8,0,0,0,28,3.367295829986474,1,1,3,0,8,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,4800,8.476579508530941,0,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,195,5.278114659230517,0,0,6,5,2,1,11,201180.0
1,5,5,5,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,140,4.948759890378168,2,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,290,5.673323267171493,1,2,3,0,1,1,6,12010.0
1,1,1,1,23,3.1780538303479458,0,2,3,2,3,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,3000,8.006700845440367,0,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,80,4.394449154672439,1,2,3,0,3,1,10,101040.0
4,1,1,1,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,44000,10.691967639914864,2,5,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,185,5.225746673713202,0,2,3,5,2,1,8,674330.0
9,0,0,0,9,2.302585092994046,0,0,4,2,9,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,21000,9.952325334619427,0,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,3,0,0,1,11,575350.0
8,6,6,6,22,3.1354942159291497,1,1,2,1,2,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,3000,8.006700845440367,0,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,3,1,9,94600.0
4,0,0,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4200,8.343077871169383,0,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,6,0,3,1,20,30540.0
1,5,5,5,22,3.1354942159291497,1,1,2,1,2,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,7500,8.922791623969637,0,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,150,5.017279836814924,1,0,3,0,0,1,11,226800.0
6,0,0,0,12,2.5649493574615367,1,0,2,5,2,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,12000,9.392745258631441,0,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,175,5.170483995038151,0,1,0,5,1,1,8,338200.0
0,3,3,3,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,3680,8.210939733379021,2,5,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,35,3.58351893845611,0,2,0,5,2,1,11,82445.0
1,5,5,5,12,2.5649493574615367,1,0,2,5,2,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,1020,6.928537818164665,0,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,330,5.802118375377063,1,0,1,0,1,1,11,49770.0
4,1,1,1,18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,5800,8.665785595466064,1,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,3,0,1,1,11,158040.0
4,3,3,3,16,2.833213344056216,1,1,1,2,6,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,28000,10.239995502805316,1,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,140,4.948759890378168,1,2,0,0,2,1,11,550720.0
9,1,1,1,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,25200,10.134638955251866,0,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,160,5.081404364984463,1,1,6,0,1,1,9,610560.0
4,6,6,6,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,3240,8.083637203141548,0,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,165,5.111987788356544,0,0,4,5,2,1,11,76020.0
9,1,1,1,25,3.258096538021482,0,1,0,4,5,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,5040,8.525359754082631,0,0,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,360,5.8888779583328805,1,0,3,0,3,1,9,194520.0
6,3,3,3,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,6960,8.848078421168667,0,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,220,5.3981627015177525,1,1,3,0,2,1,11,76540.0
8,3,3,3,27,3.332204510175204,0,0,2,6,7,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,8700,9.071193240566025,0,6,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,160,5.081404364984463,1,1,6,0,1,1,8,285560.0
6,2,2,2,26,3.295836866004329,1,2,1,5,6,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,660,6.493753839851686,0,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,100,4.61512051684126,1,1,2,0,1,1,12,26320.0
2,6,6,6,29,3.4011973816621555,0,2,4,1,9,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,27600,10.225607282932941,0,6,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,130,4.875197323201151,1,1,4,0,0,1,9,921280.0
0,3,3,3,28,3.367295829986474,1,1,3,0,8,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,3360,8.119993827725105,0,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,14,143360.0
2,6,6,6,11,2.4849066497880004,0,2,1,4,1,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,11200,9.32375833901174,1,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,350,5.860786223465865,1,2,0,0,1,1,5,318750.0
9,5,5,5,14,2.70805020110221,1,2,4,0,4,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,360,5.8888779583328805,0,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,240,5.484796933490655,1,0,2,0,3,1,12,19980.0
3,5,5,5,18,2.9444389791664403,1,0,3,4,8,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,13650,9.521568058002977,0,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,35,3.58351893845611,0,2,0,5,1,1,9,346980.0
