slot_person_name,slot_item,slot_container_singular,slot_container_plural,slot_servings_per_container,slot_servings_per_container_abs_log1p,slot_servings_per_container_is_even,slot_servings_per_container_mod3,slot_servings_per_container_mod5,slot_servings_per_container_mod7,slot_servings_per_container_mod10,slot_servings_per_day,slot_servings_per_day_abs_log1p,slot_servings_per_day_is_even,slot_servings_per_day_mod3,slot_servings_per_day_mod5,slot_servings_per_day_mod7,slot_servings_per_day_mod10,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,slot_price_per_container,slot_price_per_container_abs_log1p,slot_price_per_container_is_even,slot_price_per_container_mod3,slot_price_per_container_mod5,slot_price_per_container_mod7,slot_price_per_container_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
6,6,8,8,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,153,5.0369526024136295,0,0,3,6,3,6,1.9459101490553132,1,0,1,6,6,2,1,4,102.0
6,4,8,8,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,87,4.477336814478207,0,0,2,3,7,10,2.3978952727983707,1,1,0,3,0,0,1,1,120.0
5,9,4,4,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,2,6,12.0
7,8,0,0,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,147,4.997212273764115,0,0,2,0,7,13,2.6390573296152584,0,1,3,6,3,2,1,0,182.0
0,3,0,0,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,44,3.8066624897703196,1,2,4,2,4,10,2.3978952727983707,1,1,0,3,0,0,1,3,110.0
0,9,7,7,48,3.8918202981106265,1,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,80,4.394449154672439,1,2,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,1,3,20.0
4,7,3,3,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,102,4.634728988229636,1,0,2,4,2,4,1.6094379124341003,1,1,4,4,4,2,2,4,24.0
0,8,3,3,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,77,4.356708826689592,0,2,2,0,7,6,1.9459101490553132,1,0,1,6,6,2,1,2,84.0
2,7,3,3,49,3.912023005428146,0,1,4,0,9,2,1.0986122886681098,1,2,2,2,2,49,3.912023005428146,0,1,4,0,9,10,2.3978952727983707,1,1,0,3,0,2,1,2,20.0
9,4,4,4,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,164,5.10594547390058,1,2,4,3,4,4,1.6094379124341003,1,1,4,4,4,2,1,4,64.0
8,2,3,3,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,140,4.948759890378168,1,2,0,0,0,5,1.791759469228055,0,2,0,5,5,0,1,3,70.0
3,3,4,4,42,3.7612001156935624,1,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,168,5.1298987149230735,1,0,3,0,8,11,2.4849066497880004,0,2,1,4,1,2,1,3,132.0
7,3,5,5,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,50,3.9318256327243257,1,2,0,1,0,11,2.4849066497880004,0,2,1,4,1,0,1,4,22.0
1,2,8,8,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,46,3.8501476017100584,1,1,1,4,6,10,2.3978952727983707,1,1,0,3,0,1,2,4,20.0
2,2,1,1,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,12,2.5649493574615367,1,0,2,5,2,2,3,4,36.0
8,3,7,7,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,174,5.1647859739235145,1,0,4,6,4,15,2.772588722239781,0,0,0,1,5,2,1,2,180.0
3,9,1,1,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,0,2,6,4.0
7,5,0,0,47,3.871201010907891,0,2,2,5,7,5,1.791759469228055,0,2,0,5,5,47,3.871201010907891,0,2,2,5,7,8,2.1972245773362196,1,2,3,1,8,2,1,1,40.0
5,9,4,4,44,3.8066624897703196,1,2,4,2,4,1,0.6931471805599453,0,1,1,1,1,132,4.890349128221754,1,0,2,6,2,4,1.6094379124341003,1,1,4,4,4,1,1,6,12.0
0,1,7,7,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,2,1,6,8.0
1,8,4,4,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,150,5.017279836814924,1,0,0,3,0,9,2.302585092994046,0,0,4,2,9,2,1,1,180.0
5,1,0,0,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,110,4.709530201312334,1,2,0,5,0,7,2.0794415416798357,0,1,2,0,7,2,1,2,77.0
5,0,3,3,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,8,2.1972245773362196,1,2,3,1,8,1,1,4,96.0
7,4,7,7,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,69,4.248495242049359,0,0,4,6,9,12,2.5649493574615367,1,0,2,5,2,2,1,3,108.0
2,1,6,6,41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,123,4.820281565605037,0,0,3,4,3,3,1.3862943611198906,0,0,3,3,3,1,1,2,45.0
3,5,5,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,0,1,1,95.0
9,3,7,7,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,116,4.762173934797756,1,2,1,4,6,9,2.302585092994046,0,0,4,2,9,1,1,2,108.0
7,6,4,4,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,180,5.198497031265826,1,0,0,5,0,15,2.772588722239781,0,0,0,1,5,2,1,3,270.0
3,2,8,8,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,93,4.543294782270004,0,0,3,2,3,2,1.0986122886681098,1,2,2,2,2,1,1,2,18.0
8,0,1,1,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,96,4.574710978503383,1,0,1,5,6,2,1.0986122886681098,1,2,2,2,2,0,1,4,36.0
8,4,6,6,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,171,5.147494476813453,0,0,1,3,1,11,2.4849066497880004,0,2,1,4,1,1,1,1,99.0
3,4,8,8,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,72,4.290459441148391,1,0,2,2,2,4,1.6094379124341003,1,1,4,4,4,0,1,3,36.0
1,1,1,1,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,57,4.060443010546419,0,0,2,1,7,7,2.0794415416798357,0,1,2,0,7,2,1,2,133.0
9,1,3,3,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,38,3.6635616461296463,1,2,3,3,8,11,2.4849066497880004,0,2,1,4,1,0,1,3,22.0
6,3,2,2,38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,152,5.030437921392435,1,2,2,5,2,5,1.791759469228055,0,2,0,5,5,0,1,1,60.0
4,7,1,1,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,91,4.5217885770490405,0,1,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,3,91.0
4,7,6,6,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,80,4.394449154672439,1,2,0,3,0,5,1.791759469228055,0,2,0,5,5,0,1,5,50.0
5,4,1,1,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,147,4.997212273764115,0,0,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,1,1,112.0
0,5,2,2,43,3.784189633918261,0,1,3,1,3,2,1.0986122886681098,1,2,2,2,2,86,4.465908118654584,1,2,1,2,6,3,1.3862943611198906,0,0,3,3,3,1,1,2,12.0
4,7,0,0,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,125,4.836281906951478,0,2,0,6,5,9,2.302585092994046,0,0,4,2,9,0,1,4,45.0
1,0,7,7,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,119,4.787491742782046,0,2,4,0,9,7,2.0794415416798357,0,1,2,0,7,1,1,3,119.0
4,9,6,6,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,49,3.912023005428146,0,1,4,0,9,9,2.302585092994046,0,0,4,2,9,1,1,4,63.0
4,1,1,1,31,3.4657359027997265,0,1,1,3,1,1,0.6931471805599453,0,1,1,1,1,124,4.8283137373023015,1,1,4,5,4,13,2.6390573296152584,0,1,3,6,3,0,1,4,52.0
7,3,7,7,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,140,4.948759890378168,1,2,0,0,0,15,2.772588722239781,0,0,0,1,5,0,1,3,300.0
0,0,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,66,4.204692619390966,1,0,1,3,6,8,2.1972245773362196,1,2,3,1,8,2,1,4,88.0
5,9,5,5,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,165,5.111987788356544,0,0,0,4,5,3,1.3862943611198906,0,0,3,3,3,1,1,3,60.0
5,2,0,0,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,112,4.727387818712341,1,1,2,0,2,13,2.6390573296152584,0,1,3,6,3,1,1,2,182.0
1,3,1,1,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,77,4.356708826689592,0,2,2,0,7,5,1.791759469228055,0,2,0,5,5,0,1,1,35.0
4,7,5,5,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,0,1,2,40.0
4,2,1,1,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,96,4.574710978503383,1,0,1,5,6,8,2.1972245773362196,1,2,3,1,8,2,1,6,32.0
0,0,5,5,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,164,5.10594547390058,1,2,4,3,4,9,2.302585092994046,0,0,4,2,9,1,1,2,144.0
5,0,1,1,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,0,5,5,14,2.70805020110221,1,2,4,0,4,1,1,2,126.0
2,5,7,7,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,68,4.23410650459726,1,2,3,5,8,4,1.6094379124341003,1,1,4,4,4,1,1,2,80.0
1,1,2,2,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,138,4.9344739331306915,1,0,3,5,8,4,1.6094379124341003,1,1,4,4,4,1,1,1,60.0
1,6,3,3,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,65,4.189654742026425,0,2,0,2,5,9,2.302585092994046,0,0,4,2,9,1,1,2,117.0
6,6,7,7,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,51,3.9512437185814275,0,0,1,2,1,9,2.302585092994046,0,0,4,2,9,2,1,1,135.0
0,4,3,3,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,128,4.859812404361672,1,2,3,2,8,13,2.6390573296152584,0,1,3,6,3,2,1,1,208.0
0,3,7,7,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,176,5.176149732573829,1,2,1,1,6,10,2.3978952727983707,1,1,0,3,0,0,1,4,110.0
9,9,6,6,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,140,4.948759890378168,1,2,0,0,0,15,2.772588722239781,0,0,0,1,5,1,1,4,150.0
1,7,1,1,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,76,4.343805421853684,1,1,1,6,6,14,2.70805020110221,1,2,4,0,4,0,2,4,56.0
0,6,2,2,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,169,5.135798437050262,0,1,4,1,9,5,1.791759469228055,0,2,0,5,5,0,1,1,65.0
3,8,0,0,41,3.7376696182833684,0,2,1,6,1,1,0.6931471805599453,0,1,1,1,1,123,4.820281565605037,0,0,3,4,3,3,1.3862943611198906,0,0,3,3,3,0,1,5,9.0
8,9,2,2,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,111,4.718498871295094,0,0,1,6,1,15,2.772588722239781,0,0,0,1,5,0,1,1,180.0
5,3,8,8,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,84,4.442651256490317,1,0,4,0,4,12,2.5649493574615367,1,0,2,5,2,2,1,6,168.0
4,2,3,3,42,3.7612001156935624,1,0,2,0,2,5,1.791759469228055,0,2,0,5,5,84,4.442651256490317,1,0,4,0,4,14,2.70805020110221,1,2,4,0,4,0,1,3,140.0
1,0,7,7,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,133,4.897839799950911,0,1,3,0,3,7,2.0794415416798357,0,1,2,0,7,0,1,3,133.0
5,1,0,0,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,85,4.454347296253507,0,1,0,1,5,6,1.9459101490553132,1,0,1,6,6,0,1,2,60.0
6,1,3,3,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,1,1,5,9.0
0,0,5,5,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,120,4.795790545596741,1,0,0,1,0,6,1.9459101490553132,1,0,1,6,6,0,2,4,72.0
8,8,8,8,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,51,3.9512437185814275,0,0,1,2,1,5,1.791759469228055,0,2,0,5,5,0,1,3,85.0
4,7,5,5,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,102,4.634728988229636,1,0,2,4,2,2,1.0986122886681098,1,2,2,2,2,0,1,4,24.0
7,6,3,3,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,154,5.043425116919247,1,1,4,0,4,7,2.0794415416798357,0,1,2,0,7,2,1,2,98.0
8,4,2,2,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,96,4.574710978503383,1,0,1,5,6,5,1.791759469228055,0,2,0,5,5,0,1,3,80.0
5,1,1,1,41,3.7376696182833684,0,2,1,6,1,1,0.6931471805599453,0,1,1,1,1,164,5.10594547390058,1,2,4,3,4,8,2.1972245773362196,1,2,3,1,8,2,1,4,32.0
8,6,1,1,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,52,3.970291913552122,1,1,2,3,2,12,2.5649493574615367,1,0,2,5,2,2,1,4,48.0
6,7,3,3,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,116,4.762173934797756,1,2,1,4,6,3,1.3862943611198906,0,0,3,3,3,2,1,2,48.0
2,3,2,2,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,42,3.7612001156935624,1,0,2,0,2,14,2.70805020110221,1,2,4,0,4,0,1,2,196.0
7,4,7,7,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,2,3,1,8,1,1,2,88.0
9,3,5,5,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,1,2,4,12.0
1,1,8,8,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,93,4.543294782270004,0,0,3,2,3,13,2.6390573296152584,0,1,3,6,3,1,1,1,195.0
0,3,0,0,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,85,4.454347296253507,0,1,0,1,5,7,2.0794415416798357,0,1,2,0,7,1,1,1,35.0
2,4,3,3,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,70,4.2626798770413155,1,1,0,0,0,4,1.6094379124341003,1,1,4,4,4,2,1,2,32.0
0,5,8,8,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,176,5.176149732573829,1,2,1,1,6,13,2.6390573296152584,0,1,3,6,3,0,1,4,104.0
8,3,8,8,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,63,4.1588830833596715,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,0,1,5,63.0
9,4,7,7,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,76,4.343805421853684,1,1,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,1,3,38.0
5,6,6,6,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,168,5.1298987149230735,1,0,3,0,8,7,2.0794415416798357,0,1,2,0,7,2,1,5,84.0
4,3,5,5,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,34,3.5553480614894135,1,1,4,6,4,10,2.3978952727983707,1,1,0,3,0,1,2,1,40.0
4,0,6,6,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,92,4.532599493153256,1,2,2,1,2,10,2.3978952727983707,1,1,0,3,0,2,1,2,200.0
6,8,0,0,42,3.7612001156935624,1,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,168,5.1298987149230735,1,0,3,0,8,7,2.0794415416798357,0,1,2,0,7,2,1,5,84.0
4,7,5,5,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,31,3.4657359027997265,0,1,1,3,1,12,2.5649493574615367,1,0,2,5,2,2,1,2,36.0
4,8,0,0,33,3.5263605246161616,0,0,3,5,3,2,1.0986122886681098,1,2,2,2,2,165,5.111987788356544,0,0,0,4,5,12,2.5649493574615367,1,0,2,5,2,0,1,2,120.0
3,6,4,4,43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,129,4.867534450455582,0,0,4,3,9,7,2.0794415416798357,0,1,2,0,7,1,1,1,105.0
7,8,1,1,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,77,4.356708826689592,0,2,2,0,7,12,2.5649493574615367,1,0,2,5,2,2,1,4,84.0
4,4,6,6,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,93,4.543294782270004,0,0,3,2,3,8,2.1972245773362196,1,2,3,1,8,2,1,1,120.0
3,2,3,3,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,117,4.770684624465665,0,0,2,5,7,10,2.3978952727983707,1,1,0,3,0,1,1,2,150.0
6,7,7,7,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,66,4.204692619390966,1,0,1,3,6,2,1.0986122886681098,1,2,2,2,2,2,1,6,6.0
6,0,6,6,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,155,5.049856007249537,0,2,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,1,2,45.0
8,2,8,8,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,104,4.653960350157523,1,2,4,6,4,14,2.70805020110221,1,2,4,0,4,1,2,2,182.0
8,3,5,5,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,72,4.290459441148391,1,0,2,2,2,8,2.1972245773362196,1,2,3,1,8,0,1,3,72.0
3,5,3,3,44,3.8066624897703196,1,2,4,2,4,1,0.6931471805599453,0,1,1,1,1,88,4.48863636973214,1,1,3,4,8,8,2.1972245773362196,1,2,3,1,8,1,1,5,16.0
8,6,2,2,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,171,5.147494476813453,0,0,1,3,1,14,2.70805020110221,1,2,4,0,4,1,1,4,266.0
6,1,0,0,38,3.6635616461296463,1,2,3,3,8,1,0.6931471805599453,0,1,1,1,1,152,5.030437921392435,1,2,2,5,2,7,2.0794415416798357,0,1,2,0,7,0,1,4,28.0
4,8,3,3,43,3.784189633918261,0,1,3,1,3,1,0.6931471805599453,0,1,1,1,1,86,4.465908118654584,1,2,1,2,6,10,2.3978952727983707,1,1,0,3,0,0,1,4,20.0
0,1,0,0,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,36,3.6109179126442243,1,0,1,1,6,10,2.3978952727983707,1,1,0,3,0,1,1,4,60.0
0,5,0,0,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,77,4.356708826689592,0,2,2,0,7,9,2.302585092994046,0,0,4,2,9,1,1,4,63.0
3,4,8,8,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,121,4.804021044733257,0,1,1,2,1,6,1.9459101490553132,1,0,1,6,6,2,1,4,66.0
8,0,5,5,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,110,4.709530201312334,1,2,0,5,0,8,2.1972245773362196,1,2,3,1,8,0,1,4,40.0
7,8,4,4,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,1,1,1,40.0
3,7,3,3,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,31,3.4657359027997265,0,1,1,3,1,14,2.70805020110221,1,2,4,0,4,2,1,1,56.0
6,4,2,2,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,2,1,6,8.0
1,3,6,6,41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,0,1,2,25.0
0,9,4,4,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,9,2.302585092994046,0,0,4,2,9,0,1,3,45.0
8,5,1,1,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,123,4.820281565605037,0,0,3,4,3,12,2.5649493574615367,1,0,2,5,2,0,1,3,108.0
9,0,2,2,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,81,4.406719247264253,0,0,1,4,1,11,2.4849066497880004,0,2,1,4,1,0,1,1,165.0
9,1,6,6,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,180,5.198497031265826,1,0,0,5,0,7,2.0794415416798357,0,1,2,0,7,1,1,2,126.0
8,7,8,8,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,54,4.007333185232471,1,0,4,5,4,10,2.3978952727983707,1,1,0,3,0,0,1,2,150.0
0,9,2,2,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,180,5.198497031265826,1,0,0,5,0,8,2.1972245773362196,1,2,3,1,8,1,1,4,80.0
8,6,1,1,31,3.4657359027997265,0,1,1,3,1,1,0.6931471805599453,0,1,1,1,1,124,4.8283137373023015,1,1,4,5,4,4,1.6094379124341003,1,1,4,4,4,0,1,5,16.0
8,5,0,0,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,174,5.1647859739235145,1,0,4,6,4,10,2.3978952727983707,1,1,0,3,0,1,1,2,180.0
7,4,1,1,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,2,1,1,42.0
9,5,4,4,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,150,5.017279836814924,1,0,0,3,0,11,2.4849066497880004,0,2,1,4,1,1,1,3,110.0
4,7,7,7,37,3.6375861597263857,0,1,2,2,7,1,0.6931471805599453,0,1,1,1,1,111,4.718498871295094,0,0,1,6,1,9,2.302585092994046,0,0,4,2,9,2,1,4,27.0
0,7,8,8,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,180,5.198497031265826,1,0,0,5,0,12,2.5649493574615367,1,0,2,5,2,0,4,4,216.0
5,5,0,0,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,62,4.143134726391533,1,2,2,6,2,5,1.791759469228055,0,2,0,5,5,2,1,2,50.0
1,6,5,5,48,3.8918202981106265,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,144,4.976733742420574,1,0,4,4,4,11,2.4849066497880004,0,2,1,4,1,0,1,3,66.0
6,4,1,1,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,138,4.9344739331306915,1,0,3,5,8,14,2.70805020110221,1,2,4,0,4,0,2,4,84.0
5,6,5,5,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,2,2,4,18.0
9,7,2,2,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,57,4.060443010546419,0,0,2,1,7,15,2.772588722239781,0,0,0,1,5,2,1,2,225.0
1,1,5,5,43,3.784189633918261,0,1,3,1,3,2,1.0986122886681098,1,2,2,2,2,86,4.465908118654584,1,2,1,2,6,13,2.6390573296152584,0,1,3,6,3,0,1,2,52.0
9,2,6,6,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,124,4.8283137373023015,1,1,4,5,4,13,2.6390573296152584,0,1,3,6,3,0,1,2,208.0
1,4,8,8,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,85,4.454347296253507,0,1,0,1,5,14,2.70805020110221,1,2,4,0,4,1,1,4,70.0
6,4,7,7,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,114,4.74493212836325,1,0,4,2,4,14,2.70805020110221,1,2,4,0,4,2,1,2,266.0
0,7,6,6,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,70,4.2626798770413155,1,1,0,0,0,4,1.6094379124341003,1,1,4,4,4,1,1,2,28.0
2,8,3,3,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,87,4.477336814478207,0,0,2,3,7,15,2.772588722239781,0,0,0,1,5,1,1,3,135.0
9,9,5,5,47,3.871201010907891,0,2,2,5,7,2,1.0986122886681098,1,2,2,2,2,47,3.871201010907891,0,2,2,5,7,11,2.4849066497880004,0,2,1,4,1,1,1,1,22.0
