slot_person_name,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_group_size,slot_group_size_abs_log1p,slot_group_size_is_even,slot_group_size_mod3,slot_group_size_mod5,slot_group_size_mod7,slot_group_size_mod10,slot_container_singular,slot_container_plural,slot_item_singular,slot_item_plural,slot_box_weight_oz,slot_box_weight_oz_abs_log1p,slot_box_weight_oz_is_even,slot_box_weight_oz_mod3,slot_box_weight_oz_mod5,slot_box_weight_oz_mod7,slot_box_weight_oz_mod10,slot_item_weight_oz,slot_item_weight_oz_abs_log1p,slot_item_weight_oz_is_even,slot_item_weight_oz_mod3,slot_item_weight_oz_mod5,slot_item_weight_oz_mod7,slot_item_weight_oz_mod10,gcd_all,n_multiple_pairs,y
5,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,3,3,0,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,6,16.88
5,108,4.6913478822291435,1,0,3,3,8,6,1.9459101490553132,1,0,1,6,6,2,2,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,4,36.0
9,72,4.290459441148391,1,0,2,2,2,9,2.302585092994046,0,0,4,2,9,1,1,1,1,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,1,1,34.0
2,280,5.638354669333745,1,1,0,0,0,7,2.0794415416798357,0,1,2,0,7,2,2,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,7,37.5
9,108,4.6913478822291435,1,0,3,3,8,6,1.9459101490553132,1,0,1,6,6,9,9,1,1,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,1,6,24.75
7,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,7,7,1,1,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,5,4.5
5,88,4.48863636973214,1,1,3,4,8,8,2.1972245773362196,1,2,3,1,8,2,2,6,6,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,1,4,27.5
2,112,4.727387818712341,1,1,2,0,2,4,1.6094379124341003,1,1,4,4,4,1,1,9,9,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,3,29.75
7,230,5.442417710521793,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,2,2,1,1,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,1,2,76.19
4,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,7,7,2,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,9,3.75
8,390,5.968707559985366,1,0,0,5,0,10,2.3978952727983707,1,1,0,3,0,1,1,7,7,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,6,58.5
8,120,4.795790545596741,1,0,0,1,0,5,1.791759469228055,0,2,0,5,5,4,4,9,9,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,1,3,49.5
3,95,4.564348191467836,0,2,0,4,5,5,1.791759469228055,0,2,0,5,5,3,3,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,4,34.44
3,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,8,8,0,0,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,5,12.69
3,320,5.771441123130016,1,2,0,5,0,10,2.3978952727983707,1,1,0,3,0,9,9,1,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,6,32.0
5,120,4.795790545596741,1,0,0,1,0,3,1.3862943611198906,0,0,3,3,3,1,1,0,0,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,3,57.5
8,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,1,1,9,9,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,4,15.62
9,57,4.060443010546419,0,0,2,1,7,3,1.3862943611198906,0,0,3,3,3,2,2,7,7,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,1,1,45.12
6,120,4.795790545596741,1,0,0,1,0,4,1.6094379124341003,1,1,4,4,4,9,9,4,4,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,1,6,50.62
3,312,5.746203190540153,1,0,2,4,2,12,2.5649493574615367,1,0,2,5,2,2,2,6,6,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,1,5,56.88
2,153,5.0369526024136295,0,0,3,6,3,9,2.302585092994046,0,0,4,2,9,6,6,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,6,20.19
6,156,5.056245805348308,1,0,1,2,6,12,2.5649493574615367,1,0,2,5,2,1,1,1,1,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,5,49.56
8,133,4.897839799950911,0,1,3,0,3,7,2.0794415416798357,0,1,2,0,7,5,5,9,9,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,1,1,70.06
5,160,5.081404364984463,1,1,0,6,0,4,1.6094379124341003,1,1,4,4,4,8,8,6,6,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,1,6,70.0
4,105,4.663439094112067,0,0,0,0,5,7,2.0794415416798357,0,1,2,0,7,9,9,1,1,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,2,35.62
9,148,5.003946305945459,1,1,3,1,8,4,1.6094379124341003,1,1,4,4,4,9,9,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,5,55.5
1,108,4.6913478822291435,1,0,3,3,8,6,1.9459101490553132,1,0,1,6,6,6,6,2,2,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,1,49.5
0,174,5.1647859739235145,1,0,4,6,4,6,1.9459101490553132,1,0,1,6,6,6,6,9,9,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,1,1,85.19
0,88,4.48863636973214,1,1,3,4,8,4,1.6094379124341003,1,1,4,4,4,4,4,6,6,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,3,41.25
5,153,5.0369526024136295,0,0,3,6,3,9,2.302585092994046,0,0,4,2,9,5,5,7,7,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,4,46.75
8,52,3.970291913552122,1,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,1,1,0,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,4,19.5
7,42,3.7612001156935624,1,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,3,3,6,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,4,14.0
8,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,3,3,3,3,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,1,7,11.38
1,84,4.442651256490317,1,0,4,0,4,6,1.9459101490553132,1,0,1,6,6,5,5,9,9,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,7,7.88
4,154,5.043425116919247,1,1,4,0,4,11,2.4849066497880004,0,2,1,4,1,1,1,9,9,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,1,3,67.38
5,234,5.459585514144159,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,3,76.38
5,100,4.61512051684126,1,1,0,2,0,5,1.791759469228055,0,2,0,5,5,1,1,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,7,26.25
8,231,5.44673737166631,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,6,6,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,1,3,86.62
7,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,4,4,2,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,8,3.0
2,330,5.802118375377063,1,0,0,1,0,10,2.3978952727983707,1,1,0,3,0,3,3,1,1,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,1,5,55.69
7,140,4.948759890378168,1,2,0,0,0,10,2.3978952727983707,1,1,0,3,0,1,1,8,8,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,2,5,38.5
7,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,4,4,4,4,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,2,20.19
7,384,5.953243334287785,1,0,4,6,4,12,2.5649493574615367,1,0,2,5,2,2,2,1,1,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,1,5,90.0
8,140,4.948759890378168,1,2,0,0,0,10,2.3978952727983707,1,1,0,3,0,1,1,8,8,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,3,55.12
4,243,5.497168225293202,0,0,3,5,3,9,2.302585092994046,0,0,4,2,9,6,6,2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,4,48.94
5,140,4.948759890378168,1,2,0,0,0,10,2.3978952727983707,1,1,0,3,0,5,5,6,6,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,1,2,42.0
1,148,5.003946305945459,1,1,3,1,8,4,1.6094379124341003,1,1,4,4,4,3,3,5,5,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,2,6,69.38
0,55,4.02535169073515,0,1,0,6,5,11,2.4849066497880004,0,2,1,4,1,9,9,9,9,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,1,15.62
4,132,4.890349128221754,1,0,2,6,2,12,2.5649493574615367,1,0,2,5,2,3,3,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,6,26.12
0,148,5.003946305945459,1,1,3,1,8,4,1.6094379124341003,1,1,4,4,4,6,6,7,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,5,55.5
4,64,4.174387269895637,1,1,4,1,4,4,1.6094379124341003,1,1,4,4,4,5,5,3,3,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,7,22.0
0,160,5.081404364984463,1,1,0,6,0,8,2.1972245773362196,1,2,3,1,8,6,6,0,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,7,18.75
5,420,6.042632833682381,1,0,0,0,0,12,2.5649493574615367,1,0,2,5,2,0,0,7,7,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,5,126.88
9,370,5.916202062607435,1,1,0,6,0,10,2.3978952727983707,1,1,0,3,0,9,9,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,2,78.62
3,160,5.081404364984463,1,1,0,6,0,8,2.1972245773362196,1,2,3,1,8,1,1,4,4,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,6,63.75
1,132,4.890349128221754,1,0,2,6,2,6,1.9459101490553132,1,0,1,6,6,2,2,2,2,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,1,60.5
2,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,0,0,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,4,8.25
1,204,5.3230099791384085,1,0,4,1,4,6,1.9459101490553132,1,0,1,6,6,3,3,5,5,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,1,2,114.75
3,396,5.983936280687191,1,0,1,4,6,11,2.4849066497880004,0,2,1,4,1,0,0,5,5,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,1,6,60.75
4,340,5.831882477283517,1,1,0,4,0,10,2.3978952727983707,1,1,0,3,0,0,0,8,8,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,6,38.25
2,80,4.394449154672439,1,2,0,3,0,4,1.6094379124341003,1,1,4,4,4,8,8,8,8,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,8,22.5
4,80,4.394449154672439,1,2,0,3,0,2,1.0986122886681098,1,2,2,2,2,3,3,0,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,7,12.5
0,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,4,4,2,2,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,3,16.19
2,64,4.174387269895637,1,1,4,1,4,8,2.1972245773362196,1,2,3,1,8,3,3,5,5,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,4,10,24.0
4,266,5.58724865840025,1,2,1,0,6,7,2.0794415416798357,0,1,2,0,7,2,2,3,3,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,5,64.12
3,350,5.860786223465865,1,2,0,0,0,10,2.3978952727983707,1,1,0,3,0,5,5,8,8,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,2,109.38
3,252,5.53338948872752,1,0,2,0,2,7,2.0794415416798357,0,1,2,0,7,9,9,3,3,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,4,67.5
8,168,5.1298987149230735,1,0,3,0,8,12,2.5649493574615367,1,0,2,5,2,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,7,49.0
3,270,5.602118820879701,1,0,0,4,0,9,2.302585092994046,0,0,4,2,9,5,5,3,3,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,1,2,99.38
7,70,4.2626798770413155,1,1,0,0,0,5,1.791759469228055,0,2,0,5,5,9,9,7,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,2,18.38
5,308,5.733341276897746,1,2,3,0,8,11,2.4849066497880004,0,2,1,4,1,8,8,6,6,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,1,2,122.5
6,319,5.768320995793772,0,1,4,4,9,11,2.4849066497880004,0,2,1,4,1,7,7,2,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,3,58.0
2,128,4.859812404361672,1,2,3,2,8,4,1.6094379124341003,1,1,4,4,4,8,8,1,1,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,7,52.0
8,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,9,9,9,9,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,7,6.56
5,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,0,0,8,8,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,1,4,14.0
6,352,5.8664680569332965,1,1,2,2,2,11,2.4849066497880004,0,2,1,4,1,8,8,3,3,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,4,126.0
1,55,4.02535169073515,0,1,0,6,5,11,2.4849066497880004,0,2,1,4,1,8,8,7,7,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,1,15.62
9,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,8,8,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,2,11.69
0,110,4.709530201312334,1,2,0,5,0,10,2.3978952727983707,1,1,0,3,0,5,5,4,4,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,2,4,41.25
9,231,5.44673737166631,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,4,4,1,1,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,1,96.94
2,96,4.574710978503383,1,0,1,5,6,8,2.1972245773362196,1,2,3,1,8,5,5,0,0,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,1,3,47.25
6,192,5.262690188904886,1,0,2,3,2,8,2.1972245773362196,1,2,3,1,8,7,7,8,8,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,7,45.0
9,175,5.170483995038151,0,1,0,0,5,5,1.791759469228055,0,2,0,5,5,8,8,8,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,2,39.38
5,112,4.727387818712341,1,1,2,0,2,7,2.0794415416798357,0,1,2,0,7,4,4,1,1,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,1,4,37.0
3,203,5.318119993844216,0,2,3,0,3,7,2.0794415416798357,0,1,2,0,7,3,3,0,0,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,5,29.0
1,300,5.707110264748875,1,0,0,6,0,12,2.5649493574615367,1,0,2,5,2,3,3,7,7,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,3,73.44
1,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,7,7,0,0,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,5,11.25
3,96,4.574710978503383,1,0,1,5,6,12,2.5649493574615367,1,0,2,5,2,7,7,8,8,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,6,8.5
7,117,4.770684624465665,0,0,2,5,7,3,1.3862943611198906,0,0,3,3,3,3,3,9,9,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,1,2,85.31
3,280,5.638354669333745,1,1,0,0,0,10,2.3978952727983707,1,1,0,3,0,8,8,7,7,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,6,63.0
0,198,5.293304824724492,1,0,3,2,8,9,2.302585092994046,0,0,4,2,9,9,9,0,0,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,4,57.75
7,48,3.8918202981106265,1,0,3,6,8,12,2.5649493574615367,1,0,2,5,2,5,5,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,8,3.75
8,120,4.795790545596741,1,0,0,1,0,10,2.3978952727983707,1,1,0,3,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,4,34.5
1,135,4.912654885736052,0,0,0,2,5,5,1.791759469228055,0,2,0,5,5,1,1,5,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,4,47.25
1,407,6.0112671744041615,0,2,2,1,7,11,2.4849066497880004,0,2,1,4,1,7,7,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,5,32.38
6,90,4.51085950651685,1,0,0,6,0,10,2.3978952727983707,1,1,0,3,0,6,6,0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,3,24.19
3,230,5.442417710521793,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,3,3,5,5,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,4,83.38
2,175,5.170483995038151,0,1,0,0,5,5,1.791759469228055,0,2,0,5,5,3,3,8,8,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,4,70.0
0,90,4.51085950651685,1,0,0,6,0,3,1.3862943611198906,0,0,3,3,3,6,6,9,9,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,1,5,48.75
7,74,4.31748811353631,1,2,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,6,0,0,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,5,60.12
7,224,5.41610040220442,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,4,4,0,0,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,2,82.0
7,144,4.976733742420574,1,0,4,4,4,4,1.6094379124341003,1,1,4,4,4,7,7,8,8,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,1,7,81.0
8,66,4.204692619390966,1,0,1,3,6,3,1.3862943611198906,0,0,3,3,3,6,6,7,7,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,1,1,52.25
6,180,5.198497031265826,1,0,0,5,0,6,1.9459101490553132,1,0,1,6,6,1,1,4,4,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,5,35.62
4,108,4.6913478822291435,1,0,3,3,8,3,1.3862943611198906,0,0,3,3,3,0,0,0,0,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,5,49.5
5,185,5.225746673713202,0,2,0,3,5,5,1.791759469228055,0,2,0,5,5,2,2,3,3,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,1,2,71.69
6,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,8,8,1,1,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,3,12.5
3,63,4.1588830833596715,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,0,0,1,1,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,1,3,27.0
5,140,4.948759890378168,1,2,0,0,0,5,1.791759469228055,0,2,0,5,5,1,1,0,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,2,31.5
1,144,4.976733742420574,1,0,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,1,3,3,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,4,63.0
6,216,5.37989735354046,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,1,7,7,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,3,94.5
7,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,3,3,3,3,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,1,2,12.69
6,216,5.37989735354046,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,8,8,0,0,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,2,8,67.5
0,92,4.532599493153256,1,2,2,1,2,4,1.6094379124341003,1,1,4,4,4,1,1,4,4,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,5,33.06
8,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,8,8,4,4,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,2,11.81
9,80,4.394449154672439,1,2,0,3,0,8,2.1972245773362196,1,2,3,1,8,4,4,8,8,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,4,8,35.0
2,400,5.993961427306569,1,1,0,1,0,10,2.3978952727983707,1,1,0,3,0,7,7,4,4,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,2,117.5
3,168,5.1298987149230735,1,0,3,0,8,6,1.9459101490553132,1,0,1,6,6,8,8,3,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,5,54.25
1,114,4.74493212836325,1,0,4,2,4,6,1.9459101490553132,1,0,1,6,6,1,1,2,2,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,6,33.25
3,224,5.41610040220442,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,3,3,0,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,10,70.0
5,96,4.574710978503383,1,0,1,5,6,6,1.9459101490553132,1,0,1,6,6,3,3,6,6,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,1,4,46.0
4,189,5.247024072160486,0,0,4,0,9,7,2.0794415416798357,0,1,2,0,7,0,0,8,8,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,5,37.12
4,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,6,6,5,5,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1,5,14.06
0,84,4.442651256490317,1,0,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,2,3,3,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,1,7,32.81
4,130,4.875197323201151,1,1,0,4,0,10,2.3978952727983707,1,1,0,3,0,3,3,8,8,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,3,56.06
1,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,9,9,6,6,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,4,7.0
5,120,4.795790545596741,1,0,0,1,0,5,1.791759469228055,0,2,0,5,5,5,5,4,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,7,13.5
0,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,6,6,2,2,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,2,9.38
5,84,4.442651256490317,1,0,4,0,4,4,1.6094379124341003,1,1,4,4,4,3,3,8,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,6,24.94
1,160,5.081404364984463,1,1,0,6,0,8,2.1972245773362196,1,2,3,1,8,5,5,9,9,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,6,47.5
5,80,4.394449154672439,1,2,0,3,0,8,2.1972245773362196,1,2,3,1,8,2,2,7,7,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,1,4,35.62
0,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,6,6,2,2,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,6,24.38
6,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,4,4,0,0,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,2,10.62
5,310,5.739792912179234,1,1,0,2,0,10,2.3978952727983707,1,1,0,3,0,6,6,7,7,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,1,5,63.94
7,260,5.564520407322694,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,3,3,8,8,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,5,40.62
