slot_reported,slot_reported_abs_log1p,slot_reported_is_even,slot_reported_mod3,slot_reported_mod5,slot_reported_mod7,slot_reported_mod10,slot_percent,slot_percent_abs_log1p,slot_percent_is_even,slot_percent_mod3,slot_percent_mod5,slot_percent_mod7,slot_percent_mod10,slot_name_overstater,slot_name_corrector,slot_event,gcd_all,n_multiple_pairs,y
2044,7.623153068476902,1,1,4,0,4,46,3.8501476017100584,1,1,1,4,6,2,3,2,2,0,1400.0
3630,8.197263371414335,1,0,0,4,0,21,3.091042453358316,0,0,1,0,1,3,4,9,3,0,3000.0
85,4.454347296253507,0,1,0,1,5,25,3.258096538021482,0,1,0,4,5,6,4,6,5,0,68.0
1290,7.1631723908466425,1,0,0,2,0,29,3.4011973816621555,0,2,4,1,9,7,5,7,1,0,1000.0
1071,6.977281341630747,0,0,1,0,1,26,3.295836866004329,1,2,1,5,6,3,1,2,1,0,850.0
1491,7.307872780763706,0,0,1,0,1,42,3.7612001156935624,1,0,2,0,2,2,6,5,21,0,1050.0
62,4.143134726391533,1,2,2,6,2,55,4.02535169073515,0,1,0,6,5,7,2,7,1,0,40.0
2507,7.827240901752812,0,2,2,1,7,9,2.302585092994046,0,0,4,2,9,5,7,8,1,0,2300.0
736,6.602587892189336,1,1,1,1,6,28,3.367295829986474,1,1,3,0,8,4,5,5,4,0,575.0
2329,7.753623546559746,0,1,4,5,9,37,3.6375861597263857,0,1,2,2,7,3,0,2,1,0,1700.0
1908,7.554334823725748,1,0,3,4,8,59,4.0943445622221,0,2,4,3,9,4,4,3,1,0,1200.0
2669,7.8898337513942955,0,2,4,2,9,57,4.060443010546419,0,0,2,1,7,5,4,4,1,0,1700.0
114,4.74493212836325,1,0,4,2,4,14,2.70805020110221,1,2,4,0,4,4,7,3,2,0,100.0
1310,7.1785454837637,1,2,0,1,0,31,3.4657359027997265,0,1,1,3,1,5,1,2,1,0,1000.0
128,4.859812404361672,1,2,3,2,8,28,3.367295829986474,1,1,3,0,8,3,1,3,4,0,100.0
2967,7.995643604287271,0,0,2,6,7,29,3.4011973816621555,0,2,4,1,9,6,4,7,1,0,2300.0
124,4.8283137373023015,1,1,4,5,4,55,4.02535169073515,0,1,0,6,5,7,3,4,1,0,80.0
795,6.679599185844383,0,0,0,4,5,59,4.0943445622221,0,2,4,3,9,2,4,3,1,0,500.0
1749,7.4673710669175595,0,0,4,6,9,59,4.0943445622221,0,2,4,3,9,5,0,5,1,0,1100.0
1071,6.977281341630747,0,0,1,0,1,53,3.9889840465642745,0,2,3,4,3,6,0,2,1,0,700.0
126,4.844187086458591,1,0,1,0,6,40,3.713572066704308,1,1,0,5,0,3,2,5,2,0,90.0
1540,7.340186835320115,1,1,0,0,0,54,4.007333185232471,1,0,4,5,4,2,1,9,2,0,1000.0
2385,7.777373602657861,0,0,0,5,5,59,4.0943445622221,0,2,4,3,9,7,4,5,1,0,1500.0
1242,7.1252830915107115,1,0,2,3,2,38,3.6635616461296463,1,2,3,3,8,2,0,6,2,0,900.0
832,6.725033642166843,1,1,2,6,2,28,3.367295829986474,1,1,3,0,8,7,0,2,4,0,650.0
3624,8.195609567288775,1,0,4,5,4,51,3.9512437185814275,0,0,1,2,1,5,4,9,3,0,2400.0
315,5.755742213586912,0,0,0,0,5,5,1.791759469228055,0,2,0,5,5,4,3,6,5,1,300.0
286,5.659482215759621,1,1,1,6,6,30,3.4339872044851463,1,0,0,2,0,2,6,1,2,0,220.0
2691,7.898039690764619,0,0,1,3,1,17,2.8903717578961645,0,2,2,3,7,5,3,9,1,0,2300.0
273,5.6131281063880705,0,0,3,0,3,5,1.791759469228055,0,2,0,5,5,3,1,0,1,0,260.0
483,6.182084906716632,0,0,3,0,3,15,2.772588722239781,0,0,0,1,5,6,5,2,3,0,420.0
1570,7.359467638255621,1,1,0,2,0,57,4.060443010546419,0,0,2,1,7,5,0,0,1,0,1000.0
117,4.770684624465665,0,0,2,5,7,30,3.4339872044851463,1,0,0,2,0,0,1,2,3,0,90.0
3699,8.216088098632316,0,0,4,3,9,37,3.6375861597263857,0,1,2,2,7,7,7,7,1,0,2700.0
4031,8.302017809751204,0,2,1,6,1,39,3.6888794541139363,0,0,4,4,9,5,7,4,1,0,2900.0
1770,7.479299637782834,1,0,0,6,0,18,2.9444389791664403,1,0,3,4,8,2,5,2,6,0,1500.0
819,6.709304340258298,0,0,4,0,9,26,3.295836866004329,1,2,1,5,6,4,1,2,13,0,650.0
1742,7.463363045520021,1,2,2,6,2,34,3.5553480614894135,1,1,4,6,4,6,7,6,2,0,1300.0
2295,7.738923757439457,0,0,0,6,5,53,3.9889840465642745,0,2,3,4,3,0,3,9,1,0,1500.0
3519,8.166216268592143,0,0,4,5,9,53,3.9889840465642745,0,2,3,4,3,0,5,0,1,0,2300.0
243,5.497168225293202,0,0,3,5,3,35,3.58351893845611,0,2,0,0,5,0,4,8,1,0,180.0
464,6.142037405587356,1,2,4,2,4,45,3.828641396489095,0,0,0,3,5,3,4,5,1,0,320.0
155,5.049856007249537,0,2,0,1,5,24,3.2188758248682006,1,0,4,3,4,0,1,0,1,0,125.0
2397,7.7823903355874595,0,0,2,3,7,41,3.7376696182833684,0,2,1,6,1,6,5,9,1,0,1700.0
2224,7.707512194600341,1,1,4,5,4,39,3.6888794541139363,0,0,4,4,9,5,0,4,1,0,1600.0
759,6.633318433280377,0,0,4,3,9,32,3.4965075614664802,1,2,2,4,2,1,5,2,1,0,575.0
2106,7.653020413804189,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,4,0,3,1,0,1800.0
2247,7.717796211013582,0,0,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,2,9,7,1,2100.0
2289,7.736307096548285,0,0,4,0,9,9,2.302585092994046,0,0,4,2,9,4,0,6,3,0,2100.0
2544,7.841885928984623,1,0,4,3,4,59,4.0943445622221,0,2,4,3,9,7,4,8,1,0,1600.0
1170,7.065613363597717,1,0,0,1,0,17,2.8903717578961645,0,2,2,3,7,5,5,3,1,0,1000.0
408,6.013715156042802,1,0,3,2,8,36,3.6109179126442243,1,0,1,1,6,3,6,4,12,0,300.0
372,5.921578419643816,1,0,2,1,2,55,4.02535169073515,0,1,0,6,5,4,3,2,1,0,240.0
1596,7.3758821482150125,1,0,1,0,6,14,2.70805020110221,1,2,4,0,4,5,0,0,14,1,1400.0
318,5.765191102784844,1,0,3,3,8,6,1.9459101490553132,1,0,1,6,6,3,4,2,6,1,300.0
290,5.673323267171493,1,2,0,3,0,16,2.833213344056216,1,1,1,2,6,4,3,3,2,0,250.0
403,6.0014148779611505,0,1,3,4,3,55,4.02535169073515,0,1,0,6,5,4,7,1,1,0,260.0
1220,7.107425474110705,1,2,0,2,0,22,3.1354942159291497,1,1,2,1,2,5,2,2,2,0,1000.0
2220,7.7057128238944275,1,0,0,1,0,11,2.4849066497880004,0,2,1,4,1,4,4,8,1,0,2000.0
150,5.017279836814924,1,0,0,3,0,25,3.258096538021482,0,1,0,4,5,6,7,4,25,1,120.0
1310,7.1785454837637,1,2,0,1,0,31,3.4657359027997265,0,1,1,3,1,4,1,8,1,0,1000.0
48,3.8918202981106265,1,0,3,6,8,50,3.9318256327243257,1,2,0,1,0,3,2,7,2,0,32.0
276,5.6240175061873385,1,0,1,3,6,15,2.772588722239781,0,0,0,1,5,1,6,4,3,0,240.0
975,6.883462586413092,0,0,0,2,5,56,4.04305126783455,1,2,1,0,6,2,5,6,1,0,625.0
1419,7.258412150595307,0,0,4,5,9,29,3.4011973816621555,0,2,4,1,9,1,5,8,1,0,1100.0
556,6.322565239927284,1,1,1,3,6,39,3.6888794541139363,0,0,4,4,9,7,2,4,1,0,400.0
494,6.20455776256869,1,2,4,4,4,52,3.970291913552122,1,1,2,3,2,1,3,4,26,0,325.0
651,6.480044561926653,0,0,1,0,1,55,4.02535169073515,0,1,0,6,5,3,1,0,1,0,420.0
624,6.437751649736401,1,0,4,1,4,56,4.04305126783455,1,2,1,0,6,6,0,2,8,0,400.0
899,6.802394763324311,0,2,4,3,9,24,3.2188758248682006,1,0,4,3,4,6,4,1,1,0,725.0
3432,8.141189793457691,1,0,2,2,2,43,3.784189633918261,0,1,3,1,3,7,2,4,1,0,2400.0
118,4.77912349311153,1,1,3,6,8,18,2.9444389791664403,1,0,3,4,8,3,4,3,2,0,100.0
1022,6.930494765951626,1,2,2,0,2,46,3.8501476017100584,1,1,1,4,6,5,5,2,2,0,700.0
146,4.990432586778736,1,2,1,6,6,46,3.8501476017100584,1,1,1,4,6,4,7,3,2,0,100.0
635,6.455198563340122,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,5,1,3,1,0,500.0
1764,7.475905969367397,1,0,4,0,4,26,3.295836866004329,1,2,1,5,6,3,5,6,2,0,1400.0
507,6.230481447578482,0,0,2,3,7,56,4.04305126783455,1,2,1,0,6,2,4,4,1,0,325.0
780,6.660575149839686,1,0,0,3,0,56,4.04305126783455,1,2,1,0,6,3,1,1,4,0,500.0
3683,8.211754397375197,0,2,3,1,3,27,3.332204510175204,0,0,2,6,7,1,3,5,1,0,2900.0
1863,7.530479995245536,0,0,3,1,3,38,3.6635616461296463,1,2,3,3,8,3,4,6,1,0,1350.0
2775,7.9287663216266955,0,0,0,3,5,11,2.4849066497880004,0,2,1,4,1,4,7,6,1,0,2500.0
3175,8.063377822367027,0,1,0,4,5,27,3.332204510175204,0,0,2,6,7,2,7,1,1,0,2500.0
584,6.371611847231857,1,2,4,3,4,46,3.8501476017100584,1,1,1,4,6,4,0,9,2,0,400.0
120,4.795790545596741,1,0,0,1,0,25,3.258096538021482,0,1,0,4,5,6,3,6,5,0,96.0
2825,7.946617563244473,0,2,0,4,5,13,2.6390573296152584,0,1,3,6,3,7,1,7,1,0,2500.0
903,6.806829360392176,0,0,3,0,3,29,3.4011973816621555,0,2,4,1,9,1,2,4,1,0,700.0
899,6.802394763324311,0,2,4,3,9,24,3.2188758248682006,1,0,4,3,4,5,5,2,1,0,725.0
3332,8.11162807830774,1,2,2,0,2,19,2.995732273553991,0,1,4,5,9,5,2,1,1,0,2800.0
55,4.02535169073515,0,1,0,6,5,10,2.3978952727983707,1,1,0,3,0,2,2,5,5,0,50.0
76,4.343805421853684,1,1,1,6,6,52,3.970291913552122,1,1,2,3,2,0,5,4,4,0,50.0
513,6.2422232654551655,0,0,3,2,3,14,2.70805020110221,1,2,4,0,4,2,3,8,1,0,450.0
3393,8.129764445794171,0,0,3,5,3,17,2.8903717578961645,0,2,2,3,7,1,4,1,1,0,2900.0
2054,7.628031126930335,1,2,4,3,4,58,4.07753744390572,1,1,3,2,8,3,6,8,2,0,1300.0
448,6.1070228877422545,1,1,3,0,8,28,3.367295829986474,1,1,3,0,8,0,6,9,28,1,350.0
396,5.983936280687191,1,0,1,4,6,32,3.4965075614664802,1,2,2,4,2,4,0,8,4,0,300.0
588,6.3784261836515865,1,0,3,0,8,12,2.5649493574615367,1,0,2,5,2,5,6,5,12,1,525.0
1073,6.97914527506881,0,2,3,2,3,48,3.8918202981106265,1,0,3,6,8,5,6,1,1,0,725.0
1413,7.254177846456518,0,0,3,6,3,57,4.060443010546419,0,0,2,1,7,1,4,6,3,0,900.0
1130,7.030857476116121,1,2,0,3,0,13,2.6390573296152584,0,1,3,6,3,6,0,5,1,0,1000.0
52,3.970291913552122,1,1,2,3,2,30,3.4339872044851463,1,0,0,2,0,5,2,3,2,0,40.0
238,5.476463551931511,1,1,3,0,8,19,2.995732273553991,0,1,4,5,9,1,2,7,1,0,200.0
3051,8.023552392404348,0,0,1,6,1,13,2.6390573296152584,0,1,3,6,3,3,5,5,1,0,2700.0
1173,7.068172000388042,0,0,3,4,3,38,3.6635616461296463,1,2,3,3,8,7,0,9,1,0,850.0
527,6.269096283706261,0,2,2,2,7,55,4.02535169073515,0,1,0,6,5,6,5,4,1,0,340.0
885,6.786716950605081,0,0,0,3,5,18,2.9444389791664403,1,0,3,4,8,4,1,8,3,0,750.0
1460,7.2868764117507,1,2,0,4,0,46,3.8501476017100584,1,1,1,4,6,3,6,4,2,0,1000.0
100,4.61512051684126,1,1,0,2,0,25,3.258096538021482,0,1,0,4,5,7,3,0,25,1,80.0
894,6.796823718274855,1,0,4,5,4,49,3.912023005428146,0,1,4,0,9,7,3,4,1,0,600.0
110,4.709530201312334,1,2,0,5,0,10,2.3978952727983707,1,1,0,3,0,5,1,9,10,1,100.0
2997,8.005700678662542,0,0,2,1,7,11,2.4849066497880004,0,2,1,4,1,4,7,1,1,0,2700.0
524,6.263398262591624,1,2,4,6,4,31,3.4657359027997265,0,1,1,3,1,0,4,5,1,0,400.0
1378,7.229113877793302,1,1,3,6,8,6,1.9459101490553132,1,0,1,6,6,3,0,5,2,0,1300.0
608,6.411818267709897,1,2,3,6,8,28,3.367295829986474,1,1,3,0,8,0,4,4,4,0,475.0
216,5.37989735354046,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,2,2,7,8,1,200.0
403,6.0014148779611505,0,1,3,4,3,55,4.02535169073515,0,1,0,6,5,7,2,8,1,0,260.0
2943,7.987524479848767,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,4,7,6,9,1,2700.0
1112,7.014814351275545,1,2,2,6,2,39,3.6888794541139363,0,0,4,4,9,7,3,1,1,0,800.0
161,5.087596335232384,0,2,1,0,1,40,3.713572066704308,1,1,0,5,0,5,0,7,1,0,115.0
1233,7.1180162044653335,0,0,3,1,3,37,3.6375861597263857,0,1,2,2,7,6,1,1,1,0,900.0
2032,7.617267813628347,1,1,2,2,2,27,3.332204510175204,0,0,2,6,7,1,0,6,1,0,1600.0
2831,7.94873845481361,0,2,1,3,1,49,3.912023005428146,0,1,4,0,9,6,4,7,1,0,1900.0
798,6.683360945766275,1,0,3,0,8,33,3.5263605246161616,0,0,3,5,3,4,4,1,3,0,600.0
1281,7.156176637480615,0,0,1,0,1,22,3.1354942159291497,1,1,2,1,2,6,4,6,1,0,1050.0
2370,7.771067086065406,1,0,0,4,0,58,4.07753744390572,1,1,3,2,8,0,6,6,2,0,1500.0
3108,8.042056410058754,1,0,3,0,8,11,2.4849066497880004,0,2,1,4,1,6,5,4,1,0,2800.0
756,6.6293632534374485,1,0,1,0,6,35,3.58351893845611,0,2,0,0,5,6,3,1,7,0,560.0
456,6.124683390894205,1,0,1,1,6,14,2.70805020110221,1,2,4,0,4,7,5,1,2,0,400.0
69,4.248495242049359,0,0,4,6,9,15,2.772588722239781,0,0,0,1,5,5,1,6,3,0,60.0
792,6.675823221634848,1,0,2,1,2,44,3.8066624897703196,1,2,4,2,4,7,6,9,44,1,550.0
72,4.290459441148391,1,0,2,2,2,20,3.044522437723423,1,2,0,6,0,1,0,6,4,0,60.0
392,5.973809611869261,1,2,2,0,2,12,2.5649493574615367,1,0,2,5,2,7,4,6,4,0,350.0
3666,8.207129168071326,1,0,1,5,6,41,3.7376696182833684,0,2,1,6,1,0,6,1,1,0,2600.0
330,5.802118375377063,1,0,0,1,0,32,3.4965075614664802,1,2,2,4,2,0,2,9,2,0,250.0
1206,7.095893221097532,1,0,1,2,6,34,3.5553480614894135,1,1,4,6,4,6,2,8,2,0,900.0
24,3.2188758248682006,1,0,4,3,4,50,3.9318256327243257,1,2,0,1,0,0,5,9,2,0,16.0
355,5.87493073085203,0,1,0,5,5,42,3.7612001156935624,1,0,2,0,2,0,1,5,1,0,250.0
1090,6.994849985833071,1,1,0,5,0,9,2.302585092994046,0,0,4,2,9,5,5,9,1,0,1000.0
1208,7.097548850614793,1,2,3,4,8,51,3.9512437185814275,0,0,1,2,1,7,7,9,1,0,800.0
190,5.25227342804663,1,1,0,1,0,52,3.970291913552122,1,1,2,3,2,7,3,5,2,0,125.0
594,6.38856140554563,1,0,4,6,4,8,2.1972245773362196,1,2,3,1,8,4,0,1,2,0,550.0
298,5.700443573390687,1,1,3,4,8,49,3.912023005428146,0,1,4,0,9,2,7,2,1,0,200.0
2925,7.98139158158007,0,0,0,6,5,17,2.8903717578961645,0,2,2,3,7,5,5,8,1,0,2500.0
3990,8.291797105048733,1,0,0,0,0,33,3.5263605246161616,0,0,3,5,3,4,2,3,3,0,3000.0
232,5.4510384535657,1,1,2,1,2,16,2.833213344056216,1,1,1,2,6,3,1,8,8,0,200.0
69,4.248495242049359,0,0,4,6,9,15,2.772588722239781,0,0,0,1,5,6,2,5,3,0,60.0
216,5.37989735354046,1,0,1,6,6,44,3.8066624897703196,1,2,4,2,4,5,0,9,4,0,150.0
1596,7.3758821482150125,1,0,1,0,6,14,2.70805020110221,1,2,4,0,4,7,5,5,14,1,1400.0
891,6.79346613258001,0,0,1,2,1,32,3.4965075614664802,1,2,2,4,2,5,7,3,1,0,675.0
1971,7.586803535162581,0,0,1,4,1,46,3.8501476017100584,1,1,1,4,6,4,6,3,1,0,1350.0
2380,7.7752758464868625,1,1,0,0,0,19,2.995732273553991,0,1,4,5,9,6,2,3,1,0,2000.0
429,6.063785208687608,0,0,4,2,9,32,3.4965075614664802,1,2,2,4,2,6,6,4,1,0,325.0
762,6.637258031284457,1,0,2,6,2,27,3.332204510175204,0,0,2,6,7,2,5,7,3,0,600.0
504,6.22455842927536,1,0,4,0,4,44,3.8066624897703196,1,2,4,2,4,0,0,4,4,0,350.0
244,5.501258210544727,1,1,4,6,4,22,3.1354942159291497,1,1,2,1,2,3,7,1,2,0,200.0
567,6.342121418721152,0,0,2,0,7,35,3.58351893845611,0,2,0,0,5,5,3,2,7,0,420.0
189,5.247024072160486,0,0,4,0,9,26,3.295836866004329,1,2,1,5,6,1,7,2,1,0,150.0
667,6.504288173536645,0,1,2,2,7,45,3.828641396489095,0,0,0,3,5,7,7,2,1,0,460.0
2451,7.804659297056102,0,0,1,1,1,29,3.4011973816621555,0,2,4,1,9,1,5,6,1,0,1900.0
872,6.771935555839602,1,2,2,4,2,9,2.302585092994046,0,0,4,2,9,6,5,3,1,0,800.0
4611,8.436416881388949,0,0,1,5,1,59,4.0943445622221,0,2,4,3,9,0,3,9,1,0,2900.0
84,4.442651256490317,1,0,4,0,4,5,1.791759469228055,0,2,0,5,5,1,1,2,1,0,80.0
737,6.6039438246004725,0,2,2,2,7,34,3.5553480614894135,1,1,4,6,4,1,2,2,1,0,550.0
3042,8.02059914989697,1,0,2,4,2,17,2.8903717578961645,0,2,2,3,7,1,3,0,1,0,2600.0
3969,8.286521373681236,0,0,4,0,9,47,3.871201010907891,0,2,2,5,7,1,6,5,1,0,2700.0
12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,4,6,9,4,0,10.0
1524,7.329749689041512,1,0,4,5,4,27,3.332204510175204,0,0,2,6,7,7,2,6,3,0,1200.0
279,5.634789603169249,0,0,4,6,9,55,4.02535169073515,0,1,0,6,5,7,6,6,1,0,180.0
3690,8.213652703029998,1,0,0,1,0,23,3.1780538303479458,0,2,3,2,3,1,2,6,1,0,3000.0
901,6.804614520062624,0,1,1,5,1,6,1.9459101490553132,1,0,1,6,6,6,6,2,1,0,850.0
4239,8.352318548226004,0,0,4,4,9,57,4.060443010546419,0,0,2,1,7,0,3,2,3,0,2700.0
50,3.9318256327243257,1,2,0,1,0,25,3.258096538021482,0,1,0,4,5,4,1,2,25,1,40.0
2831,7.94873845481361,0,2,1,3,1,49,3.912023005428146,0,1,4,0,9,0,6,1,1,0,1900.0
580,6.364750756851911,1,1,0,6,0,16,2.833213344056216,1,1,1,2,6,4,4,3,4,0,500.0
3591,8.18646442942209,0,0,1,0,1,33,3.5263605246161616,0,0,3,5,3,5,5,1,3,0,2700.0
1652,7.410347097821024,1,2,2,0,2,18,2.9444389791664403,1,0,3,4,8,3,1,8,2,0,1400.0
973,6.881411303642535,0,1,3,0,3,39,3.6888794541139363,0,0,4,4,9,6,5,2,1,0,700.0
143,4.969813299576001,0,2,3,3,3,30,3.4339872044851463,1,0,0,2,0,4,5,6,1,0,110.0
588,6.3784261836515865,1,0,3,0,8,47,3.871201010907891,0,2,2,5,7,0,7,0,1,0,400.0
984,6.892641641172089,1,0,4,4,4,23,3.1780538303479458,0,2,3,2,3,3,6,7,1,0,800.0
3537,8.17131687471973,0,0,2,2,7,31,3.4657359027997265,0,1,1,3,1,1,5,6,1,0,2700.0
2601,7.86403565907245,0,0,1,4,1,53,3.9889840465642745,0,2,3,4,3,4,3,8,1,0,1700.0
4611,8.436416881388949,0,0,1,5,1,59,4.0943445622221,0,2,4,3,9,5,0,8,1,0,2900.0
2193,7.693481640835175,0,0,3,2,3,29,3.4011973816621555,0,2,4,1,9,6,3,8,1,0,1700.0
1065,6.97166860472579,0,0,0,1,5,42,3.7612001156935624,1,0,2,0,2,0,7,0,3,0,750.0
112,4.727387818712341,1,1,2,0,2,12,2.5649493574615367,1,0,2,5,2,5,5,5,4,0,100.0
657,6.489204931325317,0,0,2,6,7,46,3.8501476017100584,1,1,1,4,6,0,5,5,1,0,450.0
1020,6.928537818164665,1,0,0,5,0,36,3.6109179126442243,1,0,1,1,6,2,6,6,12,0,750.0
266,5.58724865840025,1,2,1,0,6,33,3.5263605246161616,0,0,3,5,3,0,1,2,1,0,200.0
3146,8.054204897064407,1,2,1,3,6,43,3.784189633918261,0,1,3,1,3,1,3,9,1,0,2200.0
2363,7.768110378525988,0,2,3,4,3,39,3.6888794541139363,0,0,4,4,9,6,1,4,1,0,1700.0
3225,8.078998258685154,0,0,0,5,5,29,3.4011973816621555,0,2,4,1,9,5,1,4,1,0,2500.0
1032,6.940222469119639,1,0,2,3,2,29,3.4011973816621555,0,2,4,1,9,7,2,2,1,0,800.0
585,6.373319789577012,0,0,0,4,5,17,2.8903717578961645,0,2,2,3,7,4,7,1,1,0,500.0
1701,7.43955930913332,0,0,1,0,1,26,3.295836866004329,1,2,1,5,6,1,7,7,1,0,1350.0
282,5.645446897643238,1,0,2,2,2,41,3.7376696182833684,0,2,1,6,1,2,4,6,1,0,200.0
775,6.654152520183219,0,1,0,5,5,55,4.02535169073515,0,1,0,6,5,5,6,1,5,0,500.0
536,6.285998094508865,1,2,1,4,6,34,3.5553480614894135,1,1,4,6,4,0,6,2,2,0,400.0
1529,7.333023014386481,0,2,4,3,9,39,3.6888794541139363,0,0,4,4,9,2,1,8,1,0,1100.0
3567,8.1797604936999,0,0,2,4,7,23,3.1780538303479458,0,2,3,2,3,4,0,7,1,0,2900.0
120,4.795790545596741,1,0,0,1,0,20,3.044522437723423,1,2,0,6,0,2,1,3,20,1,100.0
115,4.7535901911063645,0,1,0,3,5,25,3.258096538021482,0,1,0,4,5,7,1,8,5,0,92.0
2451,7.804659297056102,0,0,1,1,1,29,3.4011973816621555,0,2,4,1,9,7,4,5,1,0,1900.0
678,6.520621127558696,1,0,3,6,8,13,2.6390573296152584,0,1,3,6,3,7,4,0,1,0,600.0
1936,7.5688956634069955,1,1,1,4,6,21,3.091042453358316,0,0,1,0,1,4,0,6,1,0,1600.0
3870,8.261268150577648,1,0,0,6,0,29,3.4011973816621555,0,2,4,1,9,7,2,4,1,0,3000.0
219,5.393627546352362,0,0,4,2,9,46,3.8501476017100584,1,1,1,4,6,5,1,3,1,0,150.0
118,4.77912349311153,1,1,3,6,8,18,2.9444389791664403,1,0,3,4,8,5,7,7,2,0,100.0
3332,8.11162807830774,1,2,2,0,2,19,2.995732273553991,0,1,4,5,9,1,7,0,1,0,2800.0
135,4.912654885736052,0,0,0,2,5,35,3.58351893845611,0,2,0,0,5,2,7,4,5,0,100.0
2352,7.763446388727362,1,0,2,0,2,47,3.871201010907891,0,2,2,5,7,7,2,9,1,0,1600.0
234,5.459585514144159,1,0,4,3,4,17,2.8903717578961645,0,2,2,3,7,1,2,5,1,0,200.0
364,5.8998973535824915,1,1,4,0,4,12,2.5649493574615367,1,0,2,5,2,4,5,2,4,0,325.0
690,6.53813982376767,1,0,0,4,0,15,2.772588722239781,0,0,0,1,5,6,4,0,15,1,600.0
57,4.060443010546419,0,0,2,1,7,50,3.9318256327243257,1,2,0,1,0,5,5,5,1,0,38.0
247,5.5134287461649825,0,1,2,2,7,30,3.4339872044851463,1,0,0,2,0,6,4,1,1,0,190.0
585,6.373319789577012,0,0,0,4,5,56,4.04305126783455,1,2,1,0,6,3,0,7,1,0,375.0
50,3.9318256327243257,1,2,0,1,0,25,3.258096538021482,0,1,0,4,5,1,4,0,25,1,40.0
112,4.727387818712341,1,1,2,0,2,60,4.110873864173311,1,0,0,4,0,1,4,0,4,0,70.0
1884,7.541683099882111,1,0,4,1,4,57,4.060443010546419,0,0,2,1,7,4,2,6,3,0,1200.0
441,6.091309882077698,0,0,1,0,1,26,3.295836866004329,1,2,1,5,6,2,6,6,1,0,350.0
275,5.62040086571715,0,2,0,2,5,10,2.3978952727983707,1,1,0,3,0,5,1,6,5,0,250.0
234,5.459585514144159,1,0,4,3,4,30,3.4339872044851463,1,0,0,2,0,6,7,3,6,0,180.0
588,6.3784261836515865,1,0,3,0,8,12,2.5649493574615367,1,0,2,5,2,5,6,1,12,1,525.0
973,6.881411303642535,0,1,3,0,3,39,3.6888794541139363,0,0,4,4,9,4,5,3,1,0,700.0
1071,6.977281341630747,0,0,1,0,1,53,3.9889840465642745,0,2,3,4,3,1,2,6,1,0,700.0
304,5.720311776607412,1,1,4,3,4,52,3.970291913552122,1,1,2,3,2,2,5,3,4,0,200.0
3725,8.223090551161533,0,2,0,1,5,49,3.912023005428146,0,1,4,0,9,5,3,8,1,0,2500.0
3630,8.197263371414335,1,0,0,4,0,21,3.091042453358316,0,0,1,0,1,1,1,0,3,0,3000.0
2041,7.621684998724611,0,1,1,4,1,57,4.060443010546419,0,0,2,1,7,7,6,3,1,0,1300.0
783,6.664409020350408,0,0,3,6,3,45,3.828641396489095,0,0,0,3,5,2,1,6,9,0,540.0
549,6.309918278226516,0,0,4,3,9,22,3.1354942159291497,1,1,2,1,2,6,3,1,1,0,450.0
2703,7.902487437162855,0,0,3,1,3,59,4.0943445622221,0,2,4,3,9,2,6,9,1,0,1700.0
342,5.8377304471659395,1,0,2,6,2,14,2.70805020110221,1,2,4,0,4,1,5,7,2,0,300.0
280,5.638354669333745,1,1,0,0,0,12,2.5649493574615367,1,0,2,5,2,0,0,7,4,0,250.0
708,6.5638555265321274,1,0,3,1,8,18,2.9444389791664403,1,0,3,4,8,0,0,6,6,0,600.0
973,6.881411303642535,0,1,3,0,3,39,3.6888794541139363,0,0,4,4,9,7,6,9,1,0,700.0
187,5.236441962829949,0,1,2,5,7,10,2.3978952727983707,1,1,0,3,0,6,4,9,1,0,170.0
1974,7.5883236773352225,1,0,4,0,4,41,3.7376696182833684,0,2,1,6,1,6,1,3,1,0,1400.0
299,5.703782474656201,0,2,4,5,9,30,3.4339872044851463,1,0,0,2,0,5,5,0,1,0,230.0
244,5.501258210544727,1,1,4,6,4,22,3.1354942159291497,1,1,2,1,2,3,4,2,2,0,200.0
589,6.380122536899765,0,1,4,1,9,24,3.2188758248682006,1,0,4,3,4,3,1,1,1,0,475.0
726,6.588926477533519,1,0,1,5,6,32,3.4965075614664802,1,2,2,4,2,1,2,6,2,0,550.0
798,6.683360945766275,1,0,3,0,8,33,3.5263605246161616,0,0,3,5,3,7,7,1,3,0,600.0
63,4.1588830833596715,0,0,3,0,3,5,1.791759469228055,0,2,0,5,5,2,1,8,1,0,60.0
1638,7.40184157874383,1,0,3,0,8,17,2.8903717578961645,0,2,2,3,7,7,6,0,1,0,1400.0
4116,8.322880021769905,1,0,1,0,6,47,3.871201010907891,0,2,2,5,7,6,0,5,1,0,2800.0
644,6.4692503167957724,1,2,4,0,4,12,2.5649493574615367,1,0,2,5,2,1,3,7,4,0,575.0
1827,7.510977752014095,0,0,2,0,7,26,3.295836866004329,1,2,1,5,6,7,5,7,1,0,1450.0
