slot_person,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_brand1,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_brand2,slot_last_week_qty,slot_last_week_qty_abs_log1p,slot_last_week_qty_is_even,slot_last_week_qty_mod3,slot_last_week_qty_mod5,slot_last_week_qty_mod7,slot_last_week_qty_mod10,slot_unit,slot_category,gcd_all,n_multiple_pairs,y
4,6,1.9459101490553132,1,0,1,6,6,9,11,2.4849066497880004,0,2,1,4,1,34,11,2.4849066497880004,0,2,1,4,1,2,3,1,1,6.0
1,20,3.044522437723423,1,2,0,6,0,32,10,2.3978952727983707,1,1,0,3,0,10,14,2.70805020110221,1,2,4,0,4,4,4,2,1,16.0
5,19,2.995732273553991,0,1,4,5,9,10,13,2.6390573296152584,0,1,3,6,3,15,30,3.4339872044851463,1,0,0,2,0,0,0,1,0,2.0
4,8,2.1972245773362196,1,2,3,1,8,26,10,2.3978952727983707,1,1,0,3,0,22,8,2.1972245773362196,1,2,3,1,8,2,6,2,1,10.0
8,2,1.0986122886681098,1,2,2,2,2,0,14,2.70805020110221,1,2,4,0,4,15,14,2.70805020110221,1,2,4,0,4,3,0,2,3,2.0
2,3,1.3862943611198906,0,0,3,3,3,2,8,2.1972245773362196,1,2,3,1,8,25,8,2.1972245773362196,1,2,3,1,8,2,1,1,1,3.0
6,18,2.9444389791664403,1,0,3,4,8,6,6,1.9459101490553132,1,0,1,6,6,27,10,2.3978952727983707,1,1,0,3,0,3,4,2,1,14.0
2,14,2.70805020110221,1,2,4,0,4,2,16,2.833213344056216,1,1,1,2,6,2,11,2.4849066497880004,0,2,1,4,1,1,1,1,0,19.0
0,19,2.995732273553991,0,1,4,5,9,4,19,2.995732273553991,0,1,4,5,9,6,22,3.1354942159291497,1,1,2,1,2,5,2,1,1,16.0
1,20,3.044522437723423,1,2,0,6,0,30,18,2.9444389791664403,1,0,3,4,8,28,11,2.4849066497880004,0,2,1,4,1,3,0,1,0,27.0
7,2,1.0986122886681098,1,2,2,2,2,11,3,1.3862943611198906,0,0,3,3,3,10,4,1.6094379124341003,1,1,4,4,4,5,4,1,1,1.0
4,6,1.9459101490553132,1,0,1,6,6,14,12,2.5649493574615367,1,0,2,5,2,9,7,2.0794415416798357,0,1,2,0,7,3,3,1,1,11.0
8,18,2.9444389791664403,1,0,3,4,8,24,3,1.3862943611198906,0,0,3,3,3,23,1,0.6931471805599453,0,1,1,1,1,2,0,1,3,20.0
9,5,1.791759469228055,0,2,0,5,5,15,15,2.772588722239781,0,0,0,1,5,22,16,2.833213344056216,1,1,1,2,6,0,6,1,1,4.0
0,13,2.6390573296152584,0,1,3,6,3,8,10,2.3978952727983707,1,1,0,3,0,30,9,2.302585092994046,0,0,4,2,9,2,3,1,0,14.0
3,18,2.9444389791664403,1,0,3,4,8,2,17,2.8903717578961645,0,2,2,3,7,25,25,3.258096538021482,0,1,0,4,5,0,1,1,0,10.0
9,15,2.772588722239781,0,0,0,1,5,32,19,2.995732273553991,0,1,4,5,9,7,28,3.367295829986474,1,1,3,0,8,4,4,1,0,6.0
9,3,1.3862943611198906,0,0,3,3,3,26,14,2.70805020110221,1,2,4,0,4,31,9,2.302585092994046,0,0,4,2,9,0,6,1,1,8.0
6,7,2.0794415416798357,0,1,2,0,7,29,15,2.772588722239781,0,0,0,1,5,20,12,2.5649493574615367,1,0,2,5,2,4,5,1,0,10.0
5,11,2.4849066497880004,0,2,1,4,1,16,7,2.0794415416798357,0,1,2,0,7,32,7,2.0794415416798357,0,1,2,0,7,5,4,1,1,11.0
9,12,2.5649493574615367,1,0,2,5,2,32,18,2.9444389791664403,1,0,3,4,8,16,3,1.3862943611198906,0,0,3,3,3,4,4,3,2,27.0
6,14,2.70805020110221,1,2,4,0,4,26,7,2.0794415416798357,0,1,2,0,7,22,19,2.995732273553991,0,1,4,5,9,3,6,1,1,2.0
2,8,2.1972245773362196,1,2,3,1,8,27,16,2.833213344056216,1,1,1,2,6,31,22,3.1354942159291497,1,1,2,1,2,3,6,2,1,2.0
2,15,2.772588722239781,0,0,0,1,5,2,16,2.833213344056216,1,1,1,2,6,19,28,3.367295829986474,1,1,3,0,8,1,1,1,0,3.0
9,19,2.995732273553991,0,1,4,5,9,10,19,2.995732273553991,0,1,4,5,9,0,12,2.5649493574615367,1,0,2,5,2,3,0,1,1,26.0
9,7,2.0794415416798357,0,1,2,0,7,23,10,2.3978952727983707,1,1,0,3,0,6,7,2.0794415416798357,0,1,2,0,7,5,2,1,1,10.0
4,16,2.833213344056216,1,1,1,2,6,29,11,2.4849066497880004,0,2,1,4,1,21,1,0.6931471805599453,0,1,1,1,1,3,5,1,2,26.0
9,12,2.5649493574615367,1,0,2,5,2,8,15,2.772588722239781,0,0,0,1,5,30,19,2.995732273553991,0,1,4,5,9,3,3,1,0,8.0
1,4,1.6094379124341003,1,1,4,4,4,4,16,2.833213344056216,1,1,1,2,6,6,18,2.9444389791664403,1,0,3,4,8,6,2,2,1,2.0
6,12,2.5649493574615367,1,0,2,5,2,33,2,1.0986122886681098,1,2,2,2,2,16,2,1.0986122886681098,1,2,2,2,2,5,4,2,3,12.0
8,12,2.5649493574615367,1,0,2,5,2,26,8,2.1972245773362196,1,2,3,1,8,31,2,1.0986122886681098,1,2,2,2,2,2,6,2,2,18.0
8,10,2.3978952727983707,1,1,0,3,0,4,3,1.3862943611198906,0,0,3,3,3,17,10,2.3978952727983707,1,1,0,3,0,3,2,1,1,3.0
8,15,2.772588722239781,0,0,0,1,5,1,15,2.772588722239781,0,0,0,1,5,24,11,2.4849066497880004,0,2,1,4,1,2,1,1,1,19.0
0,18,2.9444389791664403,1,0,3,4,8,29,4,1.6094379124341003,1,1,4,4,4,33,16,2.833213344056216,1,1,1,2,6,0,5,2,1,6.0
1,6,1.9459101490553132,1,0,1,6,6,11,16,2.833213344056216,1,1,1,2,6,32,15,2.772588722239781,0,0,0,1,5,4,4,1,0,7.0
0,15,2.772588722239781,0,0,0,1,5,27,12,2.5649493574615367,1,0,2,5,2,31,21,3.091042453358316,0,0,1,0,1,0,6,3,0,6.0
6,4,1.6094379124341003,1,1,4,4,4,1,14,2.70805020110221,1,2,4,0,4,24,14,2.70805020110221,1,2,4,0,4,0,1,2,1,4.0
2,11,2.4849066497880004,0,2,1,4,1,3,8,2.1972245773362196,1,2,3,1,8,17,4,1.6094379124341003,1,1,4,4,4,5,2,1,1,15.0
4,19,2.995732273553991,0,1,4,5,9,17,9,2.302585092994046,0,0,4,2,9,34,14,2.70805020110221,1,2,4,0,4,0,3,1,0,14.0
7,3,1.3862943611198906,0,0,3,3,3,13,20,3.044522437723423,1,2,0,6,0,29,11,2.4849066497880004,0,2,1,4,1,0,6,1,0,12.0
3,6,1.9459101490553132,1,0,1,6,6,34,3,1.3862943611198906,0,0,3,3,3,20,1,0.6931471805599453,0,1,1,1,1,0,5,1,3,8.0
6,3,1.3862943611198906,0,0,3,3,3,19,2,1.0986122886681098,1,2,2,2,2,25,3,1.3862943611198906,0,0,3,3,3,1,1,1,1,2.0
6,10,2.3978952727983707,1,1,0,3,0,18,8,2.1972245773362196,1,2,3,1,8,11,3,1.3862943611198906,0,0,3,3,3,3,6,1,0,15.0
6,17,2.8903717578961645,0,2,2,3,7,4,8,2.1972245773362196,1,2,3,1,8,6,24,3.2188758248682006,1,0,4,3,4,5,2,1,1,1.0
2,10,2.3978952727983707,1,1,0,3,0,16,7,2.0794415416798357,0,1,2,0,7,10,14,2.70805020110221,1,2,4,0,4,5,4,1,1,3.0
5,5,1.791759469228055,0,2,0,5,5,30,19,2.995732273553991,0,1,4,5,9,28,15,2.772588722239781,0,0,0,1,5,2,0,1,1,9.0
8,15,2.772588722239781,0,0,0,1,5,3,7,2.0794415416798357,0,1,2,0,7,6,2,1.0986122886681098,1,2,2,2,2,3,2,1,0,20.0
5,10,2.3978952727983707,1,1,0,3,0,7,2,1.0986122886681098,1,2,2,2,2,8,1,0.6931471805599453,0,1,1,1,1,4,5,1,3,11.0
8,19,2.995732273553991,0,1,4,5,9,1,12,2.5649493574615367,1,0,2,5,2,19,18,2.9444389791664403,1,0,3,4,8,0,1,1,0,13.0
5,19,2.995732273553991,0,1,4,5,9,13,19,2.995732273553991,0,1,4,5,9,22,2,1.0986122886681098,1,2,2,2,2,0,6,1,1,36.0
9,11,2.4849066497880004,0,2,1,4,1,30,2,1.0986122886681098,1,2,2,2,2,13,1,0.6931471805599453,0,1,1,1,1,4,0,1,2,12.0
8,14,2.70805020110221,1,2,4,0,4,9,6,1.9459101490553132,1,0,1,6,6,34,12,2.5649493574615367,1,0,2,5,2,2,3,2,1,8.0
7,2,1.0986122886681098,1,2,2,2,2,14,12,2.5649493574615367,1,0,2,5,2,30,8,2.1972245773362196,1,2,3,1,8,2,3,2,2,6.0
3,16,2.833213344056216,1,1,1,2,6,15,10,2.3978952727983707,1,1,0,3,0,29,2,1.0986122886681098,1,2,2,2,2,2,6,2,2,24.0
5,18,2.9444389791664403,1,0,3,4,8,4,10,2.3978952727983707,1,1,0,3,0,6,26,3.295836866004329,1,2,1,5,6,3,2,2,0,2.0
1,7,2.0794415416798357,0,1,2,0,7,5,19,2.995732273553991,0,1,4,5,9,14,13,2.6390573296152584,0,1,3,6,3,3,3,1,0,13.0
5,5,1.791759469228055,0,2,0,5,5,3,13,2.6390573296152584,0,1,3,6,3,17,3,1.3862943611198906,0,0,3,3,3,5,2,1,0,15.0
8,7,2.0794415416798357,0,1,2,0,7,12,17,2.8903717578961645,0,2,2,3,7,21,18,2.9444389791664403,1,0,3,4,8,3,5,1,0,6.0
7,7,2.0794415416798357,0,1,2,0,7,22,4,1.6094379124341003,1,1,4,4,4,23,1,0.6931471805599453,0,1,1,1,1,4,0,1,2,10.0
9,19,2.995732273553991,0,1,4,5,9,17,18,2.9444389791664403,1,0,3,4,8,30,27,3.332204510175204,0,0,2,6,7,0,3,1,0,10.0
5,18,2.9444389791664403,1,0,3,4,8,2,19,2.995732273553991,0,1,4,5,9,25,4,1.6094379124341003,1,1,4,4,4,1,1,1,0,33.0
4,2,1.0986122886681098,1,2,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,19,2,1.0986122886681098,1,2,2,2,2,1,1,2,3,10.0
3,15,2.772588722239781,0,0,0,1,5,28,7,2.0794415416798357,0,1,2,0,7,2,14,2.70805020110221,1,2,4,0,4,0,1,1,1,8.0
9,20,3.044522437723423,1,2,0,6,0,2,18,2.9444389791664403,1,0,3,4,8,19,17,2.8903717578961645,0,2,2,3,7,1,1,1,0,21.0
2,20,3.044522437723423,1,2,0,6,0,0,3,1.3862943611198906,0,0,3,3,3,28,18,2.9444389791664403,1,0,3,4,8,2,0,1,1,5.0
7,15,2.772588722239781,0,0,0,1,5,15,20,3.044522437723423,1,2,0,6,0,11,30,3.4339872044851463,1,0,0,2,0,2,6,5,1,5.0
1,8,2.1972245773362196,1,2,3,1,8,1,11,2.4849066497880004,0,2,1,4,1,2,12,2.5649493574615367,1,0,2,5,2,2,1,1,0,7.0
2,4,1.6094379124341003,1,1,4,4,4,21,3,1.3862943611198906,0,0,3,3,3,20,1,0.6931471805599453,0,1,1,1,1,4,5,1,2,6.0
4,4,1.6094379124341003,1,1,4,4,4,27,17,2.8903717578961645,0,2,2,3,7,18,15,2.772588722239781,0,0,0,1,5,2,6,1,0,6.0
7,4,1.6094379124341003,1,1,4,4,4,2,10,2.3978952727983707,1,1,0,3,0,2,9,2.302585092994046,0,0,4,2,9,2,1,1,0,5.0
1,17,2.8903717578961645,0,2,2,3,7,25,18,2.9444389791664403,1,0,3,4,8,1,10,2.3978952727983707,1,1,0,3,0,1,1,1,0,25.0
8,15,2.772588722239781,0,0,0,1,5,32,17,2.8903717578961645,0,2,2,3,7,10,20,3.044522437723423,1,2,0,6,0,3,4,1,0,12.0
1,6,1.9459101490553132,1,0,1,6,6,6,19,2.995732273553991,0,1,4,5,9,16,13,2.6390573296152584,0,1,3,6,3,3,4,1,0,12.0
7,6,1.9459101490553132,1,0,1,6,6,27,5,1.791759469228055,0,2,0,5,5,31,5,1.791759469228055,0,2,0,5,5,3,6,1,1,6.0
6,11,2.4849066497880004,0,2,1,4,1,34,5,1.791759469228055,0,2,0,5,5,33,8,2.1972245773362196,1,2,3,1,8,3,5,1,0,8.0
3,14,2.70805020110221,1,2,4,0,4,6,8,2.1972245773362196,1,2,3,1,8,7,9,2.302585092994046,0,0,4,2,9,3,4,1,0,13.0
9,6,1.9459101490553132,1,0,1,6,6,19,14,2.70805020110221,1,2,4,0,4,25,4,1.6094379124341003,1,1,4,4,4,2,1,2,0,16.0
9,10,2.3978952727983707,1,1,0,3,0,27,11,2.4849066497880004,0,2,1,4,1,31,16,2.833213344056216,1,1,1,2,6,3,6,1,0,5.0
0,16,2.833213344056216,1,1,1,2,6,24,19,2.995732273553991,0,1,4,5,9,0,23,3.1780538303479458,0,2,3,2,3,0,0,1,0,12.0
1,14,2.70805020110221,1,2,4,0,4,11,9,2.302585092994046,0,0,4,2,9,27,5,1.791759469228055,0,2,0,5,5,5,4,1,0,18.0
2,3,1.3862943611198906,0,0,3,3,3,22,8,2.1972245773362196,1,2,3,1,8,28,8,2.1972245773362196,1,2,3,1,8,3,0,1,1,3.0
3,13,2.6390573296152584,0,1,3,6,3,11,7,2.0794415416798357,0,1,2,0,7,27,12,2.5649493574615367,1,0,2,5,2,4,4,1,0,8.0
0,12,2.5649493574615367,1,0,2,5,2,9,5,1.791759469228055,0,2,0,5,5,34,3,1.3862943611198906,0,0,3,3,3,3,3,1,1,14.0
6,18,2.9444389791664403,1,0,3,4,8,34,15,2.772588722239781,0,0,0,1,5,33,27,3.332204510175204,0,0,2,6,7,3,5,3,0,6.0
1,7,2.0794415416798357,0,1,2,0,7,3,5,1.791759469228055,0,2,0,5,5,17,9,2.302585092994046,0,0,4,2,9,5,2,1,0,3.0
3,3,1.3862943611198906,0,0,3,3,3,11,20,3.044522437723423,1,2,0,6,0,32,11,2.4849066497880004,0,2,1,4,1,3,4,1,0,12.0
7,17,2.8903717578961645,0,2,2,3,7,12,17,2.8903717578961645,0,2,2,3,7,8,4,1.6094379124341003,1,1,4,4,4,4,5,1,1,30.0
2,9,2.302585092994046,0,0,4,2,9,34,9,2.302585092994046,0,0,4,2,9,33,11,2.4849066497880004,0,2,1,4,1,3,5,1,1,7.0
5,14,2.70805020110221,1,2,4,0,4,21,17,2.8903717578961645,0,2,2,3,7,8,7,2.0794415416798357,0,1,2,0,7,4,5,1,1,24.0
2,20,3.044522437723423,1,2,0,6,0,0,15,2.772588722239781,0,0,0,1,5,28,19,2.995732273553991,0,1,4,5,9,4,0,1,0,16.0
6,12,2.5649493574615367,1,0,2,5,2,4,13,2.6390573296152584,0,1,3,6,3,6,23,3.1780538303479458,0,2,3,2,3,6,2,1,0,2.0
2,5,1.791759469228055,0,2,0,5,5,9,16,2.833213344056216,1,1,1,2,6,14,3,1.3862943611198906,0,0,3,3,3,3,3,1,0,18.0
7,12,2.5649493574615367,1,0,2,5,2,17,7,2.0794415416798357,0,1,2,0,7,9,12,2.5649493574615367,1,0,2,5,2,0,3,1,1,7.0
4,16,2.833213344056216,1,1,1,2,6,1,2,1.0986122886681098,1,2,2,2,2,19,13,2.6390573296152584,0,1,3,6,3,1,1,1,1,5.0
1,15,2.772588722239781,0,0,0,1,5,11,3,1.3862943611198906,0,0,3,3,3,27,12,2.5649493574615367,1,0,2,5,2,3,4,3,2,6.0
2,7,2.0794415416798357,0,1,2,0,7,30,12,2.5649493574615367,1,0,2,5,2,13,13,2.6390573296152584,0,1,3,6,3,4,0,1,0,6.0
7,5,1.791759469228055,0,2,0,5,5,27,15,2.772588722239781,0,0,0,1,5,22,15,2.772588722239781,0,0,0,1,5,0,6,5,3,5.0
6,20,3.044522437723423,1,2,0,6,0,1,5,1.791759469228055,0,2,0,5,5,1,21,3.091042453358316,0,0,1,0,1,1,1,1,1,4.0
2,12,2.5649493574615367,1,0,2,5,2,20,11,2.4849066497880004,0,2,1,4,1,26,14,2.70805020110221,1,2,4,0,4,6,2,1,0,9.0
8,9,2.302585092994046,0,0,4,2,9,11,7,2.0794415416798357,0,1,2,0,7,10,12,2.5649493574615367,1,0,2,5,2,4,4,1,0,4.0
1,2,1.0986122886681098,1,2,2,2,2,18,4,1.6094379124341003,1,1,4,4,4,11,2,1.0986122886681098,1,2,2,2,2,3,6,2,3,4.0
3,19,2.995732273553991,0,1,4,5,9,30,3,1.3862943611198906,0,0,3,3,3,23,5,1.791759469228055,0,2,0,5,5,3,0,1,0,17.0
4,14,2.70805020110221,1,2,4,0,4,28,5,1.791759469228055,0,2,0,5,5,19,10,2.3978952727983707,1,1,0,3,0,2,1,1,1,9.0
7,3,1.3862943611198906,0,0,3,3,3,11,9,2.302585092994046,0,0,4,2,9,7,11,2.4849066497880004,0,2,1,4,1,4,4,1,1,1.0
6,18,2.9444389791664403,1,0,3,4,8,29,19,2.995732273553991,0,1,4,5,9,20,21,3.091042453358316,0,0,1,0,1,0,5,1,0,16.0
6,17,2.8903717578961645,0,2,2,3,7,31,9,2.302585092994046,0,0,4,2,9,3,8,2.1972245773362196,1,2,3,1,8,3,2,1,0,18.0
7,10,2.3978952727983707,1,1,0,3,0,11,18,2.9444389791664403,1,0,3,4,8,27,6,1.9459101490553132,1,0,1,6,6,3,4,2,1,22.0
3,15,2.772588722239781,0,0,0,1,5,13,7,2.0794415416798357,0,1,2,0,7,18,5,1.791759469228055,0,2,0,5,5,0,6,1,1,17.0
4,12,2.5649493574615367,1,0,2,5,2,14,17,2.8903717578961645,0,2,2,3,7,34,27,3.332204510175204,0,0,2,6,7,3,3,1,0,2.0
5,12,2.5649493574615367,1,0,2,5,2,7,13,2.6390573296152584,0,1,3,6,3,12,23,3.1780538303479458,0,2,3,2,3,0,5,1,0,2.0
9,12,2.5649493574615367,1,0,2,5,2,12,18,2.9444389791664403,1,0,3,4,8,33,23,3.1780538303479458,0,2,3,2,3,4,5,1,0,7.0
5,15,2.772588722239781,0,0,0,1,5,31,12,2.5649493574615367,1,0,2,5,2,4,25,3.258096538021482,0,1,0,4,5,3,2,1,0,2.0
0,12,2.5649493574615367,1,0,2,5,2,16,5,1.791759469228055,0,2,0,5,5,32,2,1.0986122886681098,1,2,2,2,2,3,4,1,1,15.0
5,15,2.772588722239781,0,0,0,1,5,12,7,2.0794415416798357,0,1,2,0,7,21,13,2.6390573296152584,0,1,3,6,3,4,5,1,0,9.0
8,2,1.0986122886681098,1,2,2,2,2,32,18,2.9444389791664403,1,0,3,4,8,32,5,1.791759469228055,0,2,0,5,5,5,4,1,1,15.0
9,2,1.0986122886681098,1,2,2,2,2,26,17,2.8903717578961645,0,2,2,3,7,22,15,2.772588722239781,0,0,0,1,5,3,6,1,0,4.0
2,9,2.302585092994046,0,0,4,2,9,25,3,1.3862943611198906,0,0,3,3,3,25,10,2.3978952727983707,1,1,0,3,0,0,1,1,1,2.0
0,2,1.0986122886681098,1,2,2,2,2,33,19,2.995732273553991,0,1,4,5,9,16,17,2.8903717578961645,0,2,2,3,7,5,4,1,0,4.0
0,12,2.5649493574615367,1,0,2,5,2,4,19,2.995732273553991,0,1,4,5,9,4,30,3.4339872044851463,1,0,0,2,0,3,2,1,0,1.0
6,7,2.0794415416798357,0,1,2,0,7,29,19,2.995732273553991,0,1,4,5,9,12,12,2.5649493574615367,1,0,2,5,2,3,5,1,0,14.0
7,3,1.3862943611198906,0,0,3,3,3,0,5,1.791759469228055,0,2,0,5,5,0,6,1.9459101490553132,1,0,1,6,6,4,0,1,1,2.0
5,18,2.9444389791664403,1,0,3,4,8,30,14,2.70805020110221,1,2,4,0,4,28,11,2.4849066497880004,0,2,1,4,1,2,0,1,0,21.0
6,2,1.0986122886681098,1,2,2,2,2,12,4,1.6094379124341003,1,1,4,4,4,21,1,0.6931471805599453,0,1,1,1,1,3,5,1,3,5.0
2,4,1.6094379124341003,1,1,4,4,4,10,13,2.6390573296152584,0,1,3,6,3,13,8,2.1972245773362196,1,2,3,1,8,0,0,1,1,9.0
8,6,1.9459101490553132,1,0,1,6,6,15,18,2.9444389791664403,1,0,3,4,8,29,21,3.091042453358316,0,0,1,0,1,2,6,3,1,3.0
6,11,2.4849066497880004,0,2,1,4,1,26,10,2.3978952727983707,1,1,0,3,0,22,20,3.044522437723423,1,2,0,6,0,0,6,1,1,1.0
3,13,2.6390573296152584,0,1,3,6,3,4,8,2.1972245773362196,1,2,3,1,8,17,19,2.995732273553991,0,1,4,5,9,5,2,1,0,2.0
5,7,2.0794415416798357,0,1,2,0,7,33,4,1.6094379124341003,1,1,4,4,4,32,6,1.9459101490553132,1,0,1,6,6,3,4,1,0,5.0
3,15,2.772588722239781,0,0,0,1,5,20,4,1.6094379124341003,1,1,4,4,4,26,3,1.3862943611198906,0,0,3,3,3,3,2,1,1,16.0
6,8,2.1972245773362196,1,2,3,1,8,4,12,2.5649493574615367,1,0,2,5,2,17,7,2.0794415416798357,0,1,2,0,7,6,2,1,0,13.0
4,2,1.0986122886681098,1,2,2,2,2,8,16,2.833213344056216,1,1,1,2,6,5,12,2.5649493574615367,1,0,2,5,2,2,3,2,2,6.0
7,6,1.9459101490553132,1,0,1,6,6,10,6,1.9459101490553132,1,0,1,6,6,23,8,2.1972245773362196,1,2,3,1,8,4,0,2,1,4.0
9,8,2.1972245773362196,1,2,3,1,8,27,10,2.3978952727983707,1,1,0,3,0,31,15,2.772588722239781,0,0,0,1,5,3,6,1,0,3.0
9,10,2.3978952727983707,1,1,0,3,0,25,11,2.4849066497880004,0,2,1,4,1,24,19,2.995732273553991,0,1,4,5,9,2,1,1,0,2.0
1,10,2.3978952727983707,1,1,0,3,0,2,7,2.0794415416798357,0,1,2,0,7,19,15,2.772588722239781,0,0,0,1,5,1,1,1,0,2.0
2,18,2.9444389791664403,1,0,3,4,8,2,20,3.044522437723423,1,2,0,6,0,19,33,3.5263605246161616,0,0,3,5,3,0,1,1,0,5.0
5,14,2.70805020110221,1,2,4,0,4,12,6,1.9459101490553132,1,0,1,6,6,12,9,2.302585092994046,0,0,4,2,9,3,5,1,0,11.0
9,3,1.3862943611198906,0,0,3,3,3,34,7,2.0794415416798357,0,1,2,0,7,21,6,1.9459101490553132,1,0,1,6,6,3,5,1,1,4.0
8,11,2.4849066497880004,0,2,1,4,1,12,14,2.70805020110221,1,2,4,0,4,12,24,3.2188758248682006,1,0,4,3,4,0,5,1,0,1.0
4,20,3.044522437723423,1,2,0,6,0,26,16,2.833213344056216,1,1,1,2,6,31,16,2.833213344056216,1,1,1,2,6,3,6,4,1,20.0
3,13,2.6390573296152584,0,1,3,6,3,0,13,2.6390573296152584,0,1,3,6,3,13,1,0.6931471805599453,0,1,1,1,1,3,0,1,3,25.0
1,10,2.3978952727983707,1,1,0,3,0,9,15,2.772588722239781,0,0,0,1,5,5,6,1.9459101490553132,1,0,1,6,6,0,3,1,0,19.0
0,20,3.044522437723423,1,2,0,6,0,10,18,2.9444389791664403,1,0,3,4,8,0,35,3.58351893845611,0,2,0,0,5,3,0,1,0,3.0
6,20,3.044522437723423,1,2,0,6,0,16,8,2.1972245773362196,1,2,3,1,8,10,5,1.791759469228055,0,2,0,5,5,4,4,1,1,23.0
9,9,2.302585092994046,0,0,4,2,9,19,3,1.3862943611198906,0,0,3,3,3,2,7,2.0794415416798357,0,1,2,0,7,2,1,1,1,5.0
5,12,2.5649493574615367,1,0,2,5,2,1,12,2.5649493574615367,1,0,2,5,2,2,4,1.6094379124341003,1,1,4,4,4,2,1,4,3,20.0
3,11,2.4849066497880004,0,2,1,4,1,13,3,1.3862943611198906,0,0,3,3,3,29,13,2.6390573296152584,0,1,3,6,3,0,6,1,0,1.0
4,19,2.995732273553991,0,1,4,5,9,24,19,2.995732273553991,0,1,4,5,9,23,10,2.3978952727983707,1,1,0,3,0,2,0,1,1,28.0
0,13,2.6390573296152584,0,1,3,6,3,13,15,2.772588722239781,0,0,0,1,5,29,12,2.5649493574615367,1,0,2,5,2,3,6,1,0,16.0
5,19,2.995732273553991,0,1,4,5,9,29,6,1.9459101490553132,1,0,1,6,6,20,10,2.3978952727983707,1,1,0,3,0,4,5,1,0,15.0
7,14,2.70805020110221,1,2,4,0,4,2,14,2.70805020110221,1,2,4,0,4,19,7,2.0794415416798357,0,1,2,0,7,0,1,7,3,21.0
9,18,2.9444389791664403,1,0,3,4,8,7,19,2.995732273553991,0,1,4,5,9,33,2,1.0986122886681098,1,2,2,2,2,3,5,1,1,35.0
2,20,3.044522437723423,1,2,0,6,0,12,2,1.0986122886681098,1,2,2,2,2,12,13,2.6390573296152584,0,1,3,6,3,0,5,1,1,9.0
8,15,2.772588722239781,0,0,0,1,5,8,4,1.6094379124341003,1,1,4,4,4,5,9,2.302585092994046,0,0,4,2,9,2,3,1,0,10.0
8,3,1.3862943611198906,0,0,3,3,3,3,17,2.8903717578961645,0,2,2,3,7,6,7,2.0794415416798357,0,1,2,0,7,3,2,1,0,13.0
5,13,2.6390573296152584,0,1,3,6,3,1,10,2.3978952727983707,1,1,0,3,0,1,1,0.6931471805599453,0,1,1,1,1,1,1,1,2,22.0
8,12,2.5649493574615367,1,0,2,5,2,12,12,2.5649493574615367,1,0,2,5,2,12,9,2.302585092994046,0,0,4,2,9,0,5,3,1,15.0
9,3,1.3862943611198906,0,0,3,3,3,25,2,1.0986122886681098,1,2,2,2,2,19,2,1.0986122886681098,1,2,2,2,2,0,1,1,1,3.0
0,14,2.70805020110221,1,2,4,0,4,22,6,1.9459101490553132,1,0,1,6,6,23,12,2.5649493574615367,1,0,2,5,2,2,0,2,1,8.0
3,19,2.995732273553991,0,1,4,5,9,13,20,3.044522437723423,1,2,0,6,0,18,10,2.3978952727983707,1,1,0,3,0,2,6,1,1,29.0
8,20,3.044522437723423,1,2,0,6,0,4,7,2.0794415416798357,0,1,2,0,7,17,6,1.9459101490553132,1,0,1,6,6,6,2,1,0,21.0
5,16,2.833213344056216,1,1,1,2,6,6,9,2.302585092994046,0,0,4,2,9,7,24,3.2188758248682006,1,0,4,3,4,3,4,1,0,1.0
9,12,2.5649493574615367,1,0,2,5,2,33,5,1.791759469228055,0,2,0,5,5,27,7,2.0794415416798357,0,1,2,0,7,5,4,1,0,10.0
0,17,2.8903717578961645,0,2,2,3,7,10,18,2.9444389791664403,1,0,3,4,8,23,25,3.258096538021482,0,1,0,4,5,2,0,1,0,10.0
0,16,2.833213344056216,1,1,1,2,6,20,20,3.044522437723423,1,2,0,6,0,17,10,2.3978952727983707,1,1,0,3,0,6,2,2,1,26.0
6,5,1.791759469228055,0,2,0,5,5,1,7,2.0794415416798357,0,1,2,0,7,1,10,2.3978952727983707,1,1,0,3,0,2,1,1,1,2.0
1,17,2.8903717578961645,0,2,2,3,7,1,16,2.833213344056216,1,1,1,2,6,24,2,1.0986122886681098,1,2,2,2,2,1,1,1,1,31.0
4,15,2.772588722239781,0,0,0,1,5,1,6,1.9459101490553132,1,0,1,6,6,1,6,1.9459101490553132,1,0,1,6,6,1,1,3,1,15.0
5,5,1.791759469228055,0,2,0,5,5,17,13,2.6390573296152584,0,1,3,6,3,9,14,2.70805020110221,1,2,4,0,4,3,3,1,0,4.0
7,16,2.833213344056216,1,1,1,2,6,18,7,2.0794415416798357,0,1,2,0,7,11,18,2.9444389791664403,1,0,3,4,8,0,6,1,0,5.0
1,8,2.1972245773362196,1,2,3,1,8,33,20,3.044522437723423,1,2,0,6,0,7,9,2.302585092994046,0,0,4,2,9,3,4,1,0,19.0
