slot_name,slot_item,slot_prep_rate,slot_prep_rate_abs_log1p,slot_prep_rate_is_even,slot_prep_rate_mod3,slot_prep_rate_mod5,slot_prep_rate_mod7,slot_prep_rate_mod10,slot_batch_capacity,slot_batch_capacity_abs_log1p,slot_batch_capacity_is_even,slot_batch_capacity_mod3,slot_batch_capacity_mod5,slot_batch_capacity_mod7,slot_batch_capacity_mod10,slot_batch_time,slot_batch_time_abs_log1p,slot_batch_time_is_even,slot_batch_time_mod3,slot_batch_time_mod5,slot_batch_time_mod7,slot_batch_time_mod10,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,gcd_all,n_multiple_pairs,y
1,11,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,128,4.859812404361672,1,2,3,2,8,1,3,56.0
8,3,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,24,3.2188758248682006,1,0,4,3,4,80,4.394449154672439,1,2,0,3,0,1,3,112.0
5,4,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,26,3.295836866004329,1,2,1,5,6,90,4.51085950651685,1,0,0,6,0,1,2,148.0
7,6,20,3.044522437723423,1,2,0,6,0,50,3.9318256327243257,1,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,100,4.61512051684126,1,1,0,2,0,2,2,21.0
5,2,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,48,3.8918202981106265,1,0,3,6,8,2,3,61.0
1,1,5,1.791759469228055,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,19,2.995732273553991,0,1,4,5,9,180,5.198497031265826,1,0,0,5,0,1,2,131.0
4,12,16,2.833213344056216,1,1,1,2,6,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,48,3.8918202981106265,1,0,3,6,8,4,3,63.0
4,9,36,3.6109179126442243,1,0,1,1,6,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,216,5.37989735354046,1,0,1,6,6,4,2,150.0
4,8,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,21,3.091042453358316,0,0,1,0,1,256,5.54907608489522,1,1,1,4,6,1,3,296.0
11,2,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,50,3.9318256327243257,1,2,0,1,0,1,3,80.0
10,2,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,26,3.295836866004329,1,2,1,5,6,216,5.37989735354046,1,0,1,6,6,1,3,228.0
0,2,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,120,4.795790545596741,1,0,0,1,0,5,6,64.0
4,3,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,25,3.258096538021482,0,1,0,4,5,126,4.844187086458591,1,0,1,0,6,1,2,193.0
8,2,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,30,3.4339872044851463,1,0,0,2,0,135,4.912654885736052,0,0,0,2,5,3,4,135.0
6,3,6,1.9459101490553132,1,0,1,6,6,32,3.4965075614664802,1,2,2,4,2,18,2.9444389791664403,1,0,3,4,8,192,5.262690188904886,1,0,2,3,2,2,3,140.0
1,2,18,2.9444389791664403,1,0,3,4,8,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,72,4.290459441148391,1,0,2,2,2,2,2,64.0
11,9,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,45,3.828641396489095,0,0,0,3,5,1,3,240.0
1,12,8,2.1972245773362196,1,2,3,1,8,18,2.9444389791664403,1,0,3,4,8,23,3.1780538303479458,0,2,3,2,3,72,4.290459441148391,1,0,2,2,2,1,2,101.0
10,6,40,3.713572066704308,1,1,0,5,0,25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,200,5.303304908059076,1,2,0,4,0,1,2,101.0
11,6,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,16,2.833213344056216,1,1,1,2,6,90,4.51085950651685,1,0,0,6,0,1,3,54.0
5,4,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,48,3.8918202981106265,1,0,3,6,8,2,2,176.0
6,4,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,120,4.795790545596741,1,0,0,1,0,1,2,116.0
1,6,16,2.833213344056216,1,1,1,2,6,40,3.713572066704308,1,1,0,5,0,21,3.091042453358316,0,0,1,0,1,80,4.394449154672439,1,2,0,3,0,1,2,47.0
2,2,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,26,3.295836866004329,1,2,1,5,6,72,4.290459441148391,1,0,2,2,2,2,2,165.0
1,5,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,21,3.091042453358316,0,0,1,0,1,108,4.6913478822291435,1,0,3,3,8,3,3,132.0
5,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,1,3,28.0
3,3,15,2.772588722239781,0,0,0,1,5,45,3.828641396489095,0,0,0,3,5,11,2.4849066497880004,0,2,1,4,1,405,6.0063531596017325,0,0,0,6,5,1,3,126.0
8,10,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,1,2,21.0
6,1,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,40,3.713572066704308,1,1,0,5,0,2,3,58.0
1,10,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,144,4.976733742420574,1,0,4,4,4,2,6,96.0
6,9,14,2.70805020110221,1,2,4,0,4,40,3.713572066704308,1,1,0,5,0,12,2.5649493574615367,1,0,2,5,2,280,5.638354669333745,1,1,0,0,0,2,2,104.0
10,11,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,90,4.51085950651685,1,0,0,6,0,2,3,45.0
10,2,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,21,3.091042453358316,0,0,1,0,1,40,3.713572066704308,1,1,0,5,0,1,3,46.0
0,4,16,2.833213344056216,1,1,1,2,6,32,3.4965075614664802,1,2,2,4,2,10,2.3978952727983707,1,1,0,3,0,224,5.41610040220442,1,2,4,0,4,2,3,84.0
4,5,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,112,4.727387818712341,1,1,2,0,2,2,3,56.0
7,10,50,3.9318256327243257,1,2,0,1,0,25,3.258096538021482,0,1,0,4,5,26,3.295836866004329,1,2,1,5,6,100,4.61512051684126,1,1,0,2,0,1,3,106.0
4,9,35,3.58351893845611,0,2,0,0,5,15,2.772588722239781,0,0,0,1,5,29,3.4011973816621555,0,2,4,1,9,105,4.663439094112067,0,0,0,0,5,1,2,206.0
8,10,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,0,4,5,45,3.828641396489095,0,0,0,3,5,5,4,84.0
7,12,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,40,3.713572066704308,1,1,0,5,0,1,2,65.0
7,2,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,60,4.110873864173311,1,0,0,4,0,10,6,62.0
2,10,25,3.258096538021482,0,1,0,4,5,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,0,1,0,1,2,47.0
5,3,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,125,4.836281906951478,0,2,0,6,5,1,3,115.0
8,7,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,48,3.8918202981106265,1,0,3,6,8,2,4,99.0
7,1,9,2.302585092994046,0,0,4,2,9,45,3.828641396489095,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,90,4.51085950651685,1,0,0,6,0,1,3,60.0
6,0,16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,29,3.4011973816621555,0,2,4,1,9,64,4.174387269895637,1,1,4,1,4,1,3,236.0
1,9,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,20,3.044522437723423,1,2,0,6,0,250,5.5254529391317835,1,1,0,5,0,5,4,150.0
11,8,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,12,2.5649493574615367,1,0,2,5,2,1,2,37.0
3,2,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,26,3.295836866004329,1,2,1,5,6,80,4.394449154672439,1,2,0,3,0,2,3,124.0
6,5,10,2.3978952727983707,1,1,0,3,0,50,3.9318256327243257,1,2,0,1,0,16,2.833213344056216,1,1,1,2,6,400,5.993961427306569,1,1,0,1,0,2,4,168.0
8,5,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,75,4.330733340286331,0,0,0,5,5,1,3,61.0
11,6,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,42,3.7612001156935624,1,0,2,0,2,1,2,93.0
10,9,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,19,2.995732273553991,0,1,4,5,9,320,5.771441123130016,1,2,0,5,0,1,3,216.0
6,4,24,3.2188758248682006,1,0,4,3,4,24,3.2188758248682006,1,0,4,3,4,22,3.1354942159291497,1,1,2,1,2,192,5.262690188904886,1,0,2,3,2,2,3,184.0
11,12,16,2.833213344056216,1,1,1,2,6,40,3.713572066704308,1,1,0,5,0,17,2.8903717578961645,0,2,2,3,7,240,5.484796933490655,1,0,0,2,0,1,2,117.0
3,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,30,3.4339872044851463,1,0,0,2,0,1,3,90.0
4,1,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,5,4,101.0
6,1,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,19,2.995732273553991,0,1,4,5,9,250,5.5254529391317835,1,1,0,5,0,1,3,145.0
11,2,24,3.2188758248682006,1,0,4,3,4,24,3.2188758248682006,1,0,4,3,4,22,3.1354942159291497,1,1,2,1,2,48,3.8918202981106265,1,0,3,6,8,2,3,46.0
4,3,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,24,3.2188758248682006,1,0,4,3,4,120,4.795790545596741,1,0,0,1,0,4,5,102.0
3,9,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,90,4.51085950651685,1,0,0,6,0,1,2,58.0
7,11,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,29,3.4011973816621555,0,2,4,1,9,40,3.713572066704308,1,1,0,5,0,1,2,153.0
1,9,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,22,3.1354942159291497,1,1,2,1,2,30,3.4339872044851463,1,0,0,2,0,1,3,54.0
11,11,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,70,4.2626798770413155,1,1,0,0,0,1,3,150.0
9,0,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,5,6,22.0
0,9,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,42,3.7612001156935624,1,0,2,0,2,1,3,196.0
9,4,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,1,3,60.0
6,9,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,16,2.833213344056216,1,1,1,2,6,1,3,38.0
1,10,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,25,3.258096538021482,0,1,0,4,5,1,3,121.0
0,2,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,24,3.2188758248682006,1,0,4,3,4,72,4.290459441148391,1,0,2,2,2,3,4,104.0
6,5,9,2.302585092994046,0,0,4,2,9,24,3.2188758248682006,1,0,4,3,4,26,3.295836866004329,1,2,1,5,6,216,5.37989735354046,1,0,1,6,6,1,2,258.0
2,12,9,2.302585092994046,0,0,4,2,9,45,3.828641396489095,0,0,0,3,5,16,2.833213344056216,1,1,1,2,6,225,5.420534999272286,0,0,0,1,5,1,3,105.0
5,0,36,3.6109179126442243,1,0,1,1,6,24,3.2188758248682006,1,0,4,3,4,18,2.9444389791664403,1,0,3,4,8,72,4.290459441148391,1,0,2,2,2,6,4,56.0
2,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,17,2.8903717578961645,0,2,2,3,7,16,2.833213344056216,1,1,1,2,6,1,3,42.0
8,2,56,4.04305126783455,1,2,1,0,6,24,3.2188758248682006,1,0,4,3,4,28,3.367295829986474,1,1,3,0,8,168,5.1298987149230735,1,0,3,0,8,4,4,199.0
11,8,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,42,3.7612001156935624,1,0,2,0,2,1,3,56.0
1,10,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,72,4.290459441148391,1,0,2,2,2,2,3,92.0
5,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,1,3,50.0
1,3,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,17,2.8903717578961645,0,2,2,3,7,360,5.8888779583328805,1,0,0,3,0,1,2,193.0
11,9,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,96,4.574710978503383,1,0,1,5,6,1,3,112.0
6,2,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,28,3.367295829986474,1,1,3,0,8,405,6.0063531596017325,0,0,0,6,5,1,3,387.0
4,7,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,0,4,5,1,3,96.0
10,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,32,3.4965075614664802,1,2,2,4,2,1,3,68.0
2,1,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,1,3,22.0
3,9,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,30,3.4339872044851463,1,0,0,2,0,144,4.976733742420574,1,0,4,4,4,2,3,288.0
4,5,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,35,3.58351893845611,0,2,0,0,5,1,2,117.0
5,0,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,120,4.795790545596741,1,0,0,1,0,2,4,40.0
6,3,40,3.713572066704308,1,1,0,5,0,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,0,5,0,2,3,25.0
0,8,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,22,3.1354942159291497,1,1,2,1,2,162,5.093750200806762,1,0,2,1,2,1,3,216.0
4,11,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,0,4,5,10,2.3978952727983707,1,1,0,3,0,225,5.420534999272286,0,0,0,1,5,5,2,105.0
10,5,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,24,3.2188758248682006,1,0,4,3,4,108,4.6913478822291435,1,0,3,3,8,3,4,108.0
7,9,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,0,1,0,22,3.1354942159291497,1,1,2,1,2,400,5.993961427306569,1,1,0,1,0,2,2,226.0
5,9,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,27,3.332204510175204,0,0,2,6,7,72,4.290459441148391,1,0,2,2,2,1,3,267.0
5,0,27,3.332204510175204,0,0,2,6,7,45,3.828641396489095,0,0,0,3,5,16,2.833213344056216,1,1,1,2,6,405,6.0063531596017325,0,0,0,6,5,1,2,159.0
1,6,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,1,3,74.0
7,0,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,192,5.262690188904886,1,0,2,3,2,4,6,96.0
2,4,3,1.3862943611198906,0,0,3,3,3,32,3.4965075614664802,1,2,2,4,2,18,2.9444389791664403,1,0,3,4,8,288,5.666426688112432,1,0,3,1,8,1,4,258.0
8,11,42,3.7612001156935624,1,0,2,0,2,24,3.2188758248682006,1,0,4,3,4,25,3.258096538021482,0,1,0,4,5,168,5.1298987149230735,1,0,3,0,8,1,2,179.0
11,3,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,54,4.007333185232471,1,0,4,5,4,3,3,276.0
2,0,16,2.833213344056216,1,1,1,2,6,32,3.4965075614664802,1,2,2,4,2,28,3.367295829986474,1,1,3,0,8,128,4.859812404361672,1,2,3,2,8,4,3,120.0
10,1,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,0,1,5,100,4.61512051684126,1,1,0,2,0,5,4,80.0
8,5,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,125,4.836281906951478,0,2,0,6,5,1,3,65.0
9,5,15,2.772588722239781,0,0,0,1,5,45,3.828641396489095,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,180,5.198497031265826,1,0,0,5,0,5,3,112.0
10,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,25,3.258096538021482,0,1,0,4,5,5,5,155.0
9,0,40,3.713572066704308,1,1,0,5,0,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,200,5.303304908059076,1,2,0,4,0,1,3,40.0
4,0,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,72,4.290459441148391,1,0,2,2,2,1,3,39.0
0,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,2,5,44.0
1,4,36,3.6109179126442243,1,0,1,1,6,36,3.6109179126442243,1,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,108,4.6913478822291435,1,0,3,3,8,1,3,24.0
11,8,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,22,3.1354942159291497,1,1,2,1,2,54,4.007333185232471,1,0,4,5,4,1,3,72.0
5,11,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,80,4.394449154672439,1,2,0,3,0,2,3,20.0
4,2,36,3.6109179126442243,1,0,1,1,6,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,180,5.198497031265826,1,0,0,5,0,1,2,122.0
7,11,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,240,5.484796933490655,1,0,0,2,0,6,4,104.0
4,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,45,3.828641396489095,0,0,0,3,5,1,2,87.0
3,5,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,24,3.2188758248682006,1,0,4,3,4,4,6,54.0
9,8,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,80,4.394449154672439,1,2,0,3,0,2,3,120.0
6,3,45,3.828641396489095,0,0,0,3,5,30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,270,5.602118820879701,1,0,0,4,0,1,2,123.0
5,1,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,200,5.303304908059076,1,2,0,4,0,1,4,300.0
2,0,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,18,2.9444389791664403,1,0,3,4,8,80,4.394449154672439,1,2,0,3,0,2,3,100.0
0,2,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,29,3.4011973816621555,0,2,4,1,9,96,4.574710978503383,1,0,1,5,6,1,3,256.0
9,0,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,90,4.51085950651685,1,0,0,6,0,1,3,45.0
2,1,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,24,3.2188758248682006,1,0,4,3,4,96,4.574710978503383,1,0,1,5,6,12,6,104.0
5,11,36,3.6109179126442243,1,0,1,1,6,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,180,5.198497031265826,1,0,0,5,0,1,2,68.0
11,3,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,30,3.4339872044851463,1,0,0,2,0,200,5.303304908059076,1,2,0,4,0,1,2,265.0
3,4,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,28,3.367295829986474,1,1,3,0,8,240,5.484796933490655,1,0,0,2,0,1,3,272.0
4,6,60,4.110873864173311,1,0,0,4,0,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,300,5.707110264748875,1,0,0,6,0,5,5,35.0
4,7,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,24,3.2188758248682006,1,0,4,3,4,1,3,93.0
8,11,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,27,3.332204510175204,0,0,2,6,7,45,3.828641396489095,0,0,0,3,5,3,3,84.0
9,9,16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,16,2.833213344056216,1,1,1,2,6,1,3,27.0
10,5,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,0,3,5,3,3,39.0
11,4,15,2.772588722239781,0,0,0,1,5,50,3.9318256327243257,1,2,0,1,0,26,3.295836866004329,1,2,1,5,6,450,6.111467339502679,1,0,0,2,0,1,2,264.0
7,8,24,3.2188758248682006,1,0,4,3,4,36,3.6109179126442243,1,0,1,1,6,29,3.4011973816621555,0,2,4,1,9,72,4.290459441148391,1,0,2,2,2,1,2,61.0
6,11,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,72,4.290459441148391,1,0,2,2,2,1,2,69.0
0,1,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,13,2.6390573296152584,0,1,3,6,3,200,5.303304908059076,1,2,0,4,0,1,3,115.0
9,7,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,60,4.110873864173311,1,0,0,4,0,2,4,100.0
11,10,54,4.007333185232471,1,0,4,5,4,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,162,5.093750200806762,1,0,2,1,2,2,3,93.0
11,11,54,4.007333185232471,1,0,4,5,4,18,2.9444389791664403,1,0,3,4,8,19,2.995732273553991,0,1,4,5,9,108,4.6913478822291435,1,0,3,3,8,1,3,116.0
2,8,14,2.70805020110221,1,2,4,0,4,32,3.4965075614664802,1,2,2,4,2,23,3.1780538303479458,0,2,3,2,3,224,5.41610040220442,1,2,4,0,4,1,2,177.0
2,10,8,2.1972245773362196,1,2,3,1,8,36,3.6109179126442243,1,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,288,5.666426688112432,1,0,3,1,8,4,4,100.0
4,6,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,30,3.4339872044851463,1,0,0,2,0,144,4.976733742420574,1,0,4,4,4,2,3,198.0
9,3,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,125,4.836281906951478,0,2,0,6,5,1,3,95.0
5,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,6,6,22.0
8,3,25,3.258096538021482,0,1,0,4,5,50,3.9318256327243257,1,2,0,1,0,9,2.302585092994046,0,0,4,2,9,350,5.860786223465865,1,2,0,0,0,1,3,77.0
4,2,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,48,3.8918202981106265,1,0,3,6,8,2,2,68.0
11,2,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,26,3.295836866004329,1,2,1,5,6,54,4.007333185232471,1,0,4,5,4,1,3,84.0
9,1,40,3.713572066704308,1,1,0,5,0,20,3.044522437723423,1,2,0,6,0,29,3.4011973816621555,0,2,4,1,9,40,3.713572066704308,1,1,0,5,0,1,3,59.0
10,12,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,225,5.420534999272286,0,0,0,1,5,1,3,108.0
