slot_owner_name,slot_animal,slot_daily_eggs,slot_daily_eggs_abs_log1p,slot_daily_eggs_is_even,slot_daily_eggs_mod3,slot_daily_eggs_mod5,slot_daily_eggs_mod7,slot_daily_eggs_mod10,slot_pack_name,slot_group_size,slot_group_size_abs_log1p,slot_group_size_is_even,slot_group_size_mod3,slot_group_size_mod5,slot_group_size_mod7,slot_group_size_mod10,slot_price_per_pack,slot_price_per_pack_abs_log1p,slot_price_per_pack_is_even,slot_price_per_pack_mod3,slot_price_per_pack_mod5,slot_price_per_pack_mod7,slot_price_per_pack_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
4,3,600,6.398594934535208,1,0,0,5,0,1,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,2,1,1,2310.0
0,0,330,5.802118375377063,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,0,1,2,847.0
3,3,540,6.293419278846481,1,0,0,1,0,1,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,1,2,3,630.0
6,1,528,6.270988431858299,1,0,3,3,8,2,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,1,1,1,770.0
6,2,162,5.093750200806762,1,0,2,1,2,5,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,2,1,1,3213.0
3,2,375,5.929589143389895,0,0,0,4,5,2,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,2,1,1,350.0
3,1,504,6.22455842927536,1,0,4,0,4,2,24,3.2188758248682006,1,0,4,3,4,13,2.6390573296152584,0,1,3,6,3,1,1,1,1911.0
1,2,690,6.53813982376767,1,0,0,4,0,2,30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,2,1,1,2093.0
2,1,740,6.608000625296087,1,2,0,5,0,1,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,0,4,3,1036.0
6,0,672,6.511745329644728,1,0,2,0,2,1,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,2,1,1,6664.0
6,0,600,6.398594934535208,1,0,0,5,0,1,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,0,5,3,1050.0
6,1,246,5.5093883366279774,1,0,1,1,6,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,1,1,1435.0
0,1,144,4.976733742420574,1,0,4,4,4,4,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,2,18,3,1008.0
7,1,220,5.3981627015177525,1,1,0,3,0,0,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,1,1,1,693.0
1,3,42,3.7612001156935624,1,0,2,0,2,1,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,0,2,1,980.0
4,0,645,6.470799503782602,0,0,0,1,5,2,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,2,15,3,4515.0
0,3,264,5.579729825986222,1,0,4,5,4,1,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,0,4,2,1232.0
2,0,310,5.739792912179234,1,1,0,2,0,4,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,0,1,1,2387.0
1,2,408,6.013715156042802,1,0,3,2,8,0,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,0,4,1,2380.0
1,1,168,5.1298987149230735,1,0,3,0,8,4,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,0,2,1,3136.0
5,1,288,5.666426688112432,1,0,3,1,8,3,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,2,12,3,2016.0
3,0,800,6.68586094706836,1,2,0,2,0,1,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,1,1,1,3640.0
0,0,444,6.09807428216624,1,0,4,3,4,0,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,1,1,1295.0
2,3,160,5.081404364984463,1,1,0,6,0,0,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,1,1,1,1904.0
1,1,648,6.47543271670409,1,0,3,4,8,0,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,1,4,1,3780.0
7,2,260,5.564520407322694,1,2,0,1,0,1,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,1,4,1,1456.0
3,3,570,6.3473892096560105,1,0,0,3,0,1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,3,798.0
3,0,96,4.574710978503383,1,0,1,5,6,0,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,0,1,5,0,3,1,420.0
4,3,840,6.734591659972948,1,0,0,0,0,1,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,1,5,2,4410.0
2,0,420,6.042632833682381,1,0,0,0,0,2,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,3,196.0
5,2,210,5.351858133476067,1,0,0,0,0,1,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,0,2,1,4900.0
2,2,330,5.802118375377063,1,0,0,1,0,0,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,2,6,3,462.0
3,2,360,5.8888779583328805,1,0,0,3,0,0,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,0,1,1,588.0
0,0,180,5.198497031265826,1,0,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,2,1,1,462.0
7,0,264,5.579729825986222,1,0,4,5,4,1,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,2,4,1,3080.0
6,1,720,6.580639137284949,1,0,0,6,0,1,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,0,1,1,2940.0
0,0,666,6.502790045915623,1,0,1,1,6,2,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,2,3,518.0
5,0,120,4.795790545596741,1,0,0,1,0,0,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,0,4,2,700.0
3,0,660,6.493753839851686,1,0,0,2,0,0,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,1,1,3,154.0
7,2,72,4.290459441148391,1,0,2,2,2,4,18,2.9444389791664403,1,0,3,4,8,13,2.6390573296152584,0,1,3,6,3,0,1,1,364.0
6,0,54,4.007333185232471,1,0,4,5,4,1,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,2,1,1,693.0
3,2,240,5.484796933490655,1,0,0,2,0,2,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,2,3,2,1344.0
2,3,530,6.274762021241939,1,2,0,5,0,4,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,2,2,1,2226.0
7,3,114,4.74493212836325,1,0,4,2,4,4,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,0,1,2,2527.0
5,3,252,5.53338948872752,1,0,2,0,2,2,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,0,1,5,2,3,1,1470.0
3,2,162,5.093750200806762,1,0,2,1,2,5,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,0,3,2,1701.0
6,1,375,5.929589143389895,0,0,0,4,5,2,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,2,3,1,1050.0
3,0,300,5.707110264748875,1,0,0,6,0,0,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,0,1,1,2310.0
3,2,540,6.293419278846481,1,0,0,1,0,2,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,2,1,2,1008.0
1,0,126,4.844187086458591,1,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,0,3,3,441.0
3,0,460,6.133398042996649,1,1,0,5,0,0,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,2,10,3,3220.0
0,3,330,5.802118375377063,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,1,6,1,924.0
6,3,340,5.831882477283517,1,1,0,4,0,0,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,0,1,1,1071.0
5,3,342,5.8377304471659395,1,0,2,6,2,5,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,1,1,4389.0
6,1,96,4.574710978503383,1,0,1,5,6,1,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,0,1,1,1456.0
1,3,648,6.47543271670409,1,0,3,4,8,2,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,0,1,5,0,3,1,3780.0
1,0,264,5.579729825986222,1,0,4,5,4,0,24,3.2188758248682006,1,0,4,3,4,17,2.8903717578961645,0,2,2,3,7,1,1,1,1309.0
7,1,680,6.523562306149512,1,2,0,1,0,0,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,2,1,2,4046.0
0,2,144,4.976733742420574,1,0,4,4,4,2,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,0,2,3,84.0
4,3,360,5.8888779583328805,1,0,0,3,0,0,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,1,12,3,1260.0
6,0,380,5.942799375126701,1,2,0,2,0,4,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,1,1,1,3458.0
7,3,252,5.53338948872752,1,0,2,0,2,4,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,2,1,2,1029.0
5,1,430,6.066108090103747,1,1,0,3,0,4,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,0,2,1,3612.0
4,1,210,5.351858133476067,1,0,0,0,0,2,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,0,1,2,343.0
2,1,522,6.259581464064923,1,0,2,4,2,2,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,0,3,3,609.0
5,3,276,5.6240175061873385,1,0,1,3,6,0,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,0,1,1,2737.0
5,1,138,4.9344739331306915,1,0,3,5,8,1,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,2,3,1,2415.0
3,2,576,6.3578422665081,1,0,1,2,6,2,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,1,6,3,1008.0
3,1,96,4.574710978503383,1,0,1,5,6,0,24,3.2188758248682006,1,0,4,3,4,13,2.6390573296152584,0,1,3,6,3,0,1,1,364.0
2,2,230,5.442417710521793,1,2,0,6,0,4,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,0,1,1,2737.0
4,1,216,5.37989735354046,1,0,1,6,6,2,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,1,4,1,1260.0
4,3,690,6.53813982376767,1,0,0,4,0,2,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,1,3,1,3864.0
3,2,430,6.066108090103747,1,1,0,3,0,0,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,2,10,2,6020.0
0,1,640,6.46302945692067,1,1,0,3,0,0,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,2,1,1,1568.0
4,0,50,3.9318256327243257,1,2,0,1,0,4,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,0,1,1,245.0
2,0,240,5.484796933490655,1,0,0,2,0,0,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,2,3,3,210.0
7,1,576,6.3578422665081,1,0,1,2,6,4,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,1,2,1,4480.0
0,2,216,5.37989735354046,1,0,1,6,6,4,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,1,2,1,3528.0
4,0,300,5.707110264748875,1,0,0,6,0,0,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,2,3,3,210.0
3,0,588,6.3784261836515865,1,0,3,0,8,4,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,0,12,3,4116.0
7,0,648,6.47543271670409,1,0,3,4,8,4,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,0,1,1,2646.0
5,0,50,3.9318256327243257,1,2,0,1,0,0,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,1,2,1,490.0
4,2,888,6.790097235513905,1,0,3,6,8,0,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,0,1,5,0,3,1,3885.0
2,1,648,6.47543271670409,1,0,3,4,8,1,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,1,3,1,5670.0
7,3,696,6.546785410760524,1,0,1,3,6,3,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,2,3,1,3654.0
1,1,360,5.8888779583328805,1,0,0,3,0,0,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,1,3,2,945.0
0,0,192,5.262690188904886,1,0,2,3,2,4,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,2,3,1,1680.0
7,1,210,5.351858133476067,1,0,0,0,0,2,30,3.4339872044851463,1,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,0,6,1,882.0
4,3,420,6.042632833682381,1,0,0,0,0,1,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,2,2,1176.0
3,0,180,5.198497031265826,1,0,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,16,2.833213344056216,1,1,1,2,6,0,2,1,672.0
3,3,708,6.5638555265321274,1,0,3,1,8,1,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,3,3,1239.0
7,3,348,5.855071922202427,1,0,3,5,8,1,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,1,6,3,4872.0
5,0,216,5.37989735354046,1,0,1,6,6,2,24,3.2188758248682006,1,0,4,3,4,19,2.995732273553991,0,1,4,5,9,0,1,1,1197.0
4,1,216,5.37989735354046,1,0,1,6,6,4,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,0,1,1,2772.0
1,3,330,5.802118375377063,1,0,0,1,0,0,15,2.772588722239781,0,0,0,1,5,17,2.8903717578961645,0,2,2,3,7,0,1,1,2618.0
5,1,440,6.089044875446846,1,2,0,6,0,1,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,2,2,1,3696.0
7,0,528,6.270988431858299,1,0,3,3,8,2,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,1,8,2,2464.0
2,3,540,6.293419278846481,1,0,0,1,0,4,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,1,1,2,3402.0
2,0,600,6.398594934535208,1,0,0,5,0,2,30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,2,1,1,1820.0
2,0,870,6.769641976852503,1,0,0,2,0,2,30,3.4339872044851463,1,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,1,6,1,3654.0
5,1,660,6.493753839851686,1,0,0,2,0,2,30,3.4339872044851463,1,0,0,2,0,16,2.833213344056216,1,1,1,2,6,1,2,1,2464.0
4,3,630,6.447305862541213,1,0,0,0,0,0,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,2,1,2,1029.0
4,1,880,6.78105762593618,1,1,0,5,0,1,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,1,4,2,2464.0
4,1,576,6.3578422665081,1,0,1,2,6,1,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,2,1,1,1680.0
7,3,138,4.9344739331306915,1,0,3,5,8,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,0,1,1,805.0
3,2,510,6.236369590203704,1,0,0,6,0,0,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,0,1,1,833.0
2,3,210,5.351858133476067,1,0,0,0,0,1,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,0,1,1,4655.0
6,2,216,5.37989735354046,1,0,1,6,6,2,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,0,4,1,1260.0
0,0,780,6.660575149839686,1,0,0,3,0,2,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,2,5,2,7280.0
5,2,168,5.1298987149230735,1,0,3,0,8,1,12,2.5649493574615367,1,0,2,5,2,19,2.995732273553991,0,1,4,5,9,2,1,1,1862.0
1,2,684,6.529418838262226,1,0,4,5,4,2,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,1,2,1,3724.0
5,3,90,4.51085950651685,1,0,0,6,0,2,18,2.9444389791664403,1,0,3,4,8,19,2.995732273553991,0,1,4,5,9,0,1,1,665.0
0,1,648,6.47543271670409,1,0,3,4,8,2,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,0,18,3,4536.0
5,2,315,5.755742213586912,0,0,0,0,5,2,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,2,1,1,1176.0
6,0,312,5.746203190540153,1,0,2,4,2,5,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,1,3,1,3276.0
1,1,168,5.1298987149230735,1,0,3,0,8,0,12,2.5649493574615367,1,0,2,5,2,16,2.833213344056216,1,1,1,2,6,2,4,1,1568.0
7,2,222,5.407171771460119,1,0,2,5,2,1,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,2,2,1,3626.0
0,0,120,4.795790545596741,1,0,0,1,0,4,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,0,6,3,840.0
0,2,198,5.293304824724492,1,0,3,2,8,1,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,2,2,1,2310.0
0,1,160,5.081404364984463,1,1,0,6,0,0,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,1,1,1,392.0
2,1,288,5.666426688112432,1,0,3,1,8,2,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,1,1,1,1904.0
2,2,300,5.707110264748875,1,0,0,6,0,0,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,2,3,350.0
7,3,324,5.783825182329737,1,0,4,2,4,1,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,1,2,1,5292.0
5,0,420,6.042632833682381,1,0,0,0,0,2,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,2,3,3,588.0
0,3,740,6.608000625296087,1,2,0,5,0,1,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,2,1,1,2331.0
0,3,160,5.081404364984463,1,1,0,6,0,0,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,0,1,1,392.0
5,2,640,6.46302945692067,1,1,0,3,0,0,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,0,4,2,3584.0
5,1,312,5.746203190540153,1,0,2,4,2,4,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,2,2,1,1820.0
3,2,222,5.407171771460119,1,0,2,5,2,4,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,2,1,1,4921.0
0,1,75,4.330733340286331,0,0,0,5,5,2,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,2,5,1,350.0
0,0,370,5.916202062607435,1,1,0,6,0,0,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,1,1,1,4403.0
2,3,792,6.675823221634848,1,0,2,1,2,0,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,0,1,3,231.0
7,1,162,5.093750200806762,1,0,2,1,2,4,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,2,1,1,315.0
3,1,504,6.22455842927536,1,0,4,0,4,2,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,2,9,3,1764.0
6,1,162,5.093750200806762,1,0,2,1,2,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,0,2,1,1512.0
7,1,792,6.675823221634848,1,0,2,1,2,4,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,1,9,3,2772.0
6,3,564,6.336825731146441,1,0,4,4,4,4,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,0,2,3,658.0
2,0,480,6.175867270105761,1,0,0,4,0,3,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,2,3,2,4200.0
7,2,330,5.802118375377063,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,2,10,3,770.0
3,1,720,6.580639137284949,1,0,0,6,0,0,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,2,12,3,2520.0
5,2,350,5.860786223465865,1,2,0,0,0,1,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,0,1,1,735.0
3,1,340,5.831882477283517,1,1,0,4,0,0,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,0,1,2,2023.0
1,2,42,3.7612001156935624,1,0,2,0,2,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,2,1,196.0
5,0,696,6.546785410760524,1,0,1,3,6,2,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,0,3,1,1827.0
3,2,900,6.803505257608338,1,0,0,4,0,4,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,1,3,350.0
0,0,594,6.38856140554563,1,0,4,6,4,2,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,0,1,2,2541.0
3,0,336,5.820082930352362,1,0,1,0,6,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,2,3,784.0
6,0,234,5.459585514144159,1,0,4,3,4,4,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,2,1,1,637.0
0,2,636,6.456769655572163,1,0,1,6,6,3,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,2,3,3,1113.0
1,3,306,5.726847747587197,1,0,1,5,6,4,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,0,1,1,1309.0
6,3,396,5.983936280687191,1,0,1,4,6,4,12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,0,1,1,3003.0
6,0,520,6.255750041753367,1,1,0,2,0,1,20,3.044522437723423,1,2,0,6,0,19,2.995732273553991,0,1,4,5,9,1,1,1,3458.0
6,3,636,6.456769655572163,1,0,1,6,6,4,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,2,6,3,2226.0
0,1,540,6.293419278846481,1,0,0,1,0,2,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,0,1,1,3570.0
0,2,750,6.621405651764134,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,0,6,1,3150.0
6,0,480,6.175867270105761,1,0,0,4,0,0,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,0,15,3,1680.0
5,0,600,6.398594934535208,1,0,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,3,280.0
1,3,270,5.602118820879701,1,0,0,4,0,0,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,3,126.0
5,2,810,6.698268054115413,1,0,0,5,0,2,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,0,1,3,315.0
1,1,180,5.198497031265826,1,0,0,5,0,2,15,2.772588722239781,0,0,0,1,5,19,2.995732273553991,0,1,4,5,9,0,1,1,1596.0
5,3,636,6.456769655572163,1,0,1,6,6,4,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,1,4,3,1484.0
5,2,360,5.8888779583328805,1,0,0,3,0,1,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,2,1,1,2142.0
4,3,324,5.783825182329737,1,0,4,2,4,4,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,1,2,3,378.0
5,2,408,6.013715156042802,1,0,3,2,8,1,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,0,6,3,1428.0
3,1,340,5.831882477283517,1,1,0,4,0,4,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,2,2,1,3808.0
7,3,675,6.516193076042964,0,0,0,3,5,2,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,2,1,1,1260.0
1,3,588,6.3784261836515865,1,0,3,0,8,3,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,3,3,1029.0
4,2,210,5.351858133476067,1,0,0,0,0,2,15,2.772588722239781,0,0,0,1,5,18,2.9444389791664403,1,0,3,4,8,0,3,1,1764.0
1,3,240,5.484796933490655,1,0,0,2,0,0,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,0,1,5,2,3,2,1050.0
3,0,200,5.303304908059076,1,2,0,4,0,4,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,1,2,1,2240.0
3,2,216,5.37989735354046,1,0,1,6,6,2,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,1,1,1,1428.0
6,0,570,6.3473892096560105,1,0,0,3,0,0,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,0,5,2,2660.0
5,0,795,6.679599185844383,0,0,0,4,5,0,15,2.772588722239781,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,0,1,1,4823.0
4,3,90,4.51085950651685,1,0,0,6,0,0,15,2.772588722239781,0,0,0,1,5,17,2.8903717578961645,0,2,2,3,7,2,1,1,714.0
