slot_person_name,slot_item_plural,slot_target_color,slot_other_color,slot_shade_a,slot_shade_b,slot_target_count_a,slot_target_count_a_abs_log1p,slot_target_count_a_is_even,slot_target_count_a_mod3,slot_target_count_a_mod5,slot_target_count_a_mod7,slot_target_count_a_mod10,slot_target_count_b,slot_target_count_b_abs_log1p,slot_target_count_b_is_even,slot_target_count_b_mod3,slot_target_count_b_mod5,slot_target_count_b_mod7,slot_target_count_b_mod10,slot_other_count_a,slot_other_count_a_abs_log1p,slot_other_count_a_is_even,slot_other_count_a_mod3,slot_other_count_a_mod5,slot_other_count_a_mod7,slot_other_count_a_mod10,slot_other_count_b,slot_other_count_b_abs_log1p,slot_other_count_b_is_even,slot_other_count_b_mod3,slot_other_count_b_mod5,slot_other_count_b_mod7,slot_other_count_b_mod10,gcd_all,n_multiple_pairs,y
4,11,4,7,5,2,34,3.5553480614894135,1,1,4,6,4,38,3.6635616461296463,1,2,3,3,8,49,3.912023005428146,0,1,4,0,9,23,3.1780538303479458,0,2,3,2,3,1,0,50.0
1,6,3,2,0,5,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,1,4,50.0
8,4,7,4,3,1,49,3.912023005428146,0,1,4,0,9,32,3.4965075614664802,1,2,2,4,2,49,3.912023005428146,0,1,4,0,9,32,3.4965075614664802,1,2,2,4,2,1,2,50.0
6,9,0,8,9,7,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,1,3,20.0
5,11,2,6,2,8,22,3.1354942159291497,1,1,2,1,2,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,14,2.70805020110221,1,2,4,0,4,1,0,75.0
4,10,8,8,9,3,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,0,1,0,73,4.30406509320417,0,1,3,3,3,1,0,25.0
6,0,5,6,0,3,21,3.091042453358316,0,0,1,0,1,171,5.147494476813453,0,0,1,3,1,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,0,2,0,3,0,80.0
6,7,2,7,0,4,34,3.5553480614894135,1,1,4,6,4,85,4.454347296253507,0,1,0,1,5,57,4.060443010546419,0,0,2,1,7,62,4.143134726391533,1,2,2,6,2,1,0,50.0
6,9,3,7,4,7,10,2.3978952727983707,1,1,0,3,0,123,4.820281565605037,0,0,3,4,3,44,3.8066624897703196,1,2,4,2,4,89,4.499809670330265,0,2,4,5,9,1,0,50.0
0,7,6,2,2,8,20,3.044522437723423,1,2,0,6,0,31,3.4657359027997265,0,1,1,3,1,18,2.9444389791664403,1,0,3,4,8,33,3.5263605246161616,0,0,3,5,3,1,0,50.0
9,2,6,0,5,5,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,79,4.382026634673881,0,1,4,2,9,1,0,25.0
1,4,4,1,4,7,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,18,2.9444389791664403,1,0,3,4,8,1,4,50.0
7,1,5,7,9,1,64,4.174387269895637,1,1,4,1,4,27,3.332204510175204,0,0,2,6,7,80,4.394449154672439,1,2,0,3,0,11,2.4849066497880004,0,2,1,4,1,1,0,50.0
9,9,6,8,2,7,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,2,50.0
4,8,8,6,6,2,8,2.1972245773362196,1,2,3,1,8,131,4.882801922586371,0,2,1,5,1,132,4.890349128221754,1,0,2,6,2,7,2.0794415416798357,0,1,2,0,7,1,0,50.0
1,11,5,0,6,1,28,3.367295829986474,1,1,3,0,8,101,4.624972813284271,0,2,1,3,1,44,3.8066624897703196,1,2,4,2,4,85,4.454347296253507,0,1,0,1,5,1,0,50.0
8,2,3,3,5,0,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,1,1,50.0
3,1,4,4,3,7,4,1.6094379124341003,1,1,4,4,4,37,3.6375861597263857,0,1,2,2,7,6,1.9459101490553132,1,0,1,6,6,35,3.58351893845611,0,2,0,0,5,1,0,50.0
5,5,4,2,8,7,44,3.8066624897703196,1,2,4,2,4,30,3.4339872044851463,1,0,0,2,0,73,4.30406509320417,0,1,3,3,3,149,5.0106352940962555,0,2,4,2,9,1,0,25.0
3,1,3,2,2,5,32,3.4965075614664802,1,2,2,4,2,26,3.295836866004329,1,2,1,5,6,44,3.8066624897703196,1,2,4,2,4,43,3.784189633918261,0,1,3,1,3,1,0,40.0
9,9,3,4,8,2,78,4.3694478524670215,1,0,3,1,8,36,3.6109179126442243,1,0,1,1,6,26,3.295836866004329,1,2,1,5,6,12,2.5649493574615367,1,0,2,5,2,2,2,75.0
1,3,6,1,4,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,2,50.0
5,5,3,1,9,5,70,4.2626798770413155,1,1,0,0,0,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,0,1,2,0,7,1,1,75.0
9,9,8,3,7,2,31,3.4657359027997265,0,1,1,3,1,21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,0,80.0
3,10,4,0,9,8,3,1.3862943611198906,0,0,3,3,3,113,4.736198448394496,0,2,3,1,3,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,1,0,80.0
4,7,4,8,8,1,8,2.1972245773362196,1,2,3,1,8,26,3.295836866004329,1,2,1,5,6,43,3.784189633918261,0,1,3,1,3,8,2.1972245773362196,1,2,3,1,8,1,1,40.0
4,4,7,0,6,9,17,2.8903717578961645,0,2,2,3,7,93,4.543294782270004,0,0,3,2,3,40,3.713572066704308,1,1,0,5,0,70,4.2626798770413155,1,1,0,0,0,1,0,50.0
1,0,8,8,7,2,134,4.90527477843843,1,2,4,1,4,37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,2,2,2,2,52,3.970291913552122,1,1,2,3,2,1,2,76.0
9,7,8,6,5,8,5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,0,1,2,0,7,65,4.189654742026425,0,2,0,2,5,1,1,25.0
4,5,7,5,5,7,106,4.672828834461906,1,1,1,1,6,41,3.7376696182833684,0,2,1,6,1,11,2.4849066497880004,0,2,1,4,1,136,4.919980925828125,1,1,1,3,6,1,0,50.0
3,7,2,6,7,3,136,4.919980925828125,1,1,1,3,6,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,125,4.836281906951478,0,2,0,6,5,1,3,50.0
5,4,0,5,6,2,128,4.859812404361672,1,2,3,2,8,6,1.9459101490553132,1,0,1,6,6,122,4.812184355372417,1,2,2,3,2,12,2.5649493574615367,1,0,2,5,2,2,1,50.0
1,6,2,8,6,3,10,2.3978952727983707,1,1,0,3,0,101,4.624972813284271,0,2,1,3,1,106,4.672828834461906,1,1,1,1,6,5,1.791759469228055,0,2,0,5,5,1,1,50.0
5,10,8,8,6,4,146,4.990432586778736,1,2,1,6,6,70,4.2626798770413155,1,1,0,0,0,21,3.091042453358316,0,0,1,0,1,51,3.9512437185814275,0,0,1,2,1,1,0,75.0
7,4,0,8,1,5,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,5,90.0
7,0,1,6,3,9,14,2.70805020110221,1,2,4,0,4,58,4.07753744390572,1,1,3,2,8,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,2,1,75.0
6,7,8,8,2,0,33,3.5263605246161616,0,0,3,5,3,46,3.8501476017100584,1,1,1,4,6,33,3.5263605246161616,0,0,3,5,3,46,3.8501476017100584,1,1,1,4,6,1,2,50.0
6,4,5,5,8,4,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,1,2,50.0
3,5,2,4,1,2,92,4.532599493153256,1,2,2,1,2,35,3.58351893845611,0,2,0,0,5,56,4.04305126783455,1,2,1,0,6,71,4.276666119016055,0,2,1,1,1,1,0,50.0
7,4,1,6,0,1,50,3.9318256327243257,1,2,0,1,0,41,3.7376696182833684,0,2,1,6,1,8,2.1972245773362196,1,2,3,1,8,41,3.7376696182833684,0,2,1,6,1,1,1,65.0
6,11,3,2,5,8,66,4.204692619390966,1,0,1,3,6,53,3.9889840465642745,0,2,3,4,3,47,3.871201010907891,0,2,2,5,7,72,4.290459441148391,1,0,2,2,2,1,0,50.0
5,8,1,3,3,0,23,3.1780538303479458,0,2,3,2,3,38,3.6635616461296463,1,2,3,3,8,41,3.7376696182833684,0,2,1,6,1,20,3.044522437723423,1,2,0,6,0,1,0,50.0
1,1,8,8,7,8,109,4.700480365792417,0,1,4,4,9,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,113,4.736198448394496,0,2,3,1,3,1,0,50.0
8,5,2,0,3,2,28,3.367295829986474,1,1,3,0,8,47,3.871201010907891,0,2,2,5,7,63,4.1588830833596715,0,0,3,0,3,112,4.727387818712341,1,1,2,0,2,1,1,30.0
9,2,8,5,1,7,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,37,3.6375861597263857,0,1,2,2,7,5,1.791759469228055,0,2,0,5,5,1,0,25.0
6,7,0,6,4,8,10,2.3978952727983707,1,1,0,3,0,33,3.5263605246161616,0,0,3,5,3,22,3.1354942159291497,1,1,2,1,2,21,3.091042453358316,0,0,1,0,1,1,0,50.0
3,10,2,2,3,4,28,3.367295829986474,1,1,3,0,8,44,3.8066624897703196,1,2,4,2,4,14,2.70805020110221,1,2,4,0,4,58,4.07753744390572,1,1,3,2,8,2,1,50.0
7,7,8,1,7,9,135,4.912654885736052,0,0,0,2,5,8,2.1972245773362196,1,2,3,1,8,52,3.970291913552122,1,1,2,3,2,91,4.5217885770490405,0,1,1,0,1,1,0,50.0
3,4,3,7,5,4,3,1.3862943611198906,0,0,3,3,3,113,4.736198448394496,0,2,3,1,3,95,4.564348191467836,0,2,0,4,5,21,3.091042453358316,0,0,1,0,1,1,1,50.0
1,10,2,2,5,5,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,1,1,25.0
6,5,8,1,6,7,130,4.875197323201151,1,1,0,4,0,8,2.1972245773362196,1,2,3,1,8,43,3.784189633918261,0,1,3,1,3,49,3.912023005428146,0,1,4,0,9,1,0,60.0
6,11,2,7,4,9,27,3.332204510175204,0,0,2,6,7,165,5.111987788356544,0,0,0,4,5,27,3.332204510175204,0,0,2,6,7,37,3.6375861597263857,0,1,2,2,7,1,1,75.0
8,3,7,1,3,5,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,54,4.007333185232471,1,0,4,5,4,24,3.2188758248682006,1,0,4,3,4,1,3,25.0
7,8,3,8,0,1,34,3.5553480614894135,1,1,4,6,4,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,1,1,80.0
6,8,8,5,9,9,17,2.8903717578961645,0,2,2,3,7,56,4.04305126783455,1,2,1,0,6,55,4.02535169073515,0,1,0,6,5,18,2.9444389791664403,1,0,3,4,8,1,0,50.0
9,8,4,5,9,2,101,4.624972813284271,0,2,1,3,1,22,3.1354942159291497,1,1,2,1,2,48,3.8918202981106265,1,0,3,6,8,75,4.330733340286331,0,0,0,5,5,1,0,50.0
5,11,4,2,0,0,90,4.51085950651685,1,0,0,6,0,42,3.7612001156935624,1,0,2,0,2,15,2.772588722239781,0,0,0,1,5,18,2.9444389791664403,1,0,3,4,8,3,2,80.0
8,4,7,7,1,8,45,3.828641396489095,0,0,0,3,5,12,2.5649493574615367,1,0,2,5,2,177,5.181783550292085,0,0,2,2,7,51,3.9512437185814275,0,0,1,2,1,3,0,20.0
3,2,5,0,8,1,10,2.3978952727983707,1,1,0,3,0,63,4.1588830833596715,0,0,3,0,3,39,3.6888794541139363,0,0,4,4,9,34,3.5553480614894135,1,1,4,6,4,1,0,50.0
0,11,6,3,7,3,40,3.713572066704308,1,1,0,5,0,24,3.2188758248682006,1,0,4,3,4,126,4.844187086458591,1,0,1,0,6,66,4.204692619390966,1,0,1,3,6,2,0,25.0
3,3,2,4,7,6,107,4.68213122712422,0,2,2,2,7,46,3.8501476017100584,1,1,1,4,6,23,3.1780538303479458,0,2,3,2,3,28,3.367295829986474,1,1,3,0,8,1,1,75.0
0,3,7,3,9,0,18,2.9444389791664403,1,0,3,4,8,58,4.07753744390572,1,1,3,2,8,106,4.672828834461906,1,1,1,1,6,8,2.1972245773362196,1,2,3,1,8,2,0,40.0
5,2,0,5,0,5,8,2.1972245773362196,1,2,3,1,8,51,3.9512437185814275,0,0,1,2,1,34,3.5553480614894135,1,1,4,6,4,25,3.258096538021482,0,1,0,4,5,1,0,50.0
9,5,3,7,4,4,98,4.59511985013459,1,2,3,0,8,39,3.6888794541139363,0,0,4,4,9,17,2.8903717578961645,0,2,2,3,7,120,4.795790545596741,1,0,0,1,0,1,0,50.0
5,5,0,3,0,9,3,1.3862943611198906,0,0,3,3,3,68,4.23410650459726,1,2,3,5,8,33,3.5263605246161616,0,0,3,5,3,38,3.6635616461296463,1,2,3,3,8,1,1,50.0
4,10,6,3,5,2,13,2.6390573296152584,0,1,3,6,3,29,3.4011973816621555,0,2,4,1,9,99,4.605170185988092,0,0,4,1,9,27,3.332204510175204,0,0,2,6,7,1,0,25.0
7,3,1,7,5,2,41,3.7376696182833684,0,2,1,6,1,69,4.248495242049359,0,0,4,6,9,8,2.1972245773362196,1,2,3,1,8,102,4.634728988229636,1,0,2,4,2,1,0,50.0
4,1,6,3,6,2,128,4.859812404361672,1,2,3,2,8,108,4.6913478822291435,1,0,3,3,8,17,2.8903717578961645,0,2,2,3,7,42,3.7612001156935624,1,0,2,0,2,1,0,80.0
0,8,5,1,0,9,63,4.1588830833596715,0,0,3,0,3,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,0,1,4,5,9,48,3.8918202981106265,1,0,3,6,8,1,1,50.0
3,1,1,7,8,3,83,4.430816798843313,0,2,3,6,3,16,2.833213344056216,1,1,1,2,6,63,4.1588830833596715,0,0,3,0,3,18,2.9444389791664403,1,0,3,4,8,1,0,55.0
4,0,7,0,2,2,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,2,6,23,3.1780538303479458,0,2,3,2,3,1,1,48.0
4,10,2,6,7,8,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,75,4.330733340286331,0,0,0,5,5,18,2.9444389791664403,1,0,3,4,8,1,0,25.0
3,0,5,4,4,6,29,3.4011973816621555,0,2,4,1,9,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,153,5.0369526024136295,0,0,3,6,3,1,1,20.0
9,6,2,4,7,2,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,57,4.060443010546419,0,0,2,1,7,1,0,16.0
0,8,6,3,1,0,24,3.2188758248682006,1,0,4,3,4,75,4.330733340286331,0,0,0,5,5,61,4.127134385045092,0,1,1,5,1,5,1.791759469228055,0,2,0,5,5,1,1,60.0
3,9,5,3,3,2,4,1.6094379124341003,1,1,4,4,4,23,3.1780538303479458,0,2,3,2,3,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,1,3,50.0
7,2,8,2,5,4,46,3.8501476017100584,1,1,1,4,6,140,4.948759890378168,1,2,0,0,0,28,3.367295829986474,1,1,3,0,8,34,3.5553480614894135,1,1,4,6,4,2,1,75.0
2,10,1,4,0,2,37,3.6375861597263857,0,1,2,2,7,125,4.836281906951478,0,2,0,6,5,47,3.871201010907891,0,2,2,5,7,7,2.0794415416798357,0,1,2,0,7,1,0,75.0
3,2,3,0,3,7,7,2.0794415416798357,0,1,2,0,7,56,4.04305126783455,1,2,1,0,6,58,4.07753744390572,1,1,3,2,8,5,1.791759469228055,0,2,0,5,5,1,1,50.0
4,11,2,3,3,2,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,14,2.70805020110221,1,2,4,0,4,1,0,50.0
8,1,7,6,2,0,15,2.772588722239781,0,0,0,1,5,34,3.5553480614894135,1,1,4,6,4,1,0.6931471805599453,0,1,1,1,1,48,3.8918202981106265,1,0,3,6,8,1,3,50.0
7,2,4,7,0,9,68,4.23410650459726,1,2,3,5,8,11,2.4849066497880004,0,2,1,4,1,77,4.356708826689592,0,2,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,2,50.0
6,10,4,1,8,6,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,0,1,3,6,3,1,0,50.0
7,6,0,4,4,4,52,3.970291913552122,1,1,2,3,2,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,212,5.3612921657094255,1,2,2,2,2,4,3,25.0
8,8,1,6,7,3,15,2.772588722239781,0,0,0,1,5,48,3.8918202981106265,1,0,3,6,8,55,4.02535169073515,0,1,0,6,5,134,4.90527477843843,1,2,4,1,4,1,0,25.0
4,7,6,1,3,3,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,1,75.0
1,4,0,4,9,6,47,3.871201010907891,0,2,2,5,7,42,3.7612001156935624,1,0,2,0,2,65,4.189654742026425,0,2,0,2,5,24,3.2188758248682006,1,0,4,3,4,1,0,50.0
3,8,6,8,9,3,5,1.791759469228055,0,2,0,5,5,62,4.143134726391533,1,2,2,6,2,35,3.58351893845611,0,2,0,0,5,32,3.4965075614664802,1,2,2,4,2,1,1,50.0
1,1,7,2,6,0,66,4.204692619390966,1,0,1,3,6,26,3.295836866004329,1,2,1,5,6,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,1,1,80.0
0,8,6,8,0,9,7,2.0794415416798357,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,1,0,50.0
5,7,0,3,0,2,8,2.1972245773362196,1,2,3,1,8,54,4.007333185232471,1,0,4,5,4,25,3.258096538021482,0,1,0,4,5,37,3.6375861597263857,0,1,2,2,7,1,0,50.0
0,7,6,0,9,1,96,4.574710978503383,1,0,1,5,6,66,4.204692619390966,1,0,1,3,6,12,2.5649493574615367,1,0,2,5,2,42,3.7612001156935624,1,0,2,0,2,6,1,75.0
1,7,7,3,9,0,15,2.772588722239781,0,0,0,1,5,57,4.060443010546419,0,0,2,1,7,15,2.772588722239781,0,0,0,1,5,57,4.060443010546419,0,0,2,1,7,3,2,50.0
8,11,4,5,9,1,78,4.3694478524670215,1,0,3,1,8,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,2,80.0
0,8,8,4,7,3,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,16,2.833213344056216,1,1,1,2,6,35,3.58351893845611,0,2,0,0,5,1,4,25.0
1,0,7,4,2,5,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,82,4.418840607796598,1,1,2,5,2,17,2.8903717578961645,0,2,2,3,7,1,0,25.0
9,3,8,0,8,1,22,3.1354942159291497,1,1,2,1,2,40,3.713572066704308,1,1,0,5,0,56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,2,0,50.0
9,2,0,3,2,2,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,38,3.6635616461296463,1,2,3,3,8,1,4,22.0
1,8,3,5,1,1,58,4.07753744390572,1,1,3,2,8,44,3.8066624897703196,1,2,4,2,4,37,3.6375861597263857,0,1,2,2,7,65,4.189654742026425,0,2,0,2,5,1,0,50.0
0,2,5,5,0,5,2,1.0986122886681098,1,2,2,2,2,97,4.584967478670572,0,1,2,6,7,30,3.4339872044851463,1,0,0,2,0,21,3.091042453358316,0,0,1,0,1,1,1,66.0
1,7,2,4,6,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,1,2,25.0
7,2,1,2,8,6,119,4.787491742782046,0,2,4,0,9,13,2.6390573296152584,0,1,3,6,3,134,4.90527477843843,1,2,4,1,4,9,2.302585092994046,0,0,4,2,9,1,0,48.0
1,8,4,5,7,4,3,1.3862943611198906,0,0,3,3,3,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,1,0,40.0
4,3,2,4,4,7,37,3.6375861597263857,0,1,2,2,7,74,4.31748811353631,1,2,4,4,4,54,4.007333185232471,1,0,4,5,4,57,4.060443010546419,0,0,2,1,7,1,1,50.0
8,4,0,2,7,0,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,22,3.1354942159291497,1,1,2,1,2,2,3,18.0
4,4,6,0,8,7,52,3.970291913552122,1,1,2,3,2,140,4.948759890378168,1,2,0,0,0,16,2.833213344056216,1,1,1,2,6,32,3.4965075614664802,1,2,2,4,2,4,1,80.0
6,3,2,2,4,9,33,3.5263605246161616,0,0,3,5,3,19,2.995732273553991,0,1,4,5,9,41,3.7376696182833684,0,2,1,6,1,11,2.4849066497880004,0,2,1,4,1,1,1,50.0
7,1,0,3,1,8,52,3.970291913552122,1,1,2,3,2,79,4.382026634673881,0,1,4,2,9,71,4.276666119016055,0,2,1,1,1,60,4.110873864173311,1,0,0,4,0,1,0,50.0
1,5,0,2,1,2,41,3.7376696182833684,0,2,1,6,1,48,3.8918202981106265,1,0,3,6,8,75,4.330733340286331,0,0,0,5,5,14,2.70805020110221,1,2,4,0,4,1,0,50.0
6,5,5,4,8,5,33,3.5263605246161616,0,0,3,5,3,94,4.553876891600541,1,1,4,3,4,29,3.4011973816621555,0,2,4,1,9,98,4.59511985013459,1,2,3,0,8,1,0,50.0
5,4,1,4,6,8,63,4.1588830833596715,0,0,3,0,3,114,4.74493212836325,1,0,4,2,4,33,3.5263605246161616,0,0,3,5,3,85,4.454347296253507,0,1,0,1,5,1,0,60.0
0,5,1,4,8,5,55,4.02535169073515,0,1,0,6,5,110,4.709530201312334,1,2,0,5,0,48,3.8918202981106265,1,0,3,6,8,7,2.0794415416798357,0,1,2,0,7,1,1,75.0
4,4,2,4,4,0,43,3.784189633918261,0,1,3,1,3,167,5.123963979403259,0,2,2,6,7,7,2.0794415416798357,0,1,2,0,7,63,4.1588830833596715,0,0,3,0,3,1,1,75.0
8,0,6,7,6,5,15,2.772588722239781,0,0,0,1,5,144,4.976733742420574,1,0,4,4,4,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,1,2,75.0
3,8,5,8,5,5,22,3.1354942159291497,1,1,2,1,2,71,4.276666119016055,0,2,1,1,1,26,3.295836866004329,1,2,1,5,6,67,4.219507705176107,0,1,2,4,7,1,0,50.0
5,0,7,7,6,4,103,4.6443908991413725,0,1,3,5,3,68,4.23410650459726,1,2,3,5,8,108,4.6913478822291435,1,0,3,3,8,6,1.9459101490553132,1,0,1,6,6,1,1,60.0
8,9,0,3,0,5,23,3.1780538303479458,0,2,3,2,3,148,5.003946305945459,1,1,3,1,8,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,1,0,90.0
5,0,8,1,6,1,94,4.553876891600541,1,1,4,3,4,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,105,4.663439094112067,0,0,0,0,5,1,1,50.0
4,2,7,7,5,1,8,2.1972245773362196,1,2,3,1,8,65,4.189654742026425,0,2,0,2,5,33,3.5263605246161616,0,0,3,5,3,40,3.713572066704308,1,1,0,5,0,1,1,50.0
4,8,0,7,4,5,12,2.5649493574615367,1,0,2,5,2,132,4.890349128221754,1,0,2,6,2,31,3.4657359027997265,0,1,1,3,1,17,2.8903717578961645,0,2,2,3,7,1,1,75.0
5,1,1,4,4,5,10,2.3978952727983707,1,1,0,3,0,107,4.68213122712422,0,2,2,2,7,9,2.302585092994046,0,0,4,2,9,108,4.6913478822291435,1,0,3,3,8,1,1,50.0
8,5,4,1,5,6,112,4.727387818712341,1,1,2,0,2,17,2.8903717578961645,0,2,2,3,7,54,4.007333185232471,1,0,4,5,4,75,4.330733340286331,0,0,0,5,5,1,0,50.0
3,2,3,1,3,0,39,3.6888794541139363,0,0,4,4,9,12,2.5649493574615367,1,0,2,5,2,32,3.4965075614664802,1,2,2,4,2,67,4.219507705176107,0,1,2,4,7,1,0,34.0
1,7,2,3,9,8,9,2.302585092994046,0,0,4,2,9,49,3.912023005428146,0,1,4,0,9,49,3.912023005428146,0,1,4,0,9,183,5.214935757608986,0,0,3,1,3,1,1,20.0
5,5,1,2,4,9,21,3.091042453358316,0,0,1,0,1,25,3.258096538021482,0,1,0,4,5,52,3.970291913552122,1,1,2,3,2,132,4.890349128221754,1,0,2,6,2,1,0,20.0
2,2,8,4,7,3,1,0.6931471805599453,0,1,1,1,1,38,3.6635616461296463,1,2,3,3,8,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,1,4,50.0
8,11,3,7,2,0,6,1.9459101490553132,1,0,1,6,6,52,3.970291913552122,1,1,2,3,2,209,5.3471075307174685,0,2,4,6,9,23,3.1780538303479458,0,2,3,2,3,1,0,20.0
2,1,3,8,3,0,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,34,3.5553480614894135,1,1,4,6,4,119,4.787491742782046,0,2,4,0,9,1,3,10.0
9,8,3,4,8,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,47,3.871201010907891,0,2,2,5,7,1,6,4.0
7,4,3,4,1,6,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,51,3.9512437185814275,0,0,1,2,1,135,4.912654885736052,0,0,0,2,5,1,2,7.0
1,2,3,2,7,3,39,3.6888794541139363,0,0,4,4,9,75,4.330733340286331,0,0,0,5,5,17,2.8903717578961645,0,2,2,3,7,21,3.091042453358316,0,0,1,0,1,1,0,75.0
2,10,0,0,3,2,8,2.1972245773362196,1,2,3,1,8,43,3.784189633918261,0,1,3,1,3,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,4,85.0
