slot_player_a,slot_player_b,slot_sport,slot_score_unit,slot_a_first_score,slot_a_first_score_abs_log1p,slot_a_first_score_is_even,slot_a_first_score_mod3,slot_a_first_score_mod5,slot_a_first_score_mod7,slot_a_first_score_mod10,slot_b_fewer_in_first,slot_b_fewer_in_first_abs_log1p,slot_b_fewer_in_first_is_even,slot_b_fewer_in_first_mod3,slot_b_fewer_in_first_mod5,slot_b_fewer_in_first_mod7,slot_b_fewer_in_first_mod10,slot_a_fewer_in_second_vs_b_first,slot_a_fewer_in_second_vs_b_first_abs_log1p,slot_a_fewer_in_second_vs_b_first_is_even,slot_a_fewer_in_second_vs_b_first_mod3,slot_a_fewer_in_second_vs_b_first_mod5,slot_a_fewer_in_second_vs_b_first_mod7,slot_a_fewer_in_second_vs_b_first_mod10,gcd_all,n_multiple_pairs,y
15,18,1,1,58,4.07753744390572,1,1,3,2,8,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,99.0
19,6,1,1,52,3.970291913552122,1,1,2,3,2,21,3.091042453358316,0,0,1,0,1,20,3.044522437723423,1,2,0,6,0,1,0,63.0
12,14,5,0,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,25.0
15,17,2,1,28,3.367295829986474,1,1,3,0,8,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,1,34.0
7,11,4,1,55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,1,0,82.0
19,1,1,1,28,3.367295829986474,1,1,3,0,8,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,1,0,33.0
18,6,5,0,19,2.995732273553991,0,1,4,5,9,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,0,21.0
19,9,5,0,45,3.828641396489095,0,0,0,3,5,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,1,0,65.0
14,0,2,1,32,3.4965075614664802,1,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,1,0,50.0
11,11,4,1,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,1,25.0
1,1,6,1,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,1,0,20.0
15,14,0,0,39,3.6888794541139363,0,0,4,4,9,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,2,72.0
6,15,4,1,36,3.6109179126442243,1,0,1,1,6,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,3,2,45.0
8,12,4,1,54,4.007333185232471,1,0,4,5,4,17,2.8903717578961645,0,2,2,3,7,35,3.58351893845611,0,2,0,0,5,1,0,56.0
1,4,3,1,47,3.871201010907891,0,2,2,5,7,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,1,2,48.0
10,15,4,1,38,3.6635616461296463,1,2,3,3,8,9,2.302585092994046,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,1,0,51.0
1,11,6,1,16,2.833213344056216,1,1,1,2,6,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,2,16.0
4,3,5,0,56,4.04305126783455,1,2,1,0,6,41,3.7376696182833684,0,2,1,6,1,13,2.6390573296152584,0,1,3,6,3,1,0,58.0
12,17,3,1,60,4.110873864173311,1,0,0,4,0,16,2.833213344056216,1,1,1,2,6,28,3.367295829986474,1,1,3,0,8,4,0,76.0
3,2,4,1,52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,2,97.0
17,17,0,0,44,3.8066624897703196,1,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,41,3.7376696182833684,0,2,1,6,1,1,0,44.0
3,8,6,1,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,42,3.7612001156935624,1,0,2,0,2,1,2,57.0
7,14,4,1,22,3.1354942159291497,1,1,2,1,2,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,2,0,22.0
7,12,1,1,57,4.060443010546419,0,0,2,1,7,7,2.0794415416798357,0,1,2,0,7,36,3.6109179126442243,1,0,1,1,6,1,0,71.0
2,6,1,1,39,3.6888794541139363,0,0,4,4,9,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,1,0,48.0
4,11,4,1,19,2.995732273553991,0,1,4,5,9,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,1,1,20.0
3,0,5,0,55,4.02535169073515,0,1,0,6,5,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,1,0,55.0
4,18,0,0,19,2.995732273553991,0,1,4,5,9,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,1,28.0
16,4,1,1,31,3.4657359027997265,0,1,1,3,1,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,2,46.0
8,13,5,0,29,3.4011973816621555,0,2,4,1,9,19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,0,3,0,1,0,29.0
0,1,3,1,28,3.367295829986474,1,1,3,0,8,13,2.6390573296152584,0,1,3,6,3,15,2.772588722239781,0,0,0,1,5,1,0,28.0
13,13,4,1,41,3.7376696182833684,0,2,1,6,1,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,1,0,49.0
18,10,0,0,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,1,0,40.0
19,8,5,0,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,33,3.5263605246161616,0,0,3,5,3,3,2,42.0
11,3,1,1,27,3.332204510175204,0,0,2,6,7,13,2.6390573296152584,0,1,3,6,3,14,2.70805020110221,1,2,4,0,4,1,0,27.0
2,10,5,0,24,3.2188758248682006,1,0,4,3,4,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,3,2,24.0
11,18,2,1,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,11.0
18,11,5,0,28,3.367295829986474,1,1,3,0,8,14,2.70805020110221,1,2,4,0,4,11,2.4849066497880004,0,2,1,4,1,1,1,31.0
19,6,1,1,51,3.9512437185814275,0,0,1,2,1,28,3.367295829986474,1,1,3,0,8,15,2.772588722239781,0,0,0,1,5,1,0,59.0
18,16,2,1,38,3.6635616461296463,1,2,3,3,8,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,1,2,53.0
2,7,3,1,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,1,0,30.0
11,19,6,1,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,23,3.1780538303479458,0,2,3,2,3,1,0,41.0
12,2,6,1,60,4.110873864173311,1,0,0,4,0,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,1,1,61.0
16,11,1,1,52,3.970291913552122,1,1,2,3,2,28,3.367295829986474,1,1,3,0,8,20,3.044522437723423,1,2,0,6,0,4,0,56.0
16,14,4,1,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,2,35.0
13,16,6,1,50,3.9318256327243257,1,2,0,1,0,43,3.784189633918261,0,1,3,1,3,6,1.9459101490553132,1,0,1,6,6,1,0,51.0
2,8,5,0,14,2.70805020110221,1,2,4,0,4,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,2,14.0
16,14,6,1,53,3.9889840465642745,0,2,3,4,3,35,3.58351893845611,0,2,0,0,5,8,2.1972245773362196,1,2,3,1,8,1,0,63.0
19,14,6,1,37,3.6375861597263857,0,1,2,2,7,23,3.1780538303479458,0,2,3,2,3,10,2.3978952727983707,1,1,0,3,0,1,0,41.0
19,10,0,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,1,10.0
8,7,1,1,29,3.4011973816621555,0,2,4,1,9,27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,0,1,1,1,1,1,2,30.0
2,7,1,1,48,3.8918202981106265,1,0,3,6,8,32,3.4965075614664802,1,2,2,4,2,14,2.70805020110221,1,2,4,0,4,2,0,50.0
16,19,4,1,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,25.0
6,7,3,1,31,3.4657359027997265,0,1,1,3,1,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,1,0,33.0
8,3,3,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,2,13.0
6,10,2,1,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,0,16.0
0,9,1,1,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,2,75.0
13,8,1,1,37,3.6375861597263857,0,1,2,2,7,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,1,0,38.0
11,4,4,1,22,3.1354942159291497,1,1,2,1,2,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,2,22.0
12,11,3,1,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,2,10.0
2,7,1,1,22,3.1354942159291497,1,1,2,1,2,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,2,22.0
5,0,5,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0,13.0
2,2,5,0,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,1,2,22.0
8,11,3,1,25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,1,1,36.0
10,17,1,1,59,4.0943445622221,0,2,4,3,9,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,1,0,65.0
4,9,3,1,36,3.6109179126442243,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,23,3.1780538303479458,0,2,3,2,3,1,1,37.0
16,1,3,1,60,4.110873864173311,1,0,0,4,0,13,2.6390573296152584,0,1,3,6,3,15,2.772588722239781,0,0,0,1,5,1,1,92.0
1,2,4,1,50,3.9318256327243257,1,2,0,1,0,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,1,0,51.0
13,14,1,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,3,14.0
16,1,1,1,16,2.833213344056216,1,1,1,2,6,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,2,16.0
13,5,6,1,16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,3,23.0
11,19,5,0,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,0,13.0
8,7,6,1,50,3.9318256327243257,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,0,78.0
19,9,5,0,60,4.110873864173311,1,0,0,4,0,59,4.0943445622221,0,2,4,3,9,1,0.6931471805599453,0,1,1,1,1,1,2,60.0
1,15,5,0,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0,15.0
10,15,5,0,36,3.6109179126442243,1,0,1,1,6,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,1,0,44.0
11,1,3,1,50,3.9318256327243257,1,2,0,1,0,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,1,0,69.0
19,14,5,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,9.0
0,6,0,0,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,1,1,23.0
11,4,0,0,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,0,2,2,3,7,1,1,29.0
5,15,1,1,35,3.58351893845611,0,2,0,0,5,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,1,0,36.0
4,13,3,1,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,2,8.0
4,0,3,1,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0,15.0
2,5,1,1,28,3.367295829986474,1,1,3,0,8,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,1,0,39.0
19,4,0,0,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,1,1,16.0
17,8,6,1,22,3.1354942159291497,1,1,2,1,2,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,1,30.0
5,2,0,0,53,3.9889840465642745,0,2,3,4,3,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,1,0,65.0
3,14,5,0,30,3.4339872044851463,1,0,0,2,0,16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,2,1,36.0
12,4,3,1,41,3.7376696182833684,0,2,1,6,1,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,1,1,48.0
2,17,4,1,53,3.9889840465642745,0,2,3,4,3,52,3.970291913552122,1,1,2,3,2,1,0.6931471805599453,0,1,1,1,1,1,2,53.0
7,0,6,1,53,3.9889840465642745,0,2,3,4,3,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,1,0,85.0
3,6,6,1,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,3,19.0
17,6,4,1,40,3.713572066704308,1,1,0,5,0,26,3.295836866004329,1,2,1,5,6,12,2.5649493574615367,1,0,2,5,2,2,0,42.0
8,5,0,0,34,3.5553480614894135,1,1,4,6,4,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,1,0,37.0
12,7,2,1,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,3,2,12.0
4,12,2,1,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,1,45.0
11,14,5,0,27,3.332204510175204,0,0,2,6,7,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,3,0,27.0
10,17,6,1,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,1,1,26.0
7,12,2,1,37,3.6375861597263857,0,1,2,2,7,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,1,2,37.0
10,16,1,1,41,3.7376696182833684,0,2,1,6,1,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,1,0,45.0
14,9,3,1,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,3,27.0
0,1,2,1,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,0,41.0
5,16,3,1,41,3.7376696182833684,0,2,1,6,1,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,1,1,58.0
14,7,1,1,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,2,25.0
9,13,6,1,48,3.8918202981106265,1,0,3,6,8,39,3.6888794541139363,0,0,4,4,9,2,1.0986122886681098,1,2,2,2,2,1,1,55.0
6,14,6,1,59,4.0943445622221,0,2,4,3,9,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,1,1,62.0
19,11,4,1,37,3.6375861597263857,0,1,2,2,7,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,1,0,60.0
14,17,2,1,31,3.4657359027997265,0,1,1,3,1,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,1,0,34.0
2,5,1,1,39,3.6888794541139363,0,0,4,4,9,11,2.4849066497880004,0,2,1,4,1,28,3.367295829986474,1,1,3,0,8,1,0,39.0
7,15,2,1,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,2,12.0
10,4,1,1,31,3.4657359027997265,0,1,1,3,1,29,3.4011973816621555,0,2,4,1,9,1,0.6931471805599453,0,1,1,1,1,1,2,32.0
14,1,0,0,14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,16.0
18,18,1,1,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,1,0,29.0
17,1,4,1,44,3.8066624897703196,1,2,4,2,4,21,3.091042453358316,0,0,1,0,1,13,2.6390573296152584,0,1,3,6,3,1,0,54.0
16,8,4,1,26,3.295836866004329,1,2,1,5,6,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,1,35.0
11,12,3,1,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,1,9.0
6,5,0,0,16,2.833213344056216,1,1,1,2,6,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,2,18.0
10,5,6,1,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,16,2.833213344056216,1,1,1,2,6,1,2,43.0
3,17,1,1,37,3.6375861597263857,0,1,2,2,7,27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,0,1,1,1,1,1,2,46.0
7,11,2,1,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,1,1,22.0
15,3,1,1,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,2,32.0
14,18,5,0,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0,10.0
12,15,2,1,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,1,0,30.0
9,3,6,1,32,3.4965075614664802,1,2,2,4,2,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,0,39.0
11,9,4,1,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,1,18.0
9,11,1,1,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0,21.0
13,1,0,0,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,2,8.0
5,11,4,1,35,3.58351893845611,0,2,0,0,5,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,1,0,35.0
15,13,4,1,28,3.367295829986474,1,1,3,0,8,9,2.302585092994046,0,0,4,2,9,19,2.995732273553991,0,1,4,5,9,1,0,28.0
19,2,1,1,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,3,2,18.0
1,12,0,0,52,3.970291913552122,1,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,1,1,83.0
13,12,6,1,52,3.970291913552122,1,1,2,3,2,35,3.58351893845611,0,2,0,0,5,11,2.4849066497880004,0,2,1,4,1,1,0,58.0
13,7,1,1,51,3.9512437185814275,0,0,1,2,1,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,1,1,54.0
11,15,3,1,36,3.6109179126442243,1,0,1,1,6,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,2,1,42.0
16,16,2,1,54,4.007333185232471,1,0,4,5,4,43,3.784189633918261,0,1,3,1,3,11,2.4849066497880004,0,2,1,4,1,1,0,54.0
15,13,5,0,26,3.295836866004329,1,2,1,5,6,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,0,29.0
7,5,6,1,15,2.772588722239781,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,0,15.0
8,5,1,1,27,3.332204510175204,0,0,2,6,7,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,1,1,28.0
14,12,0,0,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,0,1,3,6,3,1,0,27.0
14,5,4,1,38,3.6635616461296463,1,2,3,3,8,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,1,0,39.0
5,19,3,1,46,3.8501476017100584,1,1,1,4,6,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,0,4,5,1,0,56.0
17,12,2,1,32,3.4965075614664802,1,2,2,4,2,14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,2,1,34.0
8,10,4,1,28,3.367295829986474,1,1,3,0,8,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,1,0,30.0
6,10,5,0,58,4.07753744390572,1,1,3,2,8,27,3.332204510175204,0,0,2,6,7,27,3.332204510175204,0,0,2,6,7,1,1,62.0
16,19,0,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,15.0
15,14,4,1,21,3.091042453358316,0,0,1,0,1,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,1,0,21.0
4,11,1,1,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,36.0
18,19,2,1,27,3.332204510175204,0,0,2,6,7,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,1,0,27.0
6,17,1,1,37,3.6375861597263857,0,1,2,2,7,31,3.4657359027997265,0,1,1,3,1,1,0.6931471805599453,0,1,1,1,1,1,2,42.0
14,3,2,1,55,4.02535169073515,0,1,0,6,5,36,3.6109179126442243,1,0,1,1,6,16,2.833213344056216,1,1,1,2,6,1,0,58.0
14,19,0,0,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,2,8.0
6,15,1,1,35,3.58351893845611,0,2,0,0,5,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,1,51.0
19,5,5,0,26,3.295836866004329,1,2,1,5,6,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,1,1,36.0
16,2,5,0,41,3.7376696182833684,0,2,1,6,1,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,1,0,56.0
15,9,5,0,23,3.1780538303479458,0,2,3,2,3,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,1,2,24.0
18,6,5,0,50,3.9318256327243257,1,2,0,1,0,16,2.833213344056216,1,1,1,2,6,31,3.4657359027997265,0,1,1,3,1,1,0,53.0
4,13,5,0,51,3.9512437185814275,0,0,1,2,1,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,1,1,58.0
9,11,5,0,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,1,2,12.0
10,17,5,0,55,4.02535169073515,0,1,0,6,5,10,2.3978952727983707,1,1,0,3,0,43,3.784189633918261,0,1,3,1,3,1,0,57.0
3,17,6,1,36,3.6109179126442243,1,0,1,1,6,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,2,2,38.0
19,5,5,0,37,3.6375861597263857,0,1,2,2,7,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,1,2,37.0
15,16,2,1,59,4.0943445622221,0,2,4,3,9,13,2.6390573296152584,0,1,3,6,3,9,2.302585092994046,0,0,4,2,9,1,0,96.0
9,8,6,1,27,3.332204510175204,0,0,2,6,7,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,1,0,31.0
0,2,3,1,47,3.871201010907891,0,2,2,5,7,12,2.5649493574615367,1,0,2,5,2,34,3.5553480614894135,1,1,4,6,4,1,0,48.0
3,9,5,0,57,4.060443010546419,0,0,2,1,7,14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,1,0,92.0
16,8,2,1,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,2,1,22.0
11,2,0,0,46,3.8501476017100584,1,1,1,4,6,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,1,2,46.0
11,4,5,0,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,59.0
15,4,4,1,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,1,58.0
14,17,5,0,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,2,12.0
17,11,0,0,39,3.6888794541139363,0,0,4,4,9,15,2.772588722239781,0,0,0,1,5,19,2.995732273553991,0,1,4,5,9,1,0,44.0
8,6,5,0,45,3.828641396489095,0,0,0,3,5,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,1,2,49.0
4,8,5,0,28,3.367295829986474,1,1,3,0,8,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,2,0,30.0
15,4,1,1,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,0,4,5,1,1,29.0
