slot_seller_name,slot_unit_desc,slot_target,slot_target_abs_log1p,slot_target_is_even,slot_target_mod3,slot_target_mod5,slot_target_mod7,slot_target_mod10,slot_closed_day1,slot_closed_day2,slot_weekend_sales,slot_weekend_sales_abs_log1p,slot_weekend_sales_is_even,slot_weekend_sales_mod3,slot_weekend_sales_mod5,slot_weekend_sales_mod7,slot_weekend_sales_mod10,slot_d1_label,slot_d2_label,slot_d3_label,slot_d1_sales,slot_d1_sales_abs_log1p,slot_d1_sales_is_even,slot_d1_sales_mod3,slot_d1_sales_mod5,slot_d1_sales_mod7,slot_d1_sales_mod10,slot_d2_sales,slot_d2_sales_abs_log1p,slot_d2_sales_is_even,slot_d2_sales_mod3,slot_d2_sales_mod5,slot_d2_sales_mod7,slot_d2_sales_mod10,slot_d3_sales,slot_d3_sales_abs_log1p,slot_d3_sales_is_even,slot_d3_sales_mod3,slot_d3_sales_mod5,slot_d3_sales_mod7,slot_d3_sales_mod10,gcd_all,n_multiple_pairs,y
5,0,254,5.541263545158426,1,2,4,2,4,4,4,78,4.3694478524670215,1,0,3,1,8,1,0,1,49,3.912023005428146,0,1,4,0,9,47,3.871201010907891,0,2,2,5,7,40,3.713572066704308,1,1,0,5,0,1,0,40.0
2,7,163,5.099866427824199,0,1,3,2,3,0,1,27,3.332204510175204,0,0,2,6,7,4,1,4,54,4.007333185232471,1,0,4,5,4,24,3.2188758248682006,1,0,4,3,4,45,3.828641396489095,0,0,0,3,5,1,1,13.0
5,0,232,5.4510384535657,1,1,2,1,2,1,1,65,4.189654742026425,0,2,0,2,5,3,3,4,31,3.4657359027997265,0,1,1,3,1,33,3.5263605246161616,0,0,3,5,3,45,3.828641396489095,0,0,0,3,5,1,0,58.0
1,2,180,5.198497031265826,1,0,0,5,0,3,4,13,2.6390573296152584,0,1,3,6,3,2,4,3,13,2.6390573296152584,0,1,3,6,3,11,2.4849066497880004,0,2,1,4,1,35,3.58351893845611,0,2,0,0,5,1,1,108.0
0,5,186,5.231108616854587,1,0,1,4,6,4,0,77,4.356708826689592,0,2,2,0,7,3,3,3,43,3.784189633918261,0,1,3,1,3,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,1,1,50.0
5,2,192,5.262690188904886,1,0,2,3,2,1,1,58,4.07753744390572,1,1,3,2,8,1,3,0,14,2.70805020110221,1,2,4,0,4,41,3.7376696182833684,0,2,1,6,1,45,3.828641396489095,0,0,0,3,5,1,0,34.0
5,4,176,5.176149732573829,1,2,1,1,6,2,2,39,3.6888794541139363,0,0,4,4,9,2,2,2,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,1,97.0
7,2,177,5.181783550292085,0,0,2,2,7,4,2,67,4.219507705176107,0,1,2,4,7,1,3,0,36,3.6109179126442243,1,0,1,1,6,47,3.871201010907891,0,2,2,5,7,22,3.1354942159291497,1,1,2,1,2,1,0,5.0
2,7,197,5.288267030694535,0,2,2,1,7,2,2,72,4.290459441148391,1,0,2,2,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,28,3.367295829986474,1,1,3,0,8,34,3.5553480614894135,1,1,4,6,4,1,0,52.0
5,0,258,5.556828061699537,1,0,3,6,8,0,4,63,4.1588830833596715,0,0,3,0,3,4,2,2,55,4.02535169073515,0,1,0,6,5,21,3.091042453358316,0,0,1,0,1,58,4.07753744390572,1,1,3,2,8,1,1,61.0
3,6,229,5.438079308923196,0,1,4,5,9,1,3,11,2.4849066497880004,0,2,1,4,1,0,2,0,28,3.367295829986474,1,1,3,0,8,54,4.007333185232471,1,0,4,5,4,30,3.4339872044851463,1,0,0,2,0,1,0,106.0
6,2,157,5.062595033026967,0,1,2,3,7,0,2,9,2.302585092994046,0,0,4,2,9,1,4,0,45,3.828641396489095,0,0,0,3,5,35,3.58351893845611,0,2,0,0,5,29,3.4011973816621555,0,2,4,1,9,1,1,39.0
7,6,228,5.43372200355424,1,0,3,4,8,2,1,71,4.276666119016055,0,2,1,1,1,4,3,4,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,34,3.5553480614894135,1,1,4,6,4,1,1,67.0
3,2,177,5.181783550292085,0,0,2,2,7,0,0,46,3.8501476017100584,1,1,1,4,6,4,1,2,42,3.7612001156935624,1,0,2,0,2,60,4.110873864173311,1,0,0,4,0,9,2.302585092994046,0,0,4,2,9,1,0,20.0
7,4,208,5.342334251964811,1,1,3,5,8,2,3,59,4.0943445622221,0,2,4,3,9,4,4,4,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,14,2.70805020110221,1,2,4,0,4,1,0,94.0
7,3,228,5.43372200355424,1,0,3,4,8,1,1,45,3.828641396489095,0,0,0,3,5,3,3,4,50,3.9318256327243257,1,2,0,1,0,27,3.332204510175204,0,0,2,6,7,50,3.9318256327243257,1,2,0,1,0,1,1,56.0
5,0,147,4.997212273764115,0,0,2,0,7,4,2,30,3.4339872044851463,1,0,0,2,0,2,2,0,18,2.9444389791664403,1,0,3,4,8,53,3.9889840465642745,0,2,3,4,3,6,1.9459101490553132,1,0,1,6,6,1,2,40.0
1,0,128,4.859812404361672,1,2,3,2,8,3,1,32,3.4965075614664802,1,2,2,4,2,2,1,3,26,3.295836866004329,1,2,1,5,6,10,2.3978952727983707,1,1,0,3,0,27,3.332204510175204,0,0,2,6,7,1,1,33.0
1,0,185,5.225746673713202,0,2,0,3,5,1,0,19,2.995732273553991,0,1,4,5,9,3,3,2,15,2.772588722239781,0,0,0,1,5,21,3.091042453358316,0,0,1,0,1,53,3.9889840465642745,0,2,3,4,3,1,0,77.0
1,5,245,5.5053315359323625,0,2,0,0,5,1,3,19,2.995732273553991,0,1,4,5,9,1,1,2,56,4.04305126783455,1,2,1,0,6,17,2.8903717578961645,0,2,2,3,7,33,3.5263605246161616,0,0,3,5,3,1,0,120.0
2,1,225,5.420534999272286,0,0,0,1,5,1,3,48,3.8918202981106265,1,0,3,6,8,0,1,4,30,3.4339872044851463,1,0,0,2,0,53,3.9889840465642745,0,2,3,4,3,32,3.4965075614664802,1,2,2,4,2,1,0,62.0
7,3,223,5.4116460518550396,0,1,3,6,3,0,0,33,3.5263605246161616,0,0,3,5,3,3,4,3,32,3.4965075614664802,1,2,2,4,2,24,3.2188758248682006,1,0,4,3,4,42,3.7612001156935624,1,0,2,0,2,1,0,92.0
1,7,176,5.176149732573829,1,2,1,1,6,4,3,79,4.382026634673881,0,1,4,2,9,4,1,4,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,1,0,48.0
6,2,192,5.262690188904886,1,0,2,3,2,1,4,69,4.248495242049359,0,0,4,6,9,1,4,1,19,2.995732273553991,0,1,4,5,9,36,3.6109179126442243,1,0,1,1,6,10,2.3978952727983707,1,1,0,3,0,1,0,58.0
5,1,196,5.2832037287379885,1,1,1,0,6,2,2,31,3.4657359027997265,0,1,1,3,1,2,2,2,33,3.5263605246161616,0,0,3,5,3,7,2.0794415416798357,0,1,2,0,7,35,3.58351893845611,0,2,0,0,5,1,2,90.0
2,3,210,5.351858133476067,1,0,0,0,0,4,2,17,2.8903717578961645,0,2,2,3,7,2,2,0,60,4.110873864173311,1,0,0,4,0,36,3.6109179126442243,1,0,1,1,6,26,3.295836866004329,1,2,1,5,6,1,0,71.0
3,4,268,5.594711379601839,1,1,3,2,8,2,1,63,4.1588830833596715,0,0,3,0,3,2,0,4,53,3.9889840465642745,0,2,3,4,3,37,3.6375861597263857,0,1,2,2,7,40,3.713572066704308,1,1,0,5,0,1,0,75.0
6,7,223,5.4116460518550396,0,1,3,6,3,1,4,16,2.833213344056216,1,1,1,2,6,2,4,4,8,2.1972245773362196,1,2,3,1,8,46,3.8501476017100584,1,1,1,4,6,38,3.6635616461296463,1,2,3,3,8,1,1,115.0
5,1,233,5.455321115357702,0,2,3,2,3,0,0,32,3.4965075614664802,1,2,2,4,2,4,4,0,60,4.110873864173311,1,0,0,4,0,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,1,0,109.0
7,3,233,5.455321115357702,0,2,3,2,3,4,3,67,4.219507705176107,0,1,2,4,7,3,0,4,42,3.7612001156935624,1,0,2,0,2,21,3.091042453358316,0,0,1,0,1,35,3.58351893845611,0,2,0,0,5,1,1,68.0
5,2,209,5.3471075307174685,0,2,4,6,9,4,3,13,2.6390573296152584,0,1,3,6,3,4,2,0,33,3.5263605246161616,0,0,3,5,3,30,3.4339872044851463,1,0,0,2,0,36,3.6109179126442243,1,0,1,1,6,1,0,97.0
6,0,137,4.927253685157205,0,2,2,4,7,3,4,70,4.2626798770413155,1,1,0,0,0,4,3,2,29,3.4011973816621555,0,2,4,1,9,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,1,0,4.0
7,2,154,5.043425116919247,1,1,4,0,4,2,0,69,4.248495242049359,0,0,4,6,9,4,3,2,8,2.1972245773362196,1,2,3,1,8,26,3.295836866004329,1,2,1,5,6,32,3.4965075614664802,1,2,2,4,2,1,1,19.0
6,6,268,5.594711379601839,1,1,3,2,8,1,4,77,4.356708826689592,0,2,2,0,7,0,2,1,32,3.4965075614664802,1,2,2,4,2,35,3.58351893845611,0,2,0,0,5,39,3.6888794541139363,0,0,4,4,9,1,0,85.0
3,7,137,4.927253685157205,0,2,2,4,7,0,4,58,4.07753744390572,1,1,3,2,8,1,0,2,34,3.5553480614894135,1,1,4,6,4,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,1,1,15.0
4,5,215,5.375278407684165,0,2,0,5,5,2,3,49,3.912023005428146,0,1,4,0,9,1,0,2,27,3.332204510175204,0,0,2,6,7,37,3.6375861597263857,0,1,2,2,7,47,3.871201010907891,0,2,2,5,7,1,0,55.0
4,6,137,4.927253685157205,0,2,2,4,7,3,4,17,2.8903717578961645,0,2,2,3,7,2,0,2,6,1.9459101490553132,1,0,1,6,6,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,1,1,53.0
3,0,258,5.556828061699537,1,0,3,6,8,2,2,68,4.23410650459726,1,2,3,5,8,2,2,2,56,4.04305126783455,1,2,1,0,6,36,3.6109179126442243,1,0,1,1,6,59,4.0943445622221,0,2,4,3,9,1,0,39.0
3,3,100,4.61512051684126,1,1,0,2,0,1,3,9,2.302585092994046,0,0,4,2,9,1,4,0,57,4.060443010546419,0,0,2,1,7,13,2.6390573296152584,0,1,3,6,3,19,2.995732273553991,0,1,4,5,9,1,1,2.0
6,0,232,5.4510384535657,1,1,2,1,2,0,1,72,4.290459441148391,1,0,2,2,2,4,2,0,12,2.5649493574615367,1,0,2,5,2,29,3.4011973816621555,0,2,4,1,9,55,4.02535169073515,0,1,0,6,5,1,2,64.0
1,1,191,5.2574953720277815,0,2,1,2,1,0,2,11,2.4849066497880004,0,2,1,4,1,3,4,4,29,3.4011973816621555,0,2,4,1,9,44,3.8066624897703196,1,2,4,2,4,24,3.2188758248682006,1,0,4,3,4,1,1,83.0
5,3,291,5.676753802268282,0,0,1,4,1,4,2,42,3.7612001156935624,1,0,2,0,2,3,3,4,46,3.8501476017100584,1,1,1,4,6,53,3.9889840465642745,0,2,3,4,3,40,3.713572066704308,1,1,0,5,0,1,0,110.0
3,3,165,5.111987788356544,0,0,0,4,5,2,1,49,3.912023005428146,0,1,4,0,9,4,3,4,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,49,3.912023005428146,0,1,4,0,9,1,2,51.0
6,5,152,5.030437921392435,1,2,2,5,2,0,1,47,3.871201010907891,0,2,2,5,7,1,0,0,47,3.871201010907891,0,2,2,5,7,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,1,1,26.0
2,2,199,5.298317366548036,0,1,4,3,9,1,3,50,3.9318256327243257,1,2,0,1,0,0,1,4,49,3.912023005428146,0,1,4,0,9,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,1,0,77.0
2,7,228,5.43372200355424,1,0,3,4,8,1,3,41,3.7376696182833684,0,2,1,6,1,0,1,4,36,3.6109179126442243,1,0,1,1,6,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,1,2,119.0
1,6,115,4.7535901911063645,0,1,0,3,5,2,2,24,3.2188758248682006,1,0,4,3,4,2,4,4,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,29,3.4011973816621555,0,2,4,1,9,1,1,26.0
0,4,187,5.236441962829949,0,1,2,5,7,2,1,11,2.4849066497880004,0,2,1,4,1,4,3,4,51,3.9512437185814275,0,0,1,2,1,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,1,2,85.0
0,2,114,4.74493212836325,1,0,4,2,4,2,1,10,2.3978952727983707,1,1,0,3,0,2,2,3,32,3.4965075614664802,1,2,2,4,2,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,2,1,42.0
7,4,182,5.209486152841421,1,2,2,0,2,3,4,25,3.258096538021482,0,1,0,4,5,2,0,2,33,3.5263605246161616,0,0,3,5,3,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,1,0,73.0
0,0,162,5.093750200806762,1,0,2,1,2,0,1,12,2.5649493574615367,1,0,2,5,2,1,0,0,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,1,2,111.0
4,5,173,5.159055299214529,0,2,3,5,3,0,1,62,4.143134726391533,1,2,2,6,2,4,2,0,20,3.044522437723423,1,2,0,6,0,48,3.8918202981106265,1,0,3,6,8,5,1.791759469228055,0,2,0,5,5,1,1,38.0
1,3,167,5.123963979403259,0,2,2,6,7,2,3,25,3.258096538021482,0,1,0,4,5,0,2,3,41,3.7376696182833684,0,2,1,6,1,31,3.4657359027997265,0,1,1,3,1,8,2.1972245773362196,1,2,3,1,8,1,0,62.0
5,0,285,5.655991810819852,0,0,0,5,5,1,4,59,4.0943445622221,0,2,4,3,9,2,2,2,49,3.912023005428146,0,1,4,0,9,46,3.8501476017100584,1,1,1,4,6,47,3.871201010907891,0,2,2,5,7,1,0,84.0
0,7,263,5.575949103146316,0,2,3,4,3,4,0,60,4.110873864173311,1,0,0,4,0,4,1,1,40,3.713572066704308,1,1,0,5,0,23,3.1780538303479458,0,2,3,2,3,27,3.332204510175204,0,0,2,6,7,1,0,113.0
7,2,190,5.25227342804663,1,1,0,1,0,4,4,57,4.060443010546419,0,0,2,1,7,1,0,1,5,1.791759469228055,0,2,0,5,5,38,3.6635616461296463,1,2,3,3,8,57,4.060443010546419,0,0,2,1,7,1,3,33.0
0,0,149,5.0106352940962555,0,2,4,2,9,4,3,43,3.784189633918261,0,1,3,1,3,3,0,4,17,2.8903717578961645,0,2,2,3,7,35,3.58351893845611,0,2,0,0,5,25,3.258096538021482,0,1,0,4,5,1,0,29.0
5,7,268,5.594711379601839,1,1,3,2,8,3,4,20,3.044522437723423,1,2,0,6,0,2,0,2,55,4.02535169073515,0,1,0,6,5,55,4.02535169073515,0,1,0,6,5,23,3.1780538303479458,0,2,3,2,3,1,1,115.0
3,1,303,5.717027701406222,0,0,3,2,3,3,4,79,4.382026634673881,0,1,4,2,9,2,0,2,43,3.784189633918261,0,1,3,1,3,46,3.8501476017100584,1,1,1,4,6,59,4.0943445622221,0,2,4,3,9,1,0,76.0
2,3,156,5.056245805348308,1,0,1,2,6,0,4,21,3.091042453358316,0,0,1,0,1,1,4,3,29,3.4011973816621555,0,2,4,1,9,49,3.912023005428146,0,1,4,0,9,49,3.912023005428146,0,1,4,0,9,1,1,8.0
5,7,98,4.59511985013459,1,2,3,0,8,1,4,5,1.791759469228055,0,2,0,5,5,2,2,2,14,2.70805020110221,1,2,4,0,4,28,3.367295829986474,1,1,3,0,8,30,3.4339872044851463,1,0,0,2,0,1,3,21.0
2,4,288,5.666426688112432,1,0,3,1,8,0,1,59,4.0943445622221,0,2,4,3,9,4,2,0,42,3.7612001156935624,1,0,2,0,2,25,3.258096538021482,0,1,0,4,5,52,3.970291913552122,1,1,2,3,2,1,0,110.0
5,0,200,5.303304908059076,1,2,0,4,0,4,0,78,4.3694478524670215,1,0,3,1,8,2,1,3,29,3.4011973816621555,0,2,4,1,9,20,3.044522437723423,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,1,1,55.0
4,5,98,4.59511985013459,1,2,3,0,8,4,3,16,2.833213344056216,1,1,1,2,6,1,1,3,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,0,2,0,2,3,36.0
7,4,191,5.2574953720277815,0,2,1,2,1,1,4,32,3.4965075614664802,1,2,2,4,2,1,4,1,44,3.8066624897703196,1,2,4,2,4,9,2.302585092994046,0,0,4,2,9,24,3.2188758248682006,1,0,4,3,4,1,0,82.0
4,6,267,5.5909869805108565,0,0,2,1,7,1,4,58,4.07753744390572,1,1,3,2,8,2,2,2,6,1.9459101490553132,1,0,1,6,6,45,3.828641396489095,0,0,0,3,5,44,3.8066624897703196,1,2,4,2,4,1,0,114.0
4,5,256,5.54907608489522,1,1,1,4,6,1,1,58,4.07753744390572,1,1,3,2,8,3,3,4,36,3.6109179126442243,1,0,1,1,6,22,3.1354942159291497,1,1,2,1,2,33,3.5263605246161616,0,0,3,5,3,1,0,107.0
0,5,196,5.2832037287379885,1,1,1,0,6,2,1,55,4.02535169073515,0,1,0,6,5,2,2,3,28,3.367295829986474,1,1,3,0,8,44,3.8066624897703196,1,2,4,2,4,20,3.044522437723423,1,2,0,6,0,1,1,49.0
3,5,263,5.575949103146316,0,2,3,4,3,2,2,45,3.828641396489095,0,0,0,3,5,0,2,1,55,4.02535169073515,0,1,0,6,5,39,3.6888794541139363,0,0,4,4,9,47,3.871201010907891,0,2,2,5,7,1,0,77.0
3,5,216,5.37989735354046,1,0,1,6,6,1,0,65,4.189654742026425,0,2,0,2,5,3,4,1,32,3.4965075614664802,1,2,2,4,2,47,3.871201010907891,0,2,2,5,7,53,3.9889840465642745,0,2,3,4,3,1,0,19.0
6,5,252,5.53338948872752,1,0,2,0,2,2,2,78,4.3694478524670215,1,0,3,1,8,2,4,4,34,3.5553480614894135,1,1,4,6,4,38,3.6635616461296463,1,2,3,3,8,22,3.1354942159291497,1,1,2,1,2,2,0,80.0
3,1,150,5.017279836814924,1,0,0,3,0,1,0,73,4.30406509320417,0,1,3,3,3,2,1,2,17,2.8903717578961645,0,2,2,3,7,37,3.6375861597263857,0,1,2,2,7,9,2.302585092994046,0,0,4,2,9,1,0,14.0
4,0,188,5.241747015059643,1,2,3,6,8,0,4,75,4.330733340286331,0,0,0,5,5,1,0,2,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,29,3.4011973816621555,0,2,4,1,9,1,1,66.0
0,0,247,5.5134287461649825,0,1,2,2,7,0,0,55,4.02535169073515,0,1,0,6,5,0,1,3,56,4.04305126783455,1,2,1,0,6,11,2.4849066497880004,0,2,1,4,1,18,2.9444389791664403,1,0,3,4,8,1,1,107.0
0,7,184,5.220355825078324,1,1,4,2,4,1,0,55,4.02535169073515,0,1,0,6,5,3,3,2,9,2.302585092994046,0,0,4,2,9,46,3.8501476017100584,1,1,1,4,6,25,3.258096538021482,0,1,0,4,5,1,1,49.0
1,4,234,5.459585514144159,1,0,4,3,4,2,3,76,4.343805421853684,1,1,1,6,6,0,0,4,17,2.8903717578961645,0,2,2,3,7,58,4.07753744390572,1,1,3,2,8,19,2.995732273553991,0,1,4,5,9,1,1,64.0
1,0,219,5.393627546352362,0,0,4,2,9,3,1,22,3.1354942159291497,1,1,2,1,2,4,3,0,30,3.4339872044851463,1,0,0,2,0,41,3.7376696182833684,0,2,1,6,1,36,3.6109179126442243,1,0,1,1,6,1,0,90.0
6,0,88,4.48863636973214,1,1,3,4,8,1,1,16,2.833213344056216,1,1,1,2,6,2,2,0,11,2.4849066497880004,0,2,1,4,1,35,3.58351893845611,0,2,0,0,5,10,2.3978952727983707,1,1,0,3,0,1,1,16.0
2,0,279,5.634789603169249,0,0,4,6,9,3,4,52,3.970291913552122,1,1,2,3,2,4,4,1,60,4.110873864173311,1,0,0,4,0,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,1,2,107.0
0,1,130,4.875197323201151,1,1,0,4,0,3,2,23,3.1780538303479458,0,2,3,2,3,2,4,0,22,3.1354942159291497,1,1,2,1,2,15,2.772588722239781,0,0,0,1,5,57,4.060443010546419,0,0,2,1,7,1,0,13.0
6,3,146,4.990432586778736,1,2,1,6,6,1,3,75,4.330733340286331,0,0,0,5,5,3,2,2,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,1,1,9.0
3,6,204,5.3230099791384085,1,0,4,1,4,0,2,47,3.871201010907891,0,2,2,5,7,0,2,0,46,3.8501476017100584,1,1,1,4,6,52,3.970291913552122,1,1,2,3,2,33,3.5263605246161616,0,0,3,5,3,1,0,26.0
4,0,158,5.0689042022202315,1,2,3,4,8,2,1,21,3.091042453358316,0,0,1,0,1,1,0,1,20,3.044522437723423,1,2,0,6,0,32,3.4965075614664802,1,2,2,4,2,10,2.3978952727983707,1,1,0,3,0,1,1,75.0
4,2,208,5.342334251964811,1,1,3,5,8,2,3,12,2.5649493574615367,1,0,2,5,2,1,0,2,27,3.332204510175204,0,0,2,6,7,35,3.58351893845611,0,2,0,0,5,27,3.332204510175204,0,0,2,6,7,1,1,107.0
0,2,193,5.267858159063328,0,1,3,4,3,0,1,54,4.007333185232471,1,0,4,5,4,3,0,4,39,3.6888794541139363,0,0,4,4,9,38,3.6635616461296463,1,2,3,3,8,13,2.6390573296152584,0,1,3,6,3,1,1,49.0
5,1,156,5.056245805348308,1,0,1,2,6,0,2,66,4.204692619390966,1,0,1,3,6,3,2,2,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,1,1,42.0
7,7,189,5.247024072160486,0,0,4,0,9,0,1,30,3.4339872044851463,1,0,0,2,0,3,0,4,14,2.70805020110221,1,2,4,0,4,59,4.0943445622221,0,2,4,3,9,44,3.8066624897703196,1,2,4,2,4,1,0,42.0
2,4,296,5.6937321388027,1,2,1,2,6,0,0,48,3.8918202981106265,1,0,3,6,8,4,4,0,45,3.828641396489095,0,0,0,3,5,36,3.6109179126442243,1,0,1,1,6,52,3.970291913552122,1,1,2,3,2,1,0,115.0
4,4,225,5.420534999272286,0,0,0,1,5,1,1,62,4.143134726391533,1,2,2,6,2,1,3,0,19,2.995732273553991,0,1,4,5,9,54,4.007333185232471,1,0,4,5,4,45,3.828641396489095,0,0,0,3,5,1,1,45.0
7,1,254,5.541263545158426,1,2,4,2,4,4,4,53,3.9889840465642745,0,2,3,4,3,1,0,1,38,3.6635616461296463,1,2,3,3,8,45,3.828641396489095,0,0,0,3,5,56,4.04305126783455,1,2,1,0,6,1,0,62.0
6,6,183,5.214935757608986,0,0,3,1,3,4,4,38,3.6635616461296463,1,2,3,3,8,2,2,3,11,2.4849066497880004,0,2,1,4,1,33,3.5263605246161616,0,0,3,5,3,48,3.8918202981106265,1,0,3,6,8,1,1,53.0
0,2,142,4.962844630259907,1,1,2,2,2,1,1,13,2.6390573296152584,0,1,3,6,3,2,2,0,9,2.302585092994046,0,0,4,2,9,27,3.332204510175204,0,0,2,6,7,16,2.833213344056216,1,1,1,2,6,1,1,77.0
5,1,161,5.087596335232384,0,2,1,0,1,4,2,10,2.3978952727983707,1,1,0,3,0,1,1,1,49,3.912023005428146,0,1,4,0,9,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,1,1,60.0
7,4,156,5.056245805348308,1,0,1,2,6,1,1,45,3.828641396489095,0,0,0,3,5,3,3,4,8,2.1972245773362196,1,2,3,1,8,32,3.4965075614664802,1,2,2,4,2,43,3.784189633918261,0,1,3,1,3,1,1,28.0
3,5,213,5.365976015021851,0,0,3,3,3,4,2,53,3.9889840465642745,0,2,3,4,3,1,1,1,38,3.6635616461296463,1,2,3,3,8,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,1,0,75.0
0,7,228,5.43372200355424,1,0,3,4,8,2,2,71,4.276666119016055,0,2,1,1,1,1,4,1,40,3.713572066704308,1,1,0,5,0,38,3.6635616461296463,1,2,3,3,8,39,3.6888794541139363,0,0,4,4,9,1,1,40.0
1,7,239,5.480638923341991,0,2,4,1,9,4,2,34,3.5553480614894135,1,1,4,6,4,3,3,4,49,3.912023005428146,0,1,4,0,9,8,2.1972245773362196,1,2,3,1,8,31,3.4657359027997265,0,1,1,3,1,1,0,117.0
0,7,205,5.327876168789581,0,1,0,2,5,4,0,49,3.912023005428146,0,1,4,0,9,3,0,1,13,2.6390573296152584,0,1,3,6,3,41,3.7376696182833684,0,2,1,6,1,26,3.295836866004329,1,2,1,5,6,1,2,76.0
1,2,199,5.298317366548036,0,1,4,3,9,1,1,39,3.6888794541139363,0,0,4,4,9,3,3,4,24,3.2188758248682006,1,0,4,3,4,54,4.007333185232471,1,0,4,5,4,43,3.784189633918261,0,1,3,1,3,1,0,39.0
1,2,219,5.393627546352362,0,0,4,2,9,1,3,39,3.6888794541139363,0,0,4,4,9,1,4,0,14,2.70805020110221,1,2,4,0,4,44,3.8066624897703196,1,2,4,2,4,15,2.772588722239781,0,0,0,1,5,1,0,107.0
3,3,188,5.241747015059643,1,2,3,6,8,2,1,26,3.295836866004329,1,2,1,5,6,1,0,1,11,2.4849066497880004,0,2,1,4,1,17,2.8903717578961645,0,2,2,3,7,32,3.4965075614664802,1,2,2,4,2,1,0,102.0
3,0,250,5.5254529391317835,1,1,0,5,0,4,3,73,4.30406509320417,0,1,3,3,3,4,2,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,51,3.9512437185814275,0,0,1,2,1,1,3,116.0
6,4,228,5.43372200355424,1,0,3,4,8,1,4,42,3.7612001156935624,1,0,2,0,2,2,4,4,30,3.4339872044851463,1,0,0,2,0,58,4.07753744390572,1,1,3,2,8,44,3.8066624897703196,1,2,4,2,4,2,0,54.0
7,1,189,5.247024072160486,0,0,4,0,9,4,2,26,3.295836866004329,1,2,1,5,6,1,3,0,48,3.8918202981106265,1,0,3,6,8,42,3.7612001156935624,1,0,2,0,2,10,2.3978952727983707,1,1,0,3,0,1,0,63.0
6,2,202,5.313205979041787,1,1,2,6,2,4,4,52,3.970291913552122,1,1,2,3,2,4,3,4,52,3.970291913552122,1,1,2,3,2,41,3.7376696182833684,0,2,1,6,1,20,3.044522437723423,1,2,0,6,0,1,1,37.0
6,6,174,5.1647859739235145,1,0,4,6,4,1,1,21,3.091042453358316,0,0,1,0,1,3,2,1,9,2.302585092994046,0,0,4,2,9,26,3.295836866004329,1,2,1,5,6,29,3.4011973816621555,0,2,4,1,9,1,1,89.0
7,3,197,5.288267030694535,0,2,2,1,7,2,3,10,2.3978952727983707,1,1,0,3,0,1,0,2,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,33,3.5263605246161616,0,0,3,5,3,1,1,120.0
3,6,174,5.1647859739235145,1,0,4,6,4,3,2,74,4.31748811353631,1,2,4,4,4,2,1,2,41,3.7376696182833684,0,2,1,6,1,12,2.5649493574615367,1,0,2,5,2,34,3.5553480614894135,1,1,4,6,4,1,0,13.0
