slot_person,slot_source1,slot_source2,slot_currency_word,slot_initial,slot_initial_abs_log1p,slot_initial_mod3,slot_initial_mod7,slot_first_amount,slot_first_amount_abs_log1p,slot_first_amount_mod3,slot_first_amount_mod7,slot_ratio,slot_ratio_abs_log1p,slot_ratio_is_even,slot_ratio_mod3,slot_ratio_mod5,slot_ratio_mod7,slot_ratio_mod10,gcd_all,n_multiple_pairs,y
4,12,5,4,13800,9.53249633228804,0,3,10500,9.259225769705994,0,0,4,1.6094379124341003,1,1,4,4,4,4,2,66300.0
4,11,9,0,8800,9.082620630373812,1,1,7400,8.909370405197466,2,1,3,1.3862943611198906,0,0,3,3,3,1,0,38400.0
7,5,3,0,13500,9.510519035757246,0,4,7400,8.909370405197466,2,1,4,1.6094379124341003,1,1,4,4,4,4,2,50500.0
0,8,7,5,1000,6.90875477931522,1,6,11800,9.375939552625749,1,5,5,1.791759469228055,0,2,0,5,5,5,2,71800.0
7,0,11,6,2000,7.601402334583733,2,5,2800,7.937731775260109,1,0,2,1.0986122886681098,1,2,2,2,2,2,2,10400.0
5,1,6,6,8800,9.082620630373812,1,1,12900,9.465060106725137,0,6,5,1.791759469228055,0,2,0,5,5,5,2,86200.0
4,12,5,4,2200,7.696667081526462,1,2,12900,9.465060106725137,0,6,5,1.791759469228055,0,2,0,5,5,5,2,79600.0
1,4,2,0,2800,7.937731775260109,1,0,1500,7.313886831633462,0,2,5,1.791759469228055,0,2,0,5,5,5,2,11800.0
5,15,7,4,7000,8.853808274977197,1,0,7700,8.94910546953925,2,0,4,1.6094379124341003,1,1,4,4,4,4,2,45500.0
2,15,12,5,7600,8.936035096566041,1,5,8200,9.012011377036412,1,3,4,1.6094379124341003,1,1,4,4,4,4,2,48600.0
2,4,10,6,2300,7.741099090035366,2,4,12200,9.409273194575334,2,6,3,1.3862943611198906,0,0,3,3,3,1,0,51100.0
5,15,12,6,9100,9.116139576577355,1,0,12200,9.409273194575334,2,6,7,2.0794415416798357,0,1,2,0,7,1,1,106700.0
3,14,13,4,13300,9.495594499353297,1,0,4800,8.476579508530941,0,5,5,1.791759469228055,0,2,0,5,5,5,2,42100.0
0,11,15,4,3300,8.101980731853192,0,3,14200,9.561067663645012,1,4,7,2.0794415416798357,0,1,2,0,7,1,0,116900.0
7,7,5,4,13700,9.525224101853109,2,1,11400,9.34145634983372,0,4,5,1.791759469228055,0,2,0,5,5,5,2,82100.0
0,14,3,1,9800,9.19023970026918,2,0,14900,9.60918360377546,2,4,4,1.6094379124341003,1,1,4,4,4,4,2,84300.0
7,7,2,4,13500,9.510519035757246,0,4,8000,8.987321812850125,2,6,5,1.791759469228055,0,2,0,5,5,5,2,61500.0
7,3,9,5,3800,8.24301946898925,2,6,11500,9.350189267092581,1,6,4,1.6094379124341003,1,1,4,4,4,4,2,61300.0
7,6,1,3,3300,8.101980731853192,0,3,14400,9.575052927597383,0,1,4,1.6094379124341003,1,1,4,4,4,4,2,75300.0
2,15,4,1,8900,9.093918908958932,2,3,7600,8.936035096566041,1,5,7,2.0794415416798357,0,1,2,0,7,1,0,69700.0
7,15,2,5,7600,8.936035096566041,1,5,2800,7.937731775260109,1,0,6,1.9459101490553132,1,0,1,6,6,2,0,27200.0
0,1,14,2,8600,9.059633754551479,2,4,5100,8.537191877922927,0,4,4,1.6094379124341003,1,1,4,4,4,4,2,34100.0
3,15,4,3,12700,9.44943600950432,1,2,7200,8.881975184248867,0,4,5,1.791759469228055,0,2,0,5,5,5,2,55900.0
6,8,7,6,9900,9.200391041122515,0,2,10300,9.239996256883693,1,3,5,1.791759469228055,0,2,0,5,5,5,2,71700.0
7,6,0,1,9900,9.200391041122515,0,2,2600,7.8636512654486515,2,3,6,1.9459101490553132,1,0,1,6,6,2,1,28100.0
5,15,11,4,13800,9.53249633228804,0,3,14700,9.595670797663967,0,0,2,1.0986122886681098,1,2,2,2,2,2,2,57900.0
2,7,0,0,10200,9.23024103368252,0,1,6700,8.81001204797317,1,1,6,1.9459101490553132,1,0,1,6,6,2,1,57100.0
3,10,12,6,3500,8.160803920954665,2,0,6000,8.699681400989514,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,51500.0
4,7,4,3,11700,9.367429587218957,0,3,3900,8.268988209506656,0,1,6,1.9459101490553132,1,0,1,6,6,6,3,39000.0
5,0,14,5,6100,8.716207971151853,1,3,11700,9.367429587218957,0,3,6,1.9459101490553132,1,0,1,6,6,2,1,88000.0
6,11,14,0,7100,8.867990898182093,2,2,5900,8.682877107057168,2,6,3,1.3862943611198906,0,0,3,3,3,1,0,30700.0
3,5,0,6,10400,9.249657234353133,2,5,9700,9.179984251961283,1,5,5,1.791759469228055,0,2,0,5,5,5,2,68600.0
1,3,4,1,4400,8.38958706681109,2,4,7400,8.909370405197466,2,1,2,1.0986122886681098,1,2,2,2,2,2,2,26600.0
2,7,9,3,6800,8.824824939175638,2,3,11800,9.375939552625749,1,5,6,1.9459101490553132,1,0,1,6,6,2,0,89400.0
4,12,9,4,9100,9.116139576577355,1,0,11900,9.38437770918244,2,0,7,2.0794415416798357,0,1,2,0,7,7,2,104300.0
1,10,3,4,6100,8.716207971151853,1,3,14200,9.561067663645012,1,4,6,1.9459101490553132,1,0,1,6,6,2,0,105500.0
3,13,1,5,1900,7.550135342488429,1,3,2200,7.696667081526462,1,2,7,2.0794415416798357,0,1,2,0,7,1,0,19500.0
1,10,5,5,6800,8.824824939175638,2,3,13500,9.510519035757246,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,47300.0
4,11,2,2,3500,8.160803920954665,2,0,8400,9.036106025364846,0,0,7,2.0794415416798357,0,1,2,0,7,7,2,70700.0
0,1,14,5,8100,8.999742789830492,0,1,11300,9.332646496360152,2,2,2,1.0986122886681098,1,2,2,2,2,2,2,42000.0
3,6,10,4,5600,8.630700432209832,2,0,13800,9.53249633228804,0,3,5,1.791759469228055,0,2,0,5,5,5,2,88400.0
1,8,0,3,5600,8.630700432209832,2,0,7400,8.909370405197466,2,1,3,1.3862943611198906,0,0,3,3,3,1,0,35200.0
5,4,4,0,14400,9.575052927597383,0,1,5100,8.537191877922927,0,4,5,1.791759469228055,0,2,0,5,5,5,2,45000.0
0,6,13,4,12000,9.392745258631441,0,2,1200,7.0909098220799835,0,3,2,1.0986122886681098,1,2,2,2,2,2,3,15600.0
0,4,2,0,2700,7.901377353792616,0,5,6600,8.79497643168877,0,6,2,1.0986122886681098,1,2,2,2,2,2,2,22500.0
6,5,7,6,3300,8.101980731853192,0,3,13800,9.53249633228804,0,3,2,1.0986122886681098,1,2,2,2,2,2,2,44700.0
2,10,9,6,10200,9.23024103368252,0,1,12000,9.392745258631441,0,2,7,2.0794415416798357,0,1,2,0,7,1,0,106200.0
5,14,2,0,6600,8.79497643168877,0,6,11000,9.305741456739435,2,3,6,1.9459101490553132,1,0,1,6,6,2,1,83600.0
3,9,12,4,7500,8.922791623969637,0,3,11200,9.32375833901174,1,0,5,1.791759469228055,0,2,0,5,5,5,2,74700.0
5,15,14,5,14300,9.568084743872936,2,6,11800,9.375939552625749,1,5,3,1.3862943611198906,0,0,3,3,3,1,0,61500.0
5,14,9,3,2300,7.741099090035366,2,4,13900,9.539716058977092,1,5,2,1.0986122886681098,1,2,2,2,2,2,2,44000.0
5,4,9,2,13400,9.503084610020228,2,2,8800,9.082620630373812,1,1,4,1.6094379124341003,1,1,4,4,4,4,2,57400.0
3,0,4,2,13000,9.472781556562168,1,1,1500,7.313886831633462,0,2,4,1.6094379124341003,1,1,4,4,4,4,2,20500.0
0,0,6,1,1900,7.550135342488429,1,3,10000,9.210440366976517,1,4,4,1.6094379124341003,1,1,4,4,4,4,2,51900.0
5,15,7,6,12500,9.433563920090563,2,5,4700,8.45553053102413,2,3,6,1.9459101490553132,1,0,1,6,6,2,0,45400.0
0,3,9,2,8900,9.093918908958932,2,3,8200,9.012011377036412,1,3,6,1.9459101490553132,1,0,1,6,6,2,0,66300.0
1,11,11,6,6500,8.77971129020447,2,4,14300,9.568084743872936,2,6,4,1.6094379124341003,1,1,4,4,4,4,2,78000.0
6,11,7,4,8000,8.987321812850125,2,6,5100,8.537191877922927,0,4,6,1.9459101490553132,1,0,1,6,6,2,1,43700.0
2,4,3,5,14700,9.595670797663967,0,0,11000,9.305741456739435,2,3,5,1.791759469228055,0,2,0,5,5,5,2,80700.0
1,1,2,3,13800,9.53249633228804,0,3,4200,8.343077871169383,0,0,6,1.9459101490553132,1,0,1,6,6,6,2,43200.0
0,12,9,2,6700,8.81001204797317,1,1,14400,9.575052927597383,0,1,2,1.0986122886681098,1,2,2,2,2,2,2,49900.0
2,6,3,0,12700,9.44943600950432,1,2,2200,7.696667081526462,1,2,3,1.3862943611198906,0,0,3,3,3,1,0,21500.0
4,6,12,3,14900,9.60918360377546,2,4,9800,9.19023970026918,2,0,5,1.791759469228055,0,2,0,5,5,5,2,73700.0
3,15,11,2,11200,9.32375833901174,1,0,2100,7.650168700845001,0,0,4,1.6094379124341003,1,1,4,4,4,4,2,21700.0
1,10,12,2,1800,7.496097345175956,0,1,11400,9.34145634983372,0,4,6,1.9459101490553132,1,0,1,6,6,6,2,81600.0
6,7,15,3,14600,9.588845298501564,2,5,5700,8.648396877031582,0,2,6,1.9459101490553132,1,0,1,6,6,2,1,54500.0
4,1,12,2,8800,9.082620630373812,1,1,12100,9.401043372798053,1,4,7,2.0794415416798357,0,1,2,0,7,1,0,105600.0
5,2,4,6,2400,7.783640596221253,0,6,2800,7.937731775260109,1,0,3,1.3862943611198906,0,0,3,3,3,1,1,13600.0
4,2,14,6,2400,7.783640596221253,0,6,12900,9.465060106725137,0,6,6,1.9459101490553132,1,0,1,6,6,6,2,92700.0
6,15,14,6,1100,7.00397413672268,2,1,14800,9.60245002503719,1,2,7,2.0794415416798357,0,1,2,0,7,1,0,119500.0
4,13,6,0,2900,7.972810784121404,2,2,12800,9.45727857185611,2,4,3,1.3862943611198906,0,0,3,3,3,1,0,54100.0
1,4,3,1,9000,9.105090961257085,0,5,8900,9.093918908958932,2,3,6,1.9459101490553132,1,0,1,6,6,2,1,71300.0
5,8,12,0,12100,9.401043372798053,1,4,10200,9.23024103368252,0,1,6,1.9459101490553132,1,0,1,6,6,2,1,83500.0
6,0,0,3,11900,9.38437770918244,2,0,4500,8.412054873292933,0,6,6,1.9459101490553132,1,0,1,6,6,2,1,43400.0
3,7,11,3,4100,8.31898612539206,2,5,4600,8.434028950155469,1,1,6,1.9459101490553132,1,0,1,6,6,2,0,36300.0
2,8,5,6,9400,9.148571345578551,1,6,1400,7.244941546337007,2,0,3,1.3862943611198906,0,0,3,3,3,1,0,15000.0
3,11,8,3,1400,7.244941546337007,2,0,11500,9.350189267092581,1,6,3,1.3862943611198906,0,0,3,3,3,1,0,47400.0
0,2,2,6,12600,9.441531454869693,0,0,2300,7.741099090035366,2,4,4,1.6094379124341003,1,1,4,4,4,4,2,24100.0
2,15,14,1,6100,8.716207971151853,1,3,13100,9.48044384215367,2,3,3,1.3862943611198906,0,0,3,3,3,1,0,58500.0
4,14,13,3,11200,9.32375833901174,1,0,8000,8.987321812850125,2,6,6,1.9459101490553132,1,0,1,6,6,2,0,67200.0
4,9,7,6,7800,8.962007209588313,0,2,6600,8.79497643168877,0,6,2,1.0986122886681098,1,2,2,2,2,2,2,27600.0
0,2,2,4,13300,9.495594499353297,1,0,6100,8.716207971151853,1,3,2,1.0986122886681098,1,2,2,2,2,2,2,31600.0
5,10,4,6,3700,8.216358332386156,1,4,12200,9.409273194575334,2,6,3,1.3862943611198906,0,0,3,3,3,1,0,52500.0
6,4,7,5,15000,9.61587214452889,0,6,12400,9.425532393502772,1,3,7,2.0794415416798357,0,1,2,0,7,1,0,114200.0
2,1,6,0,8800,9.082620630373812,1,1,9400,9.148571345578551,1,6,7,2.0794415416798357,0,1,2,0,7,1,0,84000.0
5,10,14,6,2400,7.783640596221253,0,6,10800,9.287394001418473,0,6,5,1.791759469228055,0,2,0,5,5,5,2,67200.0
5,12,2,2,2800,7.937731775260109,1,0,4200,8.343077871169383,0,0,6,1.9459101490553132,1,0,1,6,6,2,1,32200.0
7,13,14,0,12500,9.433563920090563,2,5,2700,7.901377353792616,0,5,2,1.0986122886681098,1,2,2,2,2,2,2,20600.0
0,10,3,4,3100,8.03947991910045,1,6,3700,8.216358332386156,1,4,7,2.0794415416798357,0,1,2,0,7,1,0,32700.0
4,7,5,2,6500,8.77971129020447,2,4,2300,7.741099090035366,2,4,6,1.9459101490553132,1,0,1,6,6,2,0,22600.0
4,12,5,6,12100,9.401043372798053,1,4,14700,9.595670797663967,0,0,6,1.9459101490553132,1,0,1,6,6,2,1,115000.0
2,6,7,1,4600,8.434028950155469,1,1,14700,9.595670797663967,0,0,7,2.0794415416798357,0,1,2,0,7,1,1,122200.0
3,10,14,3,12200,9.409273194575334,2,6,7800,8.962007209588313,0,2,2,1.0986122886681098,1,2,2,2,2,2,2,35600.0
3,11,12,5,6000,8.699681400989514,0,1,8500,9.04793908261736,1,2,4,1.6094379124341003,1,1,4,4,4,4,2,48500.0
4,15,11,0,12700,9.44943600950432,1,2,10900,9.296609807128359,1,1,5,1.791759469228055,0,2,0,5,5,5,2,78100.0
7,13,1,6,14100,9.55400099583723,0,2,9800,9.19023970026918,2,0,6,1.9459101490553132,1,0,1,6,6,2,1,82700.0
0,6,9,1,11500,9.350189267092581,1,6,3200,8.071218539969863,2,1,5,1.791759469228055,0,2,0,5,5,5,2,30700.0
2,4,2,5,10800,9.287394001418473,0,6,3900,8.268988209506656,0,1,2,1.0986122886681098,1,2,2,2,2,2,2,22500.0
2,9,9,3,12200,9.409273194575334,2,6,5800,8.665785595466064,1,4,5,1.791759469228055,0,2,0,5,5,5,2,47000.0
2,13,3,3,2400,7.783640596221253,0,6,3200,8.071218539969863,2,1,2,1.0986122886681098,1,2,2,2,2,2,2,12000.0
2,4,7,5,4300,8.366602832783736,1,2,5400,8.594339400592892,0,3,3,1.3862943611198906,0,0,3,3,3,1,1,25900.0
4,2,5,6,10400,9.249657234353133,2,5,9200,9.127067452782361,2,2,3,1.3862943611198906,0,0,3,3,3,1,0,47200.0
0,9,7,6,11800,9.375939552625749,1,5,2400,7.783640596221253,0,6,7,2.0794415416798357,0,1,2,0,7,1,0,31000.0
4,1,10,1,11400,9.34145634983372,0,4,14800,9.60245002503719,1,2,4,1.6094379124341003,1,1,4,4,4,4,2,85400.0
1,6,7,6,2900,7.972810784121404,2,2,5300,8.575650760987806,2,1,4,1.6094379124341003,1,1,4,4,4,4,2,29400.0
3,7,3,4,12500,9.433563920090563,2,5,6900,8.839421607620602,0,5,6,1.9459101490553132,1,0,1,6,6,2,1,60800.0
6,1,5,2,5300,8.575650760987806,2,1,10600,9.268703615273097,1,2,7,2.0794415416798357,0,1,2,0,7,1,1,90100.0
7,11,4,4,11500,9.350189267092581,1,6,12000,9.392745258631441,0,2,2,1.0986122886681098,1,2,2,2,2,2,2,47500.0
0,2,7,4,12000,9.392745258631441,0,2,11800,9.375939552625749,1,5,6,1.9459101490553132,1,0,1,6,6,2,1,94600.0
6,12,5,0,9200,9.127067452782361,2,2,5800,8.665785595466064,1,4,3,1.3862943611198906,0,0,3,3,3,1,0,32400.0
2,9,0,4,3900,8.268988209506656,0,1,2900,7.972810784121404,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,15500.0
2,14,12,3,14500,9.581972891547895,1,3,2900,7.972810784121404,2,2,4,1.6094379124341003,1,1,4,4,4,4,3,29000.0
2,9,7,4,10100,9.220389707829185,2,6,7200,8.881975184248867,0,4,5,1.791759469228055,0,2,0,5,5,5,2,53300.0
2,13,0,4,12600,9.441531454869693,0,0,1700,7.438971592395862,2,6,3,1.3862943611198906,0,0,3,3,3,1,1,19400.0
5,13,13,0,10600,9.268703615273097,1,2,10100,9.220389707829185,2,6,5,1.791759469228055,0,2,0,5,5,5,2,71200.0
3,0,11,4,9400,9.148571345578551,1,6,4600,8.434028950155469,1,1,4,1.6094379124341003,1,1,4,4,4,4,2,32400.0
4,2,6,0,14600,9.588845298501564,2,5,12300,9.417435838868785,0,1,5,1.791759469228055,0,2,0,5,5,5,2,88400.0
7,5,3,6,9400,9.148571345578551,1,6,14000,9.546884034617925,2,0,3,1.3862943611198906,0,0,3,3,3,1,0,65400.0
6,8,9,4,3700,8.216358332386156,1,4,7700,8.94910546953925,2,0,3,1.3862943611198906,0,0,3,3,3,1,0,34500.0
2,12,10,5,3200,8.071218539969863,2,1,14300,9.568084743872936,2,6,5,1.791759469228055,0,2,0,5,5,5,2,89000.0
1,6,13,5,10500,9.259225769705994,0,0,8000,8.987321812850125,2,6,6,1.9459101490553132,1,0,1,6,6,2,1,66500.0
4,3,12,5,9700,9.179984251961283,1,5,1600,7.3783837129967145,1,4,2,1.0986122886681098,1,2,2,2,2,2,2,14500.0
7,14,15,4,10600,9.268703615273097,1,2,4400,8.38958706681109,2,4,7,2.0794415416798357,0,1,2,0,7,1,0,45800.0
7,2,13,0,11000,9.305741456739435,2,3,1400,7.244941546337007,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,15200.0
7,13,8,4,3100,8.03947991910045,1,6,9600,9.169622538697624,0,3,5,1.791759469228055,0,2,0,5,5,5,2,60700.0
0,5,12,4,5000,8.517393171418904,2,2,5400,8.594339400592892,0,3,6,1.9459101490553132,1,0,1,6,6,2,1,42800.0
7,12,12,6,12900,9.465060106725137,0,6,10900,9.296609807128359,1,1,6,1.9459101490553132,1,0,1,6,6,2,1,89200.0
7,6,3,6,13600,9.517898598432753,1,6,7200,8.881975184248867,0,4,7,2.0794415416798357,0,1,2,0,7,1,0,71200.0
5,15,6,3,3000,8.006700845440367,0,4,1400,7.244941546337007,2,0,5,1.791759469228055,0,2,0,5,5,5,2,11400.0
3,10,11,2,2600,7.8636512654486515,2,3,3900,8.268988209506656,0,1,3,1.3862943611198906,0,0,3,3,3,1,1,18200.0
2,14,1,4,11900,9.38437770918244,2,0,4200,8.343077871169383,0,0,7,2.0794415416798357,0,1,2,0,7,7,2,45500.0
2,4,3,3,11900,9.38437770918244,2,0,10500,9.259225769705994,0,0,7,2.0794415416798357,0,1,2,0,7,7,2,95900.0
5,9,4,2,1100,7.00397413672268,2,1,13200,9.488047863280759,0,5,7,2.0794415416798357,0,1,2,0,7,1,1,106700.0
6,0,14,4,4300,8.366602832783736,1,2,3600,8.188966863648876,0,2,2,1.0986122886681098,1,2,2,2,2,2,2,15100.0
5,0,12,6,6600,8.79497643168877,0,6,14200,9.561067663645012,1,4,7,2.0794415416798357,0,1,2,0,7,1,0,120200.0
1,11,14,1,15000,9.61587214452889,0,6,12500,9.433563920090563,2,5,2,1.0986122886681098,1,2,2,2,2,2,2,52500.0
1,14,2,3,3800,8.24301946898925,2,6,8200,9.012011377036412,1,3,4,1.6094379124341003,1,1,4,4,4,4,2,44800.0
7,5,4,0,2400,7.783640596221253,0,6,12800,9.45727857185611,2,4,4,1.6094379124341003,1,1,4,4,4,4,2,66400.0
7,8,8,5,6300,8.748463629942055,0,0,1600,7.3783837129967145,1,4,6,1.9459101490553132,1,0,1,6,6,2,1,17500.0
7,4,9,4,4600,8.434028950155469,1,1,12500,9.433563920090563,2,5,3,1.3862943611198906,0,0,3,3,3,1,0,54600.0
3,7,9,3,12300,9.417435838868785,0,1,1500,7.313886831633462,0,2,4,1.6094379124341003,1,1,4,4,4,4,2,19800.0
0,6,6,6,8900,9.093918908958932,2,3,8600,9.059633754551479,2,4,3,1.3862943611198906,0,0,3,3,3,1,0,43300.0
1,14,11,6,8700,9.071193240566025,0,6,4200,8.343077871169383,0,0,6,1.9459101490553132,1,0,1,6,6,6,2,38100.0
3,14,6,0,12200,9.409273194575334,2,6,7000,8.853808274977197,1,0,7,2.0794415416798357,0,1,2,0,7,1,1,68200.0
0,4,4,0,1500,7.313886831633462,0,2,9500,9.15915233520675,2,1,3,1.3862943611198906,0,0,3,3,3,1,1,39500.0
6,15,0,4,11800,9.375939552625749,1,5,11000,9.305741456739435,2,3,5,1.791759469228055,0,2,0,5,5,5,2,77800.0
4,15,12,4,14000,9.546884034617925,2,0,13000,9.472781556562168,1,1,6,1.9459101490553132,1,0,1,6,6,2,0,105000.0
5,6,14,4,10700,9.278092474027002,2,4,13400,9.503084610020228,2,2,4,1.6094379124341003,1,1,4,4,4,4,2,77700.0
5,11,15,5,5200,8.556606193773073,1,6,13300,9.495594499353297,1,0,3,1.3862943611198906,0,0,3,3,3,1,0,58400.0
0,12,3,3,6500,8.77971129020447,2,4,1400,7.244941546337007,2,0,6,1.9459101490553132,1,0,1,6,6,2,0,16300.0
7,15,8,1,6700,8.81001204797317,1,1,7200,8.881975184248867,0,4,6,1.9459101490553132,1,0,1,6,6,2,1,57100.0
0,4,13,4,13000,9.472781556562168,1,1,13100,9.48044384215367,2,3,3,1.3862943611198906,0,0,3,3,3,1,0,65400.0
2,13,3,0,9400,9.148571345578551,1,6,7700,8.94910546953925,2,0,5,1.791759469228055,0,2,0,5,5,5,2,55600.0
4,15,12,4,8300,9.024131268455035,2,5,13800,9.53249633228804,0,3,6,1.9459101490553132,1,0,1,6,6,2,1,104900.0
6,4,13,6,3900,8.268988209506656,0,1,1500,7.313886831633462,0,2,4,1.6094379124341003,1,1,4,4,4,4,2,11400.0
0,11,2,1,14400,9.575052927597383,0,1,10700,9.278092474027002,2,4,4,1.6094379124341003,1,1,4,4,4,4,2,67900.0
1,15,10,0,9000,9.105090961257085,0,5,1800,7.496097345175956,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,23400.0
6,0,3,4,11400,9.34145634983372,0,4,11300,9.332646496360152,2,2,4,1.6094379124341003,1,1,4,4,4,4,2,67900.0
6,5,0,2,6100,8.716207971151853,1,3,2200,7.696667081526462,1,2,2,1.0986122886681098,1,2,2,2,2,2,2,12700.0
3,15,3,3,12100,9.401043372798053,1,4,1100,7.00397413672268,2,1,2,1.0986122886681098,1,2,2,2,2,2,3,15400.0
0,0,8,6,2400,7.783640596221253,0,6,8400,9.036106025364846,0,0,6,1.9459101490553132,1,0,1,6,6,6,2,61200.0
2,11,11,1,4300,8.366602832783736,1,2,5100,8.537191877922927,0,4,7,2.0794415416798357,0,1,2,0,7,1,0,45100.0
2,2,5,3,14300,9.568084743872936,2,6,12900,9.465060106725137,0,6,5,1.791759469228055,0,2,0,5,5,5,2,91700.0
7,7,0,2,2900,7.972810784121404,2,2,6700,8.81001204797317,1,1,7,2.0794415416798357,0,1,2,0,7,1,0,56500.0
2,10,10,1,9400,9.148571345578551,1,6,1000,6.90875477931522,1,6,4,1.6094379124341003,1,1,4,4,4,4,2,14400.0
4,3,10,5,9300,9.137877200242468,0,4,14100,9.55400099583723,0,2,4,1.6094379124341003,1,1,4,4,4,4,2,79800.0
0,14,2,1,14200,9.561067663645012,1,4,2300,7.741099090035366,2,4,3,1.3862943611198906,0,0,3,3,3,1,0,23400.0
6,3,15,6,2300,7.741099090035366,2,4,7400,8.909370405197466,2,1,3,1.3862943611198906,0,0,3,3,3,1,0,31900.0
6,9,7,5,2700,7.901377353792616,0,5,14500,9.581972891547895,1,3,2,1.0986122886681098,1,2,2,2,2,2,2,46200.0
3,3,4,4,14900,9.60918360377546,2,4,4900,8.497194544909547,1,0,2,1.0986122886681098,1,2,2,2,2,2,2,29600.0
4,8,0,4,10500,9.259225769705994,0,0,7900,8.974744612722734,1,4,3,1.3862943611198906,0,0,3,3,3,1,1,42100.0
2,11,9,6,9400,9.148571345578551,1,6,4400,8.38958706681109,2,4,4,1.6094379124341003,1,1,4,4,4,4,2,31400.0
3,14,14,2,6300,8.748463629942055,0,0,10800,9.287394001418473,0,6,4,1.6094379124341003,1,1,4,4,4,4,2,60300.0
1,0,15,2,14000,9.546884034617925,2,0,3500,8.160803920954665,2,0,7,2.0794415416798357,0,1,2,0,7,7,3,42000.0
1,1,10,2,8200,9.012011377036412,1,3,5700,8.648396877031582,0,2,5,1.791759469228055,0,2,0,5,5,5,2,42400.0
1,4,2,5,11300,9.332646496360152,2,2,11000,9.305741456739435,2,3,5,1.791759469228055,0,2,0,5,5,5,2,77300.0
6,1,2,6,3400,8.131824785007195,1,5,6800,8.824824939175638,2,3,5,1.791759469228055,0,2,0,5,5,5,3,44200.0
7,5,6,3,11800,9.375939552625749,1,5,13000,9.472781556562168,1,1,7,2.0794415416798357,0,1,2,0,7,1,0,115800.0
4,8,4,2,2400,7.783640596221253,0,6,14400,9.575052927597383,0,1,5,1.791759469228055,0,2,0,5,5,5,3,88800.0
1,7,9,6,12900,9.465060106725137,0,6,14200,9.561067663645012,1,4,3,1.3862943611198906,0,0,3,3,3,1,1,69700.0
2,2,8,3,12700,9.44943600950432,1,2,2900,7.972810784121404,2,2,7,2.0794415416798357,0,1,2,0,7,1,0,35900.0
4,5,11,5,12700,9.44943600950432,1,2,8900,9.093918908958932,2,3,4,1.6094379124341003,1,1,4,4,4,4,2,57200.0
7,9,4,4,1200,7.0909098220799835,0,3,2700,7.901377353792616,0,5,2,1.0986122886681098,1,2,2,2,2,2,2,9300.0
4,7,14,1,11700,9.367429587218957,0,3,11000,9.305741456739435,2,3,6,1.9459101490553132,1,0,1,6,6,2,1,88700.0
4,2,3,4,4400,8.38958706681109,2,4,7700,8.94910546953925,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,27500.0
5,11,1,4,11500,9.350189267092581,1,6,10000,9.210440366976517,1,4,4,1.6094379124341003,1,1,4,4,4,4,2,61500.0
3,2,14,5,11300,9.332646496360152,2,2,12700,9.44943600950432,1,2,2,1.0986122886681098,1,2,2,2,2,2,2,49400.0
7,2,8,5,4400,8.38958706681109,2,4,11800,9.375939552625749,1,5,7,2.0794415416798357,0,1,2,0,7,1,0,98800.0
2,8,2,1,8800,9.082620630373812,1,1,13200,9.488047863280759,0,5,3,1.3862943611198906,0,0,3,3,3,1,1,61600.0
2,1,8,4,14600,9.588845298501564,2,5,7700,8.94910546953925,2,0,7,2.0794415416798357,0,1,2,0,7,1,1,76200.0
7,5,8,0,10800,9.287394001418473,0,6,6600,8.79497643168877,0,6,6,1.9459101490553132,1,0,1,6,6,6,2,57000.0
0,12,8,5,14200,9.561067663645012,1,4,3100,8.03947991910045,1,6,5,1.791759469228055,0,2,0,5,5,5,2,32800.0
3,2,9,0,12300,9.417435838868785,0,1,14200,9.561067663645012,1,4,4,1.6094379124341003,1,1,4,4,4,4,2,83300.0
1,6,10,4,11000,9.305741456739435,2,3,2800,7.937731775260109,1,0,6,1.9459101490553132,1,0,1,6,6,2,0,30600.0
5,11,14,6,9800,9.19023970026918,2,0,13700,9.525224101853109,2,1,5,1.791759469228055,0,2,0,5,5,5,2,92000.0
7,11,0,3,4900,8.497194544909547,1,0,10500,9.259225769705994,0,0,2,1.0986122886681098,1,2,2,2,2,2,2,36400.0
6,10,13,4,7700,8.94910546953925,2,0,6300,8.748463629942055,0,0,3,1.3862943611198906,0,0,3,3,3,1,1,32900.0
1,8,1,0,14200,9.561067663645012,1,4,12800,9.45727857185611,2,4,7,2.0794415416798357,0,1,2,0,7,1,0,116600.0
2,7,1,2,4000,8.294299608857235,1,3,9800,9.19023970026918,2,0,5,1.791759469228055,0,2,0,5,5,5,2,62800.0
3,0,3,1,8200,9.012011377036412,1,3,12300,9.417435838868785,0,1,6,1.9459101490553132,1,0,1,6,6,2,1,94300.0
5,14,14,1,12100,9.401043372798053,1,4,6900,8.839421607620602,0,5,5,1.791759469228055,0,2,0,5,5,5,2,53500.0
5,2,14,4,3300,8.101980731853192,0,3,8100,8.999742789830492,0,1,2,1.0986122886681098,1,2,2,2,2,2,2,27600.0
5,8,8,1,1700,7.438971592395862,2,6,7500,8.922791623969637,0,3,3,1.3862943611198906,0,0,3,3,3,1,1,31700.0
