slot_person,slot_equal_item1,slot_equal_item2,slot_equal_weight,slot_equal_weight_abs_log1p,slot_equal_weight_is_even,slot_equal_weight_mod3,slot_equal_weight_mod5,slot_equal_weight_mod7,slot_equal_weight_mod10,slot_other_subject,slot_other_weight,slot_other_weight_abs_log1p,slot_other_weight_is_even,slot_other_weight_mod3,slot_other_weight_mod5,slot_other_weight_mod7,slot_other_weight_mod10,slot_base_subject,slot_base_weight,slot_base_weight_abs_log1p,slot_base_weight_is_even,slot_base_weight_mod3,slot_base_weight_mod5,slot_base_weight_mod7,slot_base_weight_mod10,slot_multiplied_subject,slot_multiplier,slot_multiplier_abs_log1p,slot_multiplier_is_even,slot_multiplier_mod3,slot_multiplier_mod5,slot_multiplier_mod7,slot_multiplier_mod10,slot_unit,gcd_all,n_multiple_pairs,y
6,2,0,4,1.6094379124341003,1,1,4,4,4,5,7,2.0794415416798357,0,1,2,0,7,3,5,1.791759469228055,0,2,0,5,5,2,2,1.0986122886681098,1,2,2,2,2,0,1,1,30.0
4,1,4,1,0.6931471805599453,0,1,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,0,4,1.6094379124341003,1,1,4,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,1,4,25.0
2,5,4,5,1.791759469228055,0,2,0,5,5,5,5,1.791759469228055,0,2,0,5,5,4,6,1.9459101490553132,1,0,1,6,6,5,3,1.3862943611198906,0,0,3,3,3,1,1,2,39.0
5,0,1,5,1.791759469228055,0,2,0,5,5,3,6,1.9459101490553132,1,0,1,6,6,4,5,1.791759469228055,0,2,0,5,5,0,3,1.3862943611198906,0,0,3,3,3,1,1,2,36.0
5,6,5,3,1.3862943611198906,0,0,3,3,3,4,2,1.0986122886681098,1,2,2,2,2,3,4,1.6094379124341003,1,1,4,4,4,2,4,1.6094379124341003,1,1,4,4,4,0,1,3,28.0
5,0,2,1,0.6931471805599453,0,1,1,1,1,0,2,1.0986122886681098,1,2,2,2,2,4,1,0.6931471805599453,0,1,1,1,1,0,2,1.0986122886681098,1,2,2,2,2,0,1,6,7.0
3,1,3,2,1.0986122886681098,1,2,2,2,2,4,2,1.0986122886681098,1,2,2,2,2,0,1,0.6931471805599453,0,1,1,1,1,5,4,1.6094379124341003,1,1,4,4,4,1,1,6,11.0
1,0,4,3,1.3862943611198906,0,0,3,3,3,2,4,1.6094379124341003,1,1,4,4,4,3,4,1.6094379124341003,1,1,4,4,4,2,3,1.3862943611198906,0,0,3,3,3,0,1,2,26.0
2,6,1,2,1.0986122886681098,1,2,2,2,2,4,6,1.9459101490553132,1,0,1,6,6,1,4,1.6094379124341003,1,1,4,4,4,2,3,1.3862943611198906,0,0,3,3,3,1,1,3,26.0
4,0,6,6,1.9459101490553132,1,0,1,6,6,3,8,2.1972245773362196,1,2,3,1,8,0,5,1.791759469228055,0,2,0,5,5,1,3,1.3862943611198906,0,0,3,3,3,1,1,1,40.0
4,0,0,4,1.6094379124341003,1,1,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,0,3,1.3862943611198906,0,0,3,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,1,3,23.0
1,2,3,4,1.6094379124341003,1,1,4,4,4,3,7,2.0794415416798357,0,1,2,0,7,4,1,0.6931471805599453,0,1,1,1,1,4,4,1.6094379124341003,1,1,4,4,4,1,1,4,20.0
6,4,0,4,1.6094379124341003,1,1,4,4,4,0,2,1.0986122886681098,1,2,2,2,2,0,3,1.3862943611198906,0,0,3,3,3,2,2,1.0986122886681098,1,2,2,2,2,1,1,3,19.0
4,2,6,1,0.6931471805599453,0,1,1,1,1,3,5,1.791759469228055,0,2,0,5,5,2,2,1.0986122886681098,1,2,2,2,2,4,3,1.3862943611198906,0,0,3,3,3,1,1,3,15.0
5,2,5,6,1.9459101490553132,1,0,1,6,6,2,8,2.1972245773362196,1,2,3,1,8,3,2,1.0986122886681098,1,2,2,2,2,3,2,1.0986122886681098,1,2,2,2,2,1,2,5,26.0
4,1,1,1,0.6931471805599453,0,1,1,1,1,5,6,1.9459101490553132,1,0,1,6,6,2,5,1.791759469228055,0,2,0,5,5,1,2,1.0986122886681098,1,2,2,2,2,0,1,4,23.0
4,0,5,4,1.6094379124341003,1,1,4,4,4,3,6,1.9459101490553132,1,0,1,6,6,0,4,1.6094379124341003,1,1,4,4,4,5,3,1.3862943611198906,0,0,3,3,3,0,1,2,30.0
1,6,3,3,1.3862943611198906,0,0,3,3,3,0,5,1.791759469228055,0,2,0,5,5,4,4,1.6094379124341003,1,1,4,4,4,5,2,1.0986122886681098,1,2,2,2,2,1,1,1,23.0
6,5,5,3,1.3862943611198906,0,0,3,3,3,1,4,1.6094379124341003,1,1,4,4,4,4,1,0.6931471805599453,0,1,1,1,1,0,4,1.6094379124341003,1,1,4,4,4,0,1,4,15.0
3,3,0,6,1.9459101490553132,1,0,1,6,6,0,5,1.791759469228055,0,2,0,5,5,2,6,1.9459101490553132,1,0,1,6,6,3,4,1.6094379124341003,1,1,4,4,4,1,1,1,47.0
4,3,4,2,1.0986122886681098,1,2,2,2,2,1,5,1.791759469228055,0,2,0,5,5,3,3,1.3862943611198906,0,0,3,3,3,0,3,1.3862943611198906,0,0,3,3,3,1,1,1,21.0
5,4,5,6,1.9459101490553132,1,0,1,6,6,4,8,2.1972245773362196,1,2,3,1,8,0,2,1.0986122886681098,1,2,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,1,3,28.0
7,2,3,5,1.791759469228055,0,2,0,5,5,4,3,1.3862943611198906,0,0,3,3,3,3,5,1.791759469228055,0,2,0,5,5,1,3,1.3862943611198906,0,0,3,3,3,1,1,2,33.0
4,3,0,1,0.6931471805599453,0,1,1,1,1,2,6,1.9459101490553132,1,0,1,6,6,4,3,1.3862943611198906,0,0,3,3,3,4,3,1.3862943611198906,0,0,3,3,3,0,1,6,20.0
1,6,3,3,1.3862943611198906,0,0,3,3,3,5,8,2.1972245773362196,1,2,3,1,8,3,6,1.9459101490553132,1,0,1,6,6,1,2,1.0986122886681098,1,2,2,2,2,0,1,3,32.0
2,1,6,5,1.791759469228055,0,2,0,5,5,5,2,1.0986122886681098,1,2,2,2,2,4,3,1.3862943611198906,0,0,3,3,3,1,4,1.6094379124341003,1,1,4,4,4,1,1,1,27.0
4,6,1,2,1.0986122886681098,1,2,2,2,2,0,5,1.791759469228055,0,2,0,5,5,0,4,1.6094379124341003,1,1,4,4,4,2,2,1.0986122886681098,1,2,2,2,2,0,1,3,21.0
3,5,4,6,1.9459101490553132,1,0,1,6,6,4,6,1.9459101490553132,1,0,1,6,6,1,2,1.0986122886681098,1,2,2,2,2,0,2,1.0986122886681098,1,2,2,2,2,1,2,6,24.0
4,3,0,2,1.0986122886681098,1,2,2,2,2,4,7,2.0794415416798357,0,1,2,0,7,0,1,0.6931471805599453,0,1,1,1,1,4,2,1.0986122886681098,1,2,2,2,2,0,1,4,14.0
0,2,5,4,1.6094379124341003,1,1,4,4,4,0,8,2.1972245773362196,1,2,3,1,8,0,3,1.3862943611198906,0,0,3,3,3,5,3,1.3862943611198906,0,0,3,3,3,0,1,2,28.0
3,0,1,2,1.0986122886681098,1,2,2,2,2,5,7,2.0794415416798357,0,1,2,0,7,2,3,1.3862943611198906,0,0,3,3,3,5,4,1.6094379124341003,1,1,4,4,4,0,1,1,26.0
7,0,6,4,1.6094379124341003,1,1,4,4,4,2,5,1.791759469228055,0,2,0,5,5,0,6,1.9459101490553132,1,0,1,6,6,4,2,1.0986122886681098,1,2,2,2,2,1,1,2,31.0
2,4,2,5,1.791759469228055,0,2,0,5,5,3,5,1.791759469228055,0,2,0,5,5,4,3,1.3862943611198906,0,0,3,3,3,2,3,1.3862943611198906,0,0,3,3,3,1,1,2,27.0
7,6,0,2,1.0986122886681098,1,2,2,2,2,3,8,2.1972245773362196,1,2,3,1,8,4,6,1.9459101490553132,1,0,1,6,6,0,4,1.6094379124341003,1,1,4,4,4,1,2,4,42.0
4,0,0,4,1.6094379124341003,1,1,4,4,4,3,7,2.0794415416798357,0,1,2,0,7,4,5,1.791759469228055,0,2,0,5,5,4,3,1.3862943611198906,0,0,3,3,3,1,1,0,35.0
7,1,3,3,1.3862943611198906,0,0,3,3,3,0,5,1.791759469228055,0,2,0,5,5,4,2,1.0986122886681098,1,2,2,2,2,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,17.0
0,4,3,3,1.3862943611198906,0,0,3,3,3,0,2,1.0986122886681098,1,2,2,2,2,4,2,1.0986122886681098,1,2,2,2,2,4,4,1.6094379124341003,1,1,4,4,4,0,1,3,18.0
1,3,4,5,1.791759469228055,0,2,0,5,5,2,6,1.9459101490553132,1,0,1,6,6,1,2,1.0986122886681098,1,2,2,2,2,4,4,1.6094379124341003,1,1,4,4,4,0,1,2,26.0
2,3,6,5,1.791759469228055,0,2,0,5,5,0,3,1.3862943611198906,0,0,3,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,3,1.3862943611198906,0,0,3,3,3,1,1,3,37.0
1,6,5,1,0.6931471805599453,0,1,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1,0.6931471805599453,0,1,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,0,1,6,9.0
3,0,5,5,1.791759469228055,0,2,0,5,5,0,6,1.9459101490553132,1,0,1,6,6,4,2,1.0986122886681098,1,2,2,2,2,1,3,1.3862943611198906,0,0,3,3,3,0,1,2,24.0
3,3,4,5,1.791759469228055,0,2,0,5,5,5,2,1.0986122886681098,1,2,2,2,2,3,6,1.9459101490553132,1,0,1,6,6,2,2,1.0986122886681098,1,2,2,2,2,1,1,3,30.0
0,6,0,5,1.791759469228055,0,2,0,5,5,2,2,1.0986122886681098,1,2,2,2,2,0,5,1.791759469228055,0,2,0,5,5,1,4,1.6094379124341003,1,1,4,4,4,0,1,2,37.0
6,3,3,6,1.9459101490553132,1,0,1,6,6,0,4,1.6094379124341003,1,1,4,4,4,1,1,0.6931471805599453,0,1,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,1,4,20.0
6,6,1,5,1.791759469228055,0,2,0,5,5,4,2,1.0986122886681098,1,2,2,2,2,0,3,1.3862943611198906,0,0,3,3,3,5,2,1.0986122886681098,1,2,2,2,2,0,1,1,21.0
2,4,4,6,1.9459101490553132,1,0,1,6,6,2,6,1.9459101490553132,1,0,1,6,6,4,2,1.0986122886681098,1,2,2,2,2,3,4,1.6094379124341003,1,1,4,4,4,1,2,4,28.0
5,1,6,5,1.791759469228055,0,2,0,5,5,0,7,2.0794415416798357,0,1,2,0,7,2,2,1.0986122886681098,1,2,2,2,2,3,2,1.0986122886681098,1,2,2,2,2,1,1,1,23.0
7,6,1,1,0.6931471805599453,0,1,1,1,1,0,5,1.791759469228055,0,2,0,5,5,1,5,1.791759469228055,0,2,0,5,5,2,3,1.3862943611198906,0,0,3,3,3,0,1,4,27.0
2,0,1,6,1.9459101490553132,1,0,1,6,6,0,5,1.791759469228055,0,2,0,5,5,2,1,0.6931471805599453,0,1,1,1,1,4,3,1.3862943611198906,0,0,3,3,3,0,1,4,21.0
1,2,3,3,1.3862943611198906,0,0,3,3,3,4,2,1.0986122886681098,1,2,2,2,2,0,4,1.6094379124341003,1,1,4,4,4,1,2,1.0986122886681098,1,2,2,2,2,0,1,3,20.0
2,2,3,4,1.6094379124341003,1,1,4,4,4,0,5,1.791759469228055,0,2,0,5,5,4,3,1.3862943611198906,0,0,3,3,3,4,2,1.0986122886681098,1,2,2,2,2,1,1,1,22.0
2,1,4,5,1.791759469228055,0,2,0,5,5,1,4,1.6094379124341003,1,1,4,4,4,3,6,1.9459101490553132,1,0,1,6,6,1,3,1.3862943611198906,0,0,3,3,3,0,1,1,38.0
1,0,1,4,1.6094379124341003,1,1,4,4,4,3,2,1.0986122886681098,1,2,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,4,1.6094379124341003,1,1,4,4,4,0,2,6,20.0
3,4,3,1,0.6931471805599453,0,1,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,3,1.3862943611198906,0,0,3,3,3,1,1,4,12.0
4,0,4,2,1.0986122886681098,1,2,2,2,2,5,2,1.0986122886681098,1,2,2,2,2,1,4,1.6094379124341003,1,1,4,4,4,2,4,1.6094379124341003,1,1,4,4,4,1,2,6,26.0
6,6,0,4,1.6094379124341003,1,1,4,4,4,5,5,1.791759469228055,0,2,0,5,5,3,2,1.0986122886681098,1,2,2,2,2,3,2,1.0986122886681098,1,2,2,2,2,1,1,3,19.0
5,2,3,6,1.9459101490553132,1,0,1,6,6,2,6,1.9459101490553132,1,0,1,6,6,2,1,0.6931471805599453,0,1,1,1,1,4,2,1.0986122886681098,1,2,2,2,2,1,1,6,21.0
6,4,2,1,0.6931471805599453,0,1,1,1,1,3,5,1.791759469228055,0,2,0,5,5,3,1,0.6931471805599453,0,1,1,1,1,0,2,1.0986122886681098,1,2,2,2,2,0,1,5,10.0
7,3,2,4,1.6094379124341003,1,1,4,4,4,0,7,2.0794415416798357,0,1,2,0,7,4,5,1.791759469228055,0,2,0,5,5,3,3,1.3862943611198906,0,0,3,3,3,0,1,0,35.0
4,2,6,1,0.6931471805599453,0,1,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,4,1,0.6931471805599453,0,1,1,1,1,0,4,1.6094379124341003,1,1,4,4,4,0,1,6,15.0
6,2,0,5,1.791759469228055,0,2,0,5,5,4,8,2.1972245773362196,1,2,3,1,8,1,2,1.0986122886681098,1,2,2,2,2,5,3,1.3862943611198906,0,0,3,3,3,1,1,1,26.0
7,0,5,6,1.9459101490553132,1,0,1,6,6,1,2,1.0986122886681098,1,2,2,2,2,0,2,1.0986122886681098,1,2,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,4,22.0
0,5,4,5,1.791759469228055,0,2,0,5,5,1,4,1.6094379124341003,1,1,4,4,4,3,4,1.6094379124341003,1,1,4,4,4,3,2,1.0986122886681098,1,2,2,2,2,0,1,3,26.0
6,4,2,6,1.9459101490553132,1,0,1,6,6,5,7,2.0794415416798357,0,1,2,0,7,3,1,0.6931471805599453,0,1,1,1,1,5,4,1.6094379124341003,1,1,4,4,4,0,1,3,24.0
0,1,3,4,1.6094379124341003,1,1,4,4,4,4,5,1.791759469228055,0,2,0,5,5,2,4,1.6094379124341003,1,1,4,4,4,4,4,1.6094379124341003,1,1,4,4,4,0,1,3,33.0
6,1,1,2,1.0986122886681098,1,2,2,2,2,5,3,1.3862943611198906,0,0,3,3,3,0,5,1.791759469228055,0,2,0,5,5,4,2,1.0986122886681098,1,2,2,2,2,0,1,1,22.0
1,5,4,5,1.791759469228055,0,2,0,5,5,5,3,1.3862943611198906,0,0,3,3,3,2,5,1.791759469228055,0,2,0,5,5,2,4,1.6094379124341003,1,1,4,4,4,1,1,1,38.0
7,4,1,1,0.6931471805599453,0,1,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,6,1.9459101490553132,1,0,1,6,6,5,4,1.6094379124341003,1,1,4,4,4,1,1,4,36.0
6,6,1,1,0.6931471805599453,0,1,1,1,1,0,8,2.1972245773362196,1,2,3,1,8,0,4,1.6094379124341003,1,1,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,1,1,4,26.0
5,0,6,1,0.6931471805599453,0,1,1,1,1,3,3,1.3862943611198906,0,0,3,3,3,4,5,1.791759469228055,0,2,0,5,5,0,4,1.6094379124341003,1,1,4,4,4,1,1,3,30.0
6,5,3,6,1.9459101490553132,1,0,1,6,6,1,2,1.0986122886681098,1,2,2,2,2,3,3,1.3862943611198906,0,0,3,3,3,1,3,1.3862943611198906,0,0,3,3,3,0,1,4,26.0
4,1,1,3,1.3862943611198906,0,0,3,3,3,2,4,1.6094379124341003,1,1,4,4,4,1,3,1.3862943611198906,0,0,3,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,2,25.0
5,3,4,4,1.6094379124341003,1,1,4,4,4,2,6,1.9459101490553132,1,0,1,6,6,0,6,1.9459101490553132,1,0,1,6,6,3,3,1.3862943611198906,0,0,3,3,3,1,1,3,38.0
3,6,2,4,1.6094379124341003,1,1,4,4,4,5,7,2.0794415416798357,0,1,2,0,7,1,3,1.3862943611198906,0,0,3,3,3,0,3,1.3862943611198906,0,0,3,3,3,1,1,1,27.0
6,4,3,3,1.3862943611198906,0,0,3,3,3,3,8,2.1972245773362196,1,2,3,1,8,0,4,1.6094379124341003,1,1,4,4,4,3,2,1.0986122886681098,1,2,2,2,2,1,1,3,26.0
4,5,6,5,1.791759469228055,0,2,0,5,5,1,3,1.3862943611198906,0,0,3,3,3,1,5,1.791759469228055,0,2,0,5,5,0,3,1.3862943611198906,0,0,3,3,3,1,1,2,33.0
2,4,0,1,0.6931471805599453,0,1,1,1,1,4,7,2.0794415416798357,0,1,2,0,7,0,4,1.6094379124341003,1,1,4,4,4,2,2,1.0986122886681098,1,2,2,2,2,1,1,4,21.0
2,2,6,6,1.9459101490553132,1,0,1,6,6,5,6,1.9459101490553132,1,0,1,6,6,2,1,0.6931471805599453,0,1,1,1,1,2,4,1.6094379124341003,1,1,4,4,4,0,1,4,23.0
0,4,5,3,1.3862943611198906,0,0,3,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,3,1.3862943611198906,0,0,3,3,3,0,1,2,24.0
3,3,3,2,1.0986122886681098,1,2,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,6,1.9459101490553132,1,0,1,6,6,2,4,1.6094379124341003,1,1,4,4,4,0,2,4,40.0
6,2,2,1,0.6931471805599453,0,1,1,1,1,3,3,1.3862943611198906,0,0,3,3,3,0,6,1.9459101490553132,1,0,1,6,6,1,2,1.0986122886681098,1,2,2,2,2,0,1,5,23.0
5,4,0,1,0.6931471805599453,0,1,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,4,1,0.6931471805599453,0,1,1,1,1,5,2,1.0986122886681098,1,2,2,2,2,0,1,5,12.0
2,6,1,4,1.6094379124341003,1,1,4,4,4,5,3,1.3862943611198906,0,0,3,3,3,1,1,0.6931471805599453,0,1,1,1,1,3,4,1.6094379124341003,1,1,4,4,4,1,1,4,16.0
5,6,0,2,1.0986122886681098,1,2,2,2,2,3,6,1.9459101490553132,1,0,1,6,6,3,1,0.6931471805599453,0,1,1,1,1,3,3,1.3862943611198906,0,0,3,3,3,1,1,5,14.0
6,3,4,2,1.0986122886681098,1,2,2,2,2,1,5,1.791759469228055,0,2,0,5,5,1,2,1.0986122886681098,1,2,2,2,2,5,3,1.3862943611198906,0,0,3,3,3,1,1,1,17.0
6,4,0,4,1.6094379124341003,1,1,4,4,4,1,6,1.9459101490553132,1,0,1,6,6,0,3,1.3862943611198906,0,0,3,3,3,2,4,1.6094379124341003,1,1,4,4,4,0,1,2,29.0
7,6,2,2,1.0986122886681098,1,2,2,2,2,5,7,2.0794415416798357,0,1,2,0,7,3,2,1.0986122886681098,1,2,2,2,2,0,3,1.3862943611198906,0,0,3,3,3,0,1,1,19.0
0,5,1,5,1.791759469228055,0,2,0,5,5,3,6,1.9459101490553132,1,0,1,6,6,4,5,1.791759469228055,0,2,0,5,5,4,4,1.6094379124341003,1,1,4,4,4,1,1,1,41.0
3,1,6,3,1.3862943611198906,0,0,3,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,3,1.3862943611198906,0,0,3,3,3,3,3,1.3862943611198906,0,0,3,3,3,0,1,3,22.0
5,0,4,4,1.6094379124341003,1,1,4,4,4,5,6,1.9459101490553132,1,0,1,6,6,1,1,0.6931471805599453,0,1,1,1,1,3,3,1.3862943611198906,0,0,3,3,3,1,1,4,18.0
0,6,1,1,0.6931471805599453,0,1,1,1,1,2,4,1.6094379124341003,1,1,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,4,15.0
2,6,6,4,1.6094379124341003,1,1,4,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,5,1.791759469228055,0,2,0,5,5,0,3,1.3862943611198906,0,0,3,3,3,1,1,1,36.0
2,2,4,3,1.3862943611198906,0,0,3,3,3,0,5,1.791759469228055,0,2,0,5,5,1,1,0.6931471805599453,0,1,1,1,1,2,3,1.3862943611198906,0,0,3,3,3,1,1,4,15.0
1,4,1,6,1.9459101490553132,1,0,1,6,6,4,8,2.1972245773362196,1,2,3,1,8,1,1,0.6931471805599453,0,1,1,1,1,3,2,1.0986122886681098,1,2,2,2,2,0,1,5,23.0
4,5,2,2,1.0986122886681098,1,2,2,2,2,0,2,1.0986122886681098,1,2,2,2,2,4,5,1.791759469228055,0,2,0,5,5,3,3,1.3862943611198906,0,0,3,3,3,1,1,1,26.0
3,0,4,2,1.0986122886681098,1,2,2,2,2,1,7,2.0794415416798357,0,1,2,0,7,2,1,0.6931471805599453,0,1,1,1,1,4,3,1.3862943611198906,0,0,3,3,3,0,1,3,15.0
6,5,4,3,1.3862943611198906,0,0,3,3,3,4,8,2.1972245773362196,1,2,3,1,8,0,1,0.6931471805599453,0,1,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,4,17.0
3,4,0,6,1.9459101490553132,1,0,1,6,6,2,2,1.0986122886681098,1,2,2,2,2,0,3,1.3862943611198906,0,0,3,3,3,1,4,1.6094379124341003,1,1,4,4,4,1,1,3,29.0
6,2,0,4,1.6094379124341003,1,1,4,4,4,1,7,2.0794415416798357,0,1,2,0,7,4,5,1.791759469228055,0,2,0,5,5,4,3,1.3862943611198906,0,0,3,3,3,1,1,0,35.0
5,1,6,1,0.6931471805599453,0,1,1,1,1,5,3,1.3862943611198906,0,0,3,3,3,1,1,0.6931471805599453,0,1,1,1,1,2,4,1.6094379124341003,1,1,4,4,4,1,1,5,10.0
2,5,5,4,1.6094379124341003,1,1,4,4,4,5,4,1.6094379124341003,1,1,4,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,4,1.6094379124341003,1,1,4,4,4,0,4,6,32.0
7,2,6,3,1.3862943611198906,0,0,3,3,3,2,2,1.0986122886681098,1,2,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,2,1.0986122886681098,1,2,2,2,2,1,1,3,14.0
1,4,1,3,1.3862943611198906,0,0,3,3,3,2,5,1.791759469228055,0,2,0,5,5,4,5,1.791759469228055,0,2,0,5,5,4,4,1.6094379124341003,1,1,4,4,4,0,1,1,36.0
0,0,1,3,1.3862943611198906,0,0,3,3,3,1,8,2.1972245773362196,1,2,3,1,8,1,2,1.0986122886681098,1,2,2,2,2,1,2,1.0986122886681098,1,2,2,2,2,1,1,3,20.0
5,2,2,3,1.3862943611198906,0,0,3,3,3,3,5,1.791759469228055,0,2,0,5,5,3,6,1.9459101490553132,1,0,1,6,6,1,2,1.0986122886681098,1,2,2,2,2,0,1,2,29.0
0,6,0,3,1.3862943611198906,0,0,3,3,3,1,2,1.0986122886681098,1,2,2,2,2,1,6,1.9459101490553132,1,0,1,6,6,4,2,1.0986122886681098,1,2,2,2,2,0,1,4,26.0
3,0,4,4,1.6094379124341003,1,1,4,4,4,1,2,1.0986122886681098,1,2,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,3,1.3862943611198906,0,0,3,3,3,0,1,2,22.0
0,0,6,4,1.6094379124341003,1,1,4,4,4,1,6,1.9459101490553132,1,0,1,6,6,2,5,1.791759469228055,0,2,0,5,5,5,2,1.0986122886681098,1,2,2,2,2,1,1,2,29.0
2,3,6,4,1.6094379124341003,1,1,4,4,4,5,4,1.6094379124341003,1,1,4,4,4,3,5,1.791759469228055,0,2,0,5,5,3,4,1.6094379124341003,1,1,4,4,4,0,1,3,37.0
6,3,3,1,0.6931471805599453,0,1,1,1,1,3,2,1.0986122886681098,1,2,2,2,2,0,1,0.6931471805599453,0,1,1,1,1,5,4,1.6094379124341003,1,1,4,4,4,1,1,6,9.0
6,2,2,6,1.9459101490553132,1,0,1,6,6,3,6,1.9459101490553132,1,0,1,6,6,1,2,1.0986122886681098,1,2,2,2,2,4,3,1.3862943611198906,0,0,3,3,3,0,1,5,26.0
7,2,6,4,1.6094379124341003,1,1,4,4,4,1,7,2.0794415416798357,0,1,2,0,7,1,1,0.6931471805599453,0,1,1,1,1,0,3,1.3862943611198906,0,0,3,3,3,0,1,3,19.0
5,4,3,1,0.6931471805599453,0,1,1,1,1,2,8,2.1972245773362196,1,2,3,1,8,3,2,1.0986122886681098,1,2,2,2,2,0,4,1.6094379124341003,1,1,4,4,4,1,1,6,20.0
0,3,2,1,0.6931471805599453,0,1,1,1,1,0,7,2.0794415416798357,0,1,2,0,7,0,5,1.791759469228055,0,2,0,5,5,1,4,1.6094379124341003,1,1,4,4,4,1,1,3,34.0
6,2,2,3,1.3862943611198906,0,0,3,3,3,1,5,1.791759469228055,0,2,0,5,5,4,5,1.791759469228055,0,2,0,5,5,3,2,1.0986122886681098,1,2,2,2,2,1,1,1,26.0
0,6,5,2,1.0986122886681098,1,2,2,2,2,3,6,1.9459101490553132,1,0,1,6,6,3,2,1.0986122886681098,1,2,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,4,18.0
5,6,3,5,1.791759469228055,0,2,0,5,5,5,4,1.6094379124341003,1,1,4,4,4,0,5,1.791759469228055,0,2,0,5,5,3,2,1.0986122886681098,1,2,2,2,2,0,1,2,29.0
5,3,6,1,0.6931471805599453,0,1,1,1,1,4,6,1.9459101490553132,1,0,1,6,6,2,5,1.791759469228055,0,2,0,5,5,0,3,1.3862943611198906,0,0,3,3,3,1,1,4,28.0
1,6,1,5,1.791759469228055,0,2,0,5,5,1,2,1.0986122886681098,1,2,2,2,2,1,4,1.6094379124341003,1,1,4,4,4,5,3,1.3862943611198906,0,0,3,3,3,0,1,1,28.0
6,6,6,3,1.3862943611198906,0,0,3,3,3,0,7,2.0794415416798357,0,1,2,0,7,3,4,1.6094379124341003,1,1,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,1,1,1,29.0
0,6,5,1,0.6931471805599453,0,1,1,1,1,2,3,1.3862943611198906,0,0,3,3,3,1,5,1.791759469228055,0,2,0,5,5,5,4,1.6094379124341003,1,1,4,4,4,0,1,3,30.0
2,1,0,3,1.3862943611198906,0,0,3,3,3,1,7,2.0794415416798357,0,1,2,0,7,3,5,1.791759469228055,0,2,0,5,5,0,4,1.6094379124341003,1,1,4,4,4,1,1,0,38.0
3,0,5,6,1.9459101490553132,1,0,1,6,6,2,3,1.3862943611198906,0,0,3,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,2,1.0986122886681098,1,2,2,2,2,0,1,4,24.0
5,5,2,2,1.0986122886681098,1,2,2,2,2,5,7,2.0794415416798357,0,1,2,0,7,1,5,1.791759469228055,0,2,0,5,5,0,4,1.6094379124341003,1,1,4,4,4,0,1,1,36.0
1,5,4,3,1.3862943611198906,0,0,3,3,3,3,4,1.6094379124341003,1,1,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,0,4,1.6094379124341003,1,1,4,4,4,1,1,2,25.0
3,5,2,3,1.3862943611198906,0,0,3,3,3,3,6,1.9459101490553132,1,0,1,6,6,4,4,1.6094379124341003,1,1,4,4,4,0,2,1.0986122886681098,1,2,2,2,2,0,1,3,24.0
2,1,1,2,1.0986122886681098,1,2,2,2,2,4,2,1.0986122886681098,1,2,2,2,2,4,2,1.0986122886681098,1,2,2,2,2,5,4,1.6094379124341003,1,1,4,4,4,0,2,6,16.0
7,0,1,1,0.6931471805599453,0,1,1,1,1,5,4,1.6094379124341003,1,1,4,4,4,2,6,1.9459101490553132,1,0,1,6,6,5,3,1.3862943611198906,0,0,3,3,3,0,1,4,30.0
