slot_item,slot_price,slot_price_abs_log1p,slot_price_mod3,slot_price_mod7,slot_discount_percent,slot_discount_percent_abs_log1p,slot_discount_percent_is_even,slot_discount_percent_mod3,slot_discount_percent_mod7,slot_discount_percent_mod10,slot_currency_symbol,slot_store,gcd_all,n_multiple_pairs,y
9,4960,8.509362612301048,1,4,10,2.3978952727983707,1,1,3,0,2,4,10,1,4464.0
8,1840,7.518064181233078,1,6,85,4.454347296253507,0,1,1,5,1,0,5,0,276.0
8,4700,8.45553053102413,2,3,80,4.394449154672439,1,2,3,0,3,8,20,0,940.0
9,1700,7.438971592395862,2,6,45,3.828641396489095,0,0,3,5,3,8,5,0,935.0
4,2420,7.791935956938058,2,5,65,4.189654742026425,0,2,2,5,1,10,5,0,847.0
6,2240,7.714677473800927,2,0,50,3.9318256327243257,1,2,1,0,2,5,10,0,1120.0
1,1800,7.496097345175956,0,1,20,3.044522437723423,1,2,6,0,0,5,20,1,1440.0
6,4980,8.513385953073284,0,3,65,4.189654742026425,0,2,2,5,0,2,5,0,1743.0
8,2860,7.95892649305011,1,4,75,4.330733340286331,0,0,5,5,0,0,5,0,715.0
2,1580,7.365812837209472,2,5,20,3.044522437723423,1,2,6,0,3,6,20,1,1264.0
9,4480,8.407601514786142,1,0,40,3.713572066704308,1,1,5,0,3,4,40,1,2688.0
3,1280,7.155396301896734,2,6,35,3.58351893845611,0,2,0,5,2,3,5,0,832.0
7,4600,8.434028950155469,1,1,35,3.58351893845611,0,2,0,5,2,9,5,0,2990.0
1,4620,8.438366410870266,0,0,65,4.189654742026425,0,2,2,5,1,1,5,0,1617.0
2,3040,8.019941687677365,1,2,75,4.330733340286331,0,0,5,5,3,7,5,0,760.0
0,1500,7.313886831633462,0,2,60,4.110873864173311,1,0,4,0,2,3,60,1,600.0
8,4960,8.509362612301048,1,4,5,1.791759469228055,0,2,5,5,2,6,5,1,4712.0
9,2040,7.621195162809845,0,3,15,2.772588722239781,0,0,1,5,0,2,15,1,1734.0
8,920,6.825460036255307,2,3,40,3.713572066704308,1,1,5,0,2,8,40,1,552.0
8,3680,8.210939733379021,2,5,35,3.58351893845611,0,2,0,5,0,10,5,0,2392.0
4,4680,8.45126704130007,0,4,10,2.3978952727983707,1,1,3,0,0,5,10,1,4212.0
1,1540,7.340186835320115,1,0,40,3.713572066704308,1,1,5,0,1,0,20,0,924.0
3,640,6.46302945692067,1,3,40,3.713572066704308,1,1,5,0,1,10,40,1,384.0
9,2180,7.687538766201629,2,3,30,3.4339872044851463,1,0,2,0,3,5,10,0,1526.0
8,680,6.523562306149512,2,1,20,3.044522437723423,1,2,6,0,1,4,20,1,544.0
6,1060,6.966967138613983,1,3,55,4.02535169073515,0,1,6,5,1,1,5,0,477.0
9,320,5.771441123130016,2,5,80,4.394449154672439,1,2,3,0,3,0,80,1,64.0
5,4140,8.328692583545568,0,3,65,4.189654742026425,0,2,2,5,3,4,5,0,1449.0
9,4480,8.407601514786142,1,0,80,4.394449154672439,1,2,3,0,3,10,80,1,896.0
4,1000,6.90875477931522,1,6,5,1.791759469228055,0,2,5,5,0,3,5,1,950.0
3,4440,8.398634855292102,0,2,65,4.189654742026425,0,2,2,5,3,5,5,0,1554.0
4,2580,7.855932199718614,0,4,30,3.4339872044851463,1,0,2,0,0,8,30,1,1806.0
9,4860,8.488999457045455,0,2,45,3.828641396489095,0,0,3,5,3,6,45,1,2673.0
2,220,5.3981627015177525,1,3,5,1.791759469228055,0,2,5,5,2,2,5,1,209.0
6,860,6.7580945044277305,2,6,55,4.02535169073515,0,1,6,5,1,4,5,0,387.0
2,2660,7.886457270977689,2,0,55,4.02535169073515,0,1,6,5,0,8,5,0,1197.0
4,1920,7.560601162768557,0,2,35,3.58351893845611,0,2,0,5,0,5,5,0,1248.0
2,2980,8.000014093678072,1,5,35,3.58351893845611,0,2,0,5,3,3,5,0,1937.0
7,1540,7.340186835320115,1,0,75,4.330733340286331,0,0,5,5,0,9,5,0,385.0
4,2740,7.916078096302786,1,3,80,4.394449154672439,1,2,3,0,3,0,20,0,548.0
1,3360,8.119993827725105,0,0,10,2.3978952727983707,1,1,3,0,3,8,10,1,3024.0
0,4520,8.416488487294606,2,5,55,4.02535169073515,0,1,6,5,3,5,5,0,2034.0
8,2280,7.732369222284388,0,5,60,4.110873864173311,1,0,4,0,2,0,60,1,912.0
3,3420,8.137688184977605,0,4,85,4.454347296253507,0,1,1,5,0,7,5,0,513.0
9,4200,8.343077871169383,0,0,20,3.044522437723423,1,2,6,0,3,5,20,1,3360.0
1,3320,8.108021221376747,2,2,60,4.110873864173311,1,0,4,0,3,10,20,0,1328.0
6,3520,8.166500319155052,1,6,5,1.791759469228055,0,2,5,5,3,9,5,1,3344.0
7,3480,8.15507488781144,0,1,35,3.58351893845611,0,2,0,5,2,5,5,0,2262.0
1,760,6.634633357861686,1,4,75,4.330733340286331,0,0,5,5,3,1,5,0,190.0
8,4240,8.352554369474591,1,5,45,3.828641396489095,0,0,3,5,2,4,5,0,2332.0
0,2960,7.993282328101591,2,6,80,4.394449154672439,1,2,3,0,3,4,80,1,592.0
2,4140,8.328692583545568,0,3,20,3.044522437723423,1,2,6,0,3,10,20,1,3312.0
5,1660,7.415175109613295,1,1,40,3.713572066704308,1,1,5,0,1,3,20,0,996.0
2,900,6.803505257608338,0,4,60,4.110873864173311,1,0,4,0,1,1,60,1,360.0
8,2860,7.95892649305011,1,4,35,3.58351893845611,0,2,0,5,3,0,5,0,1859.0
9,3980,8.289288323000317,2,4,45,3.828641396489095,0,0,3,5,2,1,5,0,2189.0
4,3040,8.019941687677365,1,2,85,4.454347296253507,0,1,1,5,3,4,5,0,456.0
7,3300,8.101980731853192,0,3,10,2.3978952727983707,1,1,3,0,0,10,10,1,2970.0
6,1220,7.107425474110705,2,2,20,3.044522437723423,1,2,6,0,2,1,20,1,976.0
0,1780,7.484930283289661,1,2,40,3.713572066704308,1,1,5,0,3,5,20,0,1068.0
2,3960,8.284251797621916,0,5,80,4.394449154672439,1,2,3,0,1,9,40,0,792.0
0,4940,8.50532301884575,2,5,5,1.791759469228055,0,2,5,5,1,2,5,1,4693.0
9,2860,7.95892649305011,1,4,35,3.58351893845611,0,2,0,5,3,9,5,0,1859.0
1,1740,7.462214939768189,0,4,50,3.9318256327243257,1,2,1,0,0,5,10,0,870.0
5,1120,7.02197642307216,1,0,45,3.828641396489095,0,0,3,5,0,2,5,0,616.0
6,1700,7.438971592395862,2,6,45,3.828641396489095,0,0,3,5,3,6,5,0,935.0
5,2260,7.72356247227797,1,6,50,3.9318256327243257,1,2,1,0,2,0,10,0,1130.0
5,1200,7.0909098220799835,0,3,80,4.394449154672439,1,2,3,0,3,1,80,1,240.0
0,2040,7.621195162809845,0,3,25,3.258096538021482,0,1,4,5,1,6,5,0,1530.0
7,1500,7.313886831633462,0,2,90,4.51085950651685,1,0,6,0,0,4,30,0,150.0
5,3720,8.221747728346623,0,3,50,3.9318256327243257,1,2,1,0,3,10,10,0,1860.0
9,3340,8.114025442356757,1,1,10,2.3978952727983707,1,1,3,0,1,8,10,1,3006.0
7,4120,8.323851131338817,1,4,30,3.4339872044851463,1,0,2,0,0,0,10,0,2884.0
3,820,6.710523109452428,1,1,70,4.2626798770413155,1,1,0,0,3,2,10,0,246.0
2,1040,6.947937068614969,2,4,80,4.394449154672439,1,2,3,0,3,10,80,1,208.0
5,4300,8.366602832783736,1,2,80,4.394449154672439,1,2,3,0,0,3,20,0,860.0
1,1160,7.057036981697891,2,5,50,3.9318256327243257,1,2,1,0,0,2,10,0,580.0
6,1040,6.947937068614969,2,4,25,3.258096538021482,0,1,4,5,0,6,5,0,780.0
5,860,6.7580945044277305,2,6,15,2.772588722239781,0,0,1,5,1,1,5,0,731.0
6,3580,8.183397369998433,1,3,20,3.044522437723423,1,2,6,0,2,7,20,1,2864.0
5,3280,8.0959035329611,1,4,30,3.4339872044851463,1,0,2,0,0,6,10,0,2296.0
8,2720,7.908754738783246,2,4,15,2.772588722239781,0,0,1,5,1,9,5,0,2312.0
3,3760,8.232440158470336,1,1,5,1.791759469228055,0,2,5,5,3,6,5,1,3572.0
9,4200,8.343077871169383,0,0,85,4.454347296253507,0,1,1,5,2,3,5,0,630.0
6,2260,7.72356247227797,1,6,60,4.110873864173311,1,0,4,0,3,1,20,0,904.0
2,1260,7.13966033596492,0,0,70,4.2626798770413155,1,1,0,0,2,8,70,1,378.0
5,1160,7.057036981697891,2,5,80,4.394449154672439,1,2,3,0,1,7,40,0,232.0
5,2140,7.669028288589683,1,5,65,4.189654742026425,0,2,2,5,0,2,5,0,749.0
3,1480,7.300472814267799,1,3,30,3.4339872044851463,1,0,2,0,3,10,10,0,1036.0
2,1820,7.507141079727608,2,0,70,4.2626798770413155,1,1,0,0,1,7,70,1,546.0
6,3320,8.108021221376747,2,2,35,3.58351893845611,0,2,0,5,2,5,5,0,2158.0
4,3580,8.183397369998433,1,3,65,4.189654742026425,0,2,2,5,0,5,5,0,1253.0
6,3340,8.114025442356757,1,1,70,4.2626798770413155,1,1,0,0,2,6,10,0,1002.0
7,800,6.68586094706836,2,2,70,4.2626798770413155,1,1,0,0,2,5,10,0,240.0
4,1940,7.57095858316901,2,1,55,4.02535169073515,0,1,6,5,1,5,5,0,873.0
2,2660,7.886457270977689,2,0,20,3.044522437723423,1,2,6,0,1,2,20,1,2128.0
4,540,6.293419278846481,0,1,65,4.189654742026425,0,2,2,5,1,7,5,0,189.0
0,4020,8.299285906897275,0,2,65,4.189654742026425,0,2,2,5,3,6,5,0,1407.0
2,2440,7.80016307039296,1,4,30,3.4339872044851463,1,0,2,0,2,10,10,0,1708.0
8,3700,8.216358332386156,1,4,85,4.454347296253507,0,1,1,5,3,0,5,0,555.0
0,1700,7.438971592395862,2,6,65,4.189654742026425,0,2,2,5,3,1,5,0,595.0
8,3180,8.064950891749143,0,2,60,4.110873864173311,1,0,4,0,3,4,60,1,1272.0
9,3940,8.279189777195004,1,6,40,3.713572066704308,1,1,5,0,2,6,20,0,2364.0
9,4820,8.480736654405622,2,4,45,3.828641396489095,0,0,3,5,1,5,5,0,2651.0
6,4800,8.476579508530941,0,5,45,3.828641396489095,0,0,3,5,0,1,15,0,2640.0
7,1980,7.591357046698551,0,6,75,4.330733340286331,0,0,5,5,0,0,15,0,495.0
9,1220,7.107425474110705,2,2,70,4.2626798770413155,1,1,0,0,3,3,10,0,366.0
8,900,6.803505257608338,0,4,65,4.189654742026425,0,2,2,5,2,10,5,0,315.0
9,3400,8.131824785007195,1,5,45,3.828641396489095,0,0,3,5,0,10,5,0,1870.0
7,3480,8.15507488781144,0,1,5,1.791759469228055,0,2,5,5,0,4,5,1,3306.0
0,3360,8.119993827725105,0,0,80,4.394449154672439,1,2,3,0,2,1,80,1,672.0
5,3820,8.2482674474469,1,5,55,4.02535169073515,0,1,6,5,3,9,5,0,1719.0
9,3980,8.289288323000317,2,4,40,3.713572066704308,1,1,5,0,2,9,20,0,2388.0
3,2920,7.979681302387741,1,1,25,3.258096538021482,0,1,4,5,3,0,5,0,2190.0
7,4060,8.309184527686298,1,0,65,4.189654742026425,0,2,2,5,1,3,5,0,1421.0
8,3520,8.166500319155052,1,6,25,3.258096538021482,0,1,4,5,3,0,5,0,2640.0
6,4940,8.50532301884575,2,5,25,3.258096538021482,0,1,4,5,1,6,5,0,3705.0
6,1380,7.2305631534092925,0,1,20,3.044522437723423,1,2,6,0,2,8,20,1,1104.0
4,1220,7.107425474110705,2,2,60,4.110873864173311,1,0,4,0,0,0,20,0,488.0
4,220,5.3981627015177525,1,3,35,3.58351893845611,0,2,0,5,0,10,5,0,143.0
1,4100,8.31898612539206,2,5,10,2.3978952727983707,1,1,3,0,3,7,10,1,3690.0
3,1820,7.507141079727608,2,0,35,3.58351893845611,0,2,0,5,1,7,35,1,1183.0
0,4240,8.352554369474591,1,5,40,3.713572066704308,1,1,5,0,3,4,40,1,2544.0
1,1140,7.039660349862076,0,6,60,4.110873864173311,1,0,4,0,3,6,60,1,456.0
8,4580,8.429672593886743,2,2,55,4.02535169073515,0,1,6,5,2,7,5,0,2061.0
6,620,6.431331081933479,2,4,55,4.02535169073515,0,1,6,5,1,6,5,0,279.0
3,1060,6.966967138613983,1,3,60,4.110873864173311,1,0,4,0,1,2,20,0,424.0
8,860,6.7580945044277305,2,6,5,1.791759469228055,0,2,5,5,2,0,5,1,817.0
7,4500,8.412054873292933,0,6,5,1.791759469228055,0,2,5,5,3,5,5,1,4275.0
7,4480,8.407601514786142,1,0,90,4.51085950651685,1,0,6,0,1,9,10,0,448.0
1,920,6.825460036255307,2,3,25,3.258096538021482,0,1,4,5,1,10,5,0,690.0
9,2500,7.824445930877619,1,1,15,2.772588722239781,0,0,1,5,0,8,5,0,2125.0
0,3820,8.2482674474469,1,5,15,2.772588722239781,0,0,1,5,3,9,5,0,3247.0
9,4160,8.333510708982942,2,2,65,4.189654742026425,0,2,2,5,1,8,65,1,1456.0
7,280,5.638354669333745,1,0,90,4.51085950651685,1,0,6,0,0,5,10,0,28.0
4,4200,8.343077871169383,0,0,70,4.2626798770413155,1,1,0,0,2,5,70,1,1260.0
9,1380,7.2305631534092925,0,1,5,1.791759469228055,0,2,5,5,0,6,5,1,1311.0
6,4960,8.509362612301048,1,4,30,3.4339872044851463,1,0,2,0,2,4,10,0,3472.0
9,1780,7.484930283289661,1,2,40,3.713572066704308,1,1,5,0,1,6,20,0,1068.0
3,1180,7.074116816197362,1,4,90,4.51085950651685,1,0,6,0,0,2,10,0,118.0
8,3120,8.045908742270779,0,5,90,4.51085950651685,1,0,6,0,1,10,30,0,312.0
2,1140,7.039660349862076,0,6,15,2.772588722239781,0,0,1,5,0,10,15,1,969.0
2,3180,8.064950891749143,0,2,25,3.258096538021482,0,1,4,5,2,1,5,0,2385.0
9,820,6.710523109452428,1,1,90,4.51085950651685,1,0,6,0,2,7,10,0,82.0
3,1860,7.528869256642251,0,5,70,4.2626798770413155,1,1,0,0,0,4,10,0,558.0
0,1280,7.155396301896734,2,6,50,3.9318256327243257,1,2,1,0,0,8,10,0,640.0
0,2000,7.601402334583733,2,5,15,2.772588722239781,0,0,1,5,3,10,5,0,1700.0
8,3080,8.033009498596668,2,0,5,1.791759469228055,0,2,5,5,1,9,5,1,2926.0
4,1200,7.0909098220799835,0,3,80,4.394449154672439,1,2,3,0,3,8,80,1,240.0
2,920,6.825460036255307,2,3,75,4.330733340286331,0,0,5,5,1,7,5,0,230.0
3,4540,8.420902531097951,1,4,25,3.258096538021482,0,1,4,5,1,10,5,0,3405.0
1,1620,7.390798521735676,0,3,35,3.58351893845611,0,2,0,5,1,9,5,0,1053.0
4,2980,8.000014093678072,1,5,40,3.713572066704308,1,1,5,0,1,0,20,0,1788.0
6,2960,7.993282328101591,2,6,65,4.189654742026425,0,2,2,5,0,1,5,0,1036.0
5,1640,7.403061091090091,2,2,85,4.454347296253507,0,1,1,5,2,3,5,0,246.0
6,1660,7.415175109613295,1,1,15,2.772588722239781,0,0,1,5,0,9,5,0,1411.0
9,3660,8.205491613120236,0,6,5,1.791759469228055,0,2,5,5,0,1,5,1,3477.0
2,1720,7.450660796211539,1,5,10,2.3978952727983707,1,1,3,0,0,10,10,1,1548.0
8,4480,8.407601514786142,1,0,10,2.3978952727983707,1,1,3,0,1,6,10,1,4032.0
8,1880,7.53955882930103,2,4,75,4.330733340286331,0,0,5,5,2,8,5,0,470.0
9,440,6.089044875446846,2,6,85,4.454347296253507,0,1,1,5,2,3,5,0,66.0
7,2180,7.687538766201629,2,3,55,4.02535169073515,0,1,6,5,3,3,5,0,981.0
2,2960,7.993282328101591,2,6,40,3.713572066704308,1,1,5,0,0,6,40,1,1776.0
4,2100,7.650168700845001,0,0,15,2.772588722239781,0,0,1,5,3,7,15,1,1785.0
0,4660,8.446985296372741,1,5,10,2.3978952727983707,1,1,3,0,0,1,10,1,4194.0
9,2360,7.766840537085513,2,1,80,4.394449154672439,1,2,3,0,2,0,40,0,472.0
3,1580,7.365812837209472,2,5,50,3.9318256327243257,1,2,1,0,3,1,10,0,790.0
2,4820,8.480736654405622,2,4,10,2.3978952727983707,1,1,3,0,2,10,10,1,4338.0
2,4840,8.484876589939695,1,3,5,1.791759469228055,0,2,5,5,3,1,5,1,4598.0
0,2360,7.766840537085513,2,1,60,4.110873864173311,1,0,4,0,3,4,20,0,944.0
6,4480,8.407601514786142,1,0,75,4.330733340286331,0,0,5,5,2,3,5,0,1120.0
6,4760,8.46821300919452,2,0,15,2.772588722239781,0,0,1,5,1,10,5,0,4046.0
6,3780,8.237743803890933,0,0,50,3.9318256327243257,1,2,1,0,2,1,10,0,1890.0
1,3360,8.119993827725105,0,0,35,3.58351893845611,0,2,0,5,3,6,35,1,2184.0
5,2720,7.908754738783246,2,4,40,3.713572066704308,1,1,5,0,3,9,40,1,1632.0
4,420,6.042632833682381,0,0,30,3.4339872044851463,1,0,2,0,2,7,30,1,294.0
8,4220,8.347827345782498,2,6,50,3.9318256327243257,1,2,1,0,0,6,10,0,2110.0
1,4600,8.434028950155469,1,1,80,4.394449154672439,1,2,3,0,1,6,40,0,920.0
0,3080,8.033009498596668,2,0,80,4.394449154672439,1,2,3,0,2,2,40,0,616.0
7,2240,7.714677473800927,2,0,25,3.258096538021482,0,1,4,5,2,9,5,0,1680.0
3,1040,6.947937068614969,2,4,15,2.772588722239781,0,0,1,5,2,5,5,0,884.0
6,720,6.580639137284949,0,6,35,3.58351893845611,0,2,0,5,2,0,5,0,468.0
1,4460,8.403128235128264,2,1,30,3.4339872044851463,1,0,2,0,1,1,10,0,3122.0
4,3600,8.188966863648876,0,2,80,4.394449154672439,1,2,3,0,2,8,80,1,720.0
9,2340,7.75833346749091,0,2,50,3.9318256327243257,1,2,1,0,0,10,10,0,1170.0
9,2940,7.9865049385539955,0,0,90,4.51085950651685,1,0,6,0,0,7,30,0,294.0
3,3200,8.071218539969863,2,1,45,3.828641396489095,0,0,3,5,3,3,5,0,1760.0
3,1880,7.53955882930103,2,4,60,4.110873864173311,1,0,4,0,1,4,20,0,752.0
4,440,6.089044875446846,2,6,70,4.2626798770413155,1,1,0,0,0,10,10,0,132.0
2,1620,7.390798521735676,0,3,10,2.3978952727983707,1,1,3,0,0,3,10,1,1458.0
4,3140,8.052296499538647,2,4,50,3.9318256327243257,1,2,1,0,2,10,10,0,1570.0
9,2160,7.6783263565068856,0,4,10,2.3978952727983707,1,1,3,0,1,5,10,1,1944.0
7,2440,7.80016307039296,1,4,15,2.772588722239781,0,0,1,5,1,8,5,0,2074.0
9,460,6.133398042996649,1,5,90,4.51085950651685,1,0,6,0,2,4,10,0,46.0
6,640,6.46302945692067,1,3,5,1.791759469228055,0,2,5,5,1,3,5,1,608.0
4,4200,8.343077871169383,0,0,75,4.330733340286331,0,0,5,5,0,5,75,1,1050.0
9,1700,7.438971592395862,2,6,90,4.51085950651685,1,0,6,0,2,5,10,0,170.0
0,2400,7.783640596221253,0,6,90,4.51085950651685,1,0,6,0,0,10,30,0,240.0
9,3700,8.216358332386156,1,4,75,4.330733340286331,0,0,5,5,3,1,25,0,925.0
4,4600,8.434028950155469,1,1,90,4.51085950651685,1,0,6,0,3,5,10,0,460.0
9,1020,6.928537818164665,0,5,30,3.4339872044851463,1,0,2,0,0,4,30,1,714.0
6,3460,8.149312843635345,1,2,90,4.51085950651685,1,0,6,0,0,5,10,0,346.0
1,3760,8.232440158470336,1,1,60,4.110873864173311,1,0,4,0,3,0,20,0,1504.0
7,2960,7.993282328101591,2,6,40,3.713572066704308,1,1,5,0,1,9,40,1,1776.0
2,3140,8.052296499538647,2,4,20,3.044522437723423,1,2,6,0,3,0,20,1,2512.0
0,620,6.431331081933479,2,4,50,3.9318256327243257,1,2,1,0,1,6,10,0,310.0
1,1940,7.57095858316901,2,1,80,4.394449154672439,1,2,3,0,1,3,20,0,388.0
6,1920,7.560601162768557,0,2,75,4.330733340286331,0,0,5,5,3,8,15,0,480.0
0,680,6.523562306149512,2,1,85,4.454347296253507,0,1,1,5,0,5,85,1,102.0
8,3040,8.019941687677365,1,2,50,3.9318256327243257,1,2,1,0,3,10,10,0,1520.0
9,2760,7.923348211930154,0,2,25,3.258096538021482,0,1,4,5,2,3,5,0,2070.0
5,3460,8.149312843635345,1,2,15,2.772588722239781,0,0,1,5,1,9,5,0,2941.0
1,1400,7.244941546337007,2,0,20,3.044522437723423,1,2,6,0,3,6,20,1,1120.0
4,1780,7.484930283289661,1,2,30,3.4339872044851463,1,0,2,0,1,4,10,0,1246.0
5,2080,7.640603826393634,1,1,55,4.02535169073515,0,1,6,5,2,9,5,0,936.0
4,3220,8.0774471493312,1,0,90,4.51085950651685,1,0,6,0,1,7,10,0,322.0
3,4820,8.480736654405622,2,4,35,3.58351893845611,0,2,0,5,2,8,5,0,3133.0
5,1580,7.365812837209472,2,5,90,4.51085950651685,1,0,6,0,1,4,10,0,158.0
1,1700,7.438971592395862,2,6,70,4.2626798770413155,1,1,0,0,0,6,10,0,510.0
0,3940,8.279189777195004,1,6,55,4.02535169073515,0,1,6,5,2,10,5,0,1773.0
4,3060,8.026496938945412,0,1,25,3.258096538021482,0,1,4,5,2,3,5,0,2295.0
0,2280,7.732369222284388,0,5,5,1.791759469228055,0,2,5,5,0,3,5,1,2166.0
7,540,6.293419278846481,0,1,40,3.713572066704308,1,1,5,0,0,5,20,0,324.0
7,840,6.734591659972948,0,0,65,4.189654742026425,0,2,2,5,1,8,5,0,294.0
7,540,6.293419278846481,0,1,65,4.189654742026425,0,2,2,5,1,0,5,0,189.0
2,2360,7.766840537085513,2,1,25,3.258096538021482,0,1,4,5,3,3,5,0,1770.0
1,600,6.398594934535208,0,5,10,2.3978952727983707,1,1,3,0,3,3,10,1,540.0
0,1960,7.581209826196346,1,0,55,4.02535169073515,0,1,6,5,2,10,5,0,882.0
3,2740,7.916078096302786,1,3,25,3.258096538021482,0,1,4,5,0,5,5,0,2055.0
1,4160,8.333510708982942,2,2,90,4.51085950651685,1,0,6,0,3,6,10,0,416.0
1,4280,8.361941906144946,2,3,10,2.3978952727983707,1,1,3,0,3,8,10,1,3852.0
3,2160,7.6783263565068856,0,4,5,1.791759469228055,0,2,5,5,1,4,5,1,2052.0
7,4600,8.434028950155469,1,1,35,3.58351893845611,0,2,0,5,3,5,5,0,2990.0
4,1180,7.074116816197362,1,4,5,1.791759469228055,0,2,5,5,0,6,5,1,1121.0
5,1020,6.928537818164665,0,5,35,3.58351893845611,0,2,0,5,0,10,5,0,663.0
5,1000,6.90875477931522,1,6,45,3.828641396489095,0,0,3,5,2,8,5,0,550.0
4,2700,7.901377353792616,0,5,15,2.772588722239781,0,0,1,5,2,8,15,1,2295.0
5,4600,8.434028950155469,1,1,80,4.394449154672439,1,2,3,0,2,9,40,0,920.0
0,4380,8.385032287813898,0,5,40,3.713572066704308,1,1,5,0,0,0,20,0,2628.0
8,3840,8.253488028345904,0,4,90,4.51085950651685,1,0,6,0,0,7,30,0,384.0
7,2960,7.993282328101591,2,6,5,1.791759469228055,0,2,5,5,1,9,5,1,2812.0
7,4860,8.488999457045455,0,2,55,4.02535169073515,0,1,6,5,3,0,5,0,2187.0
3,4960,8.509362612301048,1,4,80,4.394449154672439,1,2,3,0,2,6,80,1,992.0
3,3020,8.013343181386672,2,3,20,3.044522437723423,1,2,6,0,3,2,20,1,2416.0
0,3100,8.03947991910045,1,6,15,2.772588722239781,0,0,1,5,3,5,5,0,2635.0
5,2740,7.916078096302786,1,3,25,3.258096538021482,0,1,4,5,0,2,5,0,2055.0
4,2680,7.893945138235959,1,6,35,3.58351893845611,0,2,0,5,1,9,5,0,1742.0
2,1800,7.496097345175956,0,1,40,3.713572066704308,1,1,5,0,1,10,40,1,1080.0
2,4380,8.385032287813898,0,5,90,4.51085950651685,1,0,6,0,3,0,30,0,438.0
9,1200,7.0909098220799835,0,3,85,4.454347296253507,0,1,1,5,3,5,5,0,180.0
4,4600,8.434028950155469,1,1,70,4.2626798770413155,1,1,0,0,1,9,10,0,1380.0
8,1840,7.518064181233078,1,6,25,3.258096538021482,0,1,4,5,3,1,5,0,1380.0
1,2640,7.878912912297133,0,1,55,4.02535169073515,0,1,6,5,1,1,55,1,1188.0
9,1900,7.550135342488429,1,3,25,3.258096538021482,0,1,4,5,2,2,25,1,1425.0
4,2620,7.8713112033234065,1,2,25,3.258096538021482,0,1,4,5,3,10,5,0,1965.0
6,840,6.734591659972948,0,0,35,3.58351893845611,0,2,0,5,3,8,35,1,546.0
1,2620,7.8713112033234065,1,2,10,2.3978952727983707,1,1,3,0,2,5,10,1,2358.0
6,3580,8.183397369998433,1,3,20,3.044522437723423,1,2,6,0,3,9,20,1,2864.0
6,2720,7.908754738783246,2,4,70,4.2626798770413155,1,1,0,0,2,4,10,0,816.0
6,1840,7.518064181233078,1,6,30,3.4339872044851463,1,0,2,0,0,2,10,0,1288.0
5,3820,8.2482674474469,1,5,10,2.3978952727983707,1,1,3,0,2,4,10,1,3438.0
1,1840,7.518064181233078,1,6,55,4.02535169073515,0,1,6,5,2,5,5,0,828.0
0,3900,8.268988209506656,0,1,85,4.454347296253507,0,1,1,5,1,1,5,0,585.0
1,2440,7.80016307039296,1,4,45,3.828641396489095,0,0,3,5,3,10,5,0,1342.0
5,3100,8.03947991910045,1,6,65,4.189654742026425,0,2,2,5,2,9,5,0,1085.0
0,2420,7.791935956938058,2,5,60,4.110873864173311,1,0,4,0,0,0,20,0,968.0
6,2220,7.7057128238944275,0,1,90,4.51085950651685,1,0,6,0,0,2,30,0,222.0
2,4520,8.416488487294606,2,5,80,4.394449154672439,1,2,3,0,2,10,40,0,904.0
5,760,6.634633357861686,1,4,55,4.02535169073515,0,1,6,5,2,1,5,0,342.0
4,4340,8.375860015299594,2,0,55,4.02535169073515,0,1,6,5,3,5,5,0,1953.0
7,4940,8.50532301884575,2,5,50,3.9318256327243257,1,2,1,0,0,6,10,0,2470.0
3,1680,7.427144133408616,0,0,90,4.51085950651685,1,0,6,0,3,2,30,0,168.0
1,780,6.660575149839686,0,3,25,3.258096538021482,0,1,4,5,1,10,5,0,585.0
7,200,5.303304908059076,2,4,25,3.258096538021482,0,1,4,5,3,6,25,1,150.0
9,4700,8.45553053102413,2,3,10,2.3978952727983707,1,1,3,0,2,1,10,1,4230.0
9,2400,7.783640596221253,0,6,70,4.2626798770413155,1,1,0,0,2,6,10,0,720.0
8,4440,8.398634855292102,0,2,85,4.454347296253507,0,1,1,5,1,4,5,0,666.0
2,2040,7.621195162809845,0,3,65,4.189654742026425,0,2,2,5,1,8,5,0,714.0
4,3540,8.172164452111904,0,5,15,2.772588722239781,0,0,1,5,0,7,15,1,3009.0
8,1820,7.507141079727608,2,0,70,4.2626798770413155,1,1,0,0,2,10,70,1,546.0
3,2340,7.75833346749091,0,2,30,3.4339872044851463,1,0,2,0,0,0,30,1,1638.0
3,980,6.8885724595653635,2,0,25,3.258096538021482,0,1,4,5,2,9,5,0,735.0
3,3200,8.071218539969863,2,1,90,4.51085950651685,1,0,6,0,2,6,10,0,320.0
7,2000,7.601402334583733,2,5,5,1.791759469228055,0,2,5,5,2,1,5,1,1900.0
7,3320,8.108021221376747,2,2,40,3.713572066704308,1,1,5,0,3,10,40,1,1992.0
1,3360,8.119993827725105,0,0,60,4.110873864173311,1,0,4,0,0,7,60,1,1344.0
7,3520,8.166500319155052,1,6,50,3.9318256327243257,1,2,1,0,2,10,10,0,1760.0
3,1960,7.581209826196346,1,0,45,3.828641396489095,0,0,3,5,0,2,5,0,1078.0
3,1640,7.403061091090091,2,2,50,3.9318256327243257,1,2,1,0,1,5,10,0,820.0
5,820,6.710523109452428,1,1,55,4.02535169073515,0,1,6,5,2,5,5,0,369.0
