slot_person_name,slot_item1,slot_item2,slot_item3,slot_min1,slot_min1_abs_log1p,slot_min1_is_even,slot_min1_mod3,slot_min1_mod7,slot_min1_mod10,slot_min2,slot_min2_abs_log1p,slot_min2_is_even,slot_min2_mod3,slot_min2_mod7,slot_min2_mod10,slot_min3,slot_min3_abs_log1p,slot_min3_is_even,slot_min3_mod3,slot_min3_mod7,slot_min3_mod10,slot_extra_percent,slot_extra_percent_abs_log1p,slot_extra_percent_is_even,slot_extra_percent_mod3,slot_extra_percent_mod7,slot_extra_percent_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
2,7,4,4,335,5.817111159963204,0,2,6,5,1035,6.943122422819428,0,0,6,5,2955,7.991592282068092,0,0,1,5,50,3.9318256327243257,1,2,1,0,1,5,0,77850.0
1,4,4,0,70,4.2626798770413155,1,1,0,0,625,6.439350371100098,0,1,2,5,105,4.663439094112067,0,0,0,5,125,4.836281906951478,0,2,6,5,3,5,1,21600.0
5,0,3,2,1870,7.534228326274089,1,1,1,0,1780,7.484930283289661,1,1,2,0,2625,7.873217054862741,0,0,0,5,50,3.9318256327243257,1,2,1,0,0,5,0,112950.0
0,6,6,2,1845,7.520776415062797,0,0,4,5,1760,7.473637108496206,1,2,3,0,970,6.878326468291325,1,1,4,0,175,5.170483995038151,0,1,0,5,2,5,0,150975.0
1,1,1,5,855,6.752270376141742,0,0,1,5,1585,7.368970402194793,0,1,3,5,2085,7.643003635560718,0,0,6,5,100,4.61512051684126,1,1,2,0,1,5,0,108600.0
5,2,7,5,215,5.375278407684165,0,2,5,5,1105,7.00850518208228,0,1,6,5,1105,7.00850518208228,0,1,6,5,150,5.017279836814924,1,0,3,0,0,5,1,72750.0
0,1,4,5,680,6.523562306149512,1,2,1,0,825,6.716594773520978,0,0,6,5,2670,7.890208213109961,1,0,3,0,175,5.170483995038151,0,1,0,5,3,5,0,137775.0
8,6,3,1,1895,7.547501682814967,0,2,5,5,340,5.831882477283517,1,1,4,0,1215,7.103322062526113,0,0,4,5,150,5.017279836814924,1,0,3,0,3,5,0,103500.0
8,5,1,4,1380,7.2305631534092925,1,0,1,0,920,6.825460036255307,1,2,3,0,800,6.68586094706836,1,2,2,0,175,5.170483995038151,0,1,0,5,0,5,0,102300.0
4,1,4,4,1910,7.555381944240273,1,2,6,0,1010,6.918695219020472,1,2,2,0,505,6.226536669287466,0,1,1,5,100,4.61512051684126,1,1,2,0,2,5,1,82200.0
7,4,1,0,280,5.638354669333745,1,1,0,0,830,6.7226297948554485,1,2,4,0,2465,7.81035268372429,0,2,1,5,100,4.61512051684126,1,1,2,0,2,5,0,85800.0
9,3,2,7,690,6.53813982376767,1,0,4,0,890,6.792344427470809,1,2,1,0,2520,7.83241092718792,1,0,0,0,150,5.017279836814924,1,0,3,0,0,10,0,123000.0
10,6,2,5,1315,7.182352111885263,0,1,6,5,585,6.373319789577012,0,0,4,5,2175,7.685243607975833,0,0,5,5,100,4.61512051684126,1,1,2,0,1,5,0,97800.0
4,7,7,2,1710,7.444833273892193,1,0,2,0,730,6.594413459749778,1,1,2,0,1485,7.303843225277705,0,0,1,5,150,5.017279836814924,1,0,3,0,1,5,0,117750.0
8,5,7,2,215,5.375278407684165,0,2,5,5,1010,6.918695219020472,1,2,2,0,2100,7.650168700845001,1,0,0,0,175,5.170483995038151,0,1,0,5,1,5,1,109725.0
14,7,0,2,335,5.817111159963204,0,2,6,5,1995,7.59890045687141,0,0,0,5,1320,7.186144304522325,1,0,4,0,100,4.61512051684126,1,1,2,0,3,5,0,87600.0
1,5,1,1,1920,7.560601162768557,1,0,2,0,1405,7.2485040723706105,0,1,5,5,1325,7.189922170745808,0,2,2,5,75,4.330733340286331,0,0,5,5,0,5,0,97650.0
9,7,2,3,845,6.740519359606223,0,2,5,5,1740,7.462214939768189,1,0,4,0,2115,7.65728279297819,0,0,1,5,75,4.330733340286331,0,0,5,5,0,5,0,98700.0
1,7,2,6,50,3.9318256327243257,1,2,1,0,1150,7.048386408721883,1,1,2,0,250,5.5254529391317835,1,1,5,0,100,4.61512051684126,1,1,2,0,2,50,3,34800.0
6,1,2,1,1625,7.3938782901077555,0,2,1,5,1255,7.135687347028144,0,1,2,5,2545,7.842278779117352,0,1,4,5,25,3.258096538021482,0,1,4,5,1,5,1,81375.0
1,2,0,3,1285,7.1592919047975645,0,1,4,5,1225,7.111512116496157,0,1,0,5,1390,7.237778191923443,1,1,4,0,175,5.170483995038151,0,1,0,5,0,5,1,128700.0
9,6,4,2,600,6.398594934535208,1,0,5,0,260,5.564520407322694,1,2,1,0,340,5.831882477283517,1,1,4,0,100,4.61512051684126,1,1,2,0,2,20,1,28800.0
14,0,4,1,995,6.903747257584598,0,2,1,5,1630,7.396948602621014,1,1,6,0,575,6.3561076606958915,0,2,1,5,50,3.9318256327243257,1,2,1,0,3,5,0,57600.0
10,3,7,0,750,6.621405651764134,1,0,1,0,1645,7.406103381237015,0,1,0,5,930,6.836259277277067,1,0,6,0,125,4.836281906951478,0,2,6,5,0,5,1,89775.0
6,5,1,3,1875,7.53689712956617,0,0,6,5,2000,7.601402334583733,1,2,5,0,200,5.303304908059076,1,2,4,0,150,5.017279836814924,1,0,3,0,2,25,1,122250.0
2,0,7,6,1555,7.349873704738337,0,1,1,5,1365,7.2196420401307355,0,0,0,5,1280,7.155396301896734,1,2,6,0,75,4.330733340286331,0,0,5,5,1,5,0,88200.0
4,5,6,2,590,6.3818160174060985,1,2,2,0,445,6.100318952020064,0,1,4,5,565,6.338594078203183,0,1,5,5,175,5.170483995038151,0,1,0,5,2,5,0,52800.0
8,0,6,4,1240,7.123672785204607,1,1,1,0,2000,7.601402334583733,1,2,5,0,2510,7.828436359157585,1,2,4,0,150,5.017279836814924,1,0,3,0,3,10,0,172500.0
2,0,1,7,1335,7.197435354096591,0,0,5,5,595,6.39024066706535,0,1,0,5,2670,7.890208213109961,1,0,3,0,150,5.017279836814924,1,0,3,0,1,5,1,138000.0
0,4,2,2,1335,7.197435354096591,0,0,5,5,855,6.752270376141742,0,0,1,5,710,6.566672429803241,1,2,3,0,25,3.258096538021482,0,1,4,5,1,5,0,43500.0
11,4,4,4,805,6.692083742506628,0,1,0,5,1055,6.962243464266207,0,2,5,5,315,5.755742213586912,0,0,0,5,100,4.61512051684126,1,1,2,0,0,5,0,52200.0
4,0,2,1,1040,6.947937068614969,1,2,4,0,1285,7.1592919047975645,0,1,4,5,2175,7.685243607975833,0,0,5,5,100,4.61512051684126,1,1,2,0,0,5,0,108000.0
11,2,0,7,905,6.80903930604298,0,2,2,5,255,5.545177444479562,0,0,3,5,140,4.948759890378168,1,2,0,0,75,4.330733340286331,0,0,5,5,3,5,0,27300.0
1,7,5,0,70,4.2626798770413155,1,1,0,0,1765,7.476472381163905,0,1,1,5,1690,7.43307534889858,1,1,3,0,100,4.61512051684126,1,1,2,0,2,5,0,84600.0
4,4,3,3,1745,7.465082736399547,0,2,2,5,870,6.769641976852503,1,0,2,0,1310,7.1785454837637,1,2,1,0,25,3.258096538021482,0,1,4,5,3,5,0,58875.0
8,0,3,0,1585,7.368970402194793,0,1,3,5,610,6.415096959171596,1,1,1,0,2755,7.9215356321335495,0,1,4,5,25,3.258096538021482,0,1,4,5,2,5,0,74250.0
2,3,4,3,1660,7.415175109613295,1,1,1,0,1700,7.438971592395862,1,2,6,0,1590,7.372118028337787,1,0,1,0,150,5.017279836814924,1,0,3,0,1,10,0,148500.0
14,3,5,1,1910,7.555381944240273,1,2,6,0,1095,6.999422467507961,0,0,3,5,2195,7.694392802629421,0,2,4,5,100,4.61512051684126,1,1,2,0,3,5,0,124800.0
8,7,4,6,1575,7.362645270417825,0,0,0,5,475,6.16541785423142,0,1,6,5,1175,7.069874128458572,0,2,6,5,75,4.330733340286331,0,0,5,5,1,25,1,67725.0
10,3,6,3,1790,7.490529402060711,1,2,5,0,160,5.081404364984463,1,1,6,0,575,6.3561076606958915,0,2,1,5,175,5.170483995038151,0,1,0,5,0,5,0,83325.0
7,3,1,4,650,6.478509642208569,1,2,6,0,310,5.739792912179234,1,1,2,0,1140,7.039660349862076,1,0,6,0,25,3.258096538021482,0,1,4,5,1,5,1,31500.0
5,6,1,3,715,6.573680166960646,0,1,1,5,1965,7.583756300707112,0,0,5,5,745,6.61472560020376,0,1,3,5,125,4.836281906951478,0,2,6,5,2,5,0,92475.0
13,3,1,1,330,5.802118375377063,1,0,1,0,990,6.898714534329988,1,0,3,0,855,6.752270376141742,0,0,1,5,125,4.836281906951478,0,2,6,5,0,5,1,58725.0
14,2,0,7,65,4.189654742026425,0,2,2,5,1170,7.065613363597717,1,0,1,0,1865,7.531552381407289,0,2,3,5,75,4.330733340286331,0,0,5,5,0,5,1,65100.0
7,7,3,2,190,5.25227342804663,1,1,1,0,945,6.852242569051878,0,0,0,5,2790,7.934155233536322,1,0,4,0,50,3.9318256327243257,1,2,1,0,2,5,0,70650.0
11,4,3,6,540,6.293419278846481,1,0,1,0,1810,7.501634457883413,1,1,4,0,1050,6.957497370876951,1,0,0,0,25,3.258096538021482,0,1,4,5,3,5,1,51000.0
8,2,5,1,1135,7.035268599281097,0,1,1,5,850,6.7464121285733745,1,1,3,0,2090,7.645397699428633,1,2,4,0,75,4.330733340286331,0,0,5,5,3,5,0,85575.0
7,3,2,2,1090,6.994849985833071,1,1,5,0,830,6.7226297948554485,1,2,4,0,1205,7.095064377287131,0,2,1,5,75,4.330733340286331,0,0,5,5,1,5,0,65625.0
13,4,2,3,1385,7.234177179749849,0,2,6,5,130,4.875197323201151,1,1,4,0,785,6.666956792429207,0,2,1,5,75,4.330733340286331,0,0,5,5,1,5,0,48300.0
8,4,0,6,1430,7.266128779556451,1,2,2,0,1165,7.061334366910438,0,1,3,5,1930,7.565793282428515,1,1,5,0,100,4.61512051684126,1,1,2,0,0,5,0,108600.0
12,3,5,7,300,5.707110264748875,1,0,6,0,105,4.663439094112067,0,0,0,5,1195,7.086737934510577,0,1,5,5,50,3.9318256327243257,1,2,1,0,3,5,1,28800.0
4,3,0,0,130,4.875197323201151,1,1,4,0,225,5.420534999272286,0,0,1,5,945,6.852242569051878,0,0,0,5,25,3.258096538021482,0,1,4,5,1,5,1,19500.0
12,1,5,7,1625,7.3938782901077555,0,2,1,5,1115,7.017506142941256,0,2,2,5,910,6.814542897259958,1,1,0,0,50,3.9318256327243257,1,2,1,0,3,5,0,65700.0
1,4,7,4,1000,6.90875477931522,1,1,6,0,795,6.679599185844383,0,0,4,5,2905,7.974532844130228,0,1,0,5,175,5.170483995038151,0,1,0,5,3,5,0,155100.0
4,5,2,7,730,6.594413459749778,1,1,2,0,1135,7.035268599281097,0,1,1,5,1160,7.057036981697891,1,2,5,0,125,4.836281906951478,0,2,6,5,3,5,0,81675.0
7,5,7,3,1455,7.283448228756631,0,0,6,5,1535,7.336936913707618,0,2,2,5,2835,7.950149887652018,0,0,0,5,50,3.9318256327243257,1,2,1,0,0,5,0,104850.0
7,2,6,0,1985,7.593877844605118,0,2,4,5,140,4.948759890378168,1,2,0,0,1150,7.048386408721883,1,1,2,0,25,3.258096538021482,0,1,4,5,3,5,1,49125.0
6,2,1,5,245,5.5053315359323625,0,2,0,5,470,6.154858094016418,1,2,1,0,960,6.8679744089702925,1,0,1,0,150,5.017279836814924,1,0,3,0,1,5,0,50250.0
11,5,6,7,220,5.3981627015177525,1,1,3,0,330,5.802118375377063,1,0,1,0,2275,7.730174795246222,0,1,0,5,100,4.61512051684126,1,1,2,0,3,5,0,67800.0
5,1,3,5,980,6.8885724595653635,1,2,0,0,795,6.679599185844383,0,0,4,5,2075,7.638198244285779,0,2,3,5,25,3.258096538021482,0,1,4,5,0,5,1,57750.0
10,3,2,5,1625,7.3938782901077555,0,2,1,5,950,6.85751406254539,1,2,5,0,600,6.398594934535208,1,0,5,0,50,3.9318256327243257,1,2,1,0,3,25,2,57150.0
13,1,5,1,1385,7.234177179749849,0,2,6,5,1560,7.353081920515432,1,0,6,0,1505,7.317212408359839,0,2,0,5,150,5.017279836814924,1,0,3,0,0,5,0,133500.0
1,2,5,4,1175,7.069874128458572,0,2,6,5,1045,6.952728644624869,0,1,2,5,405,6.0063531596017325,0,0,6,5,50,3.9318256327243257,1,2,1,0,3,5,0,47250.0
7,6,5,3,1125,7.026426808699636,0,0,5,5,1825,7.509883061154913,0,1,5,5,900,6.803505257608338,1,0,4,0,50,3.9318256327243257,1,2,1,0,0,25,1,69300.0
8,0,4,3,135,4.912654885736052,0,0,2,5,1055,6.962243464266207,0,2,5,5,310,5.739792912179234,1,1,2,0,125,4.836281906951478,0,2,6,5,2,5,0,40500.0
10,6,3,6,1710,7.444833273892193,1,0,2,0,1790,7.490529402060711,1,2,5,0,100,4.61512051684126,1,1,2,0,125,4.836281906951478,0,2,6,5,1,5,0,97200.0
12,4,3,3,1395,7.241366283322318,0,0,2,5,175,5.170483995038151,0,1,0,5,1830,7.5126175446745105,1,0,3,0,50,3.9318256327243257,1,2,1,0,3,5,0,61200.0
10,3,2,2,770,6.647688373563329,1,2,0,0,1995,7.59890045687141,0,0,0,5,610,6.415096959171596,1,1,1,0,125,4.836281906951478,0,2,6,5,1,5,0,91125.0
8,7,0,6,620,6.431331081933479,1,2,4,0,1300,7.170888478512505,1,1,5,0,1355,7.212294468500341,0,2,4,5,175,5.170483995038151,0,1,0,5,3,5,0,108075.0
5,7,4,1,1585,7.368970402194793,0,1,3,5,1125,7.026426808699636,0,0,5,5,1315,7.182352111885263,0,1,6,5,25,3.258096538021482,0,1,4,5,2,5,1,60375.0
4,2,7,4,1220,7.107425474110705,1,2,2,0,160,5.081404364984463,1,1,6,0,2570,7.852050207265889,1,2,1,0,175,5.170483995038151,0,1,0,5,1,5,0,130350.0
7,2,4,3,405,6.0063531596017325,0,0,6,5,1055,6.962243464266207,0,2,5,5,2315,7.7475968386928855,0,2,5,5,100,4.61512051684126,1,1,2,0,2,5,0,90600.0
2,5,5,5,1785,7.487733761436444,0,0,0,5,1575,7.362645270417825,0,0,0,5,1965,7.583756300707112,0,0,5,5,125,4.836281906951478,0,2,6,5,1,5,0,143775.0
0,7,2,1,1210,7.099201743553092,1,1,6,0,430,6.066108090103747,1,1,3,0,1560,7.353081920515432,1,0,6,0,25,3.258096538021482,0,1,4,5,2,5,0,48000.0
10,2,0,4,1225,7.111512116496157,0,1,0,5,285,5.655991810819852,0,0,5,5,2515,7.830425617820331,0,1,2,5,175,5.170483995038151,0,1,0,5,0,5,1,132825.0
6,0,3,6,1795,7.493317248862145,0,1,3,5,695,6.54534966033442,0,2,2,5,1710,7.444833273892193,1,0,2,0,175,5.170483995038151,0,1,0,5,2,5,0,138600.0
12,0,6,6,1510,7.32052696227274,1,1,5,0,1650,7.409136443920128,1,0,5,0,1390,7.237778191923443,1,1,4,0,25,3.258096538021482,0,1,4,5,3,5,1,68250.0
5,1,0,3,295,5.69035945432406,0,1,1,5,315,5.755742213586912,0,0,0,5,1490,7.307202314764738,1,2,6,0,25,3.258096538021482,0,1,4,5,2,5,0,31500.0
7,4,5,5,180,5.198497031265826,1,0,5,0,1395,7.241366283322318,0,0,2,5,575,6.3561076606958915,0,2,1,5,25,3.258096538021482,0,1,4,5,1,5,1,32250.0
11,3,6,5,580,6.364750756851911,1,1,6,0,1870,7.534228326274089,1,1,1,0,1475,7.297091005160418,0,2,5,5,150,5.017279836814924,1,0,3,0,1,5,0,117750.0
7,4,6,6,790,6.673297967767654,1,1,6,0,290,5.673323267171493,1,2,3,0,1620,7.390798521735676,1,0,3,0,25,3.258096538021482,0,1,4,5,3,5,0,40500.0
4,2,7,2,1670,7.421177528595393,1,2,4,0,325,5.786897381366708,0,1,3,5,630,6.447305862541213,1,0,0,0,125,4.836281906951478,0,2,6,5,3,5,0,70875.0
5,6,7,1,1390,7.237778191923443,1,1,4,0,1600,7.3783837129967145,1,1,4,0,635,6.455198563340122,0,2,5,5,100,4.61512051684126,1,1,2,0,1,5,1,87000.0
5,2,1,5,1335,7.197435354096591,0,0,5,5,395,5.981414211254481,0,2,3,5,1820,7.507141079727608,1,2,0,0,75,4.330733340286331,0,0,5,5,3,5,0,74550.0
10,7,3,0,1395,7.241366283322318,0,0,2,5,605,6.406879986069314,0,2,3,5,2025,7.613818684808629,0,0,2,5,125,4.836281906951478,0,2,6,5,2,5,0,108675.0
14,6,5,7,1055,6.962243464266207,0,2,5,5,1270,7.147559271189454,1,1,3,0,2950,7.989899374942939,1,1,3,0,125,4.836281906951478,0,2,6,5,3,5,0,142425.0
2,3,5,6,1345,7.204892510204673,0,1,1,5,535,6.284134161070802,0,1,3,5,1495,7.310550158534422,0,1,4,5,75,4.330733340286331,0,0,5,5,2,5,0,70875.0
4,2,2,1,280,5.638354669333745,1,1,0,0,240,5.484796933490655,1,0,2,0,1355,7.212294468500341,0,2,4,5,125,4.836281906951478,0,2,6,5,3,5,0,50625.0
13,7,5,7,1695,7.4360278163518485,0,0,1,5,1395,7.241366283322318,0,0,2,5,235,5.4638318050256105,0,1,4,5,100,4.61512051684126,1,1,2,0,1,5,0,79800.0
14,3,7,3,1275,7.151485463904735,0,0,1,5,1840,7.518064181233078,1,1,6,0,1010,6.918695219020472,1,2,2,0,150,5.017279836814924,1,0,3,0,3,5,0,123750.0
2,7,1,4,1490,7.307202314764738,1,2,6,0,750,6.621405651764134,1,0,1,0,2760,7.923348211930154,1,0,2,0,100,4.61512051684126,1,1,2,0,0,10,0,120000.0
0,2,2,7,1010,6.918695219020472,1,2,2,0,875,6.775366090936392,0,2,0,5,1040,6.947937068614969,1,2,4,0,100,4.61512051684126,1,1,2,0,0,5,0,70200.0
10,7,2,1,520,6.255750041753367,1,1,2,0,1655,7.412160334945205,0,2,3,5,1350,7.208600337960199,1,0,6,0,100,4.61512051684126,1,1,2,0,3,5,0,84600.0
13,5,6,0,925,6.8308742346461795,0,1,1,5,1155,7.052721049232323,0,0,0,5,1745,7.465082736399547,0,2,2,5,100,4.61512051684126,1,1,2,0,2,5,0,91800.0
10,3,2,2,805,6.692083742506628,0,1,0,5,640,6.46302945692067,1,1,3,0,1630,7.396948602621014,1,1,6,0,100,4.61512051684126,1,1,2,0,1,5,0,73800.0
10,4,1,4,340,5.831882477283517,1,1,4,0,505,6.226536669287466,0,1,1,5,2155,7.6760099320288875,0,1,6,5,175,5.170483995038151,0,1,0,5,0,5,0,99000.0
2,6,3,6,1325,7.189922170745808,0,2,2,5,1630,7.396948602621014,1,1,6,0,2720,7.908754738783246,1,2,4,0,25,3.258096538021482,0,1,4,5,0,5,1,85125.0
5,0,1,2,1455,7.283448228756631,0,0,6,5,610,6.415096959171596,1,1,1,0,685,6.530877627725885,0,1,6,5,25,3.258096538021482,0,1,4,5,2,5,0,41250.0
5,3,1,1,1360,7.215975002651466,1,1,2,0,1050,6.957497370876951,1,0,0,0,615,6.423246963533519,0,0,6,5,175,5.170483995038151,0,1,0,5,0,5,1,99825.0
6,6,4,5,1145,7.044032897274685,0,2,4,5,995,6.903747257584598,0,2,1,5,1210,7.099201743553092,1,1,6,0,75,4.330733340286331,0,0,5,5,1,5,0,70350.0
0,1,7,6,310,5.739792912179234,1,1,2,0,625,6.439350371100098,0,1,2,5,2565,7.850103545175582,0,0,3,5,100,4.61512051684126,1,1,2,0,1,5,0,84000.0
7,5,6,0,435,6.077642243349034,0,0,1,5,160,5.081404364984463,1,1,6,0,255,5.545177444479562,0,0,3,5,75,4.330733340286331,0,0,5,5,3,5,0,17850.0
3,3,7,5,1955,7.578656850594762,0,2,2,5,90,4.51085950651685,1,0,6,0,180,5.198497031265826,1,0,5,0,50,3.9318256327243257,1,2,1,0,1,5,1,40050.0
0,3,4,1,1715,7.447751280047908,0,2,0,5,1505,7.317212408359839,0,2,0,5,980,6.8885724595653635,1,2,0,0,25,3.258096538021482,0,1,4,5,1,5,0,63000.0
11,5,7,0,140,4.948759890378168,1,2,0,0,1720,7.450660796211539,1,1,5,0,1015,6.923628628138427,0,1,0,5,125,4.836281906951478,0,2,6,5,3,5,0,77625.0
7,3,7,5,100,4.61512051684126,1,1,2,0,650,6.478509642208569,1,2,6,0,1275,7.151485463904735,0,0,1,5,125,4.836281906951478,0,2,6,5,1,25,0,54675.0
12,3,1,5,1090,6.994849985833071,1,1,5,0,1795,7.493317248862145,0,1,3,5,2815,7.943072717277933,0,1,1,5,100,4.61512051684126,1,1,2,0,1,5,0,136800.0
0,5,0,2,1850,7.523481312573497,1,2,2,0,200,5.303304908059076,1,2,4,0,175,5.170483995038151,0,1,0,5,100,4.61512051684126,1,1,2,0,1,25,1,53400.0
11,0,3,1,1420,7.259116128097101,1,1,6,0,1055,6.962243464266207,0,2,5,5,1000,6.90875477931522,1,1,6,0,125,4.836281906951478,0,2,6,5,2,5,1,93825.0
14,6,2,5,1970,7.58629630715272,1,2,3,0,1080,6.985641817639208,1,0,2,0,2550,7.844240718141811,1,0,2,0,125,4.836281906951478,0,2,6,5,0,5,0,151200.0
9,6,0,7,1265,7.143617602704121,0,2,5,5,410,6.018593214496234,1,2,4,0,2725,7.9105906122564775,0,1,2,5,150,5.017279836814924,1,0,3,0,1,5,0,132000.0
7,6,0,4,1420,7.259116128097101,1,1,6,0,380,5.942799375126701,1,2,2,0,850,6.7464121285733745,1,1,3,0,125,4.836281906951478,0,2,6,5,3,5,0,71550.0
12,4,3,4,620,6.431331081933479,1,2,4,0,1570,7.359467638255621,1,1,2,0,185,5.225746673713202,0,2,3,5,25,3.258096538021482,0,1,4,5,3,5,0,35625.0
1,3,2,4,1285,7.1592919047975645,0,1,4,5,1985,7.593877844605118,0,2,4,5,1355,7.212294468500341,0,2,4,5,75,4.330733340286331,0,0,5,5,1,5,0,97125.0
1,7,1,0,465,6.144185634125646,0,0,3,5,805,6.692083742506628,0,1,0,5,105,4.663439094112067,0,0,0,5,125,4.836281906951478,0,2,6,5,3,5,0,37125.0
12,3,2,3,1590,7.372118028337787,1,0,1,0,1010,6.918695219020472,1,2,2,0,1650,7.409136443920128,1,0,5,0,50,3.9318256327243257,1,2,1,0,2,10,1,76500.0
6,4,4,2,1550,7.346655163176539,1,2,3,0,440,6.089044875446846,1,2,6,0,2310,7.745435610274381,1,0,0,0,75,4.330733340286331,0,0,5,5,1,5,0,90300.0
3,7,2,4,1915,7.557994958530806,0,1,4,5,760,6.634633357861686,1,1,4,0,2625,7.873217054862741,0,0,0,5,150,5.017279836814924,1,0,3,0,0,5,0,159000.0
7,4,5,3,1770,7.479299637782834,1,0,6,0,1075,6.98100574072173,0,1,4,5,1480,7.300472814267799,1,1,3,0,150,5.017279836814924,1,0,3,0,3,5,0,129750.0
13,4,3,2,965,6.873163834212518,0,2,6,5,1180,7.074116816197362,1,1,4,0,2880,7.9658927350845286,1,0,3,0,175,5.170483995038151,0,1,0,5,1,5,0,165825.0
4,6,0,1,260,5.564520407322694,1,2,1,0,1045,6.952728644624869,0,1,2,5,1795,7.493317248862145,0,1,3,5,50,3.9318256327243257,1,2,1,0,1,5,0,55800.0
2,6,2,6,985,6.893656354602635,0,1,5,5,885,6.786716950605081,0,0,3,5,2605,7.8655717576847906,0,1,1,5,100,4.61512051684126,1,1,2,0,0,5,0,107400.0
2,7,3,2,945,6.852242569051878,0,0,0,5,1685,7.430114138561801,0,2,5,5,2345,7.76046702921342,0,2,0,5,125,4.836281906951478,0,2,6,5,3,5,0,134325.0
0,6,4,7,100,4.61512051684126,1,1,2,0,175,5.170483995038151,0,1,0,5,2250,7.719129840906732,1,0,3,0,150,5.017279836814924,1,0,3,0,2,25,1,75750.0
8,3,4,4,1945,7.57353126274595,0,1,6,5,890,6.792344427470809,1,2,1,0,1565,7.356279876550748,0,2,4,5,175,5.170483995038151,0,1,0,5,3,5,0,145200.0
0,1,2,0,385,5.955837369464831,0,1,0,5,1175,7.069874128458572,0,2,6,5,1990,7.596392304064196,1,1,2,0,25,3.258096538021482,0,1,4,5,0,5,1,53250.0
1,5,7,5,85,4.454347296253507,0,1,1,5,650,6.478509642208569,1,2,6,0,1190,7.0825485693553,1,2,0,0,25,3.258096538021482,0,1,4,5,2,5,2,28875.0
8,1,7,7,845,6.740519359606223,0,2,5,5,955,6.862757913051401,0,1,3,5,3000,8.006700845440367,1,0,4,0,25,3.258096538021482,0,1,4,5,2,5,1,72000.0
14,5,2,7,1145,7.044032897274685,0,2,4,5,65,4.189654742026425,0,2,2,5,1115,7.017506142941256,0,2,2,5,25,3.258096538021482,0,1,4,5,0,5,0,34875.0
13,0,4,2,370,5.916202062607435,1,1,6,0,1915,7.557994958530806,0,1,4,5,890,6.792344427470809,1,2,1,0,75,4.330733340286331,0,0,5,5,2,5,0,66675.0
11,4,4,4,1260,7.13966033596492,1,0,0,0,320,5.771441123130016,1,2,5,0,2345,7.76046702921342,0,2,0,5,100,4.61512051684126,1,1,2,0,1,5,0,94200.0
3,0,4,5,495,6.206575926724928,0,0,5,5,1945,7.57353126274595,0,1,6,5,2285,7.734558844354756,0,2,3,5,50,3.9318256327243257,1,2,1,0,1,5,0,85050.0
9,2,1,3,650,6.478509642208569,1,2,6,0,560,6.329720905522696,1,2,0,0,1890,7.544861068658458,1,0,0,0,150,5.017279836814924,1,0,3,0,0,10,0,93000.0
9,4,7,1,1955,7.578656850594762,0,2,2,5,190,5.25227342804663,1,1,1,0,2455,7.806289289267033,0,1,5,5,25,3.258096538021482,0,1,4,5,2,5,0,69000.0
13,2,6,7,865,6.763884908562435,0,1,4,5,1130,7.030857476116121,1,2,3,0,1805,7.498869733976931,0,2,6,5,125,4.836281906951478,0,2,6,5,0,5,0,102600.0
13,6,6,3,980,6.8885724595653635,1,2,0,0,905,6.80903930604298,0,2,2,5,140,4.948759890378168,1,2,0,0,25,3.258096538021482,0,1,4,5,1,5,1,30375.0
6,0,4,5,1630,7.396948602621014,1,1,6,0,880,6.78105762593618,1,1,5,0,1040,6.947937068614969,1,2,4,0,150,5.017279836814924,1,0,3,0,3,10,0,106500.0
13,5,3,0,145,4.983606621708336,0,1,5,5,725,6.587550014824796,0,2,4,5,2330,7.754052639035757,1,2,6,0,25,3.258096538021482,0,1,4,5,0,5,2,48000.0
1,4,6,7,1160,7.057036981697891,1,2,5,0,1510,7.32052696227274,1,1,5,0,2180,7.687538766201629,1,2,3,0,75,4.330733340286331,0,0,5,5,3,5,0,101850.0
6,2,7,7,120,4.795790545596741,1,0,1,0,265,5.583496308781699,0,1,6,5,1590,7.372118028337787,1,0,1,0,125,4.836281906951478,0,2,6,5,0,5,1,53325.0
10,4,2,2,1550,7.346655163176539,1,2,3,0,370,5.916202062607435,1,1,6,0,1105,7.00850518208228,0,1,6,5,100,4.61512051684126,1,1,2,0,1,5,0,72600.0
4,4,2,4,1930,7.565793282428515,1,1,5,0,205,5.327876168789581,0,1,2,5,615,6.423246963533519,0,0,6,5,150,5.017279836814924,1,0,3,0,0,5,1,82500.0
14,2,6,3,700,6.55250788703459,1,1,0,0,1300,7.170888478512505,1,1,5,0,1975,7.588829878307813,0,1,1,5,125,4.836281906951478,0,2,6,5,0,25,0,107325.0
4,0,1,7,735,6.601230118728877,0,0,0,5,580,6.364750756851911,1,1,6,0,335,5.817111159963204,0,2,6,5,50,3.9318256327243257,1,2,1,0,2,5,0,29700.0
9,1,1,1,570,6.3473892096560105,1,0,3,0,1045,6.952728644624869,0,1,2,5,860,6.7580945044277305,1,2,6,0,50,3.9318256327243257,1,2,1,0,3,5,0,44550.0
8,4,4,6,210,5.351858133476067,1,0,0,0,1470,7.293697720601438,1,0,0,0,670,6.508769136971682,1,1,5,0,150,5.017279836814924,1,0,3,0,0,10,1,70500.0
13,5,5,2,955,6.862757913051401,0,1,3,5,1430,7.266128779556451,1,2,2,0,1415,7.255591274253665,0,2,1,5,25,3.258096538021482,0,1,4,5,1,5,0,57000.0
