slot_person_name,slot_base_age,slot_base_age_abs_log1p,slot_base_age_is_even,slot_base_age_mod3,slot_base_age_mod5,slot_base_age_mod7,slot_base_age_mod10,slot_brother_multiplier,slot_brother_multiplier_abs_log1p,slot_brother_multiplier_is_even,slot_brother_multiplier_mod3,slot_brother_multiplier_mod5,slot_brother_multiplier_mod7,slot_brother_multiplier_mod10,slot_younger_percent,slot_younger_percent_abs_log1p,slot_younger_percent_is_even,slot_younger_percent_mod3,slot_younger_percent_mod7,slot_younger_percent_mod10,gcd_all,n_multiple_pairs,y
8,52,3.970291913552122,1,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,182.0
1,56,4.04305126783455,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,210.0
1,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,0,285.0
5,34,3.5553480614894135,1,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,153.0
9,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,306.0
2,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,2,231.0
7,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,3,38.0
8,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,187.0
8,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,2,1,156.0
5,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,2,342.0
9,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,345.0
7,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,5,3,325.0
5,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,5,3,414.0
5,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,1,196.0
1,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,2,231.0
0,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,6,3,231.0
9,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,169.0
9,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,189.0
8,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,144.0
7,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,2,2,58.0
8,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,2,1,308.0
2,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,2,396.0
3,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,0,161.0
7,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,2,147.0
7,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,1,308.0
1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,39.0
7,55,4.02535169073515,0,1,0,6,5,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,1,1,209.0
3,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,1,81.0
4,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,2,354.0
0,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0,342.0
4,56,4.04305126783455,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,210.0
4,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,2,147.0
7,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,1,360.0
2,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,5,3,138.0
4,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,2,198.0
5,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,75.0
0,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,3,408.0
3,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,3,264.0
4,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,105.0
6,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,81.0
0,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,345.0
2,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,1,270.0
0,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,60.0
3,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,306.0
9,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,3,76.0
6,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,180.0
4,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,276.0
3,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,1,75.0
5,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,2,1,154.0
4,54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,351.0
8,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,36.0
7,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,1,93.0
1,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,6,3,231.0
8,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,90.0
3,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,44.0
5,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,102.0
0,55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,0,253.0
7,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,144.0
9,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,217.0
8,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,247.0
6,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,0,161.0
1,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,1,145.0
9,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,81.0
5,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,3,402.0
3,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,162.0
4,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,150.0
0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,21.0
5,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,1,158.0
5,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,225.0
9,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,3,132.0
6,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,195.0
4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,3,38.0
2,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,5,2,390.0
9,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,5,3,207.0
5,58,4.07753744390572,1,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,319.0
0,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,3,76.0
8,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,90.0
4,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,161.0
5,32,3.4965075614664802,1,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,144.0
4,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,1,252.0
0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,46.0
9,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,1,319.0
6,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,4,3,232.0
1,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,1,186.0
1,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,6,3,462.0
4,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,0,230.0
3,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,2,474.0
6,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,5,3,69.0
7,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,4,3,232.0
1,48,3.8918202981106265,1,0,3,6,8,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,324.0
3,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,1,228.0
0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,38.0
1,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,176.0
9,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,322.0
0,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,2,148.0
9,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,1,228.0
6,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,105.0
6,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,92.0
4,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,3,111.0
9,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,171.0
4,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,0,168.0
7,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,299.0
6,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,216.0
5,42,3.7612001156935624,1,0,2,0,2,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,273.0
6,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,285.0
7,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,124.0
4,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,171.0
9,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,2,1,78.0
9,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,264.0
7,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,1,372.0
7,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,255.0
0,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,1,135.0
2,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,1,372.0
4,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,1,108.0
4,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,3,3,282.0
6,44,3.8066624897703196,1,2,4,2,4,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,165.0
0,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,88.0
8,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,2,1,290.0
5,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,2,190.0
7,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,99.0
9,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,5,3,414.0
6,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,5,3,276.0
0,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,124.0
3,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,90.0
2,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,217.0
1,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,161.0
1,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,154.0
6,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,104.0
6,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,2,47.0
2,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,1,94.0
4,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,195.0
3,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,56.0
4,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,0,285.0
4,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,62.0
5,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,30.0
3,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,3,222.0
3,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,429.0
8,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,1,145.0
7,52,3.970291913552122,1,1,2,3,2,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,351.0
1,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,5,2,195.0
5,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,322.0
2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,44.0
9,55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,0,264.0
6,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,207.0
2,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,3,175.0
3,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,1,228.0
2,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,105.0
2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,2,3,36.0
5,55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,0,253.0
7,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,135.0
0,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,208.0
7,52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,403.0
3,44,3.8066624897703196,1,2,4,2,4,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,154.0
3,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,75.0
0,48,3.8918202981106265,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,168.0
1,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,230.0
5,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,1,319.0
2,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,4,3,224.0
8,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,60.0
9,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,2,74.0
7,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,1,79.0
7,26,3.295836866004329,1,2,1,5,6,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,195.0
9,48,3.8918202981106265,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,180.0
1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,3,37.0
9,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,2,2,180.0
8,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,204.0
1,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,285.0
6,58,4.07753744390572,1,1,3,2,8,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,435.0
0,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,4,3,224.0
5,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,5,3,69.0
4,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,225.0
9,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,1,196.0
9,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,46.0
2,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,3,264.0
5,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,3,272.0
5,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,1,49.0
7,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,2,74.0
3,54,4.007333185232471,1,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,1,243.0
6,55,4.02535169073515,0,1,0,6,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,1,1,198.0
6,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,3,402.0
1,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,60.0
2,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,1,93.0
6,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,3,272.0
6,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,189.0
8,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,114.0
0,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,3,111.0
3,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,2,1,308.0
2,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,2,2,108.0
2,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,2,354.0
6,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,0,380.0
4,54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,1,405.0
0,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,255.0
1,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,2,118.0
0,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,2,147.0
9,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,156.0
6,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,231.0
