slot_name_equal1,slot_name_equal2,slot_name_diff_more,slot_name_diff_less,slot_item_plural,slot_action_past,slot_total_count,slot_total_count_abs_log1p,slot_total_count_is_even,slot_total_count_mod3,slot_total_count_mod5,slot_total_count_mod7,slot_total_count_mod10,slot_pair_total,slot_pair_total_abs_log1p,slot_pair_total_is_even,slot_pair_total_mod3,slot_pair_total_mod5,slot_pair_total_mod7,slot_pair_total_mod10,slot_difference,slot_difference_abs_log1p,slot_difference_is_even,slot_difference_mod3,slot_difference_mod5,slot_difference_mod7,slot_difference_mod10,gcd_all,n_multiple_pairs,y
6,21,19,15,0,0,75,4.330733340286331,0,0,0,5,5,63,4.1588830833596715,0,0,3,0,3,13,2.6390573296152584,0,1,3,6,3,1,0,32.0
22,21,13,4,3,3,67,4.219507705176107,0,1,2,4,7,51,3.9512437185814275,0,0,1,2,1,13,2.6390573296152584,0,1,3,6,3,1,0,24.0
8,1,5,23,1,1,65,4.189654742026425,0,2,0,2,5,35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,1,6.0
7,4,26,21,5,5,107,4.68213122712422,0,2,2,2,7,71,4.276666119016055,0,2,1,1,1,17,2.8903717578961645,0,2,2,3,7,1,0,26.0
22,9,22,10,9,9,37,3.6375861597263857,0,1,2,2,7,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,1,0,5.0
25,17,11,8,0,0,112,4.727387818712341,1,1,2,0,2,66,4.204692619390966,1,0,1,3,6,8,2.1972245773362196,1,2,3,1,8,2,1,14.0
13,21,6,22,4,4,104,4.653960350157523,1,2,4,6,4,66,4.204692619390966,1,0,1,3,6,10,2.3978952727983707,1,1,0,3,0,2,0,19.0
15,2,6,16,2,2,89,4.499809670330265,0,2,4,5,9,75,4.330733340286331,0,0,0,5,5,17,2.8903717578961645,0,2,2,3,7,1,0,39.0
8,21,17,2,0,0,134,4.90527477843843,1,2,4,1,4,66,4.204692619390966,1,0,1,3,6,8,2.1972245773362196,1,2,3,1,8,2,0,3.0
19,12,20,23,7,7,123,4.820281565605037,0,0,3,4,3,61,4.127134385045092,0,1,1,5,1,15,2.772588722239781,0,0,0,1,5,1,0,7.0
18,25,23,27,8,8,61,4.127134385045092,0,1,1,5,1,49,3.912023005428146,0,1,4,0,9,13,2.6390573296152584,0,1,3,6,3,1,0,25.0
24,12,21,4,2,2,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,2,2.0
18,14,8,16,7,7,128,4.859812404361672,1,2,3,2,8,66,4.204692619390966,1,0,1,3,6,20,3.044522437723423,1,2,0,6,0,2,0,12.0
7,15,21,23,2,2,19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,13,2.6390573296152584,0,1,3,6,3,1,1,10.0
21,8,3,3,9,9,83,4.430816798843313,0,2,3,6,3,51,3.9512437185814275,0,0,1,2,1,7,2.0794415416798357,0,1,2,0,7,1,0,13.0
12,17,21,6,8,8,113,4.736198448394496,0,2,3,1,3,61,4.127134385045092,0,1,1,5,1,11,2.4849066497880004,0,2,1,4,1,1,0,10.0
0,13,24,8,5,5,68,4.23410650459726,1,2,3,5,8,36,3.6109179126442243,1,0,1,1,6,18,2.9444389791664403,1,0,3,4,8,2,1,11.0
21,7,13,23,0,0,118,4.77912349311153,1,1,3,6,8,78,4.3694478524670215,1,0,3,1,8,20,3.044522437723423,1,2,0,6,0,2,0,29.0
7,1,15,2,7,7,32,3.4965075614664802,1,2,2,4,2,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,2,0,15.0
2,14,3,27,6,6,109,4.700480365792417,0,1,4,4,9,49,3.912023005428146,0,1,4,0,9,17,2.8903717578961645,0,2,2,3,7,1,0,3.0
26,27,25,20,4,4,74,4.31748811353631,1,2,4,4,4,52,3.970291913552122,1,1,2,3,2,8,2.1972245773362196,1,2,3,1,8,2,0,19.0
15,25,13,21,4,4,63,4.1588830833596715,0,0,3,0,3,57,4.060443010546419,0,0,2,1,7,17,2.8903717578961645,0,2,2,3,7,1,0,34.0
16,26,10,1,6,6,58,4.07753744390572,1,1,3,2,8,44,3.8066624897703196,1,2,4,2,4,16,2.833213344056216,1,1,1,2,6,2,0,23.0
0,18,3,13,2,2,112,4.727387818712341,1,1,2,0,2,64,4.174387269895637,1,1,4,1,4,8,2.1972245773362196,1,2,3,1,8,8,2,12.0
5,20,19,16,6,6,54,4.007333185232471,1,0,4,5,4,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,6,0,9.0
4,0,2,17,3,3,92,4.532599493153256,1,2,2,1,2,48,3.8918202981106265,1,0,3,6,8,16,2.833213344056216,1,1,1,2,6,4,1,10.0
1,3,1,15,3,3,104,4.653960350157523,1,2,4,6,4,72,4.290459441148391,1,0,2,2,2,16,2.833213344056216,1,1,1,2,6,8,0,28.0
27,27,1,16,1,1,43,3.784189633918261,0,1,3,1,3,35,3.58351893845611,0,2,0,0,5,19,2.995732273553991,0,1,4,5,9,1,0,23.0
11,17,9,26,4,4,80,4.394449154672439,1,2,0,3,0,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,2,2,21.0
9,22,2,19,1,1,95,4.564348191467836,0,2,0,4,5,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,1,0,1.0
15,2,14,22,7,7,72,4.290459441148391,1,0,2,2,2,44,3.8066624897703196,1,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,2,1,11.0
10,23,20,10,9,9,100,4.61512051684126,1,1,0,2,0,72,4.290459441148391,1,0,2,2,2,12,2.5649493574615367,1,0,2,5,2,4,1,28.0
0,16,1,15,8,8,134,4.90527477843843,1,2,4,1,4,70,4.2626798770413155,1,1,0,0,0,10,2.3978952727983707,1,1,0,3,0,2,1,8.0
11,12,12,24,7,7,154,5.043425116919247,1,1,4,0,4,78,4.3694478524670215,1,0,3,1,8,20,3.044522437723423,1,2,0,6,0,2,0,11.0
25,14,1,13,5,5,103,4.6443908991413725,0,1,3,5,3,55,4.02535169073515,0,1,0,6,5,13,2.6390573296152584,0,1,3,6,3,1,0,10.0
3,16,16,10,2,2,80,4.394449154672439,1,2,0,3,0,44,3.8066624897703196,1,2,4,2,4,18,2.9444389791664403,1,0,3,4,8,2,0,13.0
25,21,11,19,9,9,53,3.9889840465642745,0,2,3,4,3,25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,1,0,4.0
20,17,14,16,9,9,80,4.394449154672439,1,2,0,3,0,68,4.23410650459726,1,2,3,5,8,16,2.833213344056216,1,1,1,2,6,4,1,36.0
15,22,24,21,3,3,102,4.634728988229636,1,0,2,4,2,54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,6,2,6.0
4,2,12,18,2,2,120,4.795790545596741,1,0,0,1,0,66,4.204692619390966,1,0,1,3,6,6,1.9459101490553132,1,0,1,6,6,6,2,9.0
11,7,5,18,4,4,116,4.762173934797756,1,2,1,4,6,70,4.2626798770413155,1,1,0,0,0,16,2.833213344056216,1,1,1,2,6,2,0,20.0
2,20,17,22,4,4,77,4.356708826689592,0,2,2,0,7,33,3.5263605246161616,0,0,3,5,3,19,2.995732273553991,0,1,4,5,9,1,0,4.0
27,9,25,5,7,7,82,4.418840607796598,1,1,2,5,2,66,4.204692619390966,1,0,1,3,6,12,2.5649493574615367,1,0,2,5,2,2,0,31.0
9,2,22,20,0,0,55,4.02535169073515,0,1,0,6,5,47,3.871201010907891,0,2,2,5,7,19,2.995732273553991,0,1,4,5,9,1,0,29.0
26,24,27,22,0,0,61,4.127134385045092,0,1,1,5,1,47,3.871201010907891,0,2,2,5,7,7,2.0794415416798357,0,1,2,0,7,1,0,20.0
25,27,27,25,5,5,69,4.248495242049359,0,0,4,6,9,47,3.871201010907891,0,2,2,5,7,19,2.995732273553991,0,1,4,5,9,1,0,22.0
5,3,17,0,4,4,90,4.51085950651685,1,0,0,6,0,48,3.8918202981106265,1,0,3,6,8,14,2.70805020110221,1,2,4,0,4,2,0,10.0
3,24,6,19,7,7,150,5.017279836814924,1,0,0,3,0,72,4.290459441148391,1,0,2,2,2,12,2.5649493574615367,1,0,2,5,2,6,1,3.0
9,24,14,5,9,9,80,4.394449154672439,1,2,0,3,0,50,3.9318256327243257,1,2,0,1,0,12,2.5649493574615367,1,0,2,5,2,2,0,16.0
2,14,18,8,4,4,78,4.3694478524670215,1,0,3,1,8,44,3.8066624897703196,1,2,4,2,4,12,2.5649493574615367,1,0,2,5,2,2,0,11.0
14,24,3,13,2,2,112,4.727387818712341,1,1,2,0,2,72,4.290459441148391,1,0,2,2,2,14,2.70805020110221,1,2,4,0,4,2,1,23.0
0,2,4,23,1,1,124,4.8283137373023015,1,1,4,5,4,72,4.290459441148391,1,0,2,2,2,20,3.044522437723423,1,2,0,6,0,4,0,20.0
25,27,26,1,7,7,88,4.48863636973214,1,1,3,4,8,68,4.23410650459726,1,2,3,5,8,8,2.1972245773362196,1,2,3,1,8,4,1,28.0
13,25,12,8,2,2,91,4.5217885770490405,0,1,1,0,1,59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,1,0,15.0
21,14,16,23,6,6,55,4.02535169073515,0,1,0,6,5,35,3.58351893845611,0,2,0,0,5,11,2.4849066497880004,0,2,1,4,1,1,1,13.0
19,14,15,27,7,7,74,4.31748811353631,1,2,4,4,4,38,3.6635616461296463,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,2,0,5.0
20,22,26,17,4,4,98,4.59511985013459,1,2,3,0,8,56,4.04305126783455,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,2,2,8.0
18,18,25,20,2,2,138,4.9344739331306915,1,0,3,5,8,68,4.23410650459726,1,2,3,5,8,12,2.5649493574615367,1,0,2,5,2,2,0,5.0
10,24,23,21,5,5,65,4.189654742026425,0,2,0,2,5,45,3.828641396489095,0,0,0,3,5,13,2.6390573296152584,0,1,3,6,3,1,1,19.0
1,12,25,4,4,4,133,4.897839799950911,0,1,3,0,3,59,4.0943445622221,0,2,4,3,9,17,2.8903717578961645,0,2,2,3,7,1,0,1.0
22,20,2,19,8,8,134,4.90527477843843,1,2,4,1,4,60,4.110873864173311,1,0,0,4,0,18,2.9444389791664403,1,0,3,4,8,2,0,2.0
10,8,8,6,4,4,71,4.276666119016055,0,2,1,1,1,63,4.1588830833596715,0,0,3,0,3,5,1.791759469228055,0,2,0,5,5,1,0,30.0
17,1,2,6,9,9,55,4.02535169073515,0,1,0,6,5,37,3.6375861597263857,0,1,2,2,7,13,2.6390573296152584,0,1,3,6,3,1,0,16.0
3,6,21,19,9,9,83,4.430816798843313,0,2,3,6,3,57,4.060443010546419,0,0,2,1,7,5,1.791759469228055,0,2,0,5,5,1,0,18.0
23,12,26,7,3,3,98,4.59511985013459,1,2,3,0,8,64,4.174387269895637,1,1,4,1,4,20,3.044522437723423,1,2,0,6,0,2,0,25.0
16,25,24,11,8,8,121,4.804021044733257,0,1,1,2,1,75,4.330733340286331,0,0,0,5,5,15,2.772588722239781,0,0,0,1,5,1,1,22.0
20,15,25,11,5,5,69,4.248495242049359,0,0,4,6,9,63,4.1588830833596715,0,0,3,0,3,5,1.791759469228055,0,2,0,5,5,1,0,31.0
3,14,27,26,4,4,139,4.941642422609304,0,1,4,6,9,63,4.1588830833596715,0,0,3,0,3,19,2.995732273553991,0,1,4,5,9,1,0,3.0
11,20,0,6,6,6,49,3.912023005428146,0,1,4,0,9,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,1,0,8.0
23,24,13,25,9,9,52,3.970291913552122,1,1,2,3,2,42,3.7612001156935624,1,0,2,0,2,20,3.044522437723423,1,2,0,6,0,2,0,26.0
25,16,6,0,5,5,107,4.68213122712422,0,2,2,2,7,71,4.276666119016055,0,2,1,1,1,13,2.6390573296152584,0,1,3,6,3,1,0,24.0
8,19,13,1,7,7,67,4.219507705176107,0,1,2,4,7,41,3.7376696182833684,0,2,1,6,1,7,2.0794415416798357,0,1,2,0,7,1,0,11.0
14,9,12,18,1,1,60,4.110873864173311,1,0,0,4,0,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,2,2,9.0
19,13,14,19,4,4,122,4.812184355372417,1,2,2,3,2,72,4.290459441148391,1,0,2,2,2,14,2.70805020110221,1,2,4,0,4,2,0,18.0
25,8,25,14,6,6,28,3.367295829986474,1,1,3,0,8,14,2.70805020110221,1,2,4,0,4,12,2.5649493574615367,1,0,2,5,2,2,1,6.0
9,15,10,12,8,8,58,4.07753744390572,1,1,3,2,8,46,3.8501476017100584,1,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,2,0,21.0
11,13,3,20,0,0,37,3.6375861597263857,0,1,2,2,7,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,1,1,4.0
12,15,19,20,3,3,113,4.736198448394496,0,2,3,1,3,75,4.330733340286331,0,0,0,5,5,19,2.995732273553991,0,1,4,5,9,1,0,28.0
7,4,2,17,0,0,73,4.30406509320417,0,1,3,3,3,41,3.7376696182833684,0,2,1,6,1,7,2.0794415416798357,0,1,2,0,7,1,0,8.0
21,4,20,6,7,7,113,4.736198448394496,0,2,3,1,3,63,4.1588830833596715,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,1,1,10.0
23,20,11,9,8,8,96,4.574710978503383,1,0,1,5,6,74,4.31748811353631,1,2,4,4,4,16,2.833213344056216,1,1,1,2,6,2,1,34.0
26,19,7,19,2,2,67,4.219507705176107,0,1,2,4,7,37,3.6375861597263857,0,1,2,2,7,15,2.772588722239781,0,0,0,1,5,1,0,11.0
3,13,24,9,8,8,55,4.02535169073515,0,1,0,6,5,25,3.258096538021482,0,1,0,4,5,13,2.6390573296152584,0,1,3,6,3,1,0,4.0
9,23,2,5,4,4,70,4.2626798770413155,1,1,0,0,0,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,2,1,25.0
12,10,20,14,6,6,94,4.553876891600541,1,1,4,3,4,60,4.110873864173311,1,0,0,4,0,12,2.5649493574615367,1,0,2,5,2,2,1,19.0
10,4,13,21,3,3,64,4.174387269895637,1,1,4,1,4,48,3.8918202981106265,1,0,3,6,8,14,2.70805020110221,1,2,4,0,4,2,0,23.0
5,9,18,9,1,1,125,4.836281906951478,0,2,0,6,5,59,4.0943445622221,0,2,4,3,9,9,2.302585092994046,0,0,4,2,9,1,0,1.0
14,15,27,10,8,8,145,4.983606621708336,0,1,0,5,5,69,4.248495242049359,0,0,4,6,9,19,2.995732273553991,0,1,4,5,9,1,0,6.0
25,23,12,22,3,3,34,3.5553480614894135,1,1,4,6,4,28,3.367295829986474,1,1,3,0,8,12,2.5649493574615367,1,0,2,5,2,2,0,17.0
8,17,7,18,3,3,56,4.04305126783455,1,2,1,0,6,38,3.6635616461296463,1,2,3,3,8,20,3.044522437723423,1,2,0,6,0,2,0,20.0
23,2,2,26,0,0,115,4.7535901911063645,0,1,0,3,5,75,4.330733340286331,0,0,0,5,5,17,2.8903717578961645,0,2,2,3,7,1,0,26.0
6,14,24,16,3,3,130,4.875197323201151,1,1,0,4,0,72,4.290459441148391,1,0,2,2,2,12,2.5649493574615367,1,0,2,5,2,2,1,13.0
19,12,23,16,3,3,95,4.564348191467836,0,2,0,4,5,45,3.828641396489095,0,0,0,3,5,13,2.6390573296152584,0,1,3,6,3,1,0,4.0
19,4,27,5,8,8,98,4.59511985013459,1,2,3,0,8,64,4.174387269895637,1,1,4,1,4,4,1.6094379124341003,1,1,4,4,4,2,1,17.0
2,18,16,21,5,5,125,4.836281906951478,0,2,0,6,5,71,4.276666119016055,0,2,1,1,1,11,2.4849066497880004,0,2,1,4,1,1,0,14.0
17,13,21,17,5,5,117,4.770684624465665,0,0,2,5,7,53,3.9889840465642745,0,2,3,4,3,15,2.772588722239781,0,0,0,1,5,1,0,2.0
17,16,27,16,4,4,81,4.406719247264253,0,0,1,4,1,55,4.02535169073515,0,1,0,6,5,17,2.8903717578961645,0,2,2,3,7,1,0,23.0
18,17,24,22,9,9,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,2,1,7.0
2,12,19,9,2,2,83,4.430816798843313,0,2,3,6,3,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,1,0,7.0
16,10,3,17,4,4,102,4.634728988229636,1,0,2,4,2,48,3.8918202981106265,1,0,3,6,8,10,2.3978952727983707,1,1,0,3,0,2,0,2.0
14,8,3,6,1,1,64,4.174387269895637,1,1,4,1,4,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,8,2,28.0
10,20,13,12,2,2,79,4.382026634673881,0,1,4,2,9,53,3.9889840465642745,0,2,3,4,3,5,1.791759469228055,0,2,0,5,5,1,0,16.0
23,11,16,15,4,4,67,4.219507705176107,0,1,2,4,7,29,3.4011973816621555,0,2,4,1,9,13,2.6390573296152584,0,1,3,6,3,1,0,2.0
25,2,24,5,9,9,72,4.290459441148391,1,0,2,2,2,28,3.367295829986474,1,1,3,0,8,18,2.9444389791664403,1,0,3,4,8,2,1,1.0
23,27,2,7,5,5,81,4.406719247264253,0,0,1,4,1,69,4.248495242049359,0,0,4,6,9,17,2.8903717578961645,0,2,2,3,7,1,0,37.0
22,14,25,2,1,1,61,4.127134385045092,0,1,1,5,1,51,3.9512437185814275,0,0,1,2,1,13,2.6390573296152584,0,1,3,6,3,1,0,27.0
22,6,9,0,2,2,69,4.248495242049359,0,0,4,6,9,29,3.4011973816621555,0,2,4,1,9,13,2.6390573296152584,0,1,3,6,3,1,0,1.0
18,27,8,14,9,9,78,4.3694478524670215,1,0,3,1,8,58,4.07753744390572,1,1,3,2,8,12,2.5649493574615367,1,0,2,5,2,2,0,25.0
21,21,18,12,8,8,118,4.77912349311153,1,1,3,6,8,76,4.343805421853684,1,1,1,6,6,16,2.833213344056216,1,1,1,2,6,2,0,25.0
6,18,7,17,4,4,37,3.6375861597263857,0,1,2,2,7,23,3.1780538303479458,0,2,3,2,3,13,2.6390573296152584,0,1,3,6,3,1,0,11.0
21,18,23,11,4,4,75,4.330733340286331,0,0,0,5,5,39,3.6888794541139363,0,0,4,4,9,13,2.6390573296152584,0,1,3,6,3,1,1,8.0
24,19,5,12,0,0,93,4.543294782270004,0,0,3,2,3,63,4.1588830833596715,0,0,3,0,3,13,2.6390573296152584,0,1,3,6,3,1,0,23.0
19,4,8,16,7,7,49,3.912023005428146,0,1,4,0,9,31,3.4657359027997265,0,1,1,3,1,17,2.8903717578961645,0,2,2,3,7,1,0,15.0
17,26,0,5,5,5,75,4.330733340286331,0,0,0,5,5,67,4.219507705176107,0,1,2,4,7,15,2.772588722239781,0,0,0,1,5,1,1,37.0
0,14,21,10,9,9,47,3.871201010907891,0,2,2,5,7,33,3.5263605246161616,0,0,3,5,3,11,2.4849066497880004,0,2,1,4,1,1,1,15.0
26,13,23,7,9,9,55,4.02535169073515,0,1,0,6,5,25,3.258096538021482,0,1,0,4,5,13,2.6390573296152584,0,1,3,6,3,1,0,4.0
16,20,6,16,3,3,88,4.48863636973214,1,1,3,4,8,58,4.07753744390572,1,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,2,1,16.0
8,0,4,23,1,1,60,4.110873864173311,1,0,0,4,0,38,3.6635616461296463,1,2,3,3,8,14,2.70805020110221,1,2,4,0,4,2,0,15.0
23,5,23,0,5,5,39,3.6888794541139363,0,0,4,4,9,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,1,0,6.0
13,14,24,20,6,6,95,4.564348191467836,0,2,0,4,5,43,3.784189633918261,0,1,3,1,3,15,2.772588722239781,0,0,0,1,5,1,0,3.0
22,24,20,21,6,6,146,4.990432586778736,1,2,1,6,6,74,4.31748811353631,1,2,4,4,4,18,2.9444389791664403,1,0,3,4,8,2,0,10.0
14,6,0,15,7,7,126,4.844187086458591,1,0,1,0,6,64,4.174387269895637,1,1,4,1,4,12,2.5649493574615367,1,0,2,5,2,2,0,7.0
5,4,27,1,2,2,54,4.007333185232471,1,0,4,5,4,22,3.1354942159291497,1,1,2,1,2,16,2.833213344056216,1,1,1,2,6,2,0,3.0
0,11,23,17,9,9,88,4.48863636973214,1,1,3,4,8,62,4.143134726391533,1,2,2,6,2,20,3.044522437723423,1,2,0,6,0,2,0,28.0
27,15,11,26,7,7,46,3.8501476017100584,1,1,1,4,6,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,2,0,14.0
24,6,3,18,1,1,59,4.0943445622221,0,2,4,3,9,41,3.7376696182833684,0,2,1,6,1,7,2.0794415416798357,0,1,2,0,7,1,0,15.0
3,6,11,14,0,0,70,4.2626798770413155,1,1,0,0,0,28,3.367295829986474,1,1,3,0,8,18,2.9444389791664403,1,0,3,4,8,2,0,2.0
4,16,25,25,2,2,117,4.770684624465665,0,0,2,5,7,69,4.248495242049359,0,0,4,6,9,13,2.6390573296152584,0,1,3,6,3,1,1,17.0
25,25,1,16,6,6,62,4.143134726391533,1,2,2,6,2,52,3.970291913552122,1,1,2,3,2,10,2.3978952727983707,1,1,0,3,0,2,0,26.0
12,26,5,25,8,8,84,4.442651256490317,1,0,4,0,4,44,3.8066624897703196,1,2,4,2,4,14,2.70805020110221,1,2,4,0,4,2,1,9.0
27,12,12,23,9,9,86,4.465908118654584,1,2,1,2,6,48,3.8918202981106265,1,0,3,6,8,14,2.70805020110221,1,2,4,0,4,2,0,12.0
16,17,22,2,3,3,71,4.276666119016055,0,2,1,1,1,49,3.912023005428146,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,1,0,15.0
17,17,3,16,2,2,52,3.970291913552122,1,1,2,3,2,36,3.6109179126442243,1,0,1,1,6,14,2.70805020110221,1,2,4,0,4,2,0,17.0
4,27,26,11,4,4,115,4.7535901911063645,0,1,0,3,5,63,4.1588830833596715,0,0,3,0,3,15,2.772588722239781,0,0,0,1,5,1,0,13.0
14,18,25,5,3,3,79,4.382026634673881,0,1,4,2,9,57,4.060443010546419,0,0,2,1,7,15,2.772588722239781,0,0,0,1,5,1,0,25.0
17,4,14,15,0,0,88,4.48863636973214,1,1,3,4,8,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,4,2,18.0
13,15,7,23,0,0,144,4.976733742420574,1,0,4,4,4,74,4.31748811353631,1,2,4,4,4,18,2.9444389791664403,1,0,3,4,8,2,1,11.0
15,27,6,21,7,7,94,4.553876891600541,1,1,4,3,4,56,4.04305126783455,1,2,1,0,6,12,2.5649493574615367,1,0,2,5,2,2,0,15.0
13,23,20,11,8,8,102,4.634728988229636,1,0,2,4,2,64,4.174387269895637,1,1,4,1,4,6,1.9459101490553132,1,0,1,6,6,2,1,16.0
23,12,14,23,7,7,37,3.6375861597263857,0,1,2,2,7,17,2.8903717578961645,0,2,2,3,7,11,2.4849066497880004,0,2,1,4,1,1,0,4.0
5,16,10,2,7,7,62,4.143134726391533,1,2,2,6,2,46,3.8501476017100584,1,1,1,4,6,10,2.3978952727983707,1,1,0,3,0,2,0,20.0
0,5,3,22,6,6,91,4.5217885770490405,0,1,1,0,1,53,3.9889840465642745,0,2,3,4,3,15,2.772588722239781,0,0,0,1,5,1,0,15.0
12,15,11,23,0,0,100,4.61512051684126,1,1,0,2,0,50,3.9318256327243257,1,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,2,1,4.0
10,15,22,23,1,1,27,3.332204510175204,0,0,2,6,7,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,1,1,8.0
3,10,26,5,8,8,119,4.787491742782046,0,2,4,0,9,71,4.276666119016055,0,2,1,1,1,15,2.772588722239781,0,0,0,1,5,1,0,19.0
15,10,2,19,2,2,48,3.8918202981106265,1,0,3,6,8,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,4,1,4.0
10,14,24,2,3,3,70,4.2626798770413155,1,1,0,0,0,48,3.8918202981106265,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,2,2,14.0
17,22,25,8,7,7,58,4.07753744390572,1,1,3,2,8,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,2,1,10.0
12,17,17,21,8,8,138,4.9344739331306915,1,0,3,5,8,66,4.204692619390966,1,0,1,3,6,20,3.044522437723423,1,2,0,6,0,2,0,7.0
7,19,2,10,8,8,67,4.219507705176107,0,1,2,4,7,33,3.5263605246161616,0,0,3,5,3,7,2.0794415416798357,0,1,2,0,7,1,0,3.0
6,17,26,27,4,4,121,4.804021044733257,0,1,1,2,1,59,4.0943445622221,0,2,4,3,9,13,2.6390573296152584,0,1,3,6,3,1,0,5.0
8,27,2,26,7,7,48,3.8918202981106265,1,0,3,6,8,28,3.367295829986474,1,1,3,0,8,16,2.833213344056216,1,1,1,2,6,4,1,12.0
9,12,11,12,3,3,79,4.382026634673881,0,1,4,2,9,73,4.30406509320417,0,1,3,3,3,15,2.772588722239781,0,0,0,1,5,1,0,41.0
11,21,26,18,8,8,49,3.912023005428146,0,1,4,0,9,37,3.6375861597263857,0,1,2,2,7,19,2.995732273553991,0,1,4,5,9,1,0,22.0
7,24,25,1,0,0,45,3.828641396489095,0,0,0,3,5,19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,1,0,3.0
8,22,18,0,0,0,83,4.430816798843313,0,2,3,6,3,55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,1,0,17.0
8,4,7,2,0,0,48,3.8918202981106265,1,0,3,6,8,42,3.7612001156935624,1,0,2,0,2,18,2.9444389791664403,1,0,3,4,8,6,0,27.0
27,19,11,12,2,2,48,3.8918202981106265,1,0,3,6,8,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,2,1,8.0
9,16,11,26,8,8,77,4.356708826689592,0,2,2,0,7,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,1,1,19.0
25,19,15,19,2,2,70,4.2626798770413155,1,1,0,0,0,48,3.8918202981106265,1,0,3,6,8,14,2.70805020110221,1,2,4,0,4,2,1,20.0
14,14,15,0,5,5,46,3.8501476017100584,1,1,1,4,6,34,3.5553480614894135,1,1,4,6,4,16,2.833213344056216,1,1,1,2,6,2,0,19.0
21,16,24,17,1,1,68,4.23410650459726,1,2,3,5,8,62,4.143134726391533,1,2,2,6,2,12,2.5649493574615367,1,0,2,5,2,2,0,34.0
2,12,25,24,6,6,87,4.477336814478207,0,0,2,3,7,67,4.219507705176107,0,1,2,4,7,7,2.0794415416798357,0,1,2,0,7,1,0,27.0
14,2,27,21,9,9,112,4.727387818712341,1,1,2,0,2,62,4.143134726391533,1,2,2,6,2,18,2.9444389791664403,1,0,3,4,8,2,0,15.0
15,23,13,3,5,5,95,4.564348191467836,0,2,0,4,5,53,3.9889840465642745,0,2,3,4,3,15,2.772588722239781,0,0,0,1,5,1,0,13.0
25,7,26,19,4,4,120,4.795790545596741,1,0,0,1,0,62,4.143134726391533,1,2,2,6,2,14,2.70805020110221,1,2,4,0,4,2,0,9.0
23,14,16,6,8,8,75,4.330733340286331,0,0,0,5,5,59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,1,1,23.0
15,4,4,21,7,7,56,4.04305126783455,1,2,1,0,6,50,3.9318256327243257,1,2,0,1,0,20,3.044522437723423,1,2,0,6,0,2,0,32.0
