slot_provider_name,slot_cost_cents,slot_cost_cents_abs_log1p,slot_cost_cents_is_even,slot_cost_cents_mod3,slot_cost_cents_mod7,slot_cost_cents_mod10,slot_c1,slot_c1_abs_log1p,slot_c1_sign,slot_c1_is_even,slot_c1_mod3,slot_c1_mod5,slot_c1_mod7,slot_c1_mod10,slot_u1,slot_u1_abs_log1p,slot_u1_is_even,slot_u1_mod3,slot_u1_mod5,slot_u1_mod7,slot_u1_mod10,slot_c2,slot_c2_abs_log1p,slot_c2_sign,slot_c2_is_even,slot_c2_mod3,slot_c2_mod5,slot_c2_mod7,slot_c2_mod10,slot_u2,slot_u2_abs_log1p,slot_u2_is_even,slot_u2_mod3,slot_u2_mod5,slot_u2_mod7,slot_u2_mod10,slot_c3,slot_c3_abs_log1p,slot_c3_sign,slot_c3_is_even,slot_c3_mod3,slot_c3_mod5,slot_c3_mod7,slot_c3_mod10,slot_u3,slot_u3_abs_log1p,slot_u3_is_even,slot_u3_mod3,slot_u3_mod5,slot_u3_mod7,slot_u3_mod10,gcd_all,n_multiple_pairs,y
1,10,2.3978952727983707,1,1,3,0,16,2.833213344056216,1,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,1,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,10,8.3
4,35,3.58351893845611,0,2,0,5,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,6,8.75
2,15,2.772588722239781,0,0,1,5,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,8,10.95
7,50,3.9318256327243257,1,2,1,0,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,19,2.995732273553991,1,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,10,50.0
4,30,3.4339872044851463,1,0,2,0,17,2.8903717578961645,1,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,10,19.5
5,35,3.58351893845611,0,2,0,5,11,2.4849066497880004,1,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,1,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,4,25.2
4,35,3.58351893845611,0,2,0,5,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,1,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,4,32.9
7,40,3.713572066704308,1,1,5,0,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,6,7.2
5,35,3.58351893845611,0,2,0,5,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,1,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,8,14.35
1,30,3.4339872044851463,1,0,2,0,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,11,13.2
2,15,2.772588722239781,0,0,1,5,9,2.302585092994046,1,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,1,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,11,7.8
7,40,3.713572066704308,1,1,5,0,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,9,42.4
1,20,3.044522437723423,1,2,6,0,17,2.8903717578961645,1,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,16,2.833213344056216,1,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,14,24.2
5,30,3.4339872044851463,1,0,2,0,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,1,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,11,36.9
2,50,3.9318256327243257,1,2,1,0,7,2.0794415416798357,1,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,13,2.6390573296152584,1,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,6,54.0
5,40,3.713572066704308,1,1,5,0,18,2.9444389791664403,1,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,19,2.995732273553991,1,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,1,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,9,42.8
1,35,3.58351893845611,0,2,0,5,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,16,2.833213344056216,1,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,1,16,15.4
0,35,3.58351893845611,0,2,0,5,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,1,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,11,20.3
5,20,3.044522437723423,1,2,6,0,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,1,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,1,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,7,15.2
0,30,3.4339872044851463,1,0,2,0,16,2.833213344056216,1,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,1,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,9,24.9
0,35,3.58351893845611,0,2,0,5,20,3.044522437723423,1,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,1,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,10,42.0
1,10,2.3978952727983707,1,1,3,0,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,15,2.1
5,5,1.791759469228055,0,2,5,5,9,2.302585092994046,1,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,1,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,1,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,18,1.95
4,40,3.713572066704308,1,1,5,0,10,2.3978952727983707,1,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,19,2.995732273553991,1,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,11,30.0
4,25,3.258096538021482,0,1,4,5,8,2.1972245773362196,1,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,1,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,10,11.5
1,20,3.044522437723423,1,2,6,0,20,3.044522437723423,1,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,16,21.6
0,50,3.9318256327243257,1,2,1,0,15,2.772588722239781,1,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,1,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,10,69.5
5,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,17,1.0
7,30,3.4339872044851463,1,0,2,0,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,7,20.4
2,35,3.58351893845611,0,2,0,5,9,2.302585092994046,1,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,16,8.75
5,15,2.772588722239781,0,0,1,5,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,0,1,1,1,1,19,2.995732273553991,1,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,8,13.95
5,20,3.044522437723423,1,2,6,0,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,0,1,1,1,1,18,2.9444389791664403,1,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,1,10,14.0
6,40,3.713572066704308,1,1,5,0,14,2.70805020110221,1,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,1,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,7,33.6
3,15,2.772588722239781,0,0,1,5,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,1,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,1,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,1,7,15.3
5,5,1.791759469228055,0,2,5,5,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,8,2.3
6,50,3.9318256327243257,1,2,1,0,20,3.044522437723423,1,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,1,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,15,25.0
5,40,3.713572066704308,1,1,5,0,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,1,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,8,10.8
2,15,2.772588722239781,0,0,1,5,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,1,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,1,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,11,15.0
0,40,3.713572066704308,1,1,5,0,19,2.995732273553991,1,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,19,2.995732273553991,1,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,10,41.2
1,25,3.258096538021482,0,1,4,5,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,1,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,1,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,1,3,18.0
7,40,3.713572066704308,1,1,5,0,20,3.044522437723423,1,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,1,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,15,24.0
5,25,3.258096538021482,0,1,4,5,7,2.0794415416798357,1,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,17,2.8903717578961645,1,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,6,17.5
5,10,2.3978952727983707,1,1,3,0,7,2.0794415416798357,1,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,1,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,12,6.5
7,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,1,10,2.2
5,50,3.9318256327243257,1,2,1,0,12,2.5649493574615367,1,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,14,40.0
0,15,2.772588722239781,0,0,1,5,10,2.3978952727983707,1,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,8,6.9
0,50,3.9318256327243257,1,2,1,0,14,2.70805020110221,1,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,1,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,14,23.5
3,15,2.772588722239781,0,0,1,5,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,10,4.05
3,25,3.258096538021482,0,1,4,5,11,2.4849066497880004,1,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,14,15.25
3,40,3.713572066704308,1,1,5,0,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,17,10.0
3,30,3.4339872044851463,1,0,2,0,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,18,3.9
5,25,3.258096538021482,0,1,4,5,17,2.8903717578961645,1,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,12,13.5
4,30,3.4339872044851463,1,0,2,0,15,2.772588722239781,1,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,12,22.8
0,25,3.258096538021482,0,1,4,5,20,3.044522437723423,1,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,1,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,5,36.5
0,30,3.4339872044851463,1,0,2,0,8,2.1972245773362196,1,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,16,7.2
6,20,3.044522437723423,1,2,6,0,19,2.995732273553991,1,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,10,29.6
6,10,2.3978952727983707,1,1,3,0,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,1,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,8,2.4
7,25,3.258096538021482,0,1,4,5,6,1.9459101490553132,1,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,1,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,6,16.25
7,15,2.772588722239781,0,0,1,5,13,2.6390573296152584,1,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,1,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,9,13.35
7,25,3.258096538021482,0,1,4,5,14,2.70805020110221,1,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,7,24.0
3,20,3.044522437723423,1,2,6,0,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,1,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,10,13.0
1,30,3.4339872044851463,1,0,2,0,19,2.995732273553991,1,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,13,10.8
7,30,3.4339872044851463,1,0,2,0,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,7,23.4
0,40,3.713572066704308,1,1,5,0,9,2.302585092994046,1,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,15,14.8
0,40,3.713572066704308,1,1,5,0,17,2.8903717578961645,1,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,7,28.0
3,5,1.791759469228055,0,2,5,5,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,1,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,9,2.05
2,5,1.791759469228055,0,2,5,5,7,2.0794415416798357,1,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,1,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,5,3.55
7,20,3.044522437723423,1,2,6,0,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,18,2.9444389791664403,1,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,1,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,1,10,24.6
2,50,3.9318256327243257,1,2,1,0,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,1,8,9.5
7,10,2.3978952727983707,1,1,3,0,11,2.4849066497880004,1,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,7,5.2
2,10,2.3978952727983707,1,1,3,0,7,2.0794415416798357,1,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,8,4.2
4,35,3.58351893845611,0,2,0,5,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,17,9.1
1,40,3.713572066704308,1,1,5,0,17,2.8903717578961645,1,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,13,30.8
5,35,3.58351893845611,0,2,0,5,17,2.8903717578961645,1,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,1,8,27.65
3,35,3.58351893845611,0,2,0,5,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,7,13.3
4,50,3.9318256327243257,1,2,1,0,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,1,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,1,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,9,13.0
4,35,3.58351893845611,0,2,0,5,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,1,7,9.45
2,30,3.4339872044851463,1,0,2,0,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,1,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,10,4.5
1,20,3.044522437723423,1,2,6,0,16,2.833213344056216,1,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,20,10.4
2,25,3.258096538021482,0,1,4,5,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,6,30.5
3,35,3.58351893845611,0,2,0,5,14,2.70805020110221,1,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,4,53.9
0,10,2.3978952727983707,1,1,3,0,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,16,3.0
1,20,3.044522437723423,1,2,6,0,8,2.1972245773362196,1,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,18,2.9444389791664403,1,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,0,1,1,1,1,1,12,5.2
1,25,3.258096538021482,0,1,4,5,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,1,8,23.25
