slot_name,slot_monthly_qty,slot_monthly_qty_abs_log1p,slot_monthly_qty_is_even,slot_monthly_qty_mod3,slot_monthly_qty_mod5,slot_monthly_qty_mod7,slot_monthly_qty_mod10,slot_annual_spend,slot_annual_spend_abs_log1p,slot_annual_spend_mod7,slot_currency,slot_item_singular,slot_item_plural,gcd_all,y
0,10,2.3978952727983707,1,1,0,3,0,27600,10.225607282932941,6,0,9,9,10,230.0
4,4,1.6094379124341003,1,1,4,4,4,3360,8.119993827725105,0,2,2,2,4,70.0
2,12,2.5649493574615367,1,0,2,5,2,23040,10.045030516645731,3,1,2,2,12,160.0
6,5,1.791759469228055,0,2,0,5,5,12900,9.465060106725137,6,3,0,0,5,215.0
5,4,1.6094379124341003,1,1,4,4,4,2640,7.878912912297133,1,3,10,10,4,55.0
7,3,1.3862943611198906,0,0,3,3,3,6660,8.804024902413179,3,2,0,0,3,185.0
5,8,2.1972245773362196,1,2,3,1,8,3360,8.119993827725105,0,7,2,2,8,35.0
2,9,2.302585092994046,0,0,4,2,9,5940,8.689632748355741,4,5,9,9,9,55.0
1,4,1.6094379124341003,1,1,4,4,4,5520,8.616314282284044,4,4,1,1,4,115.0
9,6,1.9459101490553132,1,0,1,6,6,10440,9.25349564229011,3,6,1,1,6,145.0
9,10,2.3978952727983707,1,1,0,3,0,35400,10.474495347310453,1,4,9,9,10,295.0
5,7,2.0794415416798357,0,1,2,0,7,11760,9.372544251851037,0,7,5,5,7,140.0
8,4,1.6094379124341003,1,1,4,4,4,13440,9.506065016071148,0,5,10,10,4,280.0
5,7,2.0794415416798357,0,1,2,0,7,21420,9.972127028252816,0,3,6,6,7,255.0
5,10,2.3978952727983707,1,1,0,3,0,1800,7.496097345175956,1,3,1,1,10,15.0
8,9,2.302585092994046,0,0,4,2,9,4320,8.371242135931933,1,2,1,1,9,40.0
6,3,1.3862943611198906,0,0,3,3,3,6300,8.748463629942055,0,7,5,5,3,175.0
2,4,1.6094379124341003,1,1,4,4,4,13200,9.488047863280759,5,5,9,9,4,275.0
6,9,2.302585092994046,0,0,4,2,9,12420,9.427143867544194,2,1,9,9,9,115.0
4,5,1.791759469228055,0,2,0,5,5,6300,8.748463629942055,0,3,10,10,5,105.0
5,8,2.1972245773362196,1,2,3,1,8,17280,9.757362911053992,4,0,1,1,8,180.0
8,11,2.4849066497880004,0,2,1,4,1,10560,9.264923249746474,4,5,1,1,11,80.0
5,3,1.3862943611198906,0,0,3,3,3,7920,8.97727273946428,3,2,2,2,3,220.0
1,5,1.791759469228055,0,2,0,5,5,10200,9.23024103368252,1,1,9,9,5,170.0
0,2,1.0986122886681098,1,2,2,2,2,2400,7.783640596221253,6,6,10,10,2,100.0
3,3,1.3862943611198906,0,0,3,3,3,2880,7.9658927350845286,3,7,5,5,3,80.0
7,11,2.4849066497880004,0,2,1,4,1,37620,10.535317684107266,2,3,1,1,11,285.0
6,3,1.3862943611198906,0,0,3,3,3,10080,9.218407743053941,0,5,2,2,3,280.0
7,11,2.4849066497880004,0,2,1,4,1,660,6.493753839851686,2,7,1,1,11,5.0
5,12,2.5649493574615367,1,0,2,5,2,25920,10.162808729968926,6,0,1,1,12,180.0
3,10,2.3978952727983707,1,1,0,3,0,31200,10.348205424565993,1,1,9,9,10,260.0
8,1,0.6931471805599453,0,1,1,1,1,900,6.803505257608338,4,3,0,0,1,75.0
3,7,2.0794415416798357,0,1,2,0,7,25200,10.134638955251866,0,1,2,2,7,300.0
7,12,2.5649493574615367,1,0,2,5,2,24480,10.10565258546514,1,3,10,10,12,170.0
2,12,2.5649493574615367,1,0,2,5,2,9360,9.144307401371744,1,6,4,4,12,65.0
9,12,2.5649493574615367,1,0,2,5,2,3600,8.188966863648876,2,6,1,1,12,25.0
5,7,2.0794415416798357,0,1,2,0,7,15540,9.651236971915612,0,6,5,5,7,185.0
6,8,2.1972245773362196,1,2,3,1,8,18240,9.811427086686914,5,0,2,2,8,190.0
2,3,1.3862943611198906,0,0,3,3,3,360,5.8888779583328805,3,0,9,9,3,10.0
2,10,2.3978952727983707,1,1,0,3,0,17400,9.76428295481558,5,0,6,6,10,145.0
1,2,1.0986122886681098,1,2,2,2,2,6720,8.812992231969966,0,7,7,7,2,280.0
2,7,2.0794415416798357,0,1,2,0,7,16380,9.703877405604631,0,3,8,8,7,195.0
0,12,2.5649493574615367,1,0,2,5,2,2880,7.9658927350845286,3,7,0,0,12,20.0
4,12,2.5649493574615367,1,0,2,5,2,10080,9.218407743053941,0,0,2,2,12,70.0
8,10,2.3978952727983707,1,1,0,3,0,600,6.398594934535208,5,1,2,2,10,5.0
6,1,0.6931471805599453,0,1,1,1,1,360,5.8888779583328805,3,0,2,2,1,30.0
5,10,2.3978952727983707,1,1,0,3,0,16200,9.692828247710418,2,4,8,8,10,135.0
0,6,1.9459101490553132,1,0,1,6,6,360,5.8888779583328805,3,0,8,8,6,5.0
1,12,2.5649493574615367,1,0,2,5,2,31680,10.363472411086743,5,5,3,3,12,220.0
5,1,0.6931471805599453,0,1,1,1,1,2220,7.7057128238944275,1,5,6,6,1,185.0
5,2,1.0986122886681098,1,2,2,2,2,3120,8.045908742270779,5,3,9,9,2,130.0
3,12,2.5649493574615367,1,0,2,5,2,11520,9.351926736038054,5,3,7,7,12,80.0
5,1,0.6931471805599453,0,1,1,1,1,1140,7.039660349862076,6,0,8,8,1,95.0
4,3,1.3862943611198906,0,0,3,3,3,6840,8.830689198760998,1,4,10,10,3,190.0
0,6,1.9459101490553132,1,0,1,6,6,8280,9.0217190130337,6,4,1,1,6,115.0
8,8,2.1972245773362196,1,2,3,1,8,12000,9.392745258631441,2,0,5,5,8,125.0
2,10,2.3978952727983707,1,1,0,3,0,12000,9.392745258631441,2,1,6,6,10,100.0
3,12,2.5649493574615367,1,0,2,5,2,1440,7.273092595999522,5,6,2,2,12,10.0
7,7,2.0794415416798357,0,1,2,0,7,5460,8.605387202152153,0,6,4,4,7,65.0
6,9,2.302585092994046,0,0,4,2,9,19440,9.87513951702064,1,3,10,10,9,180.0
3,1,0.6931471805599453,0,1,1,1,1,1080,6.985641817639208,2,6,5,5,1,90.0
4,9,2.302585092994046,0,0,4,2,9,21060,9.955178267941482,4,0,4,4,9,195.0
6,6,1.9459101490553132,1,0,1,6,6,1080,6.985641817639208,2,4,3,3,6,15.0
4,6,1.9459101490553132,1,0,1,6,6,14040,9.549736900114642,5,4,6,6,6,195.0
5,4,1.6094379124341003,1,1,4,4,4,10080,9.218407743053941,0,0,6,6,4,210.0
8,5,1.791759469228055,0,2,0,5,5,10200,9.23024103368252,1,6,4,4,5,170.0
8,2,1.0986122886681098,1,2,2,2,2,3840,8.253488028345904,4,3,0,0,2,160.0
7,11,2.4849066497880004,0,2,1,4,1,13200,9.488047863280759,5,2,4,4,11,100.0
2,4,1.6094379124341003,1,1,4,4,4,6240,8.738895704934043,3,5,3,3,4,130.0
4,3,1.3862943611198906,0,0,3,3,3,10440,9.25349564229011,3,1,7,7,3,290.0
7,9,2.302585092994046,0,0,4,2,9,31320,10.35204407807524,2,2,5,5,9,290.0
2,1,0.6931471805599453,0,1,1,1,1,1140,7.039660349862076,6,6,9,9,1,95.0
3,2,1.0986122886681098,1,2,2,2,2,4800,8.476579508530941,5,5,5,5,2,200.0
6,4,1.6094379124341003,1,1,4,4,4,1680,7.427144133408616,0,4,8,8,4,35.0
3,5,1.791759469228055,0,2,0,5,5,4800,8.476579508530941,5,6,0,0,5,80.0
1,7,2.0794415416798357,0,1,2,0,7,4200,8.343077871169383,0,6,2,2,7,50.0
7,2,1.0986122886681098,1,2,2,2,2,4920,8.501267040865978,6,7,1,1,2,205.0
8,8,2.1972245773362196,1,2,3,1,8,2880,7.9658927350845286,3,1,0,0,8,30.0
4,3,1.3862943611198906,0,0,3,3,3,2520,7.83241092718792,0,2,6,6,3,70.0
8,12,2.5649493574615367,1,0,2,5,2,25920,10.162808729968926,6,2,3,3,12,180.0
2,4,1.6094379124341003,1,1,4,4,4,8880,9.091669442258505,4,6,6,6,4,185.0
3,3,1.3862943611198906,0,0,3,3,3,6120,8.71948076085107,2,3,0,0,3,170.0
7,7,2.0794415416798357,0,1,2,0,7,14700,9.595670797663967,0,5,1,1,7,175.0
1,10,2.3978952727983707,1,1,0,3,0,30600,10.328787967145063,3,7,2,2,10,255.0
4,4,1.6094379124341003,1,1,4,4,4,13440,9.506065016071148,0,6,1,1,4,280.0
6,5,1.791759469228055,0,2,0,5,5,16500,9.711176264112805,1,7,6,6,5,275.0
4,2,1.0986122886681098,1,2,2,2,2,1080,6.985641817639208,2,6,0,0,2,45.0
6,5,1.791759469228055,0,2,0,5,5,12300,9.417435838868785,1,5,1,1,5,205.0
2,4,1.6094379124341003,1,1,4,4,4,9600,9.169622538697624,3,3,10,10,4,200.0
7,5,1.791759469228055,0,2,0,5,5,11100,9.314790473332646,5,2,6,6,5,185.0
6,7,2.0794415416798357,0,1,2,0,7,2100,7.650168700845001,0,6,7,7,7,25.0
5,3,1.3862943611198906,0,0,3,3,3,3780,8.237743803890933,0,6,2,2,3,105.0
2,4,1.6094379124341003,1,1,4,4,4,13920,9.541153770388567,4,4,4,4,4,290.0
2,4,1.6094379124341003,1,1,4,4,4,7680,8.946505025998682,1,1,10,10,4,160.0
0,7,2.0794415416798357,0,1,2,0,7,15960,9.677903525682558,0,1,7,7,7,190.0
2,2,1.0986122886681098,1,2,2,2,2,5040,8.525359754082631,0,1,3,3,2,210.0
9,12,2.5649493574615367,1,0,2,5,2,14400,9.575052927597383,1,0,1,1,12,100.0
6,10,2.3978952727983707,1,1,0,3,0,9600,9.169622538697624,3,6,8,8,10,80.0
1,7,2.0794415416798357,0,1,2,0,7,22260,10.010591547450328,0,6,7,7,7,265.0
2,12,2.5649493574615367,1,0,2,5,2,20880,9.946594933570061,6,3,7,7,12,145.0
2,11,2.4849066497880004,0,2,1,4,1,37620,10.535317684107266,2,1,1,1,11,285.0
7,8,2.1972245773362196,1,2,3,1,8,12480,9.431962766918454,6,6,0,0,8,130.0
3,7,2.0794415416798357,0,1,2,0,7,23100,10.047631185616188,0,3,2,2,7,275.0
6,5,1.791759469228055,0,2,0,5,5,1200,7.0909098220799835,3,1,6,6,5,20.0
0,9,2.302585092994046,0,0,4,2,9,17280,9.757362911053992,4,0,10,10,9,160.0
5,12,2.5649493574615367,1,0,2,5,2,16560,9.714805812589491,5,3,2,2,12,115.0
0,10,2.3978952727983707,1,1,0,3,0,22200,10.007892611890918,3,6,1,1,10,185.0
3,6,1.9459101490553132,1,0,1,6,6,18000,9.798182590890704,3,7,3,3,6,250.0
0,2,1.0986122886681098,1,2,2,2,2,1680,7.427144133408616,0,1,2,2,2,70.0
5,1,0.6931471805599453,0,1,1,1,1,1440,7.273092595999522,5,6,1,1,1,120.0
5,10,2.3978952727983707,1,1,0,3,0,28200,10.247112717290387,4,2,0,0,10,235.0
4,3,1.3862943611198906,0,0,3,3,3,900,6.803505257608338,4,6,8,8,3,25.0
5,9,2.302585092994046,0,0,4,2,9,1620,7.390798521735676,3,0,2,2,9,15.0
2,2,1.0986122886681098,1,2,2,2,2,5760,8.658866349732383,6,0,8,8,2,240.0
4,1,0.6931471805599453,0,1,1,1,1,3420,8.137688184977605,4,3,9,9,1,285.0
7,7,2.0794415416798357,0,1,2,0,7,24360,10.100738771884387,0,4,5,5,7,290.0
8,1,0.6931471805599453,0,1,1,1,1,3300,8.101980731853192,3,4,9,9,1,275.0
2,12,2.5649493574615367,1,0,2,5,2,41760,10.639718168629964,5,2,4,4,12,290.0
4,7,2.0794415416798357,0,1,2,0,7,24360,10.100738771884387,0,3,5,5,7,290.0
0,5,1.791759469228055,0,2,0,5,5,6000,8.699681400989514,1,3,2,2,5,100.0
2,5,1.791759469228055,0,2,0,5,5,16200,9.692828247710418,2,4,2,2,5,270.0
6,6,1.9459101490553132,1,0,1,6,6,10800,9.287394001418473,6,7,2,2,6,150.0
4,9,2.302585092994046,0,0,4,2,9,5940,8.689632748355741,4,5,9,9,9,55.0
0,12,2.5649493574615367,1,0,2,5,2,33120,10.407922801280105,3,4,1,1,12,230.0
5,1,0.6931471805599453,0,1,1,1,1,780,6.660575149839686,3,2,9,9,1,65.0
6,5,1.791759469228055,0,2,0,5,5,1800,7.496097345175956,1,0,3,3,5,30.0
6,11,2.4849066497880004,0,2,1,4,1,3960,8.284251797621916,5,0,8,8,11,30.0
9,11,2.4849066497880004,0,2,1,4,1,38940,10.569802959130607,6,4,7,7,11,295.0
3,12,2.5649493574615367,1,0,2,5,2,42480,10.65681219612839,4,4,6,6,12,295.0
0,5,1.791759469228055,0,2,0,5,5,5100,8.537191877922927,4,1,0,0,5,85.0
0,10,2.3978952727983707,1,1,0,3,0,4200,8.343077871169383,0,0,0,0,10,35.0
4,3,1.3862943611198906,0,0,3,3,3,9900,9.200391041122515,2,7,3,3,3,275.0
2,3,1.3862943611198906,0,0,3,3,3,4140,8.328692583545568,3,4,10,10,3,115.0
1,10,2.3978952727983707,1,1,0,3,0,11400,9.34145634983372,4,4,1,1,10,95.0
8,8,2.1972245773362196,1,2,3,1,8,14400,9.575052927597383,1,5,7,7,8,150.0
8,2,1.0986122886681098,1,2,2,2,2,2280,7.732369222284388,5,6,0,0,2,95.0
3,10,2.3978952727983707,1,1,0,3,0,12000,9.392745258631441,2,2,7,7,10,100.0
8,2,1.0986122886681098,1,2,2,2,2,4200,8.343077871169383,0,2,0,0,2,175.0
1,6,1.9459101490553132,1,0,1,6,6,8640,9.0642735958414,2,3,7,7,6,120.0
0,6,1.9459101490553132,1,0,1,6,6,2160,7.6783263565068856,4,2,3,3,6,30.0
3,4,1.6094379124341003,1,1,4,4,4,11040,9.309370895439137,1,2,0,0,4,230.0
1,6,1.9459101490553132,1,0,1,6,6,6120,8.71948076085107,2,1,5,5,6,85.0
0,11,2.4849066497880004,0,2,1,4,1,8580,9.057305735807121,5,3,6,6,11,65.0
0,8,2.1972245773362196,1,2,3,1,8,17280,9.757362911053992,4,0,6,6,8,180.0
7,6,1.9459101490553132,1,0,1,6,6,12960,9.469700127423375,3,4,0,0,6,180.0
7,5,1.791759469228055,0,2,0,5,5,3600,8.188966863648876,2,2,3,3,5,60.0
7,4,1.6094379124341003,1,1,4,4,4,2640,7.878912912297133,1,7,4,4,4,55.0
3,12,2.5649493574615367,1,0,2,5,2,25200,10.134638955251866,0,6,7,7,12,175.0
7,5,1.791759469228055,0,2,0,5,5,2700,7.901377353792616,5,6,5,5,5,45.0
3,12,2.5649493574615367,1,0,2,5,2,8640,9.0642735958414,2,7,2,2,12,60.0
6,6,1.9459101490553132,1,0,1,6,6,9000,9.105090961257085,5,4,4,4,6,125.0
0,5,1.791759469228055,0,2,0,5,5,6300,8.748463629942055,0,2,6,6,5,105.0
0,12,2.5649493574615367,1,0,2,5,2,18720,9.837401167408268,2,6,1,1,12,130.0
3,4,1.6094379124341003,1,1,4,4,4,7440,8.914760527397261,6,2,9,9,4,155.0
9,9,2.302585092994046,0,0,4,2,9,15660,9.658928824466434,1,5,6,6,9,145.0
0,2,1.0986122886681098,1,2,2,2,2,960,6.8679744089702925,1,1,8,8,2,40.0
2,11,2.4849066497880004,0,2,1,4,1,18480,9.824498456285756,0,0,6,6,11,140.0
0,8,2.1972245773362196,1,2,3,1,8,23520,10.065648918115544,0,1,9,9,8,245.0
5,4,1.6094379124341003,1,1,4,4,4,11040,9.309370895439137,1,0,0,0,4,230.0
2,8,2.1972245773362196,1,2,3,1,8,6240,8.738895704934043,3,7,10,10,8,65.0
1,1,0.6931471805599453,0,1,1,1,1,2760,7.923348211930154,2,6,6,6,1,230.0
3,4,1.6094379124341003,1,1,4,4,4,1920,7.560601162768557,2,7,6,6,4,40.0
6,7,2.0794415416798357,0,1,2,0,7,840,6.734591659972948,0,5,4,4,7,10.0
8,3,1.3862943611198906,0,0,3,3,3,360,5.8888779583328805,3,6,4,4,3,10.0
1,9,2.302585092994046,0,0,4,2,9,3240,8.083637203141548,6,5,5,5,9,30.0
6,10,2.3978952727983707,1,1,0,3,0,21000,9.952325334619427,0,6,8,8,10,175.0
0,3,1.3862943611198906,0,0,3,3,3,5040,8.525359754082631,0,6,2,2,3,140.0
0,11,2.4849066497880004,0,2,1,4,1,36960,10.517618581666662,0,4,0,0,11,280.0
0,10,2.3978952727983707,1,1,0,3,0,19800,9.893487720457795,4,2,6,6,10,165.0
6,9,2.302585092994046,0,0,4,2,9,2700,7.901377353792616,5,3,10,10,9,25.0
2,7,2.0794415416798357,0,1,2,0,7,19740,9.890452970265668,0,2,10,10,7,235.0
0,3,1.3862943611198906,0,0,3,3,3,10260,9.236105579862208,5,1,8,8,3,285.0
0,9,2.302585092994046,0,0,4,2,9,4320,8.371242135931933,1,4,9,9,9,40.0
2,6,1.9459101490553132,1,0,1,6,6,19440,9.87513951702064,1,5,2,2,6,270.0
7,11,2.4849066497880004,0,2,1,4,1,3960,8.284251797621916,5,2,9,9,11,30.0
7,4,1.6094379124341003,1,1,4,4,4,10560,9.264923249746474,4,3,8,8,4,220.0
0,1,0.6931471805599453,0,1,1,1,1,3420,8.137688184977605,4,4,3,3,1,285.0
5,4,1.6094379124341003,1,1,4,4,4,6480,8.776630098427717,5,7,10,10,4,135.0
4,10,2.3978952727983707,1,1,0,3,0,18600,9.83097062169695,1,7,4,4,10,155.0
6,12,2.5649493574615367,1,0,2,5,2,36720,10.51110407747908,5,6,9,9,12,255.0
9,1,0.6931471805599453,0,1,1,1,1,660,6.493753839851686,2,7,3,3,1,55.0
1,3,1.3862943611198906,0,0,3,3,3,3240,8.083637203141548,6,3,8,8,3,90.0
0,11,2.4849066497880004,0,2,1,4,1,33660,10.424095176156737,4,0,2,2,11,255.0
2,2,1.0986122886681098,1,2,2,2,2,2400,7.783640596221253,6,4,1,1,2,100.0
0,12,2.5649493574615367,1,0,2,5,2,7920,8.97727273946428,3,7,6,6,12,55.0
7,9,2.302585092994046,0,0,4,2,9,18900,9.846970109700957,0,4,6,6,9,175.0
2,6,1.9459101490553132,1,0,1,6,6,1440,7.273092595999522,5,2,2,2,6,20.0
3,8,2.1972245773362196,1,2,3,1,8,4800,8.476579508530941,5,1,0,0,8,50.0
1,3,1.3862943611198906,0,0,3,3,3,4680,8.45126704130007,4,6,10,10,3,130.0
4,6,1.9459101490553132,1,0,1,6,6,21600,9.980494888896912,5,1,7,7,6,300.0
9,3,1.3862943611198906,0,0,3,3,3,7560,8.93075873555827,0,6,10,10,3,210.0
4,9,2.302585092994046,0,0,4,2,9,30240,10.316953898529778,0,2,5,5,9,280.0
9,8,2.1972245773362196,1,2,3,1,8,2880,7.9658927350845286,3,0,2,2,8,30.0
5,9,2.302585092994046,0,0,4,2,9,25380,10.141756141595407,5,3,5,5,9,235.0
0,12,2.5649493574615367,1,0,2,5,2,6480,8.776630098427717,5,7,6,6,12,45.0
2,10,2.3978952727983707,1,1,0,3,0,7800,8.962007209588313,2,4,5,5,10,65.0
6,1,0.6931471805599453,0,1,1,1,1,1200,7.0909098220799835,3,7,6,6,1,100.0
0,4,1.6094379124341003,1,1,4,4,4,5520,8.616314282284044,4,3,4,4,4,115.0
7,5,1.791759469228055,0,2,0,5,5,15600,9.65509029374725,4,0,7,7,5,260.0
2,8,2.1972245773362196,1,2,3,1,8,480,6.175867270105761,4,0,0,0,8,5.0
4,3,1.3862943611198906,0,0,3,3,3,540,6.293419278846481,1,2,6,6,3,15.0
1,9,2.302585092994046,0,0,4,2,9,19980,9.902537101000133,2,0,7,7,9,185.0
5,2,1.0986122886681098,1,2,2,2,2,6600,8.79497643168877,6,2,3,3,2,275.0
4,5,1.791759469228055,0,2,0,5,5,13200,9.488047863280759,5,3,7,7,5,220.0
0,9,2.302585092994046,0,0,4,2,9,18360,9.817984128922188,6,1,1,1,9,170.0
6,10,2.3978952727983707,1,1,0,3,0,36000,10.491301994830229,6,4,9,9,10,300.0
6,7,2.0794415416798357,0,1,2,0,7,23520,10.065648918115544,0,6,7,7,7,280.0
2,12,2.5649493574615367,1,0,2,5,2,3600,8.188966863648876,2,7,2,2,12,25.0
3,4,1.6094379124341003,1,1,4,4,4,13440,9.506065016071148,0,1,1,1,4,280.0
0,11,2.4849066497880004,0,2,1,4,1,31020,10.3424196734772,3,5,10,10,11,235.0
2,12,2.5649493574615367,1,0,2,5,2,10080,9.218407743053941,0,3,0,0,12,70.0
0,3,1.3862943611198906,0,0,3,3,3,1620,7.390798521735676,3,7,8,8,3,45.0
0,4,1.6094379124341003,1,1,4,4,4,12960,9.469700127423375,3,3,2,2,4,270.0
2,3,1.3862943611198906,0,0,3,3,3,8280,9.0217190130337,6,4,0,0,3,230.0
9,6,1.9459101490553132,1,0,1,6,6,21600,9.980494888896912,5,2,1,1,6,300.0
6,6,1.9459101490553132,1,0,1,6,6,3960,8.284251797621916,5,3,9,9,6,55.0
2,7,2.0794415416798357,0,1,2,0,7,23940,10.08334774933398,0,1,5,5,7,285.0
0,6,1.9459101490553132,1,0,1,6,6,360,5.8888779583328805,3,3,2,2,6,5.0
3,9,2.302585092994046,0,0,4,2,9,9180,9.1248914101437,3,2,4,4,9,85.0
1,2,1.0986122886681098,1,2,2,2,2,1560,7.353081920515432,6,6,2,2,2,65.0
6,2,1.0986122886681098,1,2,2,2,2,6840,8.830689198760998,1,4,0,0,2,285.0
9,9,2.302585092994046,0,0,4,2,9,21060,9.955178267941482,4,7,8,8,9,195.0
4,9,2.302585092994046,0,0,4,2,9,20520,9.929204031040765,3,4,3,3,9,190.0
5,3,1.3862943611198906,0,0,3,3,3,3600,8.188966863648876,2,4,4,4,3,100.0
5,5,1.791759469228055,0,2,0,5,5,4800,8.476579508530941,5,4,2,2,5,80.0
8,12,2.5649493574615367,1,0,2,5,2,20880,9.946594933570061,6,4,1,1,12,145.0
8,9,2.302585092994046,0,0,4,2,9,23760,10.075800860133013,2,2,8,8,9,220.0
8,8,2.1972245773362196,1,2,3,1,8,28800,10.268165387743457,2,3,2,2,8,300.0
3,4,1.6094379124341003,1,1,4,4,4,4320,8.371242135931933,1,4,10,10,4,90.0
6,12,2.5649493574615367,1,0,2,5,2,37440,10.530521639636548,4,3,0,0,12,260.0
0,1,0.6931471805599453,0,1,1,1,1,2520,7.83241092718792,0,3,2,2,1,210.0
7,12,2.5649493574615367,1,0,2,5,2,4320,8.371242135931933,1,0,3,3,12,30.0
7,5,1.791759469228055,0,2,0,5,5,10800,9.287394001418473,6,0,7,7,5,180.0
3,9,2.302585092994046,0,0,4,2,9,1620,7.390798521735676,3,3,6,6,9,15.0
7,4,1.6094379124341003,1,1,4,4,4,5280,8.571870752706934,2,7,7,7,4,110.0
2,1,0.6931471805599453,0,1,1,1,1,3480,8.15507488781144,1,1,8,8,1,290.0
8,6,1.9459101490553132,1,0,1,6,6,15480,9.647368744540465,3,7,8,8,6,215.0
2,8,2.1972245773362196,1,2,3,1,8,23520,10.065648918115544,0,7,0,0,8,245.0
3,10,2.3978952727983707,1,1,0,3,0,35400,10.474495347310453,1,7,8,8,10,295.0
7,5,1.791759469228055,0,2,0,5,5,6000,8.699681400989514,1,2,9,9,5,100.0
2,3,1.3862943611198906,0,0,3,3,3,4680,8.45126704130007,4,7,5,5,3,130.0
0,5,1.791759469228055,0,2,0,5,5,2400,7.783640596221253,6,7,7,7,5,40.0
2,4,1.6094379124341003,1,1,4,4,4,6000,8.699681400989514,1,0,0,0,4,125.0
8,11,2.4849066497880004,0,2,1,4,1,13200,9.488047863280759,5,1,7,7,11,100.0
8,5,1.791759469228055,0,2,0,5,5,18000,9.798182590890704,3,6,6,6,5,300.0
7,6,1.9459101490553132,1,0,1,6,6,12960,9.469700127423375,3,0,7,7,6,180.0
1,5,1.791759469228055,0,2,0,5,5,5400,8.594339400592892,3,1,3,3,5,90.0
3,3,1.3862943611198906,0,0,3,3,3,5040,8.525359754082631,0,7,4,4,3,140.0
5,1,0.6931471805599453,0,1,1,1,1,2280,7.732369222284388,5,6,6,6,1,190.0
1,5,1.791759469228055,0,2,0,5,5,5700,8.648396877031582,2,4,3,3,5,95.0
9,5,1.791759469228055,0,2,0,5,5,11400,9.34145634983372,4,5,6,6,5,190.0
7,9,2.302585092994046,0,0,4,2,9,30240,10.316953898529778,0,4,7,7,9,280.0
8,4,1.6094379124341003,1,1,4,4,4,6720,8.812992231969966,0,0,1,1,4,140.0
5,1,0.6931471805599453,0,1,1,1,1,2640,7.878912912297133,1,7,9,9,1,220.0
0,7,2.0794415416798357,0,1,2,0,7,10080,9.218407743053941,0,3,4,4,7,120.0
7,1,0.6931471805599453,0,1,1,1,1,2760,7.923348211930154,2,0,8,8,1,230.0
7,6,1.9459101490553132,1,0,1,6,6,11160,9.320180837655714,2,2,10,10,6,155.0
7,7,2.0794415416798357,0,1,2,0,7,4620,8.438366410870266,0,2,3,3,7,55.0
1,1,0.6931471805599453,0,1,1,1,1,2940,7.9865049385539955,0,2,4,4,1,245.0
4,9,2.302585092994046,0,0,4,2,9,19440,9.87513951702064,1,3,0,0,9,180.0
5,2,1.0986122886681098,1,2,2,2,2,5040,8.525359754082631,0,3,7,7,2,210.0
1,4,1.6094379124341003,1,1,4,4,4,1920,7.560601162768557,2,5,2,2,4,40.0
2,10,2.3978952727983707,1,1,0,3,0,27000,10.203629181337648,1,0,1,1,10,225.0
5,1,0.6931471805599453,0,1,1,1,1,1560,7.353081920515432,6,6,4,4,1,130.0
2,11,2.4849066497880004,0,2,1,4,1,6600,8.79497643168877,6,4,4,4,11,50.0
0,6,1.9459101490553132,1,0,1,6,6,7200,8.881975184248867,4,0,2,2,6,100.0
1,1,0.6931471805599453,0,1,1,1,1,3600,8.188966863648876,2,4,5,5,1,300.0
7,8,2.1972245773362196,1,2,3,1,8,18240,9.811427086686914,5,0,3,3,8,190.0
4,4,1.6094379124341003,1,1,4,4,4,12000,9.392745258631441,2,7,4,4,4,250.0
0,6,1.9459101490553132,1,0,1,6,6,19800,9.893487720457795,4,5,9,9,6,275.0
5,6,1.9459101490553132,1,0,1,6,6,4680,8.45126704130007,4,6,10,10,6,65.0
0,7,2.0794415416798357,0,1,2,0,7,18900,9.846970109700957,0,4,4,4,7,225.0
6,11,2.4849066497880004,0,2,1,4,1,36300,10.499600568082863,5,3,7,7,11,275.0
5,3,1.3862943611198906,0,0,3,3,3,6300,8.748463629942055,0,6,0,0,3,175.0
6,9,2.302585092994046,0,0,4,2,9,30240,10.316953898529778,0,1,3,3,9,280.0
2,4,1.6094379124341003,1,1,4,4,4,9840,9.194312610898985,5,6,10,10,4,205.0
8,9,2.302585092994046,0,0,4,2,9,17820,9.7881328161731,5,6,3,3,9,165.0
0,10,2.3978952727983707,1,1,0,3,0,11400,9.34145634983372,4,4,7,7,10,95.0
6,10,2.3978952727983707,1,1,0,3,0,1800,7.496097345175956,1,0,6,6,10,15.0
1,10,2.3978952727983707,1,1,0,3,0,24000,10.085850775128717,4,4,3,3,10,200.0
0,11,2.4849066497880004,0,2,1,4,1,13860,9.536834420213353,0,1,6,6,11,105.0
5,6,1.9459101490553132,1,0,1,6,6,720,6.580639137284949,6,7,1,1,6,10.0
9,11,2.4849066497880004,0,2,1,4,1,19140,9.859587910246109,2,4,10,10,11,145.0
0,8,2.1972245773362196,1,2,3,1,8,18240,9.811427086686914,5,7,9,9,8,190.0
9,5,1.791759469228055,0,2,0,5,5,1500,7.313886831633462,2,0,5,5,5,25.0
1,7,2.0794415416798357,0,1,2,0,7,19320,9.868947866261383,0,4,5,5,7,230.0
3,6,1.9459101490553132,1,0,1,6,6,7200,8.881975184248867,4,5,4,4,6,100.0
4,9,2.302585092994046,0,0,4,2,9,32400,10.385944565501662,4,3,10,10,9,300.0
1,3,1.3862943611198906,0,0,3,3,3,540,6.293419278846481,1,7,9,9,3,15.0
