slot_name_a,slot_name_b,slot_name_c,slot_base_count,slot_base_count_abs_log1p,slot_base_count_mod3,slot_base_count_mod5,slot_base_count_mod7,slot_base_count_mod10,slot_multiplier,slot_multiplier_abs_log1p,slot_multiplier_is_even,slot_multiplier_mod3,slot_multiplier_mod5,slot_multiplier_mod7,slot_multiplier_mod10,slot_item_plural,n_multiple_pairs,y
10,0,1,48,3.8918202981106265,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,4,6,48.0
6,4,11,18,2.9444389791664403,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,9,6,36.0
6,8,6,46,3.8501476017100584,1,1,4,6,9,2.302585092994046,0,0,4,2,9,9,4,161.0
5,4,2,20,3.044522437723423,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,9,6,20.0
2,1,0,16,2.833213344056216,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,1,4,8.0
7,9,1,22,3.1354942159291497,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,8,5,22.0
0,9,6,14,2.70805020110221,2,4,0,4,5,1.791759469228055,0,2,0,5,5,2,4,21.0
11,10,1,40,3.713572066704308,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,3,5,80.0
3,8,3,56,4.04305126783455,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,8,4,28.0
4,2,8,46,3.8501476017100584,1,1,4,6,7,2.0794415416798357,0,1,2,0,7,0,4,115.0
11,8,10,28,3.367295829986474,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,3,5,70.0
5,4,11,36,3.6109179126442243,0,1,1,6,5,1.791759469228055,0,2,0,5,5,3,4,54.0
10,6,2,26,3.295836866004329,2,1,5,6,5,1.791759469228055,0,2,0,5,5,0,4,39.0
4,2,5,44,3.8066624897703196,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,0,6,44.0
2,9,8,22,3.1354942159291497,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,5,5,44.0
4,3,9,38,3.6635616461296463,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,2,4,19.0
3,8,9,30,3.4339872044851463,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,8,5,90.0
11,1,9,26,3.295836866004329,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,6,5,26.0
3,8,10,44,3.8066624897703196,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,7,4,22.0
4,2,6,24,3.2188758248682006,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,6,6,72.0
11,1,4,28,3.367295829986474,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,2,6,28.0
7,10,10,40,3.713572066704308,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,2,6,40.0
2,3,3,32,3.4965075614664802,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,1,4,16.0
2,7,9,40,3.713572066704308,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,3,6,40.0
10,0,0,26,3.295836866004329,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,8,4,13.0
0,0,4,34,3.5553480614894135,1,4,6,4,5,1.791759469228055,0,2,0,5,5,6,4,51.0
5,7,9,20,3.044522437723423,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,9,5,60.0
11,10,1,58,4.07753744390572,1,3,2,8,6,1.9459101490553132,1,0,1,6,6,5,5,116.0
1,5,6,24,3.2188758248682006,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,8,5,12.0
3,7,10,22,3.1354942159291497,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,2,5,22.0
0,8,8,24,3.2188758248682006,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,2,5,12.0
11,10,7,36,3.6109179126442243,0,1,1,6,5,1.791759469228055,0,2,0,5,5,9,4,54.0
10,8,9,58,4.07753744390572,1,3,2,8,7,2.0794415416798357,0,1,2,0,7,1,4,145.0
5,0,2,24,3.2188758248682006,0,4,3,4,9,2.302585092994046,0,0,4,2,9,1,4,84.0
7,2,11,36,3.6109179126442243,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,6,6,72.0
0,11,11,20,3.044522437723423,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,5,5,60.0
0,3,3,24,3.2188758248682006,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,4,5,12.0
7,7,5,30,3.4339872044851463,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,8,5,90.0
4,5,9,56,4.04305126783455,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,3,5,112.0
8,10,7,8,2.1972245773362196,2,3,1,8,9,2.302585092994046,0,0,4,2,9,7,4,28.0
7,1,0,52,3.970291913552122,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,2,5,104.0
8,3,2,42,3.7612001156935624,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,3,6,84.0
11,2,2,20,3.044522437723423,2,0,6,0,5,1.791759469228055,0,2,0,5,5,9,5,30.0
10,4,1,18,2.9444389791664403,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,6,5,9.0
7,0,4,32,3.4965075614664802,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,9,4,16.0
8,2,11,20,3.044522437723423,2,0,6,0,9,2.302585092994046,0,0,4,2,9,7,4,70.0
0,1,4,36,3.6109179126442243,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,3,5,108.0
7,11,10,10,2.3978952727983707,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,8,4,5.0
10,11,6,46,3.8501476017100584,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,0,5,138.0
11,8,9,46,3.8501476017100584,1,1,4,6,5,1.791759469228055,0,2,0,5,5,3,4,69.0
7,4,3,14,2.70805020110221,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,0,5,42.0
11,10,8,26,3.295836866004329,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,5,5,26.0
5,11,7,16,2.833213344056216,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,7,6,48.0
7,1,1,20,3.044522437723423,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,0,4,10.0
3,8,1,6,1.9459101490553132,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,2,4,15.0
5,11,9,24,3.2188758248682006,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,3,6,24.0
0,11,4,2,1.0986122886681098,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,6,2.0
7,9,0,50,3.9318256327243257,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,0,5,100.0
5,4,4,56,4.04305126783455,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,1,6,168.0
0,9,5,20,3.044522437723423,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,8,5,60.0
4,2,7,40,3.713572066704308,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,1,4,100.0
0,10,2,30,3.4339872044851463,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,4,5,15.0
2,9,10,26,3.295836866004329,2,1,5,6,8,2.1972245773362196,1,2,3,1,8,0,5,78.0
6,5,4,40,3.713572066704308,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,4,5,80.0
1,9,1,20,3.044522437723423,2,0,6,0,9,2.302585092994046,0,0,4,2,9,9,4,70.0
7,7,7,48,3.8918202981106265,0,3,6,8,5,1.791759469228055,0,2,0,5,5,0,4,72.0
4,0,1,50,3.9318256327243257,2,0,1,0,5,1.791759469228055,0,2,0,5,5,7,5,75.0
2,6,8,46,3.8501476017100584,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,3,5,46.0
2,5,4,28,3.367295829986474,1,3,0,8,9,2.302585092994046,0,0,4,2,9,4,4,98.0
1,7,1,44,3.8066624897703196,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,4,5,132.0
6,3,2,42,3.7612001156935624,0,2,0,2,9,2.302585092994046,0,0,4,2,9,0,4,147.0
8,11,9,38,3.6635616461296463,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,8,5,76.0
4,4,7,6,1.9459101490553132,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,6,5,6.0
10,10,0,26,3.295836866004329,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,7,4,65.0
3,2,0,36,3.6109179126442243,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,4,4,90.0
10,0,6,10,2.3978952727983707,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,9,5,10.0
3,7,1,50,3.9318256327243257,2,0,1,0,5,1.791759469228055,0,2,0,5,5,6,5,75.0
8,3,1,10,2.3978952727983707,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,6,5,30.0
3,7,5,44,3.8066624897703196,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,9,6,44.0
7,6,9,58,4.07753744390572,1,3,2,8,9,2.302585092994046,0,0,4,2,9,1,4,203.0
0,4,7,28,3.367295829986474,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,8,5,56.0
8,8,9,22,3.1354942159291497,1,2,1,2,9,2.302585092994046,0,0,4,2,9,3,4,77.0
10,11,11,8,2.1972245773362196,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,4,20.0
8,11,2,12,2.5649493574615367,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,0,6,12.0
2,4,10,10,2.3978952727983707,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,2,5,20.0
1,10,1,6,1.9459101490553132,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,6,5,3.0
6,9,8,2,1.0986122886681098,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,0,4,5.0
6,3,1,44,3.8066624897703196,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,5,4,22.0
6,1,3,56,4.04305126783455,2,1,0,6,5,1.791759469228055,0,2,0,5,5,5,4,84.0
5,1,10,16,2.833213344056216,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,7,4,8.0
8,1,4,56,4.04305126783455,2,1,0,6,7,2.0794415416798357,0,1,2,0,7,5,5,140.0
3,0,3,48,3.8918202981106265,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,0,6,48.0
6,10,9,38,3.6635616461296463,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,0,5,76.0
6,1,3,14,2.70805020110221,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,6,5,14.0
11,2,0,16,2.833213344056216,1,1,2,6,9,2.302585092994046,0,0,4,2,9,3,4,56.0
6,3,9,32,3.4965075614664802,2,2,4,2,9,2.302585092994046,0,0,4,2,9,0,4,112.0
6,2,2,4,1.6094379124341003,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,7,6,12.0
5,0,7,24,3.2188758248682006,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,7,4,60.0
6,5,7,6,1.9459101490553132,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,5,18.0
0,10,8,22,3.1354942159291497,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,2,5,22.0
10,4,2,42,3.7612001156935624,0,2,0,2,9,2.302585092994046,0,0,4,2,9,0,4,147.0
1,9,11,56,4.04305126783455,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,7,5,112.0
9,6,7,40,3.713572066704308,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,1,6,40.0
11,1,9,46,3.8501476017100584,1,1,4,6,9,2.302585092994046,0,0,4,2,9,0,4,161.0
3,0,5,36,3.6109179126442243,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,1,6,72.0
4,9,9,4,1.6094379124341003,1,4,4,4,9,2.302585092994046,0,0,4,2,9,5,4,14.0
11,0,4,26,3.295836866004329,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,4,5,26.0
10,11,6,6,1.9459101490553132,0,1,6,6,9,2.302585092994046,0,0,4,2,9,5,4,21.0
5,8,0,26,3.295836866004329,2,1,5,6,6,1.9459101490553132,1,0,1,6,6,4,5,52.0
7,5,0,24,3.2188758248682006,0,4,3,4,5,1.791759469228055,0,2,0,5,5,6,4,36.0
5,3,5,14,2.70805020110221,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,0,5,28.0
8,4,7,18,2.9444389791664403,0,3,4,8,9,2.302585092994046,0,0,4,2,9,1,5,63.0
3,9,0,12,2.5649493574615367,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,7,6,12.0
5,0,11,40,3.713572066704308,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,9,5,80.0
5,3,4,34,3.5553480614894135,1,4,6,4,5,1.791759469228055,0,2,0,5,5,3,4,51.0
4,8,3,32,3.4965075614664802,2,2,4,2,7,2.0794415416798357,0,1,2,0,7,8,4,80.0
10,1,5,58,4.07753744390572,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,5,5,58.0
5,1,0,12,2.5649493574615367,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,8,5,36.0
6,9,5,46,3.8501476017100584,1,1,4,6,6,1.9459101490553132,1,0,1,6,6,6,5,92.0
2,2,7,12,2.5649493574615367,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,9,5,36.0
1,5,10,6,1.9459101490553132,0,1,6,6,5,1.791759469228055,0,2,0,5,5,9,4,9.0
2,7,7,14,2.70805020110221,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,6,5,35.0
1,8,5,22,3.1354942159291497,1,2,1,2,9,2.302585092994046,0,0,4,2,9,2,4,77.0
1,7,10,38,3.6635616461296463,2,3,3,8,9,2.302585092994046,0,0,4,2,9,7,4,133.0
4,3,9,18,2.9444389791664403,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,0,5,54.0
2,3,0,34,3.5553480614894135,1,4,6,4,5,1.791759469228055,0,2,0,5,5,9,4,51.0
6,3,9,44,3.8066624897703196,2,4,2,4,5,1.791759469228055,0,2,0,5,5,9,4,66.0
10,3,3,4,1.6094379124341003,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,9,6,12.0
7,1,5,10,2.3978952727983707,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,8,5,10.0
11,9,8,44,3.8066624897703196,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,7,5,88.0
1,6,8,4,1.6094379124341003,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,2,4,10.0
6,10,6,54,4.007333185232471,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,9,6,108.0
7,2,0,4,1.6094379124341003,1,4,4,4,9,2.302585092994046,0,0,4,2,9,2,4,14.0
7,5,1,4,1.6094379124341003,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,8,4,10.0
0,6,2,30,3.4339872044851463,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,1,6,60.0
7,0,2,20,3.044522437723423,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,0,6,20.0
4,2,5,6,1.9459101490553132,0,1,6,6,5,1.791759469228055,0,2,0,5,5,7,4,9.0
2,3,1,20,3.044522437723423,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,5,5,60.0
8,4,1,10,2.3978952727983707,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,5,4,25.0
9,2,11,48,3.8918202981106265,0,3,6,8,9,2.302585092994046,0,0,4,2,9,5,4,168.0
7,1,4,42,3.7612001156935624,0,2,0,2,7,2.0794415416798357,0,1,2,0,7,1,5,105.0
9,3,7,6,1.9459101490553132,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,5,6.0
4,8,7,12,2.5649493574615367,0,2,5,2,5,1.791759469228055,0,2,0,5,5,2,4,18.0
1,10,6,40,3.713572066704308,1,0,5,0,5,1.791759469228055,0,2,0,5,5,1,5,60.0
2,6,0,26,3.295836866004329,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,5,4,65.0
9,0,9,12,2.5649493574615367,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,4,4,30.0
5,4,8,4,1.6094379124341003,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,9,4,10.0
10,2,8,34,3.5553480614894135,1,4,6,4,8,2.1972245773362196,1,2,3,1,8,8,5,102.0
7,11,7,58,4.07753744390572,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,2,5,58.0
3,5,2,36,3.6109179126442243,0,1,1,6,5,1.791759469228055,0,2,0,5,5,5,4,54.0
4,4,5,54,4.007333185232471,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,4,5,54.0
6,7,9,22,3.1354942159291497,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,2,5,44.0
7,1,2,54,4.007333185232471,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,2,5,54.0
9,7,10,42,3.7612001156935624,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,9,5,126.0
6,6,8,38,3.6635616461296463,2,3,3,8,5,1.791759469228055,0,2,0,5,5,9,4,57.0
4,2,11,24,3.2188758248682006,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,5,6,48.0
0,10,9,10,2.3978952727983707,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,6,4,5.0
9,0,8,38,3.6635616461296463,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,0,5,76.0
2,1,2,38,3.6635616461296463,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,0,4,19.0
4,0,8,28,3.367295829986474,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,7,5,70.0
5,3,0,58,4.07753744390572,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,6,5,58.0
9,3,9,48,3.8918202981106265,0,3,6,8,7,2.0794415416798357,0,1,2,0,7,6,4,120.0
4,5,5,16,2.833213344056216,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,0,5,32.0
6,8,8,46,3.8501476017100584,1,1,4,6,7,2.0794415416798357,0,1,2,0,7,8,4,115.0
11,3,6,30,3.4339872044851463,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,5,6,60.0
0,9,9,10,2.3978952727983707,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,2,5,20.0
7,11,1,54,4.007333185232471,0,4,5,4,9,2.302585092994046,0,0,4,2,9,5,5,189.0
10,10,1,58,4.07753744390572,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,3,5,58.0
7,8,7,2,1.0986122886681098,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,9,6,6.0
8,7,1,12,2.5649493574615367,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,5,36.0
4,2,5,50,3.9318256327243257,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,9,4,25.0
1,9,0,26,3.295836866004329,2,1,5,6,5,1.791759469228055,0,2,0,5,5,2,4,39.0
10,0,8,16,2.833213344056216,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,8,4,8.0
4,7,6,48,3.8918202981106265,0,3,6,8,5,1.791759469228055,0,2,0,5,5,0,4,72.0
11,1,0,10,2.3978952727983707,1,0,3,0,5,1.791759469228055,0,2,0,5,5,7,5,15.0
7,10,7,58,4.07753744390572,1,3,2,8,5,1.791759469228055,0,2,0,5,5,4,4,87.0
7,5,3,42,3.7612001156935624,0,2,0,2,9,2.302585092994046,0,0,4,2,9,1,4,147.0
7,0,9,42,3.7612001156935624,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,3,5,126.0
6,4,6,34,3.5553480614894135,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,9,5,34.0
7,5,6,38,3.6635616461296463,2,3,3,8,9,2.302585092994046,0,0,4,2,9,3,4,133.0
1,9,11,52,3.970291913552122,1,2,3,2,9,2.302585092994046,0,0,4,2,9,4,4,182.0
6,2,3,8,2.1972245773362196,2,3,1,8,9,2.302585092994046,0,0,4,2,9,4,4,28.0
4,10,11,22,3.1354942159291497,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,9,4,55.0
7,6,9,34,3.5553480614894135,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,7,5,68.0
2,0,2,42,3.7612001156935624,0,2,0,2,7,2.0794415416798357,0,1,2,0,7,8,5,105.0
7,7,10,48,3.8918202981106265,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,3,6,96.0
0,3,6,30,3.4339872044851463,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,2,5,90.0
3,5,10,50,3.9318256327243257,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,5,5,100.0
7,11,4,38,3.6635616461296463,2,3,3,8,9,2.302585092994046,0,0,4,2,9,6,4,133.0
0,7,10,32,3.4965075614664802,2,2,4,2,9,2.302585092994046,0,0,4,2,9,1,4,112.0
8,7,5,8,2.1972245773362196,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,5,6,24.0
0,7,6,44,3.8066624897703196,2,4,2,4,9,2.302585092994046,0,0,4,2,9,4,4,154.0
2,2,11,48,3.8918202981106265,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,5,6,144.0
3,9,5,36,3.6109179126442243,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,7,5,108.0
10,0,6,4,1.6094379124341003,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,4,4,10.0
10,10,10,10,2.3978952727983707,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,6,4,25.0
8,7,3,16,2.833213344056216,1,1,2,6,9,2.302585092994046,0,0,4,2,9,2,4,56.0
11,0,5,46,3.8501476017100584,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,7,5,46.0
2,1,9,54,4.007333185232471,0,4,5,4,9,2.302585092994046,0,0,4,2,9,8,5,189.0
7,5,10,26,3.295836866004329,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,8,4,13.0
7,9,11,54,4.007333185232471,0,4,5,4,9,2.302585092994046,0,0,4,2,9,0,5,189.0
3,7,11,6,1.9459101490553132,0,1,6,6,5,1.791759469228055,0,2,0,5,5,7,4,9.0
7,0,0,2,1.0986122886681098,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5,4,3.0
6,2,0,4,1.6094379124341003,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,9,4,2.0
5,1,11,6,1.9459101490553132,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,8,6,12.0
3,10,11,10,2.3978952727983707,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,7,5,20.0
7,2,0,10,2.3978952727983707,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,2,4,25.0
3,10,1,16,2.833213344056216,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,0,5,32.0
3,11,11,20,3.044522437723423,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,2,6,20.0
7,8,0,44,3.8066624897703196,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,3,6,44.0
8,0,2,58,4.07753744390572,1,3,2,8,6,1.9459101490553132,1,0,1,6,6,9,5,116.0
10,4,6,36,3.6109179126442243,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,0,4,90.0
5,10,0,4,1.6094379124341003,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,7,4,2.0
6,9,8,52,3.970291913552122,1,2,3,2,9,2.302585092994046,0,0,4,2,9,4,4,182.0
4,1,9,10,2.3978952727983707,1,0,3,0,5,1.791759469228055,0,2,0,5,5,7,5,15.0
2,1,3,42,3.7612001156935624,0,2,0,2,9,2.302585092994046,0,0,4,2,9,5,4,147.0
0,3,7,52,3.970291913552122,1,2,3,2,5,1.791759469228055,0,2,0,5,5,0,4,78.0
9,3,5,50,3.9318256327243257,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,3,4,25.0
10,0,9,54,4.007333185232471,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,5,6,108.0
11,0,0,18,2.9444389791664403,0,3,4,8,5,1.791759469228055,0,2,0,5,5,5,4,27.0
7,6,5,10,2.3978952727983707,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,2,5,20.0
3,2,6,38,3.6635616461296463,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,3,5,114.0
4,2,8,34,3.5553480614894135,1,4,6,4,7,2.0794415416798357,0,1,2,0,7,6,4,85.0
7,9,1,2,1.0986122886681098,2,2,2,2,9,2.302585092994046,0,0,4,2,9,9,4,7.0
11,0,3,34,3.5553480614894135,1,4,6,4,9,2.302585092994046,0,0,4,2,9,1,4,119.0
1,6,5,52,3.970291913552122,1,2,3,2,7,2.0794415416798357,0,1,2,0,7,1,4,130.0
7,10,3,40,3.713572066704308,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,6,4,100.0
8,0,8,44,3.8066624897703196,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,5,5,132.0
8,0,11,4,1.6094379124341003,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,0,5,8.0
4,9,4,32,3.4965075614664802,2,2,4,2,9,2.302585092994046,0,0,4,2,9,7,4,112.0
5,6,10,40,3.713572066704308,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,1,4,20.0
6,9,1,26,3.295836866004329,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,9,4,13.0
5,10,4,46,3.8501476017100584,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,1,4,23.0
9,1,11,28,3.367295829986474,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,7,5,70.0
4,8,1,14,2.70805020110221,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,6,5,14.0
1,6,8,18,2.9444389791664403,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,4,27.0
1,2,3,2,1.0986122886681098,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,9,6,2.0
11,4,4,18,2.9444389791664403,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,3,5,54.0
11,10,3,16,2.833213344056216,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,2,6,48.0
2,1,9,28,3.367295829986474,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,7,6,28.0
0,3,4,10,2.3978952727983707,1,0,3,0,5,1.791759469228055,0,2,0,5,5,3,5,15.0
2,2,0,40,3.713572066704308,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,7,6,40.0
3,2,10,42,3.7612001156935624,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,0,5,126.0
11,1,10,48,3.8918202981106265,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,7,5,24.0
2,0,6,46,3.8501476017100584,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,3,5,138.0
8,1,11,26,3.295836866004329,2,1,5,6,5,1.791759469228055,0,2,0,5,5,8,4,39.0
11,11,4,16,2.833213344056216,1,1,2,6,5,1.791759469228055,0,2,0,5,5,8,4,24.0
11,3,5,36,3.6109179126442243,0,1,1,6,5,1.791759469228055,0,2,0,5,5,2,4,54.0
6,11,4,18,2.9444389791664403,0,3,4,8,5,1.791759469228055,0,2,0,5,5,2,4,27.0
0,7,5,24,3.2188758248682006,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,1,4,60.0
7,2,9,40,3.713572066704308,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,5,5,80.0
4,8,9,38,3.6635616461296463,2,3,3,8,9,2.302585092994046,0,0,4,2,9,1,4,133.0
5,0,6,24,3.2188758248682006,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,1,6,48.0
1,5,0,34,3.5553480614894135,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,7,4,17.0
7,4,3,36,3.6109179126442243,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,5,4,90.0
0,11,9,28,3.367295829986474,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,1,4,14.0
6,2,6,30,3.4339872044851463,0,0,2,0,5,1.791759469228055,0,2,0,5,5,8,5,45.0
4,3,10,36,3.6109179126442243,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,6,4,90.0
