slot_total_people,slot_total_people_abs_log1p,slot_total_people_mod3,slot_total_people_mod5,slot_total_people_mod7,slot_total_people_mod10,slot_per_group1_each,slot_per_group1_each_abs_log1p,slot_per_group1_each_is_even,slot_per_group1_each_mod3,slot_per_group1_each_mod5,slot_per_group1_each_mod7,slot_per_group1_each_mod10,slot_base_factor,slot_base_factor_abs_log1p,slot_base_factor_is_even,slot_base_factor_mod3,slot_base_factor_mod5,slot_base_factor_mod7,slot_base_factor_mod10,slot_extra_factor,slot_extra_factor_abs_log1p,slot_extra_factor_is_even,slot_extra_factor_mod3,slot_extra_factor_mod5,slot_extra_factor_mod7,slot_extra_factor_mod10,slot_item,slot_group1_member,slot_group2_member,gcd_all,n_multiple_pairs,y
4,1.6094379124341003,1,4,4,4,64,4.174387269895637,1,1,4,1,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,8,8,8,1,3,448.0
8,2.1972245773362196,2,3,1,8,105,4.663439094112067,0,0,0,0,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,9,1,1,1,2,735.0
44,3.8066624897703196,2,4,2,4,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,7,4,4,1,4,225.0
58,4.07753744390572,1,3,2,8,48,3.8918202981106265,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,2,2,1,2,336.0
32,3.4965075614664802,2,2,4,2,75,4.330733340286331,0,0,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,8,8,1,2,375.0
40,3.713572066704308,1,0,5,0,96,4.574710978503383,1,0,1,5,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,2,6,6,1,3,576.0
30,3.4339872044851463,0,0,2,0,105,4.663439094112067,0,0,0,0,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,0,0,1,5,630.0
8,2.1972245773362196,2,3,1,8,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,3,7,7,1,1,336.0
54,4.007333185232471,0,4,5,4,37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,0,9,9,1,2,370.0
4,1.6094379124341003,1,4,4,4,29,3.4011973816621555,0,2,4,1,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,1,4,87.0
14,2.70805020110221,2,4,0,4,44,3.8066624897703196,1,2,4,2,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3,8,8,1,3,264.0
14,2.70805020110221,2,4,0,4,107,4.68213122712422,0,2,2,2,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,3,3,1,1,535.0
48,3.8918202981106265,0,3,6,8,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6,2,2,1,3,70.0
14,2.70805020110221,2,4,0,4,103,4.6443908991413725,0,1,3,5,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,9,8,8,1,3,412.0
20,3.044522437723423,2,0,6,0,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,0,0,1,2,80.0
10,2.3978952727983707,1,0,3,0,89,4.499809670330265,0,2,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,8,8,1,3,356.0
20,3.044522437723423,2,0,6,0,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,4,4,1,1,186.0
50,3.9318256327243257,2,0,1,0,120,4.795790545596741,1,0,0,1,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,5,3,3,1,2,1440.0
30,3.4339872044851463,0,0,2,0,72,4.290459441148391,1,0,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,5,5,2,4,432.0
50,3.9318256327243257,2,0,1,0,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,9,1,1,1,5,78.0
48,3.8918202981106265,0,3,6,8,56,4.04305126783455,1,2,1,0,6,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,3,5,5,1,4,448.0
20,3.044522437723423,2,0,6,0,117,4.770684624465665,0,0,2,5,7,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,9,9,1,3,702.0
36,3.6109179126442243,0,1,1,6,104,4.653960350157523,1,2,4,6,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,7,7,1,3,624.0
24,3.2188758248682006,0,4,3,4,100,4.61512051684126,1,1,0,2,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,0,4,4,2,4,800.0
50,3.9318256327243257,2,0,1,0,58,4.07753744390572,1,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,5,5,1,0,406.0
36,3.6109179126442243,0,1,1,6,99,4.605170185988092,0,0,4,1,9,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,1,1,1,3,693.0
22,3.1354942159291497,1,2,1,2,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,5,5,1,5,32.0
56,4.04305126783455,2,1,0,6,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,3,3,1,2,250.0
4,1.6094379124341003,1,4,4,4,92,4.532599493153256,1,2,2,1,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7,8,8,1,3,644.0
30,3.4339872044851463,0,0,2,0,86,4.465908118654584,1,2,1,2,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,9,9,9,1,3,860.0
26,3.295836866004329,2,1,5,6,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,9,8,8,1,3,115.0
10,2.3978952727983707,1,0,3,0,106,4.672828834461906,1,1,1,1,6,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,0,0,1,1,848.0
4,1.6094379124341003,1,4,4,4,49,3.912023005428146,0,1,4,0,9,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5,0,0,1,3,294.0
52,3.970291913552122,1,2,3,2,58,4.07753744390572,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4,1,1,1,2,406.0
22,3.1354942159291497,1,2,1,2,105,4.663439094112067,0,0,0,0,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,9,4,4,1,2,840.0
34,3.5553480614894135,1,4,6,4,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,9,5,5,1,2,120.0
8,2.1972245773362196,2,3,1,8,66,4.204692619390966,1,0,1,3,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2,3,3,1,2,462.0
38,3.6635616461296463,2,3,3,8,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,0,0,2,3,180.0
40,3.713572066704308,1,0,5,0,93,4.543294782270004,0,0,3,2,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,7,7,1,2,744.0
44,3.8066624897703196,2,4,2,4,78,4.3694478524670215,1,0,3,1,8,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,0,2,2,1,3,624.0
46,3.8501476017100584,1,1,4,6,91,4.5217885770490405,0,1,1,0,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,9,0,0,1,2,728.0
24,3.2188758248682006,0,4,3,4,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,9,6,6,1,5,144.0
48,3.8918202981106265,0,3,6,8,51,3.9512437185814275,0,0,1,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,3,3,1,4,153.0
54,4.007333185232471,0,4,5,4,113,4.736198448394496,0,2,3,1,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,9,9,1,1,791.0
12,2.5649493574615367,0,2,5,2,120,4.795790545596741,1,0,0,1,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,8,1,1,4,6,960.0
30,3.4339872044851463,0,0,2,0,109,4.700480365792417,0,1,4,4,9,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1,1,1,2,872.0
46,3.8501476017100584,1,1,4,6,95,4.564348191467836,0,2,0,4,5,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,2,2,1,1,1140.0
20,3.044522437723423,2,0,6,0,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,9,1,1,1,4,210.0
12,2.5649493574615367,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,7,5,5,1,3,216.0
56,4.04305126783455,2,1,0,6,59,4.0943445622221,0,2,4,3,9,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,9,9,1,3,354.0
56,4.04305126783455,2,1,0,6,53,3.9889840465642745,0,2,3,4,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,6,6,1,3,318.0
14,2.70805020110221,2,4,0,4,56,4.04305126783455,1,2,1,0,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,9,9,9,1,4,224.0
14,2.70805020110221,2,4,0,4,67,4.219507705176107,0,1,2,4,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,7,7,1,3,335.0
22,3.1354942159291497,1,2,1,2,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,6,8,8,1,2,72.0
48,3.8918202981106265,0,3,6,8,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,9,8,8,1,0,204.0
32,3.4965075614664802,2,2,4,2,97,4.584967478670572,0,1,2,6,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,4,4,1,1,679.0
40,3.713572066704308,1,0,5,0,74,4.31748811353631,1,2,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,9,4,4,1,2,370.0
48,3.8918202981106265,0,3,6,8,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,5,5,1,4,96.0
56,4.04305126783455,2,1,0,6,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,7,1,1,1,1,150.0
26,3.295836866004329,2,1,5,6,73,4.30406509320417,0,1,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,8,8,8,1,2,438.0
18,2.9444389791664403,0,3,4,8,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,6,7,7,1,4,81.0
40,3.713572066704308,1,0,5,0,81,4.406719247264253,0,0,1,4,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,9,9,9,1,2,729.0
48,3.8918202981106265,0,3,6,8,77,4.356708826689592,0,2,2,0,7,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,6,3,3,1,2,693.0
30,3.4339872044851463,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,3,3,3,1,5,22.0
30,3.4339872044851463,0,0,2,0,94,4.553876891600541,1,1,4,3,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,6,8,8,1,4,658.0
18,2.9444389791664403,0,3,4,8,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,1,1,1,1,270.0
48,3.8918202981106265,0,3,6,8,96,4.574710978503383,1,0,1,5,6,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,8,4,4,1,3,960.0
48,3.8918202981106265,0,3,6,8,67,4.219507705176107,0,1,2,4,7,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,1,1,1,737.0
58,4.07753744390572,1,3,2,8,89,4.499809670330265,0,2,4,5,9,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,6,0,0,1,0,1068.0
16,2.833213344056216,1,1,2,6,81,4.406719247264253,0,0,1,4,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6,4,4,1,4,405.0
50,3.9318256327243257,2,0,1,0,78,4.3694478524670215,1,0,3,1,8,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,8,6,6,1,2,702.0
46,3.8501476017100584,1,1,4,6,120,4.795790545596741,1,0,0,1,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8,9,9,1,2,1080.0
58,4.07753744390572,1,3,2,8,82,4.418840607796598,1,1,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,0,8,8,2,5,328.0
4,1.6094379124341003,1,4,4,4,72,4.290459441148391,1,0,2,2,2,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,3,3,4,6,864.0
26,3.295836866004329,2,1,5,6,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,3,1,1,1,1,276.0
22,3.1354942159291497,1,2,1,2,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,7,7,1,2,150.0
54,4.007333185232471,0,4,5,4,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,3,3,1,3,204.0
12,2.5649493574615367,0,2,5,2,54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,0,4,4,1,0,702.0
34,3.5553480614894135,1,4,6,4,85,4.454347296253507,0,1,0,1,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,6,6,1,1,425.0
30,3.4339872044851463,0,0,2,0,84,4.442651256490317,1,0,4,0,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,8,1,1,3,5,504.0
42,3.7612001156935624,0,2,0,2,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,5,5,1,1,130.0
4,1.6094379124341003,1,4,4,4,104,4.653960350157523,1,2,4,6,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,7,9,9,1,2,1040.0
46,3.8501476017100584,1,1,4,6,77,4.356708826689592,0,2,2,0,7,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,7,7,1,1,693.0
12,2.5649493574615367,0,2,5,2,76,4.343805421853684,1,1,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,6,6,1,3,532.0
18,2.9444389791664403,0,3,4,8,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,6,6,2,3,320.0
50,3.9318256327243257,2,0,1,0,107,4.68213122712422,0,2,2,2,7,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,7,3,3,1,1,856.0
14,2.70805020110221,2,4,0,4,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,2,9,9,1,2,280.0
38,3.6635616461296463,2,3,3,8,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,3,6,6,1,0,682.0
24,3.2188758248682006,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,2,5,5,1,1,143.0
16,2.833213344056216,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,8,5,5,1,2,63.0
42,3.7612001156935624,0,2,0,2,73,4.30406509320417,0,1,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,2,2,1,1,584.0
4,1.6094379124341003,1,4,4,4,31,3.4657359027997265,0,1,1,3,1,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,6,7,7,1,4,279.0
34,3.5553480614894135,1,4,6,4,60,4.110873864173311,1,0,0,4,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,3,3,1,4,300.0
14,2.70805020110221,2,4,0,4,112,4.727387818712341,1,1,2,0,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,6,6,1,4,672.0
52,3.970291913552122,1,2,3,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,7,3,3,2,3,80.0
30,3.4339872044851463,0,0,2,0,76,4.343805421853684,1,1,1,6,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,1,1,1,2,684.0
22,3.1354942159291497,1,2,1,2,68,4.23410650459726,1,2,3,5,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,7,3,3,2,5,272.0
22,3.1354942159291497,1,2,1,2,43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,6,6,1,1,301.0
22,3.1354942159291497,1,2,1,2,105,4.663439094112067,0,0,0,0,5,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,4,2,2,1,3,945.0
40,3.713572066704308,1,0,5,0,82,4.418840607796598,1,1,2,5,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,4,4,1,4,492.0
54,4.007333185232471,0,4,5,4,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,5,5,1,2,175.0
58,4.07753744390572,1,3,2,8,75,4.330733340286331,0,0,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,0,8,8,1,4,225.0
60,4.110873864173311,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,5,5,1,4,90.0
26,3.295836866004329,2,1,5,6,38,3.6635616461296463,1,2,3,3,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,7,7,1,3,152.0
54,4.007333185232471,0,4,5,4,120,4.795790545596741,1,0,0,1,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,8,8,8,1,1,1440.0
56,4.04305126783455,2,1,0,6,103,4.6443908991413725,0,1,3,5,3,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,6,0,0,1,1,1339.0
46,3.8501476017100584,1,1,4,6,96,4.574710978503383,1,0,1,5,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,8,8,1,5,288.0
14,2.70805020110221,2,4,0,4,58,4.07753744390572,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,6,2,2,2,5,232.0
44,3.8066624897703196,2,4,2,4,42,3.7612001156935624,1,0,2,0,2,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,5,5,1,1,378.0
14,2.70805020110221,2,4,0,4,115,4.7535901911063645,0,1,0,3,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,7,5,5,1,3,575.0
12,2.5649493574615367,0,2,5,2,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,6,1,1,1,2,50.0
52,3.970291913552122,1,2,3,2,107,4.68213122712422,0,2,2,2,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,0,0,1,4,321.0
16,2.833213344056216,1,1,2,6,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,8,8,1,2,308.0
20,3.044522437723423,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6,9,9,1,2,96.0
56,4.04305126783455,2,1,0,6,56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,7,4,4,1,2,504.0
8,2.1972245773362196,2,3,1,8,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,2,2,1,2,225.0
34,3.5553480614894135,1,4,6,4,87,4.477336814478207,0,0,2,3,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,9,9,1,2,522.0
48,3.8918202981106265,0,3,6,8,35,3.58351893845611,0,2,0,0,5,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,0,1,1,1,5,70.0
56,4.04305126783455,2,1,0,6,95,4.564348191467836,0,2,0,4,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,0,7,7,1,4,475.0
52,3.970291913552122,1,2,3,2,118,4.77912349311153,1,1,3,6,8,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,0,8,8,1,3,708.0
46,3.8501476017100584,1,1,4,6,67,4.219507705176107,0,1,2,4,7,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4,7,7,1,2,670.0
56,4.04305126783455,2,1,0,6,116,4.762173934797756,1,2,1,4,6,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4,8,8,1,3,812.0
52,3.970291913552122,1,2,3,2,114,4.74493212836325,1,0,4,2,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,9,8,8,1,1,1026.0
34,3.5553480614894135,1,4,6,4,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,9,8,8,1,2,540.0
8,2.1972245773362196,2,3,1,8,57,4.060443010546419,0,0,2,1,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,8,9,9,1,2,399.0
12,2.5649493574615367,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,3,5,5,1,3,44.0
56,4.04305126783455,2,1,0,6,112,4.727387818712341,1,1,2,0,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,3,6,6,1,6,896.0
58,4.07753744390572,1,3,2,8,105,4.663439094112067,0,0,0,0,5,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,7,7,7,1,2,945.0
54,4.007333185232471,0,4,5,4,47,3.871201010907891,0,2,2,5,7,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,6,5,5,1,4,329.0
60,4.110873864173311,0,0,4,0,67,4.219507705176107,0,1,2,4,7,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,9,7,7,1,5,134.0
8,2.1972245773362196,2,3,1,8,94,4.553876891600541,1,1,4,3,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,8,9,9,1,0,1034.0
16,2.833213344056216,1,1,2,6,111,4.718498871295094,0,0,1,6,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,0,1,1,1,0,1221.0
42,3.7612001156935624,0,2,0,2,105,4.663439094112067,0,0,0,0,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,0,3,3,1,3,525.0
40,3.713572066704308,1,0,5,0,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,5,5,1,2,110.0
18,2.9444389791664403,0,3,4,8,59,4.0943445622221,0,2,4,3,9,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1,8,8,1,2,590.0
50,3.9318256327243257,2,0,1,0,74,4.31748811353631,1,2,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,8,3,3,1,1,666.0
54,4.007333185232471,0,4,5,4,27,3.332204510175204,0,0,2,6,7,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9,7,7,1,5,81.0
18,2.9444389791664403,0,3,4,8,59,4.0943445622221,0,2,4,3,9,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,6,6,6,1,1,531.0
18,2.9444389791664403,0,3,4,8,109,4.700480365792417,0,1,4,4,9,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,0,3,3,1,3,981.0
50,3.9318256327243257,2,0,1,0,117,4.770684624465665,0,0,2,5,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,9,4,4,1,2,936.0
50,3.9318256327243257,2,0,1,0,119,4.787491742782046,0,2,4,0,9,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,6,8,8,1,1,1190.0
58,4.07753744390572,1,3,2,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,0,0,0,1,3,20.0
38,3.6635616461296463,2,3,3,8,104,4.653960350157523,1,2,4,6,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,1,1,2,520.0
28,3.367295829986474,1,3,0,8,70,4.2626798770413155,1,1,0,0,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,0,6,6,1,4,420.0
