slot_person,slot_place,slot_unit,slot_day1,slot_day2,slot_day3,slot_base_amount,slot_base_amount_abs_log1p,slot_base_amount_is_even,slot_base_amount_mod3,slot_base_amount_mod5,slot_base_amount_mod7,slot_base_amount_mod10,slot_mult_day2,slot_mult_day2_abs_log1p,slot_mult_day2_is_even,slot_mult_day2_mod3,slot_mult_day2_mod5,slot_mult_day2_mod7,slot_mult_day2_mod10,slot_mult_day3,slot_mult_day3_abs_log1p,slot_mult_day3_is_even,slot_mult_day3_mod3,slot_mult_day3_mod5,slot_mult_day3_mod7,slot_mult_day3_mod10,slot_initial_total,slot_initial_total_abs_log1p,slot_initial_total_is_even,slot_initial_total_mod3,slot_initial_total_mod5,slot_initial_total_mod7,slot_initial_total_mod10,gcd_all,n_multiple_pairs,y
5,3,3,2,2,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,99,4.605170185988092,0,0,4,1,9,1,1,29.0
1,2,4,1,1,1,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,107,4.68213122712422,0,2,2,2,7,1,1,2.0
0,0,4,3,3,3,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,226,5.424950017481403,1,1,1,2,6,1,1,36.0
0,6,0,2,2,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,113,4.736198448394496,0,2,3,1,3,1,1,8.0
7,4,1,3,3,3,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,353,5.869296913133774,0,2,3,3,3,1,1,13.0
6,1,3,1,1,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,167,5.123963979403259,0,2,2,6,7,1,1,42.0
3,3,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,87,4.477336814478207,0,0,2,3,7,1,1,39.0
4,0,0,1,1,1,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,379,5.940171252720432,0,1,4,1,9,1,1,4.0
0,4,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,172,5.153291594497779,1,1,2,4,2,1,3,10.0
6,1,4,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,134,4.90527477843843,1,2,4,1,4,1,1,38.0
0,6,0,2,2,2,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,91,4.5217885770490405,0,1,1,0,1,1,1,28.0
2,1,1,3,3,3,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,159,5.075173815233827,0,0,4,5,9,1,3,19.0
1,7,2,4,4,4,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,276,5.6240175061873385,1,0,1,3,6,1,2,26.0
1,5,4,1,1,1,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,621,6.432940092739179,0,0,1,5,1,1,3,1.0
3,7,1,0,0,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,108,4.6913478822291435,1,0,3,3,8,1,4,6.0
5,2,0,2,2,2,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,222,5.407171771460119,1,0,2,5,2,2,1,12.0
5,3,4,0,0,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,161,5.087596335232384,0,2,1,0,1,1,1,31.0
3,6,2,3,3,3,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,156,5.056245805348308,1,0,1,2,6,1,2,44.0
7,5,3,4,4,4,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,230,5.442417710521793,1,2,0,6,0,1,1,9.0
1,5,2,3,3,3,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,142,4.962844630259907,1,1,2,2,2,2,5,30.0
7,6,4,0,0,0,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,169,5.135798437050262,0,1,4,1,9,1,2,26.0
7,7,1,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,146,4.990432586778736,1,2,1,6,6,2,1,20.0
1,2,0,4,4,4,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,240,5.484796933490655,1,0,0,2,0,1,2,19.0
2,4,4,0,0,0,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,148,5.003946305945459,1,1,3,1,8,1,3,40.0
0,1,3,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,100,4.61512051684126,1,1,0,2,0,1,3,32.0
6,0,0,1,1,1,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,277,5.627621113690637,0,1,2,4,7,1,1,17.0
6,0,1,2,2,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,80,4.394449154672439,1,2,0,3,0,1,3,31.0
0,7,4,1,1,1,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,329,5.799092654460526,0,2,4,0,9,1,1,9.0
7,5,2,0,0,0,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,313,5.749392985908253,0,1,3,5,3,1,0,41.0
5,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,194,5.272999558563747,1,2,4,5,4,2,3,26.0
5,4,1,1,1,1,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,191,5.2574953720277815,0,2,1,2,1,1,1,2.0
6,6,3,0,0,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,54,4.007333185232471,1,0,4,5,4,1,2,9.0
4,4,0,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,105,4.663439094112067,0,0,0,0,5,1,2,9.0
0,3,1,2,2,2,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,90,4.51085950651685,1,0,0,6,0,1,3,13.0
1,4,1,2,2,2,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,163,5.099866427824199,0,1,3,2,3,1,1,30.0
2,2,1,2,2,2,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,336,5.820082930352362,1,0,1,0,6,1,2,32.0
1,0,2,0,0,0,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,172,5.153291594497779,1,1,2,4,2,1,2,28.0
3,4,0,1,1,1,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,246,5.5093883366279774,1,0,1,1,6,1,1,38.0
7,4,2,3,3,3,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,180,5.198497031265826,1,0,0,5,0,1,2,50.0
2,1,2,1,1,1,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,255,5.545177444479562,0,0,0,3,5,1,2,21.0
6,7,1,1,1,1,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,282,5.645446897643238,1,0,2,2,2,1,1,35.0
6,2,3,1,1,1,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,173,5.159055299214529,0,2,3,5,3,1,1,20.0
5,5,3,3,3,3,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,308,5.733341276897746,1,2,3,0,8,1,1,4.0
5,4,0,3,3,3,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,346,5.849324779946859,1,1,1,3,6,1,1,6.0
7,5,1,2,2,2,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,186,5.231108616854587,1,0,1,4,6,1,2,16.0
5,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,188,5.241747015059643,1,2,3,6,8,1,0,41.0
4,2,4,2,2,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,194,5.272999558563747,1,2,4,5,4,1,3,39.0
0,7,2,0,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,123,4.820281565605037,0,0,3,4,3,1,1,45.0
4,2,3,1,1,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,119,4.787491742782046,0,2,4,0,9,1,1,5.0
4,7,1,0,0,0,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,201,5.308267697401205,0,0,1,5,1,1,2,41.0
3,2,4,0,0,0,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,243,5.497168225293202,0,0,3,5,3,1,3,35.0
2,4,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,332,5.808142489980444,1,2,2,3,2,1,2,32.0
5,4,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,256,5.54907608489522,1,1,1,4,6,1,1,46.0
7,7,1,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,111,4.718498871295094,0,0,1,6,1,1,1,27.0
3,5,1,0,0,0,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,253,5.537334267018537,0,1,3,1,3,1,1,22.0
6,6,3,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,70,4.2626798770413155,1,1,0,0,0,1,3,31.0
1,3,3,1,1,1,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,209,5.3471075307174685,0,2,4,6,9,1,0,39.0
4,2,1,0,0,0,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,163,5.099866427824199,0,1,3,2,3,1,1,42.0
4,5,3,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,92,4.532599493153256,1,2,2,1,2,1,2,41.0
2,4,3,0,0,0,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,408,6.013715156042802,1,0,3,2,8,1,3,9.0
6,6,4,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,163,5.099866427824199,0,1,3,2,3,1,1,49.0
4,2,4,2,2,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,215,5.375278407684165,0,2,0,5,5,1,3,47.0
2,7,2,4,4,4,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,335,5.817111159963204,0,2,0,6,5,1,1,29.0
1,0,2,2,2,2,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,212,5.3612921657094255,1,2,2,2,2,1,2,4.0
2,5,2,1,1,1,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,363,5.8971538676367405,0,0,3,6,3,1,2,22.0
2,5,4,3,3,3,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,347,5.8522024797744745,0,2,2,4,7,1,1,35.0
5,6,4,4,4,4,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,317,5.762051382780177,0,2,2,2,7,1,1,29.0
3,3,4,2,2,2,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,225,5.420534999272286,0,0,0,1,5,1,3,45.0
0,4,3,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,94,4.553876891600541,1,1,4,3,4,1,1,1.0
4,3,1,0,0,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,226,5.424950017481403,1,1,1,2,6,1,1,18.0
0,0,2,3,3,3,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,192,5.262690188904886,1,0,2,3,2,3,6,36.0
3,7,2,3,3,3,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,174,5.1647859739235145,1,0,4,6,4,1,2,30.0
3,6,3,0,0,0,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,350,5.860786223465865,1,2,0,0,0,5,6,40.0
4,1,4,0,0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,101,4.624972813284271,0,2,1,3,1,1,0,26.0
7,3,1,2,2,2,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,388,5.963579343618446,1,1,3,3,8,1,1,46.0
1,1,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,179,5.19295685089021,0,2,4,4,9,1,0,27.0
4,3,1,2,2,2,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,430,6.066108090103747,1,1,0,3,0,1,2,14.0
1,4,0,0,0,0,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,522,6.259581464064923,1,0,2,4,2,1,2,22.0
2,1,4,2,2,2,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,322,5.777652323222656,1,1,2,0,2,1,1,43.0
6,6,0,0,0,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,105,4.663439094112067,0,0,0,0,5,1,2,33.0
1,0,0,4,4,4,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,114,4.74493212836325,1,0,4,2,4,2,5,2.0
1,0,3,3,3,3,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,323,5.780743515792329,0,2,3,1,3,1,1,23.0
6,7,2,3,3,3,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,310,5.739792912179234,1,1,0,2,0,1,1,37.0
1,7,3,1,1,1,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,434,6.075346031088684,1,2,4,0,4,1,1,44.0
6,7,2,1,1,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,105,4.663439094112067,0,0,0,0,5,1,3,21.0
0,7,4,4,4,4,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,116,4.762173934797756,1,2,1,4,6,1,1,17.0
7,2,4,1,1,1,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,319,5.768320995793772,0,1,4,4,9,1,1,4.0
1,0,0,4,4,4,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,153,5.0369526024136295,0,0,3,6,3,1,1,23.0
3,7,4,3,3,3,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,345,5.846438775057725,0,0,0,2,5,5,5,35.0
7,0,4,3,3,3,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,177,5.181783550292085,0,0,2,2,7,1,3,8.0
4,7,4,1,1,1,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,266,5.58724865840025,1,2,1,0,6,1,3,6.0
3,7,3,2,2,2,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,235,5.4638318050256105,0,1,0,4,5,1,1,35.0
7,3,2,4,4,4,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,270,5.602118820879701,1,0,0,4,0,1,3,20.0
5,4,0,0,0,0,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,194,5.272999558563747,1,2,4,5,4,1,1,23.0
0,4,2,1,1,1,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,211,5.356586274672012,0,1,1,1,1,1,1,3.0
6,1,1,3,3,3,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,98,4.59511985013459,1,2,3,0,8,1,2,28.0
7,1,1,2,2,2,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,379,5.940171252720432,0,1,4,1,9,1,1,1.0
5,5,4,0,0,0,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,315,5.755742213586912,0,0,0,0,5,1,2,27.0
4,6,2,2,2,2,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,156,5.056245805348308,1,0,1,2,6,1,1,39.0
4,2,2,0,0,0,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,170,5.14166355650266,1,2,0,2,0,1,1,23.0
6,1,2,3,3,3,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,221,5.402677381872279,0,2,1,4,1,1,1,32.0
7,6,2,1,1,1,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,223,5.4116460518550396,0,1,3,6,3,1,1,2.0
2,7,3,3,3,3,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,281,5.641907070938114,0,2,1,1,1,1,2,21.0
5,1,0,4,4,4,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,265,5.583496308781699,0,1,0,6,5,1,2,25.0
4,2,2,1,1,1,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,250,5.5254529391317835,1,1,0,5,0,1,3,16.0
1,6,4,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,81,4.406719247264253,0,0,1,4,1,1,3,33.0
2,5,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,139,4.941642422609304,0,1,4,6,9,1,1,46.0
4,5,4,3,3,3,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,294,5.68697535633982,1,0,4,0,4,1,3,34.0
7,4,2,2,2,2,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,330,5.802118375377063,1,0,0,1,0,1,1,41.0
7,5,1,1,1,1,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,315,5.755742213586912,0,0,0,0,5,1,1,11.0
2,3,1,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,187,5.236441962829949,0,1,2,5,7,1,0,31.0
0,0,2,3,3,3,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,264,5.579729825986222,1,0,4,5,4,1,2,14.0
5,0,0,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,0,4,0,1,4,27.0
5,4,0,3,3,3,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,232,5.4510384535657,1,1,2,1,2,1,2,32.0
4,7,2,3,3,3,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,270,5.602118820879701,1,0,0,4,0,2,3,18.0
0,5,1,2,2,2,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,209,5.3471075307174685,0,2,4,6,9,1,1,20.0
6,0,4,0,0,0,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,290,5.673323267171493,1,2,0,3,0,1,3,34.0
5,7,3,1,1,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,1,4,15.0
2,4,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,122,4.812184355372417,1,2,2,3,2,1,1,27.0
2,4,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,107,4.68213122712422,0,2,2,2,7,1,3,29.0
0,6,0,2,2,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,0,3,0,1,3,3.0
2,2,4,0,0,0,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,283,5.648974238161206,0,1,3,3,3,1,1,31.0
6,2,4,4,4,4,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,261,5.568344503761097,0,0,1,2,1,1,1,14.0
5,1,0,2,2,2,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,667,6.504288173536645,0,1,2,2,7,1,3,47.0
5,4,4,3,3,3,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,136,4.919980925828125,1,1,1,3,6,1,3,45.0
1,5,4,0,0,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,62,4.143134726391533,1,2,2,6,2,1,2,32.0
5,7,3,0,0,0,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,149,5.0106352940962555,0,2,4,2,9,1,3,23.0
4,3,4,3,3,3,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,204,5.3230099791384085,1,0,4,1,4,2,5,28.0
6,5,2,3,3,3,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,245,5.5053315359323625,0,2,0,0,5,1,1,14.0
7,1,2,0,0,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,128,4.859812404361672,1,2,3,2,8,1,1,14.0
6,0,2,2,2,2,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,285,5.655991810819852,0,0,0,5,5,1,2,29.0
1,7,3,4,4,4,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,359,5.886104031450156,0,2,4,2,9,1,0,36.0
4,0,1,3,3,3,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,165,5.111987788356544,0,0,0,4,5,1,1,18.0
