slot_group_a_label,slot_group_b_label,slot_ra,slot_ra_abs_log1p,slot_ra_is_even,slot_ra_mod3,slot_ra_mod5,slot_ra_mod7,slot_ra_mod10,slot_rb,slot_rb_abs_log1p,slot_rb_is_even,slot_rb_mod3,slot_rb_mod5,slot_rb_mod7,slot_rb_mod10,slot_total,slot_total_abs_log1p,slot_total_is_even,slot_total_mod3,slot_total_mod5,slot_total_mod7,slot_total_mod10,slot_b_leaves,slot_b_leaves_abs_log1p,slot_b_leaves_sign,slot_b_leaves_is_even,slot_b_leaves_mod3,slot_b_leaves_mod5,slot_b_leaves_mod7,slot_b_leaves_mod10,gcd_all,n_multiple_pairs,y
8,8,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,64,4.174387269895637,1,1,4,1,4,1,0.6931471805599453,1,0,1,1,1,1,1,3,27.0
5,5,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,250,5.5254529391317835,1,1,0,5,0,27,3.332204510175204,1,0,0,2,6,7,1,1,148.0
3,3,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,85,4.454347296253507,0,1,0,1,5,8,2.1972245773362196,1,1,2,3,1,8,1,1,17.0
0,0,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,272,5.60947179518496,1,2,2,6,2,77,4.356708826689592,1,0,2,2,0,7,1,3,59.0
1,1,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,525,6.26530121273771,0,0,0,0,5,174,5.1647859739235145,1,1,0,4,6,4,1,1,106.0
4,4,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,288,5.666426688112432,1,0,3,1,8,183,5.214935757608986,1,0,0,3,1,3,3,3,9.0
4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,175,5.170483995038151,0,1,0,0,5,9,2.302585092994046,1,0,0,4,2,9,1,1,41.0
9,9,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,370,5.916202062607435,1,1,0,6,0,58,4.07753744390572,1,1,1,3,2,8,1,0,53.0
9,9,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,1,4,4,4,1,4,8.0
2,2,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,255,5.545177444479562,0,0,0,3,5,5,1.791759469228055,1,0,2,0,5,5,1,1,114.0
7,7,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,330,5.802118375377063,1,0,0,1,0,51,3.9512437185814275,1,0,0,1,2,1,1,1,9.0
9,9,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,420,6.042632833682381,1,0,0,0,0,123,4.820281565605037,1,0,0,3,4,3,1,2,157.0
4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,1,4,4,4,2,6,6.0
5,5,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,496,6.208590026096629,1,1,1,6,6,3,1.3862943611198906,1,0,0,3,3,3,1,1,214.0
0,0,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,493,6.202535517187923,0,1,3,3,3,279,5.634789603169249,1,0,0,4,6,9,1,0,69.0
4,4,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,440,6.089044875446846,1,2,0,6,0,155,5.049856007249537,1,0,2,0,1,5,1,1,21.0
5,5,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,128,4.859812404361672,1,2,3,2,8,35,3.58351893845611,1,0,2,0,0,5,1,2,61.0
1,1,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,360,5.8888779583328805,1,0,0,3,0,1,0.6931471805599453,1,0,1,1,1,1,1,4,95.0
0,0,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,285,5.655991810819852,0,0,0,5,5,5,1.791759469228055,1,0,2,0,5,5,1,1,175.0
0,0,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,1,0,1,6,6,2,5,4.0
6,6,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,684,6.529418838262226,1,0,4,5,4,360,5.8888779583328805,1,1,0,0,3,0,6,5,96.0
3,3,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,572,6.35088571671474,1,2,2,5,2,236,5.4680601411351315,1,1,2,1,5,6,1,3,50.0
6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,63,4.1588830833596715,0,0,3,0,3,19,2.995732273553991,1,0,1,4,5,9,1,1,17.0
5,5,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,456,6.124683390894205,1,0,1,1,6,158,5.0689042022202315,1,1,2,3,4,8,1,0,108.0
5,5,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,300,5.707110264748875,1,0,0,6,0,185,5.225746673713202,1,0,2,0,3,5,1,2,40.0
4,4,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,630,6.447305862541213,1,0,0,0,0,39,3.6888794541139363,1,0,0,4,4,9,1,1,346.0
6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,252,5.53338948872752,1,0,2,0,2,72,4.290459441148391,1,1,0,2,2,2,1,4,72.0
9,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,140,4.948759890378168,1,2,0,0,0,14,2.70805020110221,1,1,2,4,0,4,2,6,56.0
4,4,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,375,5.929589143389895,0,0,0,4,5,38,3.6635616461296463,1,1,2,3,3,8,1,0,137.0
1,1,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,260,5.564520407322694,1,2,0,1,0,81,4.406719247264253,1,0,0,1,4,1,1,2,99.0
7,7,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,442,6.093569770045136,1,1,2,1,2,32,3.4965075614664802,1,1,2,2,4,2,1,2,36.0
2,2,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,377,5.934894195619588,0,2,2,6,7,32,3.4965075614664802,1,1,2,2,4,2,1,0,258.0
8,8,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,91,4.5217885770490405,0,1,1,0,1,44,3.8066624897703196,1,1,2,4,2,4,1,2,33.0
2,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,104,4.653960350157523,1,2,4,6,4,0,0.0,0,1,0,0,0,0,2,2,26.0
1,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,220,5.3981627015177525,1,1,0,3,0,6,1.9459101490553132,1,1,0,1,6,6,1,4,14.0
2,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,240,5.484796933490655,1,0,0,2,0,14,2.70805020110221,1,1,2,4,0,4,2,3,66.0
3,3,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,252,5.53338948872752,1,0,2,0,2,28,3.367295829986474,1,1,1,3,0,8,1,2,26.0
3,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,185,5.225746673713202,0,2,0,3,5,54,4.007333185232471,1,1,0,4,5,4,1,2,20.0
2,2,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,9,2.302585092994046,1,0,0,4,2,9,1,4,27.0
7,7,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,336,5.820082930352362,1,0,1,0,6,173,5.159055299214529,1,0,2,3,5,3,1,2,107.0
9,9,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,476,6.1675164908883415,1,2,1,0,6,169,5.135798437050262,1,0,1,4,1,9,1,0,103.0
3,3,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,32,3.4965075614664802,1,2,2,4,2,9,2.302585092994046,1,0,0,4,2,9,1,0,13.0
8,8,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,140,4.948759890378168,1,2,0,0,0,32,3.4965075614664802,1,1,2,2,4,2,2,1,28.0
0,0,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,481,6.1779441140506,0,1,1,5,1,97,4.584967478670572,1,0,1,2,6,7,1,0,51.0
6,6,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,360,5.8888779583328805,1,0,0,3,0,17,2.8903717578961645,1,0,2,2,3,7,1,3,73.0
7,7,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,576,6.3578422665081,1,0,1,2,6,48,3.8918202981106265,1,1,0,3,6,8,2,3,168.0
1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,1,0,1,2,0,7,1,0,26.0
7,7,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,190,5.25227342804663,1,1,0,1,0,24,3.2188758248682006,1,1,0,4,3,4,1,1,109.0
6,6,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,510,6.236369590203704,1,0,0,6,0,114,4.74493212836325,1,1,0,4,2,4,1,0,22.0
5,5,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,26,3.295836866004329,1,2,1,5,6,9,2.302585092994046,1,0,0,4,2,9,1,0,3.0
8,8,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,169,5.135798437050262,0,1,4,1,9,8,2.1972245773362196,1,1,2,3,1,8,1,3,5.0
2,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,1,0,2,0,5,5,1,5,1.0
6,6,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,528,6.270988431858299,1,0,3,3,8,223,5.4116460518550396,1,0,1,3,6,3,1,1,65.0
6,6,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,640,6.46302945692067,1,1,0,3,0,166,5.117993812416755,1,1,1,1,5,6,1,0,114.0
6,6,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,136,4.919980925828125,1,1,1,3,6,44,3.8066624897703196,1,1,2,4,2,4,1,0,7.0
2,2,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,408,6.013715156042802,1,0,3,2,8,12,2.5649493574615367,1,1,0,2,5,2,1,1,226.0
4,4,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,529,6.272877006546167,0,1,4,4,9,226,5.424950017481403,1,1,1,1,2,6,1,0,50.0
5,5,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,520,6.255750041753367,1,1,0,2,0,49,3.912023005428146,1,0,1,4,0,9,1,1,191.0
9,9,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,320,5.771441123130016,1,2,0,5,0,32,3.4965075614664802,1,1,2,2,4,2,4,4,48.0
6,6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,117,4.770684624465665,0,0,2,5,7,62,4.143134726391533,1,1,2,2,6,2,1,2,16.0
8,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,272,5.60947179518496,1,2,2,6,2,27,3.332204510175204,1,0,0,2,6,7,1,1,75.0
8,8,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,512,6.240275845170769,1,2,2,1,2,30,3.4339872044851463,1,1,0,0,2,0,1,0,194.0
3,3,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,308,5.733341276897746,1,2,3,0,8,176,5.176149732573829,1,1,2,1,1,6,1,0,22.0
9,9,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,1,0,2,0,5,5,1,1,11.0
0,0,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,242,5.493061443340548,1,2,2,4,2,3,1.3862943611198906,1,0,0,3,3,3,1,3,19.0
8,8,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,132,4.890349128221754,1,0,2,6,2,10,2.3978952727983707,1,1,1,0,3,0,1,4,2.0
1,1,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,252,5.53338948872752,1,0,2,0,2,67,4.219507705176107,1,0,1,2,4,7,1,3,17.0
9,9,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,399,5.991464547107982,0,0,4,0,9,107,4.68213122712422,1,0,2,2,2,7,1,1,40.0
6,6,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,276,5.6240175061873385,1,0,1,3,6,0,0.0,0,1,0,0,0,0,2,2,230.0
3,3,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,341,5.834810737062605,0,2,1,5,1,58,4.07753744390572,1,1,1,3,2,8,1,1,4.0
8,8,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,1,0,0,3,3,3,1,4,2.0
2,2,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,154,5.043425116919247,1,1,4,0,4,11,2.4849066497880004,1,0,2,1,4,1,1,4,3.0
9,9,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,105,4.663439094112067,0,0,0,0,5,25,3.258096538021482,1,0,1,0,4,5,1,1,24.0
7,7,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,248,5.517452896464707,1,2,3,3,8,84,4.442651256490317,1,1,0,4,0,4,2,4,102.0
9,9,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,400,5.993961427306569,1,1,0,1,0,24,3.2188758248682006,1,1,0,4,3,4,4,4,76.0
2,2,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,480,6.175867270105761,1,0,0,4,0,84,4.442651256490317,1,1,0,4,0,4,1,3,76.0
9,9,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,252,5.53338948872752,1,0,2,0,2,78,4.3694478524670215,1,1,0,3,1,8,1,0,42.0
9,9,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,280,5.638354669333745,1,1,0,0,0,71,4.276666119016055,1,0,2,1,1,1,1,1,97.0
9,9,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,476,6.1675164908883415,1,2,1,0,6,72,4.290459441148391,1,1,0,2,2,2,1,2,180.0
8,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,152,5.030437921392435,1,2,2,5,2,43,3.784189633918261,1,0,1,3,1,3,1,0,52.0
6,6,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,221,5.402677381872279,0,2,1,4,1,98,4.59511985013459,1,1,2,3,0,8,1,0,38.0
7,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,1,0,2,0,5,5,1,1,10.0
8,8,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,52,3.970291913552122,1,1,2,3,2,38,3.6635616461296463,1,1,2,3,3,8,1,3,10.0
9,9,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,176,5.176149732573829,1,2,1,1,6,131,4.882801922586371,1,0,2,1,5,1,1,1,13.0
0,0,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,741,6.60934924316738,0,0,1,6,1,177,5.181783550292085,1,0,0,2,2,7,1,0,213.0
1,1,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,324,5.783825182329737,1,0,4,2,4,16,2.833213344056216,1,1,1,1,2,6,1,3,65.0
6,6,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,238,5.476463551931511,1,1,3,0,8,29,3.4011973816621555,1,0,2,4,1,9,1,3,90.0
1,1,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,76,4.343805421853684,1,1,1,6,6,21,3.091042453358316,1,0,0,1,0,1,1,0,15.0
4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,165,5.111987788356544,0,0,0,4,5,30,3.4339872044851463,1,1,0,0,2,0,1,3,102.0
7,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,256,5.54907608489522,1,1,1,4,6,15,2.772588722239781,1,0,0,0,1,5,1,2,81.0
9,9,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,156,5.056245805348308,1,0,1,2,6,119,4.787491742782046,1,0,2,4,0,9,1,2,11.0
9,9,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,414,6.028278520230698,1,0,4,1,4,140,4.948759890378168,1,1,2,0,0,0,2,1,44.0
9,9,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,52,3.970291913552122,1,1,2,3,2,11,2.4849066497880004,1,0,2,1,4,1,1,0,17.0
3,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,231,5.44673737166631,0,0,1,0,1,182,5.209486152841421,1,1,2,2,0,2,1,3,16.0
2,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,220,5.3981627015177525,1,1,0,3,0,4,1.6094379124341003,1,1,1,4,4,4,2,5,40.0
0,0,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,348,5.855071922202427,1,0,3,5,8,37,3.6375861597263857,1,0,1,2,2,7,1,2,50.0
8,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,1,0,1,1,1,1,1,6,3.0
3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,175,5.170483995038151,0,1,0,0,5,0,0.0,0,1,0,0,0,0,1,1,50.0
4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,112,4.727387818712341,1,1,2,0,2,42,3.7612001156935624,1,1,0,2,0,2,1,2,22.0
9,9,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,429,6.063785208687608,0,0,4,2,9,71,4.276666119016055,1,0,2,1,1,1,1,0,124.0
1,1,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,184,5.220355825078324,1,1,4,2,4,89,4.499809670330265,1,0,2,4,5,9,1,3,72.0
0,0,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,800,6.68586094706836,1,2,0,2,0,177,5.181783550292085,1,0,0,2,2,7,1,1,143.0
6,6,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,1,0,1,6,6,1,1,22.0
1,1,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,120,4.795790545596741,1,0,0,1,0,4,1.6094379124341003,1,1,1,4,4,4,1,3,60.0
1,1,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,143,4.969813299576001,0,2,3,3,3,9,2.302585092994046,1,0,0,4,2,9,1,3,2.0
3,3,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,238,5.476463551931511,1,1,3,0,8,75,4.330733340286331,1,0,0,0,5,5,1,0,27.0
9,9,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,713,6.570882962339584,0,2,3,6,3,345,5.846438775057725,1,0,0,0,2,5,1,0,27.0
0,0,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,315,5.755742213586912,0,0,0,0,5,163,5.099866427824199,1,0,1,3,2,3,1,1,17.0
8,8,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,195,5.278114659230517,0,0,0,6,5,23,3.1780538303479458,1,0,2,3,2,3,1,2,133.0
6,6,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,266,5.58724865840025,1,2,1,0,6,22,3.1354942159291497,1,1,1,2,1,2,2,3,16.0
4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,312,5.746203190540153,1,0,2,4,2,178,5.187385805840755,1,1,1,3,3,8,1,1,17.0
1,1,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,598,6.395261598115449,1,1,3,3,8,3,1.3862943611198906,1,0,0,3,3,3,1,1,283.0
1,1,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,81,4.406719247264253,0,0,1,4,1,15,2.772588722239781,1,0,0,0,1,5,1,0,3.0
5,5,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,760,6.634633357861686,1,1,0,4,0,322,5.777652323222656,1,1,1,2,0,2,1,1,38.0
3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,110,4.709530201312334,1,2,0,5,0,40,3.713572066704308,1,1,1,0,5,0,1,2,10.0
9,9,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,255,5.545177444479562,0,0,0,3,5,7,2.0794415416798357,1,0,1,2,0,7,1,1,98.0
2,2,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,560,6.329720905522696,1,2,0,0,0,357,5.8805329864007,1,0,0,2,0,7,1,1,28.0
9,9,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,242,5.493061443340548,1,2,2,4,2,16,2.833213344056216,1,1,1,1,2,6,1,0,94.0
2,2,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,432,6.07073772800249,1,0,2,5,2,193,5.267858159063328,1,0,1,3,4,3,1,0,59.0
5,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,42,3.7612001156935624,1,0,2,0,2,16,2.833213344056216,1,1,1,1,2,6,1,2,2.0
4,4,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,585,6.373319789577012,0,0,0,4,5,321,5.7745515455444085,1,0,0,1,6,1,3,3,147.0
6,6,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,360,5.8888779583328805,1,0,0,3,0,92,4.532599493153256,1,1,2,2,1,2,2,2,68.0
6,6,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,72,4.290459441148391,1,0,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,1,6,4.0
2,2,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,525,6.26530121273771,0,0,0,0,5,84,4.442651256490317,1,1,0,4,0,4,3,4,21.0
2,2,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,150,5.017279836814924,1,0,0,3,0,63,4.1588830833596715,1,0,0,3,0,3,1,3,42.0
5,5,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,390,5.968707559985366,1,0,0,5,0,66,4.204692619390966,1,1,0,1,3,6,2,3,12.0
4,4,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,306,5.726847747587197,1,0,1,5,6,103,4.6443908991413725,1,0,1,3,5,3,1,0,16.0
7,7,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,273,5.6131281063880705,0,0,3,0,3,25,3.258096538021482,1,0,1,0,4,5,1,0,118.0
1,1,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,1,2,2,2,2,1,4,2.0
1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,75,4.330733340286331,0,0,0,5,5,59,4.0943445622221,1,0,2,4,3,9,1,3,1.0
8,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,0,3,0,31,3.4657359027997265,1,0,1,1,3,1,1,4,33.0
7,7,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,342,5.8377304471659395,1,0,2,6,2,19,2.995732273553991,1,0,1,4,5,9,1,1,114.0
8,8,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,481,6.1779441140506,0,1,1,5,1,204,5.3230099791384085,1,1,0,4,1,4,1,1,129.0
9,9,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,133,4.897839799950911,0,1,3,0,3,3,1.3862943611198906,1,0,0,3,3,3,1,1,67.0
6,6,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,310,5.739792912179234,1,1,0,2,0,84,4.442651256490317,1,1,0,4,0,4,2,3,164.0
4,4,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,665,6.501289670540389,0,2,0,0,5,27,3.332204510175204,1,0,0,2,6,7,1,0,253.0
3,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,242,5.493061443340548,1,2,2,4,2,126,4.844187086458591,1,1,0,1,0,6,1,1,50.0
7,7,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,714,6.5722825426940075,1,0,4,0,4,14,2.70805020110221,1,1,2,4,0,4,1,1,326.0
2,2,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,418,6.037870919922137,1,1,3,5,8,190,5.25227342804663,1,1,1,0,1,0,1,1,8.0
5,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,1,0,1,1,1,1,1,6,5.0
2,2,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,703,6.556778356158042,0,1,3,3,3,64,4.174387269895637,1,1,1,4,1,4,1,0,269.0
2,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,168,5.1298987149230735,1,0,3,0,8,6,1.9459101490553132,1,1,0,1,6,6,1,6,18.0
