slot_owner,slot_item,slot_currency_symbol,slot_initial_price,slot_initial_price_abs_log1p,slot_initial_price_mod3,slot_initial_price_mod7,slot_rate1,slot_rate1_abs_log1p,slot_rate1_is_even,slot_rate1_mod3,slot_rate1_mod5,slot_rate1_mod7,slot_rate1_mod10,slot_rate2,slot_rate2_abs_log1p,slot_rate2_is_even,slot_rate2_mod3,slot_rate2_mod5,slot_rate2_mod7,slot_rate2_mod10,slot_rate3,slot_rate3_abs_log1p,slot_rate3_is_even,slot_rate3_mod3,slot_rate3_mod5,slot_rate3_mod7,slot_rate3_mod10,gcd_all,n_multiple_pairs,y
3,5,7,16200,9.692828247710418,0,2,20,3.044522437723423,1,2,0,6,0,34,3.5553480614894135,1,1,4,6,4,38,3.6635616461296463,1,2,3,3,8,2,1,5303.23
9,1,7,18500,9.825580063659602,2,6,24,3.2188758248682006,1,0,4,3,4,23,3.1780538303479458,0,2,3,2,3,18,2.9444389791664403,1,0,3,4,8,1,0,8877.48
7,7,1,4500,8.412054873292933,0,6,13,2.6390573296152584,0,1,3,6,3,25,3.258096538021482,0,1,0,4,5,22,3.1354942159291497,1,1,2,1,2,1,1,2290.28
9,6,1,22900,10.038935856711177,1,3,32,3.4965075614664802,1,2,2,4,2,31,3.4657359027997265,0,1,1,3,1,39,3.6888794541139363,0,0,4,4,9,1,0,6554.25
0,6,8,20600,9.933094897288786,2,6,30,3.4339872044851463,1,0,0,2,0,50,3.9318256327243257,1,2,0,1,0,7,2.0794415416798357,0,1,2,0,7,1,1,6705.3
5,4,5,8100,8.999742789830492,0,1,43,3.784189633918261,0,1,3,1,3,20,3.044522437723423,1,2,0,6,0,39,3.6888794541139363,0,0,4,4,9,1,1,2253.1
1,4,1,3000,8.006700845440367,0,4,21,3.091042453358316,0,0,1,0,1,48,3.8918202981106265,1,0,3,6,8,10,2.3978952727983707,1,1,0,3,0,1,1,1109.16
7,5,7,18900,9.846970109700957,0,0,50,3.9318256327243257,1,2,0,1,0,44,3.8066624897703196,1,2,4,2,4,10,2.3978952727983707,1,1,0,3,0,2,3,4762.8
2,1,5,5500,8.612685172875459,1,5,26,3.295836866004329,1,2,1,5,6,49,3.912023005428146,0,1,4,0,9,8,2.1972245773362196,1,2,3,1,8,1,0,1909.64
9,3,6,12300,9.417435838868785,0,1,28,3.367295829986474,1,1,3,0,8,29,3.4011973816621555,0,2,4,1,9,14,2.70805020110221,1,2,4,0,4,1,1,5407.47
5,6,6,22700,10.030164255362632,2,6,26,3.295836866004329,1,2,1,5,6,13,2.6390573296152584,0,1,3,6,3,25,3.258096538021482,0,1,0,4,5,1,2,10960.7
5,0,6,6400,8.764209507142004,1,2,30,3.4339872044851463,1,0,0,2,0,35,3.58351893845611,0,2,0,0,5,19,2.995732273553991,0,1,4,5,9,1,0,2358.72
3,2,4,17300,9.758519582283522,2,3,45,3.828641396489095,0,0,0,3,5,13,2.6390573296152584,0,1,3,6,3,25,3.258096538021482,0,1,0,4,5,1,1,6208.54
3,3,3,20300,9.918425424900335,2,0,38,3.6635616461296463,1,2,3,3,8,43,3.784189633918261,0,1,3,1,3,17,2.8903717578961645,0,2,2,3,7,1,0,5954.44
6,3,5,7900,8.974744612722734,1,4,47,3.871201010907891,0,2,2,5,7,45,3.828641396489095,0,0,0,3,5,18,2.9444389791664403,1,0,3,4,8,1,0,1888.34
0,2,2,13000,9.472781556562168,1,1,29,3.4011973816621555,0,2,4,1,9,39,3.6888794541139363,0,0,4,4,9,6,1.9459101490553132,1,0,1,6,6,1,0,5292.48
3,6,2,14900,9.60918360377546,2,4,23,3.1780538303479458,0,2,3,2,3,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,1,1,7411.56
0,4,5,3700,8.216358332386156,1,4,15,2.772588722239781,0,0,0,1,5,41,3.7376696182833684,0,2,1,6,1,35,3.58351893845611,0,2,0,0,5,1,0,1206.11
5,1,8,14700,9.595670797663967,0,0,31,3.4657359027997265,0,1,1,3,1,46,3.8501476017100584,1,1,1,4,6,12,2.5649493574615367,1,0,2,5,2,1,1,4819.95
4,4,8,11000,9.305741456739435,2,3,48,3.8918202981106265,1,0,3,6,8,18,2.9444389791664403,1,0,3,4,8,33,3.5263605246161616,0,0,3,5,3,1,0,3142.57
7,2,5,26600,10.188704088048116,2,0,11,2.4849066497880004,0,2,1,4,1,41,3.7376696182833684,0,2,1,6,1,11,2.4849066497880004,0,2,1,4,1,1,1,12431.22
2,1,3,23800,10.077482875583607,1,0,43,3.784189633918261,0,1,3,1,3,50,3.9318256327243257,1,2,0,1,0,31,3.4657359027997265,0,1,1,3,1,1,1,4680.27
4,1,4,12300,9.417435838868785,0,1,24,3.2188758248682006,1,0,4,3,4,42,3.7612001156935624,1,0,2,0,2,13,2.6390573296152584,0,1,3,6,3,1,0,4717.0
1,3,6,10200,9.23024103368252,0,1,28,3.367295829986474,1,1,3,0,8,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,1,1,5555.74
5,6,7,16900,9.735128070758227,1,2,32,3.4965075614664802,1,2,2,4,2,19,2.995732273553991,0,1,4,5,9,34,3.5553480614894135,1,1,4,6,4,1,0,6143.62
8,6,2,23400,10.060534035475412,0,6,47,3.871201010907891,0,2,2,5,7,11,2.4849066497880004,0,2,1,4,1,28,3.367295829986474,1,1,3,0,8,1,0,7947.2
0,4,0,27900,10.236417809461043,0,5,21,3.091042453358316,0,0,1,0,1,41,3.7376696182833684,0,2,1,6,1,24,3.2188758248682006,1,0,4,3,4,1,0,9883.18
1,5,7,2300,7.741099090035366,2,4,11,2.4849066497880004,0,2,1,4,1,36,3.6109179126442243,1,0,1,1,6,16,2.833213344056216,1,1,1,2,6,1,0,1100.47
7,0,1,12500,9.433563920090563,2,5,41,3.7376696182833684,0,2,1,6,1,27,3.332204510175204,0,0,2,6,7,30,3.4339872044851463,1,0,0,2,0,1,0,3768.63
9,1,2,25900,10.16203685698089,1,0,39,3.6888794541139363,0,0,4,4,9,38,3.6635616461296463,1,2,3,3,8,13,2.6390573296152584,0,1,3,6,3,1,1,8521.98
9,3,7,26700,10.192456296870509,0,2,33,3.5263605246161616,0,0,3,5,3,17,2.8903717578961645,0,2,2,3,7,13,2.6390573296152584,0,1,3,6,3,1,0,12917.65
0,3,8,5100,8.537191877922927,0,4,30,3.4339872044851463,1,0,0,2,0,38,3.6635616461296463,1,2,3,3,8,25,3.258096538021482,0,1,0,4,5,1,2,1660.05
9,7,3,28500,10.25769445336048,0,3,35,3.58351893845611,0,2,0,0,5,14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,0,3,0,1,1,14338.35
8,6,3,6500,8.77971129020447,2,4,14,2.70805020110221,1,2,4,0,4,29,3.4011973816621555,0,2,4,1,9,16,2.833213344056216,1,1,1,2,6,1,0,3333.88
4,3,3,29700,10.298935994257638,0,6,50,3.9318256327243257,1,2,0,1,0,32,3.4965075614664802,1,2,2,4,2,12,2.5649493574615367,1,0,2,5,2,2,2,8886.24
3,2,7,19000,9.852246888342531,1,2,15,2.772588722239781,0,0,0,1,5,34,3.5553480614894135,1,1,4,6,4,18,2.9444389791664403,1,0,3,4,8,1,0,8740.38
4,3,0,3200,8.071218539969863,2,1,50,3.9318256327243257,1,2,0,1,0,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,1,3,851.2
2,0,7,24300,10.098272780745283,0,3,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,34,3.5553480614894135,1,1,4,6,4,1,1,11162.45
9,4,5,2800,7.937731775260109,1,0,30,3.4339872044851463,1,0,0,2,0,16,2.833213344056216,1,1,1,2,6,16,2.833213344056216,1,1,1,2,6,2,3,1382.98
3,3,5,5400,8.594339400592892,0,3,33,3.5263605246161616,0,0,3,5,3,12,2.5649493574615367,1,0,2,5,2,16,2.833213344056216,1,1,1,2,6,1,1,2674.43
5,5,5,26000,10.165890277802454,2,2,13,2.6390573296152584,0,1,3,6,3,33,3.5263605246161616,0,0,3,5,3,5,1.791759469228055,0,2,0,5,5,1,2,14397.63
5,4,7,28400,10.254179634797001,2,1,23,3.1780538303479458,0,2,3,2,3,50,3.9318256327243257,1,2,0,1,0,37,3.6375861597263857,0,1,2,2,7,1,1,6888.42
3,3,4,23700,10.073272520325904,0,5,44,3.8066624897703196,1,2,4,2,4,31,3.4657359027997265,0,1,1,3,1,19,2.995732273553991,0,1,4,5,9,1,0,7417.72
6,5,5,28000,10.239995502805316,1,0,12,2.5649493574615367,1,0,2,5,2,43,3.784189633918261,0,1,3,1,3,30,3.4339872044851463,1,0,0,2,0,1,0,9831.36
6,0,0,17300,9.758519582283522,2,3,17,2.8903717578961645,0,2,2,3,7,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,1,11049.25
7,6,1,4300,8.366602832783736,1,2,48,3.8918202981106265,1,0,3,6,8,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,1,2,1475.76
2,2,1,10100,9.220389707829185,2,6,31,3.4657359027997265,0,1,1,3,1,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,1,1,4683.17
5,7,0,24800,10.118639253920785,2,6,47,3.871201010907891,0,2,2,5,7,40,3.713572066704308,1,1,0,5,0,20,3.044522437723423,1,2,0,6,0,1,3,6309.12
3,7,1,25800,10.158168529848494,0,5,30,3.4339872044851463,1,0,0,2,0,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,3,2,12490.3
8,7,4,27600,10.225607282932941,0,6,15,2.772588722239781,0,0,0,1,5,17,2.8903717578961645,0,2,2,3,7,34,3.5553480614894135,1,1,4,6,4,1,2,12851.39
2,0,8,4800,8.476579508530941,0,5,14,2.70805020110221,1,2,4,0,4,34,3.5553480614894135,1,1,4,6,4,38,3.6635616461296463,1,2,3,3,8,2,0,1689.18
3,6,5,11700,9.367429587218957,0,3,50,3.9318256327243257,1,2,0,1,0,17,2.8903717578961645,0,2,2,3,7,24,3.2188758248682006,1,0,4,3,4,1,1,3690.18
0,1,7,16000,9.680406499268875,1,5,39,3.6888794541139363,0,0,4,4,9,42,3.7612001156935624,1,0,2,0,2,16,2.833213344056216,1,1,1,2,6,1,1,4755.07
8,1,1,23800,10.077482875583607,1,0,23,3.1780538303479458,0,2,3,2,3,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,1,1,10903.97
5,4,4,5900,8.682877107057168,2,6,17,2.8903717578961645,0,2,2,3,7,24,3.2188758248682006,1,0,4,3,4,23,3.1780538303479458,0,2,3,2,3,1,0,2865.72
5,1,1,21300,9.966509298952284,0,6,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,29,3.4011973816621555,0,2,4,1,9,1,0,9654.52
3,1,7,26600,10.188704088048116,2,0,36,3.6109179126442243,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,0,2,0,2,1,10486.78
4,6,6,27100,10.207325906555994,1,3,17,2.8903717578961645,0,2,2,3,7,27,3.332204510175204,0,0,2,6,7,34,3.5553480614894135,1,1,4,6,4,1,1,10837.13
2,2,0,9500,9.15915233520675,2,1,29,3.4011973816621555,0,2,4,1,9,44,3.8066624897703196,1,2,4,2,4,36,3.6109179126442243,1,0,1,1,6,1,0,2417.41
7,1,5,16200,9.692828247710418,0,2,27,3.332204510175204,0,0,2,6,7,34,3.5553480614894135,1,1,4,6,4,29,3.4011973816621555,0,2,4,1,9,1,1,5541.66
4,7,4,26300,10.177362240256695,2,1,30,3.4339872044851463,1,0,0,2,0,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,2,1,11421.56
2,1,3,14400,9.575052927597383,0,1,14,2.70805020110221,1,2,4,0,4,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,1,3,6470.64
2,2,4,3200,8.071218539969863,2,1,22,3.1354942159291497,1,1,2,1,2,42,3.7612001156935624,1,0,2,0,2,16,2.833213344056216,1,1,1,2,6,2,1,1216.05
0,5,3,19800,9.893487720457795,0,4,35,3.58351893845611,0,2,0,0,5,27,3.332204510175204,0,0,2,6,7,25,3.258096538021482,0,1,0,4,5,1,1,7046.33
3,1,5,20800,9.942756341456828,1,3,42,3.7612001156935624,1,0,2,0,2,14,2.70805020110221,1,2,4,0,4,14,2.70805020110221,1,2,4,0,4,2,3,8922.53
1,2,4,9900,9.200391041122515,0,2,27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,14,2.70805020110221,1,2,4,0,4,1,0,5034.33
9,7,8,20900,9.94755228369823,2,5,17,2.8903717578961645,0,2,2,3,7,50,3.9318256327243257,1,2,0,1,0,28,3.367295829986474,1,1,3,0,8,1,1,6244.92
5,6,1,2000,7.601402334583733,2,5,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,1,1,1082.4
5,2,0,14500,9.581972891547895,1,3,25,3.258096538021482,0,1,0,4,5,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,0,1,5,1,1,6193.31
2,7,2,23400,10.060534035475412,0,6,45,3.828641396489095,0,0,0,3,5,18,2.9444389791664403,1,0,3,4,8,27,3.332204510175204,0,0,2,6,7,9,2,7703.98
2,5,7,17100,9.746892220313054,0,6,36,3.6109179126442243,1,0,1,1,6,15,2.772588722239781,0,0,0,1,5,32,3.4965075614664802,1,2,2,4,2,1,2,6325.63
8,3,8,20300,9.918425424900335,2,0,35,3.58351893845611,0,2,0,0,5,34,3.5553480614894135,1,1,4,6,4,38,3.6635616461296463,1,2,3,3,8,1,1,5399.39
3,1,5,5600,8.630700432209832,2,0,43,3.784189633918261,0,1,3,1,3,19,2.995732273553991,0,1,4,5,9,39,3.6888794541139363,0,0,4,4,9,1,0,1577.17
0,2,4,20900,9.94755228369823,2,5,36,3.6109179126442243,1,0,1,1,6,37,3.6375861597263857,0,1,2,2,7,22,3.1354942159291497,1,1,2,1,2,1,1,6572.97
7,2,1,10500,9.259225769705994,0,0,50,3.9318256327243257,1,2,0,1,0,30,3.4339872044851463,1,0,0,2,0,29,3.4011973816621555,0,2,4,1,9,1,2,2609.25
7,7,4,22200,10.007892611890918,0,3,29,3.4011973816621555,0,2,4,1,9,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,1,1,11206.78
9,3,7,27800,10.2328272702548,2,3,39,3.6888794541139363,0,0,4,4,9,42,3.7612001156935624,1,0,2,0,2,33,3.5263605246161616,0,0,3,5,3,1,0,6589.88
9,6,7,27400,10.21833478806055,1,2,48,3.8918202981106265,1,0,3,6,8,22,3.1354942159291497,1,1,2,1,2,31,3.4657359027997265,0,1,1,3,1,1,0,7668.27
3,3,5,2300,7.741099090035366,2,4,11,2.4849066497880004,0,2,1,4,1,47,3.871201010907891,0,2,2,5,7,14,2.70805020110221,1,2,4,0,4,1,0,933.02
5,2,8,11600,9.358846580275406,2,1,47,3.871201010907891,0,2,2,5,7,29,3.4011973816621555,0,2,4,1,9,21,3.091042453358316,0,0,1,0,1,1,1,3448.41
7,2,4,21300,9.966509298952284,0,6,23,3.1780538303479458,0,2,3,2,3,35,3.58351893845611,0,2,0,0,5,36,3.6109179126442243,1,0,1,1,6,1,0,6822.82
2,7,4,24600,10.110542371500753,0,2,33,3.5263605246161616,0,0,3,5,3,25,3.258096538021482,0,1,0,4,5,24,3.2188758248682006,1,0,4,3,4,1,2,9394.74
6,4,5,25400,10.142543822310387,2,4,33,3.5263605246161616,0,0,3,5,3,25,3.258096538021482,0,1,0,4,5,33,3.5263605246161616,0,0,3,5,3,1,2,8551.55
0,4,4,16700,9.723223876851618,2,5,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,1,1,11771.5
9,3,6,21700,9.985113621416073,1,0,34,3.5553480614894135,1,1,4,6,4,29,3.4011973816621555,0,2,4,1,9,26,3.295836866004329,1,2,1,5,6,1,0,7524.78
9,2,3,28300,10.250652418696085,1,6,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,16,2.833213344056216,1,1,1,2,6,1,0,17781.46
9,4,5,7600,8.936035096566041,1,5,43,3.784189633918261,0,1,3,1,3,19,2.995732273553991,0,1,4,5,9,37,3.6375861597263857,0,1,2,2,7,1,1,2210.62
1,6,5,8400,9.036106025364846,0,0,28,3.367295829986474,1,1,3,0,8,42,3.7612001156935624,1,0,2,0,2,15,2.772588722239781,0,0,0,1,5,1,3,2981.66
5,2,0,16900,9.735128070758227,1,2,46,3.8501476017100584,1,1,1,4,6,48,3.8918202981106265,1,0,3,6,8,18,2.9444389791664403,1,0,3,4,8,2,0,3891.33
2,4,3,29300,10.285376924115587,2,5,49,3.912023005428146,0,1,4,0,9,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,1,1,7148.73
0,7,8,3400,8.131824785007195,1,5,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,0,6,0,39,3.6888794541139363,0,0,4,4,9,1,1,1343.95
0,0,1,6600,8.79497643168877,0,6,49,3.912023005428146,0,1,4,0,9,47,3.871201010907891,0,2,2,5,7,20,3.044522437723423,1,2,0,6,0,1,1,1427.18
3,2,5,14700,9.595670797663967,0,0,23,3.1780538303479458,0,2,3,2,3,14,2.70805020110221,1,2,4,0,4,40,3.713572066704308,1,1,0,5,0,1,1,5840.6
5,7,6,4700,8.45553053102413,2,3,36,3.6109179126442243,1,0,1,1,6,50,3.9318256327243257,1,2,0,1,0,33,3.5263605246161616,0,0,3,5,3,1,1,1007.68
0,6,3,4900,8.497194544909547,1,0,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,1,2,2471.07
3,6,2,3600,8.188966863648876,0,2,25,3.258096538021482,0,1,0,4,5,40,3.713572066704308,1,1,0,5,0,30,3.4339872044851463,1,0,0,2,0,5,3,1134.0
3,4,6,5000,8.517393171418904,2,2,14,2.70805020110221,1,2,4,0,4,21,3.091042453358316,0,0,1,0,1,37,3.6375861597263857,0,1,2,2,7,1,0,2140.11
0,4,7,27400,10.21833478806055,1,2,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,0,2,0,16,2.833213344056216,1,1,1,2,6,1,0,14338.97
2,3,7,6400,8.764209507142004,1,2,21,3.091042453358316,0,0,1,0,1,33,3.5263605246161616,0,0,3,5,3,35,3.58351893845611,0,2,0,0,5,1,0,2201.89
8,4,4,10400,9.249657234353133,2,5,44,3.8066624897703196,1,2,4,2,4,22,3.1354942159291497,1,1,2,1,2,26,3.295836866004329,1,2,1,5,6,2,2,3361.61
3,1,3,2100,7.650168700845001,0,0,31,3.4657359027997265,0,1,1,3,1,14,2.70805020110221,1,2,4,0,4,11,2.4849066497880004,0,2,1,4,1,1,1,1109.06
5,7,0,18800,9.841665338892785,2,5,48,3.8918202981106265,1,0,3,6,8,29,3.4011973816621555,0,2,4,1,9,36,3.6109179126442243,1,0,1,1,6,1,0,4442.21
1,2,5,25400,10.142543822310387,2,4,13,2.6390573296152584,0,1,3,6,3,45,3.828641396489095,0,0,0,3,5,39,3.6888794541139363,0,0,4,4,9,1,1,7413.88
0,5,7,14800,9.60245002503719,1,2,37,3.6375861597263857,0,1,2,2,7,44,3.8066624897703196,1,2,4,2,4,36,3.6109179126442243,1,0,1,1,6,1,1,3341.72
4,0,1,22300,10.012386799492118,1,5,18,2.9444389791664403,1,0,3,4,8,22,3.1354942159291497,1,1,2,1,2,28,3.367295829986474,1,1,3,0,8,2,0,10269.42
3,7,4,3300,8.101980731853192,0,3,18,2.9444389791664403,1,0,3,4,8,37,3.6375861597263857,0,1,2,2,7,14,2.70805020110221,1,2,4,0,4,1,0,1466.11
3,7,5,29000,10.275085591132715,2,6,50,3.9318256327243257,1,2,0,1,0,44,3.8066624897703196,1,2,4,2,4,17,2.8903717578961645,0,2,2,3,7,1,1,6739.6
5,6,2,16700,9.723223876851618,2,5,44,3.8066624897703196,1,2,4,2,4,11,2.4849066497880004,0,2,1,4,1,37,3.6375861597263857,0,1,2,2,7,1,1,5243.67
1,3,3,16700,9.723223876851618,2,5,17,2.8903717578961645,0,2,2,3,7,27,3.332204510175204,0,0,2,6,7,17,2.8903717578961645,0,2,2,3,7,1,1,8398.38
3,6,1,4000,8.294299608857235,1,3,41,3.7376696182833684,0,2,1,6,1,20,3.044522437723423,1,2,0,6,0,22,3.1354942159291497,1,1,2,1,2,1,1,1472.64
4,1,3,16400,9.70509758756311,2,6,25,3.258096538021482,0,1,0,4,5,40,3.713572066704308,1,1,0,5,0,11,2.4849066497880004,0,2,1,4,1,1,2,6568.2
7,2,3,24400,10.102379394048045,1,5,25,3.258096538021482,0,1,0,4,5,22,3.1354942159291497,1,1,2,1,2,12,2.5649493574615367,1,0,2,5,2,1,1,12561.12
8,6,3,7500,8.922791623969637,0,3,17,2.8903717578961645,0,2,2,3,7,19,2.995732273553991,0,1,4,5,9,24,3.2188758248682006,1,0,4,3,4,1,0,3832.11
4,4,2,22800,10.034559673629849,0,1,41,3.7376696182833684,0,2,1,6,1,30,3.4339872044851463,1,0,0,2,0,22,3.1354942159291497,1,1,2,1,2,1,1,7344.79
4,0,0,13400,9.503084610020228,2,2,16,2.833213344056216,1,1,1,2,6,48,3.8918202981106265,1,0,3,6,8,15,2.772588722239781,0,0,0,1,5,1,1,4975.15
9,5,5,11000,9.305741456739435,2,3,22,3.1354942159291497,1,1,2,1,2,44,3.8066624897703196,1,2,4,2,4,20,3.044522437723423,1,2,0,6,0,2,4,3843.84
6,3,7,12600,9.441531454869693,0,0,36,3.6109179126442243,1,0,1,1,6,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,1,2,4673.09
1,4,4,17300,9.758519582283522,2,3,48,3.8918202981106265,1,0,3,6,8,47,3.871201010907891,0,2,2,5,7,37,3.6375861597263857,0,1,2,2,7,1,0,3003.76
6,5,3,26500,10.184937747111391,1,5,17,2.8903717578961645,0,2,2,3,7,35,3.58351893845611,0,2,0,0,5,16,2.833213344056216,1,1,1,2,6,1,0,12009.27
1,7,3,29000,10.275085591132715,2,6,29,3.4011973816621555,0,2,4,1,9,13,2.6390573296152584,0,1,3,6,3,14,2.70805020110221,1,2,4,0,4,1,1,15405.44
2,1,1,9700,9.179984251961283,1,5,49,3.912023005428146,0,1,4,0,9,39,3.6888794541139363,0,0,4,4,9,34,3.5553480614894135,1,1,4,6,4,1,0,1991.66
4,4,6,24200,10.094149233605084,2,1,44,3.8066624897703196,1,2,4,2,4,34,3.5553480614894135,1,1,4,6,4,22,3.1354942159291497,1,1,2,1,2,2,3,6976.57
5,4,5,4600,8.434028950155469,1,1,41,3.7376696182833684,0,2,1,6,1,39,3.6888794541139363,0,0,4,4,9,9,2.302585092994046,0,0,4,2,9,1,0,1506.54
7,7,4,14100,9.55400099583723,0,2,48,3.8918202981106265,1,0,3,6,8,46,3.8501476017100584,1,1,1,4,6,36,3.6109179126442243,1,0,1,1,6,2,0,2533.94
1,0,3,3700,8.216358332386156,1,4,28,3.367295829986474,1,1,3,0,8,16,2.833213344056216,1,1,1,2,6,36,3.6109179126442243,1,0,1,1,6,4,0,1432.17
2,3,3,16700,9.723223876851618,2,5,27,3.332204510175204,0,0,2,6,7,21,3.091042453358316,0,0,1,0,1,30,3.4339872044851463,1,0,0,2,0,1,0,6741.62
5,0,8,26600,10.188704088048116,2,0,28,3.367295829986474,1,1,3,0,8,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,1,2,13636.22
8,7,3,22000,9.99884318585288,1,6,31,3.4657359027997265,0,1,1,3,1,39,3.6888794541139363,0,0,4,4,9,27,3.332204510175204,0,0,2,6,7,1,0,6759.65
2,4,4,23100,10.047631185616188,0,0,34,3.5553480614894135,1,1,4,6,4,21,3.091042453358316,0,0,1,0,1,29,3.4011973816621555,0,2,4,1,9,1,1,8551.48
1,7,4,19700,9.888424674859083,2,2,24,3.2188758248682006,1,0,4,3,4,36,3.6109179126442243,1,0,1,1,6,40,3.713572066704308,1,1,0,5,0,4,0,5749.25
6,6,5,20200,9.913487387114461,1,5,49,3.912023005428146,0,1,4,0,9,47,3.871201010907891,0,2,2,5,7,11,2.4849066497880004,0,2,1,4,1,1,0,4859.45
6,6,8,11900,9.38437770918244,2,0,10,2.3978952727983707,1,1,0,3,0,44,3.8066624897703196,1,2,4,2,4,7,2.0794415416798357,0,1,2,0,7,1,2,5577.77
5,1,7,15800,9.6678285081515,2,1,30,3.4339872044851463,1,0,0,2,0,28,3.367295829986474,1,1,3,0,8,37,3.6375861597263857,0,1,2,2,7,1,0,5016.82
3,4,0,17800,9.787009914477434,1,6,29,3.4011973816621555,0,2,4,1,9,37,3.6375861597263857,0,1,2,2,7,28,3.367295829986474,1,1,3,0,8,1,0,5732.6
3,6,8,26500,10.184937747111391,1,5,49,3.912023005428146,0,1,4,0,9,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,1,0,8419.85
9,3,6,5600,8.630700432209832,2,0,27,3.332204510175204,0,0,2,6,7,24,3.2188758248682006,1,0,4,3,4,40,3.713572066704308,1,1,0,5,0,1,1,1864.13
2,2,2,4200,8.343077871169383,0,0,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,0,2,0,6,4,1811.04
3,1,3,8800,9.082620630373812,1,1,38,3.6635616461296463,1,2,3,3,8,14,2.70805020110221,1,2,4,0,4,39,3.6888794541139363,0,0,4,4,9,1,0,2862.22
5,0,8,9300,9.137877200242468,0,4,27,3.332204510175204,0,0,2,6,7,14,2.70805020110221,1,2,4,0,4,18,2.9444389791664403,1,0,3,4,8,1,0,4787.6
0,5,8,23000,10.043292972227004,2,5,40,3.713572066704308,1,1,0,5,0,47,3.871201010907891,0,2,2,5,7,28,3.367295829986474,1,1,3,0,8,1,1,5266.08
2,7,4,23900,10.081675578048475,2,2,14,2.70805020110221,1,2,4,0,4,30,3.4339872044851463,1,0,0,2,0,16,2.833213344056216,1,1,1,2,6,2,0,12085.75
3,5,8,9500,9.15915233520675,2,1,25,3.258096538021482,0,1,0,4,5,24,3.2188758248682006,1,0,4,3,4,38,3.6635616461296463,1,2,3,3,8,1,2,3357.3
0,5,1,4500,8.412054873292933,0,6,17,2.8903717578961645,0,2,2,3,7,25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,1,1,2493.11
0,2,7,10100,9.220389707829185,2,6,30,3.4339872044851463,1,0,0,2,0,46,3.8501476017100584,1,1,1,4,6,11,2.4849066497880004,0,2,1,4,1,1,0,3397.84
6,6,2,21800,9.989711119284745,2,2,21,3.091042453358316,0,0,1,0,1,33,3.5263605246161616,0,0,3,5,3,38,3.6635616461296463,1,2,3,3,8,1,0,7154.02
3,6,1,10600,9.268703615273097,1,2,49,3.912023005428146,0,1,4,0,9,48,3.8918202981106265,1,0,3,6,8,25,3.258096538021482,0,1,0,4,5,1,1,2108.34
7,2,6,7800,8.962007209588313,0,2,13,2.6390573296152584,0,1,3,6,3,15,2.772588722239781,0,0,0,1,5,19,2.995732273553991,0,1,4,5,9,1,2,4672.16
3,5,2,7700,8.94910546953925,2,0,21,3.091042453358316,0,0,1,0,1,29,3.4011973816621555,0,2,4,1,9,14,2.70805020110221,1,2,4,0,4,1,1,3714.28
8,2,1,25600,10.150386692204734,1,1,17,2.8903717578961645,0,2,2,3,7,49,3.912023005428146,0,1,4,0,9,9,2.302585092994046,0,0,4,2,9,1,0,9861.2
