slot_owner_name,slot_fast_entity,slot_slow_entity,slot_ratio,slot_ratio_abs_log1p,slot_ratio_is_even,slot_ratio_mod3,slot_ratio_mod5,slot_ratio_mod7,slot_ratio_mod10,slot_fast_speed,slot_fast_speed_abs_log1p,slot_fast_speed_is_even,slot_fast_speed_mod3,slot_fast_speed_mod5,slot_fast_speed_mod7,slot_fast_speed_mod10,slot_dist_unit,slot_time_unit_singular,slot_time_unit_plural,slot_time_duration,slot_time_duration_abs_log1p,slot_time_duration_is_even,slot_time_duration_mod3,slot_time_duration_mod5,slot_time_duration_mod7,slot_time_duration_mod10,gcd_all,n_multiple_pairs,y
5,3,3,9,2.302585092994046,0,0,4,2,9,351,5.863631175598097,0,0,1,1,1,1,1,1,48,3.8918202981106265,1,0,3,6,8,3,1,1872.0
7,4,4,5,1.791759469228055,0,2,0,5,5,170,5.14166355650266,1,2,0,2,0,4,0,0,93,4.543294782270004,0,0,3,2,3,1,1,3162.0
6,0,0,8,2.1972245773362196,1,2,3,1,8,176,5.176149732573829,1,2,1,1,6,5,0,0,127,4.852030263919617,0,1,2,1,7,1,1,2794.0
7,2,2,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,2,0,0,134,4.90527477843843,1,2,4,1,4,2,2,2010.0
6,0,0,2,1.0986122886681098,1,2,2,2,2,52,3.970291913552122,1,1,2,3,2,5,0,0,154,5.043425116919247,1,1,4,0,4,2,2,4004.0
5,5,5,3,1.3862943611198906,0,0,3,3,3,69,4.248495242049359,0,0,4,6,9,4,1,1,134,4.90527477843843,1,2,4,1,4,1,1,3082.0
3,8,8,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,3,2,2,24,3.2188758248682006,1,0,4,3,4,1,1,144.0
1,6,6,5,1.791759469228055,0,2,0,5,5,170,5.14166355650266,1,2,0,2,0,0,1,1,61,4.127134385045092,0,1,1,5,1,1,1,2074.0
6,1,1,8,2.1972245773362196,1,2,3,1,8,168,5.1298987149230735,1,0,3,0,8,3,1,1,69,4.248495242049359,0,0,4,6,9,1,1,1449.0
6,3,3,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,4,3,108.0
9,1,1,8,2.1972245773362196,1,2,3,1,8,136,4.919980925828125,1,1,1,3,6,2,1,1,24,3.2188758248682006,1,0,4,3,4,8,2,408.0
1,3,3,2,1.0986122886681098,1,2,2,2,2,24,3.2188758248682006,1,0,4,3,4,0,1,1,18,2.9444389791664403,1,0,3,4,8,2,2,216.0
8,5,5,6,1.9459101490553132,1,0,1,6,6,126,4.844187086458591,1,0,1,0,6,4,2,2,87,4.477336814478207,0,0,2,3,7,3,1,1827.0
1,5,5,9,2.302585092994046,0,0,4,2,9,153,5.0369526024136295,0,0,3,6,3,2,1,1,107,4.68213122712422,0,2,2,2,7,1,1,1819.0
6,6,6,8,2.1972245773362196,1,2,3,1,8,232,5.4510384535657,1,1,2,1,2,2,0,0,158,5.0689042022202315,1,2,3,4,8,2,1,4582.0
8,8,8,9,2.302585092994046,0,0,4,2,9,306,5.726847747587197,1,0,1,5,6,1,0,0,28,3.367295829986474,1,1,3,0,8,1,1,952.0
2,0,0,5,1.791759469228055,0,2,0,5,5,55,4.02535169073515,0,1,0,6,5,3,1,1,52,3.970291913552122,1,1,2,3,2,1,1,572.0
1,4,4,5,1.791759469228055,0,2,0,5,5,150,5.017279836814924,1,0,0,3,0,3,1,1,116,4.762173934797756,1,2,1,4,6,1,1,3480.0
5,0,0,6,1.9459101490553132,1,0,1,6,6,180,5.198497031265826,1,0,0,5,0,0,1,1,114,4.74493212836325,1,0,4,2,4,6,2,3420.0
7,9,9,7,2.0794415416798357,0,1,2,0,7,133,4.897839799950911,0,1,3,0,3,5,1,1,80,4.394449154672439,1,2,0,3,0,1,1,1520.0
5,1,1,3,1.3862943611198906,0,0,3,3,3,114,4.74493212836325,1,0,4,2,4,3,1,1,128,4.859812404361672,1,2,3,2,8,1,1,4864.0
9,4,4,6,1.9459101490553132,1,0,1,6,6,168,5.1298987149230735,1,0,3,0,8,1,0,0,105,4.663439094112067,0,0,0,0,5,3,1,2940.0
5,0,0,4,1.6094379124341003,1,1,4,4,4,36,3.6109179126442243,1,0,1,1,6,4,0,0,155,5.049856007249537,0,2,0,1,5,1,1,1395.0
2,9,9,6,1.9459101490553132,1,0,1,6,6,174,5.1647859739235145,1,0,4,6,4,3,0,0,82,4.418840607796598,1,1,2,5,2,2,1,2378.0
1,6,6,8,2.1972245773362196,1,2,3,1,8,152,5.030437921392435,1,2,2,5,2,3,1,1,74,4.31748811353631,1,2,4,4,4,2,1,1406.0
5,3,3,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,5,0,0,59,4.0943445622221,0,2,4,3,9,1,1,295.0
2,3,3,2,1.0986122886681098,1,2,2,2,2,76,4.343805421853684,1,1,1,6,6,5,2,2,122,4.812184355372417,1,2,2,3,2,2,2,4636.0
3,3,3,9,2.302585092994046,0,0,4,2,9,27,3.332204510175204,0,0,2,6,7,4,1,1,26,3.295836866004329,1,2,1,5,6,1,1,78.0
9,7,7,3,1.3862943611198906,0,0,3,3,3,84,4.442651256490317,1,0,4,0,4,4,1,1,102,4.634728988229636,1,0,2,4,2,3,2,2856.0
2,8,8,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,3,1,1,131,4.882801922586371,0,2,1,5,1,1,1,524.0
9,3,3,3,1.3862943611198906,0,0,3,3,3,111,4.718498871295094,0,0,1,6,1,5,1,1,21,3.091042453358316,0,0,1,0,1,3,2,777.0
9,7,7,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,0,2,2,112,4.727387818712341,1,1,2,0,2,4,2,672.0
6,0,0,4,1.6094379124341003,1,1,4,4,4,148,5.003946305945459,1,1,3,1,8,0,0,0,30,3.4339872044851463,1,0,0,2,0,2,1,1110.0
7,3,3,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,4,0,0,162,5.093750200806762,1,0,2,1,2,6,3,486.0
0,2,2,9,2.302585092994046,0,0,4,2,9,279,5.634789603169249,0,0,4,6,9,1,0,0,93,4.543294782270004,0,0,3,2,3,3,2,2883.0
3,2,2,9,2.302585092994046,0,0,4,2,9,315,5.755742213586912,0,0,0,0,5,1,1,1,85,4.454347296253507,0,1,0,1,5,1,1,2975.0
9,9,9,8,2.1972245773362196,1,2,3,1,8,240,5.484796933490655,1,0,0,2,0,0,1,1,152,5.030437921392435,1,2,2,5,2,8,2,4560.0
3,3,3,5,1.791759469228055,0,2,0,5,5,180,5.198497031265826,1,0,0,5,0,0,0,0,38,3.6635616461296463,1,2,3,3,8,1,1,1368.0
5,5,5,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,0,3,0,1,0,0,133,4.897839799950911,0,1,3,0,3,1,1,2660.0
5,5,5,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,3,2,2,26,3.295836866004329,1,2,1,5,6,1,1,104.0
7,0,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,5,2,2,114,4.74493212836325,1,0,4,2,4,2,1,570.0
3,6,6,3,1.3862943611198906,0,0,3,3,3,102,4.634728988229636,1,0,2,4,2,4,2,2,128,4.859812404361672,1,2,3,2,8,1,1,4352.0
5,4,4,8,2.1972245773362196,1,2,3,1,8,280,5.638354669333745,1,1,0,0,0,3,2,2,111,4.718498871295094,0,0,1,6,1,1,1,3885.0
6,3,3,3,1.3862943611198906,0,0,3,3,3,108,4.6913478822291435,1,0,3,3,8,3,2,2,126,4.844187086458591,1,0,1,0,6,3,2,4536.0
6,8,8,7,2.0794415416798357,0,1,2,0,7,266,5.58724865840025,1,2,1,0,6,5,1,1,108,4.6913478822291435,1,0,3,3,8,1,1,4104.0
7,0,0,3,1.3862943611198906,0,0,3,3,3,51,3.9512437185814275,0,0,1,2,1,1,2,2,130,4.875197323201151,1,1,0,4,0,1,1,2210.0
8,3,3,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,4,1,1,13,2.6390573296152584,0,1,3,6,3,1,1,117.0
7,1,1,7,2.0794415416798357,0,1,2,0,7,196,5.2832037287379885,1,1,1,0,6,1,0,0,26,3.295836866004329,1,2,1,5,6,1,1,728.0
7,4,4,8,2.1972245773362196,1,2,3,1,8,272,5.60947179518496,1,2,2,6,2,1,1,1,63,4.1588830833596715,0,0,3,0,3,1,1,2142.0
2,4,4,5,1.791759469228055,0,2,0,5,5,120,4.795790545596741,1,0,0,1,0,3,2,2,88,4.48863636973214,1,1,3,4,8,1,1,2112.0
9,1,1,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,0,6,0,0,0,0,132,4.890349128221754,1,0,2,6,2,1,1,2376.0
3,6,6,9,2.302585092994046,0,0,4,2,9,108,4.6913478822291435,1,0,3,3,8,0,1,1,12,2.5649493574615367,1,0,2,5,2,3,2,144.0
7,5,5,3,1.3862943611198906,0,0,3,3,3,54,4.007333185232471,1,0,4,5,4,0,1,1,178,5.187385805840755,1,1,3,3,8,1,1,3204.0
5,0,0,8,2.1972245773362196,1,2,3,1,8,248,5.517452896464707,1,2,3,3,8,3,1,1,43,3.784189633918261,0,1,3,1,3,1,1,1333.0
2,6,6,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,2,2,2,103,4.6443908991413725,0,1,3,5,3,1,1,721.0
6,1,1,5,1.791759469228055,0,2,0,5,5,185,5.225746673713202,0,2,0,3,5,5,2,2,95,4.564348191467836,0,2,0,4,5,5,2,3515.0
8,6,6,9,2.302585092994046,0,0,4,2,9,279,5.634789603169249,0,0,4,6,9,5,1,1,91,4.5217885770490405,0,1,1,0,1,1,1,2821.0
1,2,2,8,2.1972245773362196,1,2,3,1,8,320,5.771441123130016,1,2,0,5,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,2,1,1200.0
9,1,1,4,1.6094379124341003,1,1,4,4,4,128,4.859812404361672,1,2,3,2,8,2,1,1,92,4.532599493153256,1,2,2,1,2,4,2,2944.0
3,4,4,7,2.0794415416798357,0,1,2,0,7,252,5.53338948872752,1,0,2,0,2,2,0,0,43,3.784189633918261,0,1,3,1,3,1,1,1548.0
3,2,2,7,2.0794415416798357,0,1,2,0,7,175,5.170483995038151,0,1,0,0,5,4,2,2,99,4.605170185988092,0,0,4,1,9,1,1,2475.0
1,8,8,8,2.1972245773362196,1,2,3,1,8,96,4.574710978503383,1,0,1,5,6,3,2,2,178,5.187385805840755,1,1,3,3,8,2,1,2136.0
0,6,6,8,2.1972245773362196,1,2,3,1,8,144,4.976733742420574,1,0,4,4,4,0,1,1,125,4.836281906951478,0,2,0,6,5,1,1,2250.0
7,4,4,4,1.6094379124341003,1,1,4,4,4,108,4.6913478822291435,1,0,3,3,8,3,0,0,82,4.418840607796598,1,1,2,5,2,2,1,2214.0
8,6,6,3,1.3862943611198906,0,0,3,3,3,105,4.663439094112067,0,0,0,0,5,0,1,1,45,3.828641396489095,0,0,0,3,5,3,2,1575.0
7,1,1,8,2.1972245773362196,1,2,3,1,8,152,5.030437921392435,1,2,2,5,2,4,0,0,132,4.890349128221754,1,0,2,6,2,4,1,2508.0
7,1,1,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,0,4,0,4,2,2,172,5.153291594497779,1,1,2,4,2,4,2,2580.0
4,7,7,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,0,6,0,3,2,2,87,4.477336814478207,0,0,2,3,7,1,1,1566.0
4,8,8,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,5,1,1,93,4.543294782270004,0,0,3,2,3,1,1,3720.0
2,6,6,9,2.302585092994046,0,0,4,2,9,360,5.8888779583328805,1,0,0,3,0,4,0,0,45,3.828641396489095,0,0,0,3,5,9,3,1800.0
9,5,5,6,1.9459101490553132,1,0,1,6,6,204,5.3230099791384085,1,0,4,1,4,1,2,2,24,3.2188758248682006,1,0,4,3,4,6,2,816.0
2,1,1,7,2.0794415416798357,0,1,2,0,7,112,4.727387818712341,1,1,2,0,2,5,2,2,138,4.9344739331306915,1,0,3,5,8,1,1,2208.0
1,7,7,9,2.302585092994046,0,0,4,2,9,252,5.53338948872752,1,0,2,0,2,5,2,2,37,3.6375861597263857,0,1,2,2,7,1,1,1036.0
3,8,8,9,2.302585092994046,0,0,4,2,9,135,4.912654885736052,0,0,0,2,5,3,2,2,71,4.276666119016055,0,2,1,1,1,1,1,1065.0
4,5,5,4,1.6094379124341003,1,1,4,4,4,56,4.04305126783455,1,2,1,0,6,3,1,1,38,3.6635616461296463,1,2,3,3,8,2,1,532.0
6,8,8,7,2.0794415416798357,0,1,2,0,7,154,5.043425116919247,1,1,4,0,4,5,2,2,177,5.181783550292085,0,0,2,2,7,1,1,3894.0
1,6,6,9,2.302585092994046,0,0,4,2,9,360,5.8888779583328805,1,0,0,3,0,3,0,0,46,3.8501476017100584,1,1,1,4,6,1,1,1840.0
7,4,4,6,1.9459101490553132,1,0,1,6,6,168,5.1298987149230735,1,0,3,0,8,5,2,2,62,4.143134726391533,1,2,2,6,2,2,1,1736.0
7,2,2,9,2.302585092994046,0,0,4,2,9,198,5.293304824724492,1,0,3,2,8,4,1,1,157,5.062595033026967,0,1,2,3,7,1,1,3454.0
7,3,3,2,1.0986122886681098,1,2,2,2,2,54,4.007333185232471,1,0,4,5,4,5,0,0,164,5.10594547390058,1,2,4,3,4,2,2,4428.0
0,6,6,3,1.3862943611198906,0,0,3,3,3,111,4.718498871295094,0,0,1,6,1,0,0,0,60,4.110873864173311,1,0,0,4,0,3,2,2220.0
0,3,3,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,0,5,5,2,0,0,82,4.418840607796598,1,1,2,5,2,1,1,2050.0
2,7,7,8,2.1972245773362196,1,2,3,1,8,272,5.60947179518496,1,2,2,6,2,5,2,2,76,4.343805421853684,1,1,1,6,6,4,1,2584.0
0,8,8,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,0,1,0,5,0,0,40,3.713572066704308,1,1,0,5,0,5,2,1520.0
4,8,8,7,2.0794415416798357,0,1,2,0,7,252,5.53338948872752,1,0,2,0,2,0,2,2,20,3.044522437723423,1,2,0,6,0,1,1,720.0
6,0,0,5,1.791759469228055,0,2,0,5,5,125,4.836281906951478,0,2,0,6,5,5,1,1,72,4.290459441148391,1,0,2,2,2,1,1,1800.0
3,9,9,4,1.6094379124341003,1,1,4,4,4,64,4.174387269895637,1,1,4,1,4,5,1,1,56,4.04305126783455,1,2,1,0,6,4,2,896.0
0,6,6,6,1.9459101490553132,1,0,1,6,6,126,4.844187086458591,1,0,1,0,6,1,1,1,45,3.828641396489095,0,0,0,3,5,3,1,945.0
1,3,3,3,1.3862943611198906,0,0,3,3,3,111,4.718498871295094,0,0,1,6,1,0,1,1,106,4.672828834461906,1,1,1,1,6,1,1,3922.0
2,9,9,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,0,5,5,1,0,0,78,4.3694478524670215,1,0,3,1,8,3,2,1950.0
8,1,1,7,2.0794415416798357,0,1,2,0,7,217,5.384495062789089,0,1,2,0,7,5,0,0,134,4.90527477843843,1,2,4,1,4,1,1,4154.0
6,2,2,9,2.302585092994046,0,0,4,2,9,306,5.726847747587197,1,0,1,5,6,3,2,2,104,4.653960350157523,1,2,4,6,4,1,1,3536.0
4,8,8,3,1.3862943611198906,0,0,3,3,3,66,4.204692619390966,1,0,1,3,6,3,2,2,109,4.700480365792417,0,1,4,4,9,1,1,2398.0
2,3,3,3,1.3862943611198906,0,0,3,3,3,39,3.6888794541139363,0,0,4,4,9,2,0,0,146,4.990432586778736,1,2,1,6,6,1,1,1898.0
3,4,4,3,1.3862943611198906,0,0,3,3,3,63,4.1588830833596715,0,0,3,0,3,2,2,2,73,4.30406509320417,0,1,3,3,3,1,1,1533.0
6,0,0,3,1.3862943611198906,0,0,3,3,3,93,4.543294782270004,0,0,3,2,3,3,0,0,46,3.8501476017100584,1,1,1,4,6,1,1,1426.0
1,8,8,7,2.0794415416798357,0,1,2,0,7,217,5.384495062789089,0,1,2,0,7,3,0,0,49,3.912023005428146,0,1,4,0,9,7,2,1519.0
2,5,5,5,1.791759469228055,0,2,0,5,5,125,4.836281906951478,0,2,0,6,5,2,0,0,39,3.6888794541139363,0,0,4,4,9,1,1,975.0
6,6,6,8,2.1972245773362196,1,2,3,1,8,216,5.37989735354046,1,0,1,6,6,1,2,2,62,4.143134726391533,1,2,2,6,2,2,1,1674.0
5,4,4,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,1,2,2,145,4.983606621708336,0,1,0,5,5,5,2,1450.0
7,8,8,6,1.9459101490553132,1,0,1,6,6,120,4.795790545596741,1,0,0,1,0,0,0,0,79,4.382026634673881,0,1,4,2,9,1,1,1580.0
2,6,6,8,2.1972245773362196,1,2,3,1,8,192,5.262690188904886,1,0,2,3,2,2,2,2,76,4.343805421853684,1,1,1,6,6,4,1,1824.0
9,5,5,9,2.302585092994046,0,0,4,2,9,270,5.602118820879701,1,0,0,4,0,5,1,1,53,3.9889840465642745,0,2,3,4,3,1,1,1590.0
1,7,7,6,1.9459101490553132,1,0,1,6,6,156,5.056245805348308,1,0,1,2,6,1,0,0,102,4.634728988229636,1,0,2,4,2,6,2,2652.0
2,7,7,7,2.0794415416798357,0,1,2,0,7,280,5.638354669333745,1,1,0,0,0,2,2,2,56,4.04305126783455,1,2,1,0,6,7,3,2240.0
7,8,8,6,1.9459101490553132,1,0,1,6,6,144,4.976733742420574,1,0,4,4,4,2,2,2,121,4.804021044733257,0,1,1,2,1,1,1,2904.0
5,7,7,9,2.302585092994046,0,0,4,2,9,27,3.332204510175204,0,0,2,6,7,4,1,1,127,4.852030263919617,0,1,2,1,7,1,1,381.0
7,5,5,7,2.0794415416798357,0,1,2,0,7,189,5.247024072160486,0,0,4,0,9,2,1,1,73,4.30406509320417,0,1,3,3,3,1,1,1971.0
8,1,1,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,4,2,2,124,4.8283137373023015,1,1,4,5,4,1,1,868.0
8,0,0,4,1.6094379124341003,1,1,4,4,4,148,5.003946305945459,1,1,3,1,8,0,0,0,106,4.672828834461906,1,1,1,1,6,2,1,3922.0
8,1,1,6,1.9459101490553132,1,0,1,6,6,222,5.407171771460119,1,0,2,5,2,2,2,2,137,4.927253685157205,0,2,2,4,7,1,1,5069.0
9,8,8,8,2.1972245773362196,1,2,3,1,8,72,4.290459441148391,1,0,2,2,2,4,0,0,30,3.4339872044851463,1,0,0,2,0,2,1,270.0
1,1,1,9,2.302585092994046,0,0,4,2,9,225,5.420534999272286,0,0,0,1,5,1,2,2,140,4.948759890378168,1,2,0,0,0,1,1,3500.0
8,9,9,8,2.1972245773362196,1,2,3,1,8,320,5.771441123130016,1,2,0,5,0,4,2,2,80,4.394449154672439,1,2,0,3,0,8,3,3200.0
1,7,7,2,1.0986122886681098,1,2,2,2,2,76,4.343805421853684,1,1,1,6,6,0,0,0,85,4.454347296253507,0,1,0,1,5,1,1,3230.0
7,2,2,3,1.3862943611198906,0,0,3,3,3,108,4.6913478822291435,1,0,3,3,8,3,0,0,145,4.983606621708336,0,1,0,5,5,1,1,5220.0
3,7,7,2,1.0986122886681098,1,2,2,2,2,80,4.394449154672439,1,2,0,3,0,1,1,1,90,4.51085950651685,1,0,0,6,0,2,2,3600.0
7,6,6,8,2.1972245773362196,1,2,3,1,8,320,5.771441123130016,1,2,0,5,0,4,1,1,101,4.624972813284271,0,2,1,3,1,1,1,4040.0
1,5,5,3,1.3862943611198906,0,0,3,3,3,84,4.442651256490317,1,0,4,0,4,1,1,1,36,3.6109179126442243,1,0,1,1,6,3,2,1008.0
1,7,7,3,1.3862943611198906,0,0,3,3,3,102,4.634728988229636,1,0,2,4,2,5,2,2,149,5.0106352940962555,0,2,4,2,9,1,1,5066.0
2,8,8,7,2.0794415416798357,0,1,2,0,7,273,5.6131281063880705,0,0,3,0,3,4,0,0,86,4.465908118654584,1,2,1,2,6,1,1,3354.0
6,1,1,6,1.9459101490553132,1,0,1,6,6,114,4.74493212836325,1,0,4,2,4,2,2,2,167,5.123963979403259,0,2,2,6,7,1,1,3173.0
6,7,7,6,1.9459101490553132,1,0,1,6,6,156,5.056245805348308,1,0,1,2,6,5,2,2,73,4.30406509320417,0,1,3,3,3,1,1,1898.0
9,8,8,3,1.3862943611198906,0,0,3,3,3,84,4.442651256490317,1,0,4,0,4,3,0,0,46,3.8501476017100584,1,1,1,4,6,1,1,1288.0
1,7,7,6,1.9459101490553132,1,0,1,6,6,204,5.3230099791384085,1,0,4,1,4,5,1,1,85,4.454347296253507,0,1,0,1,5,1,1,2890.0
3,0,0,3,1.3862943611198906,0,0,3,3,3,117,4.770684624465665,0,0,2,5,7,5,0,0,134,4.90527477843843,1,2,4,1,4,1,1,5226.0
6,1,1,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,3,1,1,35,3.58351893845611,0,2,0,0,5,5,2,280.0
3,1,1,9,2.302585092994046,0,0,4,2,9,270,5.602118820879701,1,0,0,4,0,4,2,2,127,4.852030263919617,0,1,2,1,7,1,1,3810.0
8,3,3,3,1.3862943611198906,0,0,3,3,3,120,4.795790545596741,1,0,0,1,0,0,0,0,67,4.219507705176107,0,1,2,4,7,1,1,2680.0
1,0,0,9,2.302585092994046,0,0,4,2,9,216,5.37989735354046,1,0,1,6,6,3,2,2,49,3.912023005428146,0,1,4,0,9,1,1,1176.0
9,0,0,5,1.791759469228055,0,2,0,5,5,130,4.875197323201151,1,1,0,4,0,5,0,0,164,5.10594547390058,1,2,4,3,4,1,1,4264.0
8,3,3,7,2.0794415416798357,0,1,2,0,7,105,4.663439094112067,0,0,0,0,5,1,2,2,90,4.51085950651685,1,0,0,6,0,1,1,1350.0
8,8,8,8,2.1972245773362196,1,2,3,1,8,248,5.517452896464707,1,2,3,3,8,3,1,1,159,5.075173815233827,0,0,4,5,9,1,1,4929.0
5,2,2,9,2.302585092994046,0,0,4,2,9,315,5.755742213586912,0,0,0,0,5,3,1,1,108,4.6913478822291435,1,0,3,3,8,9,2,3780.0
2,5,5,2,1.0986122886681098,1,2,2,2,2,70,4.2626798770413155,1,1,0,0,0,0,1,1,66,4.204692619390966,1,0,1,3,6,2,2,2310.0
8,0,0,6,1.9459101490553132,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,5,0,0,56,4.04305126783455,1,2,1,0,6,2,1,336.0
8,4,4,8,2.1972245773362196,1,2,3,1,8,208,5.342334251964811,1,1,3,5,8,4,2,2,172,5.153291594497779,1,1,2,4,2,4,1,4472.0
6,3,3,6,1.9459101490553132,1,0,1,6,6,162,5.093750200806762,1,0,2,1,2,4,2,2,76,4.343805421853684,1,1,1,6,6,2,1,2052.0
6,8,8,7,2.0794415416798357,0,1,2,0,7,252,5.53338948872752,1,0,2,0,2,2,2,2,178,5.187385805840755,1,1,3,3,8,1,1,6408.0
7,6,6,8,2.1972245773362196,1,2,3,1,8,208,5.342334251964811,1,1,3,5,8,3,0,0,136,4.919980925828125,1,1,1,3,6,8,2,3536.0
6,2,2,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,4,0,0,141,4.955827057601261,0,0,1,1,1,1,1,564.0
6,3,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,1,1,91,4.5217885770490405,0,1,1,0,1,1,1,273.0
9,4,4,3,1.3862943611198906,0,0,3,3,3,48,3.8918202981106265,1,0,3,6,8,5,2,2,87,4.477336814478207,0,0,2,3,7,3,2,1392.0
7,3,3,9,2.302585092994046,0,0,4,2,9,315,5.755742213586912,0,0,0,0,5,5,1,1,56,4.04305126783455,1,2,1,0,6,1,1,1960.0
8,3,3,8,2.1972245773362196,1,2,3,1,8,232,5.4510384535657,1,1,2,1,2,2,0,0,107,4.68213122712422,0,2,2,2,7,1,1,3103.0
5,0,0,9,2.302585092994046,0,0,4,2,9,216,5.37989735354046,1,0,1,6,6,1,2,2,62,4.143134726391533,1,2,2,6,2,1,1,1488.0
0,7,7,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,5,1,1,38,3.6635616461296463,1,2,3,3,8,2,2,228.0
2,1,1,8,2.1972245773362196,1,2,3,1,8,184,5.220355825078324,1,1,4,2,4,4,0,0,56,4.04305126783455,1,2,1,0,6,8,2,1288.0
7,5,5,3,1.3862943611198906,0,0,3,3,3,120,4.795790545596741,1,0,0,1,0,0,1,1,133,4.897839799950911,0,1,3,0,3,1,1,5320.0
4,7,7,9,2.302585092994046,0,0,4,2,9,162,5.093750200806762,1,0,2,1,2,2,0,0,53,3.9889840465642745,0,2,3,4,3,1,1,954.0
8,8,8,9,2.302585092994046,0,0,4,2,9,135,4.912654885736052,0,0,0,2,5,3,2,2,156,5.056245805348308,1,0,1,2,6,3,1,2340.0
4,5,5,3,1.3862943611198906,0,0,3,3,3,99,4.605170185988092,0,0,4,1,9,5,1,1,40,3.713572066704308,1,1,0,5,0,1,1,1320.0
1,8,8,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,0,1,1,164,5.10594547390058,1,2,4,3,4,1,1,984.0
5,4,4,2,1.0986122886681098,1,2,2,2,2,42,3.7612001156935624,1,0,2,0,2,0,0,0,99,4.605170185988092,0,0,4,1,9,1,1,2079.0
4,1,1,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,2,2,2,159,5.075173815233827,0,0,4,5,9,1,1,954.0
3,5,5,8,2.1972245773362196,1,2,3,1,8,264,5.579729825986222,1,0,4,5,4,2,2,2,98,4.59511985013459,1,2,3,0,8,2,1,3234.0
5,8,8,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,5,0,0,108,4.6913478822291435,1,0,3,3,8,1,1,648.0
8,6,6,7,2.0794415416798357,0,1,2,0,7,280,5.638354669333745,1,1,0,0,0,1,2,2,15,2.772588722239781,0,0,0,1,5,1,1,600.0
9,3,3,4,1.6094379124341003,1,1,4,4,4,56,4.04305126783455,1,2,1,0,6,1,0,0,132,4.890349128221754,1,0,2,6,2,4,2,1848.0
4,4,4,3,1.3862943611198906,0,0,3,3,3,42,3.7612001156935624,1,0,2,0,2,4,2,2,43,3.784189633918261,0,1,3,1,3,1,1,602.0
4,3,3,5,1.791759469228055,0,2,0,5,5,65,4.189654742026425,0,2,0,2,5,3,1,1,152,5.030437921392435,1,2,2,5,2,1,1,1976.0
2,1,1,6,1.9459101490553132,1,0,1,6,6,198,5.293304824724492,1,0,3,2,8,1,2,2,133,4.897839799950911,0,1,3,0,3,1,1,4389.0
8,3,3,5,1.791759469228055,0,2,0,5,5,130,4.875197323201151,1,1,0,4,0,1,0,0,44,3.8066624897703196,1,2,4,2,4,1,1,1144.0
9,7,7,3,1.3862943611198906,0,0,3,3,3,93,4.543294782270004,0,0,3,2,3,0,2,2,124,4.8283137373023015,1,1,4,5,4,1,1,3844.0
8,9,9,2,1.0986122886681098,1,2,2,2,2,70,4.2626798770413155,1,1,0,0,0,2,1,1,19,2.995732273553991,0,1,4,5,9,1,1,665.0
4,8,8,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,0,0,0,42,3.7612001156935624,1,0,2,0,2,3,2,252.0
