slot_group_count,slot_group_count_abs_log1p,slot_group_count_mod3,slot_group_count_mod7,slot_avg_units_per_member,slot_avg_units_per_member_abs_log1p,slot_avg_units_per_member_mod3,slot_avg_units_per_member_mod7,slot_unit_price,slot_unit_price_abs_log1p,slot_unit_price_frac,slot_unit_price_n_decimals,slot_unit_cost,slot_unit_cost_abs_log1p,slot_unit_cost_frac,slot_unit_cost_n_decimals,slot_group_label,slot_item_name,slot_currency_symbol,slot_fund_purpose,gcd_all,n_multiple_pairs,y
200,5.303304908059076,2,4,40,3.713572066704308,1,5,5.92,1.9344157696295783,0.9199999999999999,2,4.18,1.6448050562713916,0.17999999999999972,2,0,1,2,5,40,1,13920.0
190,5.25227342804663,1,1,20,3.044522437723423,2,6,2.8,1.33500106673234,0.7999999999999998,1,1.18,0.7793248768009976,0.17999999999999994,2,4,2,1,4,10,0,6156.0
100,4.61512051684126,1,2,60,4.110873864173311,0,4,1.56,0.9400072584914712,0.56,2,0.61,0.4762341789963716,0.61,2,1,2,0,2,20,0,5700.0
140,4.948759890378168,2,0,10,2.3978952727983707,1,3,4.1,1.62924053973028,0.09999999999999964,1,2.12,1.1378330018213911,0.1200000000000001,2,0,5,1,4,10,1,2772.0
200,5.303304908059076,2,4,10,2.3978952727983707,1,3,3.56,1.5173226235262947,0.56,2,1.82,1.0367368849500223,0.8200000000000001,2,0,2,2,0,10,1,3480.0
90,4.51085950651685,0,6,50,3.9318256327243257,2,1,2.13,1.1410330045520618,0.1299999999999999,2,1.71,0.9969486348916096,0.71,2,2,3,1,5,10,0,1890.0
80,4.394449154672439,2,3,60,4.110873864173311,0,4,5.61,1.888583653863595,0.6100000000000003,2,3.63,1.5325568680981427,0.6299999999999999,2,3,1,2,0,20,0,9504.0
70,4.2626798770413155,1,0,80,4.394449154672439,2,3,4.51,1.706564623164823,0.5099999999999998,2,3.01,1.3887912413184778,0.009999999999999787,2,0,0,3,1,10,0,8400.0
20,3.044522437723423,2,6,80,4.394449154672439,2,3,3.08,1.4060969884160703,0.08000000000000007,2,3.02,1.3912819026309298,0.020000000000000018,2,0,2,2,2,20,1,96.0
110,4.709530201312334,2,5,80,4.394449154672439,2,3,0.73,0.5481214085096876,0.73,2,0.52,0.41871033485818504,0.52,2,1,0,0,4,10,0,1848.0
150,5.017279836814924,0,3,60,4.110873864173311,0,4,2.01,1.1019400787607843,0.009999999999999787,2,1.48,0.9082585601768908,0.48,2,0,4,3,4,30,0,4770.0
200,5.303304908059076,2,4,100,4.61512051684126,1,2,5.83,1.9213246735826988,0.8300000000000001,2,4.5,1.7047480922384253,0.5,1,3,0,3,5,100,1,26600.0
90,4.51085950651685,0,6,80,4.394449154672439,2,3,5.9,1.9315214116032138,0.9000000000000004,1,4.05,1.6193882432872684,0.04999999999999982,2,2,1,2,3,10,0,13320.0
60,4.110873864173311,0,4,20,3.044522437723423,2,6,1.76,1.0152306797290587,0.76,2,1.0,0.6931471805599453,0.0,1,1,2,1,1,20,1,912.0
70,4.2626798770413155,1,0,20,3.044522437723423,2,6,2.19,1.1600209167967532,0.18999999999999995,2,0.63,0.48858001481867097,0.63,2,4,4,3,5,10,0,2184.0
190,5.25227342804663,1,1,60,4.110873864173311,0,4,3.32,1.463255402256019,0.31999999999999984,2,2.34,1.205970806988609,0.33999999999999986,2,5,0,1,0,10,0,11172.0
120,4.795790545596741,0,1,40,3.713572066704308,1,5,1.55,0.9360933591703348,0.55,2,1.26,0.8153648132841945,0.26,2,5,5,3,2,40,1,1392.0
60,4.110873864173311,0,4,40,3.713572066704308,1,5,4.69,1.7387102481382397,0.6900000000000004,2,3.21,1.43746264769429,0.20999999999999996,2,3,0,3,3,20,0,3552.0
90,4.51085950651685,0,6,60,4.110873864173311,0,4,4.51,1.706564623164823,0.5099999999999998,2,3.06,1.4011829736136412,0.06000000000000005,2,1,5,0,1,30,0,7830.0
30,3.4339872044851463,0,2,40,3.713572066704308,1,5,2.35,1.208960345836975,0.3500000000000001,2,1.69,0.9895411936137477,0.69,2,3,3,2,2,10,0,792.0
170,5.14166355650266,2,2,100,4.61512051684126,1,2,3.34,1.4678743481123135,0.33999999999999986,2,2.04,1.1118575154181303,0.040000000000000036,2,4,0,3,0,10,0,22100.0
160,5.081404364984463,1,6,90,4.51085950651685,0,6,1.77,1.0188473201992472,0.77,2,1.0,0.6931471805599453,0.0,1,4,5,0,4,10,0,11088.0
200,5.303304908059076,2,4,40,3.713572066704308,1,5,5.66,1.8961194845522977,0.6600000000000001,2,4.84,1.7647307968401356,0.8399999999999999,2,1,2,3,1,40,1,6560.0
140,4.948759890378168,2,0,60,4.110873864173311,0,4,3.48,1.4996230464268938,0.48,2,3.28,1.4539530095937054,0.2799999999999998,2,3,2,2,1,20,0,1680.0
140,4.948759890378168,2,0,30,3.4339872044851463,0,2,3.8,1.5686159179138452,0.7999999999999998,1,3.67,1.541159071680806,0.6699999999999999,2,1,4,0,3,10,0,546.0
40,3.713572066704308,1,5,70,4.2626798770413155,1,0,4.35,1.6770965609079151,0.34999999999999964,2,2.79,1.332366019094335,0.79,2,1,1,3,1,10,0,4368.0
90,4.51085950651685,0,6,50,3.9318256327243257,2,1,2.06,1.1184149159642893,0.06000000000000005,2,1.88,1.0577902941478545,0.8799999999999999,2,0,5,0,2,10,0,810.0
130,4.875197323201151,1,4,70,4.2626798770413155,1,0,2.57,1.2725655957915476,0.5699999999999998,2,0.79,0.5822156198526637,0.79,2,2,0,1,5,10,0,16198.0
40,3.713572066704308,1,5,40,3.713572066704308,1,5,5.9,1.9315214116032138,0.9000000000000004,1,4.98,1.7884205679625405,0.9800000000000004,2,4,4,0,0,40,1,1472.0
90,4.51085950651685,0,6,80,4.394449154672439,2,3,1.78,1.0224509277025458,0.78,2,0.98,0.6830968447064438,0.98,2,5,2,0,4,10,0,5760.0
60,4.110873864173311,0,4,80,4.394449154672439,2,3,5.37,1.851599469584072,0.3700000000000001,2,4.5,1.7047480922384253,0.5,1,0,3,0,0,20,0,4176.0
100,4.61512051684126,1,2,10,2.3978952727983707,1,3,2.39,1.220829921392359,0.3900000000000001,2,1.26,0.8153648132841945,0.26,2,4,5,2,5,10,1,1130.0
50,3.9318256327243257,2,1,100,4.61512051684126,1,2,2.47,1.244154593958768,0.4700000000000002,2,1.69,0.9895411936137477,0.69,2,3,0,3,4,50,1,3900.0
70,4.2626798770413155,1,0,70,4.2626798770413155,1,0,5.02,1.7950872593207297,0.019999999999999574,2,3.26,1.449269160281279,0.2599999999999998,2,5,0,1,2,70,1,8624.0
200,5.303304908059076,2,4,10,2.3978952727983707,1,3,2.17,1.1537315878891892,0.16999999999999993,2,0.64,0.49469624183610705,0.64,2,1,0,0,0,10,1,3060.0
30,3.4339872044851463,0,2,70,4.2626798770413155,1,0,6.07,1.9558604799084813,0.07000000000000028,2,4.61,1.724550719534605,0.6100000000000003,2,1,4,1,2,10,0,3066.0
20,3.044522437723423,2,6,40,3.713572066704308,1,5,6.41,2.0028304393079956,0.41000000000000014,2,4.42,1.6900958154515549,0.41999999999999993,2,3,2,0,0,20,1,1592.0
120,4.795790545596741,0,1,100,4.61512051684126,1,2,5.18,1.8213182714695995,0.17999999999999972,2,3.62,1.5303947050936475,0.6200000000000001,2,3,2,3,2,20,0,18720.0
120,4.795790545596741,0,1,10,2.3978952727983707,1,3,5.98,1.9430489167742813,0.9800000000000004,2,4.32,1.6714733033535532,0.3200000000000003,2,2,0,1,3,10,1,1992.0
30,3.4339872044851463,0,2,10,2.3978952727983707,1,3,2.15,1.1474024528375417,0.1499999999999999,2,0.3,0.26236426446749106,0.3,1,0,3,1,1,10,1,555.0
100,4.61512051684126,1,2,100,4.61512051684126,1,2,1.13,0.7561219797213337,0.1299999999999999,2,0.79,0.5822156198526637,0.79,2,5,3,0,0,100,1,3400.0
110,4.709530201312334,2,5,10,2.3978952727983707,1,3,2.76,1.324418957401803,0.7599999999999998,2,2.04,1.1118575154181303,0.040000000000000036,2,2,5,0,3,10,1,792.0
180,5.198497031265826,0,5,100,4.61512051684126,1,2,4.86,1.7681496035889213,0.8600000000000003,2,3.96,1.601405740736836,0.96,2,5,0,2,0,20,0,16200.0
190,5.25227342804663,1,1,70,4.2626798770413155,1,0,4.55,1.713797927758343,0.5499999999999998,2,3.01,1.3887912413184778,0.009999999999999787,2,4,3,0,2,10,0,20482.0
200,5.303304908059076,2,4,30,3.4339872044851463,0,2,1.99,1.095273387402595,0.99,2,0.56,0.44468582126144574,0.56,2,5,0,0,2,10,0,8580.0
70,4.2626798770413155,1,0,20,3.044522437723423,2,6,2.96,1.3762440252663892,0.96,2,2.77,1.3270750014599193,0.77,2,2,5,2,1,10,0,266.0
130,4.875197323201151,1,4,60,4.110873864173311,0,4,6.21,1.9754689512968577,0.20999999999999996,2,4.4,1.6863989535702288,0.40000000000000036,1,5,3,2,1,10,0,14118.0
90,4.51085950651685,0,6,30,3.4339872044851463,0,2,3.74,1.556037135706985,0.7400000000000002,2,3.69,1.545432582458188,0.69,2,5,0,3,0,30,1,135.0
30,3.4339872044851463,0,2,50,3.9318256327243257,2,1,1.49,0.9122827104766162,0.49,2,1.23,0.8020015854720274,0.22999999999999998,2,1,5,3,0,10,0,390.0
90,4.51085950651685,0,6,30,3.4339872044851463,0,2,3.54,1.5129270120532565,0.54,2,3.05,1.3987168811184478,0.04999999999999982,2,5,3,0,5,30,1,1323.0
80,4.394449154672439,2,3,40,3.713572066704308,1,5,1.72,1.000631880307906,0.72,2,0.44,0.36464311358790924,0.44,2,3,1,3,5,40,1,4096.0
70,4.2626798770413155,1,0,80,4.394449154672439,2,3,4.35,1.6770965609079151,0.34999999999999964,2,3.85,1.5789787049493917,0.8500000000000001,2,4,4,3,0,10,0,2800.0
120,4.795790545596741,0,1,20,3.044522437723423,2,6,3.9,1.589235205116581,0.8999999999999999,1,2.21,1.1662709371419244,0.20999999999999996,2,1,1,1,2,20,1,4056.0
80,4.394449154672439,2,3,40,3.713572066704308,1,5,1.44,0.8919980393051105,0.43999999999999995,2,0.59,0.4637340162321401,0.59,2,0,2,1,0,40,1,2720.0
80,4.394449154672439,2,3,100,4.61512051684126,1,2,0.52,0.41871033485818504,0.52,2,0.24,0.2151113796169455,0.24,2,1,0,2,0,20,0,2240.0
90,4.51085950651685,0,6,40,3.713572066704308,1,5,4.94,1.7817091333745536,0.9400000000000004,2,3.45,1.4929040961781488,0.4500000000000002,2,0,0,2,2,10,0,5364.0
40,3.713572066704308,1,5,100,4.61512051684126,1,2,3.4,1.4816045409242156,0.3999999999999999,1,1.7,0.9932517730102833,0.7,1,2,1,3,3,20,0,6800.0
40,3.713572066704308,1,5,70,4.2626798770413155,1,0,2.22,1.169381359556317,0.2200000000000002,2,0.83,0.6043159668533296,0.83,2,0,5,2,2,10,0,3892.0
190,5.25227342804663,1,1,40,3.713572066704308,1,5,1.8,1.0296194171811583,0.8,1,1.33,0.8458682675776092,0.33000000000000007,2,5,1,0,4,10,0,3572.0
90,4.51085950651685,0,6,80,4.394449154672439,2,3,5.8,1.916922612182061,0.7999999999999998,1,4.1,1.62924053973028,0.09999999999999964,1,5,3,1,4,10,0,12240.0
140,4.948759890378168,2,0,30,3.4339872044851463,0,2,2.98,1.3812818192963463,0.98,2,2.37,1.2149127443642704,0.3700000000000001,2,5,5,2,2,10,0,2562.0
30,3.4339872044851463,0,2,40,3.713572066704308,1,5,6.35,1.9947003132247452,0.34999999999999964,2,4.42,1.6900958154515549,0.41999999999999993,2,2,1,2,3,10,0,2316.0
110,4.709530201312334,2,5,90,4.51085950651685,0,6,3.03,1.3937663759585917,0.029999999999999805,2,2.23,1.172482137234565,0.22999999999999998,2,5,0,3,3,10,0,7920.0
120,4.795790545596741,0,1,10,2.3978952727983707,1,3,1.98,1.091923300517313,0.98,2,1.62,0.9631743177730056,0.6200000000000001,2,1,4,2,1,10,1,432.0
40,3.713572066704308,1,5,70,4.2626798770413155,1,0,5.81,1.918392120161421,0.8099999999999996,2,3.9,1.589235205116581,0.8999999999999999,1,4,3,1,5,10,0,5348.0
30,3.4339872044851463,0,2,90,4.51085950651685,0,6,1.83,1.0402767116551463,0.8300000000000001,2,0.73,0.5481214085096876,0.73,2,4,4,2,4,30,1,2970.0
120,4.795790545596741,0,1,60,4.110873864173311,0,4,5.41,1.8578592709325787,0.41000000000000014,2,3.88,1.5851452198650557,0.8799999999999999,2,0,3,3,5,60,1,11016.0
180,5.198497031265826,0,5,100,4.61512051684126,1,2,1.66,0.9783261227936076,0.6599999999999999,2,1.13,0.7561219797213337,0.1299999999999999,2,2,3,1,3,20,0,9540.0
90,4.51085950651685,0,6,100,4.61512051684126,1,2,2.22,1.169381359556317,0.2200000000000002,2,1.03,0.708035793053696,0.030000000000000027,2,2,3,3,3,10,0,10710.0
140,4.948759890378168,2,0,40,3.713572066704308,1,5,3.63,1.5325568680981427,0.6299999999999999,2,1.83,1.0402767116551463,0.8300000000000001,2,5,5,2,5,20,0,10080.0
30,3.4339872044851463,0,2,60,4.110873864173311,0,4,1.95,1.0818051703517284,0.95,2,1.78,1.0224509277025458,0.78,2,1,2,2,3,30,1,306.0
120,4.795790545596741,0,1,30,3.4339872044851463,0,2,1.36,0.8586616190375187,0.3600000000000001,2,0.47,0.3852624007906449,0.47,2,4,5,0,5,30,1,3204.0
170,5.14166355650266,2,2,90,4.51085950651685,0,6,4.99,1.7900914121273581,0.9900000000000002,2,4.59,1.7209792871670078,0.5899999999999999,2,1,5,0,1,10,0,6120.0
150,5.017279836814924,0,3,100,4.61512051684126,1,2,3.11,1.4134230285081433,0.10999999999999988,2,1.47,0.9042181506398859,0.47,2,3,5,3,5,50,0,24600.0
100,4.61512051684126,1,2,60,4.110873864173311,0,4,3.87,1.5830939370944985,0.8700000000000001,2,3.24,1.4445632692438664,0.2400000000000002,2,0,4,1,1,20,0,3780.0
100,4.61512051684126,1,2,40,3.713572066704308,1,5,1.77,1.0188473201992472,0.77,2,0.87,0.6259384308664953,0.87,2,3,2,2,2,20,0,3600.0
20,3.044522437723423,2,6,10,2.3978952727983707,1,3,6.28,1.9851308622085946,0.28000000000000025,2,4.43,1.691939133945844,0.4299999999999997,2,4,2,1,3,10,1,370.0
20,3.044522437723423,2,6,60,4.110873864173311,0,4,4.13,1.6351056591826783,0.1299999999999999,2,2.17,1.1537315878891892,0.16999999999999993,2,3,0,0,3,20,1,2352.0
200,5.303304908059076,2,4,10,2.3978952727983707,1,3,2.88,1.355835153635182,0.8799999999999999,2,2.46,1.2412685890696329,0.45999999999999996,2,3,3,2,2,10,1,840.0
130,4.875197323201151,1,4,100,4.61512051684126,1,2,1.48,0.9082585601768908,0.48,2,0.59,0.4637340162321401,0.59,2,5,4,3,1,10,0,11570.0
100,4.61512051684126,1,2,90,4.51085950651685,0,6,5.55,1.8794650496471605,0.5499999999999998,2,4.97,1.7867469274045107,0.9699999999999998,2,1,3,1,5,10,0,5220.0
140,4.948759890378168,2,0,70,4.2626798770413155,1,0,2.85,1.3480731482996928,0.8500000000000001,2,2.25,1.1786549963416462,0.25,2,5,2,2,4,70,1,5880.0
130,4.875197323201151,1,4,40,3.713572066704308,1,5,1.78,1.0224509277025458,0.78,2,1.21,0.7929925155296614,0.20999999999999996,2,0,0,0,1,10,0,2964.0
100,4.61512051684126,1,2,60,4.110873864173311,0,4,6.56,2.0228711901914416,0.5599999999999996,2,4.93,1.780024213009634,0.9299999999999997,2,5,1,2,4,20,0,9780.0
20,3.044522437723423,2,6,60,4.110873864173311,0,4,4.89,1.7732559976634952,0.8899999999999997,2,4.59,1.7209792871670078,0.5899999999999999,2,1,5,0,1,20,1,360.0
140,4.948759890378168,2,0,70,4.2626798770413155,1,0,1.12,0.7514160886839212,0.1200000000000001,2,0.45,0.37156355643248307,0.45,2,4,3,0,4,70,1,6566.0
40,3.713572066704308,1,5,60,4.110873864173311,0,4,2.01,1.1019400787607843,0.009999999999999787,2,1.36,0.8586616190375187,0.3600000000000001,2,5,0,3,5,20,0,1560.0
190,5.25227342804663,1,1,70,4.2626798770413155,1,0,4.0,1.6094379124341003,0.0,1,2.94,1.3711807233098425,0.94,2,1,2,3,2,10,0,14098.0
70,4.2626798770413155,1,0,90,4.51085950651685,0,6,0.68,0.5187937934151676,0.68,2,0.58,0.4574248470388754,0.58,2,3,4,2,4,10,0,630.0
160,5.081404364984463,1,6,60,4.110873864173311,0,4,2.15,1.1474024528375417,0.1499999999999999,2,0.94,0.6626879730752367,0.94,2,5,3,3,3,20,0,11616.0
90,4.51085950651685,0,6,100,4.61512051684126,1,2,5.75,1.9095425048844386,0.75,2,4.82,1.7613002617433464,0.8200000000000003,2,3,1,2,2,10,0,8370.0
60,4.110873864173311,0,4,90,4.51085950651685,0,6,4.19,1.6467336971777973,0.1900000000000004,2,3.14,1.420695787837223,0.14000000000000012,2,2,0,2,5,30,0,5670.0
120,4.795790545596741,0,1,50,3.9318256327243257,2,1,4.47,1.6992786164338898,0.46999999999999975,2,2.95,1.3737155789130306,0.9500000000000002,2,3,2,2,2,10,0,9120.0
20,3.044522437723423,2,6,90,4.51085950651685,0,6,0.56,0.44468582126144574,0.56,2,0.2,0.18232155679395465,0.2,1,1,2,1,2,10,0,648.0
20,3.044522437723423,2,6,10,2.3978952727983707,1,3,3.59,1.5238800240724537,0.5899999999999999,2,2.3,1.1939224684724346,0.2999999999999998,1,0,1,3,4,10,1,258.0
200,5.303304908059076,2,4,20,3.044522437723423,2,6,2.74,1.3190856114264407,0.7400000000000002,2,1.94,1.0784095813505903,0.94,2,1,1,2,4,20,1,3200.0
120,4.795790545596741,0,1,60,4.110873864173311,0,4,3.72,1.551808799597464,0.7200000000000002,2,2.93,1.3686394258811698,0.9300000000000002,2,4,3,1,5,60,1,5688.0
60,4.110873864173311,0,4,80,4.394449154672439,2,3,3.82,1.5727739280625088,0.8199999999999998,2,2.22,1.169381359556317,0.2200000000000002,2,5,5,3,3,20,0,7680.0
170,5.14166355650266,2,2,70,4.2626798770413155,1,0,1.02,0.7030975114131134,0.020000000000000018,2,0.92,0.6523251860396903,0.92,2,2,1,2,0,10,0,1190.0
150,5.017279836814924,0,3,90,4.51085950651685,0,6,6.42,2.004179057179289,0.41999999999999993,2,4.42,1.6900958154515549,0.41999999999999993,2,3,3,3,3,30,0,27000.0
60,4.110873864173311,0,4,80,4.394449154672439,2,3,2.24,1.1755733298042381,0.2400000000000002,2,1.78,1.0224509277025458,0.78,2,0,0,2,5,20,0,2208.0
200,5.303304908059076,2,4,100,4.61512051684126,1,2,1.91,1.068153081183401,0.9099999999999999,2,0.41,0.3435897043900769,0.41,2,4,2,0,2,100,1,30000.0
170,5.14166355650266,2,2,20,3.044522437723423,2,6,2.21,1.1662709371419244,0.20999999999999996,2,1.95,1.0818051703517284,0.95,2,4,0,2,1,10,0,884.0
70,4.2626798770413155,1,0,10,2.3978952727983707,1,3,3.87,1.5830939370944985,0.8700000000000001,2,3.69,1.545432582458188,0.69,2,5,4,3,5,10,1,126.0
170,5.14166355650266,2,2,90,4.51085950651685,0,6,1.9,1.0647107369924282,0.8999999999999999,1,1.56,0.9400072584914712,0.56,2,3,0,2,1,10,0,5202.0
80,4.394449154672439,2,3,80,4.394449154672439,2,3,3.19,1.4327007339340463,0.18999999999999995,2,2.5,1.252762968495368,0.5,1,0,4,3,1,80,1,4416.0
30,3.4339872044851463,0,2,10,2.3978952727983707,1,3,3.05,1.3987168811184478,0.04999999999999982,2,2.18,1.1568811967920856,0.18000000000000016,2,2,5,0,5,10,1,261.0
50,3.9318256327243257,2,1,70,4.2626798770413155,1,0,3.56,1.5173226235262947,0.56,2,3.32,1.463255402256019,0.31999999999999984,2,4,0,1,4,10,0,840.0
190,5.25227342804663,1,1,90,4.51085950651685,0,6,3.84,1.5769147207285403,0.8399999999999999,2,3.41,1.4838746894587547,0.41000000000000014,2,2,1,2,2,10,0,7353.0
80,4.394449154672439,2,3,90,4.51085950651685,0,6,3.02,1.3912819026309298,0.020000000000000018,2,2.1,1.1314021114911006,0.10000000000000009,1,2,2,0,4,10,0,6624.0
100,4.61512051684126,1,2,70,4.2626798770413155,1,0,2.14,1.144222799920162,0.14000000000000012,2,1.86,1.0508216248317612,0.8600000000000001,2,0,3,1,2,10,0,1960.0
160,5.081404364984463,1,6,50,3.9318256327243257,2,1,4.48,1.7011051009599243,0.4800000000000004,2,4.06,1.6213664832993742,0.05999999999999961,2,2,5,1,0,10,0,3360.0
20,3.044522437723423,2,6,60,4.110873864173311,0,4,3.94,1.597365331199831,0.94,2,2.98,1.3812818192963463,0.98,2,0,3,2,5,20,1,1152.0
60,4.110873864173311,0,4,40,3.713572066704308,1,5,0.84,0.6097655716208943,0.84,2,0.44,0.36464311358790924,0.44,2,1,1,3,0,20,0,960.0
70,4.2626798770413155,1,0,90,4.51085950651685,0,6,2.26,1.1817271953786161,0.2599999999999998,2,0.6,0.4700036292457355,0.6,1,0,0,3,1,10,0,10458.0
190,5.25227342804663,1,1,80,4.394449154672439,2,3,1.47,0.9042181506398859,0.47,2,0.46,0.3784364357202451,0.46,2,5,4,1,4,10,0,15352.0
130,4.875197323201151,1,4,20,3.044522437723423,2,6,3.21,1.43746264769429,0.20999999999999996,2,1.44,0.8919980393051105,0.43999999999999995,2,2,4,0,5,10,0,4602.0
30,3.4339872044851463,0,2,30,3.4339872044851463,0,2,5.01,1.7934247485471162,0.009999999999999787,2,3.34,1.4678743481123135,0.33999999999999986,2,3,2,1,4,30,1,1503.0
80,4.394449154672439,2,3,10,2.3978952727983707,1,3,3.95,1.599387576580599,0.9500000000000002,2,2.75,1.3217558399823195,0.75,2,5,4,1,4,10,1,960.0
100,4.61512051684126,1,2,10,2.3978952727983707,1,3,3.25,1.4469189829363254,0.25,2,1.36,0.8586616190375187,0.3600000000000001,2,2,5,0,5,10,1,1890.0
20,3.044522437723423,2,6,90,4.51085950651685,0,6,1.89,1.0612565021243408,0.8899999999999999,2,0.63,0.48858001481867097,0.63,2,1,4,3,0,10,0,2268.0
90,4.51085950651685,0,6,40,3.713572066704308,1,5,3.17,1.4279160358107101,0.16999999999999993,2,2.65,1.2947271675944,0.6499999999999999,2,1,5,0,3,10,0,1872.0
200,5.303304908059076,2,4,10,2.3978952727983707,1,3,1.03,0.708035793053696,0.030000000000000027,2,0.34,0.29266961396282004,0.34,2,4,3,1,4,10,1,1380.0
70,4.2626798770413155,1,0,90,4.51085950651685,0,6,5.32,1.843719208158766,0.3200000000000003,2,3.46,1.4951487660319727,0.45999999999999996,2,1,0,0,3,10,0,11718.0
110,4.709530201312334,2,5,100,4.61512051684126,1,2,5.19,1.8229350866965048,0.1900000000000004,2,4.42,1.6900958154515549,0.41999999999999993,2,4,1,0,0,10,0,8470.0
60,4.110873864173311,0,4,10,2.3978952727983707,1,3,1.78,1.0224509277025458,0.78,2,0.32,0.2776317365982795,0.32,2,2,5,2,1,10,1,876.0
120,4.795790545596741,0,1,10,2.3978952727983707,1,3,4.95,1.7833912195575383,0.9500000000000002,2,3.87,1.5830939370944985,0.8700000000000001,2,0,1,0,1,10,1,1296.0
150,5.017279836814924,0,3,20,3.044522437723423,2,6,4.16,1.6409365794934714,0.16000000000000014,2,2.74,1.3190856114264407,0.7400000000000002,2,0,0,2,5,10,0,4260.0
140,4.948759890378168,2,0,50,3.9318256327243257,2,1,1.93,1.0750024230289759,0.9299999999999999,2,1.52,0.9242589015233319,0.52,2,1,0,3,3,10,0,2870.0
70,4.2626798770413155,1,0,70,4.2626798770413155,1,0,0.76,0.5653138090500605,0.76,2,0.51,0.412109650826833,0.51,2,4,3,3,5,70,1,1225.0
190,5.25227342804663,1,1,90,4.51085950651685,0,6,5.42,1.8594181177018698,0.41999999999999993,2,4.55,1.713797927758343,0.5499999999999998,2,1,0,0,4,10,0,14877.0
70,4.2626798770413155,1,0,40,3.713572066704308,1,5,1.89,1.0612565021243408,0.8899999999999999,2,1.23,0.8020015854720274,0.22999999999999998,2,1,5,3,4,10,0,1848.0
110,4.709530201312334,2,5,20,3.044522437723423,2,6,2.02,1.1052568313867783,0.020000000000000018,2,0.96,0.6729444732424258,0.96,2,5,0,0,2,10,0,2332.0
20,3.044522437723423,2,6,90,4.51085950651685,0,6,2.48,1.247032293786383,0.48,2,2.33,1.2029723039923526,0.33000000000000007,2,3,0,1,3,10,0,270.0
100,4.61512051684126,1,2,60,4.110873864173311,0,4,3.91,1.5912739418064292,0.9100000000000001,2,3.72,1.551808799597464,0.7200000000000002,2,2,1,0,1,20,0,1140.0
100,4.61512051684126,1,2,50,3.9318256327243257,2,1,1.92,1.0715836162801904,0.9199999999999999,2,1.37,0.8628899551470398,0.3700000000000001,2,4,2,0,0,50,1,2750.0
170,5.14166355650266,2,2,60,4.110873864173311,0,4,5.41,1.8578592709325787,0.41000000000000014,2,4.64,1.7298840655099674,0.6399999999999997,2,0,2,3,3,10,0,7854.0
50,3.9318256327243257,2,1,40,3.713572066704308,1,5,4.82,1.7613002617433464,0.8200000000000003,2,4.08,1.6253112615903906,0.08000000000000007,2,2,5,0,5,10,0,1480.0
40,3.713572066704308,1,5,50,3.9318256327243257,2,1,5.06,1.801709800081223,0.05999999999999961,2,3.82,1.5727739280625088,0.8199999999999998,2,5,3,2,5,10,0,2480.0
180,5.198497031265826,0,5,10,2.3978952727983707,1,3,3.81,1.5706970841176697,0.81,2,3.26,1.449269160281279,0.2599999999999998,2,2,0,2,2,10,1,990.0
150,5.017279836814924,0,3,20,3.044522437723423,2,6,5.02,1.7950872593207297,0.019999999999999574,2,3.97,1.6034198401085373,0.9700000000000002,2,5,4,1,0,10,0,3150.0
110,4.709530201312334,2,5,90,4.51085950651685,0,6,4.89,1.7732559976634952,0.8899999999999997,2,3.87,1.5830939370944985,0.8700000000000001,2,2,5,3,2,10,0,10098.0
180,5.198497031265826,0,5,20,3.044522437723423,2,6,4.29,1.665818245870208,0.29000000000000004,2,3.28,1.4539530095937054,0.2799999999999998,2,0,0,2,3,20,1,3636.0
40,3.713572066704308,1,5,100,4.61512051684126,1,2,4.45,1.6956156086751528,0.4500000000000002,2,2.46,1.2412685890696329,0.45999999999999996,2,0,2,0,1,20,0,7960.0
