slot_dist_first_to_second,slot_dist_first_to_second_abs_log1p,slot_dist_first_to_second_is_even,slot_dist_first_to_second_mod3,slot_dist_first_to_second_mod5,slot_dist_first_to_second_mod7,slot_dist_first_to_second_mod10,slot_dist_second_to_third,slot_dist_second_to_third_abs_log1p,slot_dist_second_to_third_is_even,slot_dist_second_to_third_mod3,slot_dist_second_to_third_mod5,slot_dist_second_to_third_mod7,slot_dist_second_to_third_mod10,slot_reduction_from_combined,slot_reduction_from_combined_abs_log1p,slot_reduction_from_combined_is_even,slot_reduction_from_combined_mod3,slot_reduction_from_combined_mod5,slot_reduction_from_combined_mod7,slot_reduction_from_combined_mod10,slot_loops_per_day,slot_loops_per_day_abs_log1p,slot_loops_per_day_is_even,slot_loops_per_day_mod3,slot_loops_per_day_mod5,slot_loops_per_day_mod7,slot_loops_per_day_mod10,slot_service_interval_distance,slot_service_interval_distance_abs_log1p,slot_service_interval_distance_is_even,slot_service_interval_distance_mod3,slot_service_interval_distance_mod5,slot_service_interval_distance_mod7,slot_service_interval_distance_mod10,slot_unit,slot_vehicle,slot_location_label,gcd_all,n_multiple_pairs,y
159,5.075173815233827,0,0,4,5,9,183,5.214935757608986,0,0,3,1,3,204,5.3230099791384085,1,0,4,1,4,5,1.791759469228055,0,2,0,5,5,62400,11.041336579870135,1,0,0,2,0,0,5,9,1,1,26.0
398,5.988961416889864,1,2,3,6,8,361,5.8916442118257715,0,1,1,4,1,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,184623,12.126076603434448,0,0,3,5,3,0,2,5,1,1,41.0
165,5.111987788356544,0,0,0,4,5,163,5.099866427824199,0,1,3,2,3,178,5.187385805840755,1,1,3,3,8,6,1.9459101490553132,1,0,1,6,6,106116,11.572297537968923,1,0,1,3,6,0,3,8,1,1,37.0
364,5.8998973535824915,1,1,4,0,4,100,4.61512051684126,1,1,0,2,0,273,5.6131281063880705,0,0,3,0,3,5,1.791759469228055,0,2,0,5,5,52400,10.866680954096502,1,2,0,5,0,1,0,4,1,3,16.0
149,5.0106352940962555,0,2,4,2,9,285,5.655991810819852,0,0,0,5,5,254,5.541263545158426,1,2,4,2,4,7,2.0794415416798357,0,1,2,0,7,38682,10.563155506021905,1,0,2,0,2,1,1,8,1,1,9.0
97,4.584967478670572,0,1,2,6,7,121,4.804021044733257,0,1,1,2,1,128,4.859812404361672,1,2,3,2,8,1,0.6931471805599453,0,1,1,1,1,18480,9.824498456285756,1,0,0,0,0,1,0,9,1,4,60.0
225,5.420534999272286,0,0,0,1,5,109,4.700480365792417,0,1,4,4,9,223,5.4116460518550396,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,4450,8.400884069015854,1,1,0,5,0,1,0,3,1,4,10.0
139,4.941642422609304,0,1,4,6,9,246,5.5093883366279774,1,0,1,1,6,195,5.278114659230517,0,0,0,6,5,7,2.0794415416798357,0,1,2,0,7,44275,10.698198048505514,0,1,0,0,5,1,0,0,1,1,11.0
371,5.918893854273146,0,2,1,0,1,38,3.6635616461296463,1,2,3,3,8,129,4.867534450455582,0,0,4,3,9,7,2.0794415416798357,0,1,2,0,7,188097,12.144718382590383,0,0,2,0,7,1,0,2,1,3,39.0
210,5.351858133476067,1,0,0,0,0,344,5.84354441703136,1,2,4,1,4,216,5.37989735354046,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,58872,10.983137860465707,1,0,2,2,2,1,1,7,2,3,11.0
355,5.87493073085203,0,1,0,5,5,109,4.700480365792417,0,1,4,4,9,319,5.768320995793772,0,1,4,4,9,8,2.1972245773362196,1,2,3,1,8,136416,11.823471650056483,1,0,1,0,6,1,4,9,1,1,28.0
361,5.8916442118257715,0,1,1,4,1,190,5.25227342804663,1,1,0,1,0,515,6.246106765481563,0,2,0,4,5,1,0.6931471805599453,0,1,1,1,1,19958,9.901435448409996,1,2,3,1,8,1,2,2,1,4,34.0
203,5.318119993844216,0,2,3,0,3,103,4.6443908991413725,0,1,3,5,3,76,4.343805421853684,1,1,1,6,6,4,1.6094379124341003,1,1,4,4,4,38592,10.56082619185728,1,0,2,1,2,0,5,5,1,2,18.0
201,5.308267697401205,0,0,1,5,1,251,5.529429087511423,0,2,1,6,1,240,5.484796933490655,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,91632,11.425546747792179,1,0,2,2,2,1,7,7,1,3,46.0
292,5.680172609017068,1,1,2,5,2,43,3.784189633918261,0,1,3,1,3,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,69120,11.143613870965876,1,0,0,2,0,0,1,7,1,4,54.0
393,5.976350909297934,0,0,3,1,3,383,5.950642552587727,0,2,3,5,3,450,6.111467339502679,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,19836,9.89530415972811,1,0,1,5,6,1,7,9,1,3,6.0
172,5.153291594497779,1,1,2,4,2,393,5.976350909297934,0,0,3,1,3,500,6.2166061010848646,1,2,0,3,0,2,1.0986122886681098,1,2,2,2,2,68040,11.127865743638715,1,0,0,0,0,1,4,4,1,3,54.0
348,5.855071922202427,1,0,3,5,8,181,5.204006687076795,0,1,1,6,1,309,5.736572297479192,0,0,4,1,9,2,1.0986122886681098,1,2,2,2,2,50932,10.838266322522415,1,1,2,0,2,1,0,2,1,2,34.0
336,5.820082930352362,1,0,1,0,6,387,5.961005339623274,0,0,2,2,7,496,6.208590026096629,1,1,1,6,6,8,2.1972245773362196,1,2,3,1,8,440800,12.996348805420809,1,1,0,3,0,0,3,7,1,3,58.0
228,5.43372200355424,1,0,3,4,8,183,5.214935757608986,0,0,3,1,3,290,5.673323267171493,1,2,0,3,0,2,1.0986122886681098,1,2,2,2,2,28728,10.265662344545426,1,0,3,0,8,1,5,9,1,4,27.0
129,4.867534450455582,0,0,4,3,9,106,4.672828834461906,1,1,1,1,6,98,4.59511985013459,1,2,3,0,8,7,2.0794415416798357,0,1,2,0,7,62496,11.042873834572456,1,0,1,0,6,0,0,4,1,2,24.0
376,5.932245187448011,1,1,1,5,6,88,4.48863636973214,1,1,3,4,8,234,5.459585514144159,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,174888,12.07190676594708,1,0,3,0,8,0,1,4,2,2,42.0
131,4.882801922586371,0,2,1,5,1,148,5.003946305945459,1,1,3,1,8,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,33768,10.427298500859438,1,0,3,0,8,1,6,0,1,1,9.0
215,5.375278407684165,0,2,0,5,5,215,5.375278407684165,0,2,0,5,5,373,5.924255797414532,0,1,3,2,3,3,1.3862943611198906,0,0,3,3,3,11688,9.366403507607771,1,0,3,5,8,0,4,6,1,2,8.0
231,5.44673737166631,0,0,1,0,1,351,5.863631175598097,0,0,1,1,1,167,5.123963979403259,0,2,2,6,7,8,2.1972245773362196,1,2,3,1,8,159520,11.979930853982436,1,1,0,4,0,0,4,6,1,1,20.0
280,5.638354669333745,1,1,0,0,0,121,4.804021044733257,0,1,1,2,1,152,5.030437921392435,1,2,2,5,2,7,2.0794415416798357,0,1,2,0,7,168350,12.033806364577519,1,2,0,0,0,1,3,9,1,2,37.0
353,5.869296913133774,0,2,3,3,3,64,4.174387269895637,1,1,4,1,4,118,4.77912349311153,1,1,3,6,8,4,1.6094379124341003,1,1,4,4,4,60144,11.004513592428173,1,0,4,0,4,1,5,6,1,2,21.0
393,5.976350909297934,0,0,3,1,3,393,5.976350909297934,0,0,3,1,3,320,5.771441123130016,1,2,0,5,0,5,1.791759469228055,0,2,0,5,5,81380,11.306897109511642,1,2,0,5,0,1,4,1,1,3,13.0
99,4.605170185988092,0,0,4,1,9,250,5.5254529391317835,1,1,0,5,0,236,5.4680601411351315,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,32340,10.384091054112533,1,0,0,0,0,1,5,7,1,3,35.0
49,3.912023005428146,0,1,4,0,9,52,3.970291913552122,1,1,2,3,2,38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,28044,10.241565641942437,1,0,4,2,4,0,3,8,1,2,57.0
384,5.953243334287785,1,0,4,6,4,198,5.293304824724492,1,0,3,2,8,262,5.572154032177765,1,1,2,3,2,5,1.791759469228055,0,2,0,5,5,103730,11.549556288792015,1,2,0,4,0,0,4,5,1,1,23.0
33,3.5263605246161616,0,0,3,5,3,270,5.602118820879701,1,0,0,4,0,112,4.727387818712341,1,1,2,0,2,2,1.0986122886681098,1,2,2,2,2,17784,9.786110684382555,1,0,4,4,4,1,0,5,1,3,18.0
140,4.948759890378168,1,2,0,0,0,91,4.5217885770490405,0,1,1,0,1,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,25144,10.132414348606066,1,1,4,0,4,0,6,2,1,3,28.0
81,4.406719247264253,0,0,1,4,1,122,4.812184355372417,1,2,2,3,2,81,4.406719247264253,0,0,1,4,1,6,1.9459101490553132,1,0,1,6,6,44850,10.711101163782413,1,0,0,1,0,0,6,4,1,2,23.0
74,4.31748811353631,1,2,4,4,4,42,3.7612001156935624,1,0,2,0,2,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,44880,10.711769821588275,1,0,0,3,0,0,2,3,1,1,30.0
104,4.653960350157523,1,2,4,6,4,35,3.58351893845611,0,2,0,0,5,72,4.290459441148391,1,0,2,2,2,2,1.0986122886681098,1,2,2,2,2,19776,9.892274925322026,1,0,1,1,6,0,0,9,1,3,48.0
64,4.174387269895637,1,1,4,1,4,23,3.1780538303479458,0,2,3,2,3,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,20748,9.940253331726451,1,0,3,0,8,1,5,7,1,2,39.0
332,5.808142489980444,1,2,2,3,2,148,5.003946305945459,1,1,3,1,8,54,4.007333185232471,1,0,4,5,4,7,2.0794415416798357,0,1,2,0,7,190260,12.156152092712157,1,0,0,0,0,1,3,6,1,1,30.0
182,5.209486152841421,1,2,2,0,2,114,4.74493212836325,1,0,4,2,4,241,5.488937726156687,0,1,1,3,1,8,2.1972245773362196,1,2,3,1,8,134784,11.811436195304323,1,0,4,6,4,0,1,3,1,1,48.0
28,3.367295829986474,1,1,3,0,8,352,5.8664680569332965,1,1,2,2,2,360,5.8888779583328805,1,0,0,3,0,4,1.6094379124341003,1,1,4,4,4,41600,10.635879484421974,1,2,0,6,0,0,3,4,4,4,26.0
74,4.31748811353631,1,2,4,4,4,217,5.384495062789089,0,1,2,0,7,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,36032,10.4921904642226,1,2,2,3,2,1,7,7,1,1,16.0
292,5.680172609017068,1,1,2,5,2,292,5.680172609017068,1,1,2,5,2,245,5.5053315359323625,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,27690,10.22886272963353,1,0,0,5,0,1,1,4,1,4,15.0
269,5.598421958998375,0,2,4,3,9,63,4.1588830833596715,0,0,3,0,3,169,5.135798437050262,0,1,4,1,9,1,0.6931471805599453,0,1,1,1,1,2970,7.9966538754626075,1,0,0,2,0,1,0,6,1,4,6.0
27,3.332204510175204,0,0,2,6,7,218,5.389071729816501,1,2,3,1,8,32,3.4965075614664802,1,2,2,4,2,1,0.6931471805599453,0,1,1,1,1,5038,8.524962928680598,1,1,3,5,8,1,3,8,1,4,11.0
230,5.442417710521793,1,2,0,6,0,150,5.017279836814924,1,0,0,3,0,294,5.68697535633982,1,0,4,0,4,3,1.3862943611198906,0,0,3,3,3,82482,11.320347490483307,1,0,2,1,2,0,4,2,1,3,59.0
164,5.10594547390058,1,2,4,3,4,268,5.594711379601839,1,1,3,2,8,396,5.983936280687191,1,0,1,4,6,5,1.791759469228055,0,2,0,5,5,138060,11.835450895458816,1,0,0,6,0,0,7,5,1,1,59.0
92,4.532599493153256,1,2,2,1,2,83,4.430816798843313,0,2,3,6,3,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,77488,11.257891269783773,1,1,3,5,8,1,2,9,1,4,58.0
367,5.908082938168931,0,1,2,3,7,276,5.6240175061873385,1,0,1,3,6,635,6.455198563340122,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,177072,12.084317355908878,1,0,2,0,2,0,2,8,1,1,34.0
251,5.529429087511423,0,2,1,6,1,170,5.14166355650266,1,2,0,2,0,149,5.0106352940962555,0,2,4,2,9,4,1.6094379124341003,1,1,4,4,4,80388,11.294632629886507,1,0,3,0,8,1,6,1,1,1,29.0
35,3.58351893845611,0,2,0,0,5,156,5.056245805348308,1,0,1,2,6,171,5.147494476813453,0,0,1,3,1,2,1.0986122886681098,1,2,2,2,2,3798,8.242493153187626,1,0,3,4,8,0,3,7,1,2,9.0
381,5.945420608606575,0,0,1,3,1,274,5.616771097666572,1,1,4,1,4,342,5.8377304471659395,1,0,2,6,2,2,1.0986122886681098,1,2,2,2,2,96800,11.480412603789821,1,2,0,4,0,1,3,2,1,3,50.0
124,4.8283137373023015,1,1,4,5,4,254,5.541263545158426,1,2,4,2,4,218,5.389071729816501,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,90384,11.411833603408954,1,0,4,0,4,0,4,0,1,1,24.0
163,5.099866427824199,0,1,3,2,3,141,4.955827057601261,0,0,1,1,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,18060,9.801510196423664,1,0,0,0,0,0,1,2,1,3,5.0
311,5.7430031878094825,0,2,1,3,1,22,3.1354942159291497,1,1,2,1,2,124,4.8283137373023015,1,1,4,5,4,2,1.0986122886681098,1,2,2,2,2,45528,10.726104764547102,1,0,3,0,8,0,3,6,1,3,42.0
270,5.602118820879701,1,0,0,4,0,143,4.969813299576001,0,2,3,3,3,92,4.532599493153256,1,2,2,1,2,3,1.3862943611198906,0,0,3,3,3,118908,11.686113773674624,1,0,3,6,8,1,3,3,1,2,54.0
212,5.3612921657094255,1,2,2,2,2,129,4.867534450455582,0,0,4,3,9,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,18088,9.803059297701635,1,1,3,0,8,1,3,9,1,4,28.0
155,5.049856007249537,0,2,0,1,5,346,5.849324779946859,1,1,1,3,6,194,5.272999558563747,1,2,4,5,4,1,0.6931471805599453,0,1,1,1,1,30704,10.3321807867635,1,2,4,2,4,0,3,3,1,4,38.0
126,4.844187086458591,1,0,1,0,6,253,5.537334267018537,0,1,3,1,3,161,5.087596335232384,0,2,1,0,1,6,1.9459101490553132,1,0,1,6,6,157608,11.967872561374381,1,0,3,3,8,0,7,5,1,2,44.0
242,5.493061443340548,1,2,2,4,2,319,5.768320995793772,0,1,4,4,9,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,129636,11.772493515981864,1,0,1,3,6,1,0,0,1,1,39.0
230,5.442417710521793,1,2,0,6,0,345,5.846438775057725,0,0,0,2,5,91,4.5217885770490405,0,1,1,0,1,6,1.9459101490553132,1,0,1,6,6,209682,12.253352145411151,1,0,2,4,2,0,6,8,1,1,33.0
277,5.627621113690637,0,1,2,4,7,252,5.53338948872752,1,0,2,0,2,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,347440,12.758350145399358,1,1,0,2,0,0,5,9,1,2,43.0
56,4.04305126783455,1,2,1,0,6,296,5.6937321388027,1,2,1,2,6,219,5.393627546352362,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,89240,11.399095854221022,1,2,0,4,0,1,0,8,1,3,46.0
233,5.455321115357702,0,2,3,2,3,283,5.648974238161206,0,1,3,3,3,379,5.940171252720432,0,1,4,1,9,6,1.9459101490553132,1,0,1,6,6,129294,11.769851894252007,1,0,4,4,4,0,6,6,1,1,33.0
44,3.8066624897703196,1,2,4,2,4,216,5.37989735354046,1,0,1,6,6,104,4.653960350157523,1,2,4,6,4,1,0.6931471805599453,0,1,1,1,1,16640,9.719624808723344,1,2,0,1,0,0,3,2,1,5,40.0
23,3.1780538303479458,0,2,3,2,3,119,4.787491742782046,0,2,4,0,9,106,4.672828834461906,1,1,1,1,6,2,1.0986122886681098,1,2,2,2,2,3560,8.177796683277778,1,2,0,4,0,0,4,5,1,2,10.0
105,4.663439094112067,0,0,0,0,5,285,5.655991810819852,0,0,0,5,5,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,9120,9.118334726180159,1,0,0,6,0,0,1,8,1,6,12.0
285,5.655991810819852,0,0,0,5,5,369,5.91350300563827,0,0,4,5,9,652,6.481577129276431,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,267648,12.49743169959187,1,0,3,3,8,0,0,9,1,1,51.0
394,5.978885764901122,1,1,4,2,4,217,5.384495062789089,0,1,2,0,7,397,5.986452005284438,0,1,2,5,7,4,1.6094379124341003,1,1,4,4,4,171600,12.052927293524847,1,0,0,2,0,1,6,9,1,1,52.0
156,5.056245805348308,1,0,1,2,6,323,5.780743515792329,0,2,3,1,3,386,5.958424693029782,1,2,1,1,6,2,1.0986122886681098,1,2,2,2,2,19448,9.875550933843105,1,2,3,2,8,0,5,8,1,3,17.0
229,5.438079308923196,0,1,4,5,9,47,3.871201010907891,0,2,2,5,7,194,5.272999558563747,1,2,4,5,4,8,2.1972245773362196,1,2,3,1,8,148928,11.911224961293481,1,2,3,3,8,1,6,4,1,1,52.0
293,5.683579767338681,0,2,3,6,3,120,4.795790545596741,1,0,0,1,0,29,3.4011973816621555,0,2,4,1,9,8,2.1972245773362196,1,2,3,1,8,255040,12.449179595529877,1,1,0,2,0,0,6,0,1,2,40.0
264,5.579729825986222,1,0,4,5,4,31,3.4657359027997265,0,1,1,3,1,241,5.488937726156687,0,1,1,3,1,6,1.9459101490553132,1,0,1,6,6,81666,11.310405282483078,1,0,1,4,6,1,7,6,1,2,39.0
277,5.627621113690637,0,1,2,4,7,303,5.717027701406222,0,0,3,2,3,181,5.204006687076795,0,1,1,6,1,1,0.6931471805599453,0,1,1,1,1,46992,10.75775393342989,1,0,2,1,2,0,1,7,1,4,48.0
322,5.777652323222656,1,1,2,0,2,104,4.653960350157523,1,2,4,6,4,285,5.655991810819852,0,0,0,5,5,8,2.1972245773362196,1,2,3,1,8,254016,12.445156472894878,1,0,1,0,6,1,6,6,1,2,56.0
69,4.248495242049359,0,0,4,6,9,323,5.780743515792329,0,2,3,1,3,173,5.159055299214529,0,2,3,5,3,6,1.9459101490553132,1,0,1,6,6,139308,11.844449766438917,1,0,3,1,8,1,0,8,1,1,38.0
211,5.356586274672012,0,1,1,1,1,154,5.043425116919247,1,1,4,0,4,305,5.723585101952381,0,2,0,4,5,4,1.6094379124341003,1,1,4,4,4,88400,11.389638560778947,1,2,0,4,0,0,1,4,1,1,52.0
332,5.808142489980444,1,2,2,3,2,382,5.948034989180646,1,1,2,4,2,559,6.327936783729195,0,1,4,6,9,6,1.9459101490553132,1,0,1,6,6,135564,11.817206509077378,1,0,4,2,4,0,5,3,1,1,26.0
397,5.986452005284438,0,1,2,5,7,110,4.709530201312334,1,2,0,5,0,237,5.472270673671475,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,111888,11.625262587412646,1,0,3,0,8,0,1,9,1,2,48.0
180,5.198497031265826,1,0,0,5,0,147,4.997212273764115,0,0,2,0,7,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,32181,10.379162569019096,0,0,1,2,1,1,2,1,1,3,17.0
270,5.602118820879701,1,0,0,4,0,225,5.420534999272286,0,0,0,1,5,125,4.836281906951478,0,2,0,6,5,8,2.1972245773362196,1,2,3,1,8,256040,12.453092866888056,1,2,0,1,0,1,7,0,1,1,37.0
74,4.31748811353631,1,2,4,4,4,153,5.0369526024136295,0,0,3,6,3,64,4.174387269895637,1,1,4,1,4,8,2.1972245773362196,1,2,3,1,8,146640,11.895742701912047,1,0,0,4,0,0,5,9,1,2,47.0
69,4.248495242049359,0,0,4,6,9,302,5.713732805509369,1,2,2,1,2,300,5.707110264748875,1,0,0,6,0,6,1.9459101490553132,1,0,1,6,6,53040,10.87882047837734,1,0,0,1,0,1,4,8,1,2,20.0
161,5.087596335232384,0,2,1,0,1,188,5.241747015059643,1,2,3,6,8,262,5.572154032177765,1,1,2,3,2,1,0.6931471805599453,0,1,1,1,1,24852,10.120733748584254,1,0,2,2,2,1,5,3,1,4,57.0
80,4.394449154672439,1,2,0,3,0,54,4.007333185232471,1,0,4,5,4,59,4.0943445622221,0,2,4,3,9,8,2.1972245773362196,1,2,3,1,8,38456,10.557296012980244,1,2,1,5,6,0,5,6,1,2,23.0
385,5.955837369464831,0,1,0,0,5,144,4.976733742420574,1,0,4,4,4,291,5.676753802268282,0,0,1,4,1,8,2.1972245773362196,1,2,3,1,8,368160,12.816275621475848,1,0,0,2,0,0,5,0,1,2,60.0
150,5.017279836814924,1,0,0,3,0,152,5.030437921392435,1,2,2,5,2,238,5.476463551931511,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,100650,11.519414366438353,1,0,0,4,0,0,0,7,1,3,55.0
288,5.666426688112432,1,0,3,1,8,65,4.189654742026425,0,2,0,2,5,51,3.9512437185814275,0,0,1,2,1,1,0.6931471805599453,0,1,1,1,1,28165,10.245870855757996,0,1,0,4,5,1,1,8,1,4,43.0
125,4.836281906951478,0,2,0,6,5,279,5.634789603169249,0,0,4,6,9,98,4.59511985013459,1,2,3,0,8,1,0.6931471805599453,0,1,1,1,1,37630,10.535583457775974,1,1,0,5,0,1,6,8,1,4,53.0
238,5.476463551931511,1,1,3,0,8,216,5.37989735354046,1,0,1,6,6,307,5.730099782973574,0,1,2,6,7,2,1.0986122886681098,1,2,2,2,2,24040,10.087515985121769,1,1,0,2,0,1,4,3,1,3,20.0
63,4.1588830833596715,0,0,3,0,3,260,5.564520407322694,1,2,0,1,0,258,5.556828061699537,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,65184,11.084984660096879,1,0,4,0,4,0,4,2,1,2,42.0
266,5.58724865840025,1,2,1,0,6,357,5.8805329864007,0,0,2,0,7,303,5.717027701406222,0,0,3,2,3,3,1.3862943611198906,0,0,3,3,3,25461,10.144942423621591,0,0,1,2,1,0,2,3,1,3,9.0
374,5.926926025970411,1,2,4,3,4,294,5.68697535633982,1,0,4,0,4,390,5.968707559985366,1,0,0,5,0,1,0.6931471805599453,0,1,1,1,1,14190,9.560363239834537,1,0,0,1,0,0,4,9,1,4,15.0
87,4.477336814478207,0,0,2,3,7,86,4.465908118654584,1,2,1,2,6,66,4.204692619390966,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,38080,10.547470749064702,1,1,0,0,0,0,6,3,1,1,34.0
239,5.480638923341991,0,2,4,1,9,387,5.961005339623274,0,0,2,2,7,384,5.953243334287785,1,0,4,6,4,1,0.6931471805599453,0,1,1,1,1,11284,9.331229689251636,1,1,4,0,4,0,7,9,1,4,13.0
237,5.472270673671475,0,0,2,6,7,290,5.673323267171493,1,2,0,3,0,364,5.8998973535824915,1,1,4,0,4,8,2.1972245773362196,1,2,3,1,8,215280,12.27969943050334,1,0,0,2,0,1,6,9,1,1,39.0
142,4.962844630259907,1,1,2,2,2,162,5.093750200806762,1,0,2,1,2,181,5.204006687076795,0,1,1,6,1,8,2.1972245773362196,1,2,3,1,8,157136,11.964873315291367,1,2,1,0,6,1,5,4,1,1,46.0
395,5.981414211254481,0,2,0,3,5,54,4.007333185232471,1,0,4,5,4,165,5.111987788356544,0,0,0,4,5,5,1.791759469228055,0,2,0,5,5,102620,11.538797869137621,1,2,0,0,0,1,5,5,1,3,28.0
192,5.262690188904886,1,0,2,3,2,253,5.537334267018537,0,1,3,1,3,91,4.5217885770490405,0,1,1,0,1,5,1.791759469228055,0,2,0,5,5,207740,12.244047390479661,1,2,0,1,0,1,0,1,1,1,52.0
368,5.910796644040527,1,2,3,4,8,374,5.926926025970411,1,2,4,3,4,494,6.20455776256869,1,2,4,4,4,6,1.9459101490553132,1,0,1,6,6,320760,12.678451576511815,1,0,0,6,0,0,4,8,2,1,54.0
262,5.572154032177765,1,1,2,3,2,109,4.700480365792417,0,1,4,4,9,368,5.910796644040527,1,2,3,4,8,5,1.791759469228055,0,2,0,5,5,97240,11.484947712210994,1,1,0,3,0,1,7,1,1,1,52.0
112,4.727387818712341,1,1,2,0,2,196,5.2832037287379885,1,1,1,0,6,154,5.043425116919247,1,1,4,0,4,6,1.9459101490553132,1,0,1,6,6,66528,11.105393221809802,1,0,3,0,8,0,6,9,2,3,24.0
91,4.5217885770490405,0,1,1,0,1,57,4.060443010546419,0,0,2,1,7,128,4.859812404361672,1,2,3,2,8,6,1.9459101490553132,1,0,1,6,6,22176,10.00681099476803,1,0,1,0,6,1,2,2,1,1,22.0
116,4.762173934797756,1,2,1,4,6,184,5.220355825078324,1,1,4,2,4,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,94080,11.451911392327665,1,0,0,0,0,0,2,5,4,3,20.0
326,5.7899601708972535,1,2,1,4,6,364,5.8998973535824915,1,1,4,0,4,465,6.144185634125646,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,148230,11.906527146757833,1,0,0,5,0,0,4,2,1,2,54.0
226,5.424950017481403,1,1,1,2,6,262,5.572154032177765,1,1,2,3,2,278,5.631211781821365,1,2,3,5,8,3,1.3862943611198906,0,0,3,3,3,35598,10.480072826557953,1,0,3,3,8,1,2,9,1,1,17.0
396,5.983936280687191,1,0,1,4,6,130,4.875197323201151,1,1,0,4,0,351,5.863631175598097,0,0,1,1,1,7,2.0794415416798357,0,1,2,0,7,152117,11.932411814440647,0,2,2,0,7,0,6,6,1,1,31.0
45,3.828641396489095,0,0,0,3,5,184,5.220355825078324,1,1,4,2,4,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,77430,11.257142496188242,1,0,0,3,0,0,4,2,1,2,58.0
255,5.545177444479562,0,0,0,3,5,71,4.276666119016055,0,2,1,1,1,91,4.5217885770490405,0,1,1,0,1,3,1.3862943611198906,0,0,3,3,3,33660,10.424095176156737,1,0,0,4,0,1,2,5,1,3,20.0
312,5.746203190540153,1,0,2,4,2,170,5.14166355650266,1,2,0,2,0,310,5.739792912179234,1,1,0,2,0,1,0.6931471805599453,0,1,1,1,1,17004,9.741262697441297,1,0,4,1,4,1,1,8,1,4,26.0
176,5.176149732573829,1,2,1,1,6,51,3.9512437185814275,0,0,1,2,1,186,5.231108616854587,1,0,1,4,6,1,0.6931471805599453,0,1,1,1,1,4556,8.424419791263883,1,2,1,6,6,0,7,5,1,4,17.0
398,5.988961416889864,1,2,3,6,8,390,5.968707559985366,1,0,0,5,0,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,93540,11.446155121836375,1,0,0,6,0,0,5,5,1,2,12.0
88,4.48863636973214,1,1,3,4,8,119,4.787491742782046,0,2,4,0,9,111,4.718498871295094,0,0,1,6,1,5,1.791759469228055,0,2,0,5,5,87870,11.383625108873522,1,0,0,6,0,1,6,7,1,1,58.0
118,4.77912349311153,1,1,3,6,8,246,5.5093883366279774,1,0,1,1,6,224,5.41610040220442,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,22176,10.00681099476803,1,0,1,0,6,0,4,3,2,5,22.0
99,4.605170185988092,0,0,4,1,9,117,4.770684624465665,0,0,2,5,7,109,4.700480365792417,0,1,4,4,9,2,1.0986122886681098,1,2,2,2,2,38114,10.548363184422374,1,2,4,6,4,0,1,1,1,1,59.0
233,5.455321115357702,0,2,3,2,3,45,3.828641396489095,0,0,0,3,5,115,4.7535901911063645,0,1,0,3,5,8,2.1972245773362196,1,2,3,1,8,91728,11.426593856885356,1,0,3,0,8,0,5,5,1,1,26.0
