slot_venue_name,slot_venue_capacity,slot_venue_capacity_abs_log1p,slot_venue_capacity_is_even,slot_venue_capacity_mod3,slot_venue_capacity_mod5,slot_venue_capacity_mod7,slot_venue_capacity_mod10,slot_num_participants,slot_num_participants_abs_log1p,slot_num_participants_is_even,slot_num_participants_mod3,slot_num_participants_mod5,slot_num_participants_mod7,slot_num_participants_mod10,slot_reserved_staff,slot_reserved_staff_abs_log1p,slot_reserved_staff_is_even,slot_reserved_staff_mod3,slot_reserved_staff_mod5,slot_reserved_staff_mod7,slot_reserved_staff_mod10,slot_group_term,slot_staff_term,gcd_all,n_multiple_pairs,y
9,25920,10.162808729968926,1,0,0,6,0,2843,7.952966790923131,0,2,3,1,3,333,5.811140992976701,0,0,3,4,3,1,5,1,0,8.0
6,5180,8.552753366814787,1,2,0,0,0,1909,7.554858521040676,0,1,4,5,9,1362,7.217443431696533,1,0,2,4,2,3,6,1,0,1.0
4,1045,6.952728644624869,0,1,0,2,5,446,6.102558594613569,1,2,1,5,6,153,5.0369526024136295,0,0,3,6,3,2,2,1,0,1.0
7,11987,9.391661428436555,0,2,2,3,7,2640,7.878912912297133,1,0,0,1,0,1427,7.2640301428995295,0,2,2,6,7,6,5,1,0,3.0
8,10521,9.261223582290752,0,0,1,0,1,997,6.905753276311464,0,1,2,3,7,1548,7.3453648404168685,1,0,3,1,8,0,1,1,0,8.0
6,6614,8.797095076549056,1,2,4,6,4,755,6.628041376179533,0,2,0,6,5,574,6.354370040797351,1,1,4,0,4,2,6,1,0,7.0
6,28501,10.257729539233157,0,1,1,4,1,2976,7.998671361015776,1,0,1,1,6,1717,7.4489161025442,0,1,2,2,7,2,1,1,0,8.0
6,5167,8.550241045462437,0,1,2,1,7,789,6.672032945461067,0,0,4,5,9,1222,7.109062135687172,1,1,2,4,2,2,5,1,0,4.0
3,38502,10.558491439318031,1,0,2,2,2,2835,7.950149887652018,0,0,0,0,5,1647,7.4073177104694174,0,0,2,2,7,4,6,27,0,12.0
4,10558,9.264733855806515,1,1,3,2,8,1233,7.1180162044653335,0,0,3,1,3,1927,7.564238475170491,0,1,2,2,7,4,0,1,0,6.0
7,11276,9.330520532232288,1,2,1,6,6,1991,7.596894438144544,0,2,1,3,1,1321,7.186901020411631,0,1,1,5,1,1,5,1,0,4.0
1,2233,7.711548979629146,0,1,3,0,3,71,4.276666119016055,0,2,1,1,1,1736,7.459914766241105,1,2,1,0,6,5,6,1,0,6.0
5,1609,7.383989457978509,0,1,4,6,9,53,3.9889840465642745,0,2,3,4,3,973,6.881411303642535,0,1,3,0,3,0,6,1,0,11.0
2,14346,9.57129614009839,1,0,1,3,6,1485,7.303843225277705,0,0,0,1,5,981,6.889591308354466,0,0,1,1,1,1,4,9,0,8.0
8,6899,8.83927669058535,0,2,4,4,9,615,6.423246963533519,0,0,0,6,5,134,4.90527477843843,1,2,4,1,4,0,1,1,0,10.0
2,4389,8.387084506069217,0,0,4,0,9,414,6.028278520230698,1,0,4,1,4,249,5.521460917862246,0,0,4,4,9,3,4,3,0,9.0
9,8386,9.034438166984412,1,1,1,0,6,2783,7.931644021454311,0,2,3,4,3,37,3.6375861597263857,0,1,2,2,7,2,6,1,0,2.0
2,20593,9.932755050216697,0,1,3,6,3,2448,7.803435056952168,1,0,3,5,8,1009,6.917705609835305,0,1,4,1,9,2,6,1,0,7.0
0,2981,8.000349495324684,0,2,1,6,1,529,6.272877006546167,0,1,4,4,9,865,6.763884908562435,0,1,0,4,5,1,6,1,0,3.0
9,3318,8.107418811719974,1,0,3,0,8,668,6.505784060128229,1,2,3,3,8,1982,7.592366128519796,1,2,2,1,2,2,3,2,0,1.0
3,4876,8.492285555710053,1,1,1,4,6,369,5.91350300563827,0,0,4,5,9,448,6.1070228877422545,1,1,3,0,8,2,6,1,0,11.0
7,16460,9.708749225727084,1,2,0,3,0,2327,7.752764808851328,0,2,2,3,7,171,5.147494476813453,0,0,1,3,1,0,5,1,0,6.0
8,36934,10.516914889962838,1,1,4,2,4,2960,7.993282328101591,1,2,0,6,0,1414,7.254884810077338,1,1,4,0,4,5,6,2,0,11.0
2,17957,9.795790977080754,0,2,2,2,7,1504,7.316548177182976,1,1,4,6,4,1413,7.254177846456518,0,0,3,6,3,2,1,1,0,10.0
7,8394,9.035391569511642,1,0,4,1,4,672,6.511745329644728,1,0,2,0,2,330,5.802118375377063,1,0,0,1,0,5,0,6,0,11.0
7,4255,8.35608503102148,0,1,0,6,5,269,5.598421958998375,0,2,4,3,9,758,6.63200177739563,1,2,3,2,8,1,2,1,0,12.0
3,5198,8.556221578383715,1,2,3,4,8,574,6.354370040797351,1,1,4,0,4,1754,7.470224135899966,1,2,4,4,4,3,5,2,0,5.0
5,18466,9.823740634445873,1,1,1,0,6,2966,7.995306620290822,1,2,1,5,6,670,6.508769136971682,1,1,0,5,0,1,0,2,0,5.0
0,10245,9.234642664499148,0,0,0,4,5,2955,7.991592282068092,0,0,0,1,5,1380,7.2305631534092925,1,0,0,1,0,5,4,15,0,2.0
0,5830,8.670943791222156,1,1,0,6,0,1105,7.00850518208228,0,1,0,6,5,1410,7.252053951852814,1,0,0,3,0,6,1,5,0,3.0
8,7757,8.956479847999912,0,2,2,1,7,616,6.424869023905388,1,1,1,0,6,981,6.889591308354466,0,0,1,1,1,6,4,1,0,10.0
9,18192,9.808792183696804,1,0,2,6,2,1601,7.379008127628304,0,2,1,5,1,581,6.366470447731438,0,2,1,0,1,4,1,1,0,10.0
5,20251,9.9160088330898,0,1,1,0,1,2377,7.774015077250727,0,1,2,4,7,1235,7.119635638017636,0,2,0,3,5,3,0,1,0,7.0
6,8554,9.054271186326293,1,1,4,0,4,1128,7.029087564149662,1,0,3,1,8,658,6.490723534502507,1,1,3,0,8,5,5,94,1,6.0
0,6451,8.772145439245099,0,1,1,4,1,548,6.3080984415095305,1,2,3,2,8,1519,7.326465613840322,0,1,4,0,9,2,6,1,0,8.0
5,21308,9.96688479766592,1,2,3,0,8,1817,7.505492274737424,0,2,2,4,7,1321,7.186901020411631,0,1,1,5,1,3,3,1,0,10.0
1,21574,9.979290515951629,1,1,4,0,4,2504,7.826044013518965,1,2,4,5,4,1542,7.341483852363161,1,0,2,2,2,4,1,2,0,7.0
4,12054,9.397234790615272,1,0,4,0,4,1441,7.273786317844895,0,1,1,6,1,1967,7.584773077612199,0,2,2,0,7,0,4,1,0,6.0
1,27135,10.20861653859163,0,0,0,3,5,2101,7.650644551436897,0,1,1,1,1,1923,7.562161631225652,0,0,3,5,3,5,0,1,0,11.0
2,19437,9.874985192063416,0,0,2,5,7,1985,7.593877844605118,0,2,0,4,5,1572,7.360739903058278,1,0,2,4,2,2,4,1,0,8.0
3,10051,9.215526898663482,0,1,1,6,1,2344,7.76004068088038,1,1,4,6,4,675,6.516193076042964,0,0,0,3,5,0,2,1,0,3.0
1,5343,8.583729715216482,0,0,3,2,3,356,5.877735781779639,1,2,1,6,6,715,6.573680166960646,0,1,0,1,5,4,0,1,0,12.0
5,30183,10.315067261644147,0,0,3,6,3,2875,7.964155718840937,0,1,0,5,5,1433,7.2682230211595655,0,2,3,5,3,4,5,1,0,9.0
3,11134,9.317848579691468,1,1,4,4,4,1025,6.933423025730715,0,2,0,3,5,1909,7.554858521040676,0,1,4,5,9,6,4,1,0,8.0
9,35137,10.467038444924999,0,1,2,4,7,2783,7.931644021454311,0,2,3,4,3,1741,7.462789157412448,0,1,1,5,1,5,3,1,0,11.0
3,2888,7.968665700466235,1,2,3,4,8,132,4.890349128221754,1,0,2,6,2,1172,7.067319848653476,1,2,2,3,2,3,6,4,0,12.0
5,5886,8.68050180902826,1,0,1,6,6,822,6.71295620067707,1,0,2,3,2,954,6.86171134048073,1,0,4,2,4,5,2,6,0,5.0
7,8410,9.037295651962438,1,1,0,3,0,1045,6.952728644624869,0,1,0,2,5,50,3.9318256327243257,1,2,0,1,0,5,3,5,0,7.0
5,8513,9.049467146388098,0,2,3,1,3,683,6.52795791762255,0,2,3,4,3,1000,6.90875477931522,1,1,0,6,0,5,6,1,0,10.0
8,2637,7.87777633327726,0,0,2,5,7,150,5.017279836814924,1,0,0,3,0,987,6.895682697747868,0,0,2,0,7,1,6,3,0,10.0
8,20885,9.946834357039494,0,2,0,4,5,1603,7.38025578842646,0,1,3,0,3,1649,7.408530566894626,0,2,4,4,9,3,6,1,0,11.0
5,4342,8.376320632534823,1,1,2,2,2,1153,7.050989447068045,0,1,3,5,3,883,6.784457062637643,0,1,3,1,3,4,0,1,0,2.0
2,11985,9.391494581018131,0,0,0,1,5,1060,6.966967138613983,1,1,0,3,0,1385,7.234177179749849,0,2,0,6,5,6,3,5,0,9.0
2,2241,7.715123603632105,0,0,1,1,1,220,5.3981627015177525,1,1,0,3,0,1581,7.366445148327599,0,0,1,6,1,2,1,1,0,2.0
6,10236,9.233763886919771,1,0,1,2,6,1661,7.415776975415394,0,2,1,2,1,270,5.602118820879701,1,0,0,4,0,4,3,1,0,5.0
1,1625,7.3938782901077555,0,2,0,1,5,348,5.855071922202427,1,0,3,5,8,233,5.455321115357702,0,2,3,2,3,4,3,1,0,3.0
1,32211,10.380094332915435,0,0,1,4,1,2529,7.835974581721566,0,0,4,2,9,1863,7.530479995245536,0,0,3,1,3,4,3,9,0,11.0
6,6135,8.721928343047091,0,0,0,3,5,2948,7.989221408815276,1,2,3,1,8,239,5.480638923341991,0,2,4,1,9,5,1,1,0,1.0
2,3339,8.113726085970747,0,0,4,0,9,228,5.43372200355424,1,0,3,4,8,1059,6.966024187106113,0,0,4,2,9,3,3,3,0,9.0
0,10799,9.287301413112312,0,2,4,5,9,1635,7.400009517162692,0,0,0,4,5,989,6.897704943128636,0,2,4,2,9,3,4,1,0,5.0
3,24551,10.108548596299572,0,2,1,2,1,2854,7.956827122090111,1,1,4,5,4,1719,7.450079569807499,0,0,4,4,9,5,2,1,0,7.0
3,18212,9.809890903798543,1,2,2,5,2,2110,7.65491704784832,1,1,0,3,0,1332,7.195187320178709,1,0,2,2,2,5,0,2,0,7.0
4,17410,9.764857469366598,1,1,0,1,0,1985,7.593877844605118,0,2,0,4,5,1530,7.333676395657684,1,0,0,4,0,3,0,5,0,7.0
9,4016,8.298290634359283,1,2,1,5,6,887,6.78897174299217,0,2,2,5,7,1355,7.212294468500341,0,2,0,4,5,1,0,1,0,2.0
3,3773,8.235890725928495,0,2,3,0,3,1798,7.4949862339505335,1,1,3,6,8,177,5.181783550292085,0,0,2,2,7,5,6,1,0,1.0
2,9606,9.170247278409738,1,0,1,2,6,2652,7.88344635413774,1,0,2,6,2,1650,7.409136443920128,1,0,0,5,0,5,6,6,0,2.0
7,11097,9.314520190885846,0,0,2,2,7,764,6.639875833826536,1,2,4,1,4,1165,7.061334366910438,0,1,0,3,5,4,6,1,0,12.0
7,19050,9.854874872615435,1,0,0,3,0,1870,7.534228326274089,1,1,0,1,0,350,5.860786223465865,1,2,0,0,0,3,0,10,0,9.0
8,1854,7.5256399750415355,1,0,4,6,4,81,4.406719247264253,0,0,1,4,1,801,6.687108607866515,0,0,1,3,1,0,5,9,0,12.0
6,20010,9.904037401341563,1,0,0,4,0,2473,7.813591552952433,0,1,3,2,3,226,5.424950017481403,1,1,1,2,6,0,0,1,0,7.0
6,9834,9.19370273082316,1,0,4,6,4,2193,7.693481640835175,0,0,3,2,3,1062,6.968850378341948,1,0,2,5,2,5,3,3,0,3.0
4,11839,9.379238908437996,0,1,4,2,9,1595,7.3752557780097545,0,2,0,6,5,674,6.51471269087253,1,2,4,2,4,3,4,1,0,6.0
7,3662,8.206037762778815,1,2,2,1,2,1460,7.2868764117507,1,2,0,4,0,742,6.610696044717759,1,1,2,0,2,3,2,2,0,1.0
8,20797,9.942612107220178,0,1,2,0,7,2176,7.685703061234547,1,1,1,6,6,1213,7.101675971619444,0,1,3,2,3,6,0,1,0,8.0
5,4210,8.345455428161928,1,1,0,3,0,310,5.739792912179234,1,1,0,2,0,1420,7.259116128097101,1,1,0,6,0,6,5,10,0,8.0
3,14334,9.57045937831747,1,0,4,5,4,2019,7.61085279039525,0,0,4,3,9,201,5.308267697401205,0,0,1,5,1,2,2,3,0,6.0
5,5670,8.643120748014027,1,0,0,0,0,736,6.602587892189336,1,1,1,1,6,1990,7.596392304064196,1,1,0,2,0,1,5,2,0,4.0
0,11005,9.306195857619704,0,1,0,1,5,810,6.698268054115413,1,0,0,5,0,475,6.16541785423142,0,1,0,6,5,5,1,5,0,12.0
1,3739,8.226840890408578,0,1,4,1,9,400,5.993961427306569,1,1,0,1,0,1739,7.461640392208575,0,2,4,3,9,3,0,1,0,4.0
4,12561,9.438431663014326,0,0,1,3,1,1732,7.457609289715606,1,1,2,3,2,437,6.082218910376446,0,2,2,3,7,5,5,1,0,6.0
5,18189,9.808627271512169,0,0,4,3,9,2821,7.945201132412759,0,1,1,0,1,1263,7.142036574706803,0,0,3,3,3,5,2,1,0,5.0
2,5712,8.650499558724462,1,0,2,0,2,2545,7.842278779117352,0,1,0,4,5,622,6.434546518787453,1,1,2,6,2,2,3,1,0,1.0
0,6978,8.850660919017152,1,0,3,6,8,1259,7.138866999945524,0,2,4,6,9,1942,7.57198844937744,1,1,2,3,2,2,2,1,0,3.0
9,13456,9.507254695741542,1,1,1,2,6,1406,7.249215057114389,1,2,1,6,6,802,6.688354713946762,1,1,2,4,2,6,1,2,0,8.0
7,40756,10.615382883057766,1,1,1,2,6,2998,8.00603417874901,1,1,3,2,8,1782,7.48605261786314,1,0,2,4,2,5,3,2,0,12.0
8,1863,7.530479995245536,0,0,3,1,3,155,5.049856007249537,0,2,0,1,5,468,6.150602768446279,1,0,3,6,8,5,0,1,0,8.0
2,1774,7.4815557019095165,1,1,4,3,4,84,4.442651256490317,1,0,4,0,4,1606,7.382124365737512,1,1,1,3,6,1,6,2,0,1.0
7,4132,8.326758814511733,1,1,2,2,2,1532,7.334981878871814,1,2,2,6,2,1068,6.974478911025045,1,0,3,4,8,6,0,4,0,1.0
7,13716,9.526391218478407,1,0,1,3,6,1501,7.31455283232408,0,1,1,3,1,207,5.337538079701318,0,0,2,4,7,0,5,1,0,8.0
4,12530,9.435960853165286,1,2,0,0,0,2476,7.814803429489359,1,1,1,5,6,150,5.017279836814924,1,0,0,3,0,5,4,2,0,4.0
3,7416,8.911529941736559,1,0,1,3,6,2759,7.9229859587111955,0,2,4,1,9,1898,7.549082710812286,1,2,3,1,8,1,5,1,0,1.0
5,15004,9.616138757874468,1,1,4,3,4,2209,7.700747794511798,0,1,4,4,9,1750,7.467942332285852,1,1,0,0,0,5,6,1,0,5.0
2,24291,10.097902357017466,0,0,1,1,1,1949,7.575584651557793,0,2,4,3,9,903,6.806829360392176,0,0,3,0,3,1,4,1,0,11.0
3,9611,9.17076759685636,0,2,1,0,1,2967,7.995643604287271,0,0,2,6,7,710,6.566672429803241,1,2,0,3,0,3,2,1,0,2.0
3,5511,8.614682812693495,0,0,1,2,1,623,6.436150368369428,0,2,3,0,3,1773,7.480992162869525,0,0,3,2,3,0,2,1,0,5.0
0,4156,8.332548939252638,1,1,1,5,6,851,6.747586526829315,0,2,1,4,1,752,6.6240652277998935,1,2,2,3,2,0,0,1,0,3.0
0,30350,10.320584744874001,1,2,0,5,0,2893,7.970394907191429,0,1,3,2,3,1420,7.259116128097101,1,1,0,6,0,0,5,1,0,9.0
5,3273,8.09376775793108,0,0,3,4,3,802,6.688354713946762,1,1,2,4,2,1669,7.4205789054108005,0,1,4,3,9,1,1,1,0,1.0
0,8787,9.081142433504501,0,0,2,2,7,1362,7.217443431696533,1,0,2,4,2,1977,7.589841512182657,0,0,2,3,7,1,6,3,0,4.0
7,6938,8.844912950899548,1,2,3,1,8,1132,7.0326242610280065,1,1,2,5,2,146,4.990432586778736,1,2,1,6,6,6,4,2,0,5.0
2,10237,9.233861567017529,0,1,2,3,7,2203,7.698029170272805,0,1,3,5,3,1425,7.262628600974241,0,0,0,4,5,2,0,1,0,3.0
2,9404,9.14899674173513,1,2,4,3,4,1305,7.174724309836376,0,0,0,3,5,1574,7.362010551259734,1,2,4,6,4,5,4,1,0,5.0
2,22268,10.010950855785657,1,2,3,1,8,1901,7.550661243105336,0,2,1,4,1,1357,7.213768308118642,0,1,2,6,7,0,6,1,0,10.0
8,30298,10.31886998765251,1,1,3,2,8,2321,7.7501841622578365,0,2,1,4,1,125,4.836281906951478,0,2,0,6,5,6,1,1,0,12.0
1,2223,7.707062655370473,0,0,3,4,3,112,4.727387818712341,1,1,2,0,2,1663,7.416979621381154,0,1,3,4,3,3,2,1,0,4.0
5,1208,7.097548850614793,1,2,3,4,8,140,4.948759890378168,1,2,0,0,0,508,6.2324480165505225,1,1,3,4,8,4,5,4,0,4.0
9,8333,9.0280988119824,0,2,3,3,3,1761,7.474204806496124,0,0,1,4,1,1289,7.162397497355718,0,2,4,1,9,5,2,1,0,3.0
9,6064,8.71028982137815,1,1,4,2,4,1499,7.313220387090301,0,2,4,1,9,68,4.23410650459726,1,2,3,5,8,0,5,1,0,3.0
5,4708,8.457230850243555,1,1,3,4,8,739,6.606650186198215,0,1,4,4,9,1752,7.469083884921234,1,0,2,2,2,0,0,1,0,3.0
0,6891,8.83811659764782,0,0,1,3,1,1229,7.114769448366463,0,2,4,4,9,1975,7.588829878307813,0,1,0,1,5,4,3,1,0,3.0
9,2238,7.713784616598755,1,0,3,5,8,328,5.796057750765372,1,1,3,6,8,926,6.831953565565855,1,2,1,2,6,6,6,2,0,3.0
3,2460,7.8083230503910555,1,0,0,3,0,362,5.8944028342648505,1,2,2,5,2,288,5.666426688112432,1,0,3,1,8,4,3,2,0,5.0
7,3465,8.150756470275551,0,0,0,0,5,1471,7.294377299288821,0,1,1,1,1,523,6.261491684321042,0,1,3,5,3,1,0,1,0,1.0
7,25225,10.135630487647138,0,1,0,4,5,2656,7.884952945759814,1,1,1,3,6,1321,7.186901020411631,0,1,1,5,1,4,5,1,0,8.0
0,9649,9.174713194333032,0,1,4,3,9,1064,6.970730078143525,1,2,4,0,4,1137,7.037027614686276,0,0,2,3,7,1,6,1,0,7.0
1,2170,7.682943169878292,1,1,0,0,0,665,6.501289670540389,0,2,0,0,5,840,6.734591659972948,1,0,0,0,0,2,5,35,0,1.0
3,6716,8.812396905266864,1,2,1,3,6,442,6.093569770045136,1,1,2,1,2,970,6.878326468291325,1,1,0,4,0,3,4,2,0,12.0
0,15289,9.634954298923107,0,1,4,1,9,1114,7.016609683894219,1,1,4,1,4,807,6.694562058521095,0,0,2,2,7,5,3,1,0,12.0
6,30141,10.313674826979621,0,0,1,6,1,2315,7.7475968386928855,0,2,0,5,5,46,3.8501476017100584,1,1,1,4,6,5,3,1,0,12.0
8,4894,8.49596955496461,1,1,4,1,4,2308,7.744569809354496,1,1,3,5,8,278,5.631211781821365,1,2,3,5,8,1,5,2,0,1.0
0,1684,7.429520842786462,1,1,4,4,4,275,5.62040086571715,0,2,0,2,5,859,6.756932389247553,0,1,4,5,9,6,0,1,0,2.0
6,10505,9.259701801513907,0,2,0,5,5,2407,7.786551806428712,0,1,2,6,7,877,6.777646593635117,0,1,2,2,7,5,2,1,0,3.0
2,14392,9.57449725626267,1,1,2,0,2,1435,7.269616749608169,0,1,0,0,5,1477,7.298445101508147,0,1,2,0,7,6,5,7,0,8.0
4,8239,9.016755622903517,0,1,4,0,9,617,6.42648845745769,0,2,2,1,7,835,6.728628613084702,0,1,0,2,5,0,0,1,0,11.0
3,4561,8.425516402844334,0,1,1,4,1,247,5.5134287461649825,0,1,2,2,7,1350,7.208600337960199,1,0,0,6,0,6,4,1,0,12.0
8,16896,9.73489137036065,1,0,1,5,6,1508,7.319202458767849,1,2,3,3,8,1816,7.504942068396171,1,1,1,3,6,1,1,4,0,9.0
7,6212,8.734399150063695,1,2,2,3,2,771,6.648984550024776,0,0,1,1,1,815,6.704414354964107,0,2,0,3,5,0,6,1,0,6.0
3,2704,7.902857191280582,1,1,4,2,4,517,6.249975242259483,0,1,2,6,7,636,6.456769655572163,1,0,1,6,6,4,2,1,0,3.0
0,22604,10.025926399728705,1,2,4,1,4,1933,7.56734567601324,0,1,3,1,3,1341,7.201916317531627,0,0,1,4,1,6,4,1,0,10.0
3,4902,8.497602541651233,1,0,2,2,2,908,6.812345094177479,1,2,3,5,8,1270,7.147559271189454,1,1,0,3,0,3,1,2,0,3.0
9,1794,7.492760300922379,1,0,4,2,4,166,5.117993812416755,1,1,1,5,6,134,4.90527477843843,1,2,4,1,4,4,0,2,0,9.0
8,18334,9.816567080505427,1,1,4,1,4,1317,7.183870715062453,0,0,2,1,7,1213,7.101675971619444,0,1,3,2,3,3,1,1,0,12.0
6,1780,7.484930283289661,1,1,0,2,0,106,4.672828834461906,1,1,1,1,6,1250,7.1316985104669115,1,2,0,4,0,6,3,2,0,4.0
2,1705,7.441906728051625,0,1,0,4,5,228,5.43372200355424,1,0,3,4,8,565,6.338594078203183,0,1,0,5,5,5,0,1,0,4.0
7,12364,9.422625179955517,1,1,4,2,4,1624,7.393263094763838,1,1,4,0,4,996,6.904750769961838,1,0,1,2,6,1,6,4,0,6.0
4,10130,9.223355309053677,1,2,0,1,0,1082,6.9874902470009905,1,2,2,4,2,1474,7.29641326877392,1,1,4,4,4,1,4,2,0,7.0
6,8176,9.009080614161977,1,1,1,0,6,1177,7.071573364211532,0,1,2,1,7,1114,7.016609683894219,1,1,4,1,4,2,5,1,0,5.0
7,11849,9.380083146563278,0,2,4,5,9,1679,7.426549072397305,0,2,4,6,9,96,4.574710978503383,1,0,1,5,6,5,0,1,0,6.0
2,13319,9.49702194409438,0,2,4,5,9,2603,7.86480400332846,0,2,3,6,3,304,5.720311776607412,1,1,4,3,4,3,3,19,0,4.0
2,979,6.887552571664617,0,1,4,6,9,117,4.770684624465665,0,0,2,5,7,160,5.081404364984463,1,1,0,6,0,0,0,1,0,6.0
3,11826,9.378140332251117,1,0,1,3,6,2227,7.708859601047175,0,1,2,1,7,691,6.539585955617669,0,1,1,5,1,4,6,1,0,4.0
4,14910,9.609854474590907,1,0,0,0,0,2359,7.7664168980196555,0,1,4,0,9,756,6.6293632534374485,1,0,1,0,6,2,1,7,0,5.0
4,28058,10.24206471510266,1,2,3,2,8,2266,7.726212650507529,1,1,1,5,6,866,6.7650389767805414,1,2,1,5,6,2,4,2,0,11.0
8,5173,8.551401362745974,0,1,3,0,3,372,5.921578419643816,1,0,2,1,2,1453,7.282073658093465,0,1,3,4,3,6,3,1,0,9.0
5,30318,10.319529857682062,1,0,3,1,8,2458,7.807510042216193,1,1,3,1,8,822,6.71295620067707,1,0,2,3,2,4,2,2,0,11.0
8,15274,9.633972784039797,1,1,4,0,4,1497,7.311886164077165,0,0,2,6,7,304,5.720311776607412,1,1,4,3,4,1,5,1,0,9.0
1,9327,9.140775908590273,0,0,2,3,7,917,6.822197390620491,0,2,2,0,7,1991,7.596894438144544,0,2,1,3,1,1,5,1,0,7.0
5,19866,9.896815342768063,1,0,1,0,6,2006,7.604396348796338,1,2,1,4,6,1812,7.502738210754851,1,0,2,6,2,5,4,2,0,8.0
6,7120,8.870803443982124,1,1,0,1,0,1129,7.029972911706386,0,1,4,2,9,346,5.849324779946859,1,1,1,3,6,5,0,1,0,5.0
4,14079,9.552510629712033,0,0,4,2,9,1279,7.154615356913663,0,1,4,5,9,1289,7.162397497355718,0,2,4,1,9,4,4,1,0,9.0
9,26381,10.180437238408865,0,2,1,5,1,2276,7.7306140660637395,1,2,1,1,6,1345,7.204892510204673,0,1,0,1,5,6,2,1,0,10.0
0,21528,9.977156142461329,1,0,3,3,8,1505,7.317212408359839,0,2,0,0,5,1963,7.582738488914411,0,1,3,3,3,1,2,1,0,12.0
5,3096,8.038189179973203,1,0,1,2,6,655,6.486160788944089,0,1,0,4,5,476,6.1675164908883415,1,2,1,0,6,6,1,1,0,3.0
6,17592,9.775256374639046,1,0,2,1,2,1773,7.480992162869525,0,0,3,2,3,1635,7.400009517162692,0,0,0,4,5,3,4,3,0,8.0
6,9734,9.1834829178063,1,2,4,4,4,1869,7.533693709848633,0,0,4,0,9,389,5.966146739123692,0,2,4,4,9,6,2,1,0,4.0
7,24176,10.093157046992621,1,2,1,5,6,1990,7.596392304064196,1,1,0,2,0,296,5.6937321388027,1,2,1,2,6,1,6,2,0,11.0
5,12892,9.464439807410837,1,1,2,5,2,1436,7.270312886079025,1,2,1,1,6,1404,7.247792581767846,1,0,4,4,4,3,2,4,0,7.0
3,3078,8.0323601479245,1,0,3,5,8,419,6.040254711277414,0,2,4,6,9,1821,7.507690077819904,0,0,1,1,1,0,4,1,0,2.0
2,35954,10.490023435536594,1,2,4,2,4,2715,7.906915488678587,0,0,0,6,5,659,6.492239835020471,0,2,4,1,9,1,6,1,0,12.0
8,18078,9.802506322682014,1,0,3,4,8,2983,8.001019961323651,0,1,3,1,3,180,5.198497031265826,1,0,0,5,0,0,2,1,0,5.0
6,5125,8.542080906924017,0,1,0,1,5,2085,7.643003635560718,0,0,0,6,5,955,6.862757913051401,0,1,0,3,5,3,5,5,0,1.0
2,16030,9.682279626689674,1,1,0,0,0,1291,7.163946684342547,0,1,1,3,1,1829,7.512071245835466,0,2,4,2,9,1,4,1,0,10.0
2,20727,9.939240722241946,0,0,2,0,7,1569,7.358830898342354,0,0,4,1,9,330,5.802118375377063,1,0,0,1,0,0,0,3,0,12.0
4,1088,6.9930151229329605,1,2,3,3,8,95,4.564348191467836,0,2,0,4,5,898,6.80128303447162,1,1,3,2,8,5,5,1,0,1.0
3,13251,9.491903763419787,0,0,1,0,1,1800,7.496097345175956,1,0,0,1,0,651,6.480044561926653,0,0,1,0,1,0,2,3,0,6.0
2,2823,7.945909598613133,0,0,3,2,3,114,4.74493212836325,1,0,4,2,4,1683,7.428927194802272,0,0,3,3,3,3,0,3,0,9.0
7,36602,10.507885483243443,1,2,2,6,2,2917,7.978653729082731,0,1,2,5,7,1598,7.377133712833954,1,2,3,2,8,0,3,1,0,11.0
9,23620,10.069891425857708,1,1,0,2,0,1697,7.437206366871292,0,2,2,3,7,1559,7.352441100243583,0,2,4,5,9,0,5,1,0,12.0
5,3431,8.140898460607852,0,2,1,1,1,325,5.786897381366708,0,1,0,3,5,181,5.204006687076795,0,1,1,6,1,2,1,1,0,9.0
8,4227,8.349484346990128,0,0,2,6,7,1125,7.026426808699636,0,0,0,5,5,852,6.748759547491679,1,0,2,5,2,5,4,3,0,2.0
6,6046,8.707317560273212,1,1,1,5,6,2160,7.6783263565068856,1,0,0,4,0,1726,7.454141078146678,1,1,1,4,6,0,0,2,0,1.0
7,27934,10.237635661893249,1,1,4,4,4,2145,7.671360923190644,0,0,0,3,5,49,3.912023005428146,0,1,4,0,9,3,5,1,0,12.0
9,2141,7.669495251007694,0,2,1,6,1,193,5.267858159063328,0,1,3,4,3,790,6.673297967767654,1,1,0,6,0,5,2,1,0,6.0
0,6971,8.849657406639912,0,2,1,6,1,747,6.617402977974478,0,0,2,5,7,995,6.903747257584598,0,2,0,1,5,3,5,1,0,7.0
7,14098,9.55385915186536,1,1,3,0,8,2080,7.640603826393634,1,1,0,1,0,1618,7.389563953677635,1,1,3,1,8,0,2,2,0,5.0
8,8205,9.012620873002131,0,0,0,1,5,2722,7.909489492673759,1,1,2,6,2,39,3.6888794541139363,0,0,4,4,9,6,6,1,0,2.0
8,3035,8.01829613851552,0,2,0,4,5,248,5.517452896464707,1,2,3,3,8,307,5.730099782973574,0,1,2,6,7,5,0,1,0,10.0
6,28610,10.261546538247021,1,2,0,1,0,2596,7.862112211662748,1,1,1,6,6,54,4.007333185232471,1,0,4,5,4,0,2,2,0,10.0
4,8163,9.007489523929735,0,0,3,1,3,816,6.705639094860003,1,0,1,4,6,3,1.3862943611198906,0,0,3,3,3,1,1,3,2,9.0
