slot_d1,slot_d1_abs_log1p,slot_d1_is_even,slot_d1_mod3,slot_d1_mod5,slot_d1_mod7,slot_d1_mod10,slot_d2,slot_d2_abs_log1p,slot_d2_is_even,slot_d2_mod3,slot_d2_mod5,slot_d2_mod7,slot_d2_mod10,slot_d3,slot_d3_abs_log1p,slot_d3_is_even,slot_d3_mod3,slot_d3_mod5,slot_d3_mod7,slot_d3_mod10,slot_removed,slot_removed_abs_log1p,slot_removed_sign,slot_removed_is_even,slot_removed_mod3,slot_removed_mod5,slot_removed_mod7,slot_removed_mod10,slot_k,slot_k_abs_log1p,slot_k_is_even,slot_k_mod3,slot_k_mod5,slot_k_mod7,slot_k_mod10,slot_group,slot_place,slot_event_phrase,gcd_all,n_multiple_pairs,y
23,3.1780538303479458,0,2,3,2,3,10,2.3978952727983707,1,1,0,3,0,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,4,0,1,1,60.0
18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,3,1,0,1,3,37.0
6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,0,5,1,2,4.0
24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,1,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,3,1,1,3,23.0
16,2.833213344056216,1,1,1,2,6,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1,2,1,3,17.0
16,2.833213344056216,1,1,1,2,6,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,0,0.0,0,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,4,1,0,1,1,35.0
12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,1,1,1,4,37.0
17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,27,3.332204510175204,0,0,2,6,7,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,3,3,2,1,1,15.0
9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,0,2,0,1,2,10.0
26,3.295836866004329,1,2,1,5,6,29,3.4011973816621555,0,2,4,1,9,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,5,3,1,3,95.0
11,2.4849066497880004,0,2,1,4,1,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,4,2,5,1,1,3.0
18,2.9444389791664403,1,0,3,4,8,22,3.1354942159291497,1,1,2,1,2,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,4,5,2,5,14.0
20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,5,5,1,3,75.0
29,3.4011973816621555,0,2,4,1,9,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,1,5,5,1,2,15.0
17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,3,0,3,1,1,66.0
23,3.1780538303479458,0,2,3,2,3,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,5,3,2,1,4,94.0
20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5,3,5,1,5,52.0
29,3.4011973816621555,0,2,4,1,9,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,3,2,1,2,115.0
29,3.4011973816621555,0,2,4,1,9,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4,2,5,1,2,85.0
28,3.367295829986474,1,1,3,0,8,22,3.1354942159291497,1,1,2,1,2,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,0,5,1,1,1,65.0
27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,4,2,1,6,65.0
5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,4,3,1,2,1.0
30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,0,3,1,4,111.0
8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4,0,4,1,0,9.0
8,2.1972245773362196,1,2,3,1,8,21,3.091042453358316,0,0,1,0,1,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,0,1,1,3,15.0
21,3.091042453358316,0,0,1,0,1,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,5,1,1,2,56.0
19,2.995732273553991,0,1,4,5,9,26,3.295836866004329,1,2,1,5,6,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,4,4,5,1,1,61.0
13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,0,4,1,2,14.0
27,3.332204510175204,0,0,2,6,7,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1,5,1,2,107.0
14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,3,5,1,1,21.0
14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,0,0,1,4,59.0
18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,4,1,1,7,35.0
30,3.4339872044851463,1,0,0,2,0,19,2.995732273553991,0,1,4,5,9,19,2.995732273553991,0,1,4,5,9,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,3,4,5,1,2,112.0
21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,1,5,1,1,68.0
20,3.044522437723423,1,2,0,6,0,23,3.1780538303479458,0,2,3,2,3,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,0,1,4,1,5,34.0
24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,4,1,3,1,2,1.0
27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,0,0.0,0,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,3,5,1,1,1,80.0
11,2.4849066497880004,0,2,1,4,1,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1,0,1,0,2.0
8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,11,2.4849066497880004,0,2,1,4,1,0,0.0,0,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,4,4,2,1,0,8.0
30,3.4339872044851463,1,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0,5,1,3,77.0
12,2.5649493574615367,1,0,2,5,2,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,3,4,1,2,34.0
17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,2,4,1,3,11.0
21,3.091042453358316,0,0,1,0,1,20,3.044522437723423,1,2,0,6,0,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,1,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1,4,1,4,6.0
26,3.295836866004329,1,2,1,5,6,21,3.091042453358316,0,0,1,0,1,22,3.1354942159291497,1,1,2,1,2,0,0.0,0,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,5,3,0,1,0,61.0
14,2.70805020110221,1,2,4,0,4,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,4,5,2,1,1,16.0
27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,4,3,1,2,65.0
18,2.9444389791664403,1,0,3,4,8,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,5,5,1,2,26.0
18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,0,3,1,4,29.0
18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,0,3,4,1,1,38.0
29,3.4011973816621555,0,2,4,1,9,12,2.5649493574615367,1,0,2,5,2,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4,0,3,1,2,55.0
16,2.833213344056216,1,1,1,2,6,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,0,5,5,1,1,48.0
27,3.332204510175204,0,0,2,6,7,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,5,3,1,2,15.0
9,2.302585092994046,0,0,4,2,9,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,1,4,3,7,18.0
27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,2,4,5,3,4,126.0
25,3.258096538021482,0,1,0,4,5,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,4,4,1,2,29.0
30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,3,1,1,1,3,100.0
21,3.091042453358316,0,0,1,0,1,17,2.8903717578961645,0,2,2,3,7,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,0,2,1,1,63.0
12,2.5649493574615367,1,0,2,5,2,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,0,1,4,1,5,25.0
19,2.995732273553991,0,1,4,5,9,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,2,4,1,5,46.0
17,2.8903717578961645,0,2,2,3,7,15,2.772588722239781,0,0,0,1,5,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,3,0,1,2,18.0
22,3.1354942159291497,1,1,2,1,2,24,3.2188758248682006,1,0,4,3,4,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,5,1,1,1,72.0
20,3.044522437723423,1,2,0,6,0,28,3.367295829986474,1,1,3,0,8,27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,2,5,1,5,9.0
28,3.367295829986474,1,1,3,0,8,17,2.8903717578961645,0,2,2,3,7,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,5,3,1,2,55.0
25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,1,1,1,3,34.0
6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1,4,2,7,4.0
5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,1,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,2,0,1,3,6.0
21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,5,0,3,1,2,78.0
22,3.1354942159291497,1,1,2,1,2,21,3.091042453358316,0,0,1,0,1,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,2,3,1,4,61.0
27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,4,1,1,3,27.0
16,2.833213344056216,1,1,1,2,6,16,2.833213344056216,1,1,1,2,6,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,5,3,2,4,10.0
29,3.4011973816621555,0,2,4,1,9,16,2.833213344056216,1,1,1,2,6,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,0,4,0,1,0,115.0
18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,5,3,1,3,65.0
11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4,3,1,1,5,36.0
29,3.4011973816621555,0,2,4,1,9,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,2,5,1,1,82.0
23,3.1780538303479458,0,2,3,2,3,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,3,1,1,1,94.0
20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,5,3,1,3,11.0
29,3.4011973816621555,0,2,4,1,9,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,0,0,3,3,3,5,5,5,1,1,29.0
30,3.4339872044851463,1,0,0,2,0,25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,4,1,4,1,4,89.0
24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,2,4,1,4,36.0
22,3.1354942159291497,1,1,2,1,2,19,2.995732273553991,0,1,4,5,9,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,0,4,1,5,24.0
22,3.1354942159291497,1,1,2,1,2,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,0,0,1,1,23.0
23,3.1780538303479458,0,2,3,2,3,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,0,5,1,1,31.0
28,3.367295829986474,1,1,3,0,8,16,2.833213344056216,1,1,1,2,6,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,3,4,1,2,58.0
14,2.70805020110221,1,2,4,0,4,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,3,2,1,1,39.0
29,3.4011973816621555,0,2,4,1,9,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,1,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,0,3,1,1,1,43.0
19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,0,2,1,3,60.0
11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,27,3.332204510175204,0,0,2,6,7,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,0,0,1,3,18.0
28,3.367295829986474,1,1,3,0,8,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,3,0,1,2,61.0
16,2.833213344056216,1,1,1,2,6,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,4,5,1,3,24.0
16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1,3,1,2,70.0
20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4,1,2,1,5,48.0
15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5,0,1,1,7,38.0
28,3.367295829986474,1,1,3,0,8,25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,2,2,1,3,52.0
27,3.332204510175204,0,0,2,6,7,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,0,2,1,3,6.0
30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,0,0,3,3,3,2,3,0,1,2,39.0
26,3.295836866004329,1,2,1,5,6,17,2.8903717578961645,0,2,2,3,7,18,2.9444389791664403,1,0,3,4,8,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,0,3,1,1,0,43.0
23,3.1780538303479458,0,2,3,2,3,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,0,0,3,3,3,4,5,2,1,1,30.0
27,3.332204510175204,0,0,2,6,7,29,3.4011973816621555,0,2,4,1,9,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,0,4,0,1,1,37.0
27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,0,0.0,0,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,4,3,0,1,1,89.0
16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3,1,2,1,6,13.0
16,2.833213344056216,1,1,1,2,6,27,3.332204510175204,0,0,2,6,7,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,4,4,1,4,47.0
27,3.332204510175204,0,0,2,6,7,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,5,0,2,1,3,103.0
21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4,5,1,1,3,40.0
27,3.332204510175204,0,0,2,6,7,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,3,3,1,3,42.0
22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,5,1,1,3,63.0
20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,2,2,3,1,3,45.0
12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,4,5,4,1,6,42.0
16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,5,4,1,2,75.0
26,3.295836866004329,1,2,1,5,6,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0,3,1,3,80.0
15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,1,0,2,1,3,29.0
8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,4,4,3,1,3,27.0
23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,0,0.0,0,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,0,2,3,1,0,77.0
12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,21,3.091042453358316,0,0,1,0,1,0,0.0,0,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,0,5,0,1,0,14.0
20,3.044522437723423,1,2,0,6,0,22,3.1354942159291497,1,1,2,1,2,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,0,0,3,1,1,57.0
16,2.833213344056216,1,1,1,2,6,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,0,4,2,1,2,68.0
