slot_name,slot_daily_amount,slot_daily_amount_abs_log1p,slot_daily_amount_is_even,slot_daily_amount_mod3,slot_daily_amount_mod5,slot_daily_amount_mod7,slot_daily_amount_mod10,slot_small_unit,slot_per_large,slot_per_large_abs_log1p,slot_per_large_is_even,slot_per_large_mod3,slot_per_large_mod5,slot_per_large_mod7,slot_per_large_mod10,slot_large_unit,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,gcd_all,n_multiple_pairs,y
10,30,3.4339872044851463,1,0,0,2,0,4,6,1.9459101490553132,1,0,1,6,6,4,191,5.2574953720277815,0,2,1,2,1,1,1,955.0
7,12,2.5649493574615367,1,0,2,5,2,1,25,3.258096538021482,0,1,0,4,5,1,325,5.786897381366708,0,1,0,3,5,1,1,156.0
6,11,2.4849066497880004,0,2,1,4,1,0,10,2.3978952727983707,1,1,0,3,0,0,310,5.739792912179234,1,1,0,2,0,1,1,341.0
8,50,3.9318256327243257,1,2,0,1,0,1,50,3.9318256327243257,1,2,0,1,0,1,117,4.770684624465665,0,0,2,5,7,1,1,117.0
8,42,3.7612001156935624,1,0,2,0,2,3,40,3.713572066704308,1,1,0,5,0,3,320,5.771441123130016,1,2,0,5,0,2,1,336.0
11,20,3.044522437723423,1,2,0,6,0,3,40,3.713572066704308,1,1,0,5,0,3,108,4.6913478822291435,1,0,3,3,8,4,1,54.0
6,39,3.6888794541139363,0,0,4,4,9,9,50,3.9318256327243257,1,2,0,1,0,9,50,3.9318256327243257,1,2,0,1,0,1,1,39.0
4,6,1.9459101490553132,1,0,1,6,6,3,40,3.713572066704308,1,1,0,5,0,3,140,4.948759890378168,1,2,0,0,0,2,0,21.0
6,40,3.713572066704308,1,1,0,5,0,7,60,4.110873864173311,1,0,0,4,0,7,231,5.44673737166631,0,0,1,0,1,1,0,154.0
10,41,3.7376696182833684,0,2,1,6,1,0,10,2.3978952727983707,1,1,0,3,0,0,60,4.110873864173311,1,0,0,4,0,1,1,246.0
10,5,1.791759469228055,0,2,0,5,5,6,16,2.833213344056216,1,1,1,2,6,6,16,2.833213344056216,1,1,1,2,6,1,1,5.0
9,27,3.332204510175204,0,0,2,6,7,9,50,3.9318256327243257,1,2,0,1,0,9,200,5.303304908059076,1,2,0,4,0,1,1,108.0
3,23,3.1780538303479458,0,2,3,2,3,2,100,4.61512051684126,1,1,0,2,0,2,200,5.303304908059076,1,2,0,4,0,1,1,46.0
1,3,1.3862943611198906,0,0,3,3,3,3,24,3.2188758248682006,1,0,4,3,4,3,200,5.303304908059076,1,2,0,4,0,1,1,25.0
8,38,3.6635616461296463,1,2,3,3,8,4,12,2.5649493574615367,1,0,2,5,2,4,90,4.51085950651685,1,0,0,6,0,2,0,285.0
10,39,3.6888794541139363,0,0,4,4,9,6,16,2.833213344056216,1,1,1,2,6,6,352,5.8664680569332965,1,1,2,2,2,1,1,858.0
6,17,2.8903717578961645,0,2,2,3,7,8,50,3.9318256327243257,1,2,0,1,0,8,150,5.017279836814924,1,0,0,3,0,1,1,51.0
5,47,3.871201010907891,0,2,2,5,7,7,60,4.110873864173311,1,0,0,4,0,7,240,5.484796933490655,1,0,0,2,0,1,1,188.0
8,35,3.58351893845611,0,2,0,0,5,7,60,4.110873864173311,1,0,0,4,0,7,264,5.579729825986222,1,0,4,5,4,1,0,154.0
4,15,2.772588722239781,0,0,0,1,5,0,10,2.3978952727983707,1,1,0,3,0,0,314,5.752572638825633,1,2,4,6,4,1,0,471.0
2,42,3.7612001156935624,1,0,2,0,2,9,20,3.044522437723423,1,2,0,6,0,9,320,5.771441123130016,1,2,0,5,0,2,1,672.0
11,17,2.8903717578961645,0,2,2,3,7,6,16,2.833213344056216,1,1,1,2,6,6,128,4.859812404361672,1,2,3,2,8,1,1,136.0
10,39,3.6888794541139363,0,0,4,4,9,3,12,2.5649493574615367,1,0,2,5,2,3,52,3.970291913552122,1,1,2,3,2,1,0,169.0
0,11,2.4849066497880004,0,2,1,4,1,3,24,3.2188758248682006,1,0,4,3,4,3,168,5.1298987149230735,1,0,3,0,8,1,1,77.0
6,27,3.332204510175204,0,0,2,6,7,0,10,2.3978952727983707,1,1,0,3,0,0,310,5.739792912179234,1,1,0,2,0,1,1,837.0
10,29,3.4011973816621555,0,2,4,1,9,1,50,3.9318256327243257,1,2,0,1,0,1,350,5.860786223465865,1,2,0,0,0,1,1,203.0
9,23,3.1780538303479458,0,2,3,2,3,4,6,1.9459101490553132,1,0,1,6,6,4,216,5.37989735354046,1,0,1,6,6,1,1,828.0
10,45,3.828641396489095,0,0,0,3,5,2,200,5.303304908059076,1,2,0,4,0,2,160,5.081404364984463,1,1,0,6,0,5,0,36.0
8,40,3.713572066704308,1,1,0,5,0,6,16,2.833213344056216,1,1,1,2,6,6,208,5.342334251964811,1,1,3,5,8,8,1,520.0
4,40,3.713572066704308,1,1,0,5,0,4,6,1.9459101490553132,1,0,1,6,6,4,186,5.231108616854587,1,0,1,4,6,2,1,1240.0
6,25,3.258096538021482,0,1,0,4,5,5,8,2.1972245773362196,1,2,3,1,8,5,144,4.976733742420574,1,0,4,4,4,1,1,450.0
6,6,1.9459101490553132,1,0,1,6,6,4,24,3.2188758248682006,1,0,4,3,4,4,344,5.84354441703136,1,2,4,1,4,2,1,86.0
1,4,1.6094379124341003,1,1,4,4,4,3,20,3.044522437723423,1,2,0,6,0,3,365,5.902633333401366,0,2,0,1,5,1,1,73.0
5,20,3.044522437723423,1,2,0,6,0,1,10,2.3978952727983707,1,1,0,3,0,1,293,5.683579767338681,0,2,3,6,3,1,1,586.0
5,22,3.1354942159291497,1,1,2,1,2,1,10,2.3978952727983707,1,1,0,3,0,1,155,5.049856007249537,0,2,0,1,5,1,0,341.0
8,32,3.4965075614664802,1,2,2,4,2,1,25,3.258096538021482,0,1,0,4,5,1,100,4.61512051684126,1,1,0,2,0,1,1,128.0
10,10,2.3978952727983707,1,1,0,3,0,5,16,2.833213344056216,1,1,1,2,6,5,104,4.653960350157523,1,2,4,6,4,2,0,65.0
11,29,3.4011973816621555,0,2,4,1,9,6,16,2.833213344056216,1,1,1,2,6,6,80,4.394449154672439,1,2,0,3,0,1,1,145.0
10,25,3.258096538021482,0,1,0,4,5,5,16,2.833213344056216,1,1,1,2,6,5,208,5.342334251964811,1,1,3,5,8,1,1,325.0
2,15,2.772588722239781,0,0,0,1,5,1,25,3.258096538021482,0,1,0,4,5,1,170,5.14166355650266,1,2,0,2,0,5,0,102.0
5,26,3.295836866004329,1,2,1,5,6,8,25,3.258096538021482,0,1,0,4,5,8,350,5.860786223465865,1,2,0,0,0,1,1,364.0
11,25,3.258096538021482,0,1,0,4,5,0,20,3.044522437723423,1,2,0,6,0,0,172,5.153291594497779,1,1,2,4,2,1,0,215.0
7,39,3.6888794541139363,0,0,4,4,9,0,10,2.3978952727983707,1,1,0,3,0,0,110,4.709530201312334,1,2,0,5,0,1,1,429.0
8,43,3.784189633918261,0,1,3,1,3,8,25,3.258096538021482,0,1,0,4,5,8,275,5.62040086571715,0,2,0,2,5,1,1,473.0
5,38,3.6635616461296463,1,2,3,3,8,4,24,3.2188758248682006,1,0,4,3,4,4,276,5.6240175061873385,1,0,1,3,6,2,0,437.0
4,11,2.4849066497880004,0,2,1,4,1,3,40,3.713572066704308,1,1,0,5,0,3,160,5.081404364984463,1,1,0,6,0,1,1,44.0
6,14,2.70805020110221,1,2,4,0,4,8,30,3.4339872044851463,1,0,0,2,0,8,30,3.4339872044851463,1,0,0,2,0,2,1,14.0
5,32,3.4965075614664802,1,2,2,4,2,9,20,3.044522437723423,1,2,0,6,0,9,105,4.663439094112067,0,0,0,0,5,1,0,168.0
9,19,2.995732273553991,0,1,4,5,9,4,6,1.9459101490553132,1,0,1,6,6,4,240,5.484796933490655,1,0,0,2,0,1,1,760.0
9,37,3.6375861597263857,0,1,2,2,7,3,30,3.4339872044851463,1,0,0,2,0,3,240,5.484796933490655,1,0,0,2,0,1,1,296.0
8,20,3.044522437723423,1,2,0,6,0,0,20,3.044522437723423,1,2,0,6,0,0,190,5.25227342804663,1,1,0,1,0,10,1,190.0
10,33,3.5263605246161616,0,0,3,5,3,7,60,4.110873864173311,1,0,0,4,0,7,280,5.638354669333745,1,1,0,0,0,1,0,154.0
8,48,3.8918202981106265,1,0,3,6,8,3,15,2.772588722239781,0,0,0,1,5,3,15,2.772588722239781,0,0,0,1,5,3,1,48.0
11,10,2.3978952727983707,1,1,0,3,0,3,30,3.4339872044851463,1,0,0,2,0,3,273,5.6131281063880705,0,0,3,0,3,1,1,91.0
8,49,3.912023005428146,0,1,4,0,9,4,6,1.9459101490553132,1,0,1,6,6,4,276,5.6240175061873385,1,0,1,3,6,1,1,2254.0
2,25,3.258096538021482,0,1,0,4,5,3,15,2.772588722239781,0,0,0,1,5,3,360,5.8888779583328805,1,0,0,3,0,5,1,600.0
8,23,3.1780538303479458,0,2,3,2,3,5,8,2.1972245773362196,1,2,3,1,8,5,88,4.48863636973214,1,1,3,4,8,1,1,253.0
9,38,3.6635616461296463,1,2,3,3,8,5,8,2.1972245773362196,1,2,3,1,8,5,136,4.919980925828125,1,1,1,3,6,2,1,646.0
6,7,2.0794415416798357,0,1,2,0,7,9,20,3.044522437723423,1,2,0,6,0,9,220,5.3981627015177525,1,1,0,3,0,1,1,77.0
7,23,3.1780538303479458,0,2,3,2,3,8,40,3.713572066704308,1,1,0,5,0,8,320,5.771441123130016,1,2,0,5,0,1,1,184.0
2,34,3.5553480614894135,1,1,4,6,4,2,50,3.9318256327243257,1,2,0,1,0,2,125,4.836281906951478,0,2,0,6,5,1,0,85.0
8,21,3.091042453358316,0,0,1,0,1,3,30,3.4339872044851463,1,0,0,2,0,3,50,3.9318256327243257,1,2,0,1,0,1,0,35.0
11,8,2.1972245773362196,1,2,3,1,8,7,60,4.110873864173311,1,0,0,4,0,7,270,5.602118820879701,1,0,0,4,0,2,0,36.0
6,6,1.9459101490553132,1,0,1,6,6,7,60,4.110873864173311,1,0,0,4,0,7,280,5.638354669333745,1,1,0,0,0,2,1,28.0
8,21,3.091042453358316,0,0,1,0,1,8,50,3.9318256327243257,1,2,0,1,0,8,50,3.9318256327243257,1,2,0,1,0,1,1,21.0
5,37,3.6375861597263857,0,1,2,2,7,0,10,2.3978952727983707,1,1,0,3,0,0,260,5.564520407322694,1,2,0,1,0,1,1,962.0
2,13,2.6390573296152584,0,1,3,6,3,8,50,3.9318256327243257,1,2,0,1,0,8,350,5.860786223465865,1,2,0,0,0,1,1,91.0
9,37,3.6375861597263857,0,1,2,2,7,8,40,3.713572066704308,1,1,0,5,0,8,160,5.081404364984463,1,1,0,6,0,1,1,148.0
8,18,2.9444389791664403,1,0,3,4,8,9,50,3.9318256327243257,1,2,0,1,0,9,125,4.836281906951478,0,2,0,6,5,1,0,45.0
5,16,2.833213344056216,1,1,1,2,6,7,60,4.110873864173311,1,0,0,4,0,7,255,5.545177444479562,0,0,0,3,5,1,0,68.0
11,15,2.772588722239781,0,0,0,1,5,5,16,2.833213344056216,1,1,1,2,6,5,336,5.820082930352362,1,0,1,0,6,1,1,315.0
5,27,3.332204510175204,0,0,2,6,7,1,50,3.9318256327243257,1,2,0,1,0,1,300,5.707110264748875,1,0,0,6,0,1,1,162.0
3,22,3.1354942159291497,1,1,2,1,2,2,200,5.303304908059076,1,2,0,4,0,2,200,5.303304908059076,1,2,0,4,0,2,1,22.0
2,8,2.1972245773362196,1,2,3,1,8,7,60,4.110873864173311,1,0,0,4,0,7,120,4.795790545596741,1,0,0,1,0,4,2,16.0
7,26,3.295836866004329,1,2,1,5,6,2,50,3.9318256327243257,1,2,0,1,0,2,325,5.786897381366708,0,1,0,3,5,1,0,169.0
6,4,1.6094379124341003,1,1,4,4,4,3,12,2.5649493574615367,1,0,2,5,2,3,237,5.472270673671475,0,0,2,6,7,1,1,79.0
3,11,2.4849066497880004,0,2,1,4,1,1,50,3.9318256327243257,1,2,0,1,0,1,350,5.860786223465865,1,2,0,0,0,1,1,77.0
7,18,2.9444389791664403,1,0,3,4,8,5,16,2.833213344056216,1,1,1,2,6,5,184,5.220355825078324,1,1,4,2,4,2,0,207.0
8,33,3.5263605246161616,0,0,3,5,3,7,60,4.110873864173311,1,0,0,4,0,7,20,3.044522437723423,1,2,0,6,0,1,1,11.0
1,11,2.4849066497880004,0,2,1,4,1,3,20,3.044522437723423,1,2,0,6,0,3,40,3.713572066704308,1,1,0,5,0,1,1,22.0
1,33,3.5263605246161616,0,0,3,5,3,2,100,4.61512051684126,1,1,0,2,0,2,300,5.707110264748875,1,0,0,6,0,1,1,99.0
10,45,3.828641396489095,0,0,0,3,5,3,12,2.5649493574615367,1,0,2,5,2,3,268,5.594711379601839,1,1,3,2,8,1,0,1005.0
0,36,3.6109179126442243,1,0,1,1,6,2,100,4.61512051684126,1,1,0,2,0,2,225,5.420534999272286,0,0,0,1,5,1,0,81.0
1,13,2.6390573296152584,0,1,3,6,3,5,8,2.1972245773362196,1,2,3,1,8,5,312,5.746203190540153,1,0,2,4,2,1,2,507.0
3,37,3.6375861597263857,0,1,2,2,7,8,30,3.4339872044851463,1,0,0,2,0,8,210,5.351858133476067,1,0,0,0,0,1,1,259.0
2,49,3.912023005428146,0,1,4,0,9,3,10,2.3978952727983707,1,1,0,3,0,3,100,4.61512051684126,1,1,0,2,0,1,1,490.0
5,5,1.791759469228055,0,2,0,5,5,1,10,2.3978952727983707,1,1,0,3,0,1,40,3.713572066704308,1,1,0,5,0,5,3,20.0
7,8,2.1972245773362196,1,2,3,1,8,5,16,2.833213344056216,1,1,1,2,6,5,106,4.672828834461906,1,1,1,1,6,2,1,53.0
1,16,2.833213344056216,1,1,1,2,6,6,16,2.833213344056216,1,1,1,2,6,6,30,3.4339872044851463,1,0,0,2,0,2,1,30.0
7,17,2.8903717578961645,0,2,2,3,7,7,60,4.110873864173311,1,0,0,4,0,7,60,4.110873864173311,1,0,0,4,0,1,1,17.0
9,34,3.5553480614894135,1,1,4,6,4,6,16,2.833213344056216,1,1,1,2,6,6,80,4.394449154672439,1,2,0,3,0,2,1,170.0
6,7,2.0794415416798357,0,1,2,0,7,4,24,3.2188758248682006,1,0,4,3,4,4,120,4.795790545596741,1,0,0,1,0,1,1,35.0
2,19,2.995732273553991,0,1,4,5,9,1,10,2.3978952727983707,1,1,0,3,0,1,180,5.198497031265826,1,0,0,5,0,1,1,342.0
0,18,2.9444389791664403,1,0,3,4,8,5,16,2.833213344056216,1,1,1,2,6,5,8,2.1972245773362196,1,2,3,1,8,2,1,9.0
3,29,3.4011973816621555,0,2,4,1,9,7,60,4.110873864173311,1,0,0,4,0,7,240,5.484796933490655,1,0,0,2,0,1,1,116.0
7,48,3.8918202981106265,1,0,3,6,8,9,50,3.9318256327243257,1,2,0,1,0,9,200,5.303304908059076,1,2,0,4,0,2,1,192.0
5,42,3.7612001156935624,1,0,2,0,2,7,60,4.110873864173311,1,0,0,4,0,7,200,5.303304908059076,1,2,0,4,0,2,0,140.0
0,13,2.6390573296152584,0,1,3,6,3,5,8,2.1972245773362196,1,2,3,1,8,5,104,4.653960350157523,1,2,4,6,4,1,2,169.0
7,3,1.3862943611198906,0,0,3,3,3,5,16,2.833213344056216,1,1,1,2,6,5,304,5.720311776607412,1,1,4,3,4,1,1,57.0
5,33,3.5263605246161616,0,0,3,5,3,1,25,3.258096538021482,0,1,0,4,5,1,350,5.860786223465865,1,2,0,0,0,1,1,462.0
2,20,3.044522437723423,1,2,0,6,0,0,10,2.3978952727983707,1,1,0,3,0,0,190,5.25227342804663,1,1,0,1,0,10,2,380.0
10,39,3.6888794541139363,0,0,4,4,9,1,10,2.3978952727983707,1,1,0,3,0,1,320,5.771441123130016,1,2,0,5,0,1,1,1248.0
4,10,2.3978952727983707,1,1,0,3,0,5,16,2.833213344056216,1,1,1,2,6,5,80,4.394449154672439,1,2,0,3,0,2,2,50.0
9,41,3.7376696182833684,0,2,1,6,1,7,60,4.110873864173311,1,0,0,4,0,7,120,4.795790545596741,1,0,0,1,0,1,1,82.0
7,30,3.4339872044851463,1,0,0,2,0,6,16,2.833213344056216,1,1,1,2,6,6,184,5.220355825078324,1,1,4,2,4,2,0,345.0
11,3,1.3862943611198906,0,0,3,3,3,4,6,1.9459101490553132,1,0,1,6,6,4,48,3.8918202981106265,1,0,3,6,8,3,3,24.0
7,42,3.7612001156935624,1,0,2,0,2,9,50,3.9318256327243257,1,2,0,1,0,9,50,3.9318256327243257,1,2,0,1,0,2,1,42.0
4,7,2.0794415416798357,0,1,2,0,7,8,25,3.258096538021482,0,1,0,4,5,8,200,5.303304908059076,1,2,0,4,0,1,1,56.0
1,4,1.6094379124341003,1,1,4,4,4,0,10,2.3978952727983707,1,1,0,3,0,0,360,5.8888779583328805,1,0,0,3,0,2,2,144.0
11,50,3.9318256327243257,1,2,0,1,0,6,16,2.833213344056216,1,1,1,2,6,6,120,4.795790545596741,1,0,0,1,0,2,0,375.0
10,26,3.295836866004329,1,2,1,5,6,6,16,2.833213344056216,1,1,1,2,6,6,88,4.48863636973214,1,1,3,4,8,2,0,143.0
6,36,3.6109179126442243,1,0,1,1,6,2,200,5.303304908059076,1,2,0,4,0,2,50,3.9318256327243257,1,2,0,1,0,2,1,9.0
9,20,3.044522437723423,1,2,0,6,0,4,12,2.5649493574615367,1,0,2,5,2,4,24,3.2188758248682006,1,0,4,3,4,4,1,40.0
2,18,2.9444389791664403,1,0,3,4,8,6,16,2.833213344056216,1,1,1,2,6,6,160,5.081404364984463,1,1,0,6,0,2,1,180.0
4,29,3.4011973816621555,0,2,4,1,9,7,60,4.110873864173311,1,0,0,4,0,7,180,5.198497031265826,1,0,0,5,0,1,1,87.0
9,47,3.871201010907891,0,2,2,5,7,4,24,3.2188758248682006,1,0,4,3,4,4,264,5.579729825986222,1,0,4,5,4,1,1,517.0
5,25,3.258096538021482,0,1,0,4,5,3,40,3.713572066704308,1,1,0,5,0,3,328,5.796057750765372,1,1,3,6,8,1,0,205.0
5,38,3.6635616461296463,1,2,3,3,8,2,50,3.9318256327243257,1,2,0,1,0,2,300,5.707110264748875,1,0,0,6,0,2,1,228.0
2,13,2.6390573296152584,0,1,3,6,3,2,200,5.303304908059076,1,2,0,4,0,2,200,5.303304908059076,1,2,0,4,0,1,1,13.0
10,42,3.7612001156935624,1,0,2,0,2,4,12,2.5649493574615367,1,0,2,5,2,4,92,4.532599493153256,1,2,2,1,2,2,0,322.0
8,18,2.9444389791664403,1,0,3,4,8,2,100,4.61512051684126,1,1,0,2,0,2,250,5.5254529391317835,1,1,0,5,0,2,0,45.0
2,41,3.7376696182833684,0,2,1,6,1,6,16,2.833213344056216,1,1,1,2,6,6,240,5.484796933490655,1,0,0,2,0,1,1,615.0
8,33,3.5263605246161616,0,0,3,5,3,1,10,2.3978952727983707,1,1,0,3,0,1,240,5.484796933490655,1,0,0,2,0,1,1,792.0
3,43,3.784189633918261,0,1,3,1,3,9,50,3.9318256327243257,1,2,0,1,0,9,350,5.860786223465865,1,2,0,0,0,1,1,301.0
10,28,3.367295829986474,1,1,3,0,8,2,50,3.9318256327243257,1,2,0,1,0,2,300,5.707110264748875,1,0,0,6,0,2,1,168.0
5,24,3.2188758248682006,1,0,4,3,4,4,6,1.9459101490553132,1,0,1,6,6,4,209,5.3471075307174685,0,2,4,6,9,1,1,836.0
6,18,2.9444389791664403,1,0,3,4,8,0,20,3.044522437723423,1,2,0,6,0,0,280,5.638354669333745,1,1,0,0,0,2,1,252.0
3,5,1.791759469228055,0,2,0,5,5,9,20,3.044522437723423,1,2,0,6,0,9,24,3.2188758248682006,1,0,4,3,4,1,1,6.0
11,36,3.6109179126442243,1,0,1,1,6,7,60,4.110873864173311,1,0,0,4,0,7,340,5.831882477283517,1,1,0,4,0,4,0,204.0
1,43,3.784189633918261,0,1,3,1,3,3,15,2.772588722239781,0,0,0,1,5,3,15,2.772588722239781,0,0,0,1,5,1,1,43.0
3,9,2.302585092994046,0,0,4,2,9,9,20,3.044522437723423,1,2,0,6,0,9,160,5.081404364984463,1,1,0,6,0,1,1,72.0
4,9,2.302585092994046,0,0,4,2,9,5,16,2.833213344056216,1,1,1,2,6,5,320,5.771441123130016,1,2,0,5,0,1,1,180.0
1,37,3.6375861597263857,0,1,2,2,7,1,50,3.9318256327243257,1,2,0,1,0,1,200,5.303304908059076,1,2,0,4,0,1,1,148.0
5,32,3.4965075614664802,1,2,2,4,2,8,50,3.9318256327243257,1,2,0,1,0,8,125,4.836281906951478,0,2,0,6,5,1,0,80.0
11,4,1.6094379124341003,1,1,4,4,4,5,8,2.1972245773362196,1,2,3,1,8,5,2,1.0986122886681098,1,2,2,2,2,2,3,1.0
5,33,3.5263605246161616,0,0,3,5,3,6,16,2.833213344056216,1,1,1,2,6,6,128,4.859812404361672,1,2,3,2,8,1,1,264.0
7,13,2.6390573296152584,0,1,3,6,3,0,20,3.044522437723423,1,2,0,6,0,0,320,5.771441123130016,1,2,0,5,0,1,1,208.0
11,9,2.302585092994046,0,0,4,2,9,9,50,3.9318256327243257,1,2,0,1,0,9,50,3.9318256327243257,1,2,0,1,0,1,1,9.0
9,3,1.3862943611198906,0,0,3,3,3,1,25,3.258096538021482,0,1,0,4,5,1,325,5.786897381366708,0,1,0,3,5,1,1,39.0
2,36,3.6109179126442243,1,0,1,1,6,8,30,3.4339872044851463,1,0,0,2,0,8,105,4.663439094112067,0,0,0,0,5,3,0,126.0
6,32,3.4965075614664802,1,2,2,4,2,6,16,2.833213344056216,1,1,1,2,6,6,115,4.7535901911063645,0,1,0,3,5,1,1,230.0
2,16,2.833213344056216,1,1,1,2,6,3,10,2.3978952727983707,1,1,0,3,0,3,335,5.817111159963204,0,2,0,6,5,1,0,536.0
6,39,3.6888794541139363,0,0,4,4,9,3,15,2.772588722239781,0,0,0,1,5,3,320,5.771441123130016,1,2,0,5,0,1,0,832.0
1,45,3.828641396489095,0,0,0,3,5,8,30,3.4339872044851463,1,0,0,2,0,8,252,5.53338948872752,1,0,2,0,2,3,0,378.0
3,34,3.5553480614894135,1,1,4,6,4,5,16,2.833213344056216,1,1,1,2,6,5,32,3.4965075614664802,1,2,2,4,2,2,1,68.0
4,23,3.1780538303479458,0,2,3,2,3,0,10,2.3978952727983707,1,1,0,3,0,0,330,5.802118375377063,1,0,0,1,0,1,1,759.0
3,12,2.5649493574615367,1,0,2,5,2,9,50,3.9318256327243257,1,2,0,1,0,9,200,5.303304908059076,1,2,0,4,0,2,1,48.0
8,26,3.295836866004329,1,2,1,5,6,5,16,2.833213344056216,1,1,1,2,6,5,16,2.833213344056216,1,1,1,2,6,2,1,26.0
6,28,3.367295829986474,1,1,3,0,8,4,24,3.2188758248682006,1,0,4,3,4,4,150,5.017279836814924,1,0,0,3,0,2,0,175.0
2,10,2.3978952727983707,1,1,0,3,0,6,16,2.833213344056216,1,1,1,2,6,6,184,5.220355825078324,1,1,4,2,4,2,0,115.0
8,50,3.9318256327243257,1,2,0,1,0,2,100,4.61512051684126,1,1,0,2,0,2,332,5.808142489980444,1,2,2,3,2,2,1,166.0
10,7,2.0794415416798357,0,1,2,0,7,4,12,2.5649493574615367,1,0,2,5,2,4,312,5.746203190540153,1,0,2,4,2,1,1,182.0
2,37,3.6375861597263857,0,1,2,2,7,1,25,3.258096538021482,0,1,0,4,5,1,50,3.9318256327243257,1,2,0,1,0,1,1,74.0
9,18,2.9444389791664403,1,0,3,4,8,5,16,2.833213344056216,1,1,1,2,6,5,336,5.820082930352362,1,0,1,0,6,2,1,378.0
4,45,3.828641396489095,0,0,0,3,5,1,25,3.258096538021482,0,1,0,4,5,1,70,4.2626798770413155,1,1,0,0,0,5,0,126.0
6,15,2.772588722239781,0,0,0,1,5,0,10,2.3978952727983707,1,1,0,3,0,0,22,3.1354942159291497,1,1,2,1,2,1,0,33.0
0,42,3.7612001156935624,1,0,2,0,2,7,60,4.110873864173311,1,0,0,4,0,7,210,5.351858133476067,1,0,0,0,0,6,1,147.0
6,6,1.9459101490553132,1,0,1,6,6,2,200,5.303304908059076,1,2,0,4,0,2,100,4.61512051684126,1,1,0,2,0,2,1,3.0
0,38,3.6635616461296463,1,2,3,3,8,1,50,3.9318256327243257,1,2,0,1,0,1,300,5.707110264748875,1,0,0,6,0,2,1,228.0
2,22,3.1354942159291497,1,1,2,1,2,4,6,1.9459101490553132,1,0,1,6,6,4,183,5.214935757608986,0,0,3,1,3,1,0,671.0
9,46,3.8501476017100584,1,1,1,4,6,5,8,2.1972245773362196,1,2,3,1,8,5,308,5.733341276897746,1,2,3,0,8,2,0,1771.0
6,31,3.4657359027997265,0,1,1,3,1,5,16,2.833213344056216,1,1,1,2,6,5,256,5.54907608489522,1,1,1,4,6,1,1,496.0
8,45,3.828641396489095,0,0,0,3,5,9,20,3.044522437723423,1,2,0,6,0,9,232,5.4510384535657,1,1,2,1,2,1,0,522.0
2,34,3.5553480614894135,1,1,4,6,4,1,50,3.9318256327243257,1,2,0,1,0,1,50,3.9318256327243257,1,2,0,1,0,2,1,34.0
0,48,3.8918202981106265,1,0,3,6,8,2,100,4.61512051684126,1,1,0,2,0,2,300,5.707110264748875,1,0,0,6,0,4,1,144.0
5,19,2.995732273553991,0,1,4,5,9,8,25,3.258096538021482,0,1,0,4,5,8,50,3.9318256327243257,1,2,0,1,0,1,1,38.0
6,48,3.8918202981106265,1,0,3,6,8,6,16,2.833213344056216,1,1,1,2,6,6,132,4.890349128221754,1,0,2,6,2,4,1,396.0
4,34,3.5553480614894135,1,1,4,6,4,3,40,3.713572066704308,1,1,0,5,0,3,280,5.638354669333745,1,1,0,0,0,2,1,238.0
2,20,3.044522437723423,1,2,0,6,0,8,50,3.9318256327243257,1,2,0,1,0,8,30,3.4339872044851463,1,0,0,2,0,10,0,12.0
1,37,3.6375861597263857,0,1,2,2,7,9,50,3.9318256327243257,1,2,0,1,0,9,100,4.61512051684126,1,1,0,2,0,1,1,74.0
1,6,1.9459101490553132,1,0,1,6,6,9,50,3.9318256327243257,1,2,0,1,0,9,275,5.62040086571715,0,2,0,2,5,1,0,33.0
1,18,2.9444389791664403,1,0,3,4,8,1,10,2.3978952727983707,1,1,0,3,0,1,185,5.225746673713202,0,2,0,3,5,1,0,333.0
8,37,3.6375861597263857,0,1,2,2,7,1,10,2.3978952727983707,1,1,0,3,0,1,20,3.044522437723423,1,2,0,6,0,1,1,74.0
7,7,2.0794415416798357,0,1,2,0,7,0,20,3.044522437723423,1,2,0,6,0,0,180,5.198497031265826,1,0,0,5,0,1,1,63.0
2,28,3.367295829986474,1,1,3,0,8,4,12,2.5649493574615367,1,0,2,5,2,4,84,4.442651256490317,1,0,4,0,4,4,2,196.0
5,47,3.871201010907891,0,2,2,5,7,8,50,3.9318256327243257,1,2,0,1,0,8,150,5.017279836814924,1,0,0,3,0,1,1,141.0
2,6,1.9459101490553132,1,0,1,6,6,0,20,3.044522437723423,1,2,0,6,0,0,60,4.110873864173311,1,0,0,4,0,2,2,18.0
2,6,1.9459101490553132,1,0,1,6,6,0,20,3.044522437723423,1,2,0,6,0,0,90,4.51085950651685,1,0,0,6,0,2,1,27.0
8,3,1.3862943611198906,0,0,3,3,3,7,60,4.110873864173311,1,0,0,4,0,7,120,4.795790545596741,1,0,0,1,0,3,3,6.0
7,24,3.2188758248682006,1,0,4,3,4,0,20,3.044522437723423,1,2,0,6,0,0,60,4.110873864173311,1,0,0,4,0,4,1,72.0
3,24,3.2188758248682006,1,0,4,3,4,0,10,2.3978952727983707,1,1,0,3,0,0,15,2.772588722239781,0,0,0,1,5,1,0,36.0
3,8,2.1972245773362196,1,2,3,1,8,7,60,4.110873864173311,1,0,0,4,0,7,30,3.4339872044851463,1,0,0,2,0,2,1,4.0
