slot_items_per_container,slot_items_per_container_abs_log1p,slot_items_per_container_is_even,slot_items_per_container_mod3,slot_items_per_container_mod5,slot_items_per_container_mod7,slot_items_per_container_mod10,slot_num_containers,slot_num_containers_abs_log1p,slot_num_containers_is_even,slot_num_containers_mod3,slot_num_containers_mod5,slot_num_containers_mod7,slot_num_containers_mod10,slot_duration_per_item,slot_duration_per_item_abs_log1p,slot_duration_per_item_is_even,slot_duration_per_item_mod3,slot_duration_per_item_mod5,slot_duration_per_item_mod7,slot_duration_per_item_mod10,slot_time_unit,slot_person_name,slot_item_noun_plural,slot_container_noun_singular,slot_container_noun_plural,gcd_all,n_multiple_pairs,y
631,6.448889394146858,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,0,6,4,1,1,1,0,7572.0
441,6.091309882077698,0,0,1,0,1,52,3.970291913552122,1,1,2,3,2,5,1.791759469228055,0,2,0,5,5,1,4,5,2,2,1,0,114660.0
323,5.780743515792329,0,2,3,1,3,44,3.8066624897703196,1,2,4,2,4,118,4.77912349311153,1,1,3,6,8,1,4,0,4,4,1,0,1677016.0
548,6.3080984415095305,1,2,3,2,8,50,3.9318256327243257,1,2,0,1,0,7,2.0794415416798357,0,1,2,0,7,0,5,1,1,1,1,0,191800.0
95,4.564348191467836,0,2,0,4,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,2,2,5,5,1,1,1900.0
22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,71,4.276666119016055,0,2,1,1,1,1,1,4,0,0,1,0,7810.0
617,6.42648845745769,0,2,2,1,7,35,3.58351893845611,0,2,0,0,5,16,2.833213344056216,1,1,1,2,6,1,5,4,1,1,1,0,345520.0
116,4.762173934797756,1,2,1,4,6,5,1.791759469228055,0,2,0,5,5,129,4.867534450455582,0,0,4,3,9,1,4,4,2,2,1,0,74820.0
710,6.566672429803241,1,2,0,3,0,43,3.784189633918261,0,1,3,1,3,21,3.091042453358316,0,0,1,0,1,1,2,0,1,1,1,0,641130.0
380,5.942799375126701,1,2,0,2,0,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,0,4,4,0,0,1,0,82080.0
404,6.003887067106539,1,2,4,5,4,43,3.784189633918261,0,1,3,1,3,8,2.1972245773362196,1,2,3,1,8,0,7,2,0,0,1,0,138976.0
626,6.440946540632921,1,2,1,3,6,39,3.6888794541139363,0,0,4,4,9,2,1.0986122886681098,1,2,2,2,2,0,4,5,5,5,1,1,48828.0
78,4.3694478524670215,1,0,3,1,8,43,3.784189633918261,0,1,3,1,3,112,4.727387818712341,1,1,2,0,2,1,8,1,0,0,1,0,375648.0
467,6.148468295917647,0,2,2,5,7,14,2.70805020110221,1,2,4,0,4,143,4.969813299576001,0,2,3,3,3,1,4,5,5,5,1,0,934934.0
158,5.0689042022202315,1,2,3,4,8,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,0,7,3,2,2,2,0,22752.0
253,5.537334267018537,0,1,3,1,3,22,3.1354942159291497,1,1,2,1,2,31,3.4657359027997265,0,1,1,3,1,1,9,3,2,2,1,0,172546.0
281,5.641907070938114,0,2,1,1,1,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,0,0,5,2,2,1,0,18265.0
292,5.680172609017068,1,1,2,5,2,27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,1,7,4,2,2,1,0,149796.0
467,6.148468295917647,0,2,2,5,7,46,3.8501476017100584,1,1,1,4,6,63,4.1588830833596715,0,0,3,0,3,1,1,1,0,0,1,0,1353366.0
98,4.59511985013459,1,2,3,0,8,13,2.6390573296152584,0,1,3,6,3,135,4.912654885736052,0,0,0,2,5,1,0,2,5,5,1,0,171990.0
159,5.075173815233827,0,0,4,5,9,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,0,5,1,0,0,1,1,19080.0
141,4.955827057601261,0,0,1,1,1,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,0,8,2,1,1,1,1,7050.0
376,5.932245187448011,1,1,1,5,6,14,2.70805020110221,1,2,4,0,4,22,3.1354942159291497,1,1,2,1,2,1,3,2,0,0,2,0,115808.0
211,5.356586274672012,0,1,1,1,1,43,3.784189633918261,0,1,3,1,3,12,2.5649493574615367,1,0,2,5,2,0,0,4,0,0,1,0,108876.0
551,6.313548046277095,0,2,1,5,1,54,4.007333185232471,1,0,4,5,4,8,2.1972245773362196,1,2,3,1,8,0,0,3,4,4,1,0,238032.0
502,6.220590170099739,1,1,2,5,2,53,3.9889840465642745,0,2,3,4,3,162,5.093750200806762,1,0,2,1,2,1,9,2,2,2,1,0,4310172.0
132,4.890349128221754,1,0,2,6,2,59,4.0943445622221,0,2,4,3,9,6,1.9459101490553132,1,0,1,6,6,0,3,0,5,5,1,1,46728.0
42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,0,3,1,5,5,1,2,588.0
419,6.040254711277414,0,2,4,6,9,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,0,8,5,4,4,1,0,29330.0
700,6.55250788703459,1,1,0,0,0,8,2.1972245773362196,1,2,3,1,8,83,4.430816798843313,0,2,3,6,3,1,9,3,3,3,1,0,464800.0
245,5.5053315359323625,0,2,0,0,5,24,3.2188758248682006,1,0,4,3,4,30,3.4339872044851463,1,0,0,2,0,1,5,4,1,1,1,0,176400.0
431,6.068425588244111,0,2,1,4,1,13,2.6390573296152584,0,1,3,6,3,9,2.302585092994046,0,0,4,2,9,0,1,1,3,3,1,0,50427.0
423,6.049733455231958,0,0,3,3,3,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,0,7,2,2,2,1,1,23688.0
331,5.805134968916488,0,1,1,2,1,42,3.7612001156935624,1,0,2,0,2,11,2.4849066497880004,0,2,1,4,1,0,8,3,5,5,1,0,152922.0
466,6.1463292576688975,1,1,1,4,6,34,3.5553480614894135,1,1,4,6,4,10,2.3978952727983707,1,1,0,3,0,0,8,2,5,5,2,0,158440.0
99,4.605170185988092,0,0,4,1,9,36,3.6109179126442243,1,0,1,1,6,175,5.170483995038151,0,1,0,0,5,1,0,2,2,2,1,0,623700.0
396,5.983936280687191,1,0,1,4,6,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,0,1,3,2,2,2,2,6336.0
115,4.7535901911063645,0,1,0,3,5,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,1,6,0,4,4,1,0,13800.0
698,6.54965074223381,1,2,3,5,8,42,3.7612001156935624,1,0,2,0,2,23,3.1780538303479458,0,2,3,2,3,1,7,3,4,4,1,0,674268.0
559,6.327936783729195,0,1,4,6,9,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,0,5,3,3,3,1,0,122980.0
637,6.45833828334479,0,1,2,0,7,30,3.4339872044851463,1,0,0,2,0,179,5.19295685089021,0,2,4,4,9,1,2,4,1,1,1,0,3420690.0
295,5.69035945432406,0,1,0,1,5,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,0,7,5,4,4,1,0,26550.0
679,6.522092798170152,0,1,4,0,9,41,3.7376696182833684,0,2,1,6,1,146,4.990432586778736,1,2,1,6,6,1,3,2,0,0,1,0,4064494.0
605,6.406879986069314,0,2,0,3,5,44,3.8066624897703196,1,2,4,2,4,15,2.772588722239781,0,0,0,1,5,1,3,0,3,3,1,0,399300.0
791,6.674561391814426,0,2,1,0,1,51,3.9512437185814275,0,0,1,2,1,64,4.174387269895637,1,1,4,1,4,1,4,0,4,4,1,0,2581824.0
627,6.4425401664681985,0,0,2,4,7,47,3.871201010907891,0,2,2,5,7,112,4.727387818712341,1,1,2,0,2,1,0,0,0,0,1,0,3300528.0
397,5.986452005284438,0,1,2,5,7,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,0,3,0,4,4,1,1,59550.0
190,5.25227342804663,1,1,0,1,0,29,3.4011973816621555,0,2,4,1,9,132,4.890349128221754,1,0,2,6,2,1,2,3,5,5,1,0,727320.0
385,5.955837369464831,0,1,0,0,5,19,2.995732273553991,0,1,4,5,9,141,4.955827057601261,0,0,1,1,1,1,8,2,4,4,1,0,1031415.0
741,6.60934924316738,0,0,1,6,1,59,4.0943445622221,0,2,4,3,9,78,4.3694478524670215,1,0,3,1,8,1,1,3,1,1,1,0,3410082.0
138,4.9344739331306915,1,0,3,5,8,46,3.8501476017100584,1,1,1,4,6,9,2.302585092994046,0,0,4,2,9,0,5,5,4,4,1,1,57132.0
193,5.267858159063328,0,1,3,4,3,4,1.6094379124341003,1,1,4,4,4,44,3.8066624897703196,1,2,4,2,4,1,4,3,4,4,1,1,33968.0
329,5.799092654460526,0,2,4,0,9,12,2.5649493574615367,1,0,2,5,2,97,4.584967478670572,0,1,2,6,7,1,7,5,2,2,1,0,382956.0
159,5.075173815233827,0,0,4,5,9,59,4.0943445622221,0,2,4,3,9,12,2.5649493574615367,1,0,2,5,2,0,4,2,3,3,1,0,112572.0
80,4.394449154672439,1,2,0,3,0,52,3.970291913552122,1,1,2,3,2,5,1.791759469228055,0,2,0,5,5,1,4,5,1,1,1,1,20800.0
267,5.5909869805108565,0,0,2,1,7,13,2.6390573296152584,0,1,3,6,3,112,4.727387818712341,1,1,2,0,2,1,4,0,1,1,1,0,388752.0
175,5.170483995038151,0,1,0,0,5,33,3.5263605246161616,0,0,3,5,3,86,4.465908118654584,1,2,1,2,6,1,4,5,1,1,1,0,496650.0
290,5.673323267171493,1,2,0,3,0,31,3.4657359027997265,0,1,1,3,1,126,4.844187086458591,1,0,1,0,6,1,7,2,4,4,1,0,1132740.0
117,4.770684624465665,0,0,2,5,7,21,3.091042453358316,0,0,1,0,1,28,3.367295829986474,1,1,3,0,8,1,2,4,3,3,1,0,68796.0
420,6.042632833682381,1,0,0,0,0,24,3.2188758248682006,1,0,4,3,4,44,3.8066624897703196,1,2,4,2,4,1,5,0,2,2,4,0,443520.0
433,6.073044534100405,0,1,3,6,3,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,0,4,1,0,0,1,1,86600.0
151,5.0238805208462765,0,1,1,4,1,24,3.2188758248682006,1,0,4,3,4,21,3.091042453358316,0,0,1,0,1,1,0,4,1,1,1,0,76104.0
675,6.516193076042964,0,0,0,3,5,38,3.6635616461296463,1,2,3,3,8,114,4.74493212836325,1,0,4,2,4,1,0,3,1,1,1,1,2924100.0
210,5.351858133476067,1,0,0,0,0,47,3.871201010907891,0,2,2,5,7,10,2.3978952727983707,1,1,0,3,0,0,4,1,4,4,1,1,98700.0
371,5.918893854273146,0,2,1,0,1,32,3.4965075614664802,1,2,2,4,2,10,2.3978952727983707,1,1,0,3,0,0,6,2,2,2,1,0,118720.0
665,6.501289670540389,0,2,0,0,5,22,3.1354942159291497,1,1,2,1,2,61,4.127134385045092,0,1,1,5,1,1,1,2,1,1,1,0,892430.0
391,5.971261839790462,0,1,1,6,1,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,1,2,1,0,0,1,1,29325.0
186,5.231108616854587,1,0,1,4,6,26,3.295836866004329,1,2,1,5,6,9,2.302585092994046,0,0,4,2,9,1,9,2,2,2,1,0,43524.0
183,5.214935757608986,0,0,3,1,3,56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,1,1,1,5,5,1,0,61488.0
718,6.577861357721047,1,1,3,4,8,57,4.060443010546419,0,0,2,1,7,17,2.8903717578961645,0,2,2,3,7,1,8,4,2,2,1,0,695742.0
81,4.406719247264253,0,0,1,4,1,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,1,8,0,2,2,1,1,20250.0
519,6.253828811575473,0,0,4,1,9,43,3.784189633918261,0,1,3,1,3,8,2.1972245773362196,1,2,3,1,8,0,5,5,5,5,1,0,178536.0
461,6.135564891081739,0,2,1,6,1,51,3.9512437185814275,0,0,1,2,1,6,1.9459101490553132,1,0,1,6,6,1,5,4,3,3,1,0,141066.0
599,6.396929655216146,0,2,4,4,9,49,3.912023005428146,0,1,4,0,9,11,2.4849066497880004,0,2,1,4,1,0,1,4,4,4,1,0,322861.0
315,5.755742213586912,0,0,0,0,5,35,3.58351893845611,0,2,0,0,5,82,4.418840607796598,1,1,2,5,2,1,3,2,2,2,1,1,904050.0
174,5.1647859739235145,1,0,4,6,4,34,3.5553480614894135,1,1,4,6,4,166,5.117993812416755,1,1,1,5,6,1,6,3,3,3,2,0,982056.0
259,5.560681631015528,0,1,4,0,9,5,1.791759469228055,0,2,0,5,5,162,5.093750200806762,1,0,2,1,2,1,8,3,3,3,1,0,209790.0
740,6.608000625296087,1,2,0,5,0,15,2.772588722239781,0,0,0,1,5,134,4.90527477843843,1,2,4,1,4,1,1,2,0,0,1,0,1487400.0
24,3.2188758248682006,1,0,4,3,4,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,0,1,4,1,1,4,2,3456.0
188,5.241747015059643,1,2,3,6,8,52,3.970291913552122,1,1,2,3,2,51,3.9512437185814275,0,0,1,2,1,1,2,4,3,3,1,0,498576.0
733,6.598509028614515,0,1,3,5,3,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,6,0,5,5,1,1,32985.0
171,5.147494476813453,0,0,1,3,1,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,0,8,2,4,4,1,0,9405.0
114,4.74493212836325,1,0,4,2,4,55,4.02535169073515,0,1,0,6,5,9,2.302585092994046,0,0,4,2,9,0,9,3,2,2,1,0,56430.0
241,5.488937726156687,0,1,1,3,1,34,3.5553480614894135,1,1,4,6,4,128,4.859812404361672,1,2,3,2,8,1,0,1,2,2,1,0,1048832.0
632,6.450470422144176,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,10,2.3978952727983707,1,1,0,3,0,0,4,2,2,2,2,0,176960.0
135,4.912654885736052,0,0,0,2,5,13,2.6390573296152584,0,1,3,6,3,12,2.5649493574615367,1,0,2,5,2,0,7,2,2,2,1,0,21060.0
374,5.926926025970411,1,2,4,3,4,19,2.995732273553991,0,1,4,5,9,11,2.4849066497880004,0,2,1,4,1,0,4,1,3,3,1,1,78166.0
161,5.087596335232384,0,2,1,0,1,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,0,1,3,1,1,1,0,15456.0
578,6.361302477572996,1,2,3,4,8,35,3.58351893845611,0,2,0,0,5,137,4.927253685157205,0,2,2,4,7,1,8,3,1,1,1,0,2771510.0
625,6.439350371100098,0,1,0,2,5,27,3.332204510175204,0,0,2,6,7,37,3.6375861597263857,0,1,2,2,7,1,5,3,1,1,1,0,624375.0
398,5.988961416889864,1,2,3,6,8,12,2.5649493574615367,1,0,2,5,2,128,4.859812404361672,1,2,3,2,8,1,1,3,1,1,2,0,611328.0
231,5.44673737166631,0,0,1,0,1,27,3.332204510175204,0,0,2,6,7,127,4.852030263919617,0,1,2,1,7,1,4,1,5,5,1,0,792099.0
46,3.8501476017100584,1,1,1,4,6,51,3.9512437185814275,0,0,1,2,1,129,4.867534450455582,0,0,4,3,9,1,4,1,5,5,1,0,302634.0
405,6.0063531596017325,0,0,0,6,5,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,0,1,5,3,3,1,0,62370.0
469,6.152732694704104,0,1,4,0,9,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,0,2,0,3,3,1,0,168840.0
69,4.248495242049359,0,0,4,6,9,47,3.871201010907891,0,2,2,5,7,9,2.302585092994046,0,0,4,2,9,0,6,2,3,3,1,0,29187.0
407,6.0112671744041615,0,2,2,1,7,28,3.367295829986474,1,1,3,0,8,9,2.302585092994046,0,0,4,2,9,0,6,2,3,3,1,0,102564.0
114,4.74493212836325,1,0,4,2,4,60,4.110873864173311,1,0,0,4,0,119,4.787491742782046,0,2,4,0,9,1,2,0,1,1,1,0,813960.0
248,5.517452896464707,1,2,3,3,8,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,0,3,0,4,4,1,0,43400.0
254,5.541263545158426,1,2,4,2,4,29,3.4011973816621555,0,2,4,1,9,124,4.8283137373023015,1,1,4,5,4,1,3,4,1,1,1,0,913384.0
742,6.610696044717759,1,1,2,0,2,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,0,7,0,0,0,1,1,16324.0
383,5.950642552587727,0,2,3,5,3,55,4.02535169073515,0,1,0,6,5,55,4.02535169073515,0,1,0,6,5,1,4,3,5,5,1,1,1158575.0
611,6.416732282512326,0,2,1,2,1,46,3.8501476017100584,1,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,0,1,0,1,1,1,0,224848.0
753,6.625392368007956,0,0,3,4,3,49,3.912023005428146,0,1,4,0,9,176,5.176149732573829,1,2,1,1,6,1,8,3,5,5,1,0,6493872.0
554,6.318968113746434,1,2,4,1,4,53,3.9889840465642745,0,2,3,4,3,33,3.5263605246161616,0,0,3,5,3,1,3,2,2,2,1,0,968946.0
185,5.225746673713202,0,2,0,3,5,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,0,9,3,1,1,1,0,12765.0
444,6.09807428216624,1,0,4,3,4,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,0,4,2,4,4,2,1,101232.0
293,5.683579767338681,0,2,3,6,3,3,1.3862943611198906,0,0,3,3,3,122,4.812184355372417,1,2,2,3,2,1,3,2,3,3,1,0,107238.0
193,5.267858159063328,0,1,3,4,3,16,2.833213344056216,1,1,1,2,6,11,2.4849066497880004,0,2,1,4,1,0,6,0,1,1,1,0,33968.0
430,6.066108090103747,1,1,0,3,0,40,3.713572066704308,1,1,0,5,0,9,2.302585092994046,0,0,4,2,9,1,0,0,3,3,1,0,154800.0
120,4.795790545596741,1,0,0,1,0,36,3.6109179126442243,1,0,1,1,6,136,4.919980925828125,1,1,1,3,6,1,0,5,4,4,4,0,587520.0
644,6.4692503167957724,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,0,2,1,2,2,1,1,13524.0
402,5.998936561946683,1,0,2,3,2,50,3.9318256327243257,1,2,0,1,0,12,2.5649493574615367,1,0,2,5,2,0,7,2,3,3,2,0,241200.0
308,5.733341276897746,1,2,3,0,8,48,3.8918202981106265,1,0,3,6,8,115,4.7535901911063645,0,1,0,3,5,1,7,3,5,5,1,0,1700160.0
675,6.516193076042964,0,0,0,3,5,46,3.8501476017100584,1,1,1,4,6,12,2.5649493574615367,1,0,2,5,2,0,2,1,0,0,1,0,372600.0
509,6.234410725718371,0,2,4,5,9,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,0,6,1,5,5,1,0,91620.0
753,6.625392368007956,0,0,3,4,3,60,4.110873864173311,1,0,0,4,0,75,4.330733340286331,0,0,0,5,5,1,5,0,2,2,3,0,3388500.0
729,6.593044534142437,0,0,4,1,9,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,0,1,4,4,4,1,1,34992.0
111,4.718498871295094,0,0,1,6,1,57,4.060443010546419,0,0,2,1,7,101,4.624972813284271,0,2,1,3,1,1,4,0,5,5,1,0,639027.0
241,5.488937726156687,0,1,1,3,1,12,2.5649493574615367,1,0,2,5,2,85,4.454347296253507,0,1,0,1,5,1,7,3,3,3,1,0,245820.0
393,5.976350909297934,0,0,3,1,3,26,3.295836866004329,1,2,1,5,6,176,5.176149732573829,1,2,1,1,6,1,8,5,4,4,1,0,1798368.0
467,6.148468295917647,0,2,2,5,7,52,3.970291913552122,1,1,2,3,2,12,2.5649493574615367,1,0,2,5,2,0,6,3,0,0,1,0,291408.0
173,5.159055299214529,0,2,3,5,3,36,3.6109179126442243,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,0,7,4,1,1,1,1,74736.0
170,5.14166355650266,1,2,0,2,0,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,0,7,4,4,4,1,1,16150.0
210,5.351858133476067,1,0,0,0,0,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,0,4,4,2,2,2,1,20160.0
525,6.26530121273771,0,0,0,0,5,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,0,0,3,5,5,3,0,85050.0
56,4.04305126783455,1,2,1,0,6,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,0,2,1,0,0,1,1,3528.0
571,6.349138991379798,0,1,1,4,1,29,3.4011973816621555,0,2,4,1,9,108,4.6913478822291435,1,0,3,3,8,1,8,2,5,5,1,0,1788372.0
95,4.564348191467836,0,2,0,4,5,50,3.9318256327243257,1,2,0,1,0,103,4.6443908991413725,0,1,3,5,3,1,6,2,4,4,1,0,489250.0
36,3.6109179126442243,1,0,1,1,6,32,3.4965075614664802,1,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,0,7,0,2,2,2,1,6912.0
746,6.616065185132817,1,2,1,4,6,44,3.8066624897703196,1,2,4,2,4,77,4.356708826689592,0,2,2,0,7,1,2,5,4,4,1,0,2527448.0
166,5.117993812416755,1,1,1,5,6,17,2.8903717578961645,0,2,2,3,7,162,5.093750200806762,1,0,2,1,2,1,6,2,1,1,1,0,457164.0
451,6.113682179832232,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,0,9,4,4,4,1,0,5412.0
714,6.5722825426940075,1,0,4,0,4,31,3.4657359027997265,0,1,1,3,1,91,4.5217885770490405,0,1,1,0,1,1,0,1,3,3,1,0,2014194.0
296,5.6937321388027,1,2,1,2,6,24,3.2188758248682006,1,0,4,3,4,43,3.784189633918261,0,1,3,1,3,1,3,5,5,5,1,0,305472.0
489,6.194405391104672,0,0,4,6,9,17,2.8903717578961645,0,2,2,3,7,100,4.61512051684126,1,1,0,2,0,1,2,0,3,3,1,0,831300.0
441,6.091309882077698,0,0,1,0,1,31,3.4657359027997265,0,1,1,3,1,44,3.8066624897703196,1,2,4,2,4,1,9,0,3,3,1,0,601524.0
482,6.180016653652572,1,2,2,6,2,17,2.8903717578961645,0,2,2,3,7,11,2.4849066497880004,0,2,1,4,1,1,3,1,0,0,1,0,90134.0
503,6.222576268071369,0,2,3,6,3,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,0,1,5,5,5,1,1,36216.0
632,6.450470422144176,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,0,2,0,3,3,1,0,26544.0
100,4.61512051684126,1,1,0,2,0,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,0,7,2,0,0,1,1,6000.0
460,6.133398042996649,1,1,0,5,0,26,3.295836866004329,1,2,1,5,6,11,2.4849066497880004,0,2,1,4,1,0,2,2,5,5,1,0,131560.0
605,6.406879986069314,0,2,0,3,5,45,3.828641396489095,0,0,0,3,5,96,4.574710978503383,1,0,1,5,6,1,4,5,5,5,1,0,2613600.0
737,6.6039438246004725,0,2,2,2,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,0,6,0,1,1,1,1,2948.0
291,5.676753802268282,0,0,1,4,1,47,3.871201010907891,0,2,2,5,7,7,2.0794415416798357,0,1,2,0,7,0,5,2,0,0,1,0,95739.0
374,5.926926025970411,1,2,4,3,4,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,1,8,5,1,1,2,1,77792.0
241,5.488937726156687,0,1,1,3,1,52,3.970291913552122,1,1,2,3,2,9,2.302585092994046,0,0,4,2,9,0,4,5,1,1,1,0,112788.0
332,5.808142489980444,1,2,2,3,2,47,3.871201010907891,0,2,2,5,7,7,2.0794415416798357,0,1,2,0,7,0,4,5,5,5,1,0,109228.0
735,6.601230118728877,0,0,0,0,5,49,3.912023005428146,0,1,4,0,9,17,2.8903717578961645,0,2,2,3,7,1,0,2,4,4,1,1,612255.0
329,5.799092654460526,0,2,4,0,9,37,3.6375861597263857,0,1,2,2,7,117,4.770684624465665,0,0,2,5,7,1,5,5,5,5,1,0,1424241.0
696,6.546785410760524,1,0,1,3,6,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,0,9,3,1,1,1,0,104400.0
174,5.1647859739235145,1,0,4,6,4,53,3.9889840465642745,0,2,3,4,3,5,1.791759469228055,0,2,0,5,5,1,0,3,2,2,1,0,46110.0
731,6.595780513961311,0,2,1,3,1,41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,0,8,3,0,0,1,0,59942.0
369,5.91350300563827,0,0,4,5,9,37,3.6375861597263857,0,1,2,2,7,132,4.890349128221754,1,0,2,6,2,1,9,0,3,3,1,0,1802196.0
481,6.1779441140506,0,1,1,5,1,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,0,3,5,2,2,1,0,103896.0
23,3.1780538303479458,0,2,3,2,3,50,3.9318256327243257,1,2,0,1,0,98,4.59511985013459,1,2,3,0,8,1,0,3,4,4,1,0,112700.0
245,5.5053315359323625,0,2,0,0,5,58,4.07753744390572,1,1,3,2,8,83,4.430816798843313,0,2,3,6,3,1,1,5,2,2,1,0,1179430.0
293,5.683579767338681,0,2,3,6,3,41,3.7376696182833684,0,2,1,6,1,13,2.6390573296152584,0,1,3,6,3,1,0,2,5,5,1,0,156169.0
466,6.1463292576688975,1,1,1,4,6,27,3.332204510175204,0,0,2,6,7,82,4.418840607796598,1,1,2,5,2,1,7,5,2,2,1,0,1031724.0
456,6.124683390894205,1,0,1,1,6,57,4.060443010546419,0,0,2,1,7,4,1.6094379124341003,1,1,4,4,4,0,2,1,4,4,1,2,103968.0
706,6.561030665896573,1,1,1,6,6,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,0,4,0,3,3,1,0,48008.0
283,5.648974238161206,0,1,3,3,3,60,4.110873864173311,1,0,0,4,0,9,2.302585092994046,0,0,4,2,9,0,4,3,2,2,1,0,152820.0
600,6.398594934535208,1,0,0,5,0,31,3.4657359027997265,0,1,1,3,1,52,3.970291913552122,1,1,2,3,2,1,6,2,0,0,1,0,967200.0
111,4.718498871295094,0,0,1,6,1,56,4.04305126783455,1,2,1,0,6,11,2.4849066497880004,0,2,1,4,1,0,2,0,2,2,1,0,68376.0
619,6.429719478039138,0,1,4,3,9,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,0,0,3,0,0,1,0,29712.0
285,5.655991810819852,0,0,0,5,5,35,3.58351893845611,0,2,0,0,5,133,4.897839799950911,0,1,3,0,3,1,0,1,5,5,1,0,1326675.0
240,5.484796933490655,1,0,0,2,0,39,3.6888794541139363,0,0,4,4,9,112,4.727387818712341,1,1,2,0,2,1,3,1,3,3,1,0,1048320.0
68,4.23410650459726,1,2,3,5,8,35,3.58351893845611,0,2,0,0,5,9,2.302585092994046,0,0,4,2,9,0,4,5,4,4,1,0,21420.0
156,5.056245805348308,1,0,1,2,6,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,0,5,5,5,5,1,1,7488.0
453,6.118097198041348,0,0,3,5,3,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,0,5,2,0,0,1,0,88335.0
