slot_name1,slot_name2,slot_sold1_whole,slot_sold1_whole_abs_log1p,slot_sold1_whole_is_even,slot_sold1_whole_mod3,slot_sold1_whole_mod5,slot_sold1_whole_mod7,slot_sold1_whole_mod10,slot_sold2_whole,slot_sold2_whole_abs_log1p,slot_sold2_whole_is_even,slot_sold2_whole_mod3,slot_sold2_whole_mod5,slot_sold2_whole_mod7,slot_sold2_whole_mod10,slot_frac_num,slot_frac_num_abs_log1p,slot_frac_num_is_even,slot_frac_num_mod3,slot_frac_num_mod5,slot_frac_num_mod7,slot_frac_num_mod10,slot_frac_den,slot_frac_den_abs_log1p,slot_frac_den_is_even,slot_frac_den_mod3,slot_frac_den_mod5,slot_frac_den_mod7,slot_frac_den_mod10,slot_frac_decimal_str,slot_container_singular,slot_container_plural,slot_item_singular,slot_item_plural,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,gcd_all,n_multiple_pairs,y
0,15,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,0,0,3,3,1820,7.507141079727608,1,2,0,0,0,1,4,140.0
19,16,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,2,2,7,7,540,6.293419278846481,1,0,0,1,0,1,4,36.0
11,17,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,18,4,4,3,3,2074,7.637716432664798,1,1,4,2,4,1,5,340.0
16,18,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,3,3,2,2,450,6.111467339502679,1,0,0,2,0,1,5,36.0
12,10,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1,1,1,1,136,4.919980925828125,1,1,1,3,6,1,6,16.0
19,10,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,7,7,128,4.859812404361672,1,2,3,2,8,1,7,16.0
15,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,16,2,2,4,4,162,5.093750200806762,1,0,2,1,2,1,5,30.0
8,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,3,4,4,0,0,3230,8.080546965824498,1,2,0,3,0,1,3,340.0
0,11,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,0,1,1,3,3,380,5.942799375126701,1,2,0,2,0,2,7,50.0
0,4,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1,1,6,6,322,5.777652323222656,1,1,2,0,2,1,6,28.0
18,14,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,4,4,6,6,234,5.459585514144159,1,0,4,3,4,1,7,52.0
5,15,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,0,0,2,2,190,5.25227342804663,1,1,0,1,0,1,5,25.0
8,19,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,12,0,0,6,6,1274,7.150701457592526,1,2,4,0,4,1,1,130.0
4,21,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,0,0,168,5.1298987149230735,1,0,3,0,8,1,10,24.0
13,18,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,3,3,7,7,522,6.259581464064923,1,0,2,4,2,1,5,36.0
17,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,3,0,0,2,2,680,6.523562306149512,1,2,0,1,0,1,8,80.0
21,13,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,2,2,6,6,308,5.733341276897746,1,2,3,0,8,1,6,35.0
19,3,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,6,3,3,3,3,2700,7.901377353792616,1,0,0,5,0,1,7,300.0
3,15,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1,1,0,0,418,6.037870919922137,1,1,3,5,8,1,6,76.0
20,16,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,10,1,1,5,5,276,5.6240175061873385,1,0,1,3,6,1,5,30.0
8,13,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,20,2,2,1,1,1064,6.970730078143525,1,2,4,0,4,1,3,140.0
4,4,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,3,3,234,5.459585514144159,1,0,4,3,4,1,10,18.0
20,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,2,2,7,7,351,5.863631175598097,0,0,1,1,1,1,5,65.0
13,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,3,3,0,0,782,6.663132695990803,1,2,2,5,2,1,4,85.0
18,17,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,4,4,7,7,392,5.973809611869261,1,2,2,0,2,1,2,35.0
11,13,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,23,0,0,0,0,388,5.963579343618446,1,1,3,3,8,1,3,40.0
11,21,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,12,3,3,6,6,2360,7.766840537085513,1,2,0,1,0,1,6,200.0
4,21,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,4,4,3,3,288,5.666426688112432,1,0,3,1,8,1,7,45.0
16,14,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,0,0,4,4,378,5.937536205082426,1,0,3,0,8,1,2,28.0
1,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,12,1,1,6,6,1672,7.422373700986824,1,1,2,6,2,1,3,190.0
7,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,2,2,1,1,106,4.672828834461906,1,1,1,1,6,1,2,10.0
7,3,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,0,0,2,2,252,5.53338948872752,1,0,2,0,2,1,10,72.0
6,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1,1,5,5,460,6.133398042996649,1,1,0,5,0,1,4,40.0
3,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,20,3.044522437723423,1,2,0,6,0,13,4,4,4,4,924,6.829793737512425,1,0,4,0,4,1,5,120.0
18,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,26,1,1,3,3,924,6.829793737512425,1,0,4,0,4,1,4,140.0
17,7,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,1,1,1,1,816,6.705639094860003,1,0,1,4,6,1,5,85.0
3,15,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,18,0,0,0,0,1988,7.5953872788539725,1,2,3,0,8,1,5,280.0
16,16,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,1,1,3,3,1656,7.4127640174265625,1,0,1,4,6,1,6,180.0
12,16,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,2,2,4,4,96,4.574710978503383,1,0,1,5,6,1,9,12.0
17,7,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,1,1,0,0,216,5.37989735354046,1,0,1,6,6,1,5,15.0
2,13,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,0,6,0,14,3,3,0,0,356,5.877735781779639,1,2,1,6,6,1,2,40.0
3,18,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,0,6,0,7,4,4,4,4,2074,7.637716432664798,1,1,4,2,4,1,8,340.0
5,12,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,4,4,4,0,0,2014,7.608374474380783,1,1,4,5,4,1,1,190.0
7,17,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,0,6,0,11,4,4,5,5,830,6.7226297948554485,1,2,0,4,0,1,4,100.0
3,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,2,2,324,5.783825182329737,1,0,4,2,4,1,6,36.0
19,4,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,5,5,304,5.720311776607412,1,1,4,3,4,1,9,38.0
10,9,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,1,1,0,0,304,5.720311776607412,1,1,4,3,4,1,2,40.0
11,16,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,2,2,2,2,328,5.796057750765372,1,1,3,6,8,1,5,40.0
12,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,3,3,6,6,58,4.07753744390572,1,1,3,2,8,1,3,10.0
20,17,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,2,2,0,0,504,6.22455842927536,1,0,4,0,4,1,7,48.0
18,19,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,4,4,6,6,92,4.532599493153256,1,2,2,1,2,1,5,8.0
13,9,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,2,2,4,4,594,6.38856140554563,1,0,4,6,4,1,1,44.0
5,6,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,4,4,1,1,1280,7.155396301896734,1,2,0,6,0,1,5,100.0
20,14,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,4,4,2,2,1280,7.155396301896734,1,2,0,6,0,1,4,100.0
6,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,4,4,7,7,176,5.176149732573829,1,2,1,1,6,1,10,44.0
16,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,0,0,60,4.110873864173311,1,0,0,4,0,1,10,12.0
20,7,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,5,5,360,5.8888779583328805,1,0,0,3,0,1,8,40.0
10,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,10,3,3,1,1,588,6.3784261836515865,1,0,3,0,8,1,8,140.0
11,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,0,0,5,5,144,4.976733742420574,1,0,4,4,4,1,6,20.0
3,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,4,4,2,2,230,5.442417710521793,1,2,0,6,0,1,5,20.0
6,9,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,2,2,2,2,333,5.811140992976701,0,0,3,4,3,1,7,45.0
18,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,5,5,28,3.367295829986474,1,1,3,0,8,1,6,4.0
20,14,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,4,4,420,6.042632833682381,1,0,0,0,0,1,8,30.0
7,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,4,1,1,0,0,924,6.829793737512425,1,0,4,0,4,1,6,140.0
1,15,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,6,6,80,4.394449154672439,1,2,0,3,0,1,8,10.0
2,5,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,20,3,3,5,5,768,6.645090969505644,1,0,3,5,8,1,4,80.0
21,14,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,2,2,4,4,639,6.461468176353717,0,0,4,2,9,1,2,45.0
1,20,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,21,4,4,3,3,774,6.652863029353347,1,0,4,4,4,1,7,180.0
10,19,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,1,1,1,1,810,6.698268054115413,1,0,0,5,0,1,3,75.0
13,17,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,5,5,216,5.37989735354046,1,0,1,6,6,1,6,24.0
15,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,10,3,3,7,7,852,6.748759547491679,1,0,2,5,2,1,3,60.0
20,13,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,0,0,3,3,266,5.58724865840025,1,2,1,0,6,1,4,28.0
17,8,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,23,4,4,6,6,1340,7.201170883281678,1,2,0,3,0,1,7,200.0
10,13,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,23,4,4,7,7,970,6.878326468291325,1,1,0,4,0,1,3,100.0
2,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,12,2,2,3,3,580,6.364750756851911,1,1,0,6,0,1,6,100.0
12,21,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,24,0,0,0,0,1288,7.161622002939187,1,1,3,0,8,1,6,140.0
6,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,3,3,240,5.484796933490655,1,0,0,2,0,1,8,24.0
19,10,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,4,4,7,7,672,6.511745329644728,1,0,2,0,2,1,7,64.0
1,15,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,9,0,0,1,1,704,6.558197802812269,1,2,4,4,4,1,3,110.0
20,21,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,5,5,108,4.6913478822291435,1,0,3,3,8,1,6,12.0
2,16,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,4,4,4,4,138,4.9344739331306915,1,0,3,5,8,1,2,15.0
18,6,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,4,4,270,5.602118820879701,1,0,0,4,0,1,10,30.0
21,12,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,3,3,418,6.037870919922137,1,1,3,5,8,1,6,38.0
14,16,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,26,1,1,6,6,1152,7.050122520269059,1,0,2,4,2,1,5,120.0
2,6,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,8,2,2,6,6,1326,7.190676034332207,1,0,1,3,6,1,5,170.0
11,21,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,5,5,468,6.150602768446279,1,0,3,6,8,1,10,36.0
19,4,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,5,5,112,4.727387818712341,1,1,2,0,2,1,7,8.0
7,13,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,8,1,1,2,2,352,5.8664680569332965,1,1,2,2,2,1,2,40.0
11,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,18,2,2,0,0,244,5.501258210544727,1,1,4,6,4,1,6,40.0
16,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,4,4,3,3,416,6.0330862217988015,1,2,1,3,6,1,8,65.0
17,9,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,25,1,1,3,3,728,6.591673732008658,1,2,3,0,8,1,8,260.0
18,6,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,16,0,0,4,4,1692,7.4342573821331355,1,0,2,5,2,1,4,180.0
18,19,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1,1,6,6,418,6.037870919922137,1,1,3,5,8,1,4,44.0
2,4,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,3,3,2,2,460,6.133398042996649,1,1,0,5,0,1,2,40.0
15,16,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,0,0,0,0,240,5.484796933490655,1,0,0,2,0,1,7,32.0
16,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,0,0,280,5.638354669333745,1,1,0,0,0,1,7,28.0
14,14,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,3,3,286,5.659482215759621,1,1,1,6,6,1,6,26.0
5,8,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,0,6,0,14,0,0,3,3,3924,8.275121630216509,1,0,4,4,4,1,2,360.0
8,14,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,10,3,3,5,5,462,6.137727054086234,1,0,2,0,2,1,8,110.0
7,10,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,26,3,3,2,2,3816,8.247220052745229,1,0,1,1,6,1,3,360.0
12,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,23,4,4,5,5,3104,8.040768994367578,1,2,4,3,4,1,1,320.0
4,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,20,3.044522437723423,1,2,0,6,0,13,3,3,6,6,670,6.508769136971682,1,1,0,5,0,1,5,100.0
18,8,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,1,1,3,3,574,6.354370040797351,1,1,4,0,4,1,8,70.0
9,13,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,9,1,1,3,3,360,5.8888779583328805,1,0,0,3,0,1,10,150.0
12,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,8,1,1,5,5,816,6.705639094860003,1,0,1,4,6,1,4,120.0
2,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,2,2,6,6,510,6.236369590203704,1,0,0,6,0,1,7,60.0
19,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,3,3,4,4,72,4.290459441148391,1,0,2,2,2,1,10,12.0
