slot_old_item,slot_new_item,slot_old_units_per_day,slot_old_units_per_day_abs_log1p,slot_old_units_per_day_is_even,slot_old_units_per_day_mod3,slot_old_units_per_day_mod5,slot_old_units_per_day_mod7,slot_old_units_per_day_mod10,slot_old_unit_profit,slot_old_unit_profit_abs_log1p,slot_old_unit_profit_mod3,slot_old_unit_profit_mod7,slot_new_units_per_day,slot_new_units_per_day_abs_log1p,slot_new_units_per_day_is_even,slot_new_units_per_day_mod3,slot_new_units_per_day_mod5,slot_new_units_per_day_mod7,slot_new_units_per_day_mod10,slot_new_unit_profit,slot_new_unit_profit_abs_log1p,slot_new_unit_profit_is_even,slot_new_unit_profit_mod3,slot_new_unit_profit_mod5,slot_new_unit_profit_mod7,slot_new_unit_profit_mod10,slot_currency,gcd_all,n_multiple_pairs,y
0,10,16,2.833213344056216,1,1,1,2,6,180,5.198497031265826,0,5,6,1.9459101490553132,1,0,1,6,6,528,6.270988431858299,1,0,3,3,8,3,2,3,10.0
3,3,7,2.0794415416798357,0,1,2,0,7,120,4.795790545596741,0,1,27,3.332204510175204,0,0,2,6,7,42,3.7612001156935624,1,0,2,0,2,1,1,1,35.0
9,0,18,2.9444389791664403,1,0,3,4,8,440,6.089044875446846,2,6,12,2.5649493574615367,1,0,2,5,2,957,6.86484777797086,0,0,2,5,7,3,1,0,45.0
7,4,15,2.772588722239781,0,0,0,1,5,420,6.042632833682381,0,0,30,3.4339872044851463,1,0,0,2,0,231,5.44673737166631,0,0,1,0,1,3,3,3,10.0
8,3,20,3.044522437723423,1,2,0,6,0,260,5.564520407322694,2,1,26,3.295836866004329,1,2,1,5,6,270,5.602118820879701,1,0,0,4,0,0,2,2,35.0
5,1,6,1.9459101490553132,1,0,1,6,6,140,4.948759890378168,2,0,7,2.0794415416798357,0,1,2,0,7,144,4.976733742420574,1,0,4,4,4,2,1,2,20.0
5,6,16,2.833213344056216,1,1,1,2,6,440,6.089044875446846,2,6,1,0.6931471805599453,0,1,1,1,1,7744,8.954802752850968,1,1,4,2,4,0,1,4,10.0
8,10,19,2.995732273553991,0,1,4,5,9,280,5.638354669333745,1,0,7,2.0794415416798357,0,1,2,0,7,1102,7.005789019253503,1,1,2,3,2,2,1,2,45.0
2,4,16,2.833213344056216,1,1,1,2,6,460,6.133398042996649,1,5,8,2.1972245773362196,1,2,3,1,8,1104,7.007600613951853,1,0,4,5,4,2,4,3,20.0
6,1,17,2.8903717578961645,0,2,2,3,7,140,4.948759890378168,2,0,7,2.0794415416798357,0,1,2,0,7,374,5.926926025970411,1,2,4,3,4,3,1,2,10.0
1,5,11,2.4849066497880004,0,2,1,4,1,460,6.133398042996649,1,5,21,3.091042453358316,0,0,1,0,1,253,5.537334267018537,0,1,3,1,3,2,1,1,5.0
9,4,19,2.995732273553991,0,1,4,5,9,60,4.110873864173311,0,4,15,2.772588722239781,0,0,0,1,5,95,4.564348191467836,0,2,0,4,5,1,1,2,25.0
1,2,17,2.8903717578961645,0,2,2,3,7,420,6.042632833682381,0,0,1,0.6931471805599453,0,1,1,1,1,8211,9.013351778138825,0,0,1,0,1,0,1,4,15.0
10,5,15,2.772588722239781,0,0,0,1,5,200,5.303304908059076,2,4,1,0.6931471805599453,0,1,1,1,1,3450,8.146419323098003,1,0,0,6,0,3,1,4,15.0
8,5,20,3.044522437723423,1,2,0,6,0,360,5.8888779583328805,0,3,12,2.5649493574615367,1,0,2,5,2,870,6.769641976852503,1,0,0,2,0,1,2,2,45.0
9,0,19,2.995732273553991,0,1,4,5,9,480,6.175867270105761,0,4,16,2.833213344056216,1,1,1,2,6,798,6.683360945766275,1,0,3,0,8,2,1,2,40.0
2,1,5,1.791759469228055,0,2,0,5,5,180,5.198497031265826,0,5,22,3.1354942159291497,1,1,2,1,2,45,3.828641396489095,0,0,0,3,5,3,1,3,10.0
2,10,5,1.791759469228055,0,2,0,5,5,180,5.198497031265826,0,5,9,2.302585092994046,0,0,4,2,9,150,5.017279836814924,1,0,0,3,0,1,1,3,50.0
4,7,20,3.044522437723423,1,2,0,6,0,200,5.303304908059076,2,4,20,3.044522437723423,1,2,0,6,0,290,5.673323267171493,1,2,0,3,0,0,10,3,45.0
8,3,8,2.1972245773362196,1,2,3,1,8,240,5.484796933490655,0,2,2,1.0986122886681098,1,2,2,2,2,1104,7.007600613951853,1,0,4,5,4,2,2,5,15.0
2,4,6,1.9459101490553132,1,0,1,6,6,400,5.993961427306569,1,1,12,2.5649493574615367,1,0,2,5,2,270,5.602118820879701,1,0,0,4,0,3,2,2,35.0
3,10,9,2.302585092994046,0,0,4,2,9,240,5.484796933490655,0,2,9,2.302585092994046,0,0,4,2,9,324,5.783825182329737,1,0,4,2,4,1,3,3,35.0
10,6,10,2.3978952727983707,1,1,0,3,0,480,6.175867270105761,0,4,6,1.9459101490553132,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,3,2,3,25.0
0,4,8,2.1972245773362196,1,2,3,1,8,320,5.771441123130016,2,5,16,2.833213344056216,1,1,1,2,6,200,5.303304908059076,1,2,0,4,0,3,8,4,25.0
6,3,9,2.302585092994046,0,0,4,2,9,380,5.942799375126701,2,2,1,0.6931471805599453,0,1,1,1,1,4617,8.43771698991444,0,0,2,4,7,1,1,4,35.0
3,4,16,2.833213344056216,1,1,1,2,6,440,6.089044875446846,2,6,8,2.1972245773362196,1,2,3,1,8,1144,7.0431599159883405,1,1,4,3,4,1,8,3,30.0
3,10,17,2.8903717578961645,0,2,2,3,7,260,5.564520407322694,2,1,13,2.6390573296152584,0,1,3,6,3,442,6.093569770045136,1,1,2,1,2,1,1,3,30.0
4,5,11,2.4849066497880004,0,2,1,4,1,460,6.133398042996649,1,5,23,3.1780538303479458,0,2,3,2,3,319,5.768320995793772,0,1,4,4,9,3,1,2,45.0
4,8,10,2.3978952727983707,1,1,0,3,0,440,6.089044875446846,2,6,11,2.4849066497880004,0,2,1,4,1,460,6.133398042996649,1,1,0,5,0,2,1,3,15.0
7,4,11,2.4849066497880004,0,2,1,4,1,440,6.089044875446846,2,6,2,1.0986122886681098,1,2,2,2,2,3146,8.054204897064407,1,2,1,3,6,0,1,4,30.0
6,10,18,2.9444389791664403,1,0,3,4,8,220,5.3981627015177525,1,3,4,1.6094379124341003,1,1,4,4,4,1188,7.080867896690782,1,0,3,5,8,3,2,3,20.0
6,2,14,2.70805020110221,1,2,4,0,4,380,5.942799375126701,2,2,19,2.995732273553991,0,1,4,5,9,378,5.937536205082426,1,0,3,0,8,2,1,2,35.0
8,7,14,2.70805020110221,1,2,4,0,4,340,5.831882477283517,1,4,22,3.1354942159291497,1,1,2,1,2,238,5.476463551931511,1,1,3,0,8,0,2,1,10.0
6,5,11,2.4849066497880004,0,2,1,4,1,460,6.133398042996649,1,5,11,2.4849066497880004,0,2,1,4,1,483,6.182084906716632,0,0,3,0,3,1,1,1,5.0
10,3,17,2.8903717578961645,0,2,2,3,7,120,4.795790545596741,0,1,17,2.8903717578961645,0,2,2,3,7,144,4.976733742420574,1,0,4,4,4,3,1,1,20.0
10,7,20,3.044522437723423,1,2,0,6,0,180,5.198497031265826,0,5,2,1.0986122886681098,1,2,2,2,2,2520,7.83241092718792,1,0,0,0,0,3,2,6,40.0
4,7,9,2.302585092994046,0,0,4,2,9,340,5.831882477283517,1,4,21,3.091042453358316,0,0,1,0,1,153,5.0369526024136295,0,0,3,6,3,3,1,1,5.0
4,3,16,2.833213344056216,1,1,1,2,6,380,5.942799375126701,2,2,29,3.4011973816621555,0,2,4,1,9,304,5.720311776607412,1,1,4,3,4,0,1,1,45.0
6,3,19,2.995732273553991,0,1,4,5,9,320,5.771441123130016,2,5,21,3.091042453358316,0,0,1,0,1,304,5.720311776607412,1,1,4,3,4,0,1,1,5.0
3,9,7,2.0794415416798357,0,1,2,0,7,100,4.61512051684126,1,2,15,2.772588722239781,0,0,0,1,5,49,3.912023005428146,0,1,4,0,9,1,1,1,5.0
10,7,5,1.791759469228055,0,2,0,5,5,320,5.771441123130016,2,5,4,1.6094379124341003,1,1,4,4,4,540,6.293419278846481,1,0,0,1,0,2,1,4,35.0
9,10,11,2.4849066497880004,0,2,1,4,1,100,4.61512051684126,1,2,1,0.6931471805599453,0,1,1,1,1,1210,7.099201743553092,1,1,0,6,0,0,1,4,10.0
3,0,19,2.995732273553991,0,1,4,5,9,420,6.042632833682381,0,0,21,3.091042453358316,0,0,1,0,1,418,6.037870919922137,1,1,3,5,8,0,1,2,10.0
0,5,6,1.9459101490553132,1,0,1,6,6,440,6.089044875446846,2,6,7,2.0794415416798357,0,1,2,0,7,396,5.983936280687191,1,0,1,4,6,1,1,1,5.0
9,0,16,2.833213344056216,1,1,1,2,6,160,5.081404364984463,1,6,2,1.0986122886681098,1,2,2,2,2,1920,7.560601162768557,1,0,0,2,0,1,2,6,50.0
10,8,17,2.8903717578961645,0,2,2,3,7,360,5.8888779583328805,0,3,25,3.258096538021482,0,1,0,4,5,306,5.726847747587197,1,0,1,5,6,0,1,1,25.0
8,4,13,2.6390573296152584,0,1,3,6,3,440,6.089044875446846,2,6,16,2.833213344056216,1,1,1,2,6,429,6.063785208687608,0,0,4,2,9,3,1,1,20.0
3,0,10,2.3978952727983707,1,1,0,3,0,260,5.564520407322694,2,1,2,1.0986122886681098,1,2,2,2,2,1365,7.2196420401307355,0,0,0,0,5,3,1,3,5.0
2,9,11,2.4849066497880004,0,2,1,4,1,280,5.638354669333745,1,0,4,1.6094379124341003,1,1,4,4,4,847,6.742880635791903,0,1,2,0,7,0,1,2,10.0
1,2,16,2.833213344056216,1,1,1,2,6,260,5.564520407322694,2,1,14,2.70805020110221,1,2,4,0,4,312,5.746203190540153,1,0,2,4,2,0,2,0,5.0
9,3,14,2.70805020110221,1,2,4,0,4,280,5.638354669333745,1,0,3,1.3862943611198906,0,0,3,3,3,1372,7.224753405767971,1,1,2,0,2,0,1,2,5.0
8,1,10,2.3978952727983707,1,1,0,3,0,460,6.133398042996649,1,5,10,2.3978952727983707,1,1,0,3,0,690,6.53813982376767,1,0,0,4,0,3,10,5,50.0
1,5,16,2.833213344056216,1,1,1,2,6,80,4.394449154672439,2,3,8,2.1972245773362196,1,2,3,1,8,168,5.1298987149230735,1,0,3,0,8,1,8,4,5.0
2,2,19,2.995732273553991,0,1,4,5,9,160,5.081404364984463,1,6,11,2.4849066497880004,0,2,1,4,1,304,5.720311776607412,1,1,4,3,4,3,1,1,10.0
3,7,14,2.70805020110221,1,2,4,0,4,80,4.394449154672439,2,3,14,2.70805020110221,1,2,4,0,4,92,4.532599493153256,1,2,2,1,2,2,2,1,15.0
3,0,6,1.9459101490553132,1,0,1,6,6,200,5.303304908059076,2,4,12,2.5649493574615367,1,0,2,5,2,115,4.7535901911063645,0,1,0,3,5,3,1,1,15.0
3,6,16,2.833213344056216,1,1,1,2,6,320,5.771441123130016,2,5,7,2.0794415416798357,0,1,2,0,7,1024,6.932447891572509,1,1,4,2,4,2,1,2,40.0
1,4,19,2.995732273553991,0,1,4,5,9,260,5.564520407322694,2,1,1,0.6931471805599453,0,1,1,1,1,5681,8.645058562414134,0,2,1,4,1,2,1,4,15.0
7,1,6,1.9459101490553132,1,0,1,6,6,120,4.795790545596741,0,1,14,2.70805020110221,1,2,4,0,4,54,4.007333185232471,1,0,4,5,4,0,2,2,5.0
9,2,11,2.4849066497880004,0,2,1,4,1,380,5.942799375126701,2,2,3,1.3862943611198906,0,0,3,3,3,2090,7.645397699428633,1,2,0,4,0,1,1,1,50.0
1,10,15,2.772588722239781,0,0,0,1,5,420,6.042632833682381,0,0,21,3.091042453358316,0,0,1,0,1,315,5.755742213586912,0,0,0,0,5,1,3,4,5.0
4,10,15,2.772588722239781,0,0,0,1,5,300,5.707110264748875,0,6,29,3.4011973816621555,0,2,4,1,9,225,5.420534999272286,0,0,0,1,5,0,1,2,45.0
6,10,9,2.302585092994046,0,0,4,2,9,500,6.2166061010848646,2,3,7,2.0794415416798357,0,1,2,0,7,675,6.516193076042964,0,0,0,3,5,2,1,1,5.0
4,1,18,2.9444389791664403,1,0,3,4,8,200,5.303304908059076,2,4,4,1.6094379124341003,1,1,4,4,4,1350,7.208600337960199,1,0,0,6,0,2,2,2,50.0
4,7,8,2.1972245773362196,1,2,3,1,8,300,5.707110264748875,0,6,15,2.772588722239781,0,0,0,1,5,200,5.303304908059076,1,2,0,4,0,1,1,2,25.0
9,2,6,1.9459101490553132,1,0,1,6,6,280,5.638354669333745,1,0,5,1.791759469228055,0,2,0,5,5,504,6.22455842927536,1,0,4,0,4,0,1,2,50.0
4,3,12,2.5649493574615367,1,0,2,5,2,220,5.3981627015177525,1,3,11,2.4849066497880004,0,2,1,4,1,324,5.783825182329737,1,0,4,2,4,1,1,2,35.0
3,6,18,2.9444389791664403,1,0,3,4,8,60,4.110873864173311,0,4,1,0.6931471805599453,0,1,1,1,1,1620,7.390798521735676,1,0,0,3,0,2,1,5,50.0
8,5,16,2.833213344056216,1,1,1,2,6,280,5.638354669333745,1,0,16,2.833213344056216,1,1,1,2,6,294,5.68697535633982,1,0,4,0,4,3,2,1,5.0
3,4,18,2.9444389791664403,1,0,3,4,8,80,4.394449154672439,2,3,9,2.302585092994046,0,0,4,2,9,240,5.484796933490655,1,0,0,2,0,1,1,2,50.0
4,10,10,2.3978952727983707,1,1,0,3,0,140,4.948759890378168,2,0,5,1.791759469228055,0,2,0,5,5,406,6.008813185442595,1,1,1,0,6,2,1,3,45.0
3,9,8,2.1972245773362196,1,2,3,1,8,260,5.564520407322694,2,1,1,0.6931471805599453,0,1,1,1,1,2912,7.976938756959434,1,2,2,0,2,3,1,4,40.0
4,2,15,2.772588722239781,0,0,0,1,5,100,4.61512051684126,1,2,11,2.4849066497880004,0,2,1,4,1,150,5.017279836814924,1,0,0,3,0,3,1,1,10.0
1,7,16,2.833213344056216,1,1,1,2,6,440,6.089044875446846,2,6,6,1.9459101490553132,1,0,1,6,6,1408,7.25063551189868,1,1,3,1,8,0,2,1,20.0
6,0,18,2.9444389791664403,1,0,3,4,8,360,5.8888779583328805,0,3,2,1.0986122886681098,1,2,2,2,2,4050,8.30671904320269,1,0,0,4,0,0,2,5,25.0
5,4,16,2.833213344056216,1,1,1,2,6,320,5.771441123130016,2,5,8,2.1972245773362196,1,2,3,1,8,896,6.799055862058796,1,2,1,0,6,3,8,5,40.0
4,7,20,3.044522437723423,1,2,0,6,0,120,4.795790545596741,0,1,3,1.3862943611198906,0,0,3,3,3,840,6.734591659972948,1,0,0,0,0,0,1,5,5.0
4,7,9,2.302585092994046,0,0,4,2,9,100,4.61512051684126,1,2,9,2.302585092994046,0,0,4,2,9,145,4.983606621708336,0,1,0,5,5,3,1,1,45.0
6,5,10,2.3978952727983707,1,1,0,3,0,400,5.993961427306569,1,1,20,3.044522437723423,1,2,0,6,0,210,5.351858133476067,1,0,0,0,0,3,10,4,5.0
0,1,12,2.5649493574615367,1,0,2,5,2,220,5.3981627015177525,1,3,3,1.3862943611198906,0,0,3,3,3,1056,6.963189985870238,1,0,1,6,6,1,1,3,20.0
10,7,6,1.9459101490553132,1,0,1,6,6,500,6.2166061010848646,2,3,1,0.6931471805599453,0,1,1,1,1,3600,8.188966863648876,1,0,0,2,0,0,1,4,20.0
3,0,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,2,4,10,2.3978952727983707,1,1,0,3,0,130,4.875197323201151,1,1,0,4,0,0,5,5,30.0
3,3,11,2.4849066497880004,0,2,1,4,1,460,6.133398042996649,1,5,28,3.367295829986474,1,1,3,0,8,253,5.537334267018537,0,1,3,1,3,3,1,1,40.0
7,6,14,2.70805020110221,1,2,4,0,4,120,4.795790545596741,0,1,21,3.091042453358316,0,0,1,0,1,92,4.532599493153256,1,2,2,1,2,1,1,0,15.0
2,7,5,1.791759469228055,0,2,0,5,5,280,5.638354669333745,1,0,14,2.70805020110221,1,2,4,0,4,145,4.983606621708336,0,1,0,5,5,1,1,3,45.0
3,8,9,2.302585092994046,0,0,4,2,9,180,5.198497031265826,0,5,9,2.302585092994046,0,0,4,2,9,225,5.420534999272286,0,0,0,1,5,1,9,5,25.0
5,4,14,2.70805020110221,1,2,4,0,4,440,6.089044875446846,2,6,14,2.70805020110221,1,2,4,0,4,572,6.35088571671474,1,2,2,5,2,3,2,1,30.0
7,1,8,2.1972245773362196,1,2,3,1,8,260,5.564520407322694,2,1,24,3.2188758248682006,1,0,4,3,4,117,4.770684624465665,0,0,2,5,7,2,1,1,35.0
0,5,14,2.70805020110221,1,2,4,0,4,60,4.110873864173311,0,4,28,3.367295829986474,1,1,3,0,8,39,3.6888794541139363,0,0,4,4,9,3,1,1,30.0
1,6,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,0,4,5,1.791759469228055,0,2,0,5,5,81,4.406719247264253,0,0,1,4,1,3,1,3,35.0
4,10,17,2.8903717578961645,0,2,2,3,7,360,5.8888779583328805,0,3,18,2.9444389791664403,1,0,3,4,8,459,6.131226489483141,0,0,4,4,9,0,1,2,35.0
1,7,18,2.9444389791664403,1,0,3,4,8,220,5.3981627015177525,1,3,2,1.0986122886681098,1,2,2,2,2,2673,7.891330757661889,0,0,3,6,3,0,1,2,35.0
4,7,17,2.8903717578961645,0,2,2,3,7,60,4.110873864173311,0,4,4,1.6094379124341003,1,1,4,4,4,357,5.8805329864007,0,0,2,0,7,1,1,2,40.0
5,2,13,2.6390573296152584,0,1,3,6,3,100,4.61512051684126,1,2,26,3.295836866004329,1,2,1,5,6,65,4.189654742026425,0,2,0,2,5,3,1,2,30.0
10,6,12,2.5649493574615367,1,0,2,5,2,160,5.081404364984463,1,6,16,2.833213344056216,1,1,1,2,6,150,5.017279836814924,1,0,0,3,0,0,2,1,25.0
4,0,10,2.3978952727983707,1,1,0,3,0,400,5.993961427306569,1,1,18,2.9444389791664403,1,0,3,4,8,300,5.707110264748875,1,0,0,6,0,1,2,2,35.0
2,2,16,2.833213344056216,1,1,1,2,6,440,6.089044875446846,2,6,22,3.1354942159291497,1,1,2,1,2,368,5.910796644040527,1,2,3,4,8,0,2,2,15.0
6,3,20,3.044522437723423,1,2,0,6,0,420,6.042632833682381,0,0,1,0.6931471805599453,0,1,1,1,1,12180,9.407632639699958,1,0,0,0,0,3,1,6,45.0
3,8,13,2.6390573296152584,0,1,3,6,3,480,6.175867270105761,0,4,24,3.2188758248682006,1,0,4,3,4,364,5.8998973535824915,1,1,4,0,4,0,1,2,40.0
7,6,18,2.9444389791664403,1,0,3,4,8,460,6.133398042996649,1,5,18,2.9444389791664403,1,0,3,4,8,529,6.272877006546167,0,1,4,4,9,2,1,1,15.0
1,1,6,1.9459101490553132,1,0,1,6,6,260,5.564520407322694,2,1,3,1.3862943611198906,0,0,3,3,3,754,6.626717749249025,1,1,4,5,4,1,1,1,45.0
8,1,7,2.0794415416798357,0,1,2,0,7,340,5.831882477283517,1,4,30,3.4339872044851463,1,0,0,2,0,119,4.787491742782046,0,2,4,0,9,2,1,1,50.0
2,10,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,2,3,2,1.0986122886681098,1,2,2,2,2,448,6.1070228877422545,1,1,3,0,8,2,2,5,40.0
1,1,11,2.4849066497880004,0,2,1,4,1,200,5.303304908059076,2,4,22,3.1354942159291497,1,1,2,1,2,140,4.948759890378168,1,2,0,0,0,3,1,1,40.0
5,5,8,2.1972245773362196,1,2,3,1,8,140,4.948759890378168,2,0,3,1.3862943611198906,0,0,3,3,3,560,6.329720905522696,1,2,0,0,0,1,1,2,50.0
10,2,16,2.833213344056216,1,1,1,2,6,340,5.831882477283517,1,4,4,1.6094379124341003,1,1,4,4,4,1700,7.438971592395862,1,2,0,6,0,3,4,4,25.0
0,9,14,2.70805020110221,1,2,4,0,4,340,5.831882477283517,1,4,7,2.0794415416798357,0,1,2,0,7,782,6.663132695990803,1,2,2,5,2,3,1,1,15.0
4,10,15,2.772588722239781,0,0,0,1,5,460,6.133398042996649,1,5,23,3.1780538303479458,0,2,3,2,3,315,5.755742213586912,0,0,0,0,5,3,1,2,5.0
5,9,18,2.9444389791664403,1,0,3,4,8,460,6.133398042996649,1,5,23,3.1780538303479458,0,2,3,2,3,414,6.028278520230698,1,0,4,1,4,1,1,3,15.0
8,6,14,2.70805020110221,1,2,4,0,4,220,5.3981627015177525,1,3,29,3.4011973816621555,0,2,4,1,9,154,5.043425116919247,1,1,4,0,4,0,1,1,45.0
5,8,11,2.4849066497880004,0,2,1,4,1,340,5.831882477283517,1,4,29,3.4011973816621555,0,2,4,1,9,187,5.236441962829949,0,1,2,5,7,3,1,1,45.0
5,8,13,2.6390573296152584,0,1,3,6,3,160,5.081404364984463,1,6,15,2.772588722239781,0,0,0,1,5,208,5.342334251964811,1,1,3,5,8,2,1,1,50.0
9,9,15,2.772588722239781,0,0,0,1,5,400,5.993961427306569,1,1,1,0.6931471805599453,0,1,1,1,1,6300,8.748463629942055,1,0,0,0,0,2,1,4,5.0
1,8,13,2.6390573296152584,0,1,3,6,3,380,5.942799375126701,2,2,19,2.995732273553991,0,1,4,5,9,299,5.703782474656201,0,2,4,5,9,3,1,2,15.0
5,9,7,2.0794415416798357,0,1,2,0,7,460,6.133398042996649,1,5,7,2.0794415416798357,0,1,2,0,7,667,6.504288173536645,0,1,2,2,7,3,1,1,45.0
0,0,11,2.4849066497880004,0,2,1,4,1,100,4.61512051684126,1,2,11,2.4849066497880004,0,2,1,4,1,150,5.017279836814924,1,0,0,3,0,2,1,1,50.0
7,5,11,2.4849066497880004,0,2,1,4,1,320,5.771441123130016,2,5,11,2.4849066497880004,0,2,1,4,1,416,6.0330862217988015,1,2,1,3,6,1,1,1,30.0
7,0,13,2.6390573296152584,0,1,3,6,3,320,5.771441123130016,2,5,10,2.3978952727983707,1,1,0,3,0,624,6.437751649736401,1,0,4,1,4,2,1,2,50.0
1,7,12,2.5649493574615367,1,0,2,5,2,340,5.831882477283517,1,4,12,2.5649493574615367,1,0,2,5,2,442,6.093569770045136,1,1,2,1,2,2,2,1,30.0
5,7,9,2.302585092994046,0,0,4,2,9,500,6.2166061010848646,2,3,5,1.791759469228055,0,2,0,5,5,1080,6.985641817639208,1,0,0,2,0,2,1,3,20.0
8,5,9,2.302585092994046,0,0,4,2,9,100,4.61512051684126,1,2,1,0.6931471805599453,0,1,1,1,1,1125,7.026426808699636,0,0,0,5,5,0,1,4,25.0
6,4,13,2.6390573296152584,0,1,3,6,3,160,5.081404364984463,1,6,26,3.295836866004329,1,2,1,5,6,84,4.442651256490317,1,0,4,0,4,1,1,1,5.0
3,8,7,2.0794415416798357,0,1,2,0,7,120,4.795790545596741,0,1,3,1.3862943611198906,0,0,3,3,3,322,5.777652323222656,1,1,2,0,2,1,1,2,15.0
7,9,19,2.995732273553991,0,1,4,5,9,220,5.3981627015177525,1,3,1,0.6931471805599453,0,1,1,1,1,5225,8.561401446080557,0,2,0,3,5,3,1,4,25.0
10,2,12,2.5649493574615367,1,0,2,5,2,480,6.175867270105761,0,4,9,2.302585092994046,0,0,4,2,9,768,6.645090969505644,1,0,3,5,8,2,3,2,20.0
4,1,17,2.8903717578961645,0,2,2,3,7,220,5.3981627015177525,1,3,3,1.3862943611198906,0,0,3,3,3,1683,7.428927194802272,0,0,3,3,3,2,1,2,35.0
2,7,12,2.5649493574615367,1,0,2,5,2,420,6.042632833682381,0,0,1,0.6931471805599453,0,1,1,1,1,5544,8.620651899784468,1,0,4,0,4,0,1,5,10.0
0,8,6,1.9459101490553132,1,0,1,6,6,420,6.042632833682381,0,0,9,2.302585092994046,0,0,4,2,9,364,5.8998973535824915,1,1,4,0,4,1,1,1,30.0
6,3,20,3.044522437723423,1,2,0,6,0,440,6.089044875446846,2,6,22,3.1354942159291497,1,1,2,1,2,580,6.364750756851911,1,1,0,6,0,2,2,3,45.0
10,8,17,2.8903717578961645,0,2,2,3,7,460,6.133398042996649,1,5,1,0.6931471805599453,0,1,1,1,1,9775,9.187685681411377,0,1,0,3,5,1,1,4,25.0
1,9,11,2.4849066497880004,0,2,1,4,1,420,6.042632833682381,0,0,11,2.4849066497880004,0,2,1,4,1,504,6.22455842927536,1,0,4,0,4,2,1,1,20.0
7,8,14,2.70805020110221,1,2,4,0,4,160,5.081404364984463,1,6,8,2.1972245773362196,1,2,3,1,8,294,5.68697535633982,1,0,4,0,4,0,2,2,5.0
6,4,6,1.9459101490553132,1,0,1,6,6,80,4.394449154672439,2,3,1,0.6931471805599453,0,1,1,1,1,600,6.398594934535208,1,0,0,5,0,1,1,4,25.0
10,1,8,2.1972245773362196,1,2,3,1,8,140,4.948759890378168,2,0,1,0.6931471805599453,0,1,1,1,1,1288,7.161622002939187,1,1,3,0,8,0,1,4,15.0
7,9,14,2.70805020110221,1,2,4,0,4,340,5.831882477283517,1,4,1,0.6931471805599453,0,1,1,1,1,5950,8.691314551644853,1,1,0,0,0,1,1,4,25.0
1,7,12,2.5649493574615367,1,0,2,5,2,300,5.707110264748875,0,6,6,1.9459101490553132,1,0,1,6,6,660,6.493753839851686,1,0,0,2,0,0,6,5,10.0
2,7,12,2.5649493574615367,1,0,2,5,2,360,5.8888779583328805,0,3,3,1.3862943611198906,0,0,3,3,3,1728,7.455298485683291,1,0,3,6,8,0,3,5,20.0
9,1,20,3.044522437723423,1,2,0,6,0,360,5.8888779583328805,0,3,6,1.9459101490553132,1,0,1,6,6,1440,7.273092595999522,1,0,0,5,0,2,2,5,20.0
5,3,16,2.833213344056216,1,1,1,2,6,180,5.198497031265826,0,5,1,0.6931471805599453,0,1,1,1,1,3168,8.06117135969092,1,0,3,4,8,2,1,4,10.0
0,6,15,2.772588722239781,0,0,0,1,5,440,6.089044875446846,2,6,16,2.833213344056216,1,1,1,2,6,495,6.206575926724928,0,0,0,5,5,0,1,1,20.0
0,9,20,3.044522437723423,1,2,0,6,0,500,6.2166061010848646,2,3,5,1.791759469228055,0,2,0,5,5,2200,7.696667081526462,1,1,0,2,0,3,5,5,10.0
1,4,19,2.995732273553991,0,1,4,5,9,480,6.175867270105761,0,4,6,1.9459101490553132,1,0,1,6,6,2280,7.732369222284388,1,0,0,5,0,3,1,3,50.0
6,10,10,2.3978952727983707,1,1,0,3,0,160,5.081404364984463,1,6,24,3.2188758248682006,1,0,4,3,4,80,4.394449154672439,1,2,0,3,0,3,2,3,20.0
9,0,8,2.1972245773362196,1,2,3,1,8,200,5.303304908059076,2,4,10,2.3978952727983707,1,1,0,3,0,200,5.303304908059076,1,2,0,4,0,2,2,5,25.0
3,9,8,2.1972245773362196,1,2,3,1,8,420,6.042632833682381,0,0,18,2.9444389791664403,1,0,3,4,8,196,5.2832037287379885,1,1,1,0,6,0,2,0,5.0
2,7,16,2.833213344056216,1,1,1,2,6,320,5.771441123130016,2,5,6,1.9459101490553132,1,0,1,6,6,1024,6.932447891572509,1,1,4,2,4,0,2,2,20.0
8,6,15,2.772588722239781,0,0,0,1,5,160,5.081404364984463,1,6,20,3.044522437723423,1,2,0,6,0,132,4.890349128221754,1,0,2,6,2,0,1,1,10.0
5,6,16,2.833213344056216,1,1,1,2,6,420,6.042632833682381,0,0,21,3.091042453358316,0,0,1,0,1,432,6.07073772800249,1,0,2,5,2,3,1,2,35.0
0,7,18,2.9444389791664403,1,0,3,4,8,60,4.110873864173311,0,4,8,2.1972245773362196,1,2,3,1,8,162,5.093750200806762,1,0,2,1,2,0,2,1,20.0
8,2,11,2.4849066497880004,0,2,1,4,1,180,5.198497031265826,0,5,27,3.332204510175204,0,0,2,6,7,110,4.709530201312334,1,2,0,5,0,2,1,1,50.0
10,10,10,2.3978952727983707,1,1,0,3,0,120,4.795790545596741,0,1,15,2.772588722239781,0,0,0,1,5,92,4.532599493153256,1,2,2,1,2,3,1,2,15.0
