slot_person_a,slot_person_b,slot_a_current_age,slot_a_current_age_abs_log1p,slot_a_current_age_is_even,slot_a_current_age_mod3,slot_a_current_age_mod5,slot_a_current_age_mod7,slot_a_current_age_mod10,slot_years_ago,slot_years_ago_abs_log1p,slot_years_ago_is_even,slot_years_ago_mod3,slot_years_ago_mod5,slot_years_ago_mod7,slot_years_ago_mod10,slot_multiple,slot_multiple_abs_log1p,slot_multiple_is_even,slot_multiple_mod3,slot_multiple_mod5,slot_multiple_mod7,slot_multiple_mod10,gcd_all,n_multiple_pairs,y
2,0,22,3.1354942159291497,1,1,2,1,2,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,0,14.0
6,8,33,3.5263605246161616,0,0,3,5,3,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,0,17.0
4,0,112,4.727387818712341,1,1,2,0,2,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,0,44.0
3,8,61,4.127134385045092,0,1,1,5,1,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,0,21.0
5,7,38,3.6635616461296463,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,0,18.0
7,1,95,4.564348191467836,0,2,0,4,5,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,1,0,35.0
0,4,78,4.3694478524670215,1,0,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,2,41.0
0,7,106,4.672828834461906,1,1,1,1,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,2,22.0
0,9,25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,5,2,17.0
4,4,69,4.248495242049359,0,0,4,6,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,17.0
6,8,97,4.584967478670572,0,1,2,6,7,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0,25.0
7,3,61,4.127134385045092,0,1,1,5,1,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,0,27.0
0,0,36,3.6109179126442243,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,3,3,20.0
2,1,119,4.787491742782046,0,2,4,0,9,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,0,35.0
1,8,67,4.219507705176107,0,1,2,4,7,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0,25.0
9,5,117,4.770684624465665,0,0,2,5,7,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,0,33.0
9,0,64,4.174387269895637,1,1,4,1,4,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,3,36.0
4,6,41,3.7376696182833684,0,2,1,6,1,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,0,23.0
5,2,114,4.74493212836325,1,0,4,2,4,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,0,34.0
2,2,113,4.736198448394496,0,2,3,1,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0,29.0
8,2,93,4.543294782270004,0,0,3,2,3,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,0,51.0
7,4,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,2,10.0
4,6,85,4.454347296253507,0,1,0,1,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0,44.0
0,2,76,4.343805421853684,1,1,1,6,6,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,2,25.0
2,4,73,4.30406509320417,0,1,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,37.0
5,5,78,4.3694478524670215,1,0,3,1,8,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1,24.0
7,6,109,4.700480365792417,0,1,4,4,9,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,37.0
1,9,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,3,6.0
7,5,85,4.454347296253507,0,1,0,1,5,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,31.0
7,3,38,3.6635616461296463,1,2,3,3,8,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,2,25.0
7,7,37,3.6375861597263857,0,1,2,2,7,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0,17.0
4,8,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,7.0
6,5,120,4.795790545596741,1,0,0,1,0,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,3,3,48.0
4,5,117,4.770684624465665,0,0,2,5,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,2,30.0
0,7,53,3.9889840465642745,0,2,3,4,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0,28.0
7,2,103,4.6443908991413725,0,1,3,5,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0,27.0
1,6,88,4.48863636973214,1,1,3,4,8,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,2,50.0
3,2,74,4.31748811353631,1,2,4,4,4,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,0,26.0
5,3,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,22.0
8,1,65,4.189654742026425,0,2,0,2,5,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,5,2,21.0
7,2,71,4.276666119016055,0,2,1,1,1,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0,39.0
1,2,77,4.356708826689592,0,2,2,0,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0,27.0
7,0,14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,0,10.0
5,2,88,4.48863636973214,1,1,3,4,8,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,2,47.0
6,3,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0,7.0
1,1,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,2,10.0
6,0,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,10.0
7,6,116,4.762173934797756,1,2,1,4,6,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,0,48.0
6,7,113,4.736198448394496,0,2,3,1,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0,41.0
9,7,97,4.584967478670572,0,1,2,6,7,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,0,29.0
5,1,77,4.356708826689592,0,2,2,0,7,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,0,25.0
7,8,43,3.784189633918261,0,1,3,1,3,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,0,16.0
0,3,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,12.0
5,0,117,4.770684624465665,0,0,2,5,7,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0,29.0
6,9,119,4.787491742782046,0,2,4,0,9,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0,38.0
8,9,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,2,6.0
1,5,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0,8.0
5,7,87,4.477336814478207,0,0,2,3,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,44.0
6,7,44,3.8066624897703196,1,2,4,2,4,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,1,0,16.0
1,0,93,4.543294782270004,0,0,3,2,3,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,33.0
0,8,55,4.02535169073515,0,1,0,6,5,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,5,2,23.0
3,3,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,2,7.0
0,3,92,4.532599493153256,1,2,2,1,2,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0,24.0
3,4,51,3.9512437185814275,0,0,1,2,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,2,21.0
0,6,39,3.6888794541139363,0,0,4,4,9,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,3,2,19.0
5,4,107,4.68213122712422,0,2,2,2,7,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,0,31.0
2,8,54,4.007333185232471,1,0,4,5,4,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,3,2,28.0
8,7,33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0,13.0
1,4,80,4.394449154672439,1,2,0,3,0,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,0,34.0
1,3,77,4.356708826689592,0,2,2,0,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0,29.0
6,3,40,3.713572066704308,1,1,0,5,0,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,5,2,20.0
9,3,51,3.9512437185814275,0,0,1,2,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0,15.0
5,7,48,3.8918202981106265,1,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,3,18.0
3,8,109,4.700480365792417,0,1,4,4,9,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0,41.0
1,2,51,3.9512437185814275,0,0,1,2,1,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,0,33.0
5,2,102,4.634728988229636,1,0,2,4,2,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,3,2,40.0
7,2,96,4.574710978503383,1,0,1,5,6,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,3,36.0
4,8,47,3.871201010907891,0,2,2,5,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0,19.0
9,6,93,4.543294782270004,0,0,3,2,3,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,33.0
6,7,86,4.465908118654584,1,2,1,2,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,2,45.0
4,4,108,4.6913478822291435,1,0,3,3,8,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,2,33.0
5,1,85,4.454347296253507,0,1,0,1,5,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,0,28.0
6,5,26,3.295836866004329,1,2,1,5,6,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,0,11.0
2,5,62,4.143134726391533,1,2,2,6,2,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0,18.0
8,9,69,4.248495242049359,0,0,4,6,9,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0,21.0
3,2,88,4.48863636973214,1,1,3,4,8,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,3,48.0
3,5,57,4.060443010546419,0,0,2,1,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,3,21.0
2,9,34,3.5553480614894135,1,1,4,6,4,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,24.0
4,8,73,4.30406509320417,0,1,3,3,3,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0,29.0
8,9,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0,16.0
9,6,81,4.406719247264253,0,0,1,4,1,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,3,2,37.0
1,3,112,4.727387818712341,1,1,2,0,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,61.0
8,6,110,4.709530201312334,1,2,0,5,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,1,35.0
0,8,53,3.9889840465642745,0,2,3,4,3,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,23.0
1,3,103,4.6443908991413725,0,1,3,5,3,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,1,0,43.0
6,2,107,4.68213122712422,0,2,2,2,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0,37.0
6,9,115,4.7535901911063645,0,1,0,3,5,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,1,0,40.0
9,4,89,4.499809670330265,0,2,4,5,9,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,0,51.0
3,9,64,4.174387269895637,1,1,4,1,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,1,16.0
7,7,23,3.1780538303479458,0,2,3,2,3,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,0,15.0
8,6,78,4.3694478524670215,1,0,3,1,8,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,0,27.0
8,1,86,4.465908118654584,1,2,1,2,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,2,23.0
2,7,51,3.9512437185814275,0,0,1,2,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,3,19.0
2,0,65,4.189654742026425,0,2,0,2,5,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,0,29.0
6,5,108,4.6913478822291435,1,0,3,3,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,3,38.0
9,4,75,4.330733340286331,0,0,0,5,5,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,0,42.0
3,1,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,6.0
1,7,117,4.770684624465665,0,0,2,5,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,3,41.0
6,7,85,4.454347296253507,0,1,0,1,5,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,1,0,37.0
9,9,104,4.653960350157523,1,2,4,6,4,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,0,42.0
8,4,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,3,30.0
8,3,63,4.1588830833596715,0,0,3,0,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,15.0
8,2,94,4.553876891600541,1,1,4,3,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,2,32.0
9,7,113,4.736198448394496,0,2,3,1,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0,41.0
9,3,104,4.653960350157523,1,2,4,6,4,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,1,0,28.0
9,7,106,4.672828834461906,1,1,1,1,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,2,28.0
2,3,90,4.51085950651685,1,0,0,6,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1,27.0
3,0,88,4.48863636973214,1,1,3,4,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,2,30.0
7,1,107,4.68213122712422,0,2,2,2,7,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,0,59.0
8,0,71,4.276666119016055,0,2,1,1,1,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,0,33.0
4,0,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,3,18.0
8,3,41,3.7376696182833684,0,2,1,6,1,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,20.0
6,4,79,4.382026634673881,0,1,4,2,9,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,0,25.0
8,0,104,4.653960350157523,1,2,4,6,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,1,24.0
7,1,98,4.59511985013459,1,2,3,0,8,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,0,29.0
7,9,17,2.8903717578961645,0,2,2,3,7,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0,9.0
7,3,116,4.762173934797756,1,2,1,4,6,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,0,32.0
7,0,97,4.584967478670572,0,1,2,6,7,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,34.0
0,9,59,4.0943445622221,0,2,4,3,9,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,0,27.0
0,5,84,4.442651256490317,1,0,4,0,4,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,1,0,24.0
1,5,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,2,6.0
3,6,70,4.2626798770413155,1,1,0,0,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,1,25.0
2,6,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,12.0
3,0,54,4.007333185232471,1,0,4,5,4,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,3,2,26.0
2,1,61,4.127134385045092,0,1,1,5,1,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,1,0,29.0
1,8,103,4.6443908991413725,0,1,3,5,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0,28.0
2,8,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0,14.0
7,4,102,4.634728988229636,1,0,2,4,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,1,22.0
6,9,90,4.51085950651685,1,0,0,6,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,2,24.0
9,7,84,4.442651256490317,1,0,4,0,4,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,3,30.0
7,8,65,4.189654742026425,0,2,0,2,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0,23.0
1,9,61,4.127134385045092,0,1,1,5,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,2,16.0
8,9,111,4.718498871295094,0,0,1,6,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,30.0
1,6,119,4.787491742782046,0,2,4,0,9,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,0,67.0
6,7,85,4.454347296253507,0,1,0,1,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,2,29.0
0,2,56,4.04305126783455,1,2,1,0,6,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0,22.0
6,5,66,4.204692619390966,1,0,1,3,6,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,3,2,30.0
6,3,51,3.9512437185814275,0,0,1,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,26.0
3,9,83,4.430816798843313,0,2,3,6,3,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,0,27.0
0,2,95,4.564348191467836,0,2,0,4,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0,49.0
9,9,72,4.290459441148391,1,0,2,2,2,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,1,24.0
1,5,98,4.59511985013459,1,2,3,0,8,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,0,32.0
1,1,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0,11.0
6,6,113,4.736198448394496,0,2,3,1,3,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,38.0
0,2,100,4.61512051684126,1,1,0,2,0,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,57.0
3,4,101,4.624972813284271,0,2,1,3,1,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0,54.0
5,4,52,3.970291913552122,1,1,2,3,2,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,0,20.0
9,0,111,4.718498871295094,0,0,1,6,1,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0,36.0
7,5,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,15.0
3,8,100,4.61512051684126,1,1,0,2,0,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,2,56.0
0,5,36,3.6109179126442243,1,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,2,15.0
8,2,44,3.8066624897703196,1,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,2,17.0
1,7,120,4.795790545596741,1,0,0,1,0,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,67.0
5,9,37,3.6375861597263857,0,1,2,2,7,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,0,17.0
3,3,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,11.0
6,2,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,9.0
8,9,78,4.3694478524670215,1,0,3,1,8,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,46.0
7,3,49,3.912023005428146,0,1,4,0,9,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,1,0,25.0
2,1,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,2,7.0
7,2,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,3,16.0
5,7,88,4.48863636973214,1,1,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,3,46.0
1,3,63,4.1588830833596715,0,0,3,0,3,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,3,2,29.0
1,7,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0,11.0
2,9,101,4.624972813284271,0,2,1,3,1,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,0,55.0
5,2,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0,8.0
7,9,45,3.828641396489095,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,3,3,25.0
1,4,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,9.0
5,5,85,4.454347296253507,0,1,0,1,5,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,0,49.0
6,3,117,4.770684624465665,0,0,2,5,7,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,1,63.0
2,7,57,4.060443010546419,0,0,2,1,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,2,15.0
0,7,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0,6.0
4,4,84,4.442651256490317,1,0,4,0,4,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,3,2,38.0
3,0,99,4.605170185988092,0,0,4,1,9,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,0,57.0
0,9,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,9.0
4,8,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0,8.0
