slot_num_people,slot_num_people_abs_log1p,slot_num_people_is_even,slot_num_people_mod3,slot_num_people_mod5,slot_num_people_mod7,slot_num_people_mod10,slot_payer_name,slot_currency,slot_total_bill,slot_total_bill_abs_log1p,slot_total_bill_mod3,slot_total_bill_mod7,slot_tip_percent,slot_tip_percent_abs_log1p,slot_tip_percent_is_even,slot_tip_percent_mod3,slot_tip_percent_mod5,slot_tip_percent_mod7,slot_tip_percent_mod10,gcd_all,n_multiple_pairs,y
6,1.9459101490553132,1,0,1,6,6,1,1,1500,7.313886831633462,0,2,30,3.4339872044851463,1,0,0,2,0,6,3,700.0
3,1.3862943611198906,0,0,3,3,3,2,1,540,6.293419278846481,0,1,25,3.258096538021482,0,1,0,4,5,1,1,315.0
4,1.6094379124341003,1,1,4,4,4,5,3,440,6.089044875446846,2,6,30,3.4339872044851463,1,0,0,2,0,2,1,242.0
2,1.0986122886681098,1,2,2,2,2,0,1,640,6.46302945692067,1,3,20,3.044522437723423,1,2,0,6,0,2,3,448.0
5,1.791759469228055,0,2,0,5,5,2,1,360,5.8888779583328805,0,3,25,3.258096538021482,0,1,0,4,5,5,2,162.0
2,1.0986122886681098,1,2,2,2,2,1,2,280,5.638354669333745,1,0,18,2.9444389791664403,1,0,3,4,8,2,2,190.4
5,1.791759469228055,0,2,0,5,5,4,1,700,6.55250788703459,1,0,20,3.044522437723423,1,2,0,6,0,5,3,280.0
4,1.6094379124341003,1,1,4,4,4,2,0,680,6.523562306149512,2,1,5,1.791759469228055,0,2,0,5,5,1,2,204.0
2,1.0986122886681098,1,2,2,2,2,2,3,140,4.948759890378168,2,0,20,3.044522437723423,1,2,0,6,0,2,3,98.0
2,1.0986122886681098,1,2,2,2,2,1,2,740,6.608000625296087,2,5,10,2.3978952727983707,1,1,0,3,0,2,3,444.0
2,1.0986122886681098,1,2,2,2,2,6,1,680,6.523562306149512,2,1,15,2.772588722239781,0,0,0,1,5,1,1,442.0
4,1.6094379124341003,1,1,4,4,4,2,1,200,5.303304908059076,2,4,10,2.3978952727983707,1,1,0,3,0,2,2,70.0
5,1.791759469228055,0,2,0,5,5,3,3,260,5.564520407322694,2,1,25,3.258096538021482,0,1,0,4,5,5,2,117.0
3,1.3862943611198906,0,0,3,3,3,4,0,2100,7.650168700845001,0,0,20,3.044522437723423,1,2,0,6,0,1,2,1120.0
2,1.0986122886681098,1,2,2,2,2,1,2,720,6.580639137284949,0,6,22,3.1354942159291497,1,1,2,1,2,2,2,518.4
5,1.791759469228055,0,2,0,5,5,1,0,240,5.484796933490655,0,2,18,2.9444389791664403,1,0,3,4,8,1,1,91.2
2,1.0986122886681098,1,2,2,2,2,3,1,340,5.831882477283517,1,4,22,3.1354942159291497,1,1,2,1,2,2,2,244.8
6,1.9459101490553132,1,0,1,6,6,1,1,600,6.398594934535208,0,5,20,3.044522437723423,1,2,0,6,0,2,2,220.0
2,1.0986122886681098,1,2,2,2,2,3,2,540,6.293419278846481,0,1,5,1.791759469228055,0,2,0,5,5,1,2,297.0
2,1.0986122886681098,1,2,2,2,2,0,3,580,6.364750756851911,1,6,20,3.044522437723423,1,2,0,6,0,2,3,406.0
5,1.791759469228055,0,2,0,5,5,2,3,620,6.431331081933479,2,4,5,1.791759469228055,0,2,0,5,5,5,3,155.0
5,1.791759469228055,0,2,0,5,5,1,1,660,6.493753839851686,0,2,15,2.772588722239781,0,0,0,1,5,5,3,231.0
3,1.3862943611198906,0,0,3,3,3,1,0,1440,7.273092595999522,0,5,30,3.4339872044851463,1,0,0,2,0,3,3,912.0
6,1.9459101490553132,1,0,1,6,6,3,3,2040,7.621195162809845,0,3,30,3.4339872044851463,1,0,0,2,0,6,3,952.0
3,1.3862943611198906,0,0,3,3,3,5,2,2340,7.75833346749091,0,2,30,3.4339872044851463,1,0,0,2,0,3,3,1482.0
2,1.0986122886681098,1,2,2,2,2,5,3,200,5.303304908059076,2,4,22,3.1354942159291497,1,1,2,1,2,2,2,144.0
5,1.791759469228055,0,2,0,5,5,7,1,740,6.608000625296087,2,5,18,2.9444389791664403,1,0,3,4,8,1,1,281.2
6,1.9459101490553132,1,0,1,6,6,7,2,1260,7.13966033596492,0,0,5,1.791759469228055,0,2,0,5,5,1,2,273.0
5,1.791759469228055,0,2,0,5,5,0,3,460,6.133398042996649,1,5,5,1.791759469228055,0,2,0,5,5,5,3,115.0
3,1.3862943611198906,0,0,3,3,3,6,1,900,6.803505257608338,0,4,30,3.4339872044851463,1,0,0,2,0,3,3,570.0
4,1.6094379124341003,1,1,4,4,4,2,1,480,6.175867270105761,0,4,10,2.3978952727983707,1,1,0,3,0,2,2,168.0
2,1.0986122886681098,1,2,2,2,2,6,2,380,5.942799375126701,2,2,5,1.791759469228055,0,2,0,5,5,1,2,209.0
4,1.6094379124341003,1,1,4,4,4,7,1,540,6.293419278846481,0,1,30,3.4339872044851463,1,0,0,2,0,2,2,297.0
3,1.3862943611198906,0,0,3,3,3,2,2,2280,7.732369222284388,0,5,5,1.791759469228055,0,2,0,5,5,1,2,874.0
2,1.0986122886681098,1,2,2,2,2,6,3,700,6.55250788703459,1,0,20,3.044522437723423,1,2,0,6,0,2,3,490.0
4,1.6094379124341003,1,1,4,4,4,4,3,480,6.175867270105761,0,4,5,1.791759469228055,0,2,0,5,5,1,2,144.0
3,1.3862943611198906,0,0,3,3,3,2,3,1080,6.985641817639208,0,2,20,3.044522437723423,1,2,0,6,0,1,2,576.0
2,1.0986122886681098,1,2,2,2,2,0,1,160,5.081404364984463,1,6,18,2.9444389791664403,1,0,3,4,8,2,2,108.8
3,1.3862943611198906,0,0,3,3,3,7,2,1740,7.462214939768189,0,4,5,1.791759469228055,0,2,0,5,5,1,2,667.0
6,1.9459101490553132,1,0,1,6,6,1,3,360,5.8888779583328805,0,3,20,3.044522437723423,1,2,0,6,0,2,2,132.0
4,1.6094379124341003,1,1,4,4,4,7,2,620,6.431331081933479,2,4,22,3.1354942159291497,1,1,2,1,2,2,1,291.4
3,1.3862943611198906,0,0,3,3,3,0,1,1020,6.928537818164665,0,5,20,3.044522437723423,1,2,0,6,0,1,2,544.0
6,1.9459101490553132,1,0,1,6,6,3,0,1080,6.985641817639208,0,2,15,2.772588722239781,0,0,0,1,5,3,2,342.0
5,1.791759469228055,0,2,0,5,5,2,2,520,6.255750041753367,1,2,18,2.9444389791664403,1,0,3,4,8,1,1,197.6
5,1.791759469228055,0,2,0,5,5,0,0,420,6.042632833682381,0,0,10,2.3978952727983707,1,1,0,3,0,5,3,126.0
6,1.9459101490553132,1,0,1,6,6,7,0,1800,7.496097345175956,0,1,22,3.1354942159291497,1,1,2,1,2,2,1,696.0
6,1.9459101490553132,1,0,1,6,6,7,0,2400,7.783640596221253,0,6,10,2.3978952727983707,1,1,0,3,0,2,2,640.0
5,1.791759469228055,0,2,0,5,5,7,3,620,6.431331081933479,2,4,10,2.3978952727983707,1,1,0,3,0,5,3,186.0
4,1.6094379124341003,1,1,4,4,4,5,3,360,5.8888779583328805,0,3,20,3.044522437723423,1,2,0,6,0,4,3,162.0
4,1.6094379124341003,1,1,4,4,4,6,1,500,6.2166061010848646,2,3,10,2.3978952727983707,1,1,0,3,0,2,2,175.0
4,1.6094379124341003,1,1,4,4,4,4,0,620,6.431331081933479,2,4,20,3.044522437723423,1,2,0,6,0,4,3,279.0
4,1.6094379124341003,1,1,4,4,4,7,2,340,5.831882477283517,1,4,15,2.772588722239781,0,0,0,1,5,1,1,136.0
6,1.9459101490553132,1,0,1,6,6,4,1,1620,7.390798521735676,0,3,18,2.9444389791664403,1,0,3,4,8,6,3,561.6
6,1.9459101490553132,1,0,1,6,6,7,0,660,6.493753839851686,0,2,15,2.772588722239781,0,0,0,1,5,3,2,209.0
2,1.0986122886681098,1,2,2,2,2,2,2,500,6.2166061010848646,2,3,22,3.1354942159291497,1,1,2,1,2,2,2,360.0
4,1.6094379124341003,1,1,4,4,4,2,0,800,6.68586094706836,2,2,20,3.044522437723423,1,2,0,6,0,4,3,360.0
6,1.9459101490553132,1,0,1,6,6,7,0,1620,7.390798521735676,0,3,22,3.1354942159291497,1,1,2,1,2,2,1,626.4
3,1.3862943611198906,0,0,3,3,3,1,3,1860,7.528869256642251,0,5,10,2.3978952727983707,1,1,0,3,0,1,2,806.0
3,1.3862943611198906,0,0,3,3,3,3,2,1800,7.496097345175956,0,1,20,3.044522437723423,1,2,0,6,0,1,2,960.0
2,1.0986122886681098,1,2,2,2,2,7,1,780,6.660575149839686,0,3,30,3.4339872044851463,1,0,0,2,0,2,3,624.0
6,1.9459101490553132,1,0,1,6,6,0,2,120,4.795790545596741,0,1,25,3.258096538021482,0,1,0,4,5,1,1,50.0
3,1.3862943611198906,0,0,3,3,3,6,0,240,5.484796933490655,0,2,20,3.044522437723423,1,2,0,6,0,1,2,128.0
5,1.791759469228055,0,2,0,5,5,3,1,580,6.364750756851911,1,6,10,2.3978952727983707,1,1,0,3,0,5,3,174.0
5,1.791759469228055,0,2,0,5,5,0,3,580,6.364750756851911,1,6,30,3.4339872044851463,1,0,0,2,0,5,2,290.0
2,1.0986122886681098,1,2,2,2,2,6,1,800,6.68586094706836,2,2,30,3.4339872044851463,1,0,0,2,0,2,2,640.0
4,1.6094379124341003,1,1,4,4,4,5,0,240,5.484796933490655,0,2,30,3.4339872044851463,1,0,0,2,0,2,2,132.0
6,1.9459101490553132,1,0,1,6,6,7,2,1560,7.353081920515432,0,6,18,2.9444389791664403,1,0,3,4,8,6,2,540.8
2,1.0986122886681098,1,2,2,2,2,3,1,460,6.133398042996649,1,5,5,1.791759469228055,0,2,0,5,5,1,2,253.0
6,1.9459101490553132,1,0,1,6,6,7,3,1620,7.390798521735676,0,3,22,3.1354942159291497,1,1,2,1,2,2,1,626.4
6,1.9459101490553132,1,0,1,6,6,3,0,1560,7.353081920515432,0,6,18,2.9444389791664403,1,0,3,4,8,6,2,540.8
5,1.791759469228055,0,2,0,5,5,5,2,120,4.795790545596741,0,1,22,3.1354942159291497,1,1,2,1,2,1,1,50.4
2,1.0986122886681098,1,2,2,2,2,6,1,600,6.398594934535208,0,5,10,2.3978952727983707,1,1,0,3,0,2,3,360.0
5,1.791759469228055,0,2,0,5,5,4,3,520,6.255750041753367,1,2,10,2.3978952727983707,1,1,0,3,0,5,3,156.0
3,1.3862943611198906,0,0,3,3,3,6,1,480,6.175867270105761,0,4,22,3.1354942159291497,1,1,2,1,2,1,1,265.6
6,1.9459101490553132,1,0,1,6,6,3,2,2340,7.75833346749091,0,2,18,2.9444389791664403,1,0,3,4,8,6,3,811.2
5,1.791759469228055,0,2,0,5,5,1,3,560,6.329720905522696,2,0,15,2.772588722239781,0,0,0,1,5,5,2,196.0
5,1.791759469228055,0,2,0,5,5,1,1,80,4.394449154672439,2,3,18,2.9444389791664403,1,0,3,4,8,1,1,30.4
5,1.791759469228055,0,2,0,5,5,7,3,180,5.198497031265826,0,5,22,3.1354942159291497,1,1,2,1,2,1,1,75.6
2,1.0986122886681098,1,2,2,2,2,7,2,440,6.089044875446846,2,6,5,1.791759469228055,0,2,0,5,5,1,2,242.0
2,1.0986122886681098,1,2,2,2,2,3,1,380,5.942799375126701,2,2,15,2.772588722239781,0,0,0,1,5,1,1,247.0
2,1.0986122886681098,1,2,2,2,2,4,1,200,5.303304908059076,2,4,15,2.772588722239781,0,0,0,1,5,1,1,130.0
3,1.3862943611198906,0,0,3,3,3,0,3,360,5.8888779583328805,0,3,15,2.772588722239781,0,0,0,1,5,3,3,174.0
2,1.0986122886681098,1,2,2,2,2,1,2,620,6.431331081933479,2,4,22,3.1354942159291497,1,1,2,1,2,2,2,446.4
3,1.3862943611198906,0,0,3,3,3,0,2,720,6.580639137284949,0,6,18,2.9444389791664403,1,0,3,4,8,3,3,369.6
6,1.9459101490553132,1,0,1,6,6,1,0,360,5.8888779583328805,0,3,10,2.3978952727983707,1,1,0,3,0,2,2,96.0
5,1.791759469228055,0,2,0,5,5,3,2,420,6.042632833682381,0,0,18,2.9444389791664403,1,0,3,4,8,1,1,159.6
3,1.3862943611198906,0,0,3,3,3,3,1,180,5.198497031265826,0,5,22,3.1354942159291497,1,1,2,1,2,1,1,99.6
2,1.0986122886681098,1,2,2,2,2,0,0,220,5.3981627015177525,1,3,22,3.1354942159291497,1,1,2,1,2,2,3,158.4
6,1.9459101490553132,1,0,1,6,6,4,3,1500,7.313886831633462,0,2,25,3.258096538021482,0,1,0,4,5,1,2,625.0
6,1.9459101490553132,1,0,1,6,6,5,1,1680,7.427144133408616,0,0,18,2.9444389791664403,1,0,3,4,8,6,2,582.4
2,1.0986122886681098,1,2,2,2,2,0,3,120,4.795790545596741,0,1,22,3.1354942159291497,1,1,2,1,2,2,2,86.4
2,1.0986122886681098,1,2,2,2,2,1,3,480,6.175867270105761,0,4,5,1.791759469228055,0,2,0,5,5,1,2,264.0
3,1.3862943611198906,0,0,3,3,3,3,3,2280,7.732369222284388,0,5,15,2.772588722239781,0,0,0,1,5,3,3,1102.0
3,1.3862943611198906,0,0,3,3,3,6,0,540,6.293419278846481,0,1,22,3.1354942159291497,1,1,2,1,2,1,1,298.8
5,1.791759469228055,0,2,0,5,5,5,1,780,6.660575149839686,0,3,22,3.1354942159291497,1,1,2,1,2,1,1,327.6
3,1.3862943611198906,0,0,3,3,3,4,0,1920,7.560601162768557,0,2,25,3.258096538021482,0,1,0,4,5,1,1,1120.0
2,1.0986122886681098,1,2,2,2,2,5,1,360,5.8888779583328805,0,3,22,3.1354942159291497,1,1,2,1,2,2,2,259.2
4,1.6094379124341003,1,1,4,4,4,4,0,420,6.042632833682381,0,0,5,1.791759469228055,0,2,0,5,5,1,2,126.0
5,1.791759469228055,0,2,0,5,5,6,1,560,6.329720905522696,2,0,10,2.3978952727983707,1,1,0,3,0,5,3,168.0
3,1.3862943611198906,0,0,3,3,3,1,2,2160,7.6783263565068856,0,4,5,1.791759469228055,0,2,0,5,5,1,2,828.0
5,1.791759469228055,0,2,0,5,5,5,3,500,6.2166061010848646,2,3,15,2.772588722239781,0,0,0,1,5,5,2,175.0
5,1.791759469228055,0,2,0,5,5,7,3,400,5.993961427306569,1,1,30,3.4339872044851463,1,0,0,2,0,5,2,200.0
6,1.9459101490553132,1,0,1,6,6,5,0,120,4.795790545596741,0,1,20,3.044522437723423,1,2,0,6,0,2,2,44.0
4,1.6094379124341003,1,1,4,4,4,0,1,560,6.329720905522696,2,0,25,3.258096538021482,0,1,0,4,5,1,1,280.0
4,1.6094379124341003,1,1,4,4,4,2,2,480,6.175867270105761,0,4,30,3.4339872044851463,1,0,0,2,0,2,2,264.0
4,1.6094379124341003,1,1,4,4,4,7,1,620,6.431331081933479,2,4,15,2.772588722239781,0,0,0,1,5,1,1,248.0
4,1.6094379124341003,1,1,4,4,4,2,3,360,5.8888779583328805,0,3,30,3.4339872044851463,1,0,0,2,0,2,2,198.0
5,1.791759469228055,0,2,0,5,5,4,3,600,6.398594934535208,0,5,5,1.791759469228055,0,2,0,5,5,5,3,150.0
3,1.3862943611198906,0,0,3,3,3,4,2,2280,7.732369222284388,0,5,15,2.772588722239781,0,0,0,1,5,3,3,1102.0
3,1.3862943611198906,0,0,3,3,3,2,3,660,6.493753839851686,0,2,30,3.4339872044851463,1,0,0,2,0,3,3,418.0
6,1.9459101490553132,1,0,1,6,6,5,3,900,6.803505257608338,0,4,18,2.9444389791664403,1,0,3,4,8,6,3,312.0
5,1.791759469228055,0,2,0,5,5,0,1,220,5.3981627015177525,1,3,18,2.9444389791664403,1,0,3,4,8,1,1,83.6
4,1.6094379124341003,1,1,4,4,4,1,2,560,6.329720905522696,2,0,30,3.4339872044851463,1,0,0,2,0,2,1,308.0
5,1.791759469228055,0,2,0,5,5,6,2,660,6.493753839851686,0,2,18,2.9444389791664403,1,0,3,4,8,1,1,250.8
2,1.0986122886681098,1,2,2,2,2,0,0,380,5.942799375126701,2,2,22,3.1354942159291497,1,1,2,1,2,2,2,273.6
6,1.9459101490553132,1,0,1,6,6,2,1,120,4.795790545596741,0,1,22,3.1354942159291497,1,1,2,1,2,2,1,46.4
2,1.0986122886681098,1,2,2,2,2,2,3,440,6.089044875446846,2,6,20,3.044522437723423,1,2,0,6,0,2,3,308.0
4,1.6094379124341003,1,1,4,4,4,2,1,320,5.771441123130016,2,5,5,1.791759469228055,0,2,0,5,5,1,2,96.0
3,1.3862943611198906,0,0,3,3,3,6,0,780,6.660575149839686,0,3,30,3.4339872044851463,1,0,0,2,0,3,3,494.0
4,1.6094379124341003,1,1,4,4,4,7,2,640,6.46302945692067,1,3,15,2.772588722239781,0,0,0,1,5,1,1,256.0
4,1.6094379124341003,1,1,4,4,4,4,1,280,5.638354669333745,1,0,25,3.258096538021482,0,1,0,4,5,1,1,140.0
2,1.0986122886681098,1,2,2,2,2,0,3,120,4.795790545596741,0,1,15,2.772588722239781,0,0,0,1,5,1,2,78.0
5,1.791759469228055,0,2,0,5,5,1,0,760,6.634633357861686,1,4,15,2.772588722239781,0,0,0,1,5,5,2,266.0
3,1.3862943611198906,0,0,3,3,3,5,3,2220,7.7057128238944275,0,1,25,3.258096538021482,0,1,0,4,5,1,1,1295.0
5,1.791759469228055,0,2,0,5,5,7,0,200,5.303304908059076,2,4,30,3.4339872044851463,1,0,0,2,0,5,2,100.0
6,1.9459101490553132,1,0,1,6,6,1,2,420,6.042632833682381,0,0,10,2.3978952727983707,1,1,0,3,0,2,2,112.0
5,1.791759469228055,0,2,0,5,5,0,0,80,4.394449154672439,2,3,18,2.9444389791664403,1,0,3,4,8,1,1,30.4
6,1.9459101490553132,1,0,1,6,6,7,2,2040,7.621195162809845,0,3,22,3.1354942159291497,1,1,2,1,2,2,1,788.8
5,1.791759469228055,0,2,0,5,5,6,0,440,6.089044875446846,2,6,10,2.3978952727983707,1,1,0,3,0,5,3,132.0
2,1.0986122886681098,1,2,2,2,2,4,1,440,6.089044875446846,2,6,15,2.772588722239781,0,0,0,1,5,1,1,286.0
3,1.3862943611198906,0,0,3,3,3,5,3,180,5.198497031265826,0,5,18,2.9444389791664403,1,0,3,4,8,3,3,92.4
5,1.791759469228055,0,2,0,5,5,4,2,100,4.61512051684126,1,2,15,2.772588722239781,0,0,0,1,5,5,2,35.0
2,1.0986122886681098,1,2,2,2,2,6,2,600,6.398594934535208,0,5,25,3.258096538021482,0,1,0,4,5,1,2,450.0
6,1.9459101490553132,1,0,1,6,6,1,0,660,6.493753839851686,0,2,20,3.044522437723423,1,2,0,6,0,2,2,242.0
4,1.6094379124341003,1,1,4,4,4,2,3,80,4.394449154672439,2,3,5,1.791759469228055,0,2,0,5,5,1,2,24.0
5,1.791759469228055,0,2,0,5,5,5,1,360,5.8888779583328805,0,3,22,3.1354942159291497,1,1,2,1,2,1,1,151.2
2,1.0986122886681098,1,2,2,2,2,1,0,220,5.3981627015177525,1,3,5,1.791759469228055,0,2,0,5,5,1,2,121.0
4,1.6094379124341003,1,1,4,4,4,5,2,720,6.580639137284949,0,6,5,1.791759469228055,0,2,0,5,5,1,2,216.0
2,1.0986122886681098,1,2,2,2,2,4,3,140,4.948759890378168,2,0,20,3.044522437723423,1,2,0,6,0,2,3,98.0
5,1.791759469228055,0,2,0,5,5,6,0,120,4.795790545596741,0,1,22,3.1354942159291497,1,1,2,1,2,1,1,50.4
6,1.9459101490553132,1,0,1,6,6,1,0,1380,7.2305631534092925,0,1,22,3.1354942159291497,1,1,2,1,2,2,1,533.6
4,1.6094379124341003,1,1,4,4,4,0,2,460,6.133398042996649,1,5,22,3.1354942159291497,1,1,2,1,2,2,1,216.2
3,1.3862943611198906,0,0,3,3,3,6,1,1560,7.353081920515432,0,6,30,3.4339872044851463,1,0,0,2,0,3,3,988.0
6,1.9459101490553132,1,0,1,6,6,2,2,180,5.198497031265826,0,5,18,2.9444389791664403,1,0,3,4,8,6,3,62.4
6,1.9459101490553132,1,0,1,6,6,2,2,1380,7.2305631534092925,0,1,22,3.1354942159291497,1,1,2,1,2,2,1,533.6
5,1.791759469228055,0,2,0,5,5,4,2,680,6.523562306149512,2,1,30,3.4339872044851463,1,0,0,2,0,5,2,340.0
5,1.791759469228055,0,2,0,5,5,0,1,220,5.3981627015177525,1,3,22,3.1354942159291497,1,1,2,1,2,1,2,92.4
2,1.0986122886681098,1,2,2,2,2,0,3,160,5.081404364984463,1,6,5,1.791759469228055,0,2,0,5,5,1,2,88.0
3,1.3862943611198906,0,0,3,3,3,5,3,2100,7.650168700845001,0,0,5,1.791759469228055,0,2,0,5,5,1,2,805.0
4,1.6094379124341003,1,1,4,4,4,3,1,280,5.638354669333745,1,0,30,3.4339872044851463,1,0,0,2,0,2,1,154.0
6,1.9459101490553132,1,0,1,6,6,4,2,1200,7.0909098220799835,0,3,15,2.772588722239781,0,0,0,1,5,3,2,380.0
2,1.0986122886681098,1,2,2,2,2,5,1,480,6.175867270105761,0,4,18,2.9444389791664403,1,0,3,4,8,2,2,326.4
5,1.791759469228055,0,2,0,5,5,2,1,760,6.634633357861686,1,4,10,2.3978952727983707,1,1,0,3,0,5,3,228.0
5,1.791759469228055,0,2,0,5,5,0,2,360,5.8888779583328805,0,3,15,2.772588722239781,0,0,0,1,5,5,3,126.0
3,1.3862943611198906,0,0,3,3,3,2,2,2280,7.732369222284388,0,5,30,3.4339872044851463,1,0,0,2,0,3,3,1444.0
4,1.6094379124341003,1,1,4,4,4,2,2,700,6.55250788703459,1,0,18,2.9444389791664403,1,0,3,4,8,2,1,301.0
6,1.9459101490553132,1,0,1,6,6,4,2,1260,7.13966033596492,0,0,15,2.772588722239781,0,0,0,1,5,3,2,399.0
6,1.9459101490553132,1,0,1,6,6,0,0,1140,7.039660349862076,0,6,10,2.3978952727983707,1,1,0,3,0,2,2,304.0
6,1.9459101490553132,1,0,1,6,6,5,1,1020,6.928537818164665,0,5,18,2.9444389791664403,1,0,3,4,8,6,2,353.6
3,1.3862943611198906,0,0,3,3,3,1,0,900,6.803505257608338,0,4,5,1.791759469228055,0,2,0,5,5,1,2,345.0
6,1.9459101490553132,1,0,1,6,6,2,3,1500,7.313886831633462,0,2,15,2.772588722239781,0,0,0,1,5,3,2,475.0
6,1.9459101490553132,1,0,1,6,6,5,0,1680,7.427144133408616,0,0,5,1.791759469228055,0,2,0,5,5,1,2,364.0
5,1.791759469228055,0,2,0,5,5,4,1,280,5.638354669333745,1,0,15,2.772588722239781,0,0,0,1,5,5,2,98.0
4,1.6094379124341003,1,1,4,4,4,7,0,280,5.638354669333745,1,0,22,3.1354942159291497,1,1,2,1,2,2,1,131.6
6,1.9459101490553132,1,0,1,6,6,2,3,1080,6.985641817639208,0,2,18,2.9444389791664403,1,0,3,4,8,6,3,374.4
6,1.9459101490553132,1,0,1,6,6,7,3,1440,7.273092595999522,0,5,15,2.772588722239781,0,0,0,1,5,3,2,456.0
5,1.791759469228055,0,2,0,5,5,5,1,720,6.580639137284949,0,6,20,3.044522437723423,1,2,0,6,0,5,3,288.0
3,1.3862943611198906,0,0,3,3,3,7,0,1320,7.186144304522325,0,4,30,3.4339872044851463,1,0,0,2,0,3,3,836.0
3,1.3862943611198906,0,0,3,3,3,0,1,1800,7.496097345175956,0,1,25,3.258096538021482,0,1,0,4,5,1,2,1050.0
3,1.3862943611198906,0,0,3,3,3,2,1,1200,7.0909098220799835,0,3,5,1.791759469228055,0,2,0,5,5,1,2,460.0
4,1.6094379124341003,1,1,4,4,4,6,1,780,6.660575149839686,0,3,25,3.258096538021482,0,1,0,4,5,1,1,390.0
3,1.3862943611198906,0,0,3,3,3,4,2,1200,7.0909098220799835,0,3,5,1.791759469228055,0,2,0,5,5,1,2,460.0
3,1.3862943611198906,0,0,3,3,3,2,2,1440,7.273092595999522,0,5,30,3.4339872044851463,1,0,0,2,0,3,3,912.0
4,1.6094379124341003,1,1,4,4,4,7,0,340,5.831882477283517,1,4,5,1.791759469228055,0,2,0,5,5,1,2,102.0
2,1.0986122886681098,1,2,2,2,2,0,3,440,6.089044875446846,2,6,10,2.3978952727983707,1,1,0,3,0,2,3,264.0
2,1.0986122886681098,1,2,2,2,2,1,2,80,4.394449154672439,2,3,18,2.9444389791664403,1,0,3,4,8,2,2,54.4
4,1.6094379124341003,1,1,4,4,4,3,1,140,4.948759890378168,2,0,25,3.258096538021482,0,1,0,4,5,1,1,70.0
3,1.3862943611198906,0,0,3,3,3,2,0,1020,6.928537818164665,0,5,10,2.3978952727983707,1,1,0,3,0,1,2,442.0
6,1.9459101490553132,1,0,1,6,6,6,0,2340,7.75833346749091,0,2,30,3.4339872044851463,1,0,0,2,0,6,3,1092.0
3,1.3862943611198906,0,0,3,3,3,1,0,420,6.042632833682381,0,0,18,2.9444389791664403,1,0,3,4,8,3,2,215.6
3,1.3862943611198906,0,0,3,3,3,1,2,900,6.803505257608338,0,4,15,2.772588722239781,0,0,0,1,5,3,3,435.0
3,1.3862943611198906,0,0,3,3,3,2,0,2400,7.783640596221253,0,6,25,3.258096538021482,0,1,0,4,5,1,2,1400.0
6,1.9459101490553132,1,0,1,6,6,5,1,900,6.803505257608338,0,4,5,1.791759469228055,0,2,0,5,5,1,2,195.0
6,1.9459101490553132,1,0,1,6,6,7,0,2280,7.732369222284388,0,5,18,2.9444389791664403,1,0,3,4,8,6,2,790.4
6,1.9459101490553132,1,0,1,6,6,2,1,720,6.580639137284949,0,6,18,2.9444389791664403,1,0,3,4,8,6,3,249.6
3,1.3862943611198906,0,0,3,3,3,7,3,1440,7.273092595999522,0,5,18,2.9444389791664403,1,0,3,4,8,3,3,739.2
2,1.0986122886681098,1,2,2,2,2,3,0,360,5.8888779583328805,0,3,22,3.1354942159291497,1,1,2,1,2,2,2,259.2
2,1.0986122886681098,1,2,2,2,2,5,1,660,6.493753839851686,0,2,25,3.258096538021482,0,1,0,4,5,1,1,495.0
5,1.791759469228055,0,2,0,5,5,7,3,260,5.564520407322694,2,1,15,2.772588722239781,0,0,0,1,5,5,2,91.0
3,1.3862943611198906,0,0,3,3,3,1,3,900,6.803505257608338,0,4,25,3.258096538021482,0,1,0,4,5,1,2,525.0
4,1.6094379124341003,1,1,4,4,4,4,2,460,6.133398042996649,1,5,5,1.791759469228055,0,2,0,5,5,1,2,138.0
6,1.9459101490553132,1,0,1,6,6,3,3,240,5.484796933490655,0,2,20,3.044522437723423,1,2,0,6,0,2,2,88.0
4,1.6094379124341003,1,1,4,4,4,6,2,60,4.110873864173311,0,4,22,3.1354942159291497,1,1,2,1,2,2,1,28.2
2,1.0986122886681098,1,2,2,2,2,0,1,560,6.329720905522696,2,0,18,2.9444389791664403,1,0,3,4,8,2,2,380.8
3,1.3862943611198906,0,0,3,3,3,3,1,780,6.660575149839686,0,3,22,3.1354942159291497,1,1,2,1,2,1,1,431.6
5,1.791759469228055,0,2,0,5,5,5,2,540,6.293419278846481,0,1,25,3.258096538021482,0,1,0,4,5,5,2,243.0
2,1.0986122886681098,1,2,2,2,2,2,0,420,6.042632833682381,0,0,30,3.4339872044851463,1,0,0,2,0,2,3,336.0
2,1.0986122886681098,1,2,2,2,2,5,3,420,6.042632833682381,0,0,15,2.772588722239781,0,0,0,1,5,1,2,273.0
5,1.791759469228055,0,2,0,5,5,2,3,60,4.110873864173311,0,4,22,3.1354942159291497,1,1,2,1,2,1,1,25.2
5,1.791759469228055,0,2,0,5,5,7,1,700,6.55250788703459,1,0,30,3.4339872044851463,1,0,0,2,0,5,2,350.0
3,1.3862943611198906,0,0,3,3,3,5,1,180,5.198497031265826,0,5,25,3.258096538021482,0,1,0,4,5,1,1,105.0
4,1.6094379124341003,1,1,4,4,4,0,3,180,5.198497031265826,0,5,5,1.791759469228055,0,2,0,5,5,1,2,54.0
5,1.791759469228055,0,2,0,5,5,0,3,60,4.110873864173311,0,4,18,2.9444389791664403,1,0,3,4,8,1,1,22.8
