slot_person1,slot_person2,slot_country,slot_years_ago,slot_years_ago_abs_log1p,slot_years_ago_is_even,slot_years_ago_mod3,slot_years_ago_mod5,slot_years_ago_mod7,slot_years_ago_mod10,slot_person2_current_age,slot_person2_current_age_abs_log1p,slot_person2_current_age_is_even,slot_person2_current_age_mod3,slot_person2_current_age_mod5,slot_person2_current_age_mod7,slot_person2_current_age_mod10,slot_ratio_num,slot_ratio_num_abs_log1p,slot_ratio_num_is_even,slot_ratio_num_mod3,slot_ratio_num_mod5,slot_ratio_num_mod7,slot_ratio_num_mod10,slot_ratio_den,slot_ratio_den_abs_log1p,slot_ratio_den_is_even,slot_ratio_den_mod3,slot_ratio_den_mod5,slot_ratio_den_mod7,slot_ratio_den_mod10,slot_pop_scale_k,slot_pop_scale_k_abs_log1p,slot_pop_scale_k_mod3,slot_pop_scale_k_mod7,slot_current_to_past_factor,slot_current_to_past_factor_abs_log1p,slot_current_to_past_factor_is_even,slot_current_to_past_factor_mod3,slot_current_to_past_factor_mod5,slot_current_to_past_factor_mod7,slot_current_to_past_factor_mod10,n_multiple_pairs,y
10,1,3,9,2.302585092994046,0,0,4,2,9,89,4.499809670330265,0,2,4,5,9,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3100,8.03947991910045,1,6,2,1.0986122886681098,1,2,2,2,2,4,198400.0
17,17,4,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7000,8.853808274977197,1,0,2,1.0986122886681098,1,2,2,2,2,11,140000.0
5,12,2,3,1.3862943611198906,0,0,3,3,3,123,4.820281565605037,0,0,3,4,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4000,8.294299608857235,1,3,2,1.0986122886681098,1,2,2,2,2,6,640000.0
13,5,9,9,2.302585092994046,0,0,4,2,9,204,5.3230099791384085,1,0,4,1,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4400,8.38958706681109,2,4,4,1.6094379124341003,1,1,4,4,4,6,1372800.0
10,6,8,11,2.4849066497880004,0,2,1,4,1,61,4.127134385045092,0,1,1,5,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3200,8.071218539969863,2,1,6,1.9459101490553132,1,0,1,6,6,3,384000.0
1,8,6,12,2.5649493574615367,1,0,2,5,2,93,4.543294782270004,0,0,3,2,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5200,8.556606193773073,1,6,3,1.3862943611198906,0,0,3,3,3,10,421200.0
3,12,9,12,2.5649493574615367,1,0,2,5,2,202,5.313205979041787,1,1,2,6,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3700,8.216358332386156,1,4,3,1.3862943611198906,0,0,3,3,3,4,1265400.0
17,1,0,10,2.3978952727983707,1,1,0,3,0,205,5.327876168789581,0,1,0,2,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2500,7.824445930877619,1,1,3,1.3862943611198906,0,0,3,3,3,6,585000.0
14,12,4,10,2.3978952727983707,1,1,0,3,0,130,4.875197323201151,1,1,0,4,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4300,8.366602832783736,1,2,2,1.0986122886681098,1,2,2,2,2,12,412800.0
5,15,3,8,2.1972245773362196,1,2,3,1,8,173,5.159055299214529,0,2,3,5,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3300,8.101980731853192,0,3,6,1.9459101490553132,1,0,1,6,6,7,653400.0
1,2,2,8,2.1972245773362196,1,2,3,1,8,188,5.241747015059643,1,2,3,6,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7300,8.895766604056085,1,6,2,1.0986122886681098,1,2,2,2,2,4,1576800.0
10,4,4,5,1.791759469228055,0,2,0,5,5,89,4.499809670330265,0,2,4,5,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6200,8.732465848349879,2,5,5,1.791759469228055,0,2,0,5,5,4,1736000.0
7,14,3,8,2.1972245773362196,1,2,3,1,8,193,5.267858159063328,0,1,3,4,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5500,8.612685172875459,1,5,2,1.0986122886681098,1,2,2,2,2,8,407000.0
17,17,5,9,2.302585092994046,0,0,4,2,9,111,4.718498871295094,0,0,1,6,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4000,8.294299608857235,1,3,6,1.9459101490553132,1,0,1,6,6,5,1632000.0
10,15,8,6,1.9459101490553132,1,0,1,6,6,120,4.795790545596741,1,0,0,1,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4300,8.366602832783736,1,2,3,1.3862943611198906,0,0,3,3,3,11,490200.0
17,13,7,10,2.3978952727983707,1,1,0,3,0,66,4.204692619390966,1,0,1,3,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6400,8.764209507142004,1,2,3,1.3862943611198906,0,0,3,3,3,8,268800.0
5,0,1,5,1.791759469228055,0,2,0,5,5,195,5.278114659230517,0,0,0,6,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4400,8.38958706681109,2,4,5,1.791759469228055,0,2,0,5,5,10,1672000.0
17,5,8,3,1.3862943611198906,0,0,3,3,3,93,4.543294782270004,0,0,3,2,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5500,8.612685172875459,1,5,5,1.791759469228055,0,2,0,5,5,9,495000.0
13,14,4,5,1.791759469228055,0,2,0,5,5,85,4.454347296253507,0,1,0,1,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2500,7.824445930877619,1,1,2,1.0986122886681098,1,2,2,2,2,5,300000.0
5,15,3,6,1.9459101490553132,1,0,1,6,6,166,5.117993812416755,1,1,1,5,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3500,8.160803920954665,2,0,3,1.3862943611198906,0,0,3,3,3,7,420000.0
17,5,4,9,2.302585092994046,0,0,4,2,9,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5000,8.517393171418904,2,2,5,1.791759469228055,0,2,0,5,5,5,550000.0
17,17,4,8,2.1972245773362196,1,2,3,1,8,110,4.709530201312334,1,2,0,5,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6800,8.824824939175638,2,3,6,1.9459101490553132,1,0,1,6,6,7,1387200.0
12,11,4,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2500,7.824445930877619,1,1,6,1.9459101490553132,1,0,1,6,6,7,330000.0
7,6,8,4,1.6094379124341003,1,1,4,4,4,115,4.7535901911063645,0,1,0,3,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7600,8.936035096566041,1,5,5,1.791759469228055,0,2,0,5,5,5,2812000.0
7,16,2,3,1.3862943611198906,0,0,3,3,3,66,4.204692619390966,1,0,1,3,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7600,8.936035096566041,1,5,3,1.3862943611198906,0,0,3,3,3,11,478800.0
6,9,8,8,2.1972245773362196,1,2,3,1,8,64,4.174387269895637,1,1,4,1,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,6000,8.699681400989514,0,1,2,1.0986122886681098,1,2,2,2,2,10,504000.0
3,5,1,8,2.1972245773362196,1,2,3,1,8,123,4.820281565605037,0,0,3,4,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2500,7.824445930877619,1,1,6,1.9459101490553132,1,0,1,6,6,4,690000.0
9,10,5,11,2.4849066497880004,0,2,1,4,1,89,4.499809670330265,0,2,4,5,9,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2600,7.8636512654486515,2,3,3,1.3862943611198906,0,0,3,3,3,6,202800.0
9,9,6,4,1.6094379124341003,1,1,4,4,4,124,4.8283137373023015,1,1,4,5,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3900,8.268988209506656,0,1,4,1.6094379124341003,1,1,4,4,4,11,374400.0
6,16,4,6,1.9459101490553132,1,0,1,6,6,96,4.574710978503383,1,0,1,5,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5800,8.665785595466064,1,4,3,1.3862943611198906,0,0,3,3,3,11,522000.0
3,3,4,9,2.302585092994046,0,0,4,2,9,42,3.7612001156935624,1,0,2,0,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7900,8.974744612722734,1,4,2,1.0986122886681098,1,2,2,2,2,9,173800.0
14,9,2,8,2.1972245773362196,1,2,3,1,8,73,4.30406509320417,0,1,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2700,7.901377353792616,0,5,6,1.9459101490553132,1,0,1,6,6,4,631800.0
3,15,7,9,2.302585092994046,0,0,4,2,9,94,4.553876891600541,1,1,4,3,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2800,7.937731775260109,1,0,5,1.791759469228055,0,2,0,5,5,8,238000.0
10,4,0,5,1.791759469228055,0,2,0,5,5,83,4.430816798843313,0,2,3,6,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3400,8.131824785007195,1,5,6,1.9459101490553132,1,0,1,6,6,8,795600.0
17,10,2,12,2.5649493574615367,1,0,2,5,2,187,5.236441962829949,0,1,2,5,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6400,8.764209507142004,1,2,2,1.0986122886681098,1,2,2,2,2,4,1344000.0
1,11,4,10,2.3978952727983707,1,1,0,3,0,130,4.875197323201151,1,1,0,4,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2600,7.8636512654486515,2,3,4,1.6094379124341003,1,1,4,4,4,11,499200.0
8,3,2,9,2.302585092994046,0,0,4,2,9,108,4.6913478822291435,1,0,3,3,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3900,8.268988209506656,0,1,2,1.0986122886681098,1,2,2,2,2,11,257400.0
14,16,7,6,1.9459101490553132,1,0,1,6,6,111,4.718498871295094,0,0,1,6,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7200,8.881975184248867,0,4,3,1.3862943611198906,0,0,3,3,3,9,1360800.0
8,9,3,4,1.6094379124341003,1,1,4,4,4,115,4.7535901911063645,0,1,0,3,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7000,8.853808274977197,1,0,6,1.9459101490553132,1,0,1,6,6,7,1554000.0
12,13,8,3,1.3862943611198906,0,0,3,3,3,118,4.77912349311153,1,1,3,6,8,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2700,7.901377353792616,0,5,2,1.0986122886681098,1,2,2,2,2,7,248400.0
0,6,4,3,1.3862943611198906,0,0,3,3,3,73,4.30406509320417,0,1,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5200,8.556606193773073,1,6,3,1.3862943611198906,0,0,3,3,3,4,655200.0
9,9,6,7,2.0794415416798357,0,1,2,0,7,103,4.6443908991413725,0,1,3,5,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,6100,8.716207971151853,1,3,2,1.0986122886681098,1,2,2,2,2,3,878400.0
11,14,3,12,2.5649493574615367,1,0,2,5,2,162,5.093750200806762,1,0,2,1,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2900,7.972810784121404,2,2,5,1.791759469228055,0,2,0,5,5,8,435000.0
2,14,2,5,1.791759469228055,0,2,0,5,5,180,5.198497031265826,1,0,0,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4400,8.38958706681109,2,4,5,1.791759469228055,0,2,0,5,5,10,2310000.0
4,11,5,12,2.5649493574615367,1,0,2,5,2,68,4.23410650459726,1,2,3,5,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6400,8.764209507142004,1,2,5,1.791759469228055,0,2,0,5,5,9,448000.0
17,5,6,10,2.3978952727983707,1,1,0,3,0,98,4.59511985013459,1,2,3,0,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4900,8.497194544909547,1,0,4,1.6094379124341003,1,1,4,4,4,10,431200.0
17,8,6,6,1.9459101490553132,1,0,1,6,6,166,5.117993812416755,1,1,1,5,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7600,8.936035096566041,1,5,2,1.0986122886681098,1,2,2,2,2,5,1459200.0
14,9,9,10,2.3978952727983707,1,1,0,3,0,46,3.8501476017100584,1,1,1,4,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3300,8.101980731853192,0,3,3,1.3862943611198906,0,0,3,3,3,9,118800.0
6,13,3,5,1.791759469228055,0,2,0,5,5,133,4.897839799950911,0,1,3,0,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4000,8.294299608857235,1,3,5,1.791759469228055,0,2,0,5,5,4,1920000.0
5,4,1,11,2.4849066497880004,0,2,1,4,1,55,4.02535169073515,0,1,0,6,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6400,8.764209507142004,1,2,2,1.0986122886681098,1,2,2,2,2,9,140800.0
3,0,9,7,2.0794415416798357,0,1,2,0,7,202,5.313205979041787,1,1,2,6,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5800,8.665785595466064,1,4,5,1.791759469228055,0,2,0,5,5,3,3393000.0
15,10,0,10,2.3978952727983707,1,1,0,3,0,70,4.2626798770413155,1,1,0,0,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5900,8.682877107057168,2,6,2,1.0986122886681098,1,2,2,2,2,13,141600.0
16,6,9,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,7600,8.936035096566041,1,5,6,1.9459101490553132,1,0,1,6,6,8,820800.0
1,17,7,7,2.0794415416798357,0,1,2,0,7,187,5.236441962829949,0,1,2,5,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5900,8.682877107057168,2,6,2,1.0986122886681098,1,2,2,2,2,7,424800.0
9,16,8,3,1.3862943611198906,0,0,3,3,3,113,4.736198448394496,0,2,3,1,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2700,7.901377353792616,0,5,4,1.6094379124341003,1,1,4,4,4,5,712800.0
10,11,3,8,2.1972245773362196,1,2,3,1,8,68,4.23410650459726,1,2,3,5,8,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,8000,8.987321812850125,2,6,3,1.3862943611198906,0,0,3,3,3,7,288000.0
10,10,2,3,1.3862943611198906,0,0,3,3,3,81,4.406719247264253,0,0,1,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2200,7.696667081526462,1,2,2,1.0986122886681098,1,2,2,2,2,9,171600.0
6,10,5,4,1.6094379124341003,1,1,4,4,4,119,4.787491742782046,0,2,4,0,9,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6400,8.764209507142004,1,2,6,1.9459101490553132,1,0,1,6,6,3,2649600.0
12,16,2,3,1.3862943611198906,0,0,3,3,3,173,5.159055299214529,0,2,3,5,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6900,8.839421607620602,0,5,3,1.3862943611198906,0,0,3,3,3,5,1407600.0
7,15,6,12,2.5649493574615367,1,0,2,5,2,74,4.31748811353631,1,2,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6900,8.839421607620602,0,5,5,1.791759469228055,0,2,0,5,5,10,1069500.0
14,1,3,3,1.3862943611198906,0,0,3,3,3,123,4.820281565605037,0,0,3,4,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7400,8.909370405197466,2,1,3,1.3862943611198906,0,0,3,3,3,7,1598400.0
15,15,6,4,1.6094379124341003,1,1,4,4,4,114,4.74493212836325,1,0,4,2,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4600,8.434028950155469,1,1,5,1.791759469228055,0,2,0,5,5,5,1518000.0
15,0,3,10,2.3978952727983707,1,1,0,3,0,110,4.709530201312334,1,2,0,5,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5200,8.556606193773073,1,6,2,1.0986122886681098,1,2,2,2,2,7,780000.0
4,3,8,12,2.5649493574615367,1,0,2,5,2,64,4.174387269895637,1,1,4,1,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,8000,8.987321812850125,2,6,5,1.791759469228055,0,2,0,5,5,6,1560000.0
8,8,1,4,1.6094379124341003,1,1,4,4,4,54,4.007333185232471,1,0,4,5,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3200,8.071218539969863,2,1,6,1.9459101490553132,1,0,1,6,6,8,192000.0
6,13,4,8,2.1972245773362196,1,2,3,1,8,148,5.003946305945459,1,1,3,1,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6500,8.77971129020447,2,4,6,1.9459101490553132,1,0,1,6,6,8,1365000.0
6,9,8,9,2.302585092994046,0,0,4,2,9,75,4.330733340286331,0,0,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7500,8.922791623969637,0,3,6,1.9459101490553132,1,0,1,6,6,9,1485000.0
6,11,4,7,2.0794415416798357,0,1,2,0,7,157,5.062595033026967,0,1,2,3,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3900,8.268988209506656,0,1,5,1.791759469228055,0,2,0,5,5,4,1170000.0
9,7,5,5,1.791759469228055,0,2,0,5,5,65,4.189654742026425,0,2,0,2,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4900,8.497194544909547,1,0,5,1.791759469228055,0,2,0,5,5,11,367500.0
0,1,4,5,1.791759469228055,0,2,0,5,5,100,4.61512051684126,1,1,0,2,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5700,8.648396877031582,0,2,4,1.6094379124341003,1,1,4,4,4,9,1299600.0
0,17,0,6,1.9459101490553132,1,0,1,6,6,75,4.330733340286331,0,0,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4000,8.294299608857235,1,3,6,1.9459101490553132,1,0,1,6,6,9,552000.0
2,2,6,9,2.302585092994046,0,0,4,2,9,113,4.736198448394496,0,2,3,1,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4200,8.343077871169383,0,0,4,1.6094379124341003,1,1,4,4,4,5,1310400.0
5,16,2,4,1.6094379124341003,1,1,4,4,4,109,4.700480365792417,0,1,4,4,9,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4700,8.45553053102413,2,3,6,1.9459101490553132,1,0,1,6,6,3,1776600.0
10,2,3,7,2.0794415416798357,0,1,2,0,7,94,4.553876891600541,1,1,4,3,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7200,8.881975184248867,0,4,6,1.9459101490553132,1,0,1,6,6,8,1252800.0
15,7,8,8,2.1972245773362196,1,2,3,1,8,101,4.624972813284271,0,2,1,3,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7700,8.94910546953925,2,0,2,1.0986122886681098,1,2,2,2,2,5,954800.0
7,3,3,3,1.3862943611198906,0,0,3,3,3,138,4.9344739331306915,1,0,3,5,8,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2800,7.937731775260109,1,0,2,1.0986122886681098,1,2,2,2,2,7,302400.0
3,6,8,11,2.4849066497880004,0,2,1,4,1,110,4.709530201312334,1,2,0,5,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7800,8.962007209588313,0,2,5,1.791759469228055,0,2,0,5,5,6,2574000.0
16,5,0,5,1.791759469228055,0,2,0,5,5,85,4.454347296253507,0,1,0,1,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5200,8.556606193773073,1,6,5,1.791759469228055,0,2,0,5,5,14,416000.0
1,17,7,7,2.0794415416798357,0,1,2,0,7,91,4.5217885770490405,0,1,1,0,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3100,8.03947991910045,1,6,2,1.0986122886681098,1,2,2,2,2,9,130200.0
12,6,4,11,2.4849066497880004,0,2,1,4,1,136,4.919980925828125,1,1,1,3,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2900,7.972810784121404,2,2,3,1.3862943611198906,0,0,3,3,3,2,652500.0
12,14,8,9,2.302585092994046,0,0,4,2,9,53,3.9889840465642745,0,2,3,4,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5500,8.612685172875459,1,5,5,1.791759469228055,0,2,0,5,5,7,605000.0
11,14,0,3,1.3862943611198906,0,0,3,3,3,173,5.159055299214529,0,2,3,5,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3700,8.216358332386156,1,4,5,1.791759469228055,0,2,0,5,5,4,1258000.0
5,10,7,9,2.302585092994046,0,0,4,2,9,81,4.406719247264253,0,0,1,4,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,8000,8.987321812850125,2,6,6,1.9459101490553132,1,0,1,6,6,9,1152000.0
8,14,1,4,1.6094379124341003,1,1,4,4,4,124,4.8283137373023015,1,1,4,5,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7400,8.909370405197466,2,1,3,1.3862943611198906,0,0,3,3,3,6,1776000.0
3,0,7,6,1.9459101490553132,1,0,1,6,6,138,4.9344739331306915,1,0,3,5,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4500,8.412054873292933,0,6,4,1.6094379124341003,1,1,4,4,4,10,594000.0
4,6,3,6,1.9459101490553132,1,0,1,6,6,66,4.204692619390966,1,0,1,3,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5500,8.612685172875459,1,5,6,1.9459101490553132,1,0,1,6,6,10,1320000.0
7,13,6,12,2.5649493574615367,1,0,2,5,2,112,4.727387818712341,1,1,2,0,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5600,8.630700432209832,2,0,6,1.9459101490553132,1,0,1,6,6,7,1344000.0
9,12,2,11,2.4849066497880004,0,2,1,4,1,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6300,8.748463629942055,0,0,6,1.9459101490553132,1,0,1,6,6,9,642600.0
6,5,9,4,1.6094379124341003,1,1,4,4,4,68,4.23410650459726,1,2,3,5,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2700,7.901377353792616,0,5,4,1.6094379124341003,1,1,4,4,4,14,172800.0
16,1,7,12,2.5649493574615367,1,0,2,5,2,172,5.153291594497779,1,1,2,4,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2600,7.8636512654486515,2,3,4,1.6094379124341003,1,1,4,4,4,12,416000.0
14,14,4,6,1.9459101490553132,1,0,1,6,6,76,4.343805421853684,1,1,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3100,8.03947991910045,1,6,3,1.3862943611198906,0,0,3,3,3,7,130200.0
8,12,9,5,1.791759469228055,0,2,0,5,5,104,4.653960350157523,1,2,4,6,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4900,8.497194544909547,1,0,5,1.791759469228055,0,2,0,5,5,8,808500.0
2,2,6,11,2.4849066497880004,0,2,1,4,1,143,4.969813299576001,0,2,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3200,8.071218539969863,2,1,4,1.6094379124341003,1,1,4,4,4,4,1267200.0
16,13,3,10,2.3978952727983707,1,1,0,3,0,76,4.343805421853684,1,1,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6800,8.824824939175638,2,3,4,1.6094379124341003,1,1,4,4,4,12,897600.0
13,3,9,7,2.0794415416798357,0,1,2,0,7,111,4.718498871295094,0,0,1,6,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6600,8.79497643168877,0,6,6,1.9459101490553132,1,0,1,6,6,7,1029600.0
12,3,8,7,2.0794415416798357,0,1,2,0,7,82,4.418840607796598,1,1,2,5,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7200,8.881975184248867,0,4,2,1.0986122886681098,1,2,2,2,2,6,720000.0
12,2,8,4,1.6094379124341003,1,1,4,4,4,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5200,8.556606193773073,1,6,3,1.3862943611198906,0,0,3,3,3,7,561600.0
13,16,8,6,1.9459101490553132,1,0,1,6,6,99,4.605170185988092,0,0,4,1,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3900,8.268988209506656,0,1,6,1.9459101490553132,1,0,1,6,6,10,1450800.0
4,17,5,9,2.302585092994046,0,0,4,2,9,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3000,8.006700845440367,0,4,2,1.0986122886681098,1,2,2,2,2,7,144000.0
17,2,4,6,1.9459101490553132,1,0,1,6,6,96,4.574710978503383,1,0,1,5,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3700,8.216358332386156,1,4,6,1.9459101490553132,1,0,1,6,6,9,399600.0
8,17,5,11,2.4849066497880004,0,2,1,4,1,159,5.075173815233827,0,0,4,5,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3300,8.101980731853192,0,3,6,1.9459101490553132,1,0,1,6,6,8,732600.0
10,11,8,3,1.3862943611198906,0,0,3,3,3,139,4.941642422609304,0,1,4,6,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,6300,8.748463629942055,0,0,2,1.0986122886681098,1,2,2,2,2,6,1285200.0
