slot_multiple_name,slot_middle_name,slot_other_name,slot_multiple_factor,slot_multiple_factor_abs_log1p,slot_multiple_factor_is_even,slot_multiple_factor_mod3,slot_multiple_factor_mod5,slot_multiple_factor_mod7,slot_multiple_factor_mod10,slot_ratio_num,slot_ratio_num_abs_log1p,slot_ratio_num_is_even,slot_ratio_num_mod3,slot_ratio_num_mod5,slot_ratio_num_mod7,slot_ratio_num_mod10,slot_ratio_den,slot_ratio_den_abs_log1p,slot_ratio_den_is_even,slot_ratio_den_mod3,slot_ratio_den_mod5,slot_ratio_den_mod7,slot_ratio_den_mod10,slot_middle_age_now,slot_middle_age_now_abs_log1p,slot_middle_age_now_is_even,slot_middle_age_now_mod3,slot_middle_age_now_mod5,slot_middle_age_now_mod7,slot_middle_age_now_mod10,slot_years_in_future,slot_years_in_future_abs_log1p,slot_years_in_future_is_even,slot_years_in_future_mod3,slot_years_in_future_mod5,slot_years_in_future_mod7,slot_years_in_future_mod10,n_multiple_pairs,y
1,6,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,3,22.0
3,8,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,3,58.0
3,8,7,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,5,48.0
7,2,9,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,6,28.0
5,5,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,8,53.0
5,6,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,4,42.0
7,1,9,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,6,53.0
1,1,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,3,47.0
0,8,6,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,6,61.0
9,5,7,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,4,4,4,6,58.0
8,1,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,38,3.6635616461296463,1,2,3,3,8,1,0.6931471805599453,0,1,1,1,1,8,77.0
1,1,9,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,4,65.0
0,0,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,8,37.0
3,4,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,4,60.0
8,8,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,7,53.0
8,2,9,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,31,3.4657359027997265,0,1,1,3,1,8,2.1972245773362196,1,2,3,1,8,5,70.0
3,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,54,4.007333185232471,1,0,4,5,4,8,2.1972245773362196,1,2,3,1,8,3,92.0
2,2,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,4,60.0
0,3,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,29,3.4011973816621555,0,2,4,1,9,8,2.1972245773362196,1,2,3,1,8,5,66.0
9,0,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,6,90.0
0,4,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,0,3,0,5,61.0
7,6,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,8,55.0
4,3,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,9,2.302585092994046,0,0,4,2,9,4,75.0
2,7,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,5,36.0
6,6,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,6,39.0
8,8,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,7,61.0
0,2,9,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,3,60.0
4,3,7,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,8,46.0
8,7,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,6,29.0
2,6,3,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,6,40.0
2,2,7,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,6,35.0
5,1,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,3,48.0
8,3,9,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,27,3.332204510175204,0,0,2,6,7,2,1.0986122886681098,1,2,2,2,2,6,56.0
2,5,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,0,2,2,3,7,8,2.1972245773362196,1,2,3,1,8,6,59.0
1,2,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,2,30.0
0,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,4,75.0
4,7,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,3,60.0
3,8,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,6,23.0
2,5,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,5,27.0
5,6,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,4,40.0
7,7,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,3,55.0
6,8,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,3,43.0
6,9,8,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,4,60.0
4,0,4,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,7,20.0
9,8,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,10,7.0
2,3,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,9,33.0
7,8,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,4,79.0
6,9,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,10,2.3978952727983707,1,1,0,3,0,3,73.0
3,9,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,6,21.0
5,0,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,5,35.0
1,3,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,4,24.0
1,7,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,26,3.295836866004329,1,2,1,5,6,9,2.302585092994046,0,0,4,2,9,4,48.0
5,4,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,29,3.4011973816621555,0,2,4,1,9,6,1.9459101490553132,1,0,1,6,6,5,93.0
1,3,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,5,28.0
1,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,10,2.3978952727983707,1,1,0,3,0,7,94.0
7,0,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,4,56.0
8,9,7,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,8,67.0
6,7,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,3,51.0
1,4,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,6,19.0
6,8,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,4,56.0
6,9,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,5,47.0
1,8,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,7,36.0
0,1,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,2,36.0
1,6,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,1,0.6931471805599453,0,1,1,1,1,8,86.0
3,3,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,9,58.0
4,9,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,5,37.0
5,5,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,11.0
8,3,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,18.0
1,9,9,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,23,3.1780538303479458,0,2,3,2,3,9,2.302585092994046,0,0,4,2,9,5,55.0
4,3,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,2,56.0
9,5,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,10,21.0
6,8,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,3,18.0
5,9,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,3,22.0
0,4,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,0,1,1,1,1,8,46.0
9,8,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,42,3.7612001156935624,1,0,2,0,2,10,2.3978952727983707,1,1,0,3,0,6,87.0
8,0,5,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,5,68.0
8,4,8,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,9,22.0
8,1,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,6,32.0
5,5,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,6,36.0
6,2,3,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,8,31.0
0,5,6,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,2,47.0
0,6,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,58,4.07753744390572,1,1,3,2,8,7,2.0794415416798357,0,1,2,0,7,3,94.0
9,6,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,9,23.0
8,0,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,7,7.0
2,7,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,5,99.0
2,1,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,6,70.0
9,1,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,5,62.0
0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,26,3.295836866004329,1,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,5,85.0
1,0,3,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,4,39.0
9,6,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,7,54.0
5,2,8,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,5,37.0
0,8,9,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,7,52.0
0,0,9,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,4,69.0
6,0,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,48,3.8918202981106265,1,0,3,6,8,7,2.0794415416798357,0,1,2,0,7,3,95.0
7,6,8,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,6,64.0
4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,54,4.007333185232471,1,0,4,5,4,8,2.1972245773362196,1,2,3,1,8,9,98.0
0,1,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,2,52.0
0,9,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,5,78.0
3,2,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,25.0
6,3,7,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,7,2.0794415416798357,0,1,2,0,7,5,71.0
0,5,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,4,4,4,7,67.0
3,7,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,6,52.0
4,7,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,7,56.0
7,3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,33,3.5263605246161616,0,0,3,5,3,9,2.302585092994046,0,0,4,2,9,6,75.0
7,8,7,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,5,30.0
1,3,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,7,64.0
7,4,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,2,26.0
3,5,9,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,9,13.0
6,6,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,6,26.0
1,9,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,23,3.1780538303479458,0,2,3,2,3,7,2.0794415416798357,0,1,2,0,7,4,53.0
9,8,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,9,34.0
6,5,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,7,38.0
6,3,8,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,8,59.0
5,1,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,8,70.0
7,5,9,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,8,2.1972245773362196,1,2,3,1,8,6,65.0
1,8,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,5,60.0
