slot_first_item,slot_second_item,slot_third_item,slot_fourth_item,slot_place,slot_base_weight,slot_base_weight_abs_log1p,slot_base_weight_is_even,slot_base_weight_mod3,slot_base_weight_mod5,slot_base_weight_mod7,slot_base_weight_mod10,slot_m1,slot_m1_abs_log1p,slot_m1_is_even,slot_m1_mod3,slot_m1_mod5,slot_m1_mod7,slot_m1_mod10,slot_frac_num,slot_frac_num_abs_log1p,slot_frac_num_is_even,slot_frac_num_mod3,slot_frac_num_mod5,slot_frac_num_mod7,slot_frac_num_mod10,slot_frac_den,slot_frac_den_abs_log1p,slot_frac_den_is_even,slot_frac_den_mod3,slot_frac_den_mod5,slot_frac_den_mod7,slot_frac_den_mod10,slot_m3,slot_m3_abs_log1p,slot_m3_is_even,slot_m3_mod3,slot_m3_mod5,slot_m3_mod7,slot_m3_mod10,slot_unit,gcd_all,n_multiple_pairs,y
1,5,3,5,1,125,4.836281906951478,0,2,0,6,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,44,3.8066624897703196,1,2,4,2,4,0,1,3,16500.0
1,3,1,6,5,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,3,1,2,525.0
1,4,3,4,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,2,1,2,184.0
4,3,4,2,6,57,4.060443010546419,0,0,2,1,7,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,38,3.6635616461296463,1,2,3,3,8,1,1,7,2166.0
4,6,5,6,3,72,4.290459441148391,1,0,2,2,2,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,2,1,4,12960.0
2,3,3,0,0,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,1,1,8,2880.0
0,6,5,5,0,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,48,3.8918202981106265,1,0,3,6,8,0,1,7,7200.0
6,2,3,2,3,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,1,8,900.0
1,2,3,5,1,120,4.795790545596741,1,0,0,1,0,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,0,1,3,12600.0
0,5,4,6,4,26,3.295836866004329,1,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,38,3.6635616461296463,1,2,3,3,8,1,1,1,3458.0
0,1,2,0,2,196,5.2832037287379885,1,1,1,0,6,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,59,4.0943445622221,0,2,4,3,9,0,1,2,39648.0
6,3,4,5,5,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,3,1,6,816.0
2,3,5,2,1,119,4.787491742782046,0,2,4,0,9,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,3,1,3,6800.0
4,6,5,6,2,90,4.51085950651685,1,0,0,6,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,1,1,4,5850.0
3,4,4,3,5,66,4.204692619390966,1,0,1,3,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,0,5,0,3,1,4,8800.0
0,5,4,2,3,286,5.659482215759621,1,1,1,6,6,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,13,2.6390573296152584,0,1,3,6,3,1,1,3,4732.0
2,2,5,6,2,85,4.454347296253507,0,1,0,1,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,1,1,4,5440.0
5,2,0,5,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,3,1,3,120.0
1,2,4,4,2,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,3,1,8,1620.0
0,0,3,1,2,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,0,4,5,0,1,2,2925.0
3,2,2,0,2,165,5.111987788356544,0,0,0,4,5,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,55,4.02535169073515,0,1,0,6,5,3,1,5,22275.0
5,5,2,5,5,32,3.4965075614664802,1,2,2,4,2,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,22,3.1354942159291497,1,1,2,1,2,3,1,6,2464.0
6,6,6,3,4,261,5.568344503761097,0,0,1,2,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,37,3.6375861597263857,0,1,2,2,7,3,1,5,8584.0
4,5,0,2,0,34,3.5553480614894135,1,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,0,1,6,816.0
3,1,6,3,1,130,4.875197323201151,1,1,0,4,0,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,41,3.7376696182833684,0,2,1,6,1,3,1,1,29848.0
2,6,4,0,0,52,3.970291913552122,1,1,2,3,2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,3,1,1,4784.0
1,3,1,0,5,58,4.07753744390572,1,1,3,2,8,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,3,1,6,3770.0
3,5,4,4,2,51,3.9512437185814275,0,0,1,2,1,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,28,3.367295829986474,1,1,3,0,8,2,1,7,1428.0
3,3,2,5,5,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,1,1,5,560.0
3,6,4,2,6,39,3.6888794541139363,0,0,4,4,9,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,1,4,312.0
2,4,5,5,0,140,4.948759890378168,1,2,0,0,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,44,3.8066624897703196,1,2,4,2,4,3,1,7,3080.0
1,6,5,3,2,58,4.07753744390572,1,1,3,2,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,0,1,7,2842.0
0,6,2,0,0,63,4.1588830833596715,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,3,1,3,2352.0
6,5,1,1,5,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,26,3.295836866004329,1,2,1,5,6,1,1,3,2080.0
6,4,4,0,0,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,3,1,7,500.0
0,3,1,3,4,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,43,3.784189633918261,0,1,3,1,3,2,1,4,1376.0
5,5,5,1,4,209,5.3471075307174685,0,2,4,6,9,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,34,3.5553480614894135,1,1,4,6,4,3,1,1,31008.0
2,4,1,4,5,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,3,1,3,768.0
2,6,3,2,4,51,3.9512437185814275,0,0,1,2,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,0,3,5,0,1,3,3060.0
1,3,1,3,6,162,5.093750200806762,1,0,2,1,2,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,32,3.4965075614664802,1,2,2,4,2,3,2,2,25920.0
6,3,4,5,0,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1,4,840.0
6,2,5,3,0,56,4.04305126783455,1,2,1,0,6,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,52,3.970291913552122,1,1,2,3,2,3,1,5,5096.0
4,3,6,5,5,286,5.659482215759621,1,1,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,34,3.5553480614894135,1,1,4,6,4,1,1,2,22100.0
5,1,2,3,2,240,5.484796933490655,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,32,3.4965075614664802,1,2,2,4,2,2,1,5,4608.0
4,2,5,5,1,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,45,3.828641396489095,0,0,0,3,5,3,1,3,2700.0
0,3,0,5,3,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,4,720.0
4,2,3,5,4,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,31,3.4657359027997265,0,1,1,3,1,1,1,6,4650.0
5,5,5,2,4,130,4.875197323201151,1,1,0,4,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,1,2,3,9360.0
1,5,0,0,0,76,4.343805421853684,1,1,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,1,5,380.0
3,1,3,0,5,30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,3,1,4,1188.0
5,5,2,4,4,180,5.198497031265826,1,0,0,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,3,1,6,4500.0
1,3,3,5,4,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,54,4.007333185232471,1,0,4,5,4,3,1,3,432.0
2,2,0,3,2,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,37,3.6375861597263857,0,1,2,2,7,2,1,4,10656.0
6,2,5,2,5,72,4.290459441148391,1,0,2,2,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,26,3.295836866004329,1,2,1,5,6,2,1,3,3276.0
4,3,0,5,4,161,5.087596335232384,0,2,1,0,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,14,2.70805020110221,1,2,4,0,4,2,1,7,644.0
0,3,5,5,1,135,4.912654885736052,0,0,0,2,5,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,26,3.295836866004329,1,2,1,5,6,0,1,3,5616.0
4,2,1,6,2,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,37,3.6375861597263857,0,1,2,2,7,2,1,3,4218.0
3,4,5,2,1,56,4.04305126783455,1,2,1,0,6,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,1,1,7,7056.0
0,5,1,1,4,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,0,2,4,1344.0
2,6,6,3,4,80,4.394449154672439,1,2,0,3,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,27,3.332204510175204,0,0,2,6,7,3,1,5,1890.0
0,1,5,0,0,85,4.454347296253507,0,1,0,1,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,0,1,4,1445.0
3,4,0,4,5,57,4.060443010546419,0,0,2,1,7,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,51,3.9512437185814275,0,0,1,2,1,2,1,2,7752.0
6,5,1,3,5,145,4.983606621708336,0,1,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,0,1,1,1740.0
5,1,0,6,1,32,3.4965075614664802,1,2,2,4,2,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,0,1,6,864.0
6,0,2,1,3,121,4.804021044733257,0,1,1,2,1,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,55,4.02535169073515,0,1,0,6,5,3,1,3,38720.0
3,6,1,6,0,88,4.48863636973214,1,1,3,4,8,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,0,4,0,0,1,8,10560.0
6,2,3,1,6,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,22,3.1354942159291497,1,1,2,1,2,3,1,4,2376.0
2,6,1,1,4,27,3.332204510175204,0,0,2,6,7,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,0,1,5,522.0
3,4,5,4,4,216,5.37989735354046,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,52,3.970291913552122,1,1,2,3,2,2,1,3,34944.0
4,2,4,3,1,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,57,4.060443010546419,0,0,2,1,7,3,1,5,1140.0
6,2,3,1,4,76,4.343805421853684,1,1,1,6,6,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,1,1,4,2052.0
4,3,6,1,6,100,4.61512051684126,1,1,0,2,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,2,1,1,7125.0
0,2,4,3,1,121,4.804021044733257,0,1,1,2,1,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,54,4.007333185232471,1,0,4,5,4,0,1,2,24948.0
3,1,4,2,6,234,5.459585514144159,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,2,1,3,4680.0
5,4,0,0,1,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,34,3.5553480614894135,1,1,4,6,4,1,1,8,680.0
4,2,2,1,0,119,4.787491742782046,0,2,4,0,9,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,56,4.04305126783455,1,2,1,0,6,3,1,5,7616.0
3,0,6,1,2,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,51,3.9512437185814275,0,0,1,2,1,3,1,1,8976.0
1,5,2,3,4,33,3.5263605246161616,0,0,3,5,3,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,57,4.060443010546419,0,0,2,1,7,2,1,3,11286.0
0,3,2,5,1,70,4.2626798770413155,1,1,0,0,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,3,1,5,1400.0
2,4,1,0,3,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,48,3.8918202981106265,1,0,3,6,8,2,2,4,3072.0
4,1,3,2,6,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,56,4.04305126783455,1,2,1,0,6,3,1,9,2240.0
2,1,5,3,5,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,1,6,1280.0
5,6,0,0,3,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,1,1,5,180.0
4,4,6,6,5,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,27,3.332204510175204,0,0,2,6,7,1,1,3,1890.0
5,4,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,37,3.6375861597263857,0,1,2,2,7,2,1,7,148.0
4,1,0,0,6,63,4.1588830833596715,0,0,3,0,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,0,4,0,0,1,4,8640.0
4,4,5,4,4,58,4.07753744390572,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,1,1,9,696.0
1,6,3,5,1,57,4.060443010546419,0,0,2,1,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,1,1,5,2394.0
2,6,4,1,3,68,4.23410650459726,1,2,3,5,8,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,49,3.912023005428146,0,1,4,0,9,0,1,2,9996.0
5,4,5,3,1,100,4.61512051684126,1,1,0,2,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,41,3.7376696182833684,0,2,1,6,1,3,1,7,820.0
0,2,6,5,2,297,5.697093486505405,0,0,2,3,7,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,3,1,6,2430.0
4,4,6,5,2,44,3.8066624897703196,1,2,4,2,4,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,2,1,4,594.0
4,3,4,1,1,45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,3,1,3,1890.0
3,1,4,2,6,100,4.61512051684126,1,1,0,2,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,55,4.02535169073515,0,1,0,6,5,0,1,0,28875.0
3,5,5,6,3,250,5.5254529391317835,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,53,3.9889840465642745,0,2,3,4,3,0,1,3,19875.0
5,2,0,6,3,330,5.802118375377063,1,0,0,1,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,23,3.1780538303479458,0,2,3,2,3,1,1,2,14490.0
2,0,5,2,4,96,4.574710978503383,1,0,1,5,6,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,39,3.6888794541139363,0,0,4,4,9,0,1,4,25272.0
3,0,2,1,6,22,3.1354942159291497,1,1,2,1,2,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,0,2,0,1,1,2,3240.0
6,1,6,3,4,98,4.59511985013459,1,2,3,0,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,0,1,0,0,1,4,7000.0
1,4,1,1,0,69,4.248495242049359,0,0,4,6,9,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,13,2.6390573296152584,0,1,3,6,3,3,1,2,4784.0
6,5,4,2,2,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,31,3.4657359027997265,0,1,1,3,1,3,1,1,2728.0
3,5,5,0,1,125,4.836281906951478,0,2,0,6,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,2,1,2,5600.0
3,0,6,2,0,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,51,3.9512437185814275,0,0,1,2,1,3,1,2,2448.0
2,2,4,6,0,56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,27,3.332204510175204,0,0,2,6,7,2,1,3,3402.0
2,4,2,1,4,30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,0,1,6,6750.0
4,2,3,0,3,116,4.762173934797756,1,2,1,4,6,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,35,3.58351893845611,0,2,0,0,5,2,1,0,27405.0
4,1,1,5,4,286,5.659482215759621,1,1,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,42,3.7612001156935624,1,0,2,0,2,3,1,6,7644.0
1,1,5,5,4,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,32,3.4965075614664802,1,2,2,4,2,3,1,2,1344.0
6,6,5,2,3,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,0,4,0,0,1,5,3600.0
