slot_person1,slot_person2,slot_factor,slot_factor_abs_log1p,slot_factor_is_even,slot_factor_mod3,slot_factor_mod5,slot_factor_mod7,slot_factor_mod10,slot_total,slot_total_abs_log1p,slot_total_is_even,slot_total_mod3,slot_total_mod5,slot_total_mod7,slot_total_mod10,slot_item,gcd_all,n_multiple_pairs,y
1,11,10,2.3978952727983707,1,1,0,3,0,988900,13.804349504482165,1,1,0,3,0,14,10,1,89900.0
5,6,3,1.3862943611198906,0,0,3,3,3,12440,9.42875274891449,1,2,0,1,0,15,1,0,3110.0
11,12,2,1.0986122886681098,1,2,2,2,2,678000,13.426904041847699,1,0,0,1,0,4,2,1,226000.0
6,11,3,1.3862943611198906,0,0,3,3,3,176400,12.080515091473,1,0,0,0,0,12,3,1,44100.0
18,16,10,2.3978952727983707,1,1,0,3,0,89320000,18.30773599613193,1,1,0,0,0,6,10,1,8120000.0
6,1,8,2.1972245773362196,1,2,3,1,8,65070000,17.99097418683923,1,0,0,2,0,9,8,1,7230000.0
14,16,7,2.0794415416798357,0,1,2,0,7,2560,7.848153086199526,1,1,0,5,0,2,1,0,320.0
18,11,6,1.9459101490553132,1,0,1,6,6,493500,13.109280164196072,1,0,0,0,0,1,6,1,70500.0
5,9,6,1.9459101490553132,1,0,1,6,6,41790000,17.548167658353268,1,0,0,0,0,11,6,1,5970000.0
3,14,3,1.3862943611198906,0,0,3,3,3,1440000,14.180154365996387,1,0,0,2,0,13,3,1,360000.0
0,19,9,2.302585092994046,0,0,4,2,9,2480,7.816416983691801,1,2,0,2,0,0,1,0,248.0
2,5,2,1.0986122886681098,1,2,2,2,2,183300,12.118884889350285,1,0,0,5,0,12,2,1,61100.0
7,8,4,1.6094379124341003,1,1,4,4,4,44500,10.703266939811954,1,1,0,1,0,7,4,1,8900.0
8,13,6,1.9459101490553132,1,0,1,6,6,181300,12.107913912447533,1,1,0,0,0,10,2,0,25900.0
0,17,2,1.0986122886681098,1,2,2,2,2,153000,11.938199736300925,1,0,0,1,0,6,2,1,51000.0
4,2,6,1.9459101490553132,1,0,1,6,6,116200,11.663076729214897,1,1,0,0,0,2,2,0,16600.0
18,7,11,2.4849066497880004,0,2,1,4,1,60120,11.004114477128445,1,0,0,4,0,6,1,0,5010.0
9,13,2,1.0986122886681098,1,2,2,2,2,15030000,16.525558828262753,1,0,0,6,0,1,2,1,5010000.0
17,11,6,1.9459101490553132,1,0,1,6,6,484400,13.090668355068523,1,2,0,0,0,3,2,0,69200.0
5,3,5,1.791759469228055,0,2,0,5,5,44820000,17.618165048648525,1,0,0,1,0,3,5,1,7470000.0
13,13,2,1.0986122886681098,1,2,2,2,2,49200,10.803669227477098,1,0,0,4,0,6,2,1,16400.0
18,19,6,1.9459101490553132,1,0,1,6,6,322000,12.682309930111785,1,1,0,0,0,5,2,0,46000.0
2,5,5,1.791759469228055,0,2,0,5,5,3840,8.253488028345904,1,0,0,4,0,8,5,1,640.0
19,5,3,1.3862943611198906,0,0,3,3,3,17120000,16.655757987089082,1,2,0,2,0,5,1,0,4280000.0
17,13,11,2.4849066497880004,0,2,1,4,1,5352000,15.492981067636222,1,0,0,3,0,15,1,0,446000.0
15,10,2,1.0986122886681098,1,2,2,2,2,23250000,16.96181573300839,1,0,0,4,0,11,2,1,7750000.0
6,19,11,2.4849066497880004,0,2,1,4,1,14640000,16.499268134803447,1,0,0,4,0,8,1,0,1220000.0
8,11,5,1.791759469228055,0,2,0,5,5,25680000,17.061223075726843,1,0,0,3,0,3,5,1,4280000.0
6,11,6,1.9459101490553132,1,0,1,6,6,4095,8.317766166719343,0,0,0,0,5,4,3,0,585.0
19,0,5,1.791759469228055,0,2,0,5,5,12840000,16.368075934107708,1,0,0,5,0,13,5,1,2140000.0
10,3,10,2.3978952727983707,1,1,0,3,0,17050000,16.651660820344823,1,1,0,2,0,15,10,1,1550000.0
2,13,9,2.302585092994046,0,0,4,2,9,19300,9.867912187022208,1,1,0,1,0,6,1,0,1930.0
3,17,5,1.791759469228055,0,2,0,5,5,1062,6.968850378341948,1,0,2,5,2,7,1,0,177.0
18,6,7,2.0794415416798357,0,1,2,0,7,529600,13.179879171820675,1,1,0,1,0,10,1,0,66200.0
10,12,11,2.4849066497880004,0,2,1,4,1,98640000,18.40698742695824,1,0,0,4,0,7,1,0,8220000.0
0,16,9,2.302585092994046,0,0,4,2,9,801000,13.593617474489168,1,0,0,4,0,2,9,1,80100.0
18,19,6,1.9459101490553132,1,0,1,6,6,882,6.78332520060396,1,0,2,0,2,8,6,1,126.0
3,5,11,2.4849066497880004,0,2,1,4,1,2196000,14.602148536984862,1,0,0,2,0,13,1,0,183000.0
0,6,2,1.0986122886681098,1,2,2,2,2,2460,7.8083230503910555,1,0,0,3,0,1,2,1,820.0
4,16,8,2.1972245773362196,1,2,3,1,8,72720000,18.102127021584874,1,0,0,3,0,8,8,1,8080000.0
13,4,2,1.0986122886681098,1,2,2,2,2,2508,7.827639546366422,1,0,3,2,8,12,2,1,836.0
17,6,3,1.3862943611198906,0,0,3,3,3,10120,9.222367752188902,1,1,0,5,0,7,1,0,2530.0
1,2,9,2.302585092994046,0,0,4,2,9,20200,9.913487387114461,1,1,0,5,0,3,1,0,2020.0
9,17,11,2.4849066497880004,0,2,1,4,1,15000,9.61587214452889,1,0,0,6,0,15,1,0,1250.0
15,0,7,2.0794415416798357,0,1,2,0,7,68800,11.138973558699526,1,1,0,4,0,13,1,0,8600.0
4,19,5,1.791759469228055,0,2,0,5,5,3090,8.036249942132116,1,0,0,3,0,15,5,1,515.0
17,7,5,1.791759469228055,0,2,0,5,5,23880,10.080838442676662,1,0,0,3,0,7,5,1,3980.0
6,4,12,2.5649493574615367,1,0,2,5,2,115960000,18.568755870641393,1,1,0,2,0,15,4,0,8920000.0
19,14,4,1.6094379124341003,1,1,4,4,4,2990000,14.910784279814974,1,2,0,6,0,8,4,1,598000.0
1,2,12,2.5649493574615367,1,0,2,5,2,39910000,17.502137502081293,1,1,0,4,0,0,4,0,3070000.0
14,12,11,2.4849066497880004,0,2,1,4,1,45000,10.714439990727769,1,0,0,4,0,9,1,0,3750.0
14,18,12,2.5649493574615367,1,0,2,5,2,89700,11.404237196256764,1,0,0,2,0,1,12,1,6900.0
16,15,5,1.791759469228055,0,2,0,5,5,225600,12.32652323122033,1,0,0,4,0,15,5,1,37600.0
10,19,5,1.791759469228055,0,2,0,5,5,1032000,13.847010194015423,1,0,0,4,0,10,5,1,172000.0
17,0,11,2.4849066497880004,0,2,1,4,1,940800,13.754486919051105,1,0,0,0,0,14,1,0,78400.0
0,3,6,1.9459101490553132,1,0,1,6,6,20580000,16.839830336961043,1,0,0,0,0,10,6,1,2940000.0
6,16,5,1.791759469228055,0,2,0,5,5,24360000,17.00845304185687,1,0,0,0,0,11,5,1,4060000.0
3,6,8,2.1972245773362196,1,2,3,1,8,4581000,15.337428091161804,1,0,0,4,0,4,8,1,509000.0
19,5,10,2.3978952727983707,1,1,0,3,0,7601,8.936166649549195,0,2,1,6,1,11,1,0,691.0
14,12,3,1.3862943611198906,0,0,3,3,3,668,6.505784060128229,1,2,3,3,8,13,1,0,167.0
17,5,8,2.1972245773362196,1,2,3,1,8,3537000,15.078789750913051,1,0,0,5,0,5,8,1,393000.0
0,6,3,1.3862943611198906,0,0,3,3,3,3184000,14.973649140016713,1,1,0,1,0,13,1,0,796000.0
18,16,4,1.6094379124341003,1,1,4,4,4,35000,10.463131911491967,1,2,0,0,0,8,4,1,7000.0
9,8,2,1.0986122886681098,1,2,2,2,2,19860000,16.804218266933766,1,0,0,6,0,3,2,1,6620000.0
0,17,11,2.4849066497880004,0,2,1,4,1,1077600,13.890247832065983,1,0,0,6,0,12,1,0,89800.0
19,1,5,1.791759469228055,0,2,0,5,5,353400,12.775358668518512,1,0,0,5,0,4,5,1,58900.0
6,15,5,1.791759469228055,0,2,0,5,5,858000,13.662360543970586,1,0,0,3,0,7,5,1,143000.0
0,4,8,2.1972245773362196,1,2,3,1,8,2313000,14.654056373552436,1,0,0,4,0,11,8,1,257000.0
18,17,6,1.9459101490553132,1,0,1,6,6,100800,11.520903555205116,1,0,0,0,0,10,6,1,14400.0
9,6,9,2.302585092994046,0,0,4,2,9,75900000,18.144927255541088,1,0,0,1,0,4,3,0,7590000.0
7,5,4,1.6094379124341003,1,1,4,4,4,1835000,14.422555584429787,1,2,0,6,0,0,4,1,367000.0
5,4,12,2.5649493574615367,1,0,2,5,2,16900,9.735128070758227,1,1,0,2,0,3,4,0,1300.0
6,7,7,2.0794415416798357,0,1,2,0,7,27440000,17.127512397265107,1,2,0,0,0,3,7,1,3430000.0
2,11,12,2.5649493574615367,1,0,2,5,2,895700,13.705361930907902,1,2,0,1,0,8,4,0,68900.0
12,5,2,1.0986122886681098,1,2,2,2,2,1947000,14.481800797964889,1,0,0,6,0,9,2,1,649000.0
12,16,3,1.3862943611198906,0,0,3,3,3,932000,13.745089166628526,1,2,0,6,0,15,1,0,233000.0
16,5,10,2.3978952727983707,1,1,0,3,0,96140000,18.381316030831588,1,2,0,5,0,12,10,1,8740000.0
0,3,7,2.0794415416798357,0,1,2,0,7,44320000,17.60694662296648,1,1,0,4,0,3,1,0,5540000.0
19,11,2,1.0986122886681098,1,2,2,2,2,17910,9.793170328225258,1,0,0,4,0,10,2,1,5970.0
18,14,4,1.6094379124341003,1,1,4,4,4,26650,10.19058195234216,1,1,0,1,0,3,2,0,5330.0
0,13,11,2.4849066497880004,0,2,1,4,1,89040000,18.30459627616247,1,0,0,0,0,10,1,0,7420000.0
17,15,12,2.5649493574615367,1,0,2,5,2,670800,13.416227799687384,1,0,0,4,0,8,12,1,51600.0
0,18,5,1.791759469228055,0,2,0,5,5,36660,10.509468798708518,1,0,0,1,0,13,5,1,6110.0
19,2,10,2.3978952727983707,1,1,0,3,0,77550,11.258691063428058,1,0,0,4,0,11,10,1,7050.0
1,0,4,1.6094379124341003,1,1,4,4,4,3170000,14.969242461310827,1,2,0,1,0,6,4,1,634000.0
18,17,2,1.0986122886681098,1,2,2,2,2,2400,7.783640596221253,1,0,0,6,0,8,2,1,800.0
0,0,8,2.1972245773362196,1,2,3,1,8,144900,11.88380602959621,1,0,0,0,0,12,4,0,16100.0
8,6,12,2.5649493574615367,1,0,2,5,2,11206,9.324293862052029,1,1,1,6,6,4,2,0,862.0
14,8,6,1.9459101490553132,1,0,1,6,6,50260,10.824984707437652,1,1,0,0,0,13,2,0,7180.0
5,6,3,1.3862943611198906,0,0,3,3,3,1644000,14.312643462870584,1,0,0,1,0,1,3,1,411000.0
19,5,10,2.3978952727983707,1,1,0,3,0,869000,13.675099554994853,1,2,0,6,0,15,10,1,79000.0
6,19,8,2.1972245773362196,1,2,3,1,8,13770,9.530320210727126,1,0,0,1,0,3,2,0,1530.0
2,1,10,2.3978952727983707,1,1,0,3,0,1045000,13.85952840031839,1,1,0,5,0,6,10,1,95000.0
2,17,2,1.0986122886681098,1,2,2,2,2,2184,7.68937110752969,1,0,4,0,4,5,2,1,728.0
3,13,7,2.0794415416798357,0,1,2,0,7,34480,10.448163726677256,1,1,0,5,0,5,1,0,4310.0
1,10,9,2.302585092994046,0,0,4,2,9,88800000,18.301897219223658,1,0,0,2,0,2,3,0,8880000.0
7,4,7,2.0794415416798357,0,1,2,0,7,21280000,16.873278269430198,1,1,0,0,0,6,7,1,2660000.0
18,10,4,1.6094379124341003,1,1,4,4,4,26850,10.198058343191331,1,0,0,5,0,8,2,0,5370.0
11,7,10,2.3978952727983707,1,1,0,3,0,5203000,15.464746132469232,1,1,0,5,0,1,10,1,473000.0
9,0,7,2.0794415416798357,0,1,2,0,7,42240000,17.558878221036522,1,0,0,5,0,12,1,0,5280000.0
0,9,2,1.0986122886681098,1,2,2,2,2,2130000,14.571633007169066,1,0,0,5,0,2,2,1,710000.0
6,0,8,2.1972245773362196,1,2,3,1,8,7119,8.87066300440602,0,0,4,0,9,8,1,0,791.0
12,14,9,2.302585092994046,0,0,4,2,9,35300000,17.379393550232137,1,2,0,1,0,14,1,0,3530000.0
16,8,8,2.1972245773362196,1,2,3,1,8,371700,12.825845046623398,1,0,0,0,0,13,4,0,41300.0
10,15,8,2.1972245773362196,1,2,3,1,8,75870,11.236789808685486,1,0,0,4,0,8,2,0,8430.0
3,5,4,1.6094379124341003,1,1,4,4,4,152500,11.934926432385152,1,1,0,5,0,11,4,1,30500.0
10,8,4,1.6094379124341003,1,1,4,4,4,2500000,14.731801689838349,1,1,0,6,0,14,4,1,500000.0
11,13,8,2.1972245773362196,1,2,3,1,8,3222,8.078067881815437,1,0,2,2,2,2,2,0,358.0
7,0,12,2.5649493574615367,1,0,2,5,2,183300,12.118884889350285,1,0,0,5,0,4,12,1,14100.0
18,19,11,2.4849066497880004,0,2,1,4,1,5604,8.63141433550626,1,0,4,4,4,5,1,0,467.0
2,13,5,1.791759469228055,0,2,0,5,5,4242,8.353025845202325,1,0,2,0,2,13,1,0,707.0
15,0,11,2.4849066497880004,0,2,1,4,1,403200,12.90719047589495,1,0,0,0,0,13,1,0,33600.0
7,17,8,2.1972245773362196,1,2,3,1,8,58230000,17.87991126098658,1,0,0,3,0,10,8,1,6470000.0
11,19,10,2.3978952727983707,1,1,0,3,0,82830000,18.232300884647366,1,0,0,1,0,13,10,1,7530000.0
16,6,8,2.1972245773362196,1,2,3,1,8,64440,11.07350535548211,1,0,0,5,0,13,8,1,7160.0
11,9,11,2.4849066497880004,0,2,1,4,1,686400,13.439217284031285,1,0,0,1,0,0,11,1,57200.0
12,10,6,1.9459101490553132,1,0,1,6,6,3402,8.132412674500905,1,0,2,0,2,8,6,1,486.0
5,5,8,2.1972245773362196,1,2,3,1,8,3330000,15.018483162256882,1,0,0,2,0,7,8,1,370000.0
6,13,12,2.5649493574615367,1,0,2,5,2,42770000,17.571347503583965,1,2,0,0,0,13,4,0,3290000.0
0,3,4,1.6094379124341003,1,1,4,4,4,207000,12.240478903153711,1,0,0,3,0,2,4,1,41400.0
15,16,6,1.9459101490553132,1,0,1,6,6,4235,8.351374706721296,0,2,0,0,5,9,1,0,605.0
0,13,6,1.9459101490553132,1,0,1,6,6,457800,13.0341898708582,1,0,0,0,0,6,6,1,65400.0
6,14,11,2.4849066497880004,0,2,1,4,1,5160,8.548885638148727,1,0,0,1,0,1,1,0,430.0
11,19,2,1.0986122886681098,1,2,2,2,2,456,6.124683390894205,1,0,1,1,6,10,2,1,152.0
5,11,5,1.791759469228055,0,2,0,5,5,8640,9.0642735958414,1,0,0,2,0,9,5,1,1440.0
5,18,8,2.1972245773362196,1,2,3,1,8,3204000,14.9799108992802,1,0,0,2,0,2,8,1,356000.0
4,11,6,1.9459101490553132,1,0,1,6,6,5348,8.58466490653125,1,2,3,0,8,2,2,0,764.0
18,17,12,2.5649493574615367,1,0,2,5,2,2483000,14.724978467228846,1,2,0,2,0,14,4,0,191000.0
2,2,9,2.302585092994046,0,0,4,2,9,9600,9.169622538697624,1,0,0,3,0,3,3,0,960.0
16,19,10,2.3978952727983707,1,1,0,3,0,1804,7.498315870766981,1,1,4,5,4,0,2,0,164.0
9,0,5,1.791759469228055,0,2,0,5,5,17640,9.777981017296407,1,0,0,0,0,8,5,1,2940.0
18,16,9,2.302585092994046,0,0,4,2,9,2680000,14.801327725621299,1,1,0,1,0,3,1,0,268000.0
1,5,12,2.5649493574615367,1,0,2,5,2,9347000,16.050566101150913,1,2,0,5,0,13,4,0,719000.0
0,5,9,2.302585092994046,0,0,4,2,9,2300000,14.648420115681892,1,2,0,3,0,15,1,0,230000.0
4,9,2,1.0986122886681098,1,2,2,2,2,14250,9.564582358673212,1,0,0,5,0,12,2,1,4750.0
17,5,5,1.791759469228055,0,2,0,5,5,36960000,17.425346831794034,1,0,0,0,0,7,5,1,6160000.0
11,8,7,2.0794415416798357,0,1,2,0,7,6936000,15.75223594161782,1,0,0,1,0,10,1,0,867000.0
9,14,5,1.791759469228055,0,2,0,5,5,888,6.790097235513905,1,0,3,6,8,7,1,0,148.0
11,6,5,1.791759469228055,0,2,0,5,5,12600000,16.349207451286784,1,0,0,0,0,2,5,1,2100000.0
11,6,5,1.791759469228055,0,2,0,5,5,12060,9.397732385583243,1,0,0,6,0,4,5,1,2010.0
10,10,6,1.9459101490553132,1,0,1,6,6,1393000,14.146970970636774,1,1,0,0,0,13,2,0,199000.0
7,5,7,2.0794415416798357,0,1,2,0,7,200000,12.206077645517674,1,2,0,3,0,0,1,0,25000.0
16,17,2,1.0986122886681098,1,2,2,2,2,212700,12.267642702634728,1,0,0,5,0,10,2,1,70900.0
9,12,9,2.302585092994046,0,0,4,2,9,429000,12.969214528909768,1,0,0,5,0,3,3,0,42900.0
10,6,6,1.9459101490553132,1,0,1,6,6,2849,7.955074273262696,0,2,4,0,9,10,1,0,407.0
15,13,11,2.4849066497880004,0,2,1,4,1,6180000,15.636828991246158,1,0,0,1,0,8,1,0,515000.0
9,1,2,1.0986122886681098,1,2,2,2,2,909,6.813444599510896,0,0,4,6,9,6,1,0,303.0
15,11,11,2.4849066497880004,0,2,1,4,1,3864,8.259716961021523,1,0,4,0,4,13,1,0,322.0
1,12,12,2.5649493574615367,1,0,2,5,2,10062000,16.124276609417215,1,0,0,4,0,8,12,1,774000.0
8,11,8,2.1972245773362196,1,2,3,1,8,51660000,17.760194364989303,1,0,0,0,0,7,8,1,5740000.0
5,17,4,1.6094379124341003,1,1,4,4,4,214500,12.276069679344003,1,0,0,6,0,7,4,1,42900.0
6,14,12,2.5649493574615367,1,0,2,5,2,59800000,17.906516235643267,1,1,0,1,0,5,4,0,4600000.0
12,5,2,1.0986122886681098,1,2,2,2,2,20700000,16.845644306544774,1,0,0,6,0,2,2,1,6900000.0
0,7,4,1.6094379124341003,1,1,4,4,4,330500,12.70836496398791,1,2,0,2,0,1,4,1,66100.0
6,5,2,1.0986122886681098,1,2,2,2,2,10560000,16.172583930939354,1,0,0,3,0,0,2,1,3520000.0
8,3,2,1.0986122886681098,1,2,2,2,2,17400,9.76428295481558,1,0,0,5,0,2,2,1,5800.0
5,5,3,1.3862943611198906,0,0,3,3,3,217600,12.2904183895416,1,1,0,5,0,13,1,0,54400.0
10,11,11,2.4849066497880004,0,2,1,4,1,103680000,18.4568198002133,1,0,0,4,0,7,1,0,8640000.0
10,9,10,2.3978952727983707,1,1,0,3,0,18480,9.824498456285756,1,0,0,0,0,14,10,1,1680.0
10,16,2,1.0986122886681098,1,2,2,2,2,615000,13.329379172803593,1,0,0,1,0,8,2,1,205000.0
8,18,11,2.4849066497880004,0,2,1,4,1,34800,10.457401400981889,1,0,0,3,0,4,1,0,2900.0
17,1,7,2.0794415416798357,0,1,2,0,7,410400,12.924890009482901,1,0,0,4,0,8,1,0,51300.0
9,19,7,2.0794415416798357,0,1,2,0,7,4584,8.430545384690566,1,0,4,6,4,1,1,0,573.0
17,14,3,1.3862943611198906,0,0,3,3,3,27200,10.211009016314167,1,2,0,5,0,1,1,0,6800.0
1,11,4,1.6094379124341003,1,1,4,4,4,1125,7.026426808699636,0,0,0,5,5,14,1,0,225.0
14,18,10,2.3978952727983707,1,1,0,3,0,32560,10.390870532175569,1,1,0,3,0,9,10,1,2960.0
11,10,6,1.9459101490553132,1,0,1,6,6,434000,12.980802117227352,1,2,0,0,0,11,2,0,62000.0
19,14,9,2.302585092994046,0,0,4,2,9,572000,13.256896018612155,1,2,0,2,0,8,1,0,57200.0
6,17,7,2.0794415416798357,0,1,2,0,7,426400,12.963135497046782,1,1,0,2,0,7,1,0,53300.0
6,19,6,1.9459101490553132,1,0,1,6,6,40740000,17.522720993308834,1,0,0,0,0,0,6,1,5820000.0
19,15,8,2.1972245773362196,1,2,3,1,8,41670000,17.545292027396716,1,0,0,1,0,0,8,1,4630000.0
1,12,3,1.3862943611198906,0,0,3,3,3,10320000,16.149594414916912,1,0,0,5,0,12,3,1,2580000.0
6,14,7,2.0794415416798357,0,1,2,0,7,412000,12.928781055513184,1,1,0,1,0,5,1,0,51500.0
9,8,10,2.3978952727983707,1,1,0,3,0,2255000,14.628660974377798,1,2,0,6,0,3,10,1,205000.0
9,7,12,2.5649493574615367,1,0,2,5,2,221000,12.30592250537653,1,2,0,3,0,12,4,0,17000.0
3,2,7,2.0794415416798357,0,1,2,0,7,5600,8.630700432209832,1,2,0,0,0,1,7,1,700.0
8,11,4,1.6094379124341003,1,1,4,4,4,1245000,14.034646891093473,1,0,0,1,0,0,4,1,249000.0
9,8,6,1.9459101490553132,1,0,1,6,6,3234,8.081784206935001,1,0,4,0,4,1,6,1,462.0
8,7,11,2.4849066497880004,0,2,1,4,1,166800,12.02455676409265,1,0,0,4,0,6,1,0,13900.0
4,2,6,1.9459101490553132,1,0,1,6,6,25760,10.156616999340594,1,2,0,0,0,9,2,0,3680.0
0,3,7,2.0794415416798357,0,1,2,0,7,9520000,16.06890551180956,1,1,0,0,0,10,7,1,1190000.0
0,3,6,1.9459101490553132,1,0,1,6,6,38220000,17.458869522940713,1,0,0,0,0,8,6,1,5460000.0
5,12,10,2.3978952727983707,1,1,0,3,0,194700,12.179220327453931,1,0,0,2,0,13,10,1,17700.0
5,11,10,2.3978952727983707,1,1,0,3,0,8580000,15.964944588014255,1,0,0,2,0,4,10,1,780000.0
14,17,11,2.4849066497880004,0,2,1,4,1,945600,13.759575983163023,1,0,0,5,0,0,1,0,78800.0
1,2,4,1.6094379124341003,1,1,4,4,4,44950,10.713328286593352,1,1,0,3,0,3,2,0,8990.0
17,19,11,2.4849066497880004,0,2,1,4,1,8400000,15.943742382861155,1,0,0,0,0,5,1,0,700000.0
0,17,4,1.6094379124341003,1,1,4,4,4,190000,12.154784614286667,1,1,0,6,0,12,4,1,38000.0
6,6,6,1.9459101490553132,1,0,1,6,6,58380,10.974745773415224,1,0,0,0,0,4,6,1,8340.0
4,7,3,1.3862943611198906,0,0,3,3,3,22400,10.016860879703811,1,2,0,0,0,14,1,0,5600.0
6,18,8,2.1972245773362196,1,2,3,1,8,3420000,15.045151401436407,1,0,0,3,0,14,8,1,380000.0
10,6,6,1.9459101490553132,1,0,1,6,6,145600,11.888625282853006,1,1,0,0,0,14,2,0,20800.0
1,12,6,1.9459101490553132,1,0,1,6,6,1302,7.172424577124845,1,0,2,0,2,10,6,1,186.0
18,10,11,2.4849066497880004,0,2,1,4,1,30720,10.332701738815134,1,0,0,4,0,8,1,0,2560.0
3,19,12,2.5649493574615367,1,0,2,5,2,5005,8.518392471991719,0,1,0,0,5,1,1,0,385.0
19,4,3,1.3862943611198906,0,0,3,3,3,122000,11.711784520403112,1,2,0,4,0,15,1,0,30500.0
1,2,12,2.5649493574615367,1,0,2,5,2,101530000,18.435864889126712,1,1,0,5,0,10,4,0,7810000.0
6,12,7,2.0794415416798357,0,1,2,0,7,6264000,15.650329676295165,1,0,0,1,0,2,1,0,783000.0
1,2,11,2.4849066497880004,0,2,1,4,1,1572000,14.267859888103402,1,0,0,3,0,7,1,0,131000.0
18,9,3,1.3862943611198906,0,0,3,3,3,2820,7.944846711001996,1,0,0,6,0,7,3,1,705.0
2,4,6,1.9459101490553132,1,0,1,6,6,55580000,17.833334000270714,1,2,0,0,0,2,2,0,7940000.0
13,14,5,1.791759469228055,0,2,0,5,5,217200,12.288578471082884,1,0,0,4,0,4,5,1,36200.0
10,15,5,1.791759469228055,0,2,0,5,5,4164,8.334471554600944,1,0,4,6,4,10,1,0,694.0
4,10,6,1.9459101490553132,1,0,1,6,6,2429000,14.70299061967628,1,2,0,0,0,0,2,0,347000.0
10,15,4,1.6094379124341003,1,1,4,4,4,3350,8.11701408773731,1,2,0,4,0,9,2,0,670.0
13,12,4,1.6094379124341003,1,1,4,4,4,44050,10.693103332582247,1,1,0,6,0,15,2,0,8810.0
18,2,3,1.3862943611198906,0,0,3,3,3,87600,11.38054769238444,1,0,0,2,0,8,3,1,21900.0
14,12,3,1.3862943611198906,0,0,3,3,3,2388,7.77863014732581,1,0,3,1,8,8,3,1,597.0
11,12,8,2.1972245773362196,1,2,3,1,8,87300,11.377117196515812,1,0,0,3,0,7,4,0,9700.0
2,7,12,2.5649493574615367,1,0,2,5,2,111020000,18.525220932233676,1,2,0,0,0,8,4,0,8540000.0
15,10,12,2.5649493574615367,1,0,2,5,2,44200,10.69650269224425,1,1,0,2,0,13,4,0,3400.0
4,13,7,2.0794415416798357,0,1,2,0,7,43600,10.682835364853922,1,1,0,4,0,12,1,0,5450.0
7,5,2,1.0986122886681098,1,2,2,2,2,22920,10.039808799894367,1,0,0,2,0,6,2,1,7640.0
0,0,4,1.6094379124341003,1,1,4,4,4,443500,13.002455335520661,1,1,0,1,0,10,4,1,88700.0
2,9,12,2.5649493574615367,1,0,2,5,2,45890,10.734024298391375,1,2,0,5,0,9,2,0,3530.0
10,14,3,1.3862943611198906,0,0,3,3,3,30880,10.33789638703407,1,1,0,3,0,7,1,0,7720.0
7,6,11,2.4849066497880004,0,2,1,4,1,44880,10.711769821588275,1,0,0,3,0,6,11,1,3740.0
10,6,6,1.9459101490553132,1,0,1,6,6,109900,11.60733523953139,1,1,0,0,0,7,2,0,15700.0
13,12,5,1.791759469228055,0,2,0,5,5,6840,8.830689198760998,1,0,0,1,0,3,5,1,1140.0
4,12,12,2.5649493574615367,1,0,2,5,2,112580000,18.539174646882728,1,2,0,1,0,5,4,0,8660000.0
6,17,3,1.3862943611198906,0,0,3,3,3,23080,10.04676504723975,1,1,0,1,0,10,1,0,5770.0
7,18,11,2.4849066497880004,0,2,1,4,1,57240,10.955025703818272,1,0,0,1,0,10,1,0,4770.0
13,7,3,1.3862943611198906,0,0,3,3,3,2188,7.691200097522863,1,1,3,4,8,5,1,0,547.0
8,15,2,1.0986122886681098,1,2,2,2,2,2379,7.77485576666552,0,0,4,6,9,3,1,0,793.0
4,14,5,1.791759469228055,0,2,0,5,5,32160,10.378509817336841,1,0,0,2,0,3,5,1,5360.0
5,6,4,1.6094379124341003,1,1,4,4,4,85000,11.350418300109132,1,1,0,6,0,7,4,1,17000.0
2,12,10,2.3978952727983707,1,1,0,3,0,8107,9.000606507571892,0,1,2,1,7,7,1,0,737.0
18,17,5,1.791759469228055,0,2,0,5,5,31980000,17.280621296639627,1,0,0,3,0,12,5,1,5330000.0
14,16,9,2.302585092994046,0,0,4,2,9,5610000,15.540061455751983,1,0,0,4,0,0,3,0,561000.0
0,6,11,2.4849066497880004,0,2,1,4,1,276000,12.52815976788113,1,0,0,4,0,15,1,0,23000.0
11,13,11,2.4849066497880004,0,2,1,4,1,35160000,17.37541965922266,1,0,0,1,0,6,1,0,2930000.0
4,18,3,1.3862943611198906,0,0,3,3,3,16080,9.685393729854024,1,0,0,1,0,14,3,1,4020.0
16,2,10,2.3978952727983707,1,1,0,3,0,6303,8.748939631537715,0,0,3,3,3,15,1,0,573.0
11,1,8,2.1972245773362196,1,2,3,1,8,7011,8.855378246041125,0,0,1,4,1,13,1,0,779.0
14,19,2,1.0986122886681098,1,2,2,2,2,2121,7.660114319173928,0,0,1,0,1,11,1,0,707.0
7,10,7,2.0794415416798357,0,1,2,0,7,39040,10.572367654953075,1,1,0,1,0,15,1,0,4880.0
15,11,9,2.302585092994046,0,0,4,2,9,799000,13.591117476312084,1,1,0,6,0,13,1,0,79900.0
4,18,6,1.9459101490553132,1,0,1,6,6,2968,7.99598047476376,1,1,3,0,8,7,2,0,424.0
17,2,9,2.302585092994046,0,0,4,2,9,40800,10.616461869895815,1,0,0,4,0,15,3,0,4080.0
3,10,2,1.0986122886681098,1,2,2,2,2,1815000,14.411596576645124,1,0,0,5,0,3,2,1,605000.0
8,18,2,1.0986122886681098,1,2,2,2,2,26250000,17.083176585097146,1,0,0,0,0,12,2,1,8750000.0
