slot_a,slot_a_abs_log1p,slot_a_mod3,slot_a_mod5,slot_a_mod7,slot_a_mod10,slot_d,slot_d_abs_log1p,slot_d_sign,slot_d_is_even,slot_d_mod3,slot_d_mod5,slot_d_mod7,slot_d_mod10,slot_name1,slot_name2,gcd_all,n_multiple_pairs,y
144,4.976733742420574,0,4,4,4,36,3.6109179126442243,1,1,0,1,1,6,18,5,36,1,252.0
514,6.244166900663736,1,4,3,4,4,1.6094379124341003,1,1,1,4,4,4,9,5,2,0,775.0
750,6.621405651764134,0,0,1,0,10,2.3978952727983707,1,1,1,0,3,0,18,2,10,1,1135.0
304,5.720311776607412,1,4,3,4,7,2.0794415416798357,1,0,1,2,0,7,0,3,1,0,463.0
356,5.877735781779639,2,1,6,6,15,2.772588722239781,1,0,0,0,1,5,1,6,1,0,549.0
276,5.6240175061873385,0,1,3,6,27,3.332204510175204,1,0,0,2,6,7,4,16,3,0,441.0
278,5.631211781821365,2,3,5,8,41,3.7376696182833684,1,0,2,1,6,1,16,9,1,0,458.0
672,6.511745329644728,0,2,0,2,36,3.6109179126442243,1,1,0,1,1,6,19,12,12,0,1044.0
966,6.874198495453294,0,1,0,6,12,2.5649493574615367,1,1,0,2,5,2,15,10,6,0,1461.0
326,5.7899601708972535,2,1,4,6,46,3.8501476017100584,1,1,1,1,4,6,9,2,2,0,535.0
1142,7.04141166379481,2,2,1,2,10,2.3978952727983707,1,1,1,0,3,0,7,15,2,0,1723.0
772,6.650279048587422,1,2,2,2,28,3.367295829986474,1,1,1,3,0,8,7,15,4,0,1186.0
398,5.988961416889864,2,3,6,8,15,2.772588722239781,1,0,0,0,1,5,12,11,1,0,612.0
734,6.5998704992128365,2,4,6,4,12,2.5649493574615367,1,1,0,2,5,2,16,15,2,0,1113.0
228,5.43372200355424,0,3,4,8,2,1.0986122886681098,1,1,2,2,2,2,19,11,2,1,344.0
450,6.111467339502679,0,0,2,0,50,3.9318256327243257,1,1,2,0,1,0,14,16,50,1,725.0
764,6.639875833826536,2,4,1,4,29,3.4011973816621555,1,0,2,4,1,9,16,13,1,0,1175.0
378,5.937536205082426,0,3,0,8,31,3.4657359027997265,1,0,1,1,3,1,10,3,1,0,598.0
360,5.8888779583328805,0,0,3,0,50,3.9318256327243257,1,1,2,0,1,0,15,9,10,0,590.0
356,5.877735781779639,2,1,6,6,21,3.091042453358316,1,0,0,1,0,1,15,5,1,0,555.0
308,5.733341276897746,2,3,0,8,44,3.8066624897703196,1,1,2,4,2,4,1,13,44,1,506.0
1160,7.057036981697891,2,0,5,0,14,2.70805020110221,1,1,2,4,0,4,1,10,2,0,1754.0
634,6.453624998892692,1,4,4,4,39,3.6888794541139363,1,0,0,4,4,9,19,13,1,0,990.0
814,6.703188113240863,1,4,2,4,17,2.8903717578961645,1,0,2,2,3,7,0,4,1,0,1238.0
904,6.807934943699926,1,4,1,4,0,0.0,0,1,0,0,0,0,2,2,904,0,1356.0
632,6.450470422144176,2,2,2,2,18,2.9444389791664403,1,1,0,3,4,8,6,14,2,0,966.0
898,6.80128303447162,1,3,2,8,40,3.713572066704308,1,1,1,0,5,0,19,14,2,0,1387.0
702,6.555356891810665,0,2,2,2,18,2.9444389791664403,1,1,0,3,4,8,8,6,18,1,1071.0
1062,6.968850378341948,0,2,5,2,23,3.1780538303479458,1,0,2,3,2,3,16,4,1,0,1616.0
1116,7.018401799069201,0,1,3,6,22,3.1354942159291497,1,1,1,2,1,2,7,4,2,0,1696.0
372,5.921578419643816,0,2,1,2,19,2.995732273553991,1,0,1,4,5,9,11,0,1,0,577.0
1072,6.9782137426306985,1,2,1,2,6,1.9459101490553132,1,1,0,1,6,6,17,17,2,0,1614.0
630,6.447305862541213,0,0,0,0,45,3.828641396489095,1,0,0,0,3,5,2,4,45,1,990.0
386,5.958424693029782,2,1,1,6,38,3.6635616461296463,1,1,2,3,3,8,3,4,2,0,617.0
552,6.315358001522335,0,2,6,2,33,3.5263605246161616,1,0,0,3,5,3,18,9,3,0,861.0
574,6.354370040797351,1,4,0,4,32,3.4965075614664802,1,1,2,2,4,2,5,16,2,0,893.0
1048,6.955592608396297,1,3,5,8,20,3.044522437723423,1,1,2,0,6,0,0,15,4,0,1592.0
876,6.776506992372183,0,1,1,6,20,3.044522437723423,1,1,2,0,6,0,19,0,4,0,1334.0
1122,7.023758954738443,0,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,1,11,2,0,1687.0
524,6.263398262591624,2,4,6,4,11,2.4849066497880004,1,0,2,1,4,1,3,14,1,0,797.0
576,6.3578422665081,0,1,2,6,26,3.295836866004329,1,1,2,1,5,6,18,8,2,0,890.0
508,6.2324480165505225,1,3,4,8,31,3.4657359027997265,1,0,1,1,3,1,11,7,1,0,793.0
678,6.520621127558696,0,3,6,8,8,2.1972245773362196,1,1,2,3,1,8,7,5,2,0,1025.0
300,5.707110264748875,0,0,6,0,46,3.8501476017100584,1,1,1,1,4,6,2,19,2,0,496.0
820,6.710523109452428,1,0,1,0,28,3.367295829986474,1,1,1,3,0,8,10,4,4,0,1258.0
702,6.555356891810665,0,2,2,2,19,2.995732273553991,1,0,1,4,5,9,12,11,1,0,1072.0
464,6.142037405587356,2,4,2,4,0,0.0,0,1,0,0,0,0,7,12,464,0,696.0
324,5.783825182329737,0,4,2,4,1,0.6931471805599453,1,0,1,1,1,1,3,15,1,1,487.0
1146,7.044905117129371,0,1,5,6,13,2.6390573296152584,1,0,1,3,6,3,0,3,1,0,1732.0
1116,7.018401799069201,0,1,3,6,32,3.4965075614664802,1,1,2,2,4,2,19,9,4,0,1706.0
1006,6.914730892718563,1,1,5,6,42,3.7612001156935624,1,1,0,2,0,2,11,6,2,0,1551.0
772,6.650279048587422,1,2,2,2,22,3.1354942159291497,1,1,1,2,1,2,18,8,2,0,1180.0
330,5.802118375377063,0,0,1,0,12,2.5649493574615367,1,1,0,2,5,2,19,7,6,0,507.0
776,6.655440350367647,2,1,6,6,45,3.828641396489095,1,0,0,0,3,5,10,11,1,0,1209.0
300,5.707110264748875,0,0,6,0,34,3.5553480614894135,1,1,1,4,6,4,9,2,2,0,484.0
540,6.293419278846481,0,0,1,0,13,2.6390573296152584,1,0,1,3,6,3,7,10,1,0,823.0
892,6.794586580876499,1,2,3,2,15,2.772588722239781,1,0,0,0,1,5,17,13,1,0,1353.0
162,5.093750200806762,0,2,1,2,49,3.912023005428146,1,0,1,4,0,9,1,4,1,0,292.0
440,6.089044875446846,2,0,6,0,26,3.295836866004329,1,1,2,1,5,6,15,2,2,0,686.0
492,6.20050917404269,0,2,2,2,40,3.713572066704308,1,1,1,0,5,0,12,6,4,0,778.0
376,5.932245187448011,1,1,5,6,47,3.871201010907891,1,0,2,2,5,7,12,5,47,1,611.0
588,6.3784261836515865,0,3,0,8,46,3.8501476017100584,1,1,1,1,4,6,12,3,2,0,928.0
196,5.2832037287379885,1,1,0,6,7,2.0794415416798357,1,0,1,2,0,7,16,3,7,1,301.0
618,6.428105272684596,0,3,2,8,49,3.912023005428146,1,0,1,4,0,9,11,12,1,0,976.0
644,6.4692503167957724,2,4,0,4,48,3.8918202981106265,1,1,0,3,6,8,16,18,4,0,1014.0
1136,7.036148493750536,2,1,2,6,34,3.5553480614894135,1,1,1,4,6,4,16,16,2,0,1738.0
302,5.713732805509369,2,2,1,2,1,0.6931471805599453,1,0,1,1,1,1,18,2,1,1,454.0
328,5.796057750765372,1,3,6,8,20,3.044522437723423,1,1,2,0,6,0,8,10,4,0,512.0
880,6.78105762593618,1,0,5,0,24,3.2188758248682006,1,1,0,4,3,4,12,11,8,0,1344.0
964,6.872128101338986,1,4,5,4,40,3.713572066704308,1,1,1,0,5,0,7,15,4,0,1486.0
798,6.683360945766275,0,3,0,8,5,1.791759469228055,1,0,2,0,5,5,14,9,1,0,1202.0
130,4.875197323201151,1,0,4,0,10,2.3978952727983707,1,1,1,0,3,0,10,13,10,1,205.0
316,5.75890177387728,1,1,1,6,8,2.1972245773362196,1,1,2,3,1,8,13,1,4,0,482.0
778,6.658011045870748,1,3,1,8,27,3.332204510175204,1,0,0,2,6,7,16,10,1,0,1194.0
396,5.983936280687191,0,1,4,6,18,2.9444389791664403,1,1,0,3,4,8,0,8,18,1,612.0
702,6.555356891810665,0,2,2,2,21,3.091042453358316,1,0,0,1,0,1,1,15,3,0,1074.0
466,6.1463292576688975,1,1,4,6,32,3.4965075614664802,1,1,2,2,4,2,2,13,2,0,731.0
944,6.851184927493743,2,4,6,4,23,3.1780538303479458,1,0,2,3,2,3,8,18,1,0,1439.0
1138,7.037905963447182,1,3,4,8,28,3.367295829986474,1,1,1,3,0,8,12,8,2,0,1735.0
218,5.389071729816501,2,3,1,8,46,3.8501476017100584,1,1,1,1,4,6,2,7,2,0,373.0
1046,6.953684210870537,2,1,3,6,14,2.70805020110221,1,1,2,4,0,4,2,7,2,0,1583.0
600,6.398594934535208,0,0,5,0,26,3.295836866004329,1,1,2,1,5,6,3,4,2,0,926.0
1126,7.027314514039777,1,1,6,6,32,3.4965075614664802,1,1,2,2,4,2,9,17,2,0,1721.0
628,6.444131256700441,1,3,5,8,46,3.8501476017100584,1,1,1,1,4,6,2,16,2,0,988.0
720,6.580639137284949,0,0,6,0,11,2.4849066497880004,1,0,2,1,4,1,5,4,1,0,1091.0
794,6.678342114654332,2,4,3,4,44,3.8066624897703196,1,1,2,4,2,4,15,8,2,0,1235.0
588,6.3784261836515865,0,3,0,8,39,3.6888794541139363,1,0,0,4,4,9,0,19,3,0,921.0
702,6.555356891810665,0,2,2,2,31,3.4657359027997265,1,0,1,1,3,1,2,5,1,0,1084.0
790,6.673297967767654,1,0,6,0,32,3.4965075614664802,1,1,2,2,4,2,7,18,2,0,1217.0
646,6.472346294500901,1,1,2,6,2,1.0986122886681098,1,1,2,2,2,2,3,19,2,1,971.0
990,6.898714534329988,0,0,3,0,39,3.6888794541139363,1,0,0,4,4,9,5,16,3,0,1524.0
692,6.541029999189903,2,2,6,2,5,1.791759469228055,1,0,2,0,5,5,8,4,1,0,1043.0
726,6.588926477533519,0,1,5,6,22,3.1354942159291497,1,1,1,2,1,2,0,11,22,1,1111.0
572,6.35088571671474,2,2,5,2,7,2.0794415416798357,1,0,1,2,0,7,17,11,1,0,865.0
924,6.829793737512425,0,4,0,4,21,3.091042453358316,1,0,0,1,0,1,5,11,21,1,1407.0
406,6.008813185442595,1,1,0,6,30,3.4339872044851463,1,1,0,0,2,0,1,8,2,0,639.0
1030,6.93828448401696,1,0,1,0,34,3.5553480614894135,1,1,1,4,6,4,17,13,2,0,1579.0
754,6.626717749249025,1,4,5,4,36,3.6109179126442243,1,1,0,1,1,6,5,2,2,0,1167.0
520,6.255750041753367,1,0,2,0,46,3.8501476017100584,1,1,1,1,4,6,8,5,2,0,826.0
690,6.53813982376767,0,0,4,0,25,3.258096538021482,1,0,1,0,4,5,3,0,5,0,1060.0
186,5.231108616854587,0,1,4,6,2,1.0986122886681098,1,1,2,2,2,2,4,5,2,1,281.0
1166,7.062191632286556,2,1,4,6,20,3.044522437723423,1,1,2,0,6,0,19,0,2,0,1769.0
552,6.315358001522335,0,2,6,2,50,3.9318256327243257,1,1,2,0,1,0,0,15,2,0,878.0
302,5.713732805509369,2,2,1,2,16,2.833213344056216,1,1,1,1,2,6,17,10,2,0,469.0
838,6.732210706467206,1,3,5,8,33,3.5263605246161616,1,0,0,3,5,3,13,17,1,0,1290.0
136,4.919980925828125,1,1,3,6,9,2.302585092994046,1,0,0,4,2,9,13,18,1,0,213.0
1156,7.053585727193677,1,1,1,6,6,1.9459101490553132,1,1,0,1,6,6,1,18,2,0,1740.0
990,6.898714534329988,0,0,3,0,25,3.258096538021482,1,0,1,0,4,5,8,13,5,0,1510.0
914,6.818924065275521,2,4,4,4,43,3.784189633918261,1,0,1,3,1,3,15,14,1,0,1414.0
604,6.405228458030842,1,4,2,4,45,3.828641396489095,1,0,0,0,3,5,13,16,1,0,951.0
954,6.86171134048073,0,4,2,4,26,3.295836866004329,1,1,2,1,5,6,12,7,2,0,1457.0
790,6.673297967767654,1,0,6,0,6,1.9459101490553132,1,1,0,1,6,6,5,0,2,0,1191.0
920,6.825460036255307,2,0,3,0,41,3.7376696182833684,1,0,2,1,6,1,7,12,1,0,1421.0
970,6.878326468291325,1,0,4,0,33,3.5263605246161616,1,0,0,3,5,3,14,10,1,0,1488.0
542,6.297109319933935,2,2,3,2,18,2.9444389791664403,1,1,0,3,4,8,6,18,2,0,831.0
120,4.795790545596741,0,0,1,0,44,3.8066624897703196,1,1,2,4,2,4,2,9,4,0,224.0
864,6.762729506931879,0,4,3,4,2,1.0986122886681098,1,1,2,2,2,2,12,6,2,1,1298.0
1012,6.920671504248683,1,2,4,2,42,3.7612001156935624,1,1,0,2,0,2,13,12,2,0,1560.0
246,5.5093883366279774,0,1,1,6,8,2.1972245773362196,1,1,2,3,1,8,10,11,2,0,377.0
1056,6.963189985870238,0,1,6,6,13,2.6390573296152584,1,0,1,3,6,3,0,14,1,0,1597.0
704,6.558197802812269,2,4,4,4,5,1.791759469228055,1,0,2,0,5,5,15,16,1,0,1061.0
890,6.792344427470809,2,0,1,0,38,3.6635616461296463,1,1,2,3,3,8,8,0,2,0,1373.0
216,5.37989735354046,0,1,6,6,8,2.1972245773362196,1,1,2,3,1,8,17,5,8,1,332.0
328,5.796057750765372,1,3,6,8,23,3.1780538303479458,1,0,2,3,2,3,19,3,1,0,515.0
790,6.673297967767654,1,0,6,0,37,3.6375861597263857,1,0,1,2,2,7,7,9,1,0,1222.0
1088,6.9930151229329605,2,3,3,8,40,3.713572066704308,1,1,1,0,5,0,17,1,8,0,1672.0
538,6.289715570908998,1,3,6,8,40,3.713572066704308,1,1,1,0,5,0,13,19,2,0,847.0
1090,6.994849985833071,1,0,5,0,33,3.5263605246161616,1,0,0,3,5,3,18,4,1,0,1668.0
436,6.07993319509559,1,1,2,6,28,3.367295829986474,1,1,1,3,0,8,9,19,4,0,682.0
1158,7.055312843339752,0,3,3,8,30,3.4339872044851463,1,1,0,0,2,0,14,8,6,0,1767.0
1184,7.077498053569231,2,4,1,4,40,3.713572066704308,1,1,1,0,5,0,18,11,8,0,1816.0
788,6.670766320845874,2,3,4,8,45,3.828641396489095,1,0,0,0,3,5,9,6,1,0,1227.0
662,6.4967749901858625,2,2,4,2,41,3.7376696182833684,1,0,2,1,6,1,7,0,1,0,1034.0
214,5.3706380281276624,1,4,4,4,13,2.6390573296152584,1,0,1,3,6,3,4,13,1,0,334.0
514,6.244166900663736,1,4,3,4,29,3.4011973816621555,1,0,2,4,1,9,7,17,1,0,800.0
820,6.710523109452428,1,0,1,0,45,3.828641396489095,1,0,0,0,3,5,16,10,5,0,1275.0
122,4.812184355372417,2,2,3,2,36,3.6109179126442243,1,1,0,1,1,6,4,15,2,0,219.0
422,6.0473721790462776,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,2,13,2,0,637.0
924,6.829793737512425,0,4,0,4,31,3.4657359027997265,1,0,1,1,3,1,3,10,1,0,1417.0
856,6.75343791859778,1,1,2,6,20,3.044522437723423,1,1,2,0,6,0,2,5,4,0,1304.0
1154,7.051855622955894,2,4,6,4,38,3.6635616461296463,1,1,2,3,3,8,17,10,2,0,1769.0
198,5.293304824724492,0,3,2,8,46,3.8501476017100584,1,1,1,1,4,6,6,1,2,0,343.0
674,6.51471269087253,2,4,2,4,18,2.9444389791664403,1,1,0,3,4,8,12,17,2,0,1029.0
156,5.056245805348308,0,1,2,6,12,2.5649493574615367,1,1,0,2,5,2,7,8,12,1,246.0
698,6.54965074223381,2,3,5,8,34,3.5553480614894135,1,1,1,4,6,4,10,15,2,0,1081.0
698,6.54965074223381,2,3,5,8,13,2.6390573296152584,1,0,1,3,6,3,3,16,1,0,1060.0
930,6.836259277277067,0,0,6,0,33,3.5263605246161616,1,0,0,3,5,3,7,9,3,0,1428.0
548,6.3080984415095305,2,3,2,8,43,3.784189633918261,1,0,1,3,1,3,2,2,1,0,865.0
1034,6.942156705699469,2,4,5,4,39,3.6888794541139363,1,0,0,4,4,9,15,5,1,0,1590.0
412,6.023447592961033,1,2,6,2,11,2.4849066497880004,1,0,2,1,4,1,0,14,1,0,629.0
976,6.884486652042782,1,1,3,6,14,2.70805020110221,1,1,2,4,0,4,9,7,2,0,1478.0
624,6.437751649736401,0,4,1,4,13,2.6390573296152584,1,0,1,3,6,3,2,15,13,1,949.0
498,6.212606095751519,0,3,1,8,45,3.828641396489095,1,0,0,0,3,5,14,0,3,0,792.0
236,5.4680601411351315,2,1,5,6,7,2.0794415416798357,1,0,1,2,0,7,8,8,1,0,361.0
458,6.129050210060545,2,3,3,8,32,3.4965075614664802,1,1,2,2,4,2,1,18,2,0,719.0
570,6.3473892096560105,0,0,3,0,31,3.4657359027997265,1,0,1,1,3,1,10,15,1,0,886.0
1174,7.069023426578259,1,4,5,4,17,2.8903717578961645,1,0,2,2,3,7,19,19,1,0,1778.0
306,5.726847747587197,0,1,5,6,34,3.5553480614894135,1,1,1,4,6,4,4,7,34,1,493.0
1122,7.023758954738443,0,2,2,2,37,3.6375861597263857,1,0,1,2,2,7,11,16,1,0,1720.0
584,6.371611847231857,2,4,3,4,37,3.6375861597263857,1,0,1,2,2,7,2,16,1,0,913.0
856,6.75343791859778,1,1,2,6,34,3.5553480614894135,1,1,1,4,6,4,0,0,2,0,1318.0
1184,7.077498053569231,2,4,1,4,14,2.70805020110221,1,1,2,4,0,4,17,6,2,0,1790.0
742,6.610696044717759,1,2,0,2,30,3.4339872044851463,1,1,0,0,2,0,14,6,2,0,1143.0
448,6.1070228877422545,1,3,0,8,3,1.3862943611198906,1,0,0,3,3,3,10,15,1,0,675.0
360,5.8888779583328805,0,0,3,0,3,1.3862943611198906,1,0,0,3,3,3,8,7,3,1,543.0
190,5.25227342804663,1,0,1,0,39,3.6888794541139363,1,0,0,4,4,9,12,11,1,0,324.0
592,6.385194398997726,1,2,4,2,32,3.4965075614664802,1,1,2,2,4,2,10,1,16,0,920.0
840,6.734591659972948,0,0,0,0,41,3.7376696182833684,1,0,2,1,6,1,4,18,1,0,1301.0
708,6.5638555265321274,0,3,1,8,28,3.367295829986474,1,1,1,3,0,8,7,4,4,0,1090.0
1010,6.918695219020472,2,0,2,0,7,2.0794415416798357,1,0,1,2,0,7,18,13,1,0,1522.0
444,6.09807428216624,0,4,3,4,48,3.8918202981106265,1,1,0,3,6,8,3,19,12,0,714.0
1164,7.060476365999801,0,4,2,4,28,3.367295829986474,1,1,1,3,0,8,4,10,4,0,1774.0
822,6.71295620067707,0,2,3,2,41,3.7376696182833684,1,0,2,1,6,1,17,14,1,0,1274.0
592,6.385194398997726,1,2,4,2,26,3.295836866004329,1,1,2,1,5,6,15,12,2,0,914.0
842,6.736966958001855,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,5,9,1,1,1264.0
918,6.823286122355687,0,3,1,8,24,3.2188758248682006,1,1,0,4,3,4,19,19,6,0,1401.0
200,5.303304908059076,2,0,4,0,9,2.302585092994046,1,0,0,4,2,9,4,18,1,0,309.0
1156,7.053585727193677,1,1,1,6,0,0.0,0,1,0,0,0,0,9,12,1156,0,1734.0
1088,6.9930151229329605,2,3,3,8,26,3.295836866004329,1,1,2,1,5,6,0,0,2,0,1658.0
484,6.184148890937483,1,4,1,4,14,2.70805020110221,1,1,2,4,0,4,1,2,2,0,740.0
1114,7.016609683894219,1,4,1,4,46,3.8501476017100584,1,1,1,1,4,6,11,8,2,0,1717.0
1188,7.080867896690782,0,3,5,8,10,2.3978952727983707,1,1,1,0,3,0,8,4,2,0,1792.0
602,6.401917196727186,2,2,0,2,9,2.302585092994046,1,0,0,4,2,9,0,14,1,0,912.0
488,6.192362489474872,2,3,5,8,32,3.4965075614664802,1,1,2,2,4,2,6,11,8,0,764.0
646,6.472346294500901,1,1,2,6,11,2.4849066497880004,1,0,2,1,4,1,3,3,1,0,980.0
750,6.621405651764134,0,0,1,0,31,3.4657359027997265,1,0,1,1,3,1,11,18,1,0,1156.0
322,5.777652323222656,1,2,0,2,28,3.367295829986474,1,1,1,3,0,8,13,7,14,0,511.0
654,6.484635235635252,0,4,3,4,34,3.5553480614894135,1,1,1,4,6,4,5,4,2,0,1015.0
658,6.490723534502507,1,3,0,8,9,2.302585092994046,1,0,0,4,2,9,5,13,1,0,996.0
654,6.484635235635252,0,4,3,4,3,1.3862943611198906,1,0,0,3,3,3,6,12,3,1,984.0
1028,6.9363427358340495,2,3,6,8,21,3.091042453358316,1,0,0,1,0,1,7,6,1,0,1563.0
962,6.870053411798126,2,2,3,2,12,2.5649493574615367,1,1,0,2,5,2,8,8,2,0,1455.0
1122,7.023758954738443,0,2,2,2,8,2.1972245773362196,1,1,2,3,1,8,18,9,2,0,1691.0
546,6.304448802421981,0,1,0,6,29,3.4011973816621555,1,0,2,4,1,9,8,0,1,0,848.0
1186,7.079184394609668,1,1,3,6,31,3.4657359027997265,1,0,1,1,3,1,1,18,1,0,1810.0
268,5.594711379601839,1,3,2,8,48,3.8918202981106265,1,1,0,3,6,8,12,6,4,0,450.0
740,6.608000625296087,2,0,5,0,37,3.6375861597263857,1,0,1,2,2,7,5,16,37,1,1147.0
496,6.208590026096629,1,1,6,6,31,3.4657359027997265,1,0,1,1,3,1,7,3,31,1,775.0
996,6.904750769961838,0,1,2,6,33,3.5263605246161616,1,0,0,3,5,3,9,7,3,0,1527.0
150,5.017279836814924,0,0,3,0,26,3.295836866004329,1,1,2,1,5,6,9,5,2,0,251.0
298,5.700443573390687,1,3,4,8,13,2.6390573296152584,1,0,1,3,6,3,16,17,1,0,460.0
1092,6.996681488176539,0,2,0,2,28,3.367295829986474,1,1,1,3,0,8,5,1,28,1,1666.0
670,6.508769136971682,1,0,5,0,36,3.6109179126442243,1,1,0,1,1,6,2,10,2,0,1041.0
132,4.890349128221754,0,2,6,2,41,3.7376696182833684,1,0,2,1,6,1,2,14,1,0,239.0
668,6.505784060128229,2,3,3,8,43,3.784189633918261,1,0,1,3,1,3,11,2,1,0,1045.0
876,6.776506992372183,0,1,1,6,5,1.791759469228055,1,0,2,0,5,5,6,18,1,0,1319.0
648,6.47543271670409,0,3,4,8,48,3.8918202981106265,1,1,0,3,6,8,2,14,24,0,1020.0
226,5.424950017481403,1,1,2,6,1,0.6931471805599453,1,0,1,1,1,1,9,5,1,1,340.0
1102,7.005789019253503,1,2,3,2,13,2.6390573296152584,1,0,1,3,6,3,9,6,1,0,1666.0
520,6.255750041753367,1,0,2,0,16,2.833213344056216,1,1,1,1,2,6,5,15,8,0,796.0
300,5.707110264748875,0,0,6,0,9,2.302585092994046,1,0,0,4,2,9,11,6,3,0,459.0
272,5.60947179518496,2,2,6,2,35,3.58351893845611,1,0,2,0,0,5,15,15,1,0,443.0
124,4.8283137373023015,1,4,5,4,32,3.4965075614664802,1,1,2,2,4,2,13,17,4,0,218.0
974,6.882437470997847,2,4,1,4,11,2.4849066497880004,1,0,2,1,4,1,9,0,1,0,1472.0
966,6.874198495453294,0,1,0,6,0,0.0,0,1,0,0,0,0,15,9,966,0,1449.0
1144,7.0431599159883405,1,4,3,4,15,2.772588722239781,1,0,0,0,1,5,14,5,1,0,1731.0
854,6.75110146893676,2,4,0,4,42,3.7612001156935624,1,1,0,2,0,2,2,9,14,0,1323.0
820,6.710523109452428,1,0,1,0,23,3.1780538303479458,1,0,2,3,2,3,16,10,1,0,1253.0
888,6.790097235513905,0,3,6,8,45,3.828641396489095,1,0,0,0,3,5,11,7,3,0,1377.0
468,6.150602768446279,0,3,6,8,45,3.828641396489095,1,0,0,0,3,5,10,14,9,0,747.0
970,6.878326468291325,1,0,4,0,12,2.5649493574615367,1,1,0,2,5,2,13,19,2,0,1467.0
416,6.0330862217988015,2,1,3,6,28,3.367295829986474,1,1,1,3,0,8,18,8,4,0,652.0
494,6.20455776256869,2,4,4,4,48,3.8918202981106265,1,1,0,3,6,8,19,19,2,0,789.0
350,5.860786223465865,2,0,0,0,13,2.6390573296152584,1,0,1,3,6,3,13,17,1,0,538.0
746,6.616065185132817,2,1,4,6,30,3.4339872044851463,1,1,0,0,2,0,4,2,2,0,1149.0
392,5.973809611869261,2,2,0,2,11,2.4849066497880004,1,0,2,1,4,1,11,18,1,0,599.0
414,6.028278520230698,0,4,1,4,10,2.3978952727983707,1,1,1,0,3,0,17,13,2,0,631.0
458,6.129050210060545,2,3,3,8,1,0.6931471805599453,1,0,1,1,1,1,11,7,1,1,688.0
240,5.484796933490655,0,0,2,0,18,2.9444389791664403,1,1,0,3,4,8,5,4,6,0,378.0
838,6.732210706467206,1,3,5,8,32,3.4965075614664802,1,1,2,2,4,2,15,13,2,0,1289.0
1172,7.067319848653476,2,2,3,2,2,1.0986122886681098,1,1,2,2,2,2,9,4,2,1,1760.0
868,6.767343125265392,1,3,0,8,26,3.295836866004329,1,1,2,1,5,6,11,11,2,0,1328.0
690,6.53813982376767,0,0,4,0,1,0.6931471805599453,1,0,1,1,1,1,11,6,1,1,1036.0
1056,6.963189985870238,0,1,6,6,7,2.0794415416798357,1,0,1,2,0,7,12,6,1,0,1591.0
1156,7.053585727193677,1,1,1,6,13,2.6390573296152584,1,0,1,3,6,3,0,3,1,0,1747.0
182,5.209486152841421,2,2,0,2,9,2.302585092994046,1,0,0,4,2,9,15,2,1,0,282.0
1030,6.93828448401696,1,0,1,0,15,2.772588722239781,1,0,0,0,1,5,18,17,5,0,1560.0
356,5.877735781779639,2,1,6,6,34,3.5553480614894135,1,1,1,4,6,4,10,6,2,0,568.0
1058,6.9650803456014065,2,3,1,8,26,3.295836866004329,1,1,2,1,5,6,4,14,2,0,1613.0
960,6.8679744089702925,0,0,1,0,8,2.1972245773362196,1,1,2,3,1,8,5,1,8,1,1448.0
884,6.785587645007929,2,4,2,4,25,3.258096538021482,1,0,1,0,4,5,1,4,1,0,1351.0
186,5.231108616854587,0,1,4,6,44,3.8066624897703196,1,1,2,4,2,4,8,3,2,0,323.0
118,4.77912349311153,1,3,6,8,20,3.044522437723423,1,1,2,0,6,0,12,15,2,0,197.0
250,5.5254529391317835,1,0,5,0,48,3.8918202981106265,1,1,0,3,6,8,7,5,2,0,423.0
1060,6.966967138613983,1,0,3,0,6,1.9459101490553132,1,1,0,1,6,6,13,1,2,0,1596.0
220,5.3981627015177525,1,0,3,0,30,3.4339872044851463,1,1,0,0,2,0,13,10,10,0,360.0
992,6.900730664045173,2,2,5,2,3,1.3862943611198906,1,0,0,3,3,3,10,2,1,0,1491.0
390,5.968707559985366,0,0,5,0,48,3.8918202981106265,1,1,0,3,6,8,8,2,6,0,633.0
1166,7.062191632286556,2,1,4,6,24,3.2188758248682006,1,1,0,4,3,4,9,11,2,0,1773.0
546,6.304448802421981,0,1,0,6,42,3.7612001156935624,1,1,0,2,0,2,12,18,42,1,861.0
872,6.771935555839602,2,2,4,2,13,2.6390573296152584,1,0,1,3,6,3,18,11,1,0,1321.0
200,5.303304908059076,2,0,4,0,19,2.995732273553991,1,0,1,4,5,9,14,7,1,0,319.0
102,4.634728988229636,0,2,4,2,48,3.8918202981106265,1,1,0,3,6,8,8,10,6,0,201.0
670,6.508769136971682,1,0,5,0,2,1.0986122886681098,1,1,2,2,2,2,17,5,2,1,1007.0
238,5.476463551931511,1,3,0,8,0,0.0,0,1,0,0,0,0,17,12,238,0,357.0
794,6.678342114654332,2,4,3,4,50,3.9318256327243257,1,1,2,0,1,0,14,12,2,0,1241.0
788,6.670766320845874,2,3,4,8,10,2.3978952727983707,1,1,1,0,3,0,0,1,2,0,1192.0
690,6.53813982376767,0,0,4,0,23,3.1780538303479458,1,0,2,3,2,3,19,11,23,1,1058.0
1188,7.080867896690782,0,3,5,8,11,2.4849066497880004,1,0,2,1,4,1,14,10,11,1,1793.0
