slot_name_a,slot_name_b,slot_a_yesterday,slot_a_yesterday_abs_log1p,slot_a_yesterday_is_even,slot_a_yesterday_mod3,slot_a_yesterday_mod5,slot_a_yesterday_mod7,slot_a_yesterday_mod10,slot_b_yesterday,slot_b_yesterday_abs_log1p,slot_b_yesterday_is_even,slot_b_yesterday_mod3,slot_b_yesterday_mod5,slot_b_yesterday_mod7,slot_b_yesterday_mod10,slot_delta,slot_delta_abs_log1p,slot_delta_is_even,slot_delta_mod3,slot_delta_mod5,slot_delta_mod7,slot_delta_mod10,gcd_all,n_multiple_pairs,y
7,8,59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,1,1,77.0
9,8,26,3.295836866004329,1,2,1,5,6,76,4.343805421853684,1,1,1,6,6,9,2.302585092994046,0,0,4,2,9,1,0,35.0
10,2,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,1,0,30.0
7,10,21,3.091042453358316,0,0,1,0,1,35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,7,2,28.0
8,1,73,4.30406509320417,0,1,3,3,3,29,3.4011973816621555,0,2,4,1,9,15,2.772588722239781,0,0,0,1,5,1,0,88.0
3,4,22,3.1354942159291497,1,1,2,1,2,65,4.189654742026425,0,2,0,2,5,24,3.2188758248682006,1,0,4,3,4,1,0,46.0
4,14,67,4.219507705176107,0,1,2,4,7,62,4.143134726391533,1,2,2,6,2,22,3.1354942159291497,1,1,2,1,2,1,0,89.0
2,14,49,3.912023005428146,0,1,4,0,9,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,1,1,52.0
2,10,38,3.6635616461296463,1,2,3,3,8,64,4.174387269895637,1,1,4,1,4,15,2.772588722239781,0,0,0,1,5,1,0,53.0
13,7,25,3.258096538021482,0,1,0,4,5,27,3.332204510175204,0,0,2,6,7,20,3.044522437723423,1,2,0,6,0,1,0,45.0
6,1,21,3.091042453358316,0,0,1,0,1,32,3.4965075614664802,1,2,2,4,2,22,3.1354942159291497,1,1,2,1,2,1,0,43.0
6,4,25,3.258096538021482,0,1,0,4,5,53,3.9889840465642745,0,2,3,4,3,9,2.302585092994046,0,0,4,2,9,1,0,34.0
11,14,49,3.912023005428146,0,1,4,0,9,80,4.394449154672439,1,2,0,3,0,25,3.258096538021482,0,1,0,4,5,1,0,74.0
3,14,21,3.091042453358316,0,0,1,0,1,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,1,0,29.0
14,0,4,1.6094379124341003,1,1,4,4,4,55,4.02535169073515,0,1,0,6,5,24,3.2188758248682006,1,0,4,3,4,1,1,28.0
4,5,3,1.3862943611198906,0,0,3,3,3,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,1,6.0
4,5,36,3.6109179126442243,1,0,1,1,6,50,3.9318256327243257,1,2,0,1,0,11,2.4849066497880004,0,2,1,4,1,1,0,47.0
12,2,55,4.02535169073515,0,1,0,6,5,34,3.5553480614894135,1,1,4,6,4,9,2.302585092994046,0,0,4,2,9,1,0,64.0
13,0,10,2.3978952727983707,1,1,0,3,0,52,3.970291913552122,1,1,2,3,2,24,3.2188758248682006,1,0,4,3,4,2,0,34.0
13,5,4,1.6094379124341003,1,1,4,4,4,69,4.248495242049359,0,0,4,6,9,4,1.6094379124341003,1,1,4,4,4,1,1,8.0
13,4,49,3.912023005428146,0,1,4,0,9,44,3.8066624897703196,1,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,1,0,55.0
7,10,53,3.9889840465642745,0,2,3,4,3,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,1,0,70.0
6,3,36,3.6109179126442243,1,0,1,1,6,77,4.356708826689592,0,2,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,0,44.0
4,11,22,3.1354942159291497,1,1,2,1,2,26,3.295836866004329,1,2,1,5,6,8,2.1972245773362196,1,2,3,1,8,2,0,30.0
4,12,35,3.58351893845611,0,2,0,0,5,69,4.248495242049359,0,0,4,6,9,16,2.833213344056216,1,1,1,2,6,1,0,51.0
11,12,15,2.772588722239781,0,0,0,1,5,79,4.382026634673881,0,1,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,2,16.0
11,14,33,3.5263605246161616,0,0,3,5,3,64,4.174387269895637,1,1,4,1,4,10,2.3978952727983707,1,1,0,3,0,1,0,43.0
8,3,16,2.833213344056216,1,1,1,2,6,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,1,19.0
11,10,16,2.833213344056216,1,1,1,2,6,56,4.04305126783455,1,2,1,0,6,17,2.8903717578961645,0,2,2,3,7,1,0,33.0
2,1,49,3.912023005428146,0,1,4,0,9,25,3.258096538021482,0,1,0,4,5,14,2.70805020110221,1,2,4,0,4,1,0,63.0
4,1,57,4.060443010546419,0,0,2,1,7,49,3.912023005428146,0,1,4,0,9,23,3.1780538303479458,0,2,3,2,3,1,0,80.0
0,1,13,2.6390573296152584,0,1,3,6,3,32,3.4965075614664802,1,2,2,4,2,14,2.70805020110221,1,2,4,0,4,1,0,27.0
9,5,60,4.110873864173311,1,0,0,4,0,37,3.6375861597263857,0,1,2,2,7,19,2.995732273553991,0,1,4,5,9,1,0,79.0
1,5,48,3.8918202981106265,1,0,3,6,8,62,4.143134726391533,1,2,2,6,2,2,1.0986122886681098,1,2,2,2,2,2,2,50.0
3,2,8,2.1972245773362196,1,2,3,1,8,58,4.07753744390572,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,2,2,10.0
14,1,75,4.330733340286331,0,0,0,5,5,61,4.127134385045092,0,1,1,5,1,16,2.833213344056216,1,1,1,2,6,1,0,91.0
12,0,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,1,0,49.0
3,5,13,2.6390573296152584,0,1,3,6,3,42,3.7612001156935624,1,0,2,0,2,1,0.6931471805599453,0,1,1,1,1,1,2,14.0
5,1,26,3.295836866004329,1,2,1,5,6,19,2.995732273553991,0,1,4,5,9,17,2.8903717578961645,0,2,2,3,7,1,0,43.0
0,0,37,3.6375861597263857,0,1,2,2,7,71,4.276666119016055,0,2,1,1,1,24,3.2188758248682006,1,0,4,3,4,1,0,61.0
0,10,43,3.784189633918261,0,1,3,1,3,50,3.9318256327243257,1,2,0,1,0,21,3.091042453358316,0,0,1,0,1,1,0,64.0
4,0,33,3.5263605246161616,0,0,3,5,3,79,4.382026634673881,0,1,4,2,9,10,2.3978952727983707,1,1,0,3,0,1,0,43.0
3,10,29,3.4011973816621555,0,2,4,1,9,35,3.58351893845611,0,2,0,0,5,13,2.6390573296152584,0,1,3,6,3,1,0,42.0
12,6,29,3.4011973816621555,0,2,4,1,9,60,4.110873864173311,1,0,0,4,0,18,2.9444389791664403,1,0,3,4,8,1,0,47.0
8,1,38,3.6635616461296463,1,2,3,3,8,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,2,0,46.0
9,5,71,4.276666119016055,0,2,1,1,1,56,4.04305126783455,1,2,1,0,6,5,1.791759469228055,0,2,0,5,5,1,0,76.0
2,6,60,4.110873864173311,1,0,0,4,0,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,1,0,68.0
6,13,80,4.394449154672439,1,2,0,3,0,16,2.833213344056216,1,1,1,2,6,14,2.70805020110221,1,2,4,0,4,2,1,94.0
0,5,52,3.970291913552122,1,1,2,3,2,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,0,60.0
3,10,65,4.189654742026425,0,2,0,2,5,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,1,0,71.0
12,7,42,3.7612001156935624,1,0,2,0,2,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,1,0,47.0
7,9,51,3.9512437185814275,0,0,1,2,1,80,4.394449154672439,1,2,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,2,52.0
7,1,24,3.2188758248682006,1,0,4,3,4,46,3.8501476017100584,1,1,1,4,6,9,2.302585092994046,0,0,4,2,9,1,0,33.0
2,4,63,4.1588830833596715,0,0,3,0,3,41,3.7376696182833684,0,2,1,6,1,10,2.3978952727983707,1,1,0,3,0,1,0,73.0
4,9,61,4.127134385045092,0,1,1,5,1,27,3.332204510175204,0,0,2,6,7,14,2.70805020110221,1,2,4,0,4,1,0,75.0
0,10,42,3.7612001156935624,1,0,2,0,2,15,2.772588722239781,0,0,0,1,5,18,2.9444389791664403,1,0,3,4,8,3,0,60.0
7,7,76,4.343805421853684,1,1,1,6,6,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,1,0,83.0
14,9,76,4.343805421853684,1,1,1,6,6,37,3.6375861597263857,0,1,2,2,7,11,2.4849066497880004,0,2,1,4,1,1,0,87.0
12,2,44,3.8066624897703196,1,2,4,2,4,34,3.5553480614894135,1,1,4,6,4,7,2.0794415416798357,0,1,2,0,7,1,0,51.0
9,10,44,3.8066624897703196,1,2,4,2,4,41,3.7376696182833684,0,2,1,6,1,23,3.1780538303479458,0,2,3,2,3,1,0,67.0
2,6,54,4.007333185232471,1,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,13,2.6390573296152584,0,1,3,6,3,1,1,67.0
4,2,6,1.9459101490553132,1,0,1,6,6,76,4.343805421853684,1,1,1,6,6,8,2.1972245773362196,1,2,3,1,8,2,0,14.0
13,5,47,3.871201010907891,0,2,2,5,7,57,4.060443010546419,0,0,2,1,7,10,2.3978952727983707,1,1,0,3,0,1,0,57.0
8,14,67,4.219507705176107,0,1,2,4,7,31,3.4657359027997265,0,1,1,3,1,11,2.4849066497880004,0,2,1,4,1,1,0,78.0
9,7,44,3.8066624897703196,1,2,4,2,4,79,4.382026634673881,0,1,4,2,9,24,3.2188758248682006,1,0,4,3,4,1,0,68.0
0,8,61,4.127134385045092,0,1,1,5,1,63,4.1588830833596715,0,0,3,0,3,15,2.772588722239781,0,0,0,1,5,1,0,76.0
13,0,60,4.110873864173311,1,0,0,4,0,29,3.4011973816621555,0,2,4,1,9,7,2.0794415416798357,0,1,2,0,7,1,0,67.0
6,9,40,3.713572066704308,1,1,0,5,0,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,2,1,50.0
3,9,23,3.1780538303479458,0,2,3,2,3,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,1,0,26.0
14,7,56,4.04305126783455,1,2,1,0,6,77,4.356708826689592,0,2,2,0,7,10,2.3978952727983707,1,1,0,3,0,1,0,66.0
13,7,79,4.382026634673881,0,1,4,2,9,76,4.343805421853684,1,1,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,0,87.0
2,12,25,3.258096538021482,0,1,0,4,5,69,4.248495242049359,0,0,4,6,9,15,2.772588722239781,0,0,0,1,5,1,0,40.0
5,3,35,3.58351893845611,0,2,0,0,5,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,1,0,45.0
14,12,43,3.784189633918261,0,1,3,1,3,25,3.258096538021482,0,1,0,4,5,19,2.995732273553991,0,1,4,5,9,1,0,62.0
9,8,10,2.3978952727983707,1,1,0,3,0,73,4.30406509320417,0,1,3,3,3,16,2.833213344056216,1,1,1,2,6,1,0,26.0
0,7,52,3.970291913552122,1,1,2,3,2,42,3.7612001156935624,1,0,2,0,2,24,3.2188758248682006,1,0,4,3,4,2,0,76.0
9,8,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,1,1,21.0
0,14,74,4.31748811353631,1,2,4,4,4,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,1,0,78.0
13,1,9,2.302585092994046,0,0,4,2,9,45,3.828641396489095,0,0,0,3,5,10,2.3978952727983707,1,1,0,3,0,1,1,19.0
0,11,27,3.332204510175204,0,0,2,6,7,34,3.5553480614894135,1,1,4,6,4,19,2.995732273553991,0,1,4,5,9,1,0,46.0
14,1,6,1.9459101490553132,1,0,1,6,6,64,4.174387269895637,1,1,4,1,4,15,2.772588722239781,0,0,0,1,5,1,0,21.0
3,1,14,2.70805020110221,1,2,4,0,4,39,3.6888794541139363,0,0,4,4,9,17,2.8903717578961645,0,2,2,3,7,1,0,31.0
5,4,65,4.189654742026425,0,2,0,2,5,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,1,2,66.0
10,13,75,4.330733340286331,0,0,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,77.0
11,14,55,4.02535169073515,0,1,0,6,5,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,0,57.0
3,6,49,3.912023005428146,0,1,4,0,9,70,4.2626798770413155,1,1,0,0,0,12,2.5649493574615367,1,0,2,5,2,1,0,61.0
1,7,74,4.31748811353631,1,2,4,4,4,9,2.302585092994046,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,1,0,90.0
8,11,15,2.772588722239781,0,0,0,1,5,53,3.9889840465642745,0,2,3,4,3,5,1.791759469228055,0,2,0,5,5,1,1,20.0
10,2,10,2.3978952727983707,1,1,0,3,0,69,4.248495242049359,0,0,4,6,9,18,2.9444389791664403,1,0,3,4,8,1,0,28.0
11,9,44,3.8066624897703196,1,2,4,2,4,68,4.23410650459726,1,2,3,5,8,11,2.4849066497880004,0,2,1,4,1,1,1,55.0
11,3,21,3.091042453358316,0,0,1,0,1,65,4.189654742026425,0,2,0,2,5,7,2.0794415416798357,0,1,2,0,7,1,1,28.0
3,0,80,4.394449154672439,1,2,0,3,0,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,4,2,84.0
6,2,59,4.0943445622221,0,2,4,3,9,64,4.174387269895637,1,1,4,1,4,15,2.772588722239781,0,0,0,1,5,1,0,74.0
7,12,8,2.1972245773362196,1,2,3,1,8,32,3.4965075614664802,1,2,2,4,2,18,2.9444389791664403,1,0,3,4,8,2,1,26.0
8,13,80,4.394449154672439,1,2,0,3,0,60,4.110873864173311,1,0,0,4,0,11,2.4849066497880004,0,2,1,4,1,1,0,91.0
5,8,9,2.302585092994046,0,0,4,2,9,61,4.127134385045092,0,1,1,5,1,14,2.70805020110221,1,2,4,0,4,1,0,23.0
6,6,25,3.258096538021482,0,1,0,4,5,64,4.174387269895637,1,1,4,1,4,18,2.9444389791664403,1,0,3,4,8,1,0,43.0
3,14,77,4.356708826689592,0,2,2,0,7,71,4.276666119016055,0,2,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,0,83.0
9,5,64,4.174387269895637,1,1,4,1,4,47,3.871201010907891,0,2,2,5,7,7,2.0794415416798357,0,1,2,0,7,1,0,71.0
14,0,48,3.8918202981106265,1,0,3,6,8,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,3,1,63.0
10,3,27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,17,2.8903717578961645,0,2,2,3,7,1,0,44.0
7,10,49,3.912023005428146,0,1,4,0,9,28,3.367295829986474,1,1,3,0,8,16,2.833213344056216,1,1,1,2,6,1,0,65.0
6,7,15,2.772588722239781,0,0,0,1,5,24,3.2188758248682006,1,0,4,3,4,24,3.2188758248682006,1,0,4,3,4,3,1,39.0
13,3,19,2.995732273553991,0,1,4,5,9,32,3.4965075614664802,1,2,2,4,2,22,3.1354942159291497,1,1,2,1,2,1,0,41.0
7,6,69,4.248495242049359,0,0,4,6,9,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,1,0,82.0
7,5,22,3.1354942159291497,1,1,2,1,2,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,2,23.0
0,6,4,1.6094379124341003,1,1,4,4,4,79,4.382026634673881,0,1,4,2,9,24,3.2188758248682006,1,0,4,3,4,1,1,28.0
1,10,25,3.258096538021482,0,1,0,4,5,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,0,1,5,1,0,40.0
3,7,49,3.912023005428146,0,1,4,0,9,50,3.9318256327243257,1,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,1,0,57.0
3,2,40,3.713572066704308,1,1,0,5,0,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,1,0,51.0
0,10,36,3.6109179126442243,1,0,1,1,6,45,3.828641396489095,0,0,0,3,5,14,2.70805020110221,1,2,4,0,4,1,0,50.0
8,12,43,3.784189633918261,0,1,3,1,3,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,1,0,52.0
1,2,55,4.02535169073515,0,1,0,6,5,16,2.833213344056216,1,1,1,2,6,15,2.772588722239781,0,0,0,1,5,1,0,70.0
7,3,40,3.713572066704308,1,1,0,5,0,62,4.143134726391533,1,2,2,6,2,22,3.1354942159291497,1,1,2,1,2,2,0,62.0
3,6,48,3.8918202981106265,1,0,3,6,8,77,4.356708826689592,0,2,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,1,56.0
7,0,79,4.382026634673881,0,1,4,2,9,60,4.110873864173311,1,0,0,4,0,12,2.5649493574615367,1,0,2,5,2,1,1,91.0
8,11,44,3.8066624897703196,1,2,4,2,4,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,1,1,62.0
7,4,18,2.9444389791664403,1,0,3,4,8,19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,0,3,0,1,0,28.0
6,14,46,3.8501476017100584,1,1,1,4,6,38,3.6635616461296463,1,2,3,3,8,21,3.091042453358316,0,0,1,0,1,1,0,67.0
2,10,32,3.4965075614664802,1,2,2,4,2,26,3.295836866004329,1,2,1,5,6,14,2.70805020110221,1,2,4,0,4,2,0,46.0
14,0,70,4.2626798770413155,1,1,0,0,0,57,4.060443010546419,0,0,2,1,7,17,2.8903717578961645,0,2,2,3,7,1,0,87.0
13,4,76,4.343805421853684,1,1,1,6,6,38,3.6635616461296463,1,2,3,3,8,13,2.6390573296152584,0,1,3,6,3,1,1,89.0
12,3,77,4.356708826689592,0,2,2,0,7,27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,4,4,4,1,0,81.0
6,5,18,2.9444389791664403,1,0,3,4,8,38,3.6635616461296463,1,2,3,3,8,17,2.8903717578961645,0,2,2,3,7,1,0,35.0
1,11,62,4.143134726391533,1,2,2,6,2,51,3.9512437185814275,0,0,1,2,1,10,2.3978952727983707,1,1,0,3,0,1,0,72.0
14,9,14,2.70805020110221,1,2,4,0,4,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,1,0,31.0
7,6,15,2.772588722239781,0,0,0,1,5,70,4.2626798770413155,1,1,0,0,0,19,2.995732273553991,0,1,4,5,9,1,0,34.0
14,10,64,4.174387269895637,1,1,4,1,4,27,3.332204510175204,0,0,2,6,7,17,2.8903717578961645,0,2,2,3,7,1,0,81.0
11,7,12,2.5649493574615367,1,0,2,5,2,58,4.07753744390572,1,1,3,2,8,15,2.772588722239781,0,0,0,1,5,1,0,27.0
9,3,61,4.127134385045092,0,1,1,5,1,70,4.2626798770413155,1,1,0,0,0,9,2.302585092994046,0,0,4,2,9,1,0,70.0
12,4,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,1,0,13.0
4,8,44,3.8066624897703196,1,2,4,2,4,15,2.772588722239781,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,1,0,57.0
8,12,49,3.912023005428146,0,1,4,0,9,54,4.007333185232471,1,0,4,5,4,14,2.70805020110221,1,2,4,0,4,1,0,63.0
5,1,73,4.30406509320417,0,1,3,3,3,27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,0,1,1,1,1,1,2,74.0
4,5,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,12,2.5649493574615367,1,0,2,5,2,1,0,32.0
10,1,43,3.784189633918261,0,1,3,1,3,30,3.4339872044851463,1,0,0,2,0,21,3.091042453358316,0,0,1,0,1,1,0,64.0
5,2,28,3.367295829986474,1,1,3,0,8,34,3.5553480614894135,1,1,4,6,4,17,2.8903717578961645,0,2,2,3,7,1,1,45.0
7,0,70,4.2626798770413155,1,1,0,0,0,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,1,1,75.0
7,5,14,2.70805020110221,1,2,4,0,4,29,3.4011973816621555,0,2,4,1,9,19,2.995732273553991,0,1,4,5,9,1,0,33.0
12,1,72,4.290459441148391,1,0,2,2,2,32,3.4965075614664802,1,2,2,4,2,15,2.772588722239781,0,0,0,1,5,1,0,87.0
14,13,55,4.02535169073515,0,1,0,6,5,58,4.07753744390572,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,1,1,57.0
8,8,68,4.23410650459726,1,2,3,5,8,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,1,1,85.0
9,10,44,3.8066624897703196,1,2,4,2,4,11,2.4849066497880004,0,2,1,4,1,14,2.70805020110221,1,2,4,0,4,1,1,58.0
14,13,60,4.110873864173311,1,0,0,4,0,56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,2,1,66.0
0,4,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,23,3.1780538303479458,0,2,3,2,3,1,0,52.0
9,14,71,4.276666119016055,0,2,1,1,1,53,3.9889840465642745,0,2,3,4,3,13,2.6390573296152584,0,1,3,6,3,1,0,84.0
14,13,76,4.343805421853684,1,1,1,6,6,17,2.8903717578961645,0,2,2,3,7,22,3.1354942159291497,1,1,2,1,2,1,0,98.0
6,2,61,4.127134385045092,0,1,1,5,1,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,1,0,65.0
12,12,40,3.713572066704308,1,1,0,5,0,21,3.091042453358316,0,0,1,0,1,13,2.6390573296152584,0,1,3,6,3,1,0,53.0
5,7,62,4.143134726391533,1,2,2,6,2,47,3.871201010907891,0,2,2,5,7,13,2.6390573296152584,0,1,3,6,3,1,0,75.0
0,7,65,4.189654742026425,0,2,0,2,5,43,3.784189633918261,0,1,3,1,3,25,3.258096538021482,0,1,0,4,5,1,0,90.0
11,12,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,23,3.1780538303479458,0,2,3,2,3,1,0,32.0
7,3,56,4.04305126783455,1,2,1,0,6,31,3.4657359027997265,0,1,1,3,1,11,2.4849066497880004,0,2,1,4,1,1,0,67.0
5,2,20,3.044522437723423,1,2,0,6,0,57,4.060443010546419,0,0,2,1,7,14,2.70805020110221,1,2,4,0,4,1,0,34.0
0,12,74,4.31748811353631,1,2,4,4,4,40,3.713572066704308,1,1,0,5,0,19,2.995732273553991,0,1,4,5,9,1,0,93.0
5,7,21,3.091042453358316,0,0,1,0,1,67,4.219507705176107,0,1,2,4,7,20,3.044522437723423,1,2,0,6,0,1,0,41.0
7,5,54,4.007333185232471,1,0,4,5,4,16,2.833213344056216,1,1,1,2,6,24,3.2188758248682006,1,0,4,3,4,2,0,78.0
2,6,33,3.5263605246161616,0,0,3,5,3,13,2.6390573296152584,0,1,3,6,3,11,2.4849066497880004,0,2,1,4,1,1,1,44.0
7,8,54,4.007333185232471,1,0,4,5,4,44,3.8066624897703196,1,2,4,2,4,22,3.1354942159291497,1,1,2,1,2,2,1,76.0
7,5,59,4.0943445622221,0,2,4,3,9,23,3.1780538303479458,0,2,3,2,3,10,2.3978952727983707,1,1,0,3,0,1,0,69.0
0,0,66,4.204692619390966,1,0,1,3,6,65,4.189654742026425,0,2,0,2,5,2,1.0986122886681098,1,2,2,2,2,1,1,68.0
7,9,59,4.0943445622221,0,2,4,3,9,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,1,0,69.0
9,7,7,2.0794415416798357,0,1,2,0,7,44,3.8066624897703196,1,2,4,2,4,20,3.044522437723423,1,2,0,6,0,1,0,27.0
10,9,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,2,0,6,0,1,0,39.0
0,13,54,4.007333185232471,1,0,4,5,4,49,3.912023005428146,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,1,1,57.0
7,9,15,2.772588722239781,0,0,0,1,5,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,1,0,21.0
10,11,75,4.330733340286331,0,0,0,5,5,65,4.189654742026425,0,2,0,2,5,9,2.302585092994046,0,0,4,2,9,1,0,84.0
12,11,31,3.4657359027997265,0,1,1,3,1,23,3.1780538303479458,0,2,3,2,3,10,2.3978952727983707,1,1,0,3,0,1,0,41.0
8,6,64,4.174387269895637,1,1,4,1,4,35,3.58351893845611,0,2,0,0,5,1,0.6931471805599453,0,1,1,1,1,1,2,65.0
6,8,6,1.9459101490553132,1,0,1,6,6,66,4.204692619390966,1,0,1,3,6,7,2.0794415416798357,0,1,2,0,7,1,1,13.0
0,7,70,4.2626798770413155,1,1,0,0,0,61,4.127134385045092,0,1,1,5,1,9,2.302585092994046,0,0,4,2,9,1,0,79.0
5,3,32,3.4965075614664802,1,2,2,4,2,78,4.3694478524670215,1,0,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,1,35.0
2,8,9,2.302585092994046,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,9,2.302585092994046,0,0,4,2,9,1,1,18.0
7,9,23,3.1780538303479458,0,2,3,2,3,40,3.713572066704308,1,1,0,5,0,21,3.091042453358316,0,0,1,0,1,1,0,44.0
0,0,69,4.248495242049359,0,0,4,6,9,24,3.2188758248682006,1,0,4,3,4,23,3.1780538303479458,0,2,3,2,3,1,1,92.0
2,10,77,4.356708826689592,0,2,2,0,7,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,1,83.0
2,9,41,3.7376696182833684,0,2,1,6,1,33,3.5263605246161616,0,0,3,5,3,12,2.5649493574615367,1,0,2,5,2,1,0,53.0
9,4,77,4.356708826689592,0,2,2,0,7,67,4.219507705176107,0,1,2,4,7,10,2.3978952727983707,1,1,0,3,0,1,0,87.0
12,3,28,3.367295829986474,1,1,3,0,8,75,4.330733340286331,0,0,0,5,5,9,2.302585092994046,0,0,4,2,9,1,0,37.0
7,12,75,4.330733340286331,0,0,0,5,5,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,5,3,80.0
9,5,58,4.07753744390572,1,1,3,2,8,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,1,2,59.0
2,13,29,3.4011973816621555,0,2,4,1,9,17,2.8903717578961645,0,2,2,3,7,11,2.4849066497880004,0,2,1,4,1,1,0,40.0
11,7,62,4.143134726391533,1,2,2,6,2,57,4.060443010546419,0,0,2,1,7,20,3.044522437723423,1,2,0,6,0,1,0,82.0
13,14,66,4.204692619390966,1,0,1,3,6,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,1,2,67.0
5,2,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,22,3.1354942159291497,1,1,2,1,2,1,1,25.0
3,14,20,3.044522437723423,1,2,0,6,0,80,4.394449154672439,1,2,0,3,0,9,2.302585092994046,0,0,4,2,9,1,1,29.0
