slot_person_name,slot_years_ahead,slot_years_ahead_abs_log1p,slot_years_ahead_is_even,slot_years_ahead_mod3,slot_years_ahead_mod5,slot_years_ahead_mod7,slot_years_ahead_mod10,slot_future_age,slot_future_age_abs_log1p,slot_future_age_is_even,slot_future_age_mod3,slot_future_age_mod5,slot_future_age_mod7,slot_future_age_mod10,slot_k,slot_k_abs_log1p,slot_k_is_even,slot_k_mod3,slot_k_mod5,slot_k_mod7,slot_k_mod10,gcd_all,n_multiple_pairs,y
9,39,3.6888794541139363,0,0,4,4,9,83,4.430816798843313,0,2,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,132.0
8,30,3.4339872044851463,1,0,0,2,0,90,4.51085950651685,1,0,0,6,0,4,1.6094379124341003,1,1,4,4,4,2,1,180.0
0,2,1.0986122886681098,1,2,2,2,2,39,3.6888794541139363,0,0,4,4,9,6,1.9459101490553132,1,0,1,6,6,1,1,185.0
5,31,3.4657359027997265,0,1,1,3,1,54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,1,0,69.0
2,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,1,0,90.0
8,28,3.367295829986474,1,1,3,0,8,56,4.04305126783455,1,2,1,0,6,5,1.791759469228055,0,2,0,5,5,1,1,112.0
1,39,3.6888794541139363,0,0,4,4,9,54,4.007333185232471,1,0,4,5,4,2,1.0986122886681098,1,2,2,2,2,1,1,15.0
2,5,1.791759469228055,0,2,0,5,5,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,1,1,117.0
3,23,3.1780538303479458,0,2,3,2,3,73,4.30406509320417,0,1,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0,50.0
8,15,2.772588722239781,0,0,0,1,5,59,4.0943445622221,0,2,4,3,9,4,1.6094379124341003,1,1,4,4,4,1,0,132.0
3,1,0.6931471805599453,0,1,1,1,1,26,3.295836866004329,1,2,1,5,6,6,1.9459101490553132,1,0,1,6,6,1,2,125.0
7,39,3.6888794541139363,0,0,4,4,9,81,4.406719247264253,0,0,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,0,42.0
6,18,2.9444389791664403,1,0,3,4,8,51,3.9512437185814275,0,0,1,2,1,2,1.0986122886681098,1,2,2,2,2,1,1,33.0
9,10,2.3978952727983707,1,1,0,3,0,66,4.204692619390966,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,2,0,168.0
3,30,3.4339872044851463,1,0,0,2,0,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,1,1,125.0
2,33,3.5263605246161616,0,0,3,5,3,75,4.330733340286331,0,0,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0,126.0
3,28,3.367295829986474,1,1,3,0,8,82,4.418840607796598,1,1,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,0,108.0
6,14,2.70805020110221,1,2,4,0,4,34,3.5553480614894135,1,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,1,0,40.0
0,4,1.6094379124341003,1,1,4,4,4,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,2,1,120.0
7,39,3.6888794541139363,0,0,4,4,9,90,4.51085950651685,1,0,0,6,0,5,1.791759469228055,0,2,0,5,5,1,1,204.0
7,17,2.8903717578961645,0,2,2,3,7,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,1,1,32.0
8,22,3.1354942159291497,1,1,2,1,2,78,4.3694478524670215,1,0,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,1,280.0
9,11,2.4849066497880004,0,2,1,4,1,26,3.295836866004329,1,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,1,0,30.0
5,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,2,1,220.0
1,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,1,9.0
3,31,3.4657359027997265,0,1,1,3,1,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,1,1,5.0
8,34,3.5553480614894135,1,1,4,6,4,74,4.31748811353631,1,2,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,0,200.0
2,12,2.5649493574615367,1,0,2,5,2,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,1,1,27.0
8,14,2.70805020110221,1,2,4,0,4,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,1,0,96.0
7,14,2.70805020110221,1,2,4,0,4,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,1,3.0
2,10,2.3978952727983707,1,1,0,3,0,51,3.9512437185814275,0,0,1,2,1,2,1.0986122886681098,1,2,2,2,2,1,1,41.0
3,35,3.58351893845611,0,2,0,0,5,67,4.219507705176107,0,1,2,4,7,5,1.791759469228055,0,2,0,5,5,1,1,128.0
8,3,1.3862943611198906,0,0,3,3,3,52,3.970291913552122,1,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,1,1,49.0
1,16,2.833213344056216,1,1,1,2,6,75,4.330733340286331,0,0,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,1,177.0
1,30,3.4339872044851463,1,0,0,2,0,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,6,2,90.0
2,30,3.4339872044851463,1,0,0,2,0,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,2,3,30.0
0,18,2.9444389791664403,1,0,3,4,8,73,4.30406509320417,0,1,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,1,275.0
5,32,3.4965075614664802,1,2,2,4,2,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,1,1,39.0
6,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,3,16.0
5,26,3.295836866004329,1,2,1,5,6,42,3.7612001156935624,1,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,1,1,32.0
7,40,3.713572066704308,1,1,0,5,0,69,4.248495242049359,0,0,4,6,9,5,1.791759469228055,0,2,0,5,5,1,1,116.0
6,13,2.6390573296152584,0,1,3,6,3,71,4.276666119016055,0,2,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,58.0
5,23,3.1780538303479458,0,2,3,2,3,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,1,1,3.0
1,40,3.713572066704308,1,1,0,5,0,69,4.248495242049359,0,0,4,6,9,4,1.6094379124341003,1,1,4,4,4,1,1,87.0
9,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,1,1,32.0
8,24,3.2188758248682006,1,0,4,3,4,39,3.6888794541139363,0,0,4,4,9,2,1.0986122886681098,1,2,2,2,2,1,1,15.0
9,21,3.091042453358316,0,0,1,0,1,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,1,0,12.0
9,28,3.367295829986474,1,1,3,0,8,76,4.343805421853684,1,1,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,2,48.0
1,17,2.8903717578961645,0,2,2,3,7,66,4.204692619390966,1,0,1,3,6,6,1.9459101490553132,1,0,1,6,6,1,1,245.0
4,11,2.4849066497880004,0,2,1,4,1,48,3.8918202981106265,1,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,1,1,74.0
2,24,3.2188758248682006,1,0,4,3,4,67,4.219507705176107,0,1,2,4,7,6,1.9459101490553132,1,0,1,6,6,1,1,215.0
6,34,3.5553480614894135,1,1,4,6,4,72,4.290459441148391,1,0,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1,114.0
8,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,1,1,70.0
9,37,3.6375861597263857,0,1,2,2,7,77,4.356708826689592,0,2,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0,200.0
0,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,2,1,18.0
7,2,1.0986122886681098,1,2,2,2,2,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,2,3,40.0
2,8,2.1972245773362196,1,2,3,1,8,56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,2,1,240.0
4,26,3.295836866004329,1,2,1,5,6,75,4.330733340286331,0,0,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,1,98.0
8,24,3.2188758248682006,1,0,4,3,4,42,3.7612001156935624,1,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,6,2,90.0
7,1,0.6931471805599453,0,1,1,1,1,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,1,2,165.0
4,7,2.0794415416798357,0,1,2,0,7,66,4.204692619390966,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,1,0,177.0
0,18,2.9444389791664403,1,0,3,4,8,63,4.1588830833596715,0,0,3,0,3,6,1.9459101490553132,1,0,1,6,6,3,1,225.0
2,39,3.6888794541139363,0,0,4,4,9,82,4.418840607796598,1,1,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,1,86.0
0,15,2.772588722239781,0,0,0,1,5,41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,1,0,26.0
4,39,3.6888794541139363,0,0,4,4,9,92,4.532599493153256,1,2,2,1,2,6,1.9459101490553132,1,0,1,6,6,1,0,265.0
8,5,1.791759469228055,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,1,1,44.0
3,35,3.58351893845611,0,2,0,0,5,53,3.9889840465642745,0,2,3,4,3,5,1.791759469228055,0,2,0,5,5,1,1,72.0
9,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,2,2,150.0
7,28,3.367295829986474,1,1,3,0,8,85,4.454347296253507,0,1,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,1,57.0
8,17,2.8903717578961645,0,2,2,3,7,61,4.127134385045092,0,1,1,5,1,3,1.3862943611198906,0,0,3,3,3,1,0,88.0
7,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,1,1,51.0
0,1,0.6931471805599453,0,1,1,1,1,51,3.9512437185814275,0,0,1,2,1,2,1.0986122886681098,1,2,2,2,2,1,2,50.0
1,15,2.772588722239781,0,0,0,1,5,37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,2,2,2,2,1,0,22.0
0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,1,32.0
7,21,3.091042453358316,0,0,1,0,1,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,1,1,45.0
9,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,0,20.0
7,21,3.091042453358316,0,0,1,0,1,49,3.912023005428146,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,1,1,56.0
6,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,1,1,132.0
9,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,4.0
1,17,2.8903717578961645,0,2,2,3,7,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,1,1,132.0
9,11,2.4849066497880004,0,2,1,4,1,70,4.2626798770413155,1,1,0,0,0,3,1.3862943611198906,0,0,3,3,3,1,0,118.0
3,35,3.58351893845611,0,2,0,0,5,76,4.343805421853684,1,1,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,1,123.0
6,18,2.9444389791664403,1,0,3,4,8,59,4.0943445622221,0,2,4,3,9,2,1.0986122886681098,1,2,2,2,2,1,1,41.0
0,28,3.367295829986474,1,1,3,0,8,64,4.174387269895637,1,1,4,1,4,4,1.6094379124341003,1,1,4,4,4,4,2,108.0
2,16,2.833213344056216,1,1,1,2,6,26,3.295836866004329,1,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,1,0,20.0
3,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,2,1,220.0
7,38,3.6635616461296463,1,2,3,3,8,55,4.02535169073515,0,1,0,6,5,2,1.0986122886681098,1,2,2,2,2,1,1,17.0
5,31,3.4657359027997265,0,1,1,3,1,64,4.174387269895637,1,1,4,1,4,6,1.9459101490553132,1,0,1,6,6,1,0,165.0
6,32,3.4965075614664802,1,2,2,4,2,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,1,1,56.0
1,2,1.0986122886681098,1,2,2,2,2,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,1,1,215.0
9,32,3.4965075614664802,1,2,2,4,2,69,4.248495242049359,0,0,4,6,9,3,1.3862943611198906,0,0,3,3,3,1,1,74.0
9,22,3.1354942159291497,1,1,2,1,2,64,4.174387269895637,1,1,4,1,4,4,1.6094379124341003,1,1,4,4,4,2,1,126.0
6,23,3.1780538303479458,0,2,3,2,3,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,1,0,84.0
5,2,1.0986122886681098,1,2,2,2,2,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,2,2,180.0
8,19,2.995732273553991,0,1,4,5,9,70,4.2626798770413155,1,1,0,0,0,2,1.0986122886681098,1,2,2,2,2,1,1,51.0
7,29,3.4011973816621555,0,2,4,1,9,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,1,0,40.0
6,17,2.8903717578961645,0,2,2,3,7,58,4.07753744390572,1,1,3,2,8,6,1.9459101490553132,1,0,1,6,6,1,0,205.0
4,40,3.713572066704308,1,1,0,5,0,87,4.477336814478207,0,0,2,3,7,6,1.9459101490553132,1,0,1,6,6,1,0,235.0
6,15,2.772588722239781,0,0,0,1,5,61,4.127134385045092,0,1,1,5,1,4,1.6094379124341003,1,1,4,4,4,1,0,138.0
3,9,2.302585092994046,0,0,4,2,9,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,1,1,45.0
1,16,2.833213344056216,1,1,1,2,6,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,1,1,51.0
2,27,3.332204510175204,0,0,2,6,7,62,4.143134726391533,1,2,2,6,2,2,1.0986122886681098,1,2,2,2,2,1,1,35.0
4,13,2.6390573296152584,0,1,3,6,3,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,1,0,36.0
6,16,2.833213344056216,1,1,1,2,6,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,1,1,75.0
3,34,3.5553480614894135,1,1,4,6,4,93,4.543294782270004,0,0,3,2,3,5,1.791759469228055,0,2,0,5,5,1,0,236.0
8,30,3.4339872044851463,1,0,0,2,0,88,4.48863636973214,1,1,3,4,8,6,1.9459101490553132,1,0,1,6,6,2,1,290.0
2,14,2.70805020110221,1,2,4,0,4,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,2,0,144.0
8,17,2.8903717578961645,0,2,2,3,7,68,4.23410650459726,1,2,3,5,8,2,1.0986122886681098,1,2,2,2,2,1,2,51.0
0,11,2.4849066497880004,0,2,1,4,1,63,4.1588830833596715,0,0,3,0,3,3,1.3862943611198906,0,0,3,3,3,1,1,104.0
4,27,3.332204510175204,0,0,2,6,7,47,3.871201010907891,0,2,2,5,7,5,1.791759469228055,0,2,0,5,5,1,0,80.0
9,17,2.8903717578961645,0,2,2,3,7,77,4.356708826689592,0,2,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0,120.0
4,37,3.6375861597263857,0,1,2,2,7,85,4.454347296253507,0,1,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,0,96.0
4,17,2.8903717578961645,0,2,2,3,7,63,4.1588830833596715,0,0,3,0,3,2,1.0986122886681098,1,2,2,2,2,1,0,46.0
8,26,3.295836866004329,1,2,1,5,6,83,4.430816798843313,0,2,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,1,57.0
9,19,2.995732273553991,0,1,4,5,9,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,1,0,9.0
1,18,2.9444389791664403,1,0,3,4,8,69,4.248495242049359,0,0,4,6,9,5,1.791759469228055,0,2,0,5,5,1,0,204.0
2,30,3.4339872044851463,1,0,0,2,0,44,3.8066624897703196,1,2,4,2,4,2,1.0986122886681098,1,2,2,2,2,2,2,14.0
6,22,3.1354942159291497,1,1,2,1,2,47,3.871201010907891,0,2,2,5,7,6,1.9459101490553132,1,0,1,6,6,1,0,125.0
0,21,3.091042453358316,0,0,1,0,1,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,1,0,65.0
7,24,3.2188758248682006,1,0,4,3,4,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,4,2,48.0
9,8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,4,2,60.0
1,33,3.5263605246161616,0,0,3,5,3,85,4.454347296253507,0,1,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,1,104.0
0,21,3.091042453358316,0,0,1,0,1,51,3.9512437185814275,0,0,1,2,1,2,1.0986122886681098,1,2,2,2,2,1,0,30.0
6,20,3.044522437723423,1,2,0,6,0,44,3.8066624897703196,1,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,1,0,48.0
0,12,2.5649493574615367,1,0,2,5,2,71,4.276666119016055,0,2,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,1,118.0
4,34,3.5553480614894135,1,1,4,6,4,67,4.219507705176107,0,1,2,4,7,2,1.0986122886681098,1,2,2,2,2,1,1,33.0
5,18,2.9444389791664403,1,0,3,4,8,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,1,1,13.0
7,15,2.772588722239781,0,0,0,1,5,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,1,1,92.0
7,35,3.58351893845611,0,2,0,0,5,64,4.174387269895637,1,1,4,1,4,5,1.791759469228055,0,2,0,5,5,1,1,116.0
4,6,1.9459101490553132,1,0,1,6,6,41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,1,1,35.0
0,10,2.3978952727983707,1,1,0,3,0,61,4.127134385045092,0,1,1,5,1,4,1.6094379124341003,1,1,4,4,4,1,0,153.0
5,24,3.2188758248682006,1,0,4,3,4,67,4.219507705176107,0,1,2,4,7,4,1.6094379124341003,1,1,4,4,4,1,1,129.0
9,15,2.772588722239781,0,0,0,1,5,44,3.8066624897703196,1,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,1,0,145.0
6,11,2.4849066497880004,0,2,1,4,1,56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,1,0,90.0
4,8,2.1972245773362196,1,2,3,1,8,58,4.07753744390572,1,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,2,1,150.0
9,17,2.8903717578961645,0,2,2,3,7,77,4.356708826689592,0,2,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0,240.0
1,30,3.4339872044851463,1,0,0,2,0,85,4.454347296253507,0,1,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,1,110.0
9,31,3.4657359027997265,0,1,1,3,1,88,4.48863636973214,1,1,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,1,171.0
5,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,1,1,30.0
4,21,3.091042453358316,0,0,1,0,1,46,3.8501476017100584,1,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,1,1,50.0
7,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,1,1,64.0
4,37,3.6375861597263857,0,1,2,2,7,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,1,0,8.0
4,33,3.5263605246161616,0,0,3,5,3,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,1,0,110.0
5,16,2.833213344056216,1,1,1,2,6,54,4.007333185232471,1,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,1,1,76.0
1,22,3.1354942159291497,1,1,2,1,2,72,4.290459441148391,1,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,100.0
2,16,2.833213344056216,1,1,1,2,6,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,1,0,18.0
6,13,2.6390573296152584,0,1,3,6,3,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,1,5.0
6,12,2.5649493574615367,1,0,2,5,2,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,3,3,48.0
4,9,2.302585092994046,0,0,4,2,9,44,3.8066624897703196,1,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,1,1,70.0
2,38,3.6635616461296463,1,2,3,3,8,88,4.48863636973214,1,1,3,4,8,5,1.791759469228055,0,2,0,5,5,1,0,200.0
1,25,3.258096538021482,0,1,0,4,5,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,1,1,115.0
6,30,3.4339872044851463,1,0,0,2,0,62,4.143134726391533,1,2,2,6,2,6,1.9459101490553132,1,0,1,6,6,2,1,160.0
3,31,3.4657359027997265,0,1,1,3,1,58,4.07753744390572,1,1,3,2,8,3,1.3862943611198906,0,0,3,3,3,1,0,54.0
2,32,3.4965075614664802,1,2,2,4,2,73,4.30406509320417,0,1,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,0,82.0
5,22,3.1354942159291497,1,1,2,1,2,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,1,1,88.0
5,36,3.6109179126442243,1,0,1,1,6,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,1,1,56.0
2,12,2.5649493574615367,1,0,2,5,2,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,2,2,10.0
7,25,3.258096538021482,0,1,0,4,5,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,1,0,50.0
6,38,3.6635616461296463,1,2,3,3,8,58,4.07753744390572,1,1,3,2,8,3,1.3862943611198906,0,0,3,3,3,1,0,40.0
3,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,1,1,7.0
3,37,3.6375861597263857,0,1,2,2,7,79,4.382026634673881,0,1,4,2,9,6,1.9459101490553132,1,0,1,6,6,1,0,210.0
8,36,3.6109179126442243,1,0,1,1,6,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,6,2,120.0
4,35,3.58351893845611,0,2,0,0,5,92,4.532599493153256,1,2,2,1,2,6,1.9459101490553132,1,0,1,6,6,1,0,285.0
2,40,3.713572066704308,1,1,0,5,0,96,4.574710978503383,1,0,1,5,6,2,1.0986122886681098,1,2,2,2,2,2,2,56.0
1,24,3.2188758248682006,1,0,4,3,4,70,4.2626798770413155,1,1,0,0,0,3,1.3862943611198906,0,0,3,3,3,1,1,92.0
5,40,3.713572066704308,1,1,0,5,0,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,2,2,6.0
4,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,0,33.0
5,10,2.3978952727983707,1,1,0,3,0,26,3.295836866004329,1,2,1,5,6,6,1.9459101490553132,1,0,1,6,6,2,0,80.0
1,30,3.4339872044851463,1,0,0,2,0,47,3.871201010907891,0,2,2,5,7,2,1.0986122886681098,1,2,2,2,2,1,1,17.0
3,37,3.6375861597263857,0,1,2,2,7,93,4.543294782270004,0,0,3,2,3,6,1.9459101490553132,1,0,1,6,6,1,0,280.0
5,19,2.995732273553991,0,1,4,5,9,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,1,0,45.0
3,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,0,18.0
7,19,2.995732273553991,0,1,4,5,9,56,4.04305126783455,1,2,1,0,6,5,1.791759469228055,0,2,0,5,5,1,0,148.0
2,37,3.6375861597263857,0,1,2,2,7,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,1,0,36.0
3,32,3.4965075614664802,1,2,2,4,2,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,1,1,26.0
2,12,2.5649493574615367,1,0,2,5,2,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,0,28.0
7,23,3.1780538303479458,0,2,3,2,3,70,4.2626798770413155,1,1,0,0,0,2,1.0986122886681098,1,2,2,2,2,1,1,47.0
5,40,3.713572066704308,1,1,0,5,0,90,4.51085950651685,1,0,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,2,50.0
2,36,3.6109179126442243,1,0,1,1,6,67,4.219507705176107,0,1,2,4,7,4,1.6094379124341003,1,1,4,4,4,1,1,93.0
5,5,1.791759469228055,0,2,0,5,5,47,3.871201010907891,0,2,2,5,7,2,1.0986122886681098,1,2,2,2,2,1,0,42.0
1,25,3.258096538021482,0,1,0,4,5,63,4.1588830833596715,0,0,3,0,3,3,1.3862943611198906,0,0,3,3,3,1,1,76.0
0,31,3.4657359027997265,0,1,1,3,1,52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,1,0,105.0
7,16,2.833213344056216,1,1,1,2,6,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,1,1,58.0
2,3,1.3862943611198906,0,0,3,3,3,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,1,1,155.0
8,4,1.6094379124341003,1,1,4,4,4,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,2,0,90.0
8,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,1,2,80.0
5,17,2.8903717578961645,0,2,2,3,7,41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,1,0,96.0
1,26,3.295836866004329,1,2,1,5,6,67,4.219507705176107,0,1,2,4,7,4,1.6094379124341003,1,1,4,4,4,1,0,123.0
8,28,3.367295829986474,1,1,3,0,8,66,4.204692619390966,1,0,1,3,6,6,1.9459101490553132,1,0,1,6,6,2,1,190.0
0,11,2.4849066497880004,0,2,1,4,1,53,3.9889840465642745,0,2,3,4,3,6,1.9459101490553132,1,0,1,6,6,1,0,210.0
0,39,3.6888794541139363,0,0,4,4,9,73,4.30406509320417,0,1,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0,170.0
