slot_name_r,slot_name_m,slot_name_a,slot_s_r,slot_s_r_abs_log1p,slot_s_r_is_even,slot_s_r_mod3,slot_s_r_mod5,slot_s_r_mod7,slot_s_r_mod10,slot_diff_m,slot_diff_m_abs_log1p,slot_diff_m_is_even,slot_diff_m_mod3,slot_diff_m_mod5,slot_diff_m_mod7,slot_diff_m_mod10,slot_diff_a,slot_diff_a_abs_log1p,slot_diff_a_is_even,slot_diff_a_mod3,slot_diff_a_mod5,slot_diff_a_mod7,slot_diff_a_mod10,slot_item_plural,slot_context,gcd_all,n_multiple_pairs,y
22,28,23,178,5.187385805840755,1,1,3,3,8,176,5.176149732573829,1,2,1,1,6,39,3.6888794541139363,0,0,4,4,9,2,9,1,0,319.0
2,7,4,163,5.099866427824199,0,1,3,2,3,156,5.056245805348308,1,0,1,2,6,125,4.836281906951478,0,2,0,6,5,7,6,1,0,208.0
28,13,13,139,4.941642422609304,0,1,4,6,9,109,4.700480365792417,0,1,4,4,9,73,4.30406509320417,0,1,3,3,3,10,5,1,0,235.0
21,10,4,190,5.25227342804663,1,1,0,1,0,73,4.30406509320417,0,1,3,3,3,188,5.241747015059643,1,2,3,6,8,6,4,1,0,309.0
28,11,15,27,3.332204510175204,0,0,2,6,7,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,5,7,1,0,64.0
16,2,27,129,4.867534450455582,0,0,4,3,9,59,4.0943445622221,0,2,4,3,9,34,3.5553480614894135,1,1,4,6,4,11,1,1,0,294.0
0,4,1,176,5.176149732573829,1,2,1,1,6,50,3.9318256327243257,1,2,0,1,0,128,4.859812404361672,1,2,3,2,8,9,2,2,0,350.0
22,17,22,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,6,4,1,0,67.0
2,27,24,33,3.5263605246161616,0,0,3,5,3,16,2.833213344056216,1,1,1,2,6,30,3.4339872044851463,1,0,0,2,0,8,0,1,0,53.0
22,15,0,136,4.919980925828125,1,1,1,3,6,57,4.060443010546419,0,0,2,1,7,18,2.9444389791664403,1,0,3,4,8,2,8,1,0,333.0
25,1,4,158,5.0689042022202315,1,2,3,4,8,80,4.394449154672439,1,2,0,3,0,33,3.5263605246161616,0,0,3,5,3,9,4,1,0,361.0
9,20,19,117,4.770684624465665,0,0,2,5,7,47,3.871201010907891,0,2,2,5,7,23,3.1780538303479458,0,2,3,2,3,4,7,1,0,281.0
21,28,20,176,5.176149732573829,1,2,1,1,6,96,4.574710978503383,1,0,1,5,6,7,2.0794415416798357,0,1,2,0,7,9,7,1,0,425.0
12,7,10,72,4.290459441148391,1,0,2,2,2,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,0,4,5,8,6,1,0,180.0
6,0,4,108,4.6913478822291435,1,0,3,3,8,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,4,5,1,0,291.0
1,1,0,79,4.382026634673881,0,1,4,2,9,68,4.23410650459726,1,2,3,5,8,28,3.367295829986474,1,1,3,0,8,8,1,1,0,141.0
8,21,24,141,4.955827057601261,0,0,1,1,1,56,4.04305126783455,1,2,1,0,6,57,4.060443010546419,0,0,2,1,7,2,9,1,0,310.0
9,21,22,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,5,0,6,3,78.0
18,6,14,143,4.969813299576001,0,2,3,3,3,116,4.762173934797756,1,2,1,4,6,26,3.295836866004329,1,2,1,5,6,9,3,1,0,287.0
20,2,4,141,4.955827057601261,0,0,1,1,1,49,3.912023005428146,0,1,4,0,9,59,4.0943445622221,0,2,4,3,9,11,4,1,0,315.0
19,17,24,168,5.1298987149230735,1,0,3,0,8,79,4.382026634673881,0,1,4,2,9,145,4.983606621708336,0,1,0,5,5,10,6,1,0,280.0
9,9,6,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,11,4,1,0,74.0
1,24,26,121,4.804021044733257,0,1,1,2,1,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,4,0,1,0,337.0
20,0,6,89,4.499809670330265,0,2,4,5,9,81,4.406719247264253,0,0,1,4,1,13,2.6390573296152584,0,1,3,6,3,6,0,1,0,173.0
5,11,27,96,4.574710978503383,1,0,1,5,6,40,3.713572066704308,1,1,0,5,0,32,3.4965075614664802,1,2,2,4,2,0,7,8,1,216.0
20,7,12,182,5.209486152841421,1,2,2,0,2,137,4.927253685157205,0,2,2,4,7,27,3.332204510175204,0,0,2,6,7,10,3,1,0,382.0
26,18,6,119,4.787491742782046,0,2,4,0,9,77,4.356708826689592,0,2,2,0,7,88,4.48863636973214,1,1,3,4,8,1,7,1,0,192.0
24,0,14,138,4.9344739331306915,1,0,3,5,8,132,4.890349128221754,1,0,2,6,2,7,2.0794415416798357,0,1,2,0,7,4,4,1,0,275.0
9,22,27,156,5.056245805348308,1,0,1,2,6,39,3.6888794541139363,0,0,4,4,9,22,3.1354942159291497,1,1,2,1,2,4,9,1,1,407.0
1,19,2,44,3.8066624897703196,1,2,4,2,4,17,2.8903717578961645,0,2,2,3,7,43,3.784189633918261,0,1,3,1,3,4,9,1,0,72.0
26,24,7,152,5.030437921392435,1,2,2,5,2,20,3.044522437723423,1,2,0,6,0,141,4.955827057601261,0,0,1,1,1,7,6,1,0,295.0
11,21,11,56,4.04305126783455,1,2,1,0,6,46,3.8501476017100584,1,1,1,4,6,37,3.6375861597263857,0,1,2,2,7,10,0,1,0,85.0
27,25,23,176,5.176149732573829,1,2,1,1,6,151,5.0238805208462765,0,1,1,4,1,8,2.1972245773362196,1,2,3,1,8,4,7,1,1,369.0
17,15,26,97,4.584967478670572,0,1,2,6,7,31,3.4657359027997265,0,1,1,3,1,91,4.5217885770490405,0,1,1,0,1,2,3,1,0,169.0
11,26,9,119,4.787491742782046,0,2,4,0,9,85,4.454347296253507,0,1,0,1,5,40,3.713572066704308,1,1,0,5,0,2,8,1,0,232.0
16,14,10,79,4.382026634673881,0,1,4,2,9,12,2.5649493574615367,1,0,2,5,2,54,4.007333185232471,1,0,4,5,4,2,9,1,0,171.0
14,25,7,99,4.605170185988092,0,0,4,1,9,67,4.219507705176107,0,1,2,4,7,54,4.007333185232471,1,0,4,5,4,3,5,1,0,176.0
23,7,22,81,4.406719247264253,0,0,1,4,1,28,3.367295829986474,1,1,3,0,8,38,3.6635616461296463,1,2,3,3,8,3,8,1,0,177.0
15,14,28,88,4.48863636973214,1,1,3,4,8,87,4.477336814478207,0,0,2,3,7,73,4.30406509320417,0,1,3,3,3,6,6,1,0,104.0
27,11,1,196,5.2832037287379885,1,1,1,0,6,8,2.1972245773362196,1,2,3,1,8,179,5.19295685089021,0,2,4,4,9,4,3,1,0,401.0
17,15,23,64,4.174387269895637,1,1,4,1,4,54,4.007333185232471,1,0,4,5,4,27,3.332204510175204,0,0,2,6,7,1,9,1,1,111.0
14,25,7,87,4.477336814478207,0,0,2,3,7,5,1.791759469228055,0,2,0,5,5,54,4.007333185232471,1,0,4,5,4,5,4,1,0,202.0
17,18,28,62,4.143134726391533,1,2,2,6,2,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,8,1,2,1,162.0
27,18,8,163,5.099866427824199,0,1,3,2,3,116,4.762173934797756,1,2,1,4,6,20,3.044522437723423,1,2,0,6,0,10,8,1,0,353.0
1,18,25,135,4.912654885736052,0,0,0,2,5,91,4.5217885770490405,0,1,1,0,1,48,3.8918202981106265,1,0,3,6,8,7,3,1,0,266.0
19,2,1,63,4.1588830833596715,0,0,3,0,3,50,3.9318256327243257,1,2,0,1,0,49,3.912023005428146,0,1,4,0,9,10,3,1,0,90.0
27,21,9,51,3.9512437185814275,0,0,1,2,1,48,3.8918202981106265,1,0,3,6,8,22,3.1354942159291497,1,1,2,1,2,8,4,1,0,83.0
17,16,26,187,5.236441962829949,0,1,2,5,7,26,3.295836866004329,1,2,1,5,6,128,4.859812404361672,1,2,3,2,8,4,7,1,0,407.0
11,8,22,90,4.51085950651685,1,0,0,6,0,5,1.791759469228055,0,2,0,5,5,87,4.477336814478207,0,0,2,3,7,2,1,1,1,178.0
25,2,12,57,4.060443010546419,0,0,2,1,7,51,3.9512437185814275,0,0,1,2,1,28,3.367295829986474,1,1,3,0,8,2,4,1,0,92.0
10,11,19,87,4.477336814478207,0,0,2,3,7,24,3.2188758248682006,1,0,4,3,4,46,3.8501476017100584,1,1,1,4,6,10,1,1,0,191.0
12,26,13,30,3.4339872044851463,1,0,0,2,0,24,3.2188758248682006,1,0,4,3,4,28,3.367295829986474,1,1,3,0,8,6,7,2,0,38.0
14,21,17,135,4.912654885736052,0,0,0,2,5,74,4.31748811353631,1,2,4,4,4,14,2.70805020110221,1,2,4,0,4,1,0,1,0,317.0
14,23,6,32,3.4965075614664802,1,2,2,4,2,26,3.295836866004329,1,2,1,5,6,25,3.258096538021482,0,1,0,4,5,11,6,1,0,45.0
13,10,18,102,4.634728988229636,1,0,2,4,2,57,4.060443010546419,0,0,2,1,7,64,4.174387269895637,1,1,4,1,4,9,0,1,0,185.0
12,4,25,118,4.77912349311153,1,1,3,6,8,69,4.248495242049359,0,0,4,6,9,89,4.499809670330265,0,2,4,5,9,3,9,1,0,196.0
11,5,17,112,4.727387818712341,1,1,2,0,2,28,3.367295829986474,1,1,3,0,8,37,3.6375861597263857,0,1,2,2,7,8,4,1,1,271.0
15,21,26,72,4.290459441148391,1,0,2,2,2,36,3.6109179126442243,1,0,1,1,6,50,3.9318256327243257,1,2,0,1,0,1,3,2,1,130.0
12,6,21,27,3.332204510175204,0,0,2,6,7,14,2.70805020110221,1,2,4,0,4,26,3.295836866004329,1,2,1,5,6,7,8,1,0,41.0
11,7,22,135,4.912654885736052,0,0,0,2,5,125,4.836281906951478,0,2,0,6,5,64,4.174387269895637,1,1,4,1,4,11,9,1,0,216.0
17,9,16,26,3.295836866004329,1,2,1,5,6,25,3.258096538021482,0,1,0,4,5,19,2.995732273553991,0,1,4,5,9,7,2,1,0,34.0
5,21,8,183,5.214935757608986,0,0,3,1,3,141,4.955827057601261,0,0,1,1,1,170,5.14166355650266,1,2,0,2,0,6,5,1,0,238.0
4,1,0,177,5.181783550292085,0,0,2,2,7,17,2.8903717578961645,0,2,2,3,7,36,3.6109179126442243,1,0,1,1,6,4,7,1,0,478.0
3,25,27,139,4.941642422609304,0,1,4,6,9,105,4.663439094112067,0,0,0,0,5,98,4.59511985013459,1,2,3,0,8,11,9,1,0,214.0
12,1,14,121,4.804021044733257,0,1,1,2,1,73,4.30406509320417,0,1,3,3,3,18,2.9444389791664403,1,0,3,4,8,11,4,1,0,272.0
8,17,12,23,3.1780538303479458,0,2,3,2,3,16,2.833213344056216,1,1,1,2,6,16,2.833213344056216,1,1,1,2,6,1,8,1,1,37.0
17,11,25,129,4.867534450455582,0,0,4,3,9,40,3.713572066704308,1,1,0,5,0,106,4.672828834461906,1,1,1,1,6,3,9,1,0,241.0
23,4,21,199,5.298317366548036,0,1,4,3,9,62,4.143134726391533,1,2,2,6,2,152,5.030437921392435,1,2,2,5,2,0,0,1,0,383.0
26,7,20,28,3.367295829986474,1,1,3,0,8,16,2.833213344056216,1,1,1,2,6,21,3.091042453358316,0,0,1,0,1,1,8,1,0,47.0
26,25,8,35,3.58351893845611,0,2,0,0,5,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,0,1,1,0,81.0
7,22,26,120,4.795790545596741,1,0,0,1,0,75,4.330733340286331,0,0,0,5,5,108,4.6913478822291435,1,0,3,3,8,3,5,3,0,177.0
21,7,8,73,4.30406509320417,0,1,3,3,3,6,1.9459101490553132,1,0,1,6,6,32,3.4965075614664802,1,2,2,4,2,7,9,1,0,181.0
21,14,18,102,4.634728988229636,1,0,2,4,2,55,4.02535169073515,0,1,0,6,5,29,3.4011973816621555,0,2,4,1,9,0,3,1,0,222.0
3,26,3,136,4.919980925828125,1,1,1,3,6,74,4.31748811353631,1,2,4,4,4,31,3.4657359027997265,0,1,1,3,1,2,8,1,0,303.0
25,19,21,97,4.584967478670572,0,1,2,6,7,65,4.189654742026425,0,2,0,2,5,87,4.477336814478207,0,0,2,3,7,7,1,1,0,139.0
27,27,20,76,4.343805421853684,1,1,1,6,6,62,4.143134726391533,1,2,2,6,2,54,4.007333185232471,1,0,4,5,4,8,8,2,0,112.0
10,20,4,58,4.07753744390572,1,1,3,2,8,5,1.791759469228055,0,2,0,5,5,46,3.8501476017100584,1,1,1,4,6,5,6,1,0,123.0
24,24,10,73,4.30406509320417,0,1,3,3,3,36,3.6109179126442243,1,0,1,1,6,60,4.110873864173311,1,0,0,4,0,2,5,1,0,123.0
8,22,28,90,4.51085950651685,1,0,0,6,0,49,3.912023005428146,0,1,4,0,9,9,2.302585092994046,0,0,4,2,9,6,3,1,1,212.0
10,4,5,26,3.295836866004329,1,2,1,5,6,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,0,1,5,8,5,1,0,49.0
11,13,23,40,3.713572066704308,1,1,0,5,0,38,3.6635616461296463,1,2,3,3,8,36,3.6109179126442243,1,0,1,1,6,7,5,2,0,46.0
23,7,5,41,3.7376696182833684,0,2,1,6,1,12,2.5649493574615367,1,0,2,5,2,33,3.5263605246161616,0,0,3,5,3,5,0,1,0,78.0
26,6,12,191,5.2574953720277815,0,2,1,2,1,161,5.087596335232384,0,2,1,0,1,156,5.056245805348308,1,0,1,2,6,8,8,1,0,256.0
28,3,23,189,5.247024072160486,0,0,4,0,9,76,4.343805421853684,1,1,1,6,6,156,5.056245805348308,1,0,1,2,6,4,1,1,0,335.0
10,2,19,123,4.820281565605037,0,0,3,4,3,27,3.332204510175204,0,0,2,6,7,94,4.553876891600541,1,1,4,3,4,7,4,1,0,248.0
13,10,3,138,4.9344739331306915,1,0,3,5,8,60,4.110873864173311,1,0,0,4,0,44,3.8066624897703196,1,2,4,2,4,7,8,2,0,310.0
24,23,11,168,5.1298987149230735,1,0,3,0,8,13,2.6390573296152584,0,1,3,6,3,126,4.844187086458591,1,0,1,0,6,3,6,1,0,365.0
25,28,26,80,4.394449154672439,1,2,0,3,0,19,2.995732273553991,0,1,4,5,9,74,4.31748811353631,1,2,4,4,4,11,8,1,0,147.0
4,23,19,91,4.5217885770490405,0,1,1,0,1,78,4.3694478524670215,1,0,3,1,8,35,3.58351893845611,0,2,0,0,5,10,1,1,0,160.0
20,18,9,67,4.219507705176107,0,1,2,4,7,65,4.189654742026425,0,2,0,2,5,59,4.0943445622221,0,2,4,3,9,8,8,1,0,77.0
28,10,21,169,5.135798437050262,0,1,4,1,9,95,4.564348191467836,0,2,0,4,5,81,4.406719247264253,0,0,1,4,1,7,7,1,0,331.0
4,6,12,26,3.295836866004329,1,2,1,5,6,11,2.4849066497880004,0,2,1,4,1,15,2.772588722239781,0,0,0,1,5,2,6,1,0,52.0
28,14,12,43,3.784189633918261,0,1,3,1,3,21,3.091042453358316,0,0,1,0,1,26,3.295836866004329,1,2,1,5,6,2,6,1,0,82.0
13,3,27,132,4.890349128221754,1,0,2,6,2,68,4.23410650459726,1,2,3,5,8,38,3.6635616461296463,1,2,3,3,8,3,0,2,0,290.0
11,13,26,50,3.9318256327243257,1,2,0,1,0,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,10,1,1,1,99.0
22,7,19,168,5.1298987149230735,1,0,3,0,8,138,4.9344739331306915,1,0,3,5,8,33,3.5263605246161616,0,0,3,5,3,4,4,3,0,333.0
22,12,1,76,4.343805421853684,1,1,1,6,6,5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,4,0,1,0,195.0
10,9,6,174,5.1647859739235145,1,0,4,6,4,77,4.356708826689592,0,2,2,0,7,114,4.74493212836325,1,0,4,2,4,10,1,1,0,331.0
14,26,13,48,3.8918202981106265,1,0,3,6,8,26,3.295836866004329,1,2,1,5,6,20,3.044522437723423,1,2,0,6,0,11,1,2,0,98.0
17,27,2,108,4.6913478822291435,1,0,3,3,8,53,3.9889840465642745,0,2,3,4,3,19,2.995732273553991,0,1,4,5,9,9,5,1,0,252.0
10,5,26,183,5.214935757608986,0,0,3,1,3,119,4.787491742782046,0,2,4,0,9,8,2.1972245773362196,1,2,3,1,8,9,0,1,0,422.0
5,27,5,197,5.288267030694535,0,2,2,1,7,75,4.330733340286331,0,0,0,5,5,195,5.278114659230517,0,0,0,6,5,1,7,1,0,321.0
10,8,5,89,4.499809670330265,0,2,4,5,9,17,2.8903717578961645,0,2,2,3,7,47,3.871201010907891,0,2,2,5,7,7,9,1,0,203.0
5,13,20,51,3.9512437185814275,0,0,1,2,1,10,2.3978952727983707,1,1,0,3,0,45,3.828641396489095,0,0,0,3,5,5,2,1,0,98.0
11,4,18,157,5.062595033026967,0,1,2,3,7,34,3.5553480614894135,1,1,4,6,4,50,3.9318256327243257,1,2,0,1,0,9,6,1,0,387.0
17,11,24,110,4.709530201312334,1,2,0,5,0,29,3.4011973816621555,0,2,4,1,9,68,4.23410650459726,1,2,3,5,8,8,3,1,0,233.0
1,2,8,89,4.499809670330265,0,2,4,5,9,30,3.4339872044851463,1,0,0,2,0,17,2.8903717578961645,0,2,2,3,7,11,4,1,0,220.0
17,12,13,171,5.147494476813453,0,0,1,3,1,22,3.1354942159291497,1,1,2,1,2,81,4.406719247264253,0,0,1,4,1,0,4,1,0,410.0
27,28,22,65,4.189654742026425,0,2,0,2,5,37,3.6375861597263857,0,1,2,2,7,8,2.1972245773362196,1,2,3,1,8,2,2,1,0,150.0
16,22,21,53,3.9889840465642745,0,2,3,4,3,18,2.9444389791664403,1,0,3,4,8,31,3.4657359027997265,0,1,1,3,1,7,9,1,0,110.0
8,1,5,54,4.007333185232471,1,0,4,5,4,42,3.7612001156935624,1,0,2,0,2,23,3.1780538303479458,0,2,3,2,3,3,1,1,0,97.0
21,24,6,119,4.787491742782046,0,2,4,0,9,38,3.6635616461296463,1,2,3,3,8,89,4.499809670330265,0,2,4,5,9,10,4,1,0,230.0
10,28,18,39,3.6888794541139363,0,0,4,4,9,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,7,8,3,1,72.0
28,4,9,124,4.8283137373023015,1,1,4,5,4,79,4.382026634673881,0,1,4,2,9,60,4.110873864173311,1,0,0,4,0,10,4,1,0,233.0
21,16,17,34,3.5553480614894135,1,1,4,6,4,19,2.995732273553991,0,1,4,5,9,33,3.5263605246161616,0,0,3,5,3,6,5,1,0,50.0
13,21,5,42,3.7612001156935624,1,0,2,0,2,38,3.6635616461296463,1,2,3,3,8,32,3.4965075614664802,1,2,2,4,2,8,1,2,0,56.0
23,24,6,138,4.9344739331306915,1,0,3,5,8,76,4.343805421853684,1,1,1,6,6,124,4.8283137373023015,1,1,4,5,4,11,3,2,0,214.0
8,7,4,174,5.1647859739235145,1,0,4,6,4,26,3.295836866004329,1,2,1,5,6,47,3.871201010907891,0,2,2,5,7,10,0,1,0,449.0
13,12,9,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,6,6,1,0,77.0
23,6,16,97,4.584967478670572,0,1,2,6,7,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,2,9,1,0,276.0
9,24,17,25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,2,0,6,0,19,2.995732273553991,0,1,4,5,9,7,9,1,0,36.0
3,0,2,32,3.4965075614664802,1,2,2,4,2,13,2.6390573296152584,0,1,3,6,3,31,3.4657359027997265,0,1,1,3,1,2,7,1,0,52.0
28,5,15,83,4.430816798843313,0,2,3,6,3,29,3.4011973816621555,0,2,4,1,9,25,3.258096538021482,0,1,0,4,5,2,4,1,0,195.0
16,16,23,47,3.871201010907891,0,2,2,5,7,19,2.995732273553991,0,1,4,5,9,46,3.8501476017100584,1,1,1,4,6,3,3,1,0,76.0
10,9,3,196,5.2832037287379885,1,1,1,0,6,193,5.267858159063328,0,1,3,4,3,184,5.220355825078324,1,1,4,2,4,3,1,1,0,211.0
11,18,0,115,4.7535901911063645,0,1,0,3,5,42,3.7612001156935624,1,0,2,0,2,32,3.4965075614664802,1,2,2,4,2,10,0,1,0,271.0
23,8,11,140,4.948759890378168,1,2,0,0,0,12,2.5649493574615367,1,0,2,5,2,124,4.8283137373023015,1,1,4,5,4,9,1,4,0,284.0
0,17,10,95,4.564348191467836,0,2,0,4,5,70,4.2626798770413155,1,1,0,0,0,71,4.276666119016055,0,2,1,1,1,9,8,1,0,144.0
9,1,5,166,5.117993812416755,1,1,1,5,6,46,3.8501476017100584,1,1,1,4,6,130,4.875197323201151,1,1,0,4,0,3,9,2,0,322.0
22,3,5,194,5.272999558563747,1,2,4,5,4,124,4.8283137373023015,1,1,4,5,4,135,4.912654885736052,0,0,0,2,5,2,0,1,0,323.0
27,13,11,46,3.8501476017100584,1,1,1,4,6,29,3.4011973816621555,0,2,4,1,9,37,3.6375861597263857,0,1,2,2,7,11,7,1,0,72.0
24,27,7,158,5.0689042022202315,1,2,3,4,8,28,3.367295829986474,1,1,3,0,8,16,2.833213344056216,1,1,1,2,6,10,5,2,0,430.0
3,28,15,194,5.272999558563747,1,2,4,5,4,108,4.6913478822291435,1,0,3,3,8,90,4.51085950651685,1,0,0,6,0,3,7,2,0,384.0
12,0,19,96,4.574710978503383,1,0,1,5,6,80,4.394449154672439,1,2,0,3,0,25,3.258096538021482,0,1,0,4,5,5,9,1,0,183.0
28,2,15,60,4.110873864173311,1,0,0,4,0,31,3.4657359027997265,0,1,1,3,1,22,3.1354942159291497,1,1,2,1,2,5,8,1,0,127.0
8,21,24,152,5.030437921392435,1,2,2,5,2,77,4.356708826689592,0,2,2,0,7,148,5.003946305945459,1,1,3,1,8,3,2,1,0,231.0
15,6,17,174,5.1647859739235145,1,0,4,6,4,66,4.204692619390966,1,0,1,3,6,54,4.007333185232471,1,0,4,5,4,0,8,6,0,402.0
16,6,7,119,4.787491742782046,0,2,4,0,9,106,4.672828834461906,1,1,1,1,6,20,3.044522437723423,1,2,0,6,0,9,5,1,0,231.0
9,4,9,187,5.236441962829949,0,1,2,5,7,144,4.976733742420574,1,0,4,4,4,39,3.6888794541139363,0,0,4,4,9,11,2,1,0,378.0
22,14,17,152,5.030437921392435,1,2,2,5,2,151,5.0238805208462765,0,1,1,4,1,63,4.1588830833596715,0,0,3,0,3,3,6,1,0,242.0
1,28,10,72,4.290459441148391,1,0,2,2,2,23,3.1780538303479458,0,2,3,2,3,59,4.0943445622221,0,2,4,3,9,2,9,1,0,134.0
5,23,8,51,3.9512437185814275,0,0,1,2,1,7,2.0794415416798357,0,1,2,0,7,47,3.871201010907891,0,2,2,5,7,10,1,1,0,99.0
6,27,2,161,5.087596335232384,0,2,1,0,1,105,4.663439094112067,0,0,0,0,5,109,4.700480365792417,0,1,4,4,9,1,7,1,0,269.0
10,19,8,186,5.231108616854587,1,0,1,4,6,147,4.997212273764115,0,0,2,0,7,87,4.477336814478207,0,0,2,3,7,6,4,3,0,324.0
5,23,26,184,5.220355825078324,1,1,4,2,4,163,5.099866427824199,0,1,3,2,3,182,5.209486152841421,1,2,2,0,2,11,1,1,0,207.0
8,5,9,193,5.267858159063328,0,1,3,4,3,84,4.442651256490317,1,0,4,0,4,190,5.25227342804663,1,1,0,1,0,2,3,1,0,305.0
1,8,7,46,3.8501476017100584,1,1,1,4,6,43,3.784189633918261,0,1,3,1,3,19,2.995732273553991,0,1,4,5,9,7,4,1,0,76.0
10,10,4,144,4.976733742420574,1,0,4,4,4,22,3.1354942159291497,1,1,2,1,2,54,4.007333185232471,1,0,4,5,4,2,6,2,0,356.0
14,7,24,106,4.672828834461906,1,1,1,1,6,62,4.143134726391533,1,2,2,6,2,14,2.70805020110221,1,2,4,0,4,1,9,2,0,242.0
19,23,14,44,3.8066624897703196,1,2,4,2,4,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,3,0,4,1,96.0
2,23,2,171,5.147494476813453,0,0,1,3,1,96,4.574710978503383,1,0,1,5,6,42,3.7612001156935624,1,0,2,0,2,3,7,3,0,375.0
5,11,15,124,4.8283137373023015,1,1,4,5,4,95,4.564348191467836,0,2,0,4,5,34,3.5553480614894135,1,1,4,6,4,9,7,1,0,243.0
3,6,26,47,3.871201010907891,0,2,2,5,7,27,3.332204510175204,0,0,2,6,7,21,3.091042453358316,0,0,1,0,1,6,4,1,0,93.0
5,27,2,131,4.882801922586371,0,2,1,5,1,47,3.871201010907891,0,2,2,5,7,48,3.8918202981106265,1,0,3,6,8,3,5,1,0,298.0
0,10,28,193,5.267858159063328,0,1,3,4,3,114,4.74493212836325,1,0,4,2,4,101,4.624972813284271,0,2,1,3,1,4,5,1,0,364.0
9,1,2,147,4.997212273764115,0,0,2,0,7,89,4.499809670330265,0,2,4,5,9,101,4.624972813284271,0,2,1,3,1,11,1,1,0,251.0
15,26,7,192,5.262690188904886,1,0,2,3,2,125,4.836281906951478,0,2,0,6,5,117,4.770684624465665,0,0,2,5,7,1,0,1,0,334.0
28,8,16,89,4.499809670330265,0,2,4,5,9,54,4.007333185232471,1,0,4,5,4,41,3.7376696182833684,0,2,1,6,1,5,0,1,0,172.0
21,2,7,36,3.6109179126442243,1,0,1,1,6,30,3.4339872044851463,1,0,0,2,0,21,3.091042453358316,0,0,1,0,1,11,0,3,0,57.0
20,14,1,71,4.276666119016055,0,2,1,1,1,21,3.091042453358316,0,0,1,0,1,58,4.07753744390572,1,1,3,2,8,8,7,1,0,134.0
0,13,27,169,5.135798437050262,0,1,4,1,9,106,4.672828834461906,1,1,1,1,6,150,5.017279836814924,1,0,0,3,0,8,6,1,0,251.0
17,3,1,160,5.081404364984463,1,1,0,6,0,131,4.882801922586371,0,2,1,5,1,133,4.897839799950911,0,1,3,0,3,5,2,1,0,216.0
0,20,3,127,4.852030263919617,0,1,2,1,7,110,4.709530201312334,1,2,0,5,0,108,4.6913478822291435,1,0,3,3,8,3,3,1,0,163.0
6,2,7,188,5.241747015059643,1,2,3,6,8,100,4.61512051684126,1,1,0,2,0,154,5.043425116919247,1,1,4,0,4,1,7,2,0,310.0
13,20,28,124,4.8283137373023015,1,1,4,5,4,84,4.442651256490317,1,0,4,0,4,37,3.6375861597263857,0,1,2,2,7,0,5,1,0,251.0
6,18,10,50,3.9318256327243257,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,33,3.5263605246161616,0,0,3,5,3,10,7,1,0,99.0
23,12,9,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,0,7,1,1,47.0
13,5,11,153,5.0369526024136295,0,0,3,6,3,60,4.110873864173311,1,0,0,4,0,59,4.0943445622221,0,2,4,3,9,4,9,1,0,340.0
3,13,19,137,4.927253685157205,0,2,2,4,7,118,4.77912349311153,1,1,3,6,8,21,3.091042453358316,0,0,1,0,1,1,0,1,0,272.0
12,10,1,173,5.159055299214529,0,2,3,5,3,57,4.060443010546419,0,0,2,1,7,148,5.003946305945459,1,1,3,1,8,1,4,1,0,314.0
7,13,4,47,3.871201010907891,0,2,2,5,7,23,3.1780538303479458,0,2,3,2,3,30,3.4339872044851463,1,0,0,2,0,7,3,1,0,88.0
15,23,20,52,3.970291913552122,1,1,2,3,2,43,3.784189633918261,0,1,3,1,3,23,3.1780538303479458,0,2,3,2,3,1,6,1,0,90.0
24,11,28,156,5.056245805348308,1,0,1,2,6,5,1.791759469228055,0,2,0,5,5,111,4.718498871295094,0,0,1,6,1,0,1,1,0,352.0
