slot_person_name,slot_giver_name,slot_item_plural,slot_init_amt,slot_init_amt_abs_log1p,slot_init_amt_is_even,slot_init_amt_mod3,slot_init_amt_mod5,slot_init_amt_mod7,slot_init_amt_mod10,slot_loss_amt,slot_loss_amt_abs_log1p,slot_loss_amt_is_even,slot_loss_amt_mod3,slot_loss_amt_mod5,slot_loss_amt_mod7,slot_loss_amt_mod10,slot_gain_amt,slot_gain_amt_abs_log1p,slot_gain_amt_is_even,slot_gain_amt_mod3,slot_gain_amt_mod5,slot_gain_amt_mod7,slot_gain_amt_mod10,slot_reason_initial,slot_loss_context,slot_reason_additional,gcd_all,n_multiple_pairs,y
0,5,2,44,3.8066624897703196,1,2,4,2,4,16,2.833213344056216,1,1,1,2,6,21,3.091042453358316,0,0,1,0,1,6,6,4,1,0,49.0
0,5,9,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,31,3.4657359027997265,0,1,1,3,1,7,3,5,1,1,40.0
6,5,3,37,3.6375861597263857,0,1,2,2,7,3,1.3862943611198906,0,0,3,3,3,28,3.367295829986474,1,1,3,0,8,3,3,4,1,0,62.0
0,4,0,27,3.332204510175204,0,0,2,6,7,21,3.091042453358316,0,0,1,0,1,35,3.58351893845611,0,2,0,0,5,3,7,5,1,0,41.0
7,3,4,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,1,4,3,1,0,62.0
8,7,2,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,34,3.5553480614894135,1,1,4,6,4,0,1,4,2,1,62.0
6,5,5,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,0,2,0,6,3,3,1,0,39.0
8,4,6,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,0,5,0,2,6,7,1,1,61.0
7,3,1,44,3.8066624897703196,1,2,4,2,4,25,3.258096538021482,0,1,0,4,5,27,3.332204510175204,0,0,2,6,7,6,2,0,1,0,46.0
9,4,7,42,3.7612001156935624,1,0,2,0,2,38,3.6635616461296463,1,2,3,3,8,40,3.713572066704308,1,1,0,5,0,2,2,2,2,0,44.0
4,7,4,21,3.091042453358316,0,0,1,0,1,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,6,4,7,1,0,27.0
9,4,3,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,2,4,3,1,0,22.0
2,9,8,25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,0,1,5,26,3.295836866004329,1,2,1,5,6,1,2,4,1,0,36.0
5,6,1,16,2.833213344056216,1,1,1,2,6,13,2.6390573296152584,0,1,3,6,3,11,2.4849066497880004,0,2,1,4,1,5,2,2,1,0,14.0
3,5,7,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,22,3.1354942159291497,1,1,2,1,2,5,4,5,1,0,57.0
5,6,0,48,3.8918202981106265,1,0,3,6,8,31,3.4657359027997265,0,1,1,3,1,9,2.302585092994046,0,0,4,2,9,0,2,0,1,0,26.0
7,6,9,37,3.6375861597263857,0,1,2,2,7,33,3.5263605246161616,0,0,3,5,3,12,2.5649493574615367,1,0,2,5,2,1,8,7,1,0,16.0
9,0,3,39,3.6888794541139363,0,0,4,4,9,9,2.302585092994046,0,0,4,2,9,23,3.1780538303479458,0,2,3,2,3,3,5,6,1,0,53.0
1,4,9,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,7,8,0,1,2,8.0
3,2,3,35,3.58351893845611,0,2,0,0,5,20,3.044522437723423,1,2,0,6,0,21,3.091042453358316,0,0,1,0,1,2,4,7,1,0,36.0
4,5,4,22,3.1354942159291497,1,1,2,1,2,13,2.6390573296152584,0,1,3,6,3,21,3.091042453358316,0,0,1,0,1,4,1,2,1,0,30.0
3,0,6,19,2.995732273553991,0,1,4,5,9,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,5,3,1,1,0,16.0
9,6,9,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,6,6,1,1,10.0
1,3,1,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,2,0,4,1,0,35.0
1,3,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,1,2,1,1,1,27.0
5,1,0,30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,38,3.6635616461296463,1,2,3,3,8,4,2,5,1,0,55.0
0,7,2,42,3.7612001156935624,1,0,2,0,2,26,3.295836866004329,1,2,1,5,6,35,3.58351893845611,0,2,0,0,5,8,4,1,1,0,51.0
4,0,5,20,3.044522437723423,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,4,3,5,2,1,6.0
0,7,6,37,3.6375861597263857,0,1,2,2,7,33,3.5263605246161616,0,0,3,5,3,35,3.58351893845611,0,2,0,0,5,8,5,7,1,0,39.0
0,4,0,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,19,2.995732273553991,0,1,4,5,9,7,6,0,1,2,28.0
6,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,8,1,0,1,1,19.0
3,2,8,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,2,4,5,1,1,43.0
1,9,4,47,3.871201010907891,0,2,2,5,7,47,3.871201010907891,0,2,2,5,7,36,3.6109179126442243,1,0,1,1,6,5,6,5,1,1,36.0
7,8,7,45,3.828641396489095,0,0,0,3,5,44,3.8066624897703196,1,2,4,2,4,37,3.6375861597263857,0,1,2,2,7,6,6,1,1,0,38.0
9,1,2,36,3.6109179126442243,1,0,1,1,6,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,7,7,2,3,1,15.0
6,9,0,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,5,7,3,3,3,33.0
5,7,4,38,3.6635616461296463,1,2,3,3,8,20,3.044522437723423,1,2,0,6,0,30,3.4339872044851463,1,0,0,2,0,6,7,7,2,0,48.0
5,8,4,16,2.833213344056216,1,1,1,2,6,13,2.6390573296152584,0,1,3,6,3,33,3.5263605246161616,0,0,3,5,3,2,3,2,1,0,36.0
7,0,5,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,35,3.58351893845611,0,2,0,0,5,6,8,2,1,0,40.0
0,8,5,17,2.8903717578961645,0,2,2,3,7,11,2.4849066497880004,0,2,1,4,1,32,3.4965075614664802,1,2,2,4,2,6,3,1,1,0,38.0
4,7,3,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,16,2.833213344056216,1,1,1,2,6,0,1,4,1,2,22.0
9,6,6,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,2,8,7,1,0,24.0
4,9,4,48,3.8918202981106265,1,0,3,6,8,40,3.713572066704308,1,1,0,5,0,19,2.995732273553991,0,1,4,5,9,6,3,4,1,0,27.0
0,0,5,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,0,1,2,1,1,5.0
6,7,3,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,4,3,3,1,0,31.0
7,5,2,44,3.8066624897703196,1,2,4,2,4,40,3.713572066704308,1,1,0,5,0,18,2.9444389791664403,1,0,3,4,8,1,1,1,2,0,22.0
0,2,7,22,3.1354942159291497,1,1,2,1,2,9,2.302585092994046,0,0,4,2,9,14,2.70805020110221,1,2,4,0,4,4,7,4,1,0,27.0
8,9,7,35,3.58351893845611,0,2,0,0,5,32,3.4965075614664802,1,2,2,4,2,16,2.833213344056216,1,1,1,2,6,3,3,0,1,1,19.0
9,0,7,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,16,2.833213344056216,1,1,1,2,6,6,0,4,1,2,28.0
4,1,0,48,3.8918202981106265,1,0,3,6,8,43,3.784189633918261,0,1,3,1,3,33,3.5263605246161616,0,0,3,5,3,4,2,1,1,0,38.0
0,3,0,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,26,3.295836866004329,1,2,1,5,6,6,7,1,1,0,39.0
0,6,3,42,3.7612001156935624,1,0,2,0,2,18,2.9444389791664403,1,0,3,4,8,36,3.6109179126442243,1,0,1,1,6,4,0,2,6,1,60.0
9,5,1,37,3.6375861597263857,0,1,2,2,7,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,3,7,1,2,18.0
8,8,1,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,4,6,3,1,2,29.0
2,9,7,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,4,0,7,1,0,45.0
2,2,4,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,0,4,5,1,8,3,1,0,40.0
2,8,2,38,3.6635616461296463,1,2,3,3,8,15,2.772588722239781,0,0,0,1,5,39,3.6888794541139363,0,0,4,4,9,5,6,1,1,0,62.0
9,6,7,41,3.7376696182833684,0,2,1,6,1,23,3.1780538303479458,0,2,3,2,3,17,2.8903717578961645,0,2,2,3,7,3,5,0,1,0,35.0
6,9,1,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,5,3,6,1,0,20.0
0,6,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,1,7,0,1,1,19.0
7,1,5,32,3.4965075614664802,1,2,2,4,2,27,3.332204510175204,0,0,2,6,7,18,2.9444389791664403,1,0,3,4,8,8,3,7,1,0,23.0
9,8,1,41,3.7376696182833684,0,2,1,6,1,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,3,6,4,1,0,24.0
6,5,5,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,19,2.995732273553991,0,1,4,5,9,8,5,5,1,0,20.0
7,6,0,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,31,3.4657359027997265,0,1,1,3,1,1,0,6,1,1,31.0
6,2,8,24,3.2188758248682006,1,0,4,3,4,22,3.1354942159291497,1,1,2,1,2,11,2.4849066497880004,0,2,1,4,1,8,0,7,1,1,13.0
1,3,0,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,5,1,4,1,0,43.0
0,0,6,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,2,1,6,1,1,20.0
7,0,6,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,4,3,0,2,2,54.0
4,3,5,38,3.6635616461296463,1,2,3,3,8,28,3.367295829986474,1,1,3,0,8,39,3.6888794541139363,0,0,4,4,9,2,5,2,1,0,49.0
4,6,6,14,2.70805020110221,1,2,4,0,4,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,6,3,4,1,1,3.0
7,6,1,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,4,4,4,1,0,41.0
0,9,1,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,30,3.4339872044851463,1,0,0,2,0,5,8,5,1,0,33.0
2,5,1,48,3.8918202981106265,1,0,3,6,8,43,3.784189633918261,0,1,3,1,3,7,2.0794415416798357,0,1,2,0,7,8,8,2,1,0,12.0
2,4,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,6,0,1,3,9.0
8,6,5,24,3.2188758248682006,1,0,4,3,4,21,3.091042453358316,0,0,1,0,1,28,3.367295829986474,1,1,3,0,8,4,1,0,1,0,31.0
7,4,2,35,3.58351893845611,0,2,0,0,5,24,3.2188758248682006,1,0,4,3,4,19,2.995732273553991,0,1,4,5,9,4,0,4,1,0,30.0
8,1,7,44,3.8066624897703196,1,2,4,2,4,44,3.8066624897703196,1,2,4,2,4,21,3.091042453358316,0,0,1,0,1,3,6,5,1,1,21.0
2,9,9,46,3.8501476017100584,1,1,1,4,6,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,5,7,6,2,1,26.0
2,8,2,33,3.5263605246161616,0,0,3,5,3,11,2.4849066497880004,0,2,1,4,1,36,3.6109179126442243,1,0,1,1,6,4,7,7,1,1,58.0
5,1,5,50,3.9318256327243257,1,2,0,1,0,37,3.6375861597263857,0,1,2,2,7,29,3.4011973816621555,0,2,4,1,9,4,2,5,1,0,42.0
4,8,0,42,3.7612001156935624,1,0,2,0,2,41,3.7376696182833684,0,2,1,6,1,12,2.5649493574615367,1,0,2,5,2,3,4,0,1,0,13.0
7,4,9,41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,13,2.6390573296152584,0,1,3,6,3,4,8,5,1,0,52.0
7,2,7,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,7,0,7,1,0,17.0
6,5,4,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,8,7,5,1,0,33.0
4,3,3,34,3.5553480614894135,1,1,4,6,4,34,3.5553480614894135,1,1,4,6,4,13,2.6390573296152584,0,1,3,6,3,7,6,0,1,1,13.0
6,8,8,48,3.8918202981106265,1,0,3,6,8,20,3.044522437723423,1,2,0,6,0,24,3.2188758248682006,1,0,4,3,4,7,1,2,4,1,52.0
6,3,1,23,3.1780538303479458,0,2,3,2,3,18,2.9444389791664403,1,0,3,4,8,34,3.5553480614894135,1,1,4,6,4,5,8,2,1,0,39.0
1,9,7,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,8,5,1,1,1,23.0
9,5,1,48,3.8918202981106265,1,0,3,6,8,46,3.8501476017100584,1,1,1,4,6,1,0.6931471805599453,0,1,1,1,1,1,2,7,1,2,3.0
9,6,8,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,8,5,0,2,3,14.0
1,8,5,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,27,3.332204510175204,0,0,2,6,7,6,3,7,1,0,39.0
2,5,9,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,6,6,3,1,2,27.0
3,0,8,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,5,4,1,2,9.0
6,6,2,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,6,1,5,1,0,45.0
0,0,8,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,0,6,0,28,3.367295829986474,1,1,3,0,8,5,6,2,4,1,28.0
2,8,8,42,3.7612001156935624,1,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,8,3,6,1,1,37.0
6,9,8,39,3.6888794541139363,0,0,4,4,9,16,2.833213344056216,1,1,1,2,6,19,2.995732273553991,0,1,4,5,9,2,7,5,1,0,42.0
7,4,6,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,18,2.9444389791664403,1,0,3,4,8,2,0,1,1,0,31.0
0,1,8,34,3.5553480614894135,1,1,4,6,4,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,5,0,4,2,1,24.0
7,5,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,26,3.295836866004329,1,2,1,5,6,5,2,0,2,1,26.0
7,2,7,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,14,2.70805020110221,1,2,4,0,4,0,4,3,1,0,26.0
5,5,8,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,6,5,5,1,0,47.0
3,6,6,34,3.5553480614894135,1,1,4,6,4,13,2.6390573296152584,0,1,3,6,3,16,2.833213344056216,1,1,1,2,6,8,7,7,1,0,37.0
0,5,9,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,5,7,0,2,2,54.0
2,2,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,2,8,2,1,1,25.0
1,5,8,50,3.9318256327243257,1,2,0,1,0,47,3.871201010907891,0,2,2,5,7,40,3.713572066704308,1,1,0,5,0,8,8,2,1,0,43.0
1,0,6,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,0,2,0,0,7,1,1,0,39.0
2,8,4,18,2.9444389791664403,1,0,3,4,8,16,2.833213344056216,1,1,1,2,6,33,3.5263605246161616,0,0,3,5,3,5,5,7,1,0,35.0
8,1,0,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,26,3.295836866004329,1,2,1,5,6,2,8,1,1,0,43.0
8,6,3,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,4,3,6,3,1,27.0
8,0,7,37,3.6375861597263857,0,1,2,2,7,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,2,8,6,1,0,44.0
6,9,9,50,3.9318256327243257,1,2,0,1,0,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,2,6,7,1,0,17.0
0,0,0,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,26,3.295836866004329,1,2,1,5,6,2,4,1,1,2,43.0
8,1,7,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,26,3.295836866004329,1,2,1,5,6,4,1,2,2,0,30.0
1,3,7,44,3.8066624897703196,1,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,3,4,5,1,0,51.0
5,3,9,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,22,3.1354942159291497,1,1,2,1,2,5,1,7,2,1,38.0
1,9,6,23,3.1780538303479458,0,2,3,2,3,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,7,0,1,1,0,31.0
2,5,3,31,3.4657359027997265,0,1,1,3,1,24,3.2188758248682006,1,0,4,3,4,32,3.4965075614664802,1,2,2,4,2,2,6,5,1,0,39.0
3,6,0,40,3.713572066704308,1,1,0,5,0,26,3.295836866004329,1,2,1,5,6,35,3.58351893845611,0,2,0,0,5,8,8,1,1,0,49.0
1,8,0,27,3.332204510175204,0,0,2,6,7,16,2.833213344056216,1,1,1,2,6,32,3.4965075614664802,1,2,2,4,2,7,8,3,1,1,43.0
7,1,9,29,3.4011973816621555,0,2,4,1,9,1,0.6931471805599453,0,1,1,1,1,32,3.4965075614664802,1,2,2,4,2,0,2,4,1,2,60.0
0,0,5,44,3.8066624897703196,1,2,4,2,4,1,0.6931471805599453,0,1,1,1,1,29,3.4011973816621555,0,2,4,1,9,8,8,5,1,2,72.0
8,7,9,38,3.6635616461296463,1,2,3,3,8,29,3.4011973816621555,0,2,4,1,9,40,3.713572066704308,1,1,0,5,0,3,3,6,1,0,49.0
4,9,0,19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,8,3,6,1,0,10.0
8,7,8,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,19,2.995732273553991,0,1,4,5,9,6,8,6,1,1,40.0
6,7,4,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,0,4,5,6,8,0,1,0,28.0
8,6,8,49,3.912023005428146,0,1,4,0,9,30,3.4339872044851463,1,0,0,2,0,25,3.258096538021482,0,1,0,4,5,3,2,1,1,0,44.0
0,4,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,29,3.4011973816621555,0,2,4,1,9,2,7,0,1,2,33.0
3,3,6,16,2.833213344056216,1,1,1,2,6,9,2.302585092994046,0,0,4,2,9,32,3.4965075614664802,1,2,2,4,2,6,7,3,1,1,39.0
1,5,1,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,2,4,7,1,0,14.0
9,5,9,21,3.091042453358316,0,0,1,0,1,15,2.772588722239781,0,0,0,1,5,24,3.2188758248682006,1,0,4,3,4,8,1,4,3,0,30.0
6,4,1,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,7,5,1,1,0,12.0
3,4,2,32,3.4965075614664802,1,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,2,2,1,2,30.0
3,3,4,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,8,2,4,3,12.0
9,6,3,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,39,3.6888794541139363,0,0,4,4,9,0,0,5,1,0,46.0
9,6,8,22,3.1354942159291497,1,1,2,1,2,21,3.091042453358316,0,0,1,0,1,24,3.2188758248682006,1,0,4,3,4,0,5,0,1,0,25.0
4,7,2,27,3.332204510175204,0,0,2,6,7,17,2.8903717578961645,0,2,2,3,7,32,3.4965075614664802,1,2,2,4,2,3,2,3,1,0,42.0
7,8,7,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,0,1,4,2,2,38.0
7,3,4,44,3.8066624897703196,1,2,4,2,4,37,3.6375861597263857,0,1,2,2,7,19,2.995732273553991,0,1,4,5,9,2,6,2,1,0,26.0
7,3,9,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,8,5,2,1,2,16.0
0,5,6,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,2,6,1,1,1,35.0
8,1,4,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,0,6,4,1,0,36.0
4,2,8,42,3.7612001156935624,1,0,2,0,2,17,2.8903717578961645,0,2,2,3,7,21,3.091042453358316,0,0,1,0,1,1,3,7,1,1,46.0
5,9,1,48,3.8918202981106265,1,0,3,6,8,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,0,7,5,1,0,41.0
9,3,3,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,3,0,6,1,1,39.0
7,2,2,13,2.6390573296152584,0,1,3,6,3,11,2.4849066497880004,0,2,1,4,1,32,3.4965075614664802,1,2,2,4,2,2,1,3,1,0,34.0
9,1,0,42,3.7612001156935624,1,0,2,0,2,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,5,1,3,1,1,29.0
5,2,6,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,1,2,5,3,2,12.0
4,9,1,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,3,8,6,4,2,56.0
1,2,4,29,3.4011973816621555,0,2,4,1,9,6,1.9459101490553132,1,0,1,6,6,31,3.4657359027997265,0,1,1,3,1,2,3,0,1,0,54.0
7,2,0,38,3.6635616461296463,1,2,3,3,8,29,3.4011973816621555,0,2,4,1,9,14,2.70805020110221,1,2,4,0,4,7,8,0,1,0,23.0
4,8,5,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,27,3.332204510175204,0,0,2,6,7,7,6,0,1,0,31.0
2,9,0,48,3.8918202981106265,1,0,3,6,8,29,3.4011973816621555,0,2,4,1,9,23,3.1780538303479458,0,2,3,2,3,6,2,5,1,0,42.0
7,8,7,43,3.784189633918261,0,1,3,1,3,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,6,6,2,1,0,42.0
6,4,0,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,3,6,4,1,3,11.0
5,6,0,44,3.8066624897703196,1,2,4,2,4,42,3.7612001156935624,1,0,2,0,2,31,3.4657359027997265,0,1,1,3,1,5,4,0,1,0,33.0
5,7,4,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,0,0,1,1,0,27.0
5,3,8,39,3.6888794541139363,0,0,4,4,9,15,2.772588722239781,0,0,0,1,5,36,3.6109179126442243,1,0,1,1,6,8,6,7,3,0,60.0
5,1,8,36,3.6109179126442243,1,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,0,6,3,1,1,57.0
2,6,3,37,3.6375861597263857,0,1,2,2,7,22,3.1354942159291497,1,1,2,1,2,28,3.367295829986474,1,1,3,0,8,0,7,1,1,0,43.0
7,3,7,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,7,2,1,1,1,75.0
4,3,2,22,3.1354942159291497,1,1,2,1,2,21,3.091042453358316,0,0,1,0,1,23,3.1780538303479458,0,2,3,2,3,3,0,1,1,0,24.0
4,5,1,17,2.8903717578961645,0,2,2,3,7,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,8,2,1,1,1,17.0
3,3,5,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,33,3.5263605246161616,0,0,3,5,3,6,0,4,3,0,39.0
6,5,7,36,3.6109179126442243,1,0,1,1,6,22,3.1354942159291497,1,1,2,1,2,9,2.302585092994046,0,0,4,2,9,0,3,7,1,1,23.0
5,9,9,49,3.912023005428146,0,1,4,0,9,36,3.6109179126442243,1,0,1,1,6,24,3.2188758248682006,1,0,4,3,4,7,4,2,1,0,37.0
