slot_initial_count,slot_initial_count_abs_log1p,slot_initial_count_mod3,slot_initial_count_mod7,slot_percent_increase,slot_percent_increase_abs_log1p,slot_percent_increase_is_even,slot_percent_increase_mod3,slot_percent_increase_mod7,slot_percent_increase_mod10,slot_program_name,slot_people_noun,slot_time_prev,slot_time_curr,gcd_all,n_multiple_pairs,y
260,5.564520407322694,2,1,5,1.791759469228055,0,2,5,5,8,4,2,2,5,1,273.0
480,6.175867270105761,0,4,55,4.02535169073515,0,1,6,5,4,3,1,1,5,0,744.0
420,6.042632833682381,0,0,55,4.02535169073515,0,1,6,5,0,5,3,3,5,0,651.0
340,5.831882477283517,1,4,55,4.02535169073515,0,1,6,5,7,2,4,4,5,0,527.0
280,5.638354669333745,1,0,20,3.044522437723423,1,2,6,0,5,4,3,3,20,1,336.0
280,5.638354669333745,1,0,50,3.9318256327243257,1,2,1,0,8,0,4,4,10,0,420.0
380,5.942799375126701,2,2,30,3.4339872044851463,1,0,2,0,4,3,2,2,10,0,494.0
480,6.175867270105761,0,4,60,4.110873864173311,1,0,4,0,2,2,3,3,60,1,768.0
40,3.713572066704308,1,5,60,4.110873864173311,1,0,4,0,2,5,2,2,20,0,64.0
380,5.942799375126701,2,2,50,3.9318256327243257,1,2,1,0,3,1,3,3,10,0,570.0
100,4.61512051684126,1,2,75,4.330733340286331,0,0,5,5,0,0,0,0,25,0,175.0
340,5.831882477283517,1,4,5,1.791759469228055,0,2,5,5,7,0,4,4,5,1,357.0
40,3.713572066704308,1,5,15,2.772588722239781,0,0,1,5,6,5,4,4,5,0,46.0
120,4.795790545596741,0,1,40,3.713572066704308,1,1,5,0,9,3,3,3,40,1,168.0
260,5.564520407322694,2,1,45,3.828641396489095,0,0,3,5,2,4,2,2,5,0,377.0
60,4.110873864173311,0,4,55,4.02535169073515,0,1,6,5,1,3,1,1,5,0,93.0
40,3.713572066704308,1,5,45,3.828641396489095,0,0,3,5,4,0,4,4,5,0,58.0
120,4.795790545596741,0,1,45,3.828641396489095,0,0,3,5,3,2,2,2,15,0,174.0
240,5.484796933490655,0,2,10,2.3978952727983707,1,1,3,0,0,0,2,2,10,1,264.0
440,6.089044875446846,2,6,55,4.02535169073515,0,1,6,5,7,2,1,1,55,1,682.0
100,4.61512051684126,1,2,35,3.58351893845611,0,2,0,5,3,2,0,0,5,0,135.0
480,6.175867270105761,0,4,10,2.3978952727983707,1,1,3,0,2,1,3,3,10,1,528.0
400,5.993961427306569,1,1,20,3.044522437723423,1,2,6,0,9,2,3,3,20,1,480.0
80,4.394449154672439,2,3,70,4.2626798770413155,1,1,0,0,9,2,4,4,10,0,136.0
40,3.713572066704308,1,5,35,3.58351893845611,0,2,0,5,0,4,2,2,5,0,54.0
480,6.175867270105761,0,4,10,2.3978952727983707,1,1,3,0,3,3,0,0,10,1,528.0
420,6.042632833682381,0,0,80,4.394449154672439,1,2,3,0,7,5,4,4,20,0,756.0
80,4.394449154672439,2,3,70,4.2626798770413155,1,1,0,0,2,2,1,1,10,0,136.0
300,5.707110264748875,0,6,35,3.58351893845611,0,2,0,5,7,4,4,4,5,0,405.0
20,3.044522437723423,2,6,55,4.02535169073515,0,1,6,5,4,2,0,0,5,0,31.0
280,5.638354669333745,1,0,30,3.4339872044851463,1,0,2,0,8,4,0,0,10,0,364.0
320,5.771441123130016,2,5,5,1.791759469228055,0,2,5,5,9,1,4,4,5,1,336.0
500,6.2166061010848646,2,3,15,2.772588722239781,0,0,1,5,9,4,2,2,5,0,575.0
60,4.110873864173311,0,4,60,4.110873864173311,1,0,4,0,4,4,3,3,60,1,96.0
20,3.044522437723423,2,6,75,4.330733340286331,0,0,5,5,3,1,4,4,5,0,35.0
460,6.133398042996649,1,5,65,4.189654742026425,0,2,2,5,4,2,2,2,5,0,759.0
100,4.61512051684126,1,2,30,3.4339872044851463,1,0,2,0,7,0,1,1,10,0,130.0
240,5.484796933490655,0,2,45,3.828641396489095,0,0,3,5,0,5,2,2,15,0,348.0
220,5.3981627015177525,1,3,5,1.791759469228055,0,2,5,5,1,2,3,3,5,1,231.0
420,6.042632833682381,0,0,45,3.828641396489095,0,0,3,5,6,0,3,3,15,0,609.0
500,6.2166061010848646,2,3,45,3.828641396489095,0,0,3,5,5,1,4,4,5,0,725.0
220,5.3981627015177525,1,3,40,3.713572066704308,1,1,5,0,4,3,2,2,20,0,308.0
260,5.564520407322694,2,1,60,4.110873864173311,1,0,4,0,7,1,2,2,20,0,416.0
280,5.638354669333745,1,0,20,3.044522437723423,1,2,6,0,9,5,1,1,20,1,336.0
240,5.484796933490655,0,2,55,4.02535169073515,0,1,6,5,7,0,1,1,5,0,372.0
260,5.564520407322694,2,1,55,4.02535169073515,0,1,6,5,3,4,0,0,5,0,403.0
400,5.993961427306569,1,1,65,4.189654742026425,0,2,2,5,3,3,2,2,5,0,660.0
280,5.638354669333745,1,0,55,4.02535169073515,0,1,6,5,4,1,1,1,5,0,434.0
200,5.303304908059076,2,4,50,3.9318256327243257,1,2,1,0,9,4,1,1,50,1,300.0
200,5.303304908059076,2,4,35,3.58351893845611,0,2,0,5,2,3,4,4,5,0,270.0
60,4.110873864173311,0,4,55,4.02535169073515,0,1,6,5,8,0,0,0,5,0,93.0
360,5.8888779583328805,0,3,75,4.330733340286331,0,0,5,5,9,1,0,0,15,0,630.0
80,4.394449154672439,2,3,5,1.791759469228055,0,2,5,5,7,1,0,0,5,1,84.0
100,4.61512051684126,1,2,40,3.713572066704308,1,1,5,0,4,3,4,4,20,0,140.0
180,5.198497031265826,0,5,25,3.258096538021482,0,1,4,5,5,0,0,0,5,0,225.0
340,5.831882477283517,1,4,40,3.713572066704308,1,1,5,0,5,3,1,1,20,0,476.0
40,3.713572066704308,1,5,70,4.2626798770413155,1,1,0,0,4,2,4,4,10,0,68.0
120,4.795790545596741,0,1,45,3.828641396489095,0,0,3,5,4,3,0,0,15,0,174.0
240,5.484796933490655,0,2,20,3.044522437723423,1,2,6,0,6,1,3,3,20,1,288.0
60,4.110873864173311,0,4,55,4.02535169073515,0,1,6,5,2,4,1,1,5,0,93.0
320,5.771441123130016,2,5,60,4.110873864173311,1,0,4,0,4,3,2,2,20,0,512.0
300,5.707110264748875,0,6,35,3.58351893845611,0,2,0,5,9,4,4,4,5,0,405.0
360,5.8888779583328805,0,3,55,4.02535169073515,0,1,6,5,9,4,2,2,5,0,558.0
220,5.3981627015177525,1,3,5,1.791759469228055,0,2,5,5,2,0,1,1,5,1,231.0
500,6.2166061010848646,2,3,70,4.2626798770413155,1,1,0,0,2,0,1,1,10,0,850.0
440,6.089044875446846,2,6,40,3.713572066704308,1,1,5,0,7,0,2,2,40,1,616.0
120,4.795790545596741,0,1,70,4.2626798770413155,1,1,0,0,5,2,2,2,10,0,204.0
380,5.942799375126701,2,2,45,3.828641396489095,0,0,3,5,5,4,2,2,5,0,551.0
500,6.2166061010848646,2,3,5,1.791759469228055,0,2,5,5,6,1,1,1,5,1,525.0
60,4.110873864173311,0,4,80,4.394449154672439,1,2,3,0,7,0,0,0,20,0,108.0
220,5.3981627015177525,1,3,15,2.772588722239781,0,0,1,5,7,0,1,1,5,0,253.0
480,6.175867270105761,0,4,40,3.713572066704308,1,1,5,0,7,1,3,3,40,1,672.0
440,6.089044875446846,2,6,35,3.58351893845611,0,2,0,5,5,3,0,0,5,0,594.0
500,6.2166061010848646,2,3,35,3.58351893845611,0,2,0,5,5,4,0,0,5,0,675.0
320,5.771441123130016,2,5,20,3.044522437723423,1,2,6,0,5,1,4,4,20,1,384.0
200,5.303304908059076,2,4,5,1.791759469228055,0,2,5,5,1,4,0,0,5,1,210.0
440,6.089044875446846,2,6,40,3.713572066704308,1,1,5,0,5,4,4,4,40,1,616.0
140,4.948759890378168,2,0,80,4.394449154672439,1,2,3,0,9,5,4,4,20,0,252.0
400,5.993961427306569,1,1,35,3.58351893845611,0,2,0,5,3,3,2,2,5,0,540.0
480,6.175867270105761,0,4,25,3.258096538021482,0,1,4,5,7,2,1,1,5,0,600.0
140,4.948759890378168,2,0,15,2.772588722239781,0,0,1,5,4,3,1,1,5,0,161.0
320,5.771441123130016,2,5,5,1.791759469228055,0,2,5,5,2,1,2,2,5,1,336.0
120,4.795790545596741,0,1,75,4.330733340286331,0,0,5,5,5,4,1,1,15,0,210.0
260,5.564520407322694,2,1,60,4.110873864173311,1,0,4,0,1,1,0,0,20,0,416.0
60,4.110873864173311,0,4,50,3.9318256327243257,1,2,1,0,5,3,4,4,10,0,90.0
460,6.133398042996649,1,5,20,3.044522437723423,1,2,6,0,9,3,3,3,20,1,552.0
120,4.795790545596741,0,1,15,2.772588722239781,0,0,1,5,5,5,3,3,15,1,138.0
260,5.564520407322694,2,1,10,2.3978952727983707,1,1,3,0,7,4,1,1,10,1,286.0
480,6.175867270105761,0,4,15,2.772588722239781,0,0,1,5,5,0,4,4,15,1,552.0
20,3.044522437723423,2,6,35,3.58351893845611,0,2,0,5,1,0,4,4,5,0,27.0
260,5.564520407322694,2,1,40,3.713572066704308,1,1,5,0,8,0,3,3,20,0,364.0
320,5.771441123130016,2,5,40,3.713572066704308,1,1,5,0,6,1,0,0,40,1,448.0
100,4.61512051684126,1,2,65,4.189654742026425,0,2,2,5,6,2,1,1,5,0,165.0
40,3.713572066704308,1,5,30,3.4339872044851463,1,0,2,0,1,0,2,2,10,0,52.0
340,5.831882477283517,1,4,60,4.110873864173311,1,0,4,0,7,0,2,2,20,0,544.0
120,4.795790545596741,0,1,40,3.713572066704308,1,1,5,0,7,4,2,2,40,1,168.0
380,5.942799375126701,2,2,20,3.044522437723423,1,2,6,0,9,0,2,2,20,1,456.0
400,5.993961427306569,1,1,30,3.4339872044851463,1,0,2,0,2,0,2,2,10,0,520.0
100,4.61512051684126,1,2,45,3.828641396489095,0,0,3,5,6,0,4,4,5,0,145.0
300,5.707110264748875,0,6,10,2.3978952727983707,1,1,3,0,7,3,4,4,10,1,330.0
260,5.564520407322694,2,1,55,4.02535169073515,0,1,6,5,4,4,3,3,5,0,403.0
440,6.089044875446846,2,6,10,2.3978952727983707,1,1,3,0,0,3,3,3,10,1,484.0
180,5.198497031265826,0,5,45,3.828641396489095,0,0,3,5,5,5,0,0,45,1,261.0
340,5.831882477283517,1,4,5,1.791759469228055,0,2,5,5,1,3,2,2,5,1,357.0
80,4.394449154672439,2,3,40,3.713572066704308,1,1,5,0,3,2,0,0,40,1,112.0
120,4.795790545596741,0,1,75,4.330733340286331,0,0,5,5,2,3,3,3,15,0,210.0
400,5.993961427306569,1,1,80,4.394449154672439,1,2,3,0,2,0,4,4,80,1,720.0
40,3.713572066704308,1,5,40,3.713572066704308,1,1,5,0,7,4,4,4,40,1,56.0
40,3.713572066704308,1,5,5,1.791759469228055,0,2,5,5,1,5,4,4,5,1,42.0
260,5.564520407322694,2,1,35,3.58351893845611,0,2,0,5,1,2,0,0,5,0,351.0
480,6.175867270105761,0,4,70,4.2626798770413155,1,1,0,0,0,1,4,4,10,0,816.0
260,5.564520407322694,2,1,80,4.394449154672439,1,2,3,0,4,2,3,3,20,0,468.0
460,6.133398042996649,1,5,25,3.258096538021482,0,1,4,5,7,4,0,0,5,0,575.0
300,5.707110264748875,0,6,10,2.3978952727983707,1,1,3,0,7,4,2,2,10,1,330.0
440,6.089044875446846,2,6,50,3.9318256327243257,1,2,1,0,7,4,1,1,10,0,660.0
340,5.831882477283517,1,4,25,3.258096538021482,0,1,4,5,7,3,2,2,5,0,425.0
440,6.089044875446846,2,6,35,3.58351893845611,0,2,0,5,2,3,3,3,5,0,594.0
160,5.081404364984463,1,6,75,4.330733340286331,0,0,5,5,7,4,1,1,5,0,280.0
100,4.61512051684126,1,2,45,3.828641396489095,0,0,3,5,2,5,4,4,5,0,145.0
420,6.042632833682381,0,0,80,4.394449154672439,1,2,3,0,3,3,2,2,20,0,756.0
140,4.948759890378168,2,0,15,2.772588722239781,0,0,1,5,0,1,1,1,5,0,161.0
100,4.61512051684126,1,2,25,3.258096538021482,0,1,4,5,2,5,2,2,25,1,125.0
240,5.484796933490655,0,2,5,1.791759469228055,0,2,5,5,6,3,3,3,5,1,252.0
240,5.484796933490655,0,2,80,4.394449154672439,1,2,3,0,8,5,4,4,80,1,432.0
300,5.707110264748875,0,6,10,2.3978952727983707,1,1,3,0,3,0,1,1,10,1,330.0
260,5.564520407322694,2,1,5,1.791759469228055,0,2,5,5,3,0,4,4,5,1,273.0
160,5.081404364984463,1,6,5,1.791759469228055,0,2,5,5,4,2,1,1,5,1,168.0
460,6.133398042996649,1,5,55,4.02535169073515,0,1,6,5,0,0,4,4,5,0,713.0
120,4.795790545596741,0,1,30,3.4339872044851463,1,0,2,0,5,3,3,3,30,1,156.0
480,6.175867270105761,0,4,70,4.2626798770413155,1,1,0,0,1,0,2,2,10,0,816.0
420,6.042632833682381,0,0,35,3.58351893845611,0,2,0,5,7,1,4,4,35,1,567.0
420,6.042632833682381,0,0,40,3.713572066704308,1,1,5,0,1,3,2,2,20,0,588.0
260,5.564520407322694,2,1,35,3.58351893845611,0,2,0,5,7,1,1,1,5,0,351.0
200,5.303304908059076,2,4,70,4.2626798770413155,1,1,0,0,2,3,0,0,10,0,340.0
440,6.089044875446846,2,6,70,4.2626798770413155,1,1,0,0,5,5,3,3,10,0,748.0
140,4.948759890378168,2,0,5,1.791759469228055,0,2,5,5,6,3,0,0,5,1,147.0
360,5.8888779583328805,0,3,35,3.58351893845611,0,2,0,5,9,5,2,2,5,0,486.0
100,4.61512051684126,1,2,65,4.189654742026425,0,2,2,5,9,2,2,2,5,0,165.0
340,5.831882477283517,1,4,5,1.791759469228055,0,2,5,5,8,3,4,4,5,1,357.0
20,3.044522437723423,2,6,5,1.791759469228055,0,2,5,5,3,4,0,0,5,1,21.0
180,5.198497031265826,0,5,80,4.394449154672439,1,2,3,0,3,3,0,0,20,0,324.0
200,5.303304908059076,2,4,55,4.02535169073515,0,1,6,5,7,1,2,2,5,0,310.0
140,4.948759890378168,2,0,70,4.2626798770413155,1,1,0,0,6,0,1,1,70,1,238.0
420,6.042632833682381,0,0,55,4.02535169073515,0,1,6,5,8,3,0,0,5,0,651.0
500,6.2166061010848646,2,3,25,3.258096538021482,0,1,4,5,8,2,1,1,25,1,625.0
380,5.942799375126701,2,2,65,4.189654742026425,0,2,2,5,0,3,4,4,5,0,627.0
340,5.831882477283517,1,4,5,1.791759469228055,0,2,5,5,1,2,4,4,5,1,357.0
220,5.3981627015177525,1,3,65,4.189654742026425,0,2,2,5,6,5,0,0,5,0,363.0
320,5.771441123130016,2,5,65,4.189654742026425,0,2,2,5,4,4,3,3,5,0,528.0
420,6.042632833682381,0,0,30,3.4339872044851463,1,0,2,0,1,5,4,4,30,1,546.0
180,5.198497031265826,0,5,30,3.4339872044851463,1,0,2,0,8,0,3,3,30,1,234.0
220,5.3981627015177525,1,3,10,2.3978952727983707,1,1,3,0,7,1,4,4,10,1,242.0
180,5.198497031265826,0,5,20,3.044522437723423,1,2,6,0,9,2,4,4,20,1,216.0
40,3.713572066704308,1,5,30,3.4339872044851463,1,0,2,0,2,0,3,3,10,0,52.0
180,5.198497031265826,0,5,55,4.02535169073515,0,1,6,5,2,2,2,2,5,0,279.0
300,5.707110264748875,0,6,80,4.394449154672439,1,2,3,0,8,5,4,4,20,0,540.0
80,4.394449154672439,2,3,70,4.2626798770413155,1,1,0,0,0,4,2,2,10,0,136.0
340,5.831882477283517,1,4,65,4.189654742026425,0,2,2,5,3,1,0,0,5,0,561.0
400,5.993961427306569,1,1,55,4.02535169073515,0,1,6,5,8,3,4,4,5,0,620.0
180,5.198497031265826,0,5,20,3.044522437723423,1,2,6,0,8,2,2,2,20,1,216.0
380,5.942799375126701,2,2,15,2.772588722239781,0,0,1,5,6,5,0,0,5,0,437.0
420,6.042632833682381,0,0,30,3.4339872044851463,1,0,2,0,5,2,2,2,30,1,546.0
400,5.993961427306569,1,1,70,4.2626798770413155,1,1,0,0,7,5,2,2,10,0,680.0
440,6.089044875446846,2,6,35,3.58351893845611,0,2,0,5,7,0,0,0,5,0,594.0
100,4.61512051684126,1,2,75,4.330733340286331,0,0,5,5,2,3,1,1,25,0,175.0
260,5.564520407322694,2,1,80,4.394449154672439,1,2,3,0,3,2,2,2,20,0,468.0
240,5.484796933490655,0,2,5,1.791759469228055,0,2,5,5,5,3,0,0,5,1,252.0
420,6.042632833682381,0,0,20,3.044522437723423,1,2,6,0,5,5,2,2,20,1,504.0
120,4.795790545596741,0,1,30,3.4339872044851463,1,0,2,0,5,2,2,2,30,1,156.0
300,5.707110264748875,0,6,60,4.110873864173311,1,0,4,0,5,4,0,0,60,1,480.0
60,4.110873864173311,0,4,20,3.044522437723423,1,2,6,0,0,0,3,3,20,1,72.0
500,6.2166061010848646,2,3,5,1.791759469228055,0,2,5,5,8,4,4,4,5,1,525.0
140,4.948759890378168,2,0,55,4.02535169073515,0,1,6,5,8,2,4,4,5,0,217.0
260,5.564520407322694,2,1,30,3.4339872044851463,1,0,2,0,5,3,2,2,10,0,338.0
440,6.089044875446846,2,6,30,3.4339872044851463,1,0,2,0,9,4,1,1,10,0,572.0
140,4.948759890378168,2,0,35,3.58351893845611,0,2,0,5,0,2,3,3,35,1,189.0
20,3.044522437723423,2,6,25,3.258096538021482,0,1,4,5,6,0,1,1,5,0,25.0
440,6.089044875446846,2,6,30,3.4339872044851463,1,0,2,0,3,3,0,0,10,0,572.0
100,4.61512051684126,1,2,10,2.3978952727983707,1,1,3,0,6,4,1,1,10,1,110.0
60,4.110873864173311,0,4,45,3.828641396489095,0,0,3,5,1,4,0,0,15,0,87.0
200,5.303304908059076,2,4,80,4.394449154672439,1,2,3,0,2,0,1,1,40,0,360.0
260,5.564520407322694,2,1,65,4.189654742026425,0,2,2,5,5,1,2,2,65,1,429.0
180,5.198497031265826,0,5,5,1.791759469228055,0,2,5,5,4,2,0,0,5,1,189.0
80,4.394449154672439,2,3,5,1.791759469228055,0,2,5,5,1,5,1,1,5,1,84.0
200,5.303304908059076,2,4,10,2.3978952727983707,1,1,3,0,0,4,2,2,10,1,220.0
500,6.2166061010848646,2,3,65,4.189654742026425,0,2,2,5,6,4,3,3,5,0,825.0
260,5.564520407322694,2,1,55,4.02535169073515,0,1,6,5,5,1,4,4,5,0,403.0
180,5.198497031265826,0,5,55,4.02535169073515,0,1,6,5,3,1,2,2,5,0,279.0
40,3.713572066704308,1,5,15,2.772588722239781,0,0,1,5,6,3,0,0,5,0,46.0
200,5.303304908059076,2,4,40,3.713572066704308,1,1,5,0,1,2,2,2,40,1,280.0
280,5.638354669333745,1,0,70,4.2626798770413155,1,1,0,0,1,1,0,0,70,1,476.0
340,5.831882477283517,1,4,70,4.2626798770413155,1,1,0,0,8,4,2,2,10,0,578.0
80,4.394449154672439,2,3,45,3.828641396489095,0,0,3,5,5,4,3,3,5,0,116.0
480,6.175867270105761,0,4,45,3.828641396489095,0,0,3,5,3,5,2,2,15,0,696.0
400,5.993961427306569,1,1,60,4.110873864173311,1,0,4,0,3,1,1,1,20,0,640.0
240,5.484796933490655,0,2,80,4.394449154672439,1,2,3,0,0,3,1,1,80,1,432.0
380,5.942799375126701,2,2,15,2.772588722239781,0,0,1,5,8,2,0,0,5,0,437.0
260,5.564520407322694,2,1,60,4.110873864173311,1,0,4,0,1,0,4,4,20,0,416.0
380,5.942799375126701,2,2,75,4.330733340286331,0,0,5,5,9,4,0,0,5,0,665.0
300,5.707110264748875,0,6,40,3.713572066704308,1,1,5,0,3,4,3,3,20,0,420.0
40,3.713572066704308,1,5,25,3.258096538021482,0,1,4,5,7,4,2,2,5,0,50.0
140,4.948759890378168,2,0,15,2.772588722239781,0,0,1,5,8,0,4,4,5,0,161.0
400,5.993961427306569,1,1,35,3.58351893845611,0,2,0,5,6,2,3,3,5,0,540.0
420,6.042632833682381,0,0,40,3.713572066704308,1,1,5,0,1,0,2,2,20,0,588.0
80,4.394449154672439,2,3,20,3.044522437723423,1,2,6,0,1,2,1,1,20,1,96.0
480,6.175867270105761,0,4,60,4.110873864173311,1,0,4,0,0,2,0,0,60,1,768.0
300,5.707110264748875,0,6,5,1.791759469228055,0,2,5,5,3,5,4,4,5,1,315.0
80,4.394449154672439,2,3,15,2.772588722239781,0,0,1,5,3,2,3,3,5,0,92.0
120,4.795790545596741,0,1,5,1.791759469228055,0,2,5,5,8,2,2,2,5,1,126.0
160,5.081404364984463,1,6,50,3.9318256327243257,1,2,1,0,8,0,2,2,10,0,240.0
120,4.795790545596741,0,1,40,3.713572066704308,1,1,5,0,4,3,2,2,40,1,168.0
380,5.942799375126701,2,2,30,3.4339872044851463,1,0,2,0,7,4,2,2,10,0,494.0
340,5.831882477283517,1,4,80,4.394449154672439,1,2,3,0,1,0,3,3,20,0,612.0
340,5.831882477283517,1,4,30,3.4339872044851463,1,0,2,0,9,5,3,3,10,0,442.0
500,6.2166061010848646,2,3,20,3.044522437723423,1,2,6,0,3,2,2,2,20,1,600.0
80,4.394449154672439,2,3,5,1.791759469228055,0,2,5,5,5,0,4,4,5,1,84.0
160,5.081404364984463,1,6,60,4.110873864173311,1,0,4,0,4,5,2,2,20,0,256.0
80,4.394449154672439,2,3,5,1.791759469228055,0,2,5,5,7,5,3,3,5,1,84.0
440,6.089044875446846,2,6,45,3.828641396489095,0,0,3,5,2,1,1,1,5,0,638.0
400,5.993961427306569,1,1,80,4.394449154672439,1,2,3,0,1,0,4,4,80,1,720.0
380,5.942799375126701,2,2,50,3.9318256327243257,1,2,1,0,0,4,0,0,10,0,570.0
480,6.175867270105761,0,4,30,3.4339872044851463,1,0,2,0,4,5,1,1,30,1,624.0
200,5.303304908059076,2,4,70,4.2626798770413155,1,1,0,0,7,5,3,3,10,0,340.0
380,5.942799375126701,2,2,60,4.110873864173311,1,0,4,0,0,0,1,1,20,0,608.0
420,6.042632833682381,0,0,40,3.713572066704308,1,1,5,0,4,5,2,2,20,0,588.0
280,5.638354669333745,1,0,65,4.189654742026425,0,2,2,5,3,3,4,4,5,0,462.0
160,5.081404364984463,1,6,20,3.044522437723423,1,2,6,0,5,4,0,0,20,1,192.0
240,5.484796933490655,0,2,35,3.58351893845611,0,2,0,5,9,1,0,0,5,0,324.0
280,5.638354669333745,1,0,50,3.9318256327243257,1,2,1,0,9,1,0,0,10,0,420.0
400,5.993961427306569,1,1,45,3.828641396489095,0,0,3,5,5,0,3,3,5,0,580.0
320,5.771441123130016,2,5,5,1.791759469228055,0,2,5,5,9,3,3,3,5,1,336.0
340,5.831882477283517,1,4,35,3.58351893845611,0,2,0,5,2,1,3,3,5,0,459.0
320,5.771441123130016,2,5,80,4.394449154672439,1,2,3,0,0,4,2,2,80,1,576.0
140,4.948759890378168,2,0,80,4.394449154672439,1,2,3,0,3,0,1,1,20,0,252.0
40,3.713572066704308,1,5,35,3.58351893845611,0,2,0,5,9,1,3,3,5,0,54.0
160,5.081404364984463,1,6,75,4.330733340286331,0,0,5,5,5,5,2,2,5,0,280.0
260,5.564520407322694,2,1,50,3.9318256327243257,1,2,1,0,8,4,4,4,10,0,390.0
260,5.564520407322694,2,1,65,4.189654742026425,0,2,2,5,3,0,4,4,65,1,429.0
320,5.771441123130016,2,5,55,4.02535169073515,0,1,6,5,9,1,4,4,5,0,496.0
300,5.707110264748875,0,6,75,4.330733340286331,0,0,5,5,0,2,3,3,75,1,525.0
320,5.771441123130016,2,5,70,4.2626798770413155,1,1,0,0,3,2,3,3,10,0,544.0
80,4.394449154672439,2,3,80,4.394449154672439,1,2,3,0,4,0,0,0,80,1,144.0
20,3.044522437723423,2,6,40,3.713572066704308,1,1,5,0,9,3,3,3,20,1,28.0
260,5.564520407322694,2,1,70,4.2626798770413155,1,1,0,0,5,1,3,3,10,0,442.0
320,5.771441123130016,2,5,80,4.394449154672439,1,2,3,0,8,0,1,1,80,1,576.0
340,5.831882477283517,1,4,30,3.4339872044851463,1,0,2,0,2,4,4,4,10,0,442.0
440,6.089044875446846,2,6,75,4.330733340286331,0,0,5,5,5,5,4,4,5,0,770.0
120,4.795790545596741,0,1,55,4.02535169073515,0,1,6,5,6,2,2,2,5,0,186.0
340,5.831882477283517,1,4,80,4.394449154672439,1,2,3,0,6,0,1,1,20,0,612.0
340,5.831882477283517,1,4,65,4.189654742026425,0,2,2,5,5,2,1,1,5,0,561.0
20,3.044522437723423,2,6,50,3.9318256327243257,1,2,1,0,9,0,2,2,10,0,30.0
300,5.707110264748875,0,6,75,4.330733340286331,0,0,5,5,7,4,1,1,75,1,525.0
400,5.993961427306569,1,1,50,3.9318256327243257,1,2,1,0,8,0,2,2,50,1,600.0
180,5.198497031265826,0,5,80,4.394449154672439,1,2,3,0,7,1,1,1,20,0,324.0
60,4.110873864173311,0,4,50,3.9318256327243257,1,2,1,0,0,5,0,0,10,0,90.0
420,6.042632833682381,0,0,75,4.330733340286331,0,0,5,5,3,4,4,4,15,0,735.0
260,5.564520407322694,2,1,80,4.394449154672439,1,2,3,0,8,2,4,4,20,0,468.0
480,6.175867270105761,0,4,10,2.3978952727983707,1,1,3,0,2,2,3,3,10,1,528.0
180,5.198497031265826,0,5,80,4.394449154672439,1,2,3,0,7,3,0,0,20,0,324.0
340,5.831882477283517,1,4,20,3.044522437723423,1,2,6,0,3,4,3,3,20,1,408.0
420,6.042632833682381,0,0,35,3.58351893845611,0,2,0,5,6,0,2,2,35,1,567.0
100,4.61512051684126,1,2,5,1.791759469228055,0,2,5,5,2,2,3,3,5,1,105.0
160,5.081404364984463,1,6,15,2.772588722239781,0,0,1,5,1,0,1,1,5,0,184.0
460,6.133398042996649,1,5,30,3.4339872044851463,1,0,2,0,2,0,0,0,10,0,598.0
60,4.110873864173311,0,4,5,1.791759469228055,0,2,5,5,4,3,2,2,5,1,63.0
20,3.044522437723423,2,6,60,4.110873864173311,1,0,4,0,9,1,2,2,20,1,32.0
300,5.707110264748875,0,6,80,4.394449154672439,1,2,3,0,1,3,4,4,20,0,540.0
240,5.484796933490655,0,2,30,3.4339872044851463,1,0,2,0,0,3,3,3,30,1,312.0
140,4.948759890378168,2,0,40,3.713572066704308,1,1,5,0,2,0,1,1,20,0,196.0
60,4.110873864173311,0,4,5,1.791759469228055,0,2,5,5,8,1,3,3,5,1,63.0
160,5.081404364984463,1,6,60,4.110873864173311,1,0,4,0,5,2,4,4,20,0,256.0
140,4.948759890378168,2,0,15,2.772588722239781,0,0,1,5,7,3,4,4,5,0,161.0
120,4.795790545596741,0,1,60,4.110873864173311,1,0,4,0,4,4,1,1,60,1,192.0
280,5.638354669333745,1,0,80,4.394449154672439,1,2,3,0,8,1,1,1,40,0,504.0
180,5.198497031265826,0,5,75,4.330733340286331,0,0,5,5,4,0,3,3,15,0,315.0
220,5.3981627015177525,1,3,65,4.189654742026425,0,2,2,5,5,2,3,3,5,0,363.0
140,4.948759890378168,2,0,45,3.828641396489095,0,0,3,5,9,0,2,2,5,0,203.0
240,5.484796933490655,0,2,5,1.791759469228055,0,2,5,5,1,1,1,1,5,1,252.0
480,6.175867270105761,0,4,50,3.9318256327243257,1,2,1,0,7,0,1,1,10,0,720.0
120,4.795790545596741,0,1,60,4.110873864173311,1,0,4,0,2,0,4,4,60,1,192.0
60,4.110873864173311,0,4,80,4.394449154672439,1,2,3,0,5,3,2,2,20,0,108.0
200,5.303304908059076,2,4,80,4.394449154672439,1,2,3,0,7,2,2,2,40,0,360.0
220,5.3981627015177525,1,3,65,4.189654742026425,0,2,2,5,9,2,0,0,5,0,363.0
80,4.394449154672439,2,3,75,4.330733340286331,0,0,5,5,9,1,3,3,5,0,140.0
100,4.61512051684126,1,2,15,2.772588722239781,0,0,1,5,8,5,4,4,5,0,115.0
140,4.948759890378168,2,0,35,3.58351893845611,0,2,0,5,3,2,3,3,35,1,189.0
