slot_person,slot_object,slot_place,slot_level_term,slot_floors,slot_floors_abs_log1p,slot_floors_is_even,slot_floors_mod3,slot_floors_mod5,slot_floors_mod7,slot_floors_mod10,slot_height_per_floor,slot_height_per_floor_abs_log1p,slot_height_per_floor_is_even,slot_height_per_floor_mod3,slot_height_per_floor_mod5,slot_height_per_floor_mod7,slot_height_per_floor_mod10,slot_unit,slot_ratio_numer,slot_ratio_numer_abs_log1p,slot_ratio_numer_is_even,slot_ratio_numer_mod3,slot_ratio_numer_mod5,slot_ratio_numer_mod7,slot_ratio_numer_mod10,slot_ratio_denom,slot_ratio_denom_abs_log1p,slot_ratio_denom_is_even,slot_ratio_denom_mod3,slot_ratio_denom_mod5,slot_ratio_denom_mod7,slot_ratio_denom_mod10,slot_bounce_count,slot_bounce_count_abs_log1p,slot_bounce_count_is_even,slot_bounce_count_mod3,slot_bounce_count_mod5,slot_bounce_count_mod7,slot_bounce_count_mod10,n_multiple_pairs,y
2,4,0,1,5,1.791759469228055,0,2,0,5,5,875,6.775366090936392,0,2,0,0,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,2240.0
5,0,2,1,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,144.0
7,0,1,2,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9,36.0
2,1,3,0,3,1.3862943611198906,0,0,3,3,3,576,6.3578422665081,1,0,1,2,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,7,729.0
0,3,4,2,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,150.0
4,4,4,0,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,8.0
4,3,4,1,6,1.9459101490553132,1,0,1,6,6,63,4.1588830833596715,0,0,3,0,3,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,168.0
5,2,5,1,4,1.6094379124341003,1,1,4,4,4,175,5.170483995038151,0,1,0,0,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,252.0
1,2,5,2,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,36.0
7,2,0,0,2,1.0986122886681098,1,2,2,2,2,48,3.8918202981106265,1,0,3,6,8,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,54.0
3,4,4,1,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,7,42.0
0,2,1,1,4,1.6094379124341003,1,1,4,4,4,750,6.621405651764134,1,0,0,1,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,648.0
5,1,5,0,2,1.0986122886681098,1,2,2,2,2,1500,7.313886831633462,1,0,0,2,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,648.0
3,2,1,2,3,1.3862943611198906,0,0,3,3,3,28,3.367295829986474,1,1,3,0,8,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,7,21.0
5,0,4,0,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,6,12.0
1,0,4,1,6,1.9459101490553132,1,0,1,6,6,1125,7.026426808699636,0,0,0,5,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,1458.0
7,2,2,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,72.0
1,2,2,1,3,1.3862943611198906,0,0,3,3,3,44,3.8066624897703196,1,2,4,2,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,99.0
0,3,0,0,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,108.0
6,3,4,1,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,7,36.0
6,1,0,1,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,7,15.0
7,3,4,2,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,15.0
2,1,1,1,2,1.0986122886681098,1,2,2,2,2,48,3.8918202981106265,1,0,3,6,8,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,12.0
0,2,5,1,3,1.3862943611198906,0,0,3,3,3,375,5.929589143389895,0,0,0,4,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,576.0
6,0,3,2,3,1.3862943611198906,0,0,3,3,3,875,6.775366090936392,0,2,0,0,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,567.0
1,2,5,0,2,1.0986122886681098,1,2,2,2,2,44,3.8066624897703196,1,2,4,2,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,22.0
6,0,2,1,3,1.3862943611198906,0,0,3,3,3,81,4.406719247264253,0,0,1,4,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,72.0
7,0,2,0,3,1.3862943611198906,0,0,3,3,3,48,3.8918202981106265,1,0,3,6,8,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,8,36.0
6,2,5,2,4,1.6094379124341003,1,1,4,4,4,150,5.017279836814924,1,0,0,3,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,216.0
7,4,2,1,4,1.6094379124341003,1,1,4,4,4,200,5.303304908059076,1,2,0,4,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,7,512.0
3,3,1,1,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,90.0
1,0,2,0,6,1.9459101490553132,1,0,1,6,6,375,5.929589143389895,0,0,0,4,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,486.0
0,2,3,2,2,1.0986122886681098,1,2,2,2,2,80,4.394449154672439,1,2,0,3,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,20.0
2,2,2,1,6,1.9459101490553132,1,0,1,6,6,243,5.497168225293202,0,0,3,5,3,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,432.0
7,0,1,0,5,1.791759469228055,0,2,0,5,5,275,5.62040086571715,0,2,0,2,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,880.0
2,3,5,1,2,1.0986122886681098,1,2,2,2,2,750,6.621405651764134,1,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,324.0
3,3,3,0,2,1.0986122886681098,1,2,2,2,2,81,4.406719247264253,0,0,1,4,1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,72.0
7,1,1,0,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,0,6,0,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,200.0
2,2,1,1,3,1.3862943611198906,0,0,3,3,3,297,5.697093486505405,0,0,2,3,7,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,264.0
5,3,3,2,4,1.6094379124341003,1,1,4,4,4,384,5.953243334287785,1,0,4,6,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,648.0
2,0,0,1,3,1.3862943611198906,0,0,3,3,3,175,5.170483995038151,0,1,0,0,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,336.0
3,0,4,0,3,1.3862943611198906,0,0,3,3,3,1500,7.313886831633462,1,0,0,2,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,972.0
6,0,2,2,5,1.791759469228055,0,2,0,5,5,576,6.3578422665081,1,0,1,2,6,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1215.0
5,3,2,0,2,1.0986122886681098,1,2,2,2,2,100,4.61512051684126,1,1,0,2,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,7,128.0
0,1,5,2,2,1.0986122886681098,1,2,2,2,2,250,5.5254529391317835,1,1,0,5,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,320.0
2,2,4,2,5,1.791759469228055,0,2,0,5,5,128,4.859812404361672,1,2,3,2,8,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,360.0
1,1,2,0,2,1.0986122886681098,1,2,2,2,2,704,6.558197802812269,1,2,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,594.0
1,0,0,1,6,1.9459101490553132,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,9,144.0
4,3,5,1,2,1.0986122886681098,1,2,2,2,2,55,4.02535169073515,0,1,0,6,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,66.0
1,0,1,2,4,1.6094379124341003,1,1,4,4,4,144,4.976733742420574,1,0,4,4,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,324.0
3,4,3,0,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,360.0
3,4,2,2,5,1.791759469228055,0,2,0,5,5,375,5.929589143389895,0,0,0,4,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,405.0
6,3,1,1,2,1.0986122886681098,1,2,2,2,2,90,4.51085950651685,1,0,0,6,0,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,7,80.0
7,2,1,0,2,1.0986122886681098,1,2,2,2,2,225,5.420534999272286,0,0,0,1,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,288.0
3,1,2,0,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,240.0
1,3,4,2,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,0,3,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,50.0
1,2,3,0,5,1.791759469228055,0,2,0,5,5,176,5.176149732573829,1,2,1,1,6,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,495.0
3,2,3,2,6,1.9459101490553132,1,0,1,6,6,875,6.775366090936392,0,2,0,0,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1134.0
2,0,4,0,5,1.791759469228055,0,2,0,5,5,320,5.771441123130016,1,2,0,5,0,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,675.0
7,4,5,0,3,1.3862943611198906,0,0,3,3,3,175,5.170483995038151,0,1,0,0,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,189.0
3,1,1,2,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,8,216.0
3,3,2,1,6,1.9459101490553132,1,0,1,6,6,192,5.262690188904886,1,0,2,3,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,7,486.0
1,1,3,2,5,1.791759469228055,0,2,0,5,5,1500,7.313886831633462,1,0,0,2,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,1620.0
4,0,3,0,5,1.791759469228055,0,2,0,5,5,250,5.5254529391317835,1,1,0,5,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,450.0
4,4,3,0,3,1.3862943611198906,0,0,3,3,3,500,6.2166061010848646,1,2,0,3,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,768.0
5,2,1,0,6,1.9459101490553132,1,0,1,6,6,512,6.240275845170769,1,2,2,1,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1296.0
1,4,0,1,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,0,1,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,48.0
1,2,3,2,3,1.3862943611198906,0,0,3,3,3,112,4.727387818712341,1,1,2,0,2,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,189.0
1,4,1,0,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,0,3,0,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,40.0
1,4,1,2,3,1.3862943611198906,0,0,3,3,3,48,3.8918202981106265,1,0,3,6,8,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,81.0
5,3,0,0,6,1.9459101490553132,1,0,1,6,6,63,4.1588830833596715,0,0,3,0,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,168.0
3,2,3,2,6,1.9459101490553132,1,0,1,6,6,75,4.330733340286331,0,0,0,5,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,162.0
2,4,4,1,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,72.0
3,3,2,0,4,1.6094379124341003,1,1,4,4,4,1375,7.226936018493289,0,1,0,3,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,2816.0
0,2,1,0,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,0,4,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,8,108.0
6,4,3,2,6,1.9459101490553132,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,162.0
6,3,3,1,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,60.0
1,0,0,0,5,1.791759469228055,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,6,120.0
7,2,5,1,2,1.0986122886681098,1,2,2,2,2,56,4.04305126783455,1,2,1,0,6,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,14.0
6,4,1,2,2,1.0986122886681098,1,2,2,2,2,384,5.953243334287785,1,0,4,6,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,324.0
1,4,1,1,5,1.791759469228055,0,2,0,5,5,875,6.775366090936392,0,2,0,0,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,2240.0
5,4,4,2,4,1.6094379124341003,1,1,4,4,4,144,4.976733742420574,1,0,4,4,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,324.0
0,3,4,1,2,1.0986122886681098,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,14.0
5,1,5,1,2,1.0986122886681098,1,2,2,2,2,135,4.912654885736052,0,0,0,2,5,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,80.0
7,1,2,2,6,1.9459101490553132,1,0,1,6,6,63,4.1588830833596715,0,0,3,0,3,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,168.0
1,3,3,1,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,18.0
5,1,0,1,6,1.9459101490553132,1,0,1,6,6,96,4.574710978503383,1,0,1,5,6,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,9,72.0
7,3,3,0,4,1.6094379124341003,1,1,4,4,4,512,6.240275845170769,1,2,2,1,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,864.0
4,4,5,1,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,6,12.0
1,2,5,2,4,1.6094379124341003,1,1,4,4,4,64,4.174387269895637,1,1,4,1,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,144.0
0,3,4,2,4,1.6094379124341003,1,1,4,4,4,45,3.828641396489095,0,0,0,3,5,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,80.0
5,4,1,0,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,8,9.0
7,1,1,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9,12.0
0,0,5,1,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,10.0
2,2,1,2,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,7,48.0
2,4,4,2,6,1.9459101490553132,1,0,1,6,6,375,5.929589143389895,0,0,0,4,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,1152.0
0,2,5,1,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,30.0
6,0,3,0,3,1.3862943611198906,0,0,3,3,3,96,4.574710978503383,1,0,1,5,6,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,36.0
3,4,0,2,5,1.791759469228055,0,2,0,5,5,48,3.8918202981106265,1,0,3,6,8,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,7,60.0
3,3,4,2,4,1.6094379124341003,1,1,4,4,4,64,4.174387269895637,1,1,4,1,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,144.0
5,3,3,0,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,36.0
0,2,1,2,4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,108.0
4,3,4,1,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9,18.0
0,1,0,1,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,80.0
6,4,1,2,4,1.6094379124341003,1,1,4,4,4,36,3.6109179126442243,1,0,1,1,6,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,36.0
3,1,4,2,6,1.9459101490553132,1,0,1,6,6,216,5.37989735354046,1,0,1,6,6,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,8,384.0
4,0,5,2,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,6,12.0
5,4,3,1,2,1.0986122886681098,1,2,2,2,2,256,5.54907608489522,1,1,1,4,6,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,216.0
0,0,3,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,80.0
0,1,2,2,2,1.0986122886681098,1,2,2,2,2,75,4.330733340286331,0,0,0,5,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,54.0
4,4,4,0,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,7,20.0
2,4,1,0,6,1.9459101490553132,1,0,1,6,6,243,5.497168225293202,0,0,3,5,3,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,432.0
