slot_buyer_name,slot_store_type,slot_unit_name,slot_item1_name,slot_item2_name,slot_item3_name,slot_q1,slot_q1_abs_log1p,slot_q1_is_even,slot_q1_mod3,slot_q1_mod5,slot_q1_mod7,slot_q1_mod10,slot_q2,slot_q2_abs_log1p,slot_q2_is_even,slot_q2_mod3,slot_q2_mod5,slot_q2_mod7,slot_q2_mod10,slot_q3,slot_q3_abs_log1p,slot_q3_is_even,slot_q3_mod3,slot_q3_mod5,slot_q3_mod7,slot_q3_mod10,slot_p1,slot_p1_abs_log1p,slot_p1_is_even,slot_p1_mod3,slot_p1_mod5,slot_p1_mod7,slot_p1_mod10,slot_p2,slot_p2_abs_log1p,slot_p2_is_even,slot_p2_mod3,slot_p2_mod5,slot_p2_mod7,slot_p2_mod10,slot_p3,slot_p3_abs_log1p,slot_p3_is_even,slot_p3_mod3,slot_p3_mod5,slot_p3_mod7,slot_p3_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
8,5,1,6,3,5,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,180,5.198497031265826,1,0,0,5,0,62,4.143134726391533,1,2,2,6,2,13,2.6390573296152584,0,1,3,6,3,2,1,2,1854.0
4,2,1,7,4,9,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,122,4.812184355372417,1,2,2,3,2,21,3.091042453358316,0,0,1,0,1,86,4.465908118654584,1,2,1,2,6,3,1,4,714.0
0,6,0,6,9,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,174,5.1647859739235145,1,0,4,6,4,129,4.867534450455582,0,0,4,3,9,160,5.081404364984463,1,1,0,6,0,2,1,3,3609.0
8,0,4,5,3,7,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,36,3.6109179126442243,1,0,1,1,6,119,4.787491742782046,0,2,4,0,9,93,4.543294782270004,0,0,3,2,3,1,1,7,998.0
6,6,2,5,5,11,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,63,4.1588830833596715,0,0,3,0,3,110,4.709530201312334,1,2,0,5,0,159,5.075173815233827,0,0,4,5,9,2,1,8,1280.0
1,5,0,2,8,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,152,5.030437921392435,1,2,2,5,2,71,4.276666119016055,0,2,1,1,1,165,5.111987788356544,0,0,0,4,5,1,1,1,2691.0
5,6,2,5,1,3,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,14,2.70805020110221,1,2,4,0,4,44,3.8066624897703196,1,2,4,2,4,2,1,0,702.0
3,4,1,7,1,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,69,4.248495242049359,0,0,4,6,9,38,3.6635616461296463,1,2,3,3,8,173,5.159055299214529,0,2,3,5,3,0,1,3,944.0
3,0,0,1,1,4,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,34,3.5553480614894135,1,1,4,6,4,147,4.997212273764115,0,0,2,0,7,14,2.70805020110221,1,2,4,0,4,3,1,2,2020.0
4,3,4,6,1,9,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,142,4.962844630259907,1,1,2,2,2,185,5.225746673713202,0,2,0,3,5,147,4.997212273764115,0,0,2,0,7,2,1,3,2862.0
0,3,0,7,1,9,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,90,4.51085950651685,1,0,0,6,0,119,4.787491742782046,0,2,4,0,9,122,4.812184355372417,1,2,2,3,2,0,1,6,2387.0
1,4,4,7,9,2,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,177,5.181783550292085,0,0,2,2,7,191,5.2574953720277815,0,2,1,2,1,112,4.727387818712341,1,1,2,0,2,3,1,5,3240.0
6,3,2,8,4,5,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,23,3.1780538303479458,0,2,3,2,3,22,3.1354942159291497,1,1,2,1,2,58,4.07753744390572,1,1,3,2,8,0,1,1,556.0
2,1,1,2,11,9,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,67,4.219507705176107,0,1,2,4,7,185,5.225746673713202,0,2,0,3,5,52,3.970291913552122,1,1,2,3,2,0,1,3,1922.0
5,6,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,112,4.727387818712341,1,1,2,0,2,187,5.236441962829949,0,1,2,5,7,18,2.9444389791664403,1,0,3,4,8,2,1,4,1474.0
0,4,1,7,5,4,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,0,2,0,47,3.871201010907891,0,2,2,5,7,147,4.997212273764115,0,0,2,0,7,3,1,2,2434.0
8,5,3,9,2,3,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,21,3.091042453358316,0,0,1,0,1,56,4.04305126783455,1,2,1,0,6,188,5.241747015059643,1,2,3,6,8,3,1,4,2327.0
9,2,2,1,9,6,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,123,4.820281565605037,0,0,3,4,3,169,5.135798437050262,0,1,4,1,9,2,1,5,1641.0
6,2,2,7,5,9,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,34,3.5553480614894135,1,1,4,6,4,156,5.056245805348308,1,0,1,2,6,45,3.828641396489095,0,0,0,3,5,3,1,2,2056.0
3,4,1,8,1,4,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,124,4.8283137373023015,1,1,4,5,4,40,3.713572066704308,1,1,0,5,0,163,5.099866427824199,0,1,3,2,3,3,1,1,3023.0
2,4,3,1,3,5,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,160,5.081404364984463,1,1,0,6,0,176,5.176149732573829,1,2,1,1,6,193,5.267858159063328,0,1,3,4,3,1,1,3,2674.0
3,0,4,0,0,7,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,99,4.605170185988092,0,0,4,1,9,86,4.465908118654584,1,2,1,2,6,181,5.204006687076795,0,1,1,6,1,2,1,2,1959.0
8,0,0,7,5,9,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,111,4.718498871295094,0,0,1,6,1,34,3.5553480614894135,1,1,4,6,4,157,5.062595033026967,0,1,2,3,7,3,1,0,2563.0
1,4,4,9,1,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,189,5.247024072160486,0,0,4,0,9,34,3.5553480614894135,1,1,4,6,4,122,4.812184355372417,1,2,2,3,2,1,1,3,1625.0
0,4,4,9,7,6,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,140,4.948759890378168,1,2,0,0,0,173,5.159055299214529,0,2,3,5,3,83,4.430816798843313,0,2,3,6,3,2,1,1,3220.0
5,4,3,4,8,6,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,84,4.442651256490317,1,0,4,0,4,153,5.0369526024136295,0,0,3,6,3,58,4.07753744390572,1,1,3,2,8,2,1,2,2174.0
1,4,4,11,6,2,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,81,4.406719247264253,0,0,1,4,1,91,4.5217885770490405,0,1,1,0,1,88,4.48863636973214,1,1,3,4,8,1,1,3,1755.0
0,4,0,6,2,5,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,190,5.25227342804663,1,1,0,1,0,184,5.220355825078324,1,1,4,2,4,1,1,3,2798.0
7,2,0,3,1,2,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,47,3.871201010907891,0,2,2,5,7,188,5.241747015059643,1,2,3,6,8,169,5.135798437050262,0,1,4,1,9,0,1,2,2979.0
1,0,1,10,9,7,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,155,5.049856007249537,0,2,0,1,5,125,4.836281906951478,0,2,0,6,5,20,3.044522437723423,1,2,0,6,0,1,1,4,1960.0
7,2,0,1,6,8,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,71,4.276666119016055,0,2,1,1,1,118,4.77912349311153,1,1,3,6,8,125,4.836281906951478,0,2,0,6,5,3,1,6,1496.0
4,3,2,9,0,6,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,70,4.2626798770413155,1,1,0,0,0,195,5.278114659230517,0,0,0,6,5,127,4.852030263919617,0,1,2,1,7,1,1,1,3333.0
5,2,2,1,4,9,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,74,4.31748811353631,1,2,4,4,4,63,4.1588830833596715,0,0,3,0,3,28,3.367295829986474,1,1,3,0,8,2,1,5,906.0
3,0,2,3,3,1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,110,4.709530201312334,1,2,0,5,0,46,3.8501476017100584,1,1,1,4,6,195,5.278114659230517,0,0,0,6,5,3,1,5,3337.0
5,4,4,1,2,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,119,4.787491742782046,0,2,4,0,9,115,4.7535901911063645,0,1,0,3,5,68,4.23410650459726,1,2,3,5,8,1,1,3,1472.0
3,4,1,4,11,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,71,4.276666119016055,0,2,1,1,1,144,4.976733742420574,1,0,4,4,4,23,3.1780538303479458,0,2,3,2,3,3,1,3,733.0
6,4,2,2,8,2,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,145,4.983606621708336,0,1,0,5,5,25,3.258096538021482,0,1,0,4,5,162,5.093750200806762,1,0,2,1,2,3,1,5,2754.0
1,0,1,4,8,2,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,21,3.091042453358316,0,0,1,0,1,167,5.123963979403259,0,2,2,6,7,105,4.663439094112067,0,0,0,0,5,1,1,2,2010.0
9,5,0,11,11,0,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,134,4.90527477843843,1,2,4,1,4,148,5.003946305945459,1,1,3,1,8,56,4.04305126783455,1,2,1,0,6,2,1,0,2936.0
7,3,3,5,9,2,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,164,5.10594547390058,1,2,4,3,4,157,5.062595033026967,0,1,2,3,7,57,4.060443010546419,0,0,2,1,7,2,1,1,2646.0
7,1,0,5,3,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,181,5.204006687076795,0,1,1,6,1,127,4.852030263919617,0,1,2,1,7,118,4.77912349311153,1,1,3,6,8,1,1,2,2431.0
2,2,0,4,2,4,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,37,3.6375861597263857,0,1,2,2,7,108,4.6913478822291435,1,0,3,3,8,148,5.003946305945459,1,1,3,1,8,0,1,4,1795.0
7,4,4,7,5,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,89,4.499809670330265,0,2,4,5,9,17,2.8903717578961645,0,2,2,3,7,180,5.198497031265826,1,0,0,5,0,2,1,2,2095.0
1,0,4,0,3,0,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,96,4.574710978503383,1,0,1,5,6,125,4.836281906951478,0,2,0,6,5,1,1,7,1721.0
0,1,2,3,0,10,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,27,3.332204510175204,0,0,2,6,7,49,3.912023005428146,0,1,4,0,9,147,4.997212273764115,0,0,2,0,7,3,1,3,919.0
2,0,2,5,3,6,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,100,4.61512051684126,1,1,0,2,0,155,5.049856007249537,0,2,0,1,5,172,5.153291594497779,1,1,2,4,2,1,1,1,4069.0
1,5,3,10,9,0,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,178,5.187385805840755,1,1,3,3,8,34,3.5553480614894135,1,1,4,6,4,127,4.852030263919617,0,1,2,1,7,3,1,3,3601.0
2,0,1,8,5,11,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,31,3.4657359027997265,0,1,1,3,1,120,4.795790545596741,1,0,0,1,0,89,4.499809670330265,0,2,4,5,9,3,1,3,2187.0
9,6,4,1,9,9,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,145,4.983606621708336,0,1,0,5,5,164,5.10594547390058,1,2,4,3,4,78,4.3694478524670215,1,0,3,1,8,1,1,3,2468.0
9,5,4,4,5,6,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,110,4.709530201312334,1,2,0,5,0,72,4.290459441148391,1,0,2,2,2,174,5.1647859739235145,1,0,4,6,4,1,1,5,1694.0
2,2,4,2,4,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,46,3.8501476017100584,1,1,1,4,6,157,5.062595033026967,0,1,2,3,7,88,4.48863636973214,1,1,3,4,8,1,1,3,1524.0
3,2,3,11,0,8,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,39,3.6888794541139363,0,0,4,4,9,49,3.912023005428146,0,1,4,0,9,47,3.871201010907891,0,2,2,5,7,1,1,2,841.0
1,4,3,5,11,7,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,132,4.890349128221754,1,0,2,6,2,70,4.2626798770413155,1,1,0,0,0,82,4.418840607796598,1,1,2,5,2,3,1,3,2984.0
5,6,0,4,10,6,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,117,4.770684624465665,0,0,2,5,7,117,4.770684624465665,0,0,2,5,7,41,3.7376696182833684,0,2,1,6,1,3,1,4,2750.0
3,6,2,11,6,11,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,84,4.442651256490317,1,0,4,0,4,18,2.9444389791664403,1,0,3,4,8,0,1,2,1005.0
7,2,2,6,3,4,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,196,5.2832037287379885,1,1,1,0,6,128,4.859812404361672,1,2,3,2,8,10,2.3978952727983707,1,1,0,3,0,3,1,5,1878.0
3,6,3,2,10,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,113,4.736198448394496,0,2,3,1,3,167,5.123963979403259,0,2,2,6,7,47,3.871201010907891,0,2,2,5,7,1,1,9,661.0
3,4,0,9,3,3,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,59,4.0943445622221,0,2,4,3,9,157,5.062595033026967,0,1,2,3,7,171,5.147494476813453,0,0,1,3,1,2,1,9,1036.0
7,6,3,4,7,5,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,119,4.787491742782046,0,2,4,0,9,179,5.19295685089021,0,2,4,4,9,21,3.091042453358316,0,0,1,0,1,0,1,1,3530.0
7,4,0,2,2,3,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,136,4.919980925828125,1,1,1,3,6,166,5.117993812416755,1,1,1,5,6,164,5.10594547390058,1,2,4,3,4,1,2,1,5264.0
6,4,3,3,3,11,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,129,4.867534450455582,0,0,4,3,9,192,5.262690188904886,1,0,2,3,2,39,3.6888794541139363,0,0,4,4,9,1,1,2,3417.0
8,6,0,2,6,0,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,48,3.8918202981106265,1,0,3,6,8,157,5.062595033026967,0,1,2,3,7,134,4.90527477843843,1,2,4,1,4,3,1,6,2322.0
6,2,3,11,0,1,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,96,4.574710978503383,1,0,1,5,6,182,5.209486152841421,1,2,2,0,2,185,5.225746673713202,0,2,0,3,5,2,1,2,3697.0
4,0,3,8,4,10,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,44,3.8066624897703196,1,2,4,2,4,75,4.330733340286331,0,0,0,5,5,3,1,7,374.0
4,1,2,8,1,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,119,4.787491742782046,0,2,4,0,9,133,4.897839799950911,0,1,3,0,3,68,4.23410650459726,1,2,3,5,8,1,1,5,1048.0
0,3,2,8,5,2,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,168,5.1298987149230735,1,0,3,0,8,13,2.6390573296152584,0,1,3,6,3,159,5.075173815233827,0,0,4,5,9,0,1,7,616.0
5,6,2,4,5,8,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,179,5.19295685089021,0,2,4,4,9,140,4.948759890378168,1,2,0,0,0,197,5.288267030694535,0,2,2,1,7,0,1,3,3356.0
0,6,0,4,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,123,4.820281565605037,0,0,3,4,3,105,4.663439094112067,0,0,0,0,5,138,4.9344739331306915,1,0,3,5,8,1,1,3,2046.0
1,2,4,7,11,0,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,108,4.6913478822291435,1,0,3,3,8,33,3.5263605246161616,0,0,3,5,3,3,1,4,1785.0
0,3,4,4,1,8,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,59,4.0943445622221,0,2,4,3,9,195,5.278114659230517,0,0,0,6,5,157,5.062595033026967,0,1,2,3,7,3,1,2,3616.0
8,6,2,2,11,2,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,163,5.099866427824199,0,1,3,2,3,199,5.298317366548036,0,1,4,3,9,65,4.189654742026425,0,2,0,2,5,1,1,3,3496.0
8,1,4,8,8,9,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,190,5.25227342804663,1,1,0,1,0,156,5.056245805348308,1,0,1,2,6,50,3.9318256327243257,1,2,0,1,0,0,1,1,3836.0
4,5,4,4,7,2,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,82,4.418840607796598,1,1,2,5,2,39,3.6888794541139363,0,0,4,4,9,50,3.9318256327243257,1,2,0,1,0,0,1,2,1532.0
0,4,4,10,1,11,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,145,4.983606621708336,0,1,0,5,5,118,4.77912349311153,1,1,3,6,8,3,1,5,1926.0
3,1,1,4,11,8,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,64,4.174387269895637,1,1,4,1,4,200,5.303304908059076,1,2,0,4,0,166,5.117993812416755,1,1,1,5,6,2,1,5,3134.0
6,5,4,2,9,4,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,80,4.394449154672439,1,2,0,3,0,133,4.897839799950911,0,1,3,0,3,1,1,2,1758.0
9,4,2,10,7,10,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,131,4.882801922586371,0,2,1,5,1,70,4.2626798770413155,1,1,0,0,0,10,2.3978952727983707,1,1,0,3,0,3,1,4,693.0
1,3,0,2,3,7,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,180,5.198497031265826,1,0,0,5,0,123,4.820281565605037,0,0,3,4,3,113,4.736198448394496,0,2,3,1,3,1,1,2,2959.0
0,5,4,6,7,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,106,4.672828834461906,1,1,1,1,6,183,5.214935757608986,0,0,3,1,3,187,5.236441962829949,0,1,2,5,7,0,1,2,1717.0
8,1,2,11,0,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,124,4.8283137373023015,1,1,4,5,4,36,3.6109179126442243,1,0,1,1,6,177,5.181783550292085,0,0,2,2,7,3,1,3,2285.0
0,3,1,3,9,6,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,70,4.2626798770413155,1,1,0,0,0,50,3.9318256327243257,1,2,0,1,0,66,4.204692619390966,1,0,1,3,6,3,1,2,1686.0
8,2,2,6,2,0,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,178,5.187385805840755,1,1,3,3,8,142,4.962844630259907,1,1,2,2,2,113,4.736198448394496,0,2,3,1,3,3,1,6,2993.0
0,5,4,10,9,8,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,169,5.135798437050262,0,1,4,1,9,91,4.5217885770490405,0,1,1,0,1,130,4.875197323201151,1,1,0,4,0,2,1,2,2457.0
6,0,4,2,3,11,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,124,4.8283137373023015,1,1,4,5,4,118,4.77912349311153,1,1,3,6,8,148,5.003946305945459,1,1,3,1,8,1,1,0,2706.0
0,1,4,11,8,3,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,61,4.127134385045092,0,1,1,5,1,29,3.4011973816621555,0,2,4,1,9,2,1,1,772.0
7,6,4,11,9,10,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,138,4.9344739331306915,1,0,3,5,8,16,2.833213344056216,1,1,1,2,6,143,4.969813299576001,0,2,3,3,3,1,1,5,1762.0
1,1,2,7,6,1,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,131,4.882801922586371,0,2,1,5,1,165,5.111987788356544,0,0,0,4,5,137,4.927253685157205,0,2,2,4,7,1,1,3,2825.0
5,1,2,4,10,0,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,111,4.718498871295094,0,0,1,6,1,141,4.955827057601261,0,0,1,1,1,169,5.135798437050262,0,1,4,1,9,1,1,0,3430.0
9,4,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,126,4.844187086458591,1,0,1,0,6,34,3.5553480614894135,1,1,4,6,4,1,1,4,972.0
2,3,2,1,4,2,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,179,5.19295685089021,0,2,4,4,9,161,5.087596335232384,0,2,1,0,1,60,4.110873864173311,1,0,0,4,0,0,1,3,2167.0
5,6,2,8,8,9,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,167,5.123963979403259,0,2,2,6,7,74,4.31748811353631,1,2,4,4,4,0,1,0,1775.0
2,5,3,6,1,4,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,174,5.1647859739235145,1,0,4,6,4,156,5.056245805348308,1,0,1,2,6,157,5.062595033026967,0,1,2,3,7,3,1,1,4056.0
