slot_person_name,slot_room_name,slot_length_ft,slot_length_ft_abs_log1p,slot_length_ft_is_even,slot_length_ft_mod3,slot_length_ft_mod5,slot_length_ft_mod7,slot_length_ft_mod10,slot_width_ft,slot_width_ft_abs_log1p,slot_width_ft_is_even,slot_width_ft_mod3,slot_width_ft_mod5,slot_width_ft_mod7,slot_width_ft_mod10,slot_cost_material_per_sqft,slot_cost_material_per_sqft_abs_log1p,slot_cost_material_per_sqft_is_even,slot_cost_material_per_sqft_mod3,slot_cost_material_per_sqft_mod5,slot_cost_material_per_sqft_mod7,slot_cost_material_per_sqft_mod10,slot_cost_padding_per_sqft,slot_cost_padding_per_sqft_abs_log1p,slot_cost_padding_per_sqft_sign,slot_cost_padding_per_sqft_is_even,slot_cost_padding_per_sqft_mod3,slot_cost_padding_per_sqft_mod5,slot_cost_padding_per_sqft_mod7,slot_cost_padding_per_sqft_mod10,slot_cost_removal_per_sqft,slot_cost_removal_per_sqft_abs_log1p,slot_cost_removal_per_sqft_sign,slot_cost_removal_per_sqft_is_even,slot_cost_removal_per_sqft_mod3,slot_cost_removal_per_sqft_mod5,slot_cost_removal_per_sqft_mod7,slot_cost_removal_per_sqft_mod10,slot_cost_install_per_sqft,slot_cost_install_per_sqft_abs_log1p,slot_cost_install_per_sqft_is_even,slot_cost_install_per_sqft_mod3,slot_cost_install_per_sqft_mod5,slot_cost_install_per_sqft_mod7,slot_cost_install_per_sqft_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
2,2,13,2.6390573296152584,0,1,3,6,3,14,2.70805020110221,1,2,4,0,4,26,3.295836866004329,1,2,1,5,6,7,2.0794415416798357,1,0,1,2,0,7,4,1.6094379124341003,1,1,1,4,4,4,23,3.1780538303479458,0,2,3,2,3,0,1,2,10920.0
4,1,11,2.4849066497880004,0,2,1,4,1,21,3.091042453358316,0,0,1,0,1,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,22,3.1354942159291497,1,1,2,1,2,2,1,4,12243.0
1,4,24,3.2188758248682006,1,0,4,3,4,13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,1,4,4,4,9,2.302585092994046,1,0,0,4,2,9,41,3.7376696182833684,0,2,1,6,1,1,1,1,19032.0
7,1,20,3.044522437723423,1,2,0,6,0,22,3.1354942159291497,1,1,2,1,2,38,3.6635616461296463,1,2,3,3,8,8,2.1972245773362196,1,1,2,3,1,8,0,0.0,0,1,0,0,0,0,39,3.6888794541139363,0,0,4,4,9,0,1,0,37400.0
6,1,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,1,0,0,3,3,3,9,2.302585092994046,1,0,0,4,2,9,24,3.2188758248682006,1,0,4,3,4,0,1,5,10080.0
4,2,17,2.8903717578961645,0,2,2,3,7,14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,1,0,1,6,6,1,0.6931471805599453,1,0,1,1,1,1,43,3.784189633918261,0,1,3,1,3,1,1,5,13804.0
6,4,22,3.1354942159291497,1,1,2,1,2,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,1,2,2,2,2,7,2.0794415416798357,1,0,1,2,0,7,45,3.828641396489095,0,0,0,3,5,1,1,4,24948.0
4,2,24,3.2188758248682006,1,0,4,3,4,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,2,1,7,13056.0
7,0,19,2.995732273553991,0,1,4,5,9,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,47,3.871201010907891,0,2,2,5,7,1,1,6,20178.0
3,4,18,2.9444389791664403,1,0,3,4,8,16,2.833213344056216,1,1,1,2,6,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,1,2,2,2,2,7,2.0794415416798357,1,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,1,1,4,14400.0
4,1,16,2.833213344056216,1,1,1,2,6,28,3.367295829986474,1,1,3,0,8,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,1,0,1,6,6,2,1.0986122886681098,1,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,0,2,6,26880.0
1,2,16,2.833213344056216,1,1,1,2,6,23,3.1780538303479458,0,2,3,2,3,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,1,4,4,4,8,2.1972245773362196,1,1,2,3,1,8,48,3.8918202981106265,1,0,3,6,8,1,1,6,24656.0
3,0,16,2.833213344056216,1,1,1,2,6,11,2.4849066497880004,0,2,1,4,1,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,1,2,3,1,8,2,1.0986122886681098,1,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,1,1,7,8096.0
4,0,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,0,4,5,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,1,0,1,2,0,7,3,1.3862943611198906,1,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,1,1,0,15125.0
3,0,18,2.9444389791664403,1,0,3,4,8,16,2.833213344056216,1,1,1,2,6,39,3.6888794541139363,0,0,4,4,9,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,0,1,4,21024.0
6,4,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,2,1,6,18000.0
5,4,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,0,4,5,27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,1,0,1,1,1,1,10,2.3978952727983707,1,1,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,2,1,5,23250.0
3,4,28,3.367295829986474,1,1,3,0,8,21,3.091042453358316,0,0,1,0,1,22,3.1354942159291497,1,1,2,1,2,0,0.0,0,1,0,0,0,0,10,2.3978952727983707,1,1,1,0,3,0,33,3.5263605246161616,0,0,3,5,3,1,1,0,38220.0
7,2,22,3.1354942159291497,1,1,2,1,2,14,2.70805020110221,1,2,4,0,4,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,1,1,6,23408.0
6,1,11,2.4849066497880004,0,2,1,4,1,13,2.6390573296152584,0,1,3,6,3,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,1,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,2,1,8,9152.0
2,0,24,3.2188758248682006,1,0,4,3,4,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,1,2,3,1,8,3,1.3862943611198906,1,0,0,3,3,3,31,3.4657359027997265,0,1,1,3,1,2,1,2,28272.0
7,1,25,3.258096538021482,0,1,0,4,5,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,29,3.4011973816621555,0,2,4,1,9,1,1,1,11250.0
1,1,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,32,3.4965075614664802,1,2,2,4,2,1,1,3,17136.0
6,4,12,2.5649493574615367,1,0,2,5,2,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,1,2,3,1,8,10,2.3978952727983707,1,1,1,0,3,0,28,3.367295829986474,1,1,3,0,8,0,1,1,13992.0
0,3,12,2.5649493574615367,1,0,2,5,2,27,3.332204510175204,0,0,2,6,7,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,1,0,1,6,6,9,2.302585092994046,1,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,2,1,2,22356.0
0,3,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,0,4,5,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,1,0,0,3,3,3,8,2.1972245773362196,1,1,2,3,1,8,27,3.332204510175204,0,0,2,6,7,2,1,1,18425.0
2,2,27,3.332204510175204,0,0,2,6,7,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,1,0,2,0,5,5,49,3.912023005428146,0,1,4,0,9,1,1,0,39744.0
3,1,17,2.8903717578961645,0,2,2,3,7,27,3.332204510175204,0,0,2,6,7,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,1,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,2,1,2,31671.0
4,3,20,3.044522437723423,1,2,0,6,0,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,1,4,4,4,27,3.332204510175204,0,0,2,6,7,1,1,4,23760.0
0,4,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,41,3.7376696182833684,0,2,1,6,1,0,1,1,24700.0
7,0,19,2.995732273553991,0,1,4,5,9,11,2.4849066497880004,0,2,1,4,1,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,49,3.912023005428146,0,1,4,0,9,1,1,3,15257.0
2,2,27,3.332204510175204,0,0,2,6,7,25,3.258096538021482,0,1,0,4,5,34,3.5553480614894135,1,1,4,6,4,0,0.0,0,1,0,0,0,0,7,2.0794415416798357,1,0,1,2,0,7,42,3.7612001156935624,1,0,2,0,2,0,1,1,56025.0
4,0,17,2.8903717578961645,0,2,2,3,7,27,3.332204510175204,0,0,2,6,7,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,0,1,1,23409.0
5,4,15,2.772588722239781,0,0,0,1,5,14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,1,0,1,1,1,1,8,2.1972245773362196,1,1,2,3,1,8,27,3.332204510175204,0,0,2,6,7,1,1,6,10920.0
3,1,27,3.332204510175204,0,0,2,6,7,20,3.044522437723423,1,2,0,6,0,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,1,0,2,0,5,5,9,2.302585092994046,1,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,0,1,3,35100.0
1,4,29,3.4011973816621555,0,2,4,1,9,15,2.772588722239781,0,0,0,1,5,36,3.6109179126442243,1,0,1,1,6,7,2.0794415416798357,1,0,1,2,0,7,5,1.791759469228055,1,0,2,0,5,5,32,3.4965075614664802,1,2,2,4,2,0,1,1,34800.0
4,1,21,3.091042453358316,0,0,1,0,1,16,2.833213344056216,1,1,1,2,6,37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,47,3.871201010907891,0,2,2,5,7,1,1,6,29232.0
1,1,19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,23,3.1780538303479458,0,2,3,2,3,0,0.0,0,1,0,0,0,0,7,2.0794415416798357,1,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,0,1,0,10374.0
2,4,23,3.1780538303479458,0,2,3,2,3,17,2.8903717578961645,0,2,2,3,7,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,0,1,1,25415.0
3,3,23,3.1780538303479458,0,2,3,2,3,22,3.1354942159291497,1,1,2,1,2,24,3.2188758248682006,1,0,4,3,4,0,0.0,0,1,0,0,0,0,10,2.3978952727983707,1,1,1,0,3,0,38,3.6635616461296463,1,2,3,3,8,0,1,0,36432.0
7,1,22,3.1354942159291497,1,1,2,1,2,18,2.9444389791664403,1,0,3,4,8,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,33,3.5263605246161616,0,0,3,5,3,1,1,2,32868.0
0,0,26,3.295836866004329,1,2,1,5,6,14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,1,4,4,4,25,3.258096538021482,0,1,0,4,5,1,1,1,14924.0
3,4,13,2.6390573296152584,0,1,3,6,3,22,3.1354942159291497,1,1,2,1,2,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,1,2,2,2,2,9,2.302585092994046,1,0,0,4,2,9,44,3.8066624897703196,1,2,4,2,4,1,1,3,21736.0
0,3,19,2.995732273553991,0,1,4,5,9,17,2.8903717578961645,0,2,2,3,7,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,45,3.828641396489095,0,0,0,3,5,2,1,1,20672.0
0,4,21,3.091042453358316,0,0,1,0,1,18,2.9444389791664403,1,0,3,4,8,28,3.367295829986474,1,1,3,0,8,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,42,3.7612001156935624,1,0,2,0,2,1,1,5,26838.0
5,4,14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,37,3.6375861597263857,0,1,2,2,7,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,1,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,0,1,1,17920.0
5,0,19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,1,0,1,6,6,1,0.6931471805599453,1,0,1,1,1,1,46,3.8501476017100584,1,1,1,4,6,1,1,5,18525.0
0,3,12,2.5649493574615367,1,0,2,5,2,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,0,0.0,0,1,0,0,0,0,10,2.3978952727983707,1,1,1,0,3,0,50,3.9318256327243257,1,2,0,1,0,0,1,1,18768.0
1,3,25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,1,2,3,1,8,2,1.0986122886681098,1,1,2,2,2,2,24,3.2188758248682006,1,0,4,3,4,0,1,3,13475.0
7,0,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,1,0,1,6,6,28,3.367295829986474,1,1,3,0,8,2,1,3,7670.0
6,4,21,3.091042453358316,0,0,1,0,1,16,2.833213344056216,1,1,1,2,6,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,1,2,2,2,2,9,2.302585092994046,1,0,0,4,2,9,23,3.1780538303479458,0,2,3,2,3,1,1,2,24192.0
2,0,26,3.295836866004329,1,2,1,5,6,14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,1,0,2,0,5,5,1,0.6931471805599453,1,0,1,1,1,1,37,3.6375861597263857,0,1,2,2,7,0,1,5,21476.0
0,0,16,2.833213344056216,1,1,1,2,6,17,2.8903717578961645,0,2,2,3,7,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,1,2,3,1,8,7,2.0794415416798357,1,0,1,2,0,7,43,3.784189633918261,0,1,3,1,3,2,1,1,23120.0
1,1,17,2.8903717578961645,0,2,2,3,7,21,3.091042453358316,0,0,1,0,1,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,1,1,3,9996.0
4,1,19,2.995732273553991,0,1,4,5,9,19,2.995732273553991,0,1,4,5,9,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,1,0,2,0,5,5,9,2.302585092994046,1,0,0,4,2,9,36,3.6109179126442243,1,0,1,1,6,0,1,2,27436.0
6,3,27,3.332204510175204,0,0,2,6,7,25,3.258096538021482,0,1,0,4,5,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,34,3.5553480614894135,1,1,4,6,4,1,1,3,47250.0
5,2,28,3.367295829986474,1,1,3,0,8,22,3.1354942159291497,1,1,2,1,2,27,3.332204510175204,0,0,2,6,7,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,40,3.713572066704308,1,1,0,5,0,0,1,3,42504.0
2,0,27,3.332204510175204,0,0,2,6,7,18,2.9444389791664403,1,0,3,4,8,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,1,0,1,2,0,7,0,0.0,0,1,0,0,0,0,37,3.6375861597263857,0,1,2,2,7,0,1,0,32076.0
4,1,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,1,2,2,2,2,8,2.1972245773362196,1,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,1,1,1,13156.0
7,4,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,1,0,2,0,5,5,8,2.1972245773362196,1,1,2,3,1,8,42,3.7612001156935624,1,0,2,0,2,2,1,1,19272.0
4,0,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,1,0,2,0,5,5,9,2.302585092994046,1,0,0,4,2,9,22,3.1354942159291497,1,1,2,1,2,2,1,3,53100.0
0,4,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,1,0,1,2,0,7,10,2.3978952727983707,1,1,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,1,1,4,16992.0
1,3,28,3.367295829986474,1,1,3,0,8,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,43,3.784189633918261,0,1,3,1,3,2,1,4,32480.0
4,0,24,3.2188758248682006,1,0,4,3,4,26,3.295836866004329,1,2,1,5,6,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,1,0,2,0,5,5,9,2.302585092994046,1,0,0,4,2,9,44,3.8066624897703196,1,2,4,2,4,2,1,0,57408.0
2,3,17,2.8903717578961645,0,2,2,3,7,25,3.258096538021482,0,1,0,4,5,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,1,2,2,2,2,10,2.3978952727983707,1,1,1,0,3,0,39,3.6888794541139363,0,0,4,4,9,0,1,2,32725.0
2,3,20,3.044522437723423,1,2,0,6,0,23,3.1780538303479458,0,2,3,2,3,36,3.6109179126442243,1,0,1,1,6,0,0.0,0,1,0,0,0,0,5,1.791759469228055,1,0,2,0,5,5,44,3.8066624897703196,1,2,4,2,4,1,1,1,39100.0
6,1,27,3.332204510175204,0,0,2,6,7,15,2.772588722239781,0,0,0,1,5,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,1,0,0,3,3,3,7,2.0794415416798357,1,0,1,2,0,7,42,3.7612001156935624,1,0,2,0,2,1,1,4,37260.0
2,0,17,2.8903717578961645,0,2,2,3,7,20,3.044522437723423,1,2,0,6,0,29,3.4011973816621555,0,2,4,1,9,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,26,3.295836866004329,1,2,1,5,6,0,1,6,20740.0
5,3,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,0,4,5,32,3.4965075614664802,1,2,2,4,2,0,0.0,0,1,0,0,0,0,1,0.6931471805599453,1,0,1,1,1,1,20,3.044522437723423,1,2,0,6,0,0,1,4,14575.0
2,2,25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,2,0,6,0,21,3.091042453358316,0,0,1,0,1,8,2.1972245773362196,1,1,2,3,1,8,1,0.6931471805599453,1,0,1,1,1,1,46,3.8501476017100584,1,1,1,4,6,1,1,5,38000.0
1,2,30,3.4339872044851463,1,0,0,2,0,28,3.367295829986474,1,1,3,0,8,27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,34,3.5553480614894135,1,1,4,6,4,1,1,3,57120.0
7,2,14,2.70805020110221,1,2,4,0,4,27,3.332204510175204,0,0,2,6,7,38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,1,0,0,3,3,3,8,2.1972245773362196,1,1,2,3,1,8,36,3.6109179126442243,1,0,1,1,6,0,1,2,32130.0
6,1,24,3.2188758248682006,1,0,4,3,4,27,3.332204510175204,0,0,2,6,7,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,2,1,1,37584.0
7,4,26,3.295836866004329,1,2,1,5,6,10,2.3978952727983707,1,1,0,3,0,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,1,0,2,0,5,5,34,3.5553480614894135,1,1,4,6,4,1,1,3,18460.0
5,0,29,3.4011973816621555,0,2,4,1,9,16,2.833213344056216,1,1,1,2,6,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,1,1,0,19488.0
6,1,24,3.2188758248682006,1,0,4,3,4,30,3.4339872044851463,1,0,0,2,0,31,3.4657359027997265,0,1,1,3,1,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,1,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,1,1,4,59040.0
4,1,15,2.772588722239781,0,0,0,1,5,23,3.1780538303479458,0,2,3,2,3,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,0,1,4,18975.0
3,2,26,3.295836866004329,1,2,1,5,6,26,3.295836866004329,1,2,1,5,6,39,3.6888794541139363,0,0,4,4,9,0,0.0,0,1,0,0,0,0,8,2.1972245773362196,1,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,2,1,1,39884.0
2,2,15,2.772588722239781,0,0,0,1,5,29,3.4011973816621555,0,2,4,1,9,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,21,3.091042453358316,0,0,1,0,1,0,1,6,13050.0
1,4,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,1,0,1,6,6,9,2.302585092994046,1,0,0,4,2,9,43,3.784189633918261,0,1,3,1,3,0,1,2,18720.0
4,1,21,3.091042453358316,0,0,1,0,1,30,3.4339872044851463,1,0,0,2,0,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,1,0,2,0,5,5,7,2.0794415416798357,1,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,1,1,5,57960.0
1,1,29,3.4011973816621555,0,2,4,1,9,29,3.4011973816621555,0,2,4,1,9,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,1,0,1,6,6,46,3.8501476017100584,1,1,1,4,6,2,1,4,70644.0
4,3,27,3.332204510175204,0,0,2,6,7,29,3.4011973816621555,0,2,4,1,9,27,3.332204510175204,0,0,2,6,7,0,0.0,0,1,0,0,0,0,9,2.302585092994046,1,0,0,4,2,9,45,3.828641396489095,0,0,0,3,5,1,1,4,63423.0
7,2,15,2.772588722239781,0,0,0,1,5,19,2.995732273553991,0,1,4,5,9,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,1,2,3,1,8,0,0.0,0,1,0,0,0,0,50,3.9318256327243257,1,2,0,1,0,2,1,1,25080.0
5,0,25,3.258096538021482,0,1,0,4,5,19,2.995732273553991,0,1,4,5,9,32,3.4965075614664802,1,2,2,4,2,7,2.0794415416798357,1,0,1,2,0,7,3,1.3862943611198906,1,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,2,1,2,29925.0
0,2,21,3.091042453358316,0,0,1,0,1,21,3.091042453358316,0,0,1,0,1,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,1,0,1,1,1,1,8,2.1972245773362196,1,1,2,3,1,8,47,3.871201010907891,0,2,2,5,7,0,1,6,33516.0
3,4,13,2.6390573296152584,0,1,3,6,3,19,2.995732273553991,0,1,4,5,9,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,39,3.6888794541139363,0,0,4,4,9,1,1,3,21983.0
4,4,17,2.8903717578961645,0,2,2,3,7,26,3.295836866004329,1,2,1,5,6,19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,1,0,1,2,0,7,7,2.0794415416798357,1,0,1,2,0,7,14,2.70805020110221,1,2,4,0,4,1,1,3,20774.0
5,4,17,2.8903717578961645,0,2,2,3,7,27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,1,0,1,1,1,1,9,2.302585092994046,1,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,2,1,6,20655.0
0,1,29,3.4011973816621555,0,2,4,1,9,16,2.833213344056216,1,1,1,2,6,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,1,2,2,2,2,10,2.3978952727983707,1,1,1,0,3,0,47,3.871201010907891,0,2,2,5,7,0,1,3,37584.0
6,0,25,3.258096538021482,0,1,0,4,5,27,3.332204510175204,0,0,2,6,7,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,1,0,0,3,3,3,22,3.1354942159291497,1,1,2,1,2,0,1,5,35100.0
1,4,13,2.6390573296152584,0,1,3,6,3,16,2.833213344056216,1,1,1,2,6,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,1,0,1,6,6,2,1.0986122886681098,1,1,2,2,2,2,34,3.5553480614894135,1,1,4,6,4,0,1,3,14352.0
3,0,20,3.044522437723423,1,2,0,6,0,23,3.1780538303479458,0,2,3,2,3,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,1,4,4,4,8,2.1972245773362196,1,1,2,3,1,8,46,3.8501476017100584,1,1,1,4,6,2,1,4,43240.0
