slot_base_price,slot_base_price_abs_log1p,slot_base_price_is_even,slot_base_price_mod3,slot_base_price_mod7,slot_base_price_mod10,slot_inc_pct,slot_inc_pct_abs_log1p,slot_inc_pct_is_even,slot_inc_pct_mod3,slot_inc_pct_mod7,slot_inc_pct_mod10,slot_dec_pct,slot_dec_pct_abs_log1p,slot_dec_pct_is_even,slot_dec_pct_mod3,slot_dec_pct_mod7,slot_dec_pct_mod10,slot_currency,slot_item,slot_month1,slot_month2,slot_month3,gcd_all,n_multiple_pairs,y
130,4.875197323201151,1,1,4,0,5,1.791759469228055,0,2,5,5,10,2.3978952727983707,1,1,3,0,0,9,7,7,3,5,3,122.85
375,5.929589143389895,0,0,4,5,50,3.9318256327243257,1,2,1,0,65,4.189654742026425,0,2,2,5,3,6,11,1,11,5,0,196.88
460,6.133398042996649,1,1,5,0,120,4.795790545596741,1,0,1,0,20,3.044522437723423,1,2,6,0,1,9,6,2,7,20,2,809.6
370,5.916202062607435,1,1,6,0,15,2.772588722239781,0,0,1,5,45,3.828641396489095,0,0,3,5,3,9,8,6,8,5,1,234.02
240,5.484796933490655,1,0,2,0,20,3.044522437723423,1,2,6,0,15,2.772588722239781,0,0,1,5,2,2,1,10,3,5,2,244.8
135,4.912654885736052,0,0,2,5,100,4.61512051684126,1,1,2,0,35,3.58351893845611,0,2,0,5,3,3,5,7,10,5,0,175.5
385,5.955837369464831,0,1,0,5,120,4.795790545596741,1,0,1,0,65,4.189654742026425,0,2,2,5,1,7,3,2,6,5,0,296.45
460,6.133398042996649,1,1,5,0,20,3.044522437723423,1,2,6,0,5,1.791759469228055,0,2,5,5,1,4,1,11,3,5,3,524.4
200,5.303304908059076,1,2,4,0,120,4.795790545596741,1,0,1,0,65,4.189654742026425,0,2,2,5,0,5,10,10,2,5,0,154.0
55,4.02535169073515,0,1,6,5,20,3.044522437723423,1,2,6,0,55,4.02535169073515,0,1,6,5,3,0,10,4,3,5,1,29.7
80,4.394449154672439,1,2,3,0,100,4.61512051684126,1,1,2,0,35,3.58351893845611,0,2,0,5,2,5,4,6,9,5,0,104.0
365,5.902633333401366,0,2,1,5,120,4.795790545596741,1,0,1,0,10,2.3978952727983707,1,1,3,0,1,4,5,3,7,5,1,722.7
455,6.1224928095143865,0,2,0,5,15,2.772588722239781,0,0,1,5,30,3.4339872044851463,1,0,2,0,2,0,9,1,11,5,1,366.27
85,4.454347296253507,0,1,1,5,60,4.110873864173311,1,0,4,0,25,3.258096538021482,0,1,4,5,2,7,1,8,8,5,0,102.0
125,4.836281906951478,0,2,6,5,25,3.258096538021482,0,1,4,5,45,3.828641396489095,0,0,3,5,3,4,6,6,5,5,1,85.94
350,5.860786223465865,1,2,0,0,10,2.3978952727983707,1,1,3,0,70,4.2626798770413155,1,1,0,0,1,1,7,6,11,10,3,115.5
240,5.484796933490655,1,0,2,0,5,1.791759469228055,0,2,5,5,60,4.110873864173311,1,0,4,0,3,8,1,0,5,5,3,100.8
360,5.8888779583328805,1,0,3,0,75,4.330733340286331,0,0,5,5,30,3.4339872044851463,1,0,2,0,0,5,10,11,6,15,1,441.0
465,6.144185634125646,0,0,3,5,30,3.4339872044851463,1,0,2,0,90,4.51085950651685,1,0,6,0,2,1,11,8,3,15,1,60.45
330,5.802118375377063,1,0,1,0,25,3.258096538021482,0,1,4,5,65,4.189654742026425,0,2,2,5,2,1,8,7,11,5,0,144.38
210,5.351858133476067,1,0,0,0,40,3.713572066704308,1,1,5,0,5,1.791759469228055,0,2,5,5,3,7,3,0,2,5,2,279.3
330,5.802118375377063,1,0,1,0,120,4.795790545596741,1,0,1,0,60,4.110873864173311,1,0,4,0,3,8,4,7,7,30,1,290.4
210,5.351858133476067,1,0,0,0,120,4.795790545596741,1,0,1,0,75,4.330733340286331,0,0,5,5,2,3,11,0,4,15,0,115.5
55,4.02535169073515,0,1,6,5,10,2.3978952727983707,1,1,3,0,45,3.828641396489095,0,0,3,5,1,0,4,8,1,5,0,33.28
195,5.278114659230517,0,0,6,5,10,2.3978952727983707,1,1,3,0,55,4.02535169073515,0,1,6,5,0,8,8,11,5,5,0,96.53
445,6.100318952020064,0,1,4,5,15,2.772588722239781,0,0,1,5,35,3.58351893845611,0,2,0,5,1,7,6,11,1,5,0,332.64
420,6.042632833682381,1,0,0,0,90,4.51085950651685,1,0,6,0,25,3.258096538021482,0,1,4,5,3,7,3,3,6,5,0,598.5
70,4.2626798770413155,1,1,0,0,30,3.4339872044851463,1,0,2,0,80,4.394449154672439,1,2,3,0,2,4,9,0,0,10,0,18.2
355,5.87493073085203,0,1,5,5,25,3.258096538021482,0,1,4,5,35,3.58351893845611,0,2,0,5,3,1,0,0,0,5,0,288.44
305,5.723585101952381,0,2,4,5,60,4.110873864173311,1,0,4,0,70,4.2626798770413155,1,1,0,0,3,5,6,10,8,5,0,146.4
85,4.454347296253507,0,1,1,5,30,3.4339872044851463,1,0,2,0,55,4.02535169073515,0,1,6,5,1,6,8,11,1,5,0,49.72
125,4.836281906951478,0,2,6,5,30,3.4339872044851463,1,0,2,0,75,4.330733340286331,0,0,5,5,3,9,7,10,3,5,0,40.62
145,4.983606621708336,0,1,5,5,100,4.61512051684126,1,1,2,0,80,4.394449154672439,1,2,3,0,3,0,11,3,7,5,0,58.0
110,4.709530201312334,1,2,5,0,80,4.394449154672439,1,2,3,0,25,3.258096538021482,0,1,4,5,0,4,3,5,10,5,0,148.5
260,5.564520407322694,1,2,1,0,10,2.3978952727983707,1,1,3,0,25,3.258096538021482,0,1,4,5,0,3,10,4,10,5,1,214.5
490,6.19644412779452,1,1,0,0,70,4.2626798770413155,1,1,0,0,20,3.044522437723423,1,2,6,0,1,4,10,10,2,10,1,666.4
305,5.723585101952381,0,2,4,5,70,4.2626798770413155,1,1,0,0,25,3.258096538021482,0,1,4,5,2,3,1,6,2,5,0,388.88
50,3.9318256327243257,1,2,1,0,25,3.258096538021482,0,1,4,5,5,1.791759469228055,0,2,5,5,3,7,0,0,0,5,3,59.38
115,4.7535901911063645,0,1,3,5,15,2.772588722239781,0,0,1,5,25,3.258096538021482,0,1,4,5,0,4,4,7,11,5,0,99.19
110,4.709530201312334,1,2,5,0,20,3.044522437723423,1,2,6,0,25,3.258096538021482,0,1,4,5,0,5,0,11,8,5,0,99.0
440,6.089044875446846,1,2,6,0,10,2.3978952727983707,1,1,3,0,60,4.110873864173311,1,0,4,0,2,9,7,8,9,10,2,193.6
55,4.02535169073515,0,1,6,5,80,4.394449154672439,1,2,3,0,40,3.713572066704308,1,1,5,0,1,8,9,7,5,5,1,59.4
400,5.993961427306569,1,1,1,0,120,4.795790545596741,1,0,1,0,70,4.2626798770413155,1,1,0,0,0,6,2,5,2,10,0,264.0
25,3.258096538021482,0,1,4,5,120,4.795790545596741,1,0,1,0,65,4.189654742026425,0,2,2,5,3,3,7,11,1,5,0,19.25
420,6.042632833682381,1,0,0,0,20,3.044522437723423,1,2,6,0,45,3.828641396489095,0,0,3,5,1,5,0,3,3,5,1,277.2
340,5.831882477283517,1,1,4,0,10,2.3978952727983707,1,1,3,0,80,4.394449154672439,1,2,3,0,1,2,0,5,5,10,2,74.8
285,5.655991810819852,0,0,5,5,70,4.2626798770413155,1,1,0,0,20,3.044522437723423,1,2,6,0,2,6,3,5,7,5,0,387.6
115,4.7535901911063645,0,1,3,5,120,4.795790545596741,1,0,1,0,65,4.189654742026425,0,2,2,5,2,1,1,3,2,5,0,88.55
415,6.030685260261263,0,1,2,5,100,4.61512051684126,1,1,2,0,70,4.2626798770413155,1,1,0,0,2,0,2,11,11,5,0,249.0
270,5.602118820879701,1,0,4,0,40,3.713572066704308,1,1,5,0,5,1.791759469228055,0,2,5,5,2,3,2,5,4,5,2,359.1
170,5.14166355650266,1,2,2,0,70,4.2626798770413155,1,1,0,0,55,4.02535169073515,0,1,6,5,0,9,1,3,6,5,0,130.05
415,6.030685260261263,0,1,2,5,75,4.330733340286331,0,0,5,5,75,4.330733340286331,0,0,5,5,0,5,1,11,10,5,1,181.56
20,3.044522437723423,1,2,6,0,25,3.258096538021482,0,1,4,5,25,3.258096538021482,0,1,4,5,1,9,5,7,10,5,1,18.75
70,4.2626798770413155,1,1,0,0,50,3.9318256327243257,1,2,1,0,45,3.828641396489095,0,0,3,5,2,3,1,7,9,5,0,57.75
415,6.030685260261263,0,1,2,5,10,2.3978952727983707,1,1,3,0,30,3.4339872044851463,1,0,2,0,1,5,3,8,9,5,1,319.55
285,5.655991810819852,0,0,5,5,120,4.795790545596741,1,0,1,0,65,4.189654742026425,0,2,2,5,1,1,9,11,3,5,0,219.45
225,5.420534999272286,0,0,1,5,75,4.330733340286331,0,0,5,5,55,4.02535169073515,0,1,6,5,0,4,4,7,5,5,1,177.19
220,5.3981627015177525,1,1,3,0,20,3.044522437723423,1,2,6,0,35,3.58351893845611,0,2,0,5,3,9,8,6,7,5,1,171.6
330,5.802118375377063,1,0,1,0,75,4.330733340286331,0,0,5,5,80,4.394449154672439,1,2,3,0,0,0,2,5,5,5,0,115.5
350,5.860786223465865,1,2,0,0,90,4.51085950651685,1,0,6,0,20,3.044522437723423,1,2,6,0,1,1,5,5,1,10,0,532.0
425,6.054439346269371,0,2,5,5,70,4.2626798770413155,1,1,0,0,5,1.791759469228055,0,2,5,5,0,8,0,7,11,5,2,686.38
375,5.929589143389895,0,0,4,5,90,4.51085950651685,1,0,6,0,70,4.2626798770413155,1,1,0,0,3,1,11,11,11,5,0,213.75
410,6.018593214496234,1,2,4,0,25,3.258096538021482,0,1,4,5,35,3.58351893845611,0,2,0,5,3,6,5,8,0,5,0,333.12
395,5.981414211254481,0,2,3,5,120,4.795790545596741,1,0,1,0,40,3.713572066704308,1,1,5,0,2,1,1,0,5,5,1,521.4
325,5.786897381366708,0,1,3,5,80,4.394449154672439,1,2,3,0,15,2.772588722239781,0,0,1,5,1,9,3,5,8,5,0,497.25
195,5.278114659230517,0,0,6,5,70,4.2626798770413155,1,1,0,0,45,3.828641396489095,0,0,3,5,2,7,0,3,4,5,0,182.33
395,5.981414211254481,0,2,3,5,90,4.51085950651685,1,0,6,0,50,3.9318256327243257,1,2,1,0,2,2,8,6,9,5,0,375.25
270,5.602118820879701,1,0,4,0,120,4.795790545596741,1,0,1,0,80,4.394449154672439,1,2,3,0,2,5,0,11,5,10,0,118.8
175,5.170483995038151,0,1,0,5,60,4.110873864173311,1,0,4,0,15,2.772588722239781,0,0,1,5,1,1,5,0,10,5,1,238.0
95,4.564348191467836,0,2,4,5,50,3.9318256327243257,1,2,1,0,55,4.02535169073515,0,1,6,5,0,9,8,7,1,5,0,64.12
330,5.802118375377063,1,0,1,0,15,2.772588722239781,0,0,1,5,75,4.330733340286331,0,0,5,5,1,9,3,3,2,15,2,94.87
430,6.066108090103747,1,1,3,0,60,4.110873864173311,1,0,4,0,40,3.713572066704308,1,1,5,0,3,8,1,11,3,10,0,412.8
390,5.968707559985366,1,0,5,0,90,4.51085950651685,1,0,6,0,10,2.3978952727983707,1,1,3,0,1,5,6,6,7,10,2,666.9
200,5.303304908059076,1,2,4,0,20,3.044522437723423,1,2,6,0,50,3.9318256327243257,1,2,1,0,2,3,8,0,1,10,2,120.0
445,6.100318952020064,0,1,4,5,20,3.044522437723423,1,2,6,0,65,4.189654742026425,0,2,2,5,2,8,1,5,8,5,0,186.9
330,5.802118375377063,1,0,1,0,5,1.791759469228055,0,2,5,5,45,3.828641396489095,0,0,3,5,0,9,7,9,11,5,2,190.58
400,5.993961427306569,1,1,1,0,15,2.772588722239781,0,0,1,5,45,3.828641396489095,0,0,3,5,2,1,1,8,1,5,1,253.0
265,5.583496308781699,0,1,6,5,120,4.795790545596741,1,0,1,0,35,3.58351893845611,0,2,0,5,0,7,11,7,5,5,0,378.95
100,4.61512051684126,1,1,2,0,30,3.4339872044851463,1,0,2,0,90,4.51085950651685,1,0,6,0,1,4,10,6,2,10,1,13.0
165,5.111987788356544,0,0,4,5,100,4.61512051684126,1,1,2,0,40,3.713572066704308,1,1,5,0,3,2,7,10,8,5,0,198.0
465,6.144185634125646,0,0,3,5,60,4.110873864173311,1,0,4,0,60,4.110873864173311,1,0,4,0,2,5,1,0,5,15,1,297.6
190,5.25227342804663,1,1,1,0,50,3.9318256327243257,1,2,1,0,90,4.51085950651685,1,0,6,0,3,2,6,4,5,10,0,28.5
20,3.044522437723423,1,2,6,0,100,4.61512051684126,1,1,2,0,50,3.9318256327243257,1,2,1,0,1,1,8,6,2,10,2,20.0
115,4.7535901911063645,0,1,3,5,70,4.2626798770413155,1,1,0,0,55,4.02535169073515,0,1,6,5,2,5,6,4,4,5,0,87.97
35,3.58351893845611,0,2,0,5,25,3.258096538021482,0,1,4,5,35,3.58351893845611,0,2,0,5,3,6,4,8,1,5,1,28.44
105,4.663439094112067,0,0,0,5,10,2.3978952727983707,1,1,3,0,90,4.51085950651685,1,0,6,0,1,2,8,2,4,5,1,11.55
485,6.186208623900494,0,2,2,5,15,2.772588722239781,0,0,1,5,15,2.772588722239781,0,0,1,5,3,7,8,3,11,5,1,474.09
330,5.802118375377063,1,0,1,0,100,4.61512051684126,1,1,2,0,25,3.258096538021482,0,1,4,5,2,0,5,0,6,5,1,495.0
45,3.828641396489095,0,0,3,5,40,3.713572066704308,1,1,5,0,35,3.58351893845611,0,2,0,5,3,3,9,5,7,5,0,40.95
25,3.258096538021482,0,1,4,5,120,4.795790545596741,1,0,1,0,15,2.772588722239781,0,0,1,5,0,1,3,8,1,5,1,46.75
375,5.929589143389895,0,0,4,5,10,2.3978952727983707,1,1,3,0,90,4.51085950651685,1,0,6,0,2,4,7,2,0,5,1,41.25
155,5.049856007249537,0,2,1,5,90,4.51085950651685,1,0,6,0,65,4.189654742026425,0,2,2,5,1,9,10,9,2,5,0,103.07
160,5.081404364984463,1,1,6,0,100,4.61512051684126,1,1,2,0,20,3.044522437723423,1,2,6,0,3,8,9,2,9,20,2,256.0
135,4.912654885736052,0,0,2,5,100,4.61512051684126,1,1,2,0,50,3.9318256327243257,1,2,1,0,3,6,9,0,9,5,1,135.0
175,5.170483995038151,0,1,0,5,5,1.791759469228055,0,2,5,5,5,1.791759469228055,0,2,5,5,1,4,11,4,7,5,3,174.56
115,4.7535901911063645,0,1,3,5,60,4.110873864173311,1,0,4,0,60,4.110873864173311,1,0,4,0,2,7,5,5,8,5,1,73.6
290,5.673323267171493,1,2,3,0,90,4.51085950651685,1,0,6,0,25,3.258096538021482,0,1,4,5,0,0,7,5,1,5,0,413.25
430,6.066108090103747,1,1,3,0,15,2.772588722239781,0,0,1,5,55,4.02535169073515,0,1,6,5,0,9,10,6,11,5,0,222.52
425,6.054439346269371,0,2,5,5,70,4.2626798770413155,1,1,0,0,70,4.2626798770413155,1,1,0,0,0,5,2,6,7,5,1,216.75
455,6.1224928095143865,0,2,0,5,80,4.394449154672439,1,2,3,0,90,4.51085950651685,1,0,6,0,1,0,10,3,6,5,0,81.9
15,2.772588722239781,0,0,1,5,10,2.3978952727983707,1,1,3,0,10,2.3978952727983707,1,1,3,0,2,4,9,1,11,5,1,14.85
150,5.017279836814924,1,0,3,0,15,2.772588722239781,0,0,1,5,55,4.02535169073515,0,1,6,5,1,3,1,1,0,5,1,77.62
35,3.58351893845611,0,2,0,5,70,4.2626798770413155,1,1,0,0,65,4.189654742026425,0,2,2,5,0,8,0,0,2,5,1,20.82
15,2.772588722239781,0,0,1,5,10,2.3978952727983707,1,1,3,0,75,4.330733340286331,0,0,5,5,1,9,8,0,5,5,1,4.12
440,6.089044875446846,1,2,6,0,120,4.795790545596741,1,0,1,0,5,1.791759469228055,0,2,5,5,0,5,8,5,2,5,2,919.6
410,6.018593214496234,1,2,4,0,50,3.9318256327243257,1,2,1,0,50,3.9318256327243257,1,2,1,0,2,9,3,6,2,10,1,307.5
430,6.066108090103747,1,1,3,0,15,2.772588722239781,0,0,1,5,10,2.3978952727983707,1,1,3,0,0,6,9,5,3,5,1,445.05
145,4.983606621708336,0,1,5,5,30,3.4339872044851463,1,0,2,0,40,3.713572066704308,1,1,5,0,0,5,1,0,3,5,0,113.1
360,5.8888779583328805,1,0,3,0,75,4.330733340286331,0,0,5,5,80,4.394449154672439,1,2,3,0,2,8,9,10,5,5,0,126.0
470,6.154858094016418,1,2,1,0,30,3.4339872044851463,1,0,2,0,25,3.258096538021482,0,1,4,5,3,0,7,1,5,5,0,458.25
415,6.030685260261263,0,1,2,5,80,4.394449154672439,1,2,3,0,30,3.4339872044851463,1,0,2,0,1,7,4,3,0,5,0,522.9
480,6.175867270105761,1,0,4,0,15,2.772588722239781,0,0,1,5,15,2.772588722239781,0,0,1,5,0,0,0,9,11,15,3,469.2
475,6.16541785423142,0,1,6,5,80,4.394449154672439,1,2,3,0,55,4.02535169073515,0,1,6,5,1,3,3,3,2,5,0,384.75
375,5.929589143389895,0,0,4,5,25,3.258096538021482,0,1,4,5,15,2.772588722239781,0,0,1,5,0,5,0,11,8,5,2,398.44
335,5.817111159963204,0,2,6,5,60,4.110873864173311,1,0,4,0,50,3.9318256327243257,1,2,1,0,3,1,9,9,10,5,0,268.0
345,5.846438775057725,0,0,2,5,75,4.330733340286331,0,0,5,5,25,3.258096538021482,0,1,4,5,3,4,1,7,3,5,1,452.81
365,5.902633333401366,0,2,1,5,40,3.713572066704308,1,1,5,0,70,4.2626798770413155,1,1,0,0,3,6,11,3,4,5,0,153.3
45,3.828641396489095,0,0,3,5,30,3.4339872044851463,1,0,2,0,80,4.394449154672439,1,2,3,0,2,7,10,8,0,5,0,11.7
270,5.602118820879701,1,0,4,0,30,3.4339872044851463,1,0,2,0,35,3.58351893845611,0,2,0,5,3,1,11,10,2,5,1,228.15
50,3.9318256327243257,1,2,1,0,60,4.110873864173311,1,0,4,0,35,3.58351893845611,0,2,0,5,1,5,6,11,3,5,0,52.0
465,6.144185634125646,0,0,3,5,90,4.51085950651685,1,0,6,0,90,4.51085950651685,1,0,6,0,0,9,7,4,0,15,1,88.35
245,5.5053315359323625,0,2,0,5,70,4.2626798770413155,1,1,0,0,70,4.2626798770413155,1,1,0,0,2,0,9,4,8,35,1,124.95
215,5.375278407684165,0,2,5,5,25,3.258096538021482,0,1,4,5,75,4.330733340286331,0,0,5,5,1,3,3,11,8,5,1,67.19
290,5.673323267171493,1,2,3,0,5,1.791759469228055,0,2,5,5,65,4.189654742026425,0,2,2,5,3,8,11,6,9,5,2,106.57
95,4.564348191467836,0,2,4,5,100,4.61512051684126,1,1,2,0,65,4.189654742026425,0,2,2,5,2,2,5,8,0,5,0,66.5
155,5.049856007249537,0,2,1,5,40,3.713572066704308,1,1,5,0,15,2.772588722239781,0,0,1,5,0,2,3,1,0,5,0,184.45
485,6.186208623900494,0,2,2,5,90,4.51085950651685,1,0,6,0,15,2.772588722239781,0,0,1,5,0,9,10,2,1,5,1,783.27
310,5.739792912179234,1,1,2,0,15,2.772588722239781,0,0,1,5,15,2.772588722239781,0,0,1,5,0,3,8,9,9,5,1,303.02
60,4.110873864173311,1,0,4,0,25,3.258096538021482,0,1,4,5,45,3.828641396489095,0,0,3,5,1,0,5,10,6,5,0,41.25
205,5.327876168789581,0,1,2,5,50,3.9318256327243257,1,2,1,0,35,3.58351893845611,0,2,0,5,2,5,6,3,8,5,0,199.88
170,5.14166355650266,1,2,2,0,80,4.394449154672439,1,2,3,0,90,4.51085950651685,1,0,6,0,0,2,2,9,7,10,0,30.6
185,5.225746673713202,0,2,3,5,50,3.9318256327243257,1,2,1,0,35,3.58351893845611,0,2,0,5,1,2,0,9,10,5,0,180.38
305,5.723585101952381,0,2,4,5,15,2.772588722239781,0,0,1,5,60,4.110873864173311,1,0,4,0,2,0,8,2,1,5,1,140.3
125,4.836281906951478,0,2,6,5,70,4.2626798770413155,1,1,0,0,15,2.772588722239781,0,0,1,5,3,8,5,3,2,5,0,180.62
320,5.771441123130016,1,2,5,0,100,4.61512051684126,1,1,2,0,50,3.9318256327243257,1,2,1,0,2,1,5,9,7,10,1,320.0
15,2.772588722239781,0,0,1,5,90,4.51085950651685,1,0,6,0,30,3.4339872044851463,1,0,2,0,3,5,7,2,3,15,3,19.95
80,4.394449154672439,1,2,3,0,75,4.330733340286331,0,0,5,5,40,3.713572066704308,1,1,5,0,3,0,4,8,10,5,1,84.0
465,6.144185634125646,0,0,3,5,40,3.713572066704308,1,1,5,0,80,4.394449154672439,1,2,3,0,3,1,10,9,2,5,1,130.2
105,4.663439094112067,0,0,0,5,30,3.4339872044851463,1,0,2,0,30,3.4339872044851463,1,0,2,0,1,9,1,10,5,15,1,95.55
295,5.69035945432406,0,1,1,5,50,3.9318256327243257,1,2,1,0,30,3.4339872044851463,1,0,2,0,0,2,10,0,3,5,0,309.75
180,5.198497031265826,1,0,5,0,100,4.61512051684126,1,1,2,0,5,1.791759469228055,0,2,5,5,3,5,0,6,3,5,2,342.0
420,6.042632833682381,1,0,0,0,60,4.110873864173311,1,0,4,0,25,3.258096538021482,0,1,4,5,3,4,9,2,7,5,1,504.0
210,5.351858133476067,1,0,0,0,70,4.2626798770413155,1,1,0,0,55,4.02535169073515,0,1,6,5,3,8,6,5,11,5,1,160.65
165,5.111987788356544,0,0,4,5,100,4.61512051684126,1,1,2,0,60,4.110873864173311,1,0,4,0,1,1,9,2,0,5,0,132.0
375,5.929589143389895,0,0,4,5,10,2.3978952727983707,1,1,3,0,30,3.4339872044851463,1,0,2,0,1,5,5,7,10,5,1,288.75
70,4.2626798770413155,1,1,0,0,10,2.3978952727983707,1,1,3,0,15,2.772588722239781,0,0,1,5,3,5,4,6,5,5,1,65.45
270,5.602118820879701,1,0,4,0,70,4.2626798770413155,1,1,0,0,75,4.330733340286331,0,0,5,5,3,0,3,3,0,5,0,114.75
245,5.5053315359323625,0,2,0,5,120,4.795790545596741,1,0,1,0,70,4.2626798770413155,1,1,0,0,0,9,9,5,4,5,0,161.7
20,3.044522437723423,1,2,6,0,120,4.795790545596741,1,0,1,0,5,1.791759469228055,0,2,5,5,3,6,2,9,7,5,3,41.8
185,5.225746673713202,0,2,3,5,60,4.110873864173311,1,0,4,0,60,4.110873864173311,1,0,4,0,1,1,6,4,0,5,1,118.4
45,3.828641396489095,0,0,3,5,25,3.258096538021482,0,1,4,5,20,3.044522437723423,1,2,6,0,2,5,9,1,9,5,0,45.0
240,5.484796933490655,1,0,2,0,5,1.791759469228055,0,2,5,5,50,3.9318256327243257,1,2,1,0,1,0,8,6,8,5,2,126.0
20,3.044522437723423,1,2,6,0,100,4.61512051684126,1,1,2,0,75,4.330733340286331,0,0,5,5,2,9,6,1,6,5,1,10.0
125,4.836281906951478,0,2,6,5,30,3.4339872044851463,1,0,2,0,20,3.044522437723423,1,2,6,0,3,6,6,10,8,5,0,130.0
135,4.912654885736052,0,0,2,5,15,2.772588722239781,0,0,1,5,65,4.189654742026425,0,2,2,5,3,7,8,5,11,5,1,54.34
410,6.018593214496234,1,2,4,0,100,4.61512051684126,1,1,2,0,80,4.394449154672439,1,2,3,0,0,0,5,2,3,10,0,164.0
105,4.663439094112067,0,0,0,5,100,4.61512051684126,1,1,2,0,40,3.713572066704308,1,1,5,0,0,8,4,0,4,5,0,126.0
435,6.077642243349034,0,0,1,5,120,4.795790545596741,1,0,1,0,65,4.189654742026425,0,2,2,5,2,0,3,11,7,5,0,334.95
40,3.713572066704308,1,1,5,0,70,4.2626798770413155,1,1,0,0,80,4.394449154672439,1,2,3,0,0,9,5,6,6,10,1,13.6
140,4.948759890378168,1,2,0,0,30,3.4339872044851463,1,0,2,0,45,3.828641396489095,0,0,3,5,1,0,11,10,1,5,0,100.1
225,5.420534999272286,0,0,1,5,80,4.394449154672439,1,2,3,0,5,1.791759469228055,0,2,5,5,1,2,6,6,3,5,2,384.75
470,6.154858094016418,1,2,1,0,5,1.791759469228055,0,2,5,5,20,3.044522437723423,1,2,6,0,1,4,11,0,3,5,2,394.8
430,6.066108090103747,1,1,3,0,75,4.330733340286331,0,0,5,5,20,3.044522437723423,1,2,6,0,2,7,3,2,9,5,0,602.0
325,5.786897381366708,0,1,3,5,40,3.713572066704308,1,1,5,0,90,4.51085950651685,1,0,6,0,1,3,9,7,5,5,0,45.5
360,5.8888779583328805,1,0,3,0,40,3.713572066704308,1,1,5,0,45,3.828641396489095,0,0,3,5,1,6,11,0,5,5,2,277.2
460,6.133398042996649,1,1,5,0,90,4.51085950651685,1,0,6,0,90,4.51085950651685,1,0,6,0,0,7,10,2,3,10,1,87.4
475,6.16541785423142,0,1,6,5,70,4.2626798770413155,1,1,0,0,10,2.3978952727983707,1,1,3,0,0,3,3,5,6,5,1,726.75
405,6.0063531596017325,0,0,6,5,25,3.258096538021482,0,1,4,5,70,4.2626798770413155,1,1,0,0,3,7,7,8,6,5,0,151.88
55,4.02535169073515,0,1,6,5,15,2.772588722239781,0,0,1,5,80,4.394449154672439,1,2,3,0,0,9,2,0,11,5,0,12.65
80,4.394449154672439,1,2,3,0,10,2.3978952727983707,1,1,3,0,45,3.828641396489095,0,0,3,5,3,2,6,9,6,5,1,48.4
60,4.110873864173311,1,0,4,0,25,3.258096538021482,0,1,4,5,35,3.58351893845611,0,2,0,5,2,1,11,2,1,5,0,48.75
305,5.723585101952381,0,2,4,5,50,3.9318256327243257,1,2,1,0,50,3.9318256327243257,1,2,1,0,0,7,0,7,1,5,1,228.75
180,5.198497031265826,1,0,5,0,75,4.330733340286331,0,0,5,5,35,3.58351893845611,0,2,0,5,1,3,8,7,6,5,0,204.75
295,5.69035945432406,0,1,1,5,75,4.330733340286331,0,0,5,5,90,4.51085950651685,1,0,6,0,0,0,8,8,6,5,0,51.62
275,5.62040086571715,0,2,2,5,40,3.713572066704308,1,1,5,0,20,3.044522437723423,1,2,6,0,0,1,5,6,6,5,1,308.0
390,5.968707559985366,1,0,5,0,70,4.2626798770413155,1,1,0,0,15,2.772588722239781,0,0,1,5,1,2,6,0,1,5,1,563.55
410,6.018593214496234,1,2,4,0,5,1.791759469228055,0,2,5,5,80,4.394449154672439,1,2,3,0,2,5,2,4,7,5,2,86.1
20,3.044522437723423,1,2,6,0,120,4.795790545596741,1,0,1,0,90,4.51085950651685,1,0,6,0,1,6,6,3,11,10,1,4.4
255,5.545177444479562,0,0,3,5,30,3.4339872044851463,1,0,2,0,75,4.330733340286331,0,0,5,5,3,1,10,8,5,15,0,82.88
335,5.817111159963204,0,2,6,5,90,4.51085950651685,1,0,6,0,35,3.58351893845611,0,2,0,5,1,2,3,11,8,5,0,413.73
170,5.14166355650266,1,2,2,0,20,3.044522437723423,1,2,6,0,20,3.044522437723423,1,2,6,0,0,9,1,0,1,10,1,163.2
80,4.394449154672439,1,2,3,0,80,4.394449154672439,1,2,3,0,40,3.713572066704308,1,1,5,0,1,4,9,5,5,40,3,86.4
130,4.875197323201151,1,1,4,0,70,4.2626798770413155,1,1,0,0,65,4.189654742026425,0,2,2,5,3,2,3,5,4,5,1,77.35
165,5.111987788356544,0,0,4,5,15,2.772588722239781,0,0,1,5,80,4.394449154672439,1,2,3,0,0,0,5,6,7,5,1,37.95
230,5.442417710521793,1,2,6,0,90,4.51085950651685,1,0,6,0,15,2.772588722239781,0,0,1,5,0,3,10,11,0,5,1,371.45
490,6.19644412779452,1,1,0,0,15,2.772588722239781,0,0,1,5,25,3.258096538021482,0,1,4,5,3,3,7,8,5,5,0,422.62
435,6.077642243349034,0,0,1,5,100,4.61512051684126,1,1,2,0,90,4.51085950651685,1,0,6,0,0,5,0,0,2,5,0,87.0
190,5.25227342804663,1,1,1,0,25,3.258096538021482,0,1,4,5,30,3.4339872044851463,1,0,2,0,1,0,11,6,6,5,0,166.25
295,5.69035945432406,0,1,1,5,80,4.394449154672439,1,2,3,0,15,2.772588722239781,0,0,1,5,3,9,0,11,2,5,0,451.35
