slot_person1,slot_person2,slot_item1,slot_item2,slot_currency_symbol,slot_rate1,slot_rate1_abs_log1p,slot_rate1_is_even,slot_rate1_mod3,slot_rate1_mod5,slot_rate1_mod7,slot_rate1_mod10,slot_rate2,slot_rate2_abs_log1p,slot_rate2_is_even,slot_rate2_mod3,slot_rate2_mod5,slot_rate2_mod7,slot_rate2_mod10,slot_hours1,slot_hours1_abs_log1p,slot_hours1_is_even,slot_hours1_mod3,slot_hours1_mod5,slot_hours1_mod7,slot_hours1_mod10,slot_hours2,slot_hours2_abs_log1p,slot_hours2_is_even,slot_hours2_mod3,slot_hours2_mod5,slot_hours2_mod7,slot_hours2_mod10,gcd_all,n_multiple_pairs,y
9,5,5,6,2,35,3.58351893845611,0,2,0,0,5,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,1,520.0
0,3,3,4,3,28,3.367295829986474,1,1,3,0,8,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,2,286.0
19,20,3,8,0,25,3.258096538021482,0,1,0,4,5,55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0,505.0
0,10,10,4,0,45,3.828641396489095,0,0,0,3,5,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,3,375.0
17,7,6,5,2,45,3.828641396489095,0,0,0,3,5,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,2,385.0
8,9,11,11,2,28,3.367295829986474,1,1,3,0,8,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,1,260.0
12,0,3,1,2,55,4.02535169073515,0,1,0,6,5,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,3,455.0
11,0,9,8,2,35,3.58351893845611,0,2,0,0,5,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,1,260.0
2,11,10,10,1,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,5,44.0
11,15,8,9,1,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,6,112.0
20,18,1,11,0,40,3.713572066704308,1,1,0,5,0,55,4.02535169073515,0,1,0,6,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,150.0
13,9,10,11,2,35,3.58351893845611,0,2,0,0,5,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,3,320.0
18,8,10,3,1,55,4.02535169073515,0,1,0,6,5,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,4,140.0
18,8,10,6,2,10,2.3978952727983707,1,1,0,3,0,55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,0,415.0
16,5,2,7,2,40,3.713572066704308,1,1,0,5,0,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,1,330.0
16,2,0,4,3,18,2.9444389791664403,1,0,3,4,8,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,1,266.0
13,12,8,3,0,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,2,180.0
6,15,3,11,1,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,2,80.0
21,12,11,9,0,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,1,245.0
12,0,3,1,3,10,2.3978952727983707,1,1,0,3,0,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,0,280.0
4,6,1,7,0,30,3.4339872044851463,1,0,0,2,0,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,5,190.0
5,21,11,0,0,22,3.1354942159291497,1,1,2,1,2,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,1,202.0
4,20,4,6,1,35,3.58351893845611,0,2,0,0,5,50,3.9318256327243257,1,2,0,1,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,1,395.0
16,8,5,4,3,50,3.9318256327243257,1,2,0,1,0,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,4,375.0
7,18,3,0,2,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,4,200.0
12,1,1,2,0,18,2.9444389791664403,1,0,3,4,8,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,2,1,368.0
5,8,9,7,2,50,3.9318256327243257,1,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,2,166.0
4,13,0,1,3,20,3.044522437723423,1,2,0,6,0,55,4.02535169073515,0,1,0,6,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,1,600.0
7,11,9,1,3,20,3.044522437723423,1,2,0,6,0,60,4.110873864173311,1,0,0,4,0,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,1,580.0
7,20,0,10,3,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,1,345.0
6,7,6,10,0,35,3.58351893845611,0,2,0,0,5,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,2,420.0
0,5,10,3,1,30,3.4339872044851463,1,0,0,2,0,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,3,570.0
11,6,6,7,0,60,4.110873864173311,1,0,0,4,0,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,2,640.0
9,20,1,8,3,50,3.9318256327243257,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,1,276.0
5,13,8,2,3,55,4.02535169073515,0,1,0,6,5,35,3.58351893845611,0,2,0,0,5,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,5,90.0
19,2,2,10,1,45,3.828641396489095,0,0,0,3,5,60,4.110873864173311,1,0,0,4,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,5,225.0
6,13,4,9,0,28,3.367295829986474,1,1,3,0,8,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,4,343.0
16,8,3,11,3,22,3.1354942159291497,1,1,2,1,2,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0,206.0
17,6,5,2,1,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,1,137.0
17,20,2,10,0,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,0,158.0
21,10,3,8,0,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,6,80.0
7,2,9,0,3,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,3,140.0
9,17,11,5,0,10,2.3978952727983707,1,1,0,3,0,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,100.0
5,15,2,10,3,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,6,210.0
12,9,3,1,1,45,3.828641396489095,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,2,440.0
8,19,2,4,3,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,2,122.0
12,5,11,11,2,30,3.4339872044851463,1,0,0,2,0,55,4.02535169073515,0,1,0,6,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,4,195.0
19,4,4,7,2,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,6,120.0
17,3,5,8,3,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0,130.0
8,11,9,2,2,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,2,60.0
11,5,11,5,0,50,3.9318256327243257,1,2,0,1,0,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,80.0
14,11,0,5,0,60,4.110873864173311,1,0,0,4,0,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,3,465.0
11,12,2,3,0,22,3.1354942159291497,1,1,2,1,2,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,126.0
9,9,11,10,2,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,3,232.0
13,10,6,7,3,28,3.367295829986474,1,1,3,0,8,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,3,364.0
1,16,8,5,3,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,5,60.0
3,21,1,8,1,40,3.713572066704308,1,1,0,5,0,28,3.367295829986474,1,1,3,0,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,3,124.0
12,18,3,1,0,8,2.1972245773362196,1,2,3,1,8,35,3.58351893845611,0,2,0,0,5,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,4,253.0
5,0,1,4,2,35,3.58351893845611,0,2,0,0,5,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,4,140.0
5,5,0,11,2,30,3.4339872044851463,1,0,0,2,0,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,4,260.0
14,9,9,2,0,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,2,225.0
9,3,9,2,0,22,3.1354942159291497,1,1,2,1,2,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,170.0
14,20,10,9,0,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,2,99.0
15,3,4,7,1,60,4.110873864173311,1,0,0,4,0,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,2,720.0
3,3,4,11,3,40,3.713572066704308,1,1,0,5,0,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,2,360.0
6,10,6,7,2,12,2.5649493574615367,1,0,2,5,2,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,4,336.0
15,3,10,5,3,22,3.1354942159291497,1,1,2,1,2,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,3,97.0
12,15,9,6,0,60,4.110873864173311,1,0,0,4,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,4,4,304.0
13,12,10,4,0,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,3,120.0
1,1,1,6,1,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,5,46.0
12,13,4,4,1,50,3.9318256327243257,1,2,0,1,0,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,0,430.0
2,14,7,11,0,50,3.9318256327243257,1,2,0,1,0,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,2,390.0
4,10,9,9,0,22,3.1354942159291497,1,1,2,1,2,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,1,284.0
4,3,3,9,1,10,2.3978952727983707,1,1,0,3,0,55,4.02535169073515,0,1,0,6,5,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,3,135.0
9,1,5,11,0,40,3.713572066704308,1,1,0,5,0,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,3,130.0
12,18,6,0,2,25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,1,223.0
11,19,11,0,2,8,2.1972245773362196,1,2,3,1,8,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,0,433.0
15,12,11,1,2,45,3.828641396489095,0,0,0,3,5,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,1,260.0
2,3,9,8,0,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,1,146.0
19,16,11,3,2,55,4.02535169073515,0,1,0,6,5,55,4.02535169073515,0,1,0,6,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,2,880.0
14,19,10,10,3,60,4.110873864173311,1,0,0,4,0,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,4,170.0
17,2,5,2,3,60,4.110873864173311,1,0,0,4,0,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,3,570.0
4,20,3,10,0,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,2,144.0
8,14,6,1,0,45,3.828641396489095,0,0,0,3,5,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,3,325.0
14,4,8,3,3,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,0,118.0
1,10,11,4,2,25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,0,255.0
1,5,9,2,3,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,2,90.0
14,18,2,4,3,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,1,210.0
14,14,9,8,1,30,3.4339872044851463,1,0,0,2,0,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,2,204.0
15,19,1,3,1,60,4.110873864173311,1,0,0,4,0,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,2,465.0
17,17,5,11,1,35,3.58351893845611,0,2,0,0,5,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,125.0
9,5,5,11,0,45,3.828641396489095,0,0,0,3,5,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,3,270.0
0,2,9,3,3,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,1,174.0
4,3,4,7,3,35,3.58351893845611,0,2,0,0,5,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,1,365.0
7,13,4,2,2,22,3.1354942159291497,1,1,2,1,2,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,3,198.0
1,0,1,0,0,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,4,75.0
3,7,4,4,2,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,2,136.0
10,9,6,9,3,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,2,166.0
8,19,11,6,0,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,3,228.0
11,7,9,11,1,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,3,98.0
9,17,4,5,2,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,1,110.0
1,12,2,9,0,40,3.713572066704308,1,1,0,5,0,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,3,260.0
9,2,2,0,3,60,4.110873864173311,1,0,0,4,0,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,3,536.0
16,15,1,7,1,40,3.713572066704308,1,1,0,5,0,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,6,400.0
4,13,2,8,3,22,3.1354942159291497,1,1,2,1,2,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,0,290.0
4,7,3,6,1,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,3,200.0
1,21,4,7,1,22,3.1354942159291497,1,1,2,1,2,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,2,194.0
11,5,4,3,1,28,3.367295829986474,1,1,3,0,8,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,0,290.0
1,2,11,1,1,35,3.58351893845611,0,2,0,0,5,50,3.9318256327243257,1,2,0,1,0,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,1,645.0
9,4,10,11,1,50,3.9318256327243257,1,2,0,1,0,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,2,370.0
11,15,9,8,0,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,1,80.0
21,21,1,2,2,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,1,229.0
10,14,3,4,3,15,2.772588722239781,0,0,0,1,5,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,1,200.0
6,18,8,9,1,28,3.367295829986474,1,1,3,0,8,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,5,132.0
6,12,11,11,1,28,3.367295829986474,1,1,3,0,8,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,4,116.0
21,0,9,7,2,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,1,115.0
18,2,5,1,2,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,1,175.0
19,10,5,3,1,35,3.58351893845611,0,2,0,0,5,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,295.0
3,0,4,11,2,50,3.9318256327243257,1,2,0,1,0,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0,610.0
18,16,9,5,0,30,3.4339872044851463,1,0,0,2,0,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,2,410.0
11,3,4,5,3,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,3,225.0
20,3,8,11,2,20,3.044522437723423,1,2,0,6,0,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,5,380.0
8,4,8,2,3,45,3.828641396489095,0,0,0,3,5,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,5,295.0
16,7,11,3,0,28,3.367295829986474,1,1,3,0,8,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,1,216.0
18,10,9,6,1,60,4.110873864173311,1,0,0,4,0,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,2,660.0
8,18,8,9,1,15,2.772588722239781,0,0,0,1,5,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,2,375.0
0,18,8,9,1,60,4.110873864173311,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,5,170.0
16,18,2,8,0,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,4,56.0
11,2,11,0,2,28,3.367295829986474,1,1,3,0,8,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,350.0
18,17,1,3,3,18,2.9444389791664403,1,0,3,4,8,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,5,58.0
11,13,3,7,0,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,6,104.0
16,15,4,5,2,40,3.713572066704308,1,1,0,5,0,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,2,300.0
5,2,5,5,2,50,3.9318256327243257,1,2,0,1,0,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,3,140.0
15,8,7,0,0,45,3.828641396489095,0,0,0,3,5,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,2,200.0
15,15,7,6,3,25,3.258096538021482,0,1,0,4,5,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,2,182.0
