slot_person_name,slot_base_item,slot_other_item,slot_base_count,slot_base_count_abs_log1p,slot_base_count_mod3,slot_base_count_mod7,slot_percent_more,slot_percent_more_abs_log1p,slot_percent_more_is_even,slot_percent_more_mod3,slot_percent_more_mod7,slot_percent_more_mod10,gcd_all,n_multiple_pairs,y
9,2,2,420,6.042632833682381,0,0,10,2.3978952727983707,1,1,3,0,10,1,882.0
8,4,4,220,5.3981627015177525,1,3,20,3.044522437723423,1,2,6,0,20,1,484.0
3,4,4,60,4.110873864173311,0,4,90,4.51085950651685,1,0,6,0,30,0,174.0
6,5,5,840,6.734591659972948,0,0,15,2.772588722239781,0,0,1,5,15,1,1806.0
6,3,3,220,5.3981627015177525,1,3,50,3.9318256327243257,1,2,1,0,10,0,550.0
6,2,2,680,6.523562306149512,2,1,85,4.454347296253507,0,1,1,5,85,1,1938.0
0,5,5,80,4.394449154672439,2,3,85,4.454347296253507,0,1,1,5,5,0,228.0
8,3,3,600,6.398594934535208,0,5,5,1.791759469228055,0,2,5,5,5,1,1230.0
8,3,3,340,5.831882477283517,1,4,65,4.189654742026425,0,2,2,5,5,0,901.0
6,1,1,940,6.846943139585379,1,2,80,4.394449154672439,1,2,3,0,20,0,2632.0
8,8,8,460,6.133398042996649,1,5,25,3.258096538021482,0,1,4,5,5,0,1035.0
4,4,4,380,5.942799375126701,2,2,45,3.828641396489095,0,0,3,5,5,0,931.0
0,3,3,220,5.3981627015177525,1,3,80,4.394449154672439,1,2,3,0,20,0,616.0
7,6,6,1000,6.90875477931522,1,6,75,4.330733340286331,0,0,5,5,25,0,2750.0
5,2,2,580,6.364750756851911,1,6,95,4.564348191467836,0,2,4,5,5,0,1711.0
6,0,0,300,5.707110264748875,0,6,95,4.564348191467836,0,2,4,5,5,0,885.0
1,1,1,760,6.634633357861686,1,4,60,4.110873864173311,1,0,4,0,20,0,1976.0
3,1,1,320,5.771441123130016,2,5,65,4.189654742026425,0,2,2,5,5,0,848.0
6,7,7,720,6.580639137284949,0,6,55,4.02535169073515,0,1,6,5,5,0,1836.0
1,3,3,940,6.846943139585379,1,2,15,2.772588722239781,0,0,1,5,5,0,2021.0
1,2,2,180,5.198497031265826,0,5,25,3.258096538021482,0,1,4,5,5,0,405.0
0,7,7,900,6.803505257608338,0,4,85,4.454347296253507,0,1,1,5,5,0,2565.0
5,3,3,440,6.089044875446846,2,6,50,3.9318256327243257,1,2,1,0,10,0,1100.0
7,7,7,900,6.803505257608338,0,4,45,3.828641396489095,0,0,3,5,45,1,2205.0
7,7,7,60,4.110873864173311,0,4,35,3.58351893845611,0,2,0,5,5,0,141.0
2,7,7,780,6.660575149839686,0,3,50,3.9318256327243257,1,2,1,0,10,0,1950.0
1,3,3,960,6.8679744089702925,0,1,45,3.828641396489095,0,0,3,5,15,0,2352.0
8,2,2,600,6.398594934535208,0,5,50,3.9318256327243257,1,2,1,0,50,1,1500.0
8,4,4,860,6.7580945044277305,2,6,45,3.828641396489095,0,0,3,5,5,0,2107.0
1,0,0,480,6.175867270105761,0,4,65,4.189654742026425,0,2,2,5,5,0,1272.0
8,7,7,960,6.8679744089702925,0,1,25,3.258096538021482,0,1,4,5,5,0,2160.0
5,0,0,840,6.734591659972948,0,0,45,3.828641396489095,0,0,3,5,15,0,2058.0
8,1,1,520,6.255750041753367,1,2,40,3.713572066704308,1,1,5,0,40,1,1248.0
3,8,8,840,6.734591659972948,0,0,60,4.110873864173311,1,0,4,0,60,1,2184.0
9,6,6,580,6.364750756851911,1,6,80,4.394449154672439,1,2,3,0,20,0,1624.0
1,1,1,860,6.7580945044277305,2,6,5,1.791759469228055,0,2,5,5,5,1,1763.0
6,1,1,1000,6.90875477931522,1,6,50,3.9318256327243257,1,2,1,0,50,1,2500.0
5,0,0,920,6.825460036255307,2,3,55,4.02535169073515,0,1,6,5,5,0,2346.0
4,4,4,420,6.042632833682381,0,0,80,4.394449154672439,1,2,3,0,20,0,1176.0
7,8,8,460,6.133398042996649,1,5,90,4.51085950651685,1,0,6,0,10,0,1334.0
0,8,8,260,5.564520407322694,2,1,55,4.02535169073515,0,1,6,5,5,0,663.0
2,0,0,320,5.771441123130016,2,5,50,3.9318256327243257,1,2,1,0,10,0,800.0
8,3,3,800,6.68586094706836,2,2,20,3.044522437723423,1,2,6,0,20,1,1760.0
4,6,6,380,5.942799375126701,2,2,45,3.828641396489095,0,0,3,5,5,0,931.0
9,3,3,760,6.634633357861686,1,4,15,2.772588722239781,0,0,1,5,5,0,1634.0
0,4,4,580,6.364750756851911,1,6,30,3.4339872044851463,1,0,2,0,10,0,1334.0
9,1,1,940,6.846943139585379,1,2,65,4.189654742026425,0,2,2,5,5,0,2491.0
2,4,4,140,4.948759890378168,2,0,55,4.02535169073515,0,1,6,5,5,0,357.0
2,6,6,400,5.993961427306569,1,1,30,3.4339872044851463,1,0,2,0,10,0,920.0
5,4,4,1000,6.90875477931522,1,6,45,3.828641396489095,0,0,3,5,5,0,2450.0
1,6,6,200,5.303304908059076,2,4,60,4.110873864173311,1,0,4,0,20,0,520.0
4,7,7,480,6.175867270105761,0,4,95,4.564348191467836,0,2,4,5,5,0,1416.0
8,4,4,560,6.329720905522696,2,0,55,4.02535169073515,0,1,6,5,5,0,1428.0
0,0,0,600,6.398594934535208,0,5,5,1.791759469228055,0,2,5,5,5,1,1230.0
1,6,6,800,6.68586094706836,2,2,15,2.772588722239781,0,0,1,5,5,0,1720.0
5,8,8,860,6.7580945044277305,2,6,90,4.51085950651685,1,0,6,0,10,0,2494.0
3,2,2,740,6.608000625296087,2,5,35,3.58351893845611,0,2,0,5,5,0,1739.0
6,0,0,180,5.198497031265826,0,5,75,4.330733340286331,0,0,5,5,15,0,495.0
0,5,5,960,6.8679744089702925,0,1,15,2.772588722239781,0,0,1,5,15,1,2064.0
1,5,5,720,6.580639137284949,0,6,75,4.330733340286331,0,0,5,5,15,0,1980.0
9,5,5,820,6.710523109452428,1,1,55,4.02535169073515,0,1,6,5,5,0,2091.0
7,2,2,840,6.734591659972948,0,0,40,3.713572066704308,1,1,5,0,40,1,2016.0
7,5,5,660,6.493753839851686,0,2,35,3.58351893845611,0,2,0,5,5,0,1551.0
4,8,8,320,5.771441123130016,2,5,75,4.330733340286331,0,0,5,5,5,0,880.0
2,3,3,820,6.710523109452428,1,1,35,3.58351893845611,0,2,0,5,5,0,1927.0
3,2,2,440,6.089044875446846,2,6,60,4.110873864173311,1,0,4,0,20,0,1144.0
1,0,0,560,6.329720905522696,2,0,35,3.58351893845611,0,2,0,5,35,1,1316.0
2,7,7,900,6.803505257608338,0,4,50,3.9318256327243257,1,2,1,0,50,1,2250.0
9,6,6,760,6.634633357861686,1,4,45,3.828641396489095,0,0,3,5,5,0,1862.0
0,2,2,480,6.175867270105761,0,4,90,4.51085950651685,1,0,6,0,30,0,1392.0
6,8,8,940,6.846943139585379,1,2,30,3.4339872044851463,1,0,2,0,10,0,2162.0
4,7,7,900,6.803505257608338,0,4,40,3.713572066704308,1,1,5,0,20,0,2160.0
2,2,2,840,6.734591659972948,0,0,15,2.772588722239781,0,0,1,5,15,1,1806.0
9,1,1,640,6.46302945692067,1,3,75,4.330733340286331,0,0,5,5,5,0,1760.0
5,8,8,900,6.803505257608338,0,4,35,3.58351893845611,0,2,0,5,5,0,2115.0
9,1,1,200,5.303304908059076,2,4,60,4.110873864173311,1,0,4,0,20,0,520.0
2,4,4,680,6.523562306149512,2,1,85,4.454347296253507,0,1,1,5,85,1,1938.0
9,4,4,60,4.110873864173311,0,4,85,4.454347296253507,0,1,1,5,5,0,171.0
8,0,0,720,6.580639137284949,0,6,5,1.791759469228055,0,2,5,5,5,1,1476.0
2,4,4,200,5.303304908059076,2,4,90,4.51085950651685,1,0,6,0,10,0,580.0
6,4,4,820,6.710523109452428,1,1,15,2.772588722239781,0,0,1,5,5,0,1763.0
3,8,8,640,6.46302945692067,1,3,95,4.564348191467836,0,2,4,5,5,0,1888.0
2,5,5,640,6.46302945692067,1,3,10,2.3978952727983707,1,1,3,0,10,1,1344.0
7,8,8,380,5.942799375126701,2,2,70,4.2626798770413155,1,1,0,0,10,0,1026.0
4,2,2,980,6.8885724595653635,2,0,35,3.58351893845611,0,2,0,5,35,1,2303.0
9,1,1,260,5.564520407322694,2,1,80,4.394449154672439,1,2,3,0,20,0,728.0
6,0,0,980,6.8885724595653635,2,0,95,4.564348191467836,0,2,4,5,5,0,2891.0
4,2,2,460,6.133398042996649,1,5,40,3.713572066704308,1,1,5,0,20,0,1104.0
9,3,3,300,5.707110264748875,0,6,30,3.4339872044851463,1,0,2,0,30,1,690.0
0,3,3,180,5.198497031265826,0,5,5,1.791759469228055,0,2,5,5,5,1,369.0
8,2,2,800,6.68586094706836,2,2,35,3.58351893845611,0,2,0,5,5,0,1880.0
7,5,5,580,6.364750756851911,1,6,60,4.110873864173311,1,0,4,0,20,0,1508.0
3,3,3,680,6.523562306149512,2,1,10,2.3978952727983707,1,1,3,0,10,1,1428.0
5,1,1,120,4.795790545596741,0,1,15,2.772588722239781,0,0,1,5,15,1,258.0
1,3,3,500,6.2166061010848646,2,3,30,3.4339872044851463,1,0,2,0,10,0,1150.0
0,6,6,400,5.993961427306569,1,1,60,4.110873864173311,1,0,4,0,20,0,1040.0
9,8,8,720,6.580639137284949,0,6,45,3.828641396489095,0,0,3,5,45,1,1764.0
4,3,3,720,6.580639137284949,0,6,25,3.258096538021482,0,1,4,5,5,0,1620.0
2,5,5,740,6.608000625296087,2,5,90,4.51085950651685,1,0,6,0,10,0,2146.0
4,6,6,120,4.795790545596741,0,1,40,3.713572066704308,1,1,5,0,40,1,288.0
3,0,0,220,5.3981627015177525,1,3,45,3.828641396489095,0,0,3,5,5,0,539.0
7,1,1,460,6.133398042996649,1,5,20,3.044522437723423,1,2,6,0,20,1,1012.0
5,6,6,100,4.61512051684126,1,2,70,4.2626798770413155,1,1,0,0,10,0,270.0
1,7,7,780,6.660575149839686,0,3,35,3.58351893845611,0,2,0,5,5,0,1833.0
7,1,1,980,6.8885724595653635,2,0,15,2.772588722239781,0,0,1,5,5,0,2107.0
0,8,8,340,5.831882477283517,1,4,90,4.51085950651685,1,0,6,0,10,0,986.0
4,1,1,340,5.831882477283517,1,4,65,4.189654742026425,0,2,2,5,5,0,901.0
6,8,8,980,6.8885724595653635,2,0,45,3.828641396489095,0,0,3,5,5,0,2401.0
0,8,8,560,6.329720905522696,2,0,90,4.51085950651685,1,0,6,0,10,0,1624.0
8,1,1,140,4.948759890378168,2,0,90,4.51085950651685,1,0,6,0,10,0,406.0
2,8,8,220,5.3981627015177525,1,3,80,4.394449154672439,1,2,3,0,20,0,616.0
8,6,6,160,5.081404364984463,1,6,85,4.454347296253507,0,1,1,5,5,0,456.0
0,1,1,1000,6.90875477931522,1,6,60,4.110873864173311,1,0,4,0,20,0,2600.0
6,1,1,900,6.803505257608338,0,4,85,4.454347296253507,0,1,1,5,5,0,2565.0
7,0,0,820,6.710523109452428,1,1,15,2.772588722239781,0,0,1,5,5,0,1763.0
3,2,2,880,6.78105762593618,1,5,55,4.02535169073515,0,1,6,5,55,1,2244.0
4,8,8,960,6.8679744089702925,0,1,75,4.330733340286331,0,0,5,5,15,0,2640.0
2,4,4,940,6.846943139585379,1,2,20,3.044522437723423,1,2,6,0,20,1,2068.0
2,5,5,760,6.634633357861686,1,4,55,4.02535169073515,0,1,6,5,5,0,1938.0
7,8,8,260,5.564520407322694,2,1,5,1.791759469228055,0,2,5,5,5,1,533.0
1,0,0,880,6.78105762593618,1,5,10,2.3978952727983707,1,1,3,0,10,1,1848.0
2,7,7,900,6.803505257608338,0,4,75,4.330733340286331,0,0,5,5,75,1,2475.0
1,5,5,600,6.398594934535208,0,5,70,4.2626798770413155,1,1,0,0,10,0,1620.0
5,4,4,760,6.634633357861686,1,4,5,1.791759469228055,0,2,5,5,5,1,1558.0
4,4,4,720,6.580639137284949,0,6,60,4.110873864173311,1,0,4,0,60,1,1872.0
8,6,6,540,6.293419278846481,0,1,70,4.2626798770413155,1,1,0,0,10,0,1458.0
9,4,4,840,6.734591659972948,0,0,80,4.394449154672439,1,2,3,0,40,0,2352.0
9,5,5,560,6.329720905522696,2,0,20,3.044522437723423,1,2,6,0,20,1,1232.0
4,7,7,960,6.8679744089702925,0,1,95,4.564348191467836,0,2,4,5,5,0,2832.0
5,4,4,80,4.394449154672439,2,3,25,3.258096538021482,0,1,4,5,5,0,180.0
5,7,7,480,6.175867270105761,0,4,95,4.564348191467836,0,2,4,5,5,0,1416.0
0,1,1,580,6.364750756851911,1,6,80,4.394449154672439,1,2,3,0,20,0,1624.0
3,5,5,340,5.831882477283517,1,4,20,3.044522437723423,1,2,6,0,20,1,748.0
4,2,2,540,6.293419278846481,0,1,75,4.330733340286331,0,0,5,5,15,0,1485.0
5,6,6,1000,6.90875477931522,1,6,95,4.564348191467836,0,2,4,5,5,0,2950.0
0,2,2,680,6.523562306149512,2,1,50,3.9318256327243257,1,2,1,0,10,0,1700.0
6,7,7,660,6.493753839851686,0,2,20,3.044522437723423,1,2,6,0,20,1,1452.0
2,5,5,920,6.825460036255307,2,3,40,3.713572066704308,1,1,5,0,40,1,2208.0
2,7,7,840,6.734591659972948,0,0,30,3.4339872044851463,1,0,2,0,30,1,1932.0
8,1,1,240,5.484796933490655,0,2,70,4.2626798770413155,1,1,0,0,10,0,648.0
3,4,4,640,6.46302945692067,1,3,75,4.330733340286331,0,0,5,5,5,0,1760.0
7,6,6,380,5.942799375126701,2,2,75,4.330733340286331,0,0,5,5,5,0,1045.0
3,5,5,900,6.803505257608338,0,4,70,4.2626798770413155,1,1,0,0,10,0,2430.0
6,1,1,660,6.493753839851686,0,2,5,1.791759469228055,0,2,5,5,5,1,1353.0
9,5,5,800,6.68586094706836,2,2,55,4.02535169073515,0,1,6,5,5,0,2040.0
5,7,7,780,6.660575149839686,0,3,40,3.713572066704308,1,1,5,0,20,0,1872.0
4,7,7,980,6.8885724595653635,2,0,65,4.189654742026425,0,2,2,5,5,0,2597.0
3,2,2,220,5.3981627015177525,1,3,30,3.4339872044851463,1,0,2,0,10,0,506.0
2,5,5,440,6.089044875446846,2,6,85,4.454347296253507,0,1,1,5,5,0,1254.0
3,7,7,960,6.8679744089702925,0,1,65,4.189654742026425,0,2,2,5,5,0,2544.0
9,6,6,100,4.61512051684126,1,2,5,1.791759469228055,0,2,5,5,5,1,205.0
3,2,2,980,6.8885724595653635,2,0,5,1.791759469228055,0,2,5,5,5,1,2009.0
3,1,1,560,6.329720905522696,2,0,75,4.330733340286331,0,0,5,5,5,0,1540.0
5,2,2,760,6.634633357861686,1,4,90,4.51085950651685,1,0,6,0,10,0,2204.0
7,7,7,180,5.198497031265826,0,5,55,4.02535169073515,0,1,6,5,5,0,459.0
6,3,3,660,6.493753839851686,0,2,55,4.02535169073515,0,1,6,5,55,1,1683.0
1,3,3,560,6.329720905522696,2,0,75,4.330733340286331,0,0,5,5,5,0,1540.0
7,6,6,140,4.948759890378168,2,0,15,2.772588722239781,0,0,1,5,5,0,301.0
1,8,8,140,4.948759890378168,2,0,80,4.394449154672439,1,2,3,0,20,0,392.0
4,1,1,540,6.293419278846481,0,1,60,4.110873864173311,1,0,4,0,60,1,1404.0
9,2,2,400,5.993961427306569,1,1,75,4.330733340286331,0,0,5,5,25,0,1100.0
8,4,4,680,6.523562306149512,2,1,35,3.58351893845611,0,2,0,5,5,0,1598.0
4,8,8,380,5.942799375126701,2,2,35,3.58351893845611,0,2,0,5,5,0,893.0
7,2,2,760,6.634633357861686,1,4,60,4.110873864173311,1,0,4,0,20,0,1976.0
7,5,5,500,6.2166061010848646,2,3,60,4.110873864173311,1,0,4,0,20,0,1300.0
5,3,3,920,6.825460036255307,2,3,85,4.454347296253507,0,1,1,5,5,0,2622.0
3,0,0,300,5.707110264748875,0,6,80,4.394449154672439,1,2,3,0,20,0,840.0
5,8,8,640,6.46302945692067,1,3,20,3.044522437723423,1,2,6,0,20,1,1408.0
3,2,2,860,6.7580945044277305,2,6,60,4.110873864173311,1,0,4,0,20,0,2236.0
3,1,1,160,5.081404364984463,1,6,55,4.02535169073515,0,1,6,5,5,0,408.0
2,2,2,480,6.175867270105761,0,4,70,4.2626798770413155,1,1,0,0,10,0,1296.0
8,4,4,340,5.831882477283517,1,4,80,4.394449154672439,1,2,3,0,20,0,952.0
5,1,1,420,6.042632833682381,0,0,30,3.4339872044851463,1,0,2,0,30,1,966.0
6,3,3,940,6.846943139585379,1,2,85,4.454347296253507,0,1,1,5,5,0,2679.0
8,3,3,140,4.948759890378168,2,0,5,1.791759469228055,0,2,5,5,5,1,287.0
4,2,2,980,6.8885724595653635,2,0,5,1.791759469228055,0,2,5,5,5,1,2009.0
1,1,1,560,6.329720905522696,2,0,85,4.454347296253507,0,1,1,5,5,0,1596.0
2,5,5,560,6.329720905522696,2,0,45,3.828641396489095,0,0,3,5,5,0,1372.0
8,5,5,320,5.771441123130016,2,5,5,1.791759469228055,0,2,5,5,5,1,656.0
2,3,3,320,5.771441123130016,2,5,75,4.330733340286331,0,0,5,5,5,0,880.0
1,0,0,400,5.993961427306569,1,1,85,4.454347296253507,0,1,1,5,5,0,1140.0
4,7,7,320,5.771441123130016,2,5,45,3.828641396489095,0,0,3,5,5,0,784.0
2,0,0,700,6.55250788703459,1,0,15,2.772588722239781,0,0,1,5,5,0,1505.0
3,6,6,620,6.431331081933479,2,4,60,4.110873864173311,1,0,4,0,20,0,1612.0
9,7,7,960,6.8679744089702925,0,1,15,2.772588722239781,0,0,1,5,15,1,2064.0
0,3,3,400,5.993961427306569,1,1,75,4.330733340286331,0,0,5,5,25,0,1100.0
5,3,3,980,6.8885724595653635,2,0,95,4.564348191467836,0,2,4,5,5,0,2891.0
0,4,4,780,6.660575149839686,0,3,20,3.044522437723423,1,2,6,0,20,1,1716.0
8,5,5,500,6.2166061010848646,2,3,85,4.454347296253507,0,1,1,5,5,0,1425.0
2,0,0,980,6.8885724595653635,2,0,15,2.772588722239781,0,0,1,5,5,0,2107.0
5,4,4,180,5.198497031265826,0,5,15,2.772588722239781,0,0,1,5,15,1,387.0
4,5,5,640,6.46302945692067,1,3,5,1.791759469228055,0,2,5,5,5,1,1312.0
3,2,2,900,6.803505257608338,0,4,25,3.258096538021482,0,1,4,5,25,1,2025.0
4,8,8,740,6.608000625296087,2,5,60,4.110873864173311,1,0,4,0,20,0,1924.0
6,6,6,860,6.7580945044277305,2,6,30,3.4339872044851463,1,0,2,0,10,0,1978.0
6,6,6,560,6.329720905522696,2,0,5,1.791759469228055,0,2,5,5,5,1,1148.0
2,6,6,780,6.660575149839686,0,3,10,2.3978952727983707,1,1,3,0,10,1,1638.0
5,1,1,1000,6.90875477931522,1,6,55,4.02535169073515,0,1,6,5,5,0,2550.0
2,0,0,680,6.523562306149512,2,1,45,3.828641396489095,0,0,3,5,5,0,1666.0
6,4,4,780,6.660575149839686,0,3,70,4.2626798770413155,1,1,0,0,10,0,2106.0
2,7,7,640,6.46302945692067,1,3,25,3.258096538021482,0,1,4,5,5,0,1440.0
6,2,2,980,6.8885724595653635,2,0,55,4.02535169073515,0,1,6,5,5,0,2499.0
4,3,3,780,6.660575149839686,0,3,50,3.9318256327243257,1,2,1,0,10,0,1950.0
0,8,8,820,6.710523109452428,1,1,95,4.564348191467836,0,2,4,5,5,0,2419.0
0,6,6,400,5.993961427306569,1,1,40,3.713572066704308,1,1,5,0,40,1,960.0
1,3,3,400,5.993961427306569,1,1,70,4.2626798770413155,1,1,0,0,10,0,1080.0
0,3,3,680,6.523562306149512,2,1,35,3.58351893845611,0,2,0,5,5,0,1598.0
5,5,5,580,6.364750756851911,1,6,80,4.394449154672439,1,2,3,0,20,0,1624.0
4,6,6,1000,6.90875477931522,1,6,95,4.564348191467836,0,2,4,5,5,0,2950.0
8,3,3,560,6.329720905522696,2,0,70,4.2626798770413155,1,1,0,0,70,1,1512.0
1,3,3,60,4.110873864173311,0,4,25,3.258096538021482,0,1,4,5,5,0,135.0
7,6,6,60,4.110873864173311,0,4,80,4.394449154672439,1,2,3,0,20,0,168.0
1,3,3,780,6.660575149839686,0,3,10,2.3978952727983707,1,1,3,0,10,1,1638.0
5,0,0,840,6.734591659972948,0,0,90,4.51085950651685,1,0,6,0,30,0,2436.0
2,2,2,980,6.8885724595653635,2,0,95,4.564348191467836,0,2,4,5,5,0,2891.0
5,4,4,520,6.255750041753367,1,2,15,2.772588722239781,0,0,1,5,5,0,1118.0
5,1,1,320,5.771441123130016,2,5,60,4.110873864173311,1,0,4,0,20,0,832.0
9,8,8,760,6.634633357861686,1,4,40,3.713572066704308,1,1,5,0,40,1,1824.0
6,7,7,220,5.3981627015177525,1,3,95,4.564348191467836,0,2,4,5,5,0,649.0
0,1,1,660,6.493753839851686,0,2,45,3.828641396489095,0,0,3,5,15,0,1617.0
7,5,5,100,4.61512051684126,1,2,25,3.258096538021482,0,1,4,5,25,1,225.0
6,8,8,240,5.484796933490655,0,2,25,3.258096538021482,0,1,4,5,5,0,540.0
1,4,4,580,6.364750756851911,1,6,70,4.2626798770413155,1,1,0,0,10,0,1566.0
2,8,8,360,5.8888779583328805,0,3,10,2.3978952727983707,1,1,3,0,10,1,756.0
5,4,4,620,6.431331081933479,2,4,10,2.3978952727983707,1,1,3,0,10,1,1302.0
6,7,7,500,6.2166061010848646,2,3,20,3.044522437723423,1,2,6,0,20,1,1100.0
7,2,2,280,5.638354669333745,1,0,15,2.772588722239781,0,0,1,5,5,0,602.0
4,2,2,780,6.660575149839686,0,3,70,4.2626798770413155,1,1,0,0,10,0,2106.0
9,2,2,220,5.3981627015177525,1,3,95,4.564348191467836,0,2,4,5,5,0,649.0
2,7,7,480,6.175867270105761,0,4,30,3.4339872044851463,1,0,2,0,30,1,1104.0
8,3,3,100,4.61512051684126,1,2,65,4.189654742026425,0,2,2,5,5,0,265.0
6,3,3,820,6.710523109452428,1,1,80,4.394449154672439,1,2,3,0,20,0,2296.0
0,6,6,200,5.303304908059076,2,4,70,4.2626798770413155,1,1,0,0,10,0,540.0
7,2,2,600,6.398594934535208,0,5,45,3.828641396489095,0,0,3,5,15,0,1470.0
1,1,1,500,6.2166061010848646,2,3,35,3.58351893845611,0,2,0,5,5,0,1175.0
8,4,4,420,6.042632833682381,0,0,85,4.454347296253507,0,1,1,5,5,0,1197.0
1,4,4,300,5.707110264748875,0,6,55,4.02535169073515,0,1,6,5,5,0,765.0
6,6,6,440,6.089044875446846,2,6,95,4.564348191467836,0,2,4,5,5,0,1298.0
2,1,1,920,6.825460036255307,2,3,15,2.772588722239781,0,0,1,5,5,0,1978.0
7,6,6,780,6.660575149839686,0,3,10,2.3978952727983707,1,1,3,0,10,1,1638.0
1,4,4,1000,6.90875477931522,1,6,50,3.9318256327243257,1,2,1,0,50,1,2500.0
6,5,5,880,6.78105762593618,1,5,45,3.828641396489095,0,0,3,5,5,0,2156.0
3,8,8,620,6.431331081933479,2,4,95,4.564348191467836,0,2,4,5,5,0,1829.0
0,7,7,520,6.255750041753367,1,2,50,3.9318256327243257,1,2,1,0,10,0,1300.0
8,0,0,1000,6.90875477931522,1,6,95,4.564348191467836,0,2,4,5,5,0,2950.0
0,8,8,760,6.634633357861686,1,4,40,3.713572066704308,1,1,5,0,40,1,1824.0
6,1,1,620,6.431331081933479,2,4,50,3.9318256327243257,1,2,1,0,10,0,1550.0
8,1,1,1000,6.90875477931522,1,6,85,4.454347296253507,0,1,1,5,5,0,2850.0
1,4,4,80,4.394449154672439,2,3,80,4.394449154672439,1,2,3,0,80,1,224.0
4,8,8,180,5.198497031265826,0,5,45,3.828641396489095,0,0,3,5,45,1,441.0
9,0,0,180,5.198497031265826,0,5,55,4.02535169073515,0,1,6,5,5,0,459.0
4,1,1,640,6.46302945692067,1,3,20,3.044522437723423,1,2,6,0,20,1,1408.0
3,1,1,400,5.993961427306569,1,1,35,3.58351893845611,0,2,0,5,5,0,940.0
3,5,5,740,6.608000625296087,2,5,5,1.791759469228055,0,2,5,5,5,1,1517.0
3,6,6,480,6.175867270105761,0,4,85,4.454347296253507,0,1,1,5,5,0,1368.0
1,3,3,640,6.46302945692067,1,3,55,4.02535169073515,0,1,6,5,5,0,1632.0
2,5,5,280,5.638354669333745,1,0,85,4.454347296253507,0,1,1,5,5,0,798.0
2,0,0,520,6.255750041753367,1,2,85,4.454347296253507,0,1,1,5,5,0,1482.0
4,2,2,280,5.638354669333745,1,0,55,4.02535169073515,0,1,6,5,5,0,714.0
4,8,8,400,5.993961427306569,1,1,10,2.3978952727983707,1,1,3,0,10,1,840.0
9,0,0,940,6.846943139585379,1,2,50,3.9318256327243257,1,2,1,0,10,0,2350.0
1,3,3,60,4.110873864173311,0,4,65,4.189654742026425,0,2,2,5,5,0,159.0
3,4,4,720,6.580639137284949,0,6,35,3.58351893845611,0,2,0,5,5,0,1692.0
1,0,0,100,4.61512051684126,1,2,35,3.58351893845611,0,2,0,5,5,0,235.0
6,1,1,140,4.948759890378168,2,0,90,4.51085950651685,1,0,6,0,10,0,406.0
7,6,6,680,6.523562306149512,2,1,55,4.02535169073515,0,1,6,5,5,0,1734.0
9,4,4,520,6.255750041753367,1,2,55,4.02535169073515,0,1,6,5,5,0,1326.0
5,3,3,660,6.493753839851686,0,2,45,3.828641396489095,0,0,3,5,15,0,1617.0
3,3,3,520,6.255750041753367,1,2,70,4.2626798770413155,1,1,0,0,10,0,1404.0
0,7,7,100,4.61512051684126,1,2,45,3.828641396489095,0,0,3,5,5,0,245.0
5,1,1,860,6.7580945044277305,2,6,35,3.58351893845611,0,2,0,5,5,0,2021.0
6,3,3,560,6.329720905522696,2,0,95,4.564348191467836,0,2,4,5,5,0,1652.0
6,8,8,160,5.081404364984463,1,6,90,4.51085950651685,1,0,6,0,10,0,464.0
7,8,8,340,5.831882477283517,1,4,15,2.772588722239781,0,0,1,5,5,0,731.0
2,8,8,80,4.394449154672439,2,3,40,3.713572066704308,1,1,5,0,40,1,192.0
7,7,7,680,6.523562306149512,2,1,45,3.828641396489095,0,0,3,5,5,0,1666.0
6,4,4,80,4.394449154672439,2,3,75,4.330733340286331,0,0,5,5,5,0,220.0
4,7,7,740,6.608000625296087,2,5,80,4.394449154672439,1,2,3,0,20,0,2072.0
2,2,2,980,6.8885724595653635,2,0,75,4.330733340286331,0,0,5,5,5,0,2695.0
7,3,3,860,6.7580945044277305,2,6,70,4.2626798770413155,1,1,0,0,10,0,2322.0
0,3,3,920,6.825460036255307,2,3,70,4.2626798770413155,1,1,0,0,10,0,2484.0
3,8,8,160,5.081404364984463,1,6,70,4.2626798770413155,1,1,0,0,10,0,432.0
3,7,7,600,6.398594934535208,0,5,40,3.713572066704308,1,1,5,0,40,1,1440.0
4,1,1,240,5.484796933490655,0,2,65,4.189654742026425,0,2,2,5,5,0,636.0
3,6,6,300,5.707110264748875,0,6,30,3.4339872044851463,1,0,2,0,30,1,690.0
8,4,4,940,6.846943139585379,1,2,50,3.9318256327243257,1,2,1,0,10,0,2350.0
3,8,8,800,6.68586094706836,2,2,35,3.58351893845611,0,2,0,5,5,0,1880.0
