slot_person_name,slot_sold_item,slot_bought_item,slot_initial_qty,slot_initial_qty_abs_log1p,slot_initial_qty_is_even,slot_initial_qty_mod3,slot_initial_qty_mod5,slot_initial_qty_mod7,slot_initial_qty_mod10,slot_sell_price,slot_sell_price_abs_log1p,slot_sell_price_is_even,slot_sell_price_mod3,slot_sell_price_mod7,slot_sell_price_mod10,slot_buy_qty,slot_buy_qty_abs_log1p,slot_buy_qty_is_even,slot_buy_qty_mod3,slot_buy_qty_mod5,slot_buy_qty_mod7,slot_buy_qty_mod10,slot_buy_price,slot_buy_price_abs_log1p,slot_buy_price_is_even,slot_buy_price_mod3,slot_buy_price_mod7,slot_buy_price_mod10,slot_leftover_cash,slot_leftover_cash_abs_log1p,slot_leftover_cash_sign,slot_leftover_cash_is_even,slot_leftover_cash_mod3,slot_leftover_cash_mod7,slot_leftover_cash_mod10,gcd_all,n_multiple_pairs,y
1,1,2,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,2,0,1,0.6931471805599453,0,1,1,1,1,55,4.02535169073515,0,1,6,5,155,5.049856007249537,1,0,2,1,5,1,5,4.0
3,7,6,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,3,0,15,2.772588722239781,1,0,0,1,5,1,6,4.0
2,7,7,36,3.6109179126442243,1,0,1,1,6,10,2.3978952727983707,1,1,3,0,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,3,0,200,5.303304908059076,1,1,2,4,0,1,4,7.0
8,3,1,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,3,0,1,0.6931471805599453,0,1,1,1,1,25,3.258096538021482,0,1,4,5,55,4.02535169073515,1,0,1,6,5,1,4,7.0
0,0,2,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,5,5,280,5.638354669333745,1,1,1,0,0,1,3,0.0
8,6,2,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,1,0,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,50,3.9318256327243257,1,1,2,1,0,1,3,4.0
0,4,0,28,3.367295829986474,1,1,3,0,8,45,3.828641396489095,0,0,3,5,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,5,0,545,6.302618975744905,1,0,2,6,5,1,1,7.0
3,0,4,38,3.6635616461296463,1,2,3,3,8,30,3.4339872044851463,1,0,2,0,21,3.091042453358316,0,0,1,0,1,25,3.258096538021482,0,1,4,5,345,5.846438775057725,1,0,0,2,5,1,0,9.0
9,7,3,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,4,5,2,1.0986122886681098,1,2,2,2,2,35,3.58351893845611,0,2,0,5,30,3.4339872044851463,1,1,0,2,0,1,2,8.0
2,4,6,24,3.2188758248682006,1,0,4,3,4,25,3.258096538021482,0,1,4,5,12,2.5649493574615367,1,0,2,5,2,35,3.58351893845611,0,2,0,5,130,4.875197323201151,1,1,1,4,0,1,1,2.0
5,4,1,17,2.8903717578961645,0,2,2,3,7,45,3.828641396489095,0,0,3,5,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,1,5,240,5.484796933490655,1,1,0,2,0,1,3,5.0
6,7,5,27,3.332204510175204,0,0,2,6,7,35,3.58351893845611,0,2,0,5,13,2.6390573296152584,0,1,3,6,3,15,2.772588722239781,0,0,1,5,610,6.415096959171596,1,1,1,1,0,1,0,4.0
8,0,3,33,3.5263605246161616,0,0,3,5,3,45,3.828641396489095,0,0,3,5,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,6,0,895,6.79794041297493,1,0,1,6,5,1,0,6.0
5,5,5,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,6,0,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,6,5,255,5.545177444479562,1,0,0,3,5,1,2,9.0
5,4,3,23,3.1780538303479458,0,2,3,2,3,60,4.110873864173311,1,0,4,0,15,2.772588722239781,0,0,0,1,5,50,3.9318256327243257,1,2,1,0,510,6.236369590203704,1,1,0,6,0,1,2,2.0
0,4,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,0.6931471805599453,0,1,1,1,1,55,4.02535169073515,0,1,6,5,35,3.58351893845611,1,0,2,0,5,1,5,0.0
8,6,7,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,5,5,95,4.564348191467836,1,0,2,4,5,1,5,3.0
5,1,3,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,4,5,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,1,5,5,1.791759469228055,1,0,2,5,5,1,3,5.0
9,5,7,24,3.2188758248682006,1,0,4,3,4,35,3.58351893845611,0,2,0,5,5,1.791759469228055,0,2,0,5,5,55,4.02535169073515,0,1,6,5,390,5.968707559985366,1,1,0,5,0,1,3,5.0
9,4,0,38,3.6635616461296463,1,2,3,3,8,45,3.828641396489095,0,0,3,5,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,6,0,985,6.893656354602635,1,0,1,5,5,1,0,9.0
1,5,2,20,3.044522437723423,1,2,0,6,0,55,4.02535169073515,0,1,6,5,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,4,0,245,5.5053315359323625,1,0,2,0,5,1,2,9.0
4,4,2,20,3.044522437723423,1,2,0,6,0,35,3.58351893845611,0,2,0,5,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,3,0,480,6.175867270105761,1,1,0,4,0,1,7,6.0
4,5,7,16,2.833213344056216,1,1,1,2,6,55,4.02535169073515,0,1,6,5,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,1,5,245,5.5053315359323625,1,0,2,0,5,1,0,5.0
4,7,3,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,5,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,5,5,5,1.791759469228055,1,0,2,5,5,1,6,6.0
2,1,4,19,2.995732273553991,0,1,4,5,9,15,2.772588722239781,0,0,1,5,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,10,2.3978952727983707,1,1,1,3,0,1,3,10.0
2,1,2,24,3.2188758248682006,1,0,4,3,4,55,4.02535169073515,0,1,6,5,1,0.6931471805599453,0,1,1,1,1,45,3.828641396489095,0,0,3,5,1220,7.107425474110705,1,1,2,2,0,1,4,1.0
0,1,7,36,3.6109179126442243,1,0,1,1,6,15,2.772588722239781,0,0,1,5,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,3,0,190,5.25227342804663,1,1,1,1,0,1,2,10.0
5,7,1,12,2.5649493574615367,1,0,2,5,2,60,4.110873864173311,1,0,4,0,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,570,6.3473892096560105,1,1,0,3,0,1,4,0.0
3,6,4,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,5,5,45,3.828641396489095,1,0,0,3,5,1,7,4.0
5,7,5,30,3.4339872044851463,1,0,0,2,0,60,4.110873864173311,1,0,4,0,24,3.2188758248682006,1,0,4,3,4,25,3.258096538021482,0,1,4,5,720,6.580639137284949,1,1,0,6,0,1,4,8.0
5,2,0,12,2.5649493574615367,1,0,2,5,2,55,4.02535169073515,0,1,6,5,21,3.091042453358316,0,0,1,0,1,20,3.044522437723423,1,2,6,0,185,5.225746673713202,1,0,2,3,5,1,0,1.0
2,5,2,19,2.995732273553991,0,1,4,5,9,55,4.02535169073515,0,1,6,5,11,2.4849066497880004,0,2,1,4,1,15,2.772588722239781,0,0,1,5,715,6.573680166960646,1,0,1,1,5,1,3,3.0
1,7,4,18,2.9444389791664403,1,0,3,4,8,40,3.713572066704308,1,1,5,0,1,0.6931471805599453,0,1,1,1,1,25,3.258096538021482,0,1,4,5,495,6.206575926724928,1,0,0,5,5,1,4,5.0
7,2,2,36,3.6109179126442243,1,0,1,1,6,20,3.044522437723423,1,2,6,0,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,6,0,240,5.484796933490655,1,1,0,2,0,2,4,6.0
7,5,2,18,2.9444389791664403,1,0,3,4,8,55,4.02535169073515,0,1,6,5,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,3,5,360,5.8888779583328805,1,1,0,3,0,1,5,9.0
7,0,1,10,2.3978952727983707,1,1,0,3,0,55,4.02535169073515,0,1,6,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,30,3.4339872044851463,1,1,0,2,0,1,3,8.0
6,3,0,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,6,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,150,5.017279836814924,1,1,0,3,0,1,3,7.0
6,4,1,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,5,5,0,0.0,0,1,0,0,0,1,3,8.0
1,3,6,36,3.6109179126442243,1,0,1,1,6,20,3.044522437723423,1,2,6,0,7,2.0794415416798357,0,1,2,0,7,35,3.58351893845611,0,2,0,5,355,5.87493073085203,1,0,1,5,5,1,1,6.0
0,7,6,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,65,4.189654742026425,1,0,2,2,5,1,5,8.0
8,7,4,25,3.258096538021482,0,1,0,4,5,50,3.9318256327243257,1,2,1,0,4,1.6094379124341003,1,1,4,4,4,55,4.02535169073515,0,1,6,5,830,6.7226297948554485,1,1,2,4,0,1,1,4.0
3,1,4,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,6,0,30,3.4339872044851463,1,1,0,2,0,1,8,10.0
8,2,5,16,2.833213344056216,1,1,1,2,6,50,3.9318256327243257,1,2,1,0,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,3,0,250,5.5254529391317835,1,1,1,5,0,2,6,9.0
8,1,5,32,3.4965075614664802,1,2,2,4,2,50,3.9318256327243257,1,2,1,0,10,2.3978952727983707,1,1,0,3,0,55,4.02535169073515,0,1,6,5,600,6.398594934535208,1,1,0,5,0,1,3,9.0
2,1,7,37,3.6375861597263857,0,1,2,2,7,25,3.258096538021482,0,1,4,5,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,5,5,550,6.311734809152915,1,1,1,4,0,1,6,10.0
2,1,1,15,2.772588722239781,0,0,0,1,5,55,4.02535169073515,0,1,6,5,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,6,0,550,6.311734809152915,1,1,1,4,0,1,3,1.0
8,2,5,12,2.5649493574615367,1,0,2,5,2,55,4.02535169073515,0,1,6,5,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,125,4.836281906951478,1,0,2,6,5,1,4,9.0
7,6,3,34,3.5553480614894135,1,1,4,6,4,55,4.02535169073515,0,1,6,5,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,1390,7.237778191923443,1,1,1,4,0,1,1,8.0
4,7,5,32,3.4965075614664802,1,2,2,4,2,55,4.02535169073515,0,1,6,5,6,1.9459101490553132,1,0,1,6,6,55,4.02535169073515,0,1,6,5,1320,7.186144304522325,1,1,0,4,0,1,4,2.0
6,1,4,19,2.995732273553991,0,1,4,5,9,30,3.4339872044851463,1,0,2,0,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,4,5,80,4.394449154672439,1,1,2,3,0,1,2,8.0
4,6,1,37,3.6375861597263857,0,1,2,2,7,60,4.110873864173311,1,0,4,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,1600,7.3783837129967145,1,1,1,4,0,1,4,9.0
6,6,3,23,3.1780538303479458,0,2,3,2,3,30,3.4339872044851463,1,0,2,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,5,5,525,6.26530121273771,1,0,0,0,5,1,4,5.0
5,2,5,26,3.295836866004329,1,2,1,5,6,40,3.713572066704308,1,1,5,0,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,6,0,700,6.55250788703459,1,1,1,0,0,1,6,8.0
6,6,4,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,6,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,80,4.394449154672439,1,1,2,3,0,2,8,8.0
5,5,7,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,6,0,20,3.044522437723423,1,1,2,6,0,1,7,1.0
3,4,6,8,2.1972245773362196,1,2,3,1,8,45,3.828641396489095,0,0,3,5,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,100,4.61512051684126,1,1,1,2,0,1,4,3.0
5,5,7,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,1,5,330,5.802118375377063,1,1,0,1,0,3,8,2.0
7,1,5,22,3.1354942159291497,1,1,2,1,2,40,3.713572066704308,1,1,5,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,820,6.710523109452428,1,1,1,1,0,1,2,0.0
1,0,0,23,3.1780538303479458,0,2,3,2,3,45,3.828641396489095,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,4,0,615,6.423246963533519,1,0,0,6,5,1,0,0.0
5,6,7,19,2.995732273553991,0,1,4,5,9,15,2.772588722239781,0,0,1,5,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,3,0,0,0.0,0,1,0,0,0,1,0,7.0
4,2,3,16,2.833213344056216,1,1,1,2,6,15,2.772588722239781,0,0,1,5,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,4,5,0,0.0,0,1,0,0,0,1,0,1.0
5,1,1,38,3.6635616461296463,1,2,3,3,8,40,3.713572066704308,1,1,5,0,23,3.1780538303479458,0,2,3,2,3,10,2.3978952727983707,1,1,3,0,930,6.836259277277067,1,1,0,6,0,1,2,9.0
3,1,5,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,6,0,0,0.0,0,1,0,0,0,1,6,0.0
9,5,5,19,2.995732273553991,0,1,4,5,9,35,3.58351893845611,0,2,0,5,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,480,6.175867270105761,1,1,0,4,0,1,1,1.0
0,3,4,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,6,0,23,3.1780538303479458,0,2,3,2,3,10,2.3978952727983707,1,1,3,0,230,5.442417710521793,1,1,2,6,0,1,3,1.0
5,1,1,28,3.367295829986474,1,1,3,0,8,60,4.110873864173311,1,0,4,0,22,3.1354942159291497,1,1,2,1,2,10,2.3978952727983707,1,1,3,0,1040,6.947937068614969,1,1,2,4,0,2,2,7.0
9,2,2,27,3.332204510175204,0,0,2,6,7,45,3.828641396489095,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,865,6.763884908562435,1,0,1,4,5,1,1,6.0
4,2,6,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,5,5,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,100,4.61512051684126,1,1,1,2,0,1,6,6.0
6,0,7,27,3.332204510175204,0,0,2,6,7,10,2.3978952727983707,1,1,3,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,0,0.0,0,1,0,0,0,1,2,9.0
3,6,3,30,3.4339872044851463,1,0,0,2,0,40,3.713572066704308,1,1,5,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,820,6.710523109452428,1,1,1,1,0,2,7,9.0
6,0,0,29,3.4011973816621555,0,2,4,1,9,10,2.3978952727983707,1,1,3,0,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,6,5,35,3.58351893845611,1,0,2,0,5,1,0,9.0
7,3,6,15,2.772588722239781,0,0,0,1,5,45,3.828641396489095,0,0,3,5,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,4,5,40,3.713572066704308,1,1,1,5,0,1,1,8.0
2,3,2,35,3.58351893845611,0,2,0,0,5,40,3.713572066704308,1,1,5,0,14,2.70805020110221,1,2,4,0,4,50,3.9318256327243257,1,2,1,0,380,5.942799375126701,1,1,2,2,0,1,0,8.0
6,1,6,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,2,0,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,6,5,105,4.663439094112067,1,0,0,0,5,1,3,2.0
0,4,3,27,3.332204510175204,0,0,2,6,7,35,3.58351893845611,0,2,0,5,9,2.302585092994046,0,0,4,2,9,55,4.02535169073515,0,1,6,5,100,4.61512051684126,1,1,1,2,0,1,1,10.0
5,5,6,22,3.1354942159291497,1,1,2,1,2,10,2.3978952727983707,1,1,3,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,120,4.795790545596741,1,1,0,1,0,1,4,4.0
0,7,1,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,6,0,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,4,5,30,3.4339872044851463,1,1,0,2,0,1,2,10.0
7,7,5,33,3.5263605246161616,0,0,3,5,3,50,3.9318256327243257,1,2,1,0,18,2.9444389791664403,1,0,3,4,8,45,3.828641396489095,0,0,3,5,340,5.831882477283517,1,1,1,4,0,1,0,10.0
3,7,2,32,3.4965075614664802,1,2,2,4,2,50,3.9318256327243257,1,2,1,0,25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,2,6,0,1000,6.90875477931522,1,1,1,6,0,1,4,2.0
1,4,2,17,2.8903717578961645,0,2,2,3,7,50,3.9318256327243257,1,2,1,0,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,3,0,690,6.53813982376767,1,1,0,4,0,1,2,0.0
2,4,4,15,2.772588722239781,0,0,0,1,5,35,3.58351893845611,0,2,0,5,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,3,0,275,5.62040086571715,1,0,2,2,5,1,1,4.0
1,1,1,25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,2,6,0,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,1,5,235,5.4638318050256105,1,0,1,4,5,5,1,2.0
2,6,3,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,5,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,10,2.3978952727983707,1,1,1,3,0,1,6,10.0
1,5,5,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,40,3.713572066704308,1,1,1,5,0,1,7,2.0
6,0,2,24,3.2188758248682006,1,0,4,3,4,35,3.58351893845611,0,2,0,5,9,2.302585092994046,0,0,4,2,9,30,3.4339872044851463,1,0,2,0,220,5.3981627015177525,1,1,1,3,0,1,0,10.0
4,3,3,14,2.70805020110221,1,2,4,0,4,25,3.258096538021482,0,1,4,5,1,0.6931471805599453,0,1,1,1,1,45,3.828641396489095,0,0,3,5,130,4.875197323201151,1,1,1,4,0,1,4,7.0
5,6,5,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,6,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,30,3.4339872044851463,1,1,0,2,0,1,3,1.0
0,1,4,18,2.9444389791664403,1,0,3,4,8,25,3.258096538021482,0,1,4,5,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,200,5.303304908059076,1,1,2,4,0,1,4,4.0
0,5,2,11,2.4849066497880004,0,2,1,4,1,35,3.58351893845611,0,2,0,5,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,310,5.739792912179234,1,1,1,2,0,1,2,1.0
7,5,3,14,2.70805020110221,1,2,4,0,4,40,3.713572066704308,1,1,5,0,14,2.70805020110221,1,2,4,0,4,35,3.58351893845611,0,2,0,5,70,4.2626798770413155,1,1,1,0,0,1,4,0.0
3,7,0,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,5,5,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,1,5,60,4.110873864173311,1,1,0,4,0,1,4,5.0
2,2,2,13,2.6390573296152584,0,1,3,6,3,35,3.58351893845611,0,2,0,5,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,4,0,110,4.709530201312334,1,1,2,5,0,1,1,3.0
7,6,4,22,3.1354942159291497,1,1,2,1,2,30,3.4339872044851463,1,0,2,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,430,6.066108090103747,1,1,1,3,0,1,3,1.0
9,4,7,29,3.4011973816621555,0,2,4,1,9,50,3.9318256327243257,1,2,1,0,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,4,5,1225,7.111512116496157,1,0,1,0,5,1,2,0.0
4,7,6,32,3.4965075614664802,1,2,2,4,2,35,3.58351893845611,0,2,0,5,18,2.9444389791664403,1,0,3,4,8,40,3.713572066704308,1,1,5,0,225,5.420534999272286,1,0,0,1,5,1,0,5.0
9,7,6,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,25,3.258096538021482,1,0,1,4,5,1,2,7.0
3,5,7,34,3.5553480614894135,1,1,4,6,4,40,3.713572066704308,1,1,5,0,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,1,5,930,6.836259277277067,1,1,0,6,0,1,4,10.0
7,4,7,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,1,5,60,4.110873864173311,1,1,0,4,0,5,7,1.0
1,4,0,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,10,2.3978952727983707,1,1,1,3,0,2,3,1.0
4,0,2,34,3.5553480614894135,1,1,4,6,4,50,3.9318256327243257,1,2,1,0,18,2.9444389791664403,1,0,3,4,8,25,3.258096538021482,0,1,4,5,800,6.68586094706836,1,1,2,2,0,1,3,9.0
8,2,1,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,3,0,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,1,5,90,4.51085950651685,1,1,0,6,0,1,4,0.0
1,7,4,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,4,5,1,0.6931471805599453,0,1,1,1,1,45,3.828641396489095,0,0,3,5,5,1.791759469228055,1,0,2,5,5,1,7,8.0
3,2,6,36,3.6109179126442243,1,0,1,1,6,50,3.9318256327243257,1,2,1,0,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,5,5,1335,7.197435354096591,1,0,0,5,5,1,2,7.0
3,2,2,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,3,5,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,1,5,150,5.017279836814924,1,1,0,3,0,5,9,0.0
5,7,4,17,2.8903717578961645,0,2,2,3,7,25,3.258096538021482,0,1,4,5,4,1.6094379124341003,1,1,4,4,4,45,3.828641396489095,0,0,3,5,145,4.983606621708336,1,0,1,5,5,1,0,4.0
1,5,5,27,3.332204510175204,0,0,2,6,7,35,3.58351893845611,0,2,0,5,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,675,6.516193076042964,1,0,0,3,5,1,2,6.0
2,3,3,23,3.1780538303479458,0,2,3,2,3,60,4.110873864173311,1,0,4,0,1,0.6931471805599453,0,1,1,1,1,55,4.02535169073515,0,1,6,5,1085,6.990256500493881,1,0,2,0,5,1,4,4.0
6,3,1,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,0,0.0,0,1,0,0,0,2,4,2.0
0,4,4,23,3.1780538303479458,0,2,3,2,3,30,3.4339872044851463,1,0,2,0,1,0.6931471805599453,0,1,1,1,1,30,3.4339872044851463,1,0,2,0,390,5.968707559985366,1,1,0,5,0,1,7,9.0
5,3,1,35,3.58351893845611,0,2,0,0,5,40,3.713572066704308,1,1,5,0,19,2.995732273553991,0,1,4,5,9,50,3.9318256327243257,1,2,1,0,130,4.875197323201151,1,1,1,4,0,1,0,8.0
1,6,3,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,0.6931471805599453,0,1,1,1,1,25,3.258096538021482,0,1,4,5,5,1.791759469228055,1,0,2,5,5,1,6,0.0
9,6,2,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,45,3.828641396489095,1,0,0,3,5,1,4,7.0
0,2,3,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,5,5,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,5,1.791759469228055,1,0,2,5,5,1,4,4.0
7,4,4,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,4,0,330,5.802118375377063,1,1,0,1,0,1,9,4.0
0,3,6,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,4,0,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,6,0,40,3.713572066704308,1,1,1,5,0,1,5,1.0
4,0,0,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,4,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,5,5,490,6.19644412779452,1,1,1,0,0,1,5,0.0
3,1,5,18,2.9444389791664403,1,0,3,4,8,45,3.828641396489095,0,0,3,5,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,5,5,735,6.601230118728877,1,0,0,0,5,1,5,0.0
4,6,2,33,3.5263605246161616,0,0,3,5,3,20,3.044522437723423,1,2,6,0,11,2.4849066497880004,0,2,1,4,1,35,3.58351893845611,0,2,0,5,115,4.7535901911063645,1,0,1,3,5,1,1,8.0
0,5,4,25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,2,6,0,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,5,5,375,5.929589143389895,1,0,0,4,5,5,7,0.0
5,2,3,28,3.367295829986474,1,1,3,0,8,10,2.3978952727983707,1,1,3,0,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,1,5,155,5.049856007249537,1,0,2,1,5,1,1,8.0
