slot_seller,slot_item_plural,slot_container_singular,slot_container_plural,slot_bag_size,slot_bag_size_abs_log1p,slot_bag_size_is_even,slot_bag_size_mod3,slot_bag_size_mod5,slot_bag_size_mod7,slot_bag_size_mod10,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_price_per_container,slot_price_per_container_abs_log1p,slot_price_per_container_is_even,slot_price_per_container_mod3,slot_price_per_container_mod5,slot_price_per_container_mod7,slot_price_per_container_mod10,slot_currency_symbol,slot_timeframe,gcd_all,n_multiple_pairs,y
0,1,5,5,13,2.6390573296152584,0,1,3,6,3,7956,8.981807323377534,1,0,1,4,6,8,2.1972245773362196,1,2,3,1,8,1,5,1,1,4896.0
5,7,3,3,5,1.791759469228055,0,2,0,5,5,3075,8.031385330625534,0,0,0,2,5,10,2.3978952727983707,1,1,0,3,0,1,1,5,2,6150.0
4,5,4,4,29,3.4011973816621555,0,2,4,1,9,13688,9.524347869595513,1,2,3,3,8,15,2.772588722239781,0,0,0,1,5,3,4,1,1,7080.0
1,5,5,5,11,2.4849066497880004,0,2,1,4,1,7304,8.8963143241848,1,2,4,3,4,6,1.9459101490553132,1,0,1,6,6,1,6,1,1,3984.0
3,4,1,1,14,2.70805020110221,1,2,4,0,4,7252,8.889170455363413,1,1,2,0,2,9,2.302585092994046,0,0,4,2,9,1,3,1,1,4662.0
4,5,1,1,6,1.9459101490553132,1,0,1,6,6,672,6.511745329644728,1,0,2,0,2,16,2.833213344056216,1,1,1,2,6,3,5,2,2,1792.0
0,5,4,4,21,3.091042453358316,0,0,1,0,1,14847,9.605620455025981,0,0,2,0,7,8,2.1972245773362196,1,2,3,1,8,3,2,1,1,5656.0
0,7,6,6,30,3.4339872044851463,1,0,0,2,0,20700,9.937937287265354,1,0,0,1,0,28,3.367295829986474,1,1,3,0,8,0,5,2,1,19320.0
3,0,5,5,5,1.791759469228055,0,2,0,5,5,2320,7.749753406274437,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,0,5,1,2,3712.0
5,1,2,2,27,3.332204510175204,0,0,2,6,7,9531,9.162409838218633,0,0,1,4,1,10,2.3978952727983707,1,1,0,3,0,1,2,1,1,3530.0
2,7,1,1,20,3.044522437723423,1,2,0,6,0,7560,8.93075873555827,1,0,0,0,0,41,3.7376696182833684,0,2,1,6,1,0,0,1,1,15498.0
5,4,4,4,23,3.1780538303479458,0,2,3,2,3,10281,9.23815007261545,0,0,1,5,1,30,3.4339872044851463,1,0,0,2,0,2,6,1,1,13410.0
2,4,5,5,23,3.1780538303479458,0,2,3,2,3,14053,9.550662331752143,0,1,3,4,3,7,2.0794415416798357,0,1,2,0,7,0,0,1,1,4277.0
4,3,2,2,25,3.258096538021482,0,1,0,4,5,7850,8.968396191198256,1,2,0,3,0,15,2.772588722239781,0,0,0,1,5,1,0,5,1,4710.0
3,8,5,5,24,3.2188758248682006,1,0,4,3,4,8736,9.075322160298095,1,0,1,0,6,19,2.995732273553991,0,1,4,5,9,1,4,1,1,6916.0
1,6,3,3,8,2.1972245773362196,1,2,3,1,8,1352,7.210079628170788,1,2,2,1,2,38,3.6635616461296463,1,2,3,3,8,3,3,2,1,6422.0
6,1,5,5,5,1.791759469228055,0,2,0,5,5,1320,7.186144304522325,1,0,0,4,0,27,3.332204510175204,0,0,2,6,7,3,3,1,1,7128.0
6,3,1,1,4,1.6094379124341003,1,1,4,4,4,220,5.3981627015177525,1,1,0,3,0,47,3.871201010907891,0,2,2,5,7,3,0,1,1,2585.0
2,0,6,6,2,1.0986122886681098,1,2,2,2,2,632,6.450470422144176,1,2,2,2,2,42,3.7612001156935624,1,0,2,0,2,2,1,2,2,13272.0
1,6,4,4,13,2.6390573296152584,0,1,3,6,3,7371,8.905444318789714,0,0,1,0,1,12,2.5649493574615367,1,0,2,5,2,0,2,1,1,6804.0
5,3,4,4,29,3.4011973816621555,0,2,4,1,9,18879,9.84585843969949,0,0,4,0,9,2,1.0986122886681098,1,2,2,2,2,2,0,1,1,1302.0
3,0,1,1,14,2.70805020110221,1,2,4,0,4,7084,8.865735152124781,1,1,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,0,2,3,1012.0
1,8,1,1,29,3.4011973816621555,0,2,4,1,9,16356,9.702411219258526,1,0,1,4,6,17,2.8903717578961645,0,2,2,3,7,0,4,1,1,9588.0
2,4,2,2,28,3.367295829986474,1,1,3,0,8,10360,9.245804036251752,1,1,0,0,0,48,3.8918202981106265,1,0,3,6,8,0,4,4,1,17760.0
4,9,5,5,5,1.791759469228055,0,2,0,5,5,380,5.942799375126701,1,2,0,2,0,6,1.9459101490553132,1,0,1,6,6,0,1,1,1,456.0
0,8,4,4,4,1.6094379124341003,1,1,4,4,4,2108,7.653969180478774,1,2,3,1,8,27,3.332204510175204,0,0,2,6,7,0,6,1,1,14229.0
2,1,4,4,21,3.091042453358316,0,0,1,0,1,16506,9.71153981234754,1,0,1,0,6,9,2.302585092994046,0,0,4,2,9,0,2,3,2,7074.0
6,8,3,3,8,2.1972245773362196,1,2,3,1,8,5392,8.592857095337227,1,1,2,2,2,42,3.7612001156935624,1,0,2,0,2,3,0,2,1,28308.0
6,6,6,6,12,2.5649493574615367,1,0,2,5,2,3936,8.278174290943738,1,0,1,2,6,23,3.1780538303479458,0,2,3,2,3,2,5,1,1,7544.0
5,9,6,6,10,2.3978952727983707,1,1,0,3,0,3550,8.174984532943087,1,1,0,1,0,27,3.332204510175204,0,0,2,6,7,1,4,1,1,9585.0
3,4,5,5,27,3.332204510175204,0,0,2,6,7,864,6.762729506931879,1,0,4,3,4,39,3.6888794541139363,0,0,4,4,9,0,3,3,1,1248.0
6,2,5,5,30,3.4339872044851463,1,0,0,2,0,22350,10.014626341770095,1,0,0,6,0,44,3.8066624897703196,1,2,4,2,4,3,4,2,1,32780.0
1,5,0,0,12,2.5649493574615367,1,0,2,5,2,9492,9.158309963881798,1,0,2,0,2,42,3.7612001156935624,1,0,2,0,2,1,0,6,2,33222.0
3,3,3,3,14,2.70805020110221,1,2,4,0,4,5180,8.552753366814787,1,2,0,0,0,22,3.1354942159291497,1,1,2,1,2,3,1,2,1,8140.0
2,3,3,3,2,1.0986122886681098,1,2,2,2,2,1490,7.307202314764738,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,1,5,1,1,8195.0
4,3,2,2,3,1.3862943611198906,0,0,3,3,3,1842,7.519149957669823,1,0,2,1,2,39,3.6888794541139363,0,0,4,4,9,3,3,3,2,23946.0
3,5,3,3,14,2.70805020110221,1,2,4,0,4,2366,7.769378609513984,1,2,1,0,6,25,3.258096538021482,0,1,0,4,5,3,6,1,1,4225.0
4,8,6,6,18,2.9444389791664403,1,0,3,4,8,13194,9.487593248937424,1,0,4,6,4,50,3.9318256327243257,1,2,0,1,0,3,0,2,1,36650.0
3,8,1,1,4,1.6094379124341003,1,1,4,4,4,3000,8.006700845440367,1,0,0,4,0,37,3.6375861597263857,0,1,2,2,7,2,1,1,1,27750.0
3,4,5,5,4,1.6094379124341003,1,1,4,4,4,2744,7.917536353943631,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,3,4,4,3,5488.0
6,2,0,0,22,3.1354942159291497,1,1,2,1,2,10450,9.254452946594503,1,1,0,6,0,33,3.5263605246161616,0,0,3,5,3,0,2,11,1,15675.0
0,8,2,2,7,2.0794415416798357,0,1,2,0,7,966,6.874198495453294,1,0,1,0,6,27,3.332204510175204,0,0,2,6,7,3,1,1,1,3726.0
1,9,0,0,20,3.044522437723423,1,2,0,6,0,9800,9.19023970026918,1,2,0,0,0,21,3.091042453358316,0,0,1,0,1,3,3,1,1,10290.0
4,9,0,0,26,3.295836866004329,1,2,1,5,6,1846,7.52131798019924,1,1,1,5,6,15,2.772588722239781,0,0,0,1,5,1,1,1,1,1065.0
1,5,3,3,16,2.833213344056216,1,1,1,2,6,7472,8.91905180393029,1,2,2,3,2,25,3.258096538021482,0,1,0,4,5,3,0,1,1,11675.0
5,7,3,3,26,3.295836866004329,1,2,1,5,6,12272,9.415157006597509,1,2,2,1,2,33,3.5263605246161616,0,0,3,5,3,0,2,1,1,15576.0
4,7,6,6,9,2.302585092994046,0,0,4,2,9,7074,8.864322722511439,1,0,4,4,4,35,3.58351893845611,0,2,0,0,5,3,4,1,1,27510.0
5,0,4,4,25,3.258096538021482,0,1,0,4,5,18500,9.825580063659602,1,2,0,6,0,43,3.784189633918261,0,1,3,1,3,0,0,1,1,31820.0
1,7,3,3,30,3.4339872044851463,1,0,0,2,0,4680,8.45126704130007,1,0,0,4,0,11,2.4849066497880004,0,2,1,4,1,0,6,1,1,1716.0
0,2,3,3,4,1.6094379124341003,1,1,4,4,4,2000,7.601402334583733,1,2,0,5,0,16,2.833213344056216,1,1,1,2,6,2,0,4,3,8000.0
3,0,0,0,24,3.2188758248682006,1,0,4,3,4,3912,8.272059622210412,1,0,2,6,2,26,3.295836866004329,1,2,1,5,6,0,3,2,1,4238.0
3,2,1,1,3,1.3862943611198906,0,0,3,3,3,693,6.542471960506805,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,1,0,1,2,1617.0
1,6,0,0,24,3.2188758248682006,1,0,4,3,4,8520,9.050288983827956,1,0,0,1,0,25,3.258096538021482,0,1,0,4,5,1,0,1,1,8875.0
4,7,3,3,5,1.791759469228055,0,2,0,5,5,3540,8.172164452111904,1,0,0,5,0,35,3.58351893845611,0,2,0,0,5,0,3,5,2,24780.0
6,9,3,3,23,3.1780538303479458,0,2,3,2,3,10649,9.273315171137572,0,2,4,2,9,42,3.7612001156935624,1,0,2,0,2,1,4,1,1,19446.0
1,9,3,3,22,3.1354942159291497,1,1,2,1,2,14190,9.560363239834537,1,0,0,1,0,25,3.258096538021482,0,1,0,4,5,0,3,1,1,16125.0
6,7,1,1,4,1.6094379124341003,1,1,4,4,4,344,5.84354441703136,1,2,4,1,4,45,3.828641396489095,0,0,0,3,5,3,0,1,1,3870.0
4,0,3,3,19,2.995732273553991,0,1,4,5,9,7809,8.963160242833732,0,0,4,4,9,50,3.9318256327243257,1,2,0,1,0,3,0,1,1,20550.0
4,3,3,3,12,2.5649493574615367,1,0,2,5,2,168,5.1298987149230735,1,0,3,0,8,18,2.9444389791664403,1,0,3,4,8,1,6,6,1,252.0
0,6,5,5,8,2.1972245773362196,1,2,3,1,8,3344,8.11522197256233,1,2,4,5,4,25,3.258096538021482,0,1,0,4,5,3,6,1,1,10450.0
4,1,2,2,5,1.791759469228055,0,2,0,5,5,500,6.2166061010848646,1,2,0,3,0,39,3.6888794541139363,0,0,4,4,9,3,6,1,1,3900.0
5,5,1,1,5,1.791759469228055,0,2,0,5,5,2005,7.603897968521881,0,1,0,3,5,34,3.5553480614894135,1,1,4,6,4,3,0,1,1,13634.0
0,7,4,4,21,3.091042453358316,0,0,1,0,1,4893,8.495765244002618,0,0,3,0,3,4,1.6094379124341003,1,1,4,4,4,0,2,1,1,932.0
5,9,4,4,24,3.2188758248682006,1,0,4,3,4,10128,9.223157875686796,1,0,3,6,8,9,2.302585092994046,0,0,4,2,9,3,2,3,1,3798.0
6,2,0,0,5,1.791759469228055,0,2,0,5,5,1255,7.135687347028144,0,1,0,2,5,35,3.58351893845611,0,2,0,0,5,3,6,5,2,8785.0
1,1,0,0,10,2.3978952727983707,1,1,0,3,0,2690,7.897668150726906,1,2,0,2,0,22,3.1354942159291497,1,1,2,1,2,0,5,2,1,5918.0
0,0,2,2,25,3.258096538021482,0,1,0,4,5,14850,9.605822482030945,1,0,0,3,0,48,3.8918202981106265,1,0,3,6,8,3,4,1,1,28512.0
6,7,5,5,17,2.8903717578961645,0,2,2,3,7,3451,8.146709052203319,0,1,1,0,1,30,3.4339872044851463,1,0,0,2,0,0,0,1,1,6090.0
6,0,6,6,18,2.9444389791664403,1,0,3,4,8,2862,7.959625305098115,1,0,2,6,2,16,2.833213344056216,1,1,1,2,6,3,2,2,1,2544.0
5,0,4,4,16,2.833213344056216,1,1,1,2,6,10464,9.2557916348801,1,0,4,6,4,17,2.8903717578961645,0,2,2,3,7,2,2,1,1,11118.0
6,3,1,1,2,1.0986122886681098,1,2,2,2,2,566,6.340359303727752,1,2,1,6,6,24,3.2188758248682006,1,0,4,3,4,1,5,2,2,6792.0
3,6,1,1,6,1.9459101490553132,1,0,1,6,6,1860,7.528869256642251,1,0,0,5,0,38,3.6635616461296463,1,2,3,3,8,1,4,2,1,11780.0
1,4,5,5,4,1.6094379124341003,1,1,4,4,4,244,5.501258210544727,1,1,4,6,4,34,3.5553480614894135,1,1,4,6,4,1,4,2,1,2074.0
5,5,0,0,25,3.258096538021482,0,1,0,4,5,7950,8.981052985901483,1,0,0,5,0,4,1.6094379124341003,1,1,4,4,4,1,5,1,1,1272.0
5,1,0,0,29,3.4011973816621555,0,2,4,1,9,10527,9.261793653565098,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,2,0,1,1,2178.0
3,5,4,4,29,3.4011973816621555,0,2,4,1,9,5539,8.61974977974133,0,1,4,2,9,7,2.0794415416798357,0,1,2,0,7,2,4,1,1,1337.0
1,5,6,6,19,2.995732273553991,0,1,4,5,9,14326,9.569901147893372,1,1,1,4,6,1,0.6931471805599453,0,1,1,1,1,2,5,1,3,754.0
3,8,2,2,20,3.044522437723423,1,2,0,6,0,600,6.398594934535208,1,0,0,5,0,32,3.4965075614664802,1,2,2,4,2,1,5,4,1,960.0
3,9,5,5,7,2.0794415416798357,0,1,2,0,7,4228,8.34972083747249,1,1,3,0,8,37,3.6375861597263857,0,1,2,2,7,3,6,1,1,22348.0
0,0,3,3,26,3.295836866004329,1,2,1,5,6,1716,7.448333860897476,1,0,1,1,6,20,3.044522437723423,1,2,0,6,0,0,0,2,1,1320.0
4,7,6,6,29,3.4011973816621555,0,2,4,1,9,8729,9.074520648833648,0,2,4,0,9,10,2.3978952727983707,1,1,0,3,0,1,1,1,1,3010.0
0,7,0,0,7,2.0794415416798357,0,1,2,0,7,203,5.318119993844216,0,2,3,0,3,36,3.6109179126442243,1,0,1,1,6,3,2,1,1,1044.0
4,6,5,5,22,3.1354942159291497,1,1,2,1,2,5742,8.655737000864297,1,0,2,2,2,49,3.912023005428146,0,1,4,0,9,3,4,1,1,12789.0
2,3,2,2,20,3.044522437723423,1,2,0,6,0,3580,8.183397369998433,1,1,0,3,0,33,3.5263605246161616,0,0,3,5,3,0,3,1,1,5907.0
5,0,2,2,21,3.091042453358316,0,0,1,0,1,7980,8.984818995876008,1,0,0,0,0,31,3.4657359027997265,0,1,1,3,1,3,1,1,1,11780.0
2,7,4,4,3,1.3862943611198906,0,0,3,3,3,1596,7.3758821482150125,1,0,1,0,6,30,3.4339872044851463,1,0,0,2,0,0,1,3,2,15960.0
3,1,1,1,26,3.295836866004329,1,2,1,5,6,4212,8.345930261979017,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,0,4,2,2,2916.0
3,9,0,0,25,3.258096538021482,0,1,0,4,5,16600,9.717218213494077,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,0,5,1,1,1992.0
3,6,5,5,12,2.5649493574615367,1,0,2,5,2,9120,9.118334726180159,1,0,0,6,0,11,2.4849066497880004,0,2,1,4,1,0,1,1,1,8360.0
0,1,5,5,18,2.9444389791664403,1,0,3,4,8,8100,8.999742789830492,1,0,0,1,0,10,2.3978952727983707,1,1,0,3,0,3,3,2,2,4500.0
0,2,3,3,14,2.70805020110221,1,2,4,0,4,11130,9.317489287493226,1,0,0,0,0,17,2.8903717578961645,0,2,2,3,7,3,2,1,1,13515.0
1,7,2,2,29,3.4011973816621555,0,2,4,1,9,1885,7.542213463193403,0,1,0,2,5,32,3.4965075614664802,1,2,2,4,2,3,5,1,1,2080.0
4,8,5,5,28,3.367295829986474,1,1,3,0,8,5740,8.655388690167637,1,1,0,0,0,4,1.6094379124341003,1,1,4,4,4,2,2,4,3,820.0
5,5,4,4,20,3.044522437723423,1,2,0,6,0,7400,8.909370405197466,1,2,0,1,0,12,2.5649493574615367,1,0,2,5,2,1,5,4,1,4440.0
0,9,3,3,25,3.258096538021482,0,1,0,4,5,17800,9.787009914477434,1,1,0,6,0,14,2.70805020110221,1,2,4,0,4,3,0,1,1,9968.0
3,6,6,6,6,1.9459101490553132,1,0,1,6,6,2622,7.872073979866873,1,0,2,4,2,48,3.8918202981106265,1,0,3,6,8,0,6,6,2,20976.0
5,1,6,6,27,3.332204510175204,0,0,2,6,7,13662,9.522446728338489,1,0,2,5,2,31,3.4657359027997265,0,1,1,3,1,0,6,1,1,15686.0
1,4,2,2,2,1.0986122886681098,1,2,2,2,2,586,6.375024819828097,1,1,1,5,6,36,3.6109179126442243,1,0,1,1,6,2,5,2,2,10548.0
3,6,3,3,23,3.1780538303479458,0,2,3,2,3,11362,9.338117741918008,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,2,6,1,1,3952.0
1,8,0,0,3,1.3862943611198906,0,0,3,3,3,2160,7.6783263565068856,1,0,0,4,0,25,3.258096538021482,0,1,0,4,5,1,0,1,1,18000.0
2,1,1,1,5,1.791759469228055,0,2,0,5,5,3660,8.205491613120236,1,0,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,4,1,2,4392.0
0,4,3,3,2,1.0986122886681098,1,2,2,2,2,1284,7.158513997329321,1,0,4,3,4,38,3.6635616461296463,1,2,3,3,8,3,4,2,2,24396.0
5,1,3,3,16,2.833213344056216,1,1,1,2,6,10544,9.263407092912875,1,2,4,2,4,47,3.871201010907891,0,2,2,5,7,1,3,1,1,30973.0
5,7,3,3,26,3.295836866004329,1,2,1,5,6,13442,9.506213803454253,1,2,2,2,2,42,3.7612001156935624,1,0,2,0,2,3,1,2,1,21714.0
1,2,4,4,26,3.295836866004329,1,2,1,5,6,14300,9.568084743872936,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,2,6,1,1,1650.0
0,5,3,3,10,2.3978952727983707,1,1,0,3,0,4710,8.45765547870004,1,0,0,6,0,37,3.6375861597263857,0,1,2,2,7,1,4,1,1,17427.0
4,2,1,1,14,2.70805020110221,1,2,4,0,4,728,6.591673732008658,1,2,3,0,8,8,2.1972245773362196,1,2,3,1,8,1,2,2,2,416.0
0,0,5,5,26,3.295836866004329,1,2,1,5,6,12298,9.41727323724241,1,1,3,6,8,8,2.1972245773362196,1,2,3,1,8,0,0,2,1,3784.0
3,6,1,1,13,2.6390573296152584,0,1,3,6,3,1196,7.087573705557973,1,2,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,5,1,1,736.0
6,9,1,1,23,3.1780538303479458,0,2,3,2,3,14053,9.550662331752143,0,1,3,4,3,36,3.6109179126442243,1,0,1,1,6,0,0,1,1,21996.0
1,4,0,0,24,3.2188758248682006,1,0,4,3,4,10392,9.248887781588422,1,0,2,4,2,50,3.9318256327243257,1,2,0,1,0,2,1,2,1,21650.0
1,2,6,6,2,1.0986122886681098,1,2,2,2,2,814,6.703188113240863,1,1,4,2,4,18,2.9444389791664403,1,0,3,4,8,2,4,2,2,7326.0
5,6,5,5,4,1.6094379124341003,1,1,4,4,4,464,6.142037405587356,1,2,4,2,4,44,3.8066624897703196,1,2,4,2,4,2,0,4,2,5104.0
0,5,6,6,22,3.1354942159291497,1,1,2,1,2,11902,9.384545748167879,1,1,2,2,2,23,3.1780538303479458,0,2,3,2,3,0,3,1,1,12443.0
4,5,6,6,17,2.8903717578961645,0,2,2,3,7,6681,8.807172622916703,0,0,1,3,1,13,2.6390573296152584,0,1,3,6,3,0,0,1,1,5109.0
1,5,1,1,16,2.833213344056216,1,1,1,2,6,10256,9.235715678307411,1,2,1,1,6,24,3.2188758248682006,1,0,4,3,4,3,6,8,1,15384.0
4,2,4,4,29,3.4011973816621555,0,2,4,1,9,20532,9.9297886269555,1,0,2,1,2,21,3.091042453358316,0,0,1,0,1,2,4,1,1,14868.0
3,7,2,2,28,3.367295829986474,1,1,3,0,8,12236,9.412219427985669,1,2,1,0,6,23,3.1780538303479458,0,2,3,2,3,2,2,1,2,10051.0
0,2,4,4,30,3.4339872044851463,1,0,0,2,0,17490,9.769441741907062,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,0,3,10,3,5830.0
3,0,2,2,11,2.4849066497880004,0,2,1,4,1,2101,7.650644551436897,0,1,1,1,1,25,3.258096538021482,0,1,0,4,5,3,0,1,1,4775.0
0,8,6,6,6,1.9459101490553132,1,0,1,6,6,1884,7.541683099882111,1,0,4,1,4,10,2.3978952727983707,1,1,0,3,0,2,6,2,1,3140.0
0,7,2,2,19,2.995732273553991,0,1,4,5,9,9500,9.15915233520675,1,2,0,1,0,47,3.871201010907891,0,2,2,5,7,0,0,1,1,23500.0
1,9,5,5,2,1.0986122886681098,1,2,2,2,2,52,3.970291913552122,1,1,2,3,2,34,3.5553480614894135,1,1,4,6,4,3,4,2,2,884.0
0,0,3,3,15,2.772588722239781,0,0,0,1,5,9510,9.160204302482386,1,0,0,4,0,28,3.367295829986474,1,1,3,0,8,1,1,1,1,17752.0
4,3,2,2,13,2.6390573296152584,0,1,3,6,3,6201,8.732627099660395,0,0,1,6,1,50,3.9318256327243257,1,2,0,1,0,0,2,1,1,23850.0
2,7,2,2,10,2.3978952727983707,1,1,0,3,0,6670,8.805525052709516,1,1,0,6,0,25,3.258096538021482,0,1,0,4,5,3,1,5,1,16675.0
1,0,0,0,14,2.70805020110221,1,2,4,0,4,700,6.55250788703459,1,1,0,0,0,35,3.58351893845611,0,2,0,0,5,3,1,7,2,1750.0
4,2,1,1,8,2.1972245773362196,1,2,3,1,8,5560,8.623533227187563,1,1,0,2,0,49,3.912023005428146,0,1,4,0,9,0,1,1,1,34055.0
3,4,6,6,23,3.1780538303479458,0,2,3,2,3,16123,9.688064124237057,0,1,3,2,3,19,2.995732273553991,0,1,4,5,9,1,3,1,1,13319.0
1,8,1,1,3,1.3862943611198906,0,0,3,3,3,2082,7.641564441260972,1,0,2,3,2,10,2.3978952727983707,1,1,0,3,0,3,4,1,1,6940.0
6,9,6,6,9,2.302585092994046,0,0,4,2,9,5733,8.654168646443315,0,0,3,0,3,20,3.044522437723423,1,2,0,6,0,0,6,1,1,12740.0
5,8,0,0,9,2.302585092994046,0,0,4,2,9,5661,8.641532465671846,0,0,1,5,1,10,2.3978952727983707,1,1,0,3,0,1,5,1,1,6290.0
6,2,2,2,6,1.9459101490553132,1,0,1,6,6,3300,8.101980731853192,1,0,0,3,0,46,3.8501476017100584,1,1,1,4,6,3,6,2,1,25300.0
3,1,4,4,5,1.791759469228055,0,2,0,5,5,3300,8.101980731853192,1,0,0,3,0,27,3.332204510175204,0,0,2,6,7,1,1,1,1,17820.0
4,2,3,3,16,2.833213344056216,1,1,1,2,6,368,5.910796644040527,1,2,3,4,8,26,3.295836866004329,1,2,1,5,6,1,3,2,1,598.0
5,2,4,4,19,2.995732273553991,0,1,4,5,9,1995,7.59890045687141,0,0,0,0,5,25,3.258096538021482,0,1,0,4,5,3,5,1,1,2625.0
1,0,4,4,15,2.772588722239781,0,0,0,1,5,6930,8.843759381917984,1,0,0,0,0,46,3.8501476017100584,1,1,1,4,6,2,3,1,1,21252.0
2,0,4,4,19,2.995732273553991,0,1,4,5,9,10507,9.259892150805431,0,1,2,0,7,34,3.5553480614894135,1,1,4,6,4,3,6,1,1,18802.0
2,1,4,4,5,1.791759469228055,0,2,0,5,5,3710,8.219056661060598,1,2,0,0,0,11,2.4849066497880004,0,2,1,4,1,2,3,1,1,8162.0
1,9,4,4,5,1.791759469228055,0,2,0,5,5,3315,8.106514516255185,0,0,0,4,5,7,2.0794415416798357,0,1,2,0,7,2,6,1,1,4641.0
4,7,5,5,17,2.8903717578961645,0,2,2,3,7,12818,9.458683724312134,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,3,5,1,1,11310.0
0,6,4,4,27,3.332204510175204,0,0,2,6,7,11502,9.35036314989601,1,0,2,1,2,48,3.8918202981106265,1,0,3,6,8,0,4,3,1,20448.0
3,5,5,5,28,3.367295829986474,1,1,3,0,8,17164,9.750627705891793,1,1,4,0,4,45,3.828641396489095,0,0,0,3,5,3,3,1,1,27585.0
3,9,1,1,12,2.5649493574615367,1,0,2,5,2,6528,8.784009071186633,1,0,3,4,8,33,3.5263605246161616,0,0,3,5,3,2,2,3,1,17952.0
0,5,6,6,10,2.3978952727983707,1,1,0,3,0,7150,8.875007486048396,1,1,0,3,0,39,3.6888794541139363,0,0,4,4,9,0,3,1,1,27885.0
6,2,0,0,9,2.302585092994046,0,0,4,2,9,1647,7.4073177104694174,0,0,2,2,7,36,3.6109179126442243,1,0,1,1,6,0,0,9,2,6588.0
1,0,1,1,14,2.70805020110221,1,2,4,0,4,4522,8.416930769477844,1,1,2,0,2,43,3.784189633918261,0,1,3,1,3,0,5,1,1,13889.0
0,9,6,6,28,3.367295829986474,1,1,3,0,8,4340,8.375860015299594,1,2,0,0,0,22,3.1354942159291497,1,1,2,1,2,2,3,2,1,3410.0
1,8,2,2,13,2.6390573296152584,0,1,3,6,3,10140,9.224341891611996,1,0,0,4,0,12,2.5649493574615367,1,0,2,5,2,2,3,1,2,9360.0
1,1,2,2,20,3.044522437723423,1,2,0,6,0,1540,7.340186835320115,1,1,0,0,0,37,3.6375861597263857,0,1,2,2,7,0,2,1,1,2849.0
3,8,5,5,28,3.367295829986474,1,1,3,0,8,7476,8.919586920999915,1,0,1,0,6,43,3.784189633918261,0,1,3,1,3,0,0,1,1,11481.0
1,9,5,5,28,3.367295829986474,1,1,3,0,8,7028,8.857799727175905,1,2,3,0,8,23,3.1780538303479458,0,2,3,2,3,1,4,1,1,5773.0
0,8,4,4,30,3.4339872044851463,1,0,0,2,0,16380,9.703877405604631,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,2,3,5,3,2730.0
5,6,5,5,7,2.0794415416798357,0,1,2,0,7,770,6.647688373563329,1,2,0,0,0,8,2.1972245773362196,1,2,3,1,8,1,4,1,1,880.0
4,8,2,2,23,3.1780538303479458,0,2,3,2,3,10235,9.23366619727968,0,2,0,1,5,3,1.3862943611198906,0,0,3,3,3,0,5,1,1,1335.0
3,9,4,4,22,3.1354942159291497,1,1,2,1,2,14036,9.549451979534325,1,2,1,1,6,24,3.2188758248682006,1,0,4,3,4,0,0,2,1,15312.0
5,3,1,1,14,2.70805020110221,1,2,4,0,4,5908,8.684231891345675,1,1,3,0,8,28,3.367295829986474,1,1,3,0,8,3,0,14,3,11816.0
1,1,4,4,11,2.4849066497880004,0,2,1,4,1,5500,8.612685172875459,1,1,0,5,0,47,3.871201010907891,0,2,2,5,7,0,3,1,1,23500.0
1,9,0,0,16,2.833213344056216,1,1,1,2,6,10256,9.235715678307411,1,2,1,1,6,11,2.4849066497880004,0,2,1,4,1,3,5,1,1,7051.0
1,2,3,3,4,1.6094379124341003,1,1,4,4,4,1376,7.227662498728654,1,2,1,4,6,14,2.70805020110221,1,2,4,0,4,2,1,2,1,4816.0
0,1,0,0,29,3.4011973816621555,0,2,4,1,9,8555,9.054388070202297,0,2,0,1,5,25,3.258096538021482,0,1,0,4,5,3,2,1,1,7375.0
5,7,1,1,23,3.1780538303479458,0,2,3,2,3,11454,9.346181594887597,1,0,4,2,4,8,2.1972245773362196,1,2,3,1,8,3,0,1,1,3984.0
1,8,1,1,21,3.091042453358316,0,0,1,0,1,10626,9.271153211372695,1,0,1,0,6,6,1.9459101490553132,1,0,1,6,6,3,5,3,2,3036.0
2,2,1,1,27,3.332204510175204,0,0,2,6,7,8127,9.003070169818264,0,0,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,4,1,2,2107.0
