slot_person_name,slot_activity,slot_venue,slot_distance_km,slot_distance_km_abs_log1p,slot_speed_offset_1,slot_speed_offset_1_abs_log1p,slot_total_time1_hours,slot_total_time1_hours_abs_log1p,slot_total_time1_hours_frac,slot_total_time1_hours_n_decimals,slot_total_time2_hours,slot_total_time2_hours_abs_log1p,slot_total_time2_hours_frac,slot_total_time2_hours_n_decimals,y
3,2,0,12.0,2.5649493574615367,3.0,1.3862943611198906,8.7,2.272125885509337,0.6999999999999993,1,3.3666666666666663,1.4739999415389962,0.36666666666666625,16,402.0
5,0,4,16.0,2.833213344056216,1.0,0.6931471805599453,11.266666666666666,2.5068855565067754,0.2666666666666657,15,7.0,2.0794415416798357,0.0,1,516.0
5,1,4,56.0,4.04305126783455,3.0,1.3862943611198906,9.015384615384615,2.304122372312932,0.01538461538461533,15,6.294736842105263,1.9871531075893625,0.2947368421052632,15,504.0
4,0,0,36.0,3.6109179126442243,1.0,0.6931471805599453,6.845454545454546,2.0599343252910116,0.8454545454545457,15,5.838461538461538,1.922562785058322,0.8384615384615381,15,378.0
5,1,0,18.0,2.9444389791664403,3.0,1.3862943611198906,3.672727272727273,1.541742899662749,0.6727272727272728,15,2.5176470588235293,1.25779231690037,0.5176470588235293,16,204.0
3,2,2,15.0,2.772588722239781,2.0,1.0986122886681098,6.5,2.0149030205422647,0.5,1,3.8333333333333335,1.575536360758419,0.8333333333333335,16,330.0
6,0,0,28.0,3.367295829986474,2.0,1.0986122886681098,8.6,2.2617630984737906,0.5999999999999996,1,5.6909090909090905,1.9007497529364599,0.6909090909090905,16,456.0
2,0,1,24.0,3.2188758248682006,1.0,0.6931471805599453,10.0,2.3978952727983707,0.0,1,7.257142857142857,2.1110786266230184,0.2571428571428571,15,504.0
6,1,0,21.0,3.091042453358316,2.0,1.0986122886681098,3.430769230769231,1.4885732102403089,0.430769230769231,15,2.670588235294118,1.300351931319166,0.6705882352941179,15,192.0
6,0,2,12.0,2.5649493574615367,1.0,0.6931471805599453,8.3,2.2300144001592104,0.3000000000000007,1,5.1,1.8082887711792655,0.09999999999999964,1,378.0
4,0,3,8.0,2.1972245773362196,1.0,0.6931471805599453,6.033333333333333,1.9506607518139112,0.033333333333333215,15,3.9000000000000004,1.589235205116581,0.9000000000000004,16,282.0
1,0,3,12.0,2.5649493574615367,1.0,0.6931471805599453,3.8285714285714283,1.5745506534336597,0.8285714285714283,16,3.0666666666666664,1.402823663071101,0.06666666666666643,16,204.0
2,1,4,42.0,3.7612001156935624,3.0,1.3862943611198906,6.961538461538462,2.074622255243887,0.9615384615384617,15,4.921052631578948,1.7785142424780345,0.9210526315789478,15,390.0
5,0,4,20.0,3.044522437723423,2.0,1.0986122886681098,6.414285714285715,2.0034086411165295,0.4142857142857146,15,4.336363636363636,1.6745444540356802,0.336363636363636,15,342.0
7,2,2,24.0,3.2188758248682006,3.0,1.3862943611198906,10.0,2.3978952727983707,0.0,1,4.763636363636364,1.7515685886448098,0.7636363636363637,15,504.0
2,1,3,16.0,2.833213344056216,2.0,1.0986122886681098,4.9714285714285715,1.7869861904753974,0.9714285714285715,16,3.309090909090909,1.4607269559026603,0.3090909090909091,15,264.0
6,0,4,42.0,3.7612001156935624,2.0,1.0986122886681098,8.036363636363637,2.2012568408641577,0.03636363636363704,15,6.0,1.9459101490553132,0.0,1,444.0
7,3,1,15.0,2.772588722239781,3.0,1.3862943611198906,6.1,1.9600947840472698,0.09999999999999964,1,2.827272727272727,1.3421524678899652,0.8272727272727272,15,306.0
3,1,2,25.0,3.258096538021482,3.0,1.3862943611198906,5.855555555555555,1.9250593535751226,0.8555555555555552,15,3.6333333333333333,1.5332765514685365,0.6333333333333333,16,318.0
6,2,0,24.0,3.2188758248682006,2.0,1.0986122886681098,7.457142857142856,2.1350113928346466,0.4571428571428564,15,4.963636363636363,1.7856804231516727,0.963636363636363,15,396.0
2,1,0,24.0,3.2188758248682006,1.0,0.6931471805599453,7.557142857142857,2.1467663560660903,0.5571428571428569,15,6.033333333333333,1.9506607518139112,0.033333333333333215,15,402.0
2,3,2,30.0,3.4339872044851463,2.0,1.0986122886681098,5.554545454545454,1.8801587714925327,0.5545454545454538,15,4.1,1.62924053973028,0.09999999999999964,1,306.0
4,1,2,20.0,3.044522437723423,3.0,1.3862943611198906,6.214285714285714,1.9760631872260008,0.2142857142857144,15,3.576923076923077,1.5210269550900475,0.5769230769230771,15,330.0
4,3,1,56.0,4.04305126783455,3.0,1.3862943611198906,8.815384615384614,2.2839510134491525,0.8153846153846143,15,6.094736842105263,1.9593532193117662,0.09473684210526301,15,492.0
6,1,4,56.0,4.04305126783455,3.0,1.3862943611198906,9.115384615384615,2.3140574941562826,0.11538461538461497,15,6.394736842105263,2.0007685096073597,0.39473684210526283,15,510.0
5,0,4,36.0,3.6109179126442243,1.0,0.6931471805599453,7.245454545454546,2.1096620843227205,0.24545454545454604,15,6.2384615384615385,1.9794086891297973,0.2384615384615385,16,402.0
7,1,3,21.0,3.091042453358316,1.0,0.6931471805599453,3.830769230769231,1.5750057160126163,0.8307692307692309,15,3.4,1.4816045409242156,0.3999999999999999,1,216.0
1,3,2,30.0,3.4339872044851463,3.0,1.3862943611198906,5.754545454545454,1.9102156789253428,0.754545454545454,15,3.829411764705882,1.5747246724021664,0.8294117647058821,15,318.0
5,3,2,49.0,3.912023005428146,2.0,1.0986122886681098,8.038461538461538,2.201488976122677,0.038461538461538325,15,6.264705882352941,1.9830278120118159,0.2647058823529411,15,450.0
7,0,1,21.0,3.091042453358316,3.0,1.3862943611198906,9.1,2.312535423847214,0.09999999999999964,1,4.5181818181818185,1.708048425267082,0.5181818181818185,16,462.0
6,2,4,24.0,3.2188758248682006,1.0,0.6931471805599453,10.2,2.4159137783010487,0.1999999999999993,1,7.457142857142856,2.1350113928346466,0.4571428571428564,15,516.0
6,2,1,16.0,2.833213344056216,2.0,1.0986122886681098,5.171428571428571,1.8199303461947511,0.17142857142857082,15,3.5090909090909093,1.5060955609325113,0.5090909090909093,16,276.0
3,0,2,35.0,3.58351893845611,3.0,1.3862943611198906,5.984615384615385,1.9437099281457109,0.9846153846153847,15,4.284210526315789,1.6647232280911883,0.284210526315789,15,336.0
4,1,2,8.0,2.1972245773362196,3.0,1.3862943611198906,5.933333333333333,1.9363406980391624,0.9333333333333327,15,2.3777777777777778,1.2172180310759566,0.37777777777777777,16,276.0
2,2,3,49.0,3.912023005428146,1.0,0.6931471805599453,7.838461538461538,2.179112827393173,0.8384615384615381,15,6.833333333333333,2.0583881324820035,0.833333333333333,15,438.0
4,1,4,24.0,3.2188758248682006,2.0,1.0986122886681098,4.863636363636363,1.768769951003356,0.8636363636363633,15,3.7,1.547562508716013,0.7000000000000002,1,270.0
2,2,0,42.0,3.7612001156935624,3.0,1.3862943611198906,6.961538461538462,2.074622255243887,0.9615384615384617,15,4.921052631578948,1.7785142424780345,0.9210526315789478,15,390.0
0,1,2,32.0,3.4965075614664802,3.0,1.3862943611198906,9.242857142857142,2.3265805985502612,0.242857142857142,15,5.023076923076923,1.7955982455352206,0.023076923076922995,15,486.0
0,2,4,40.0,3.713572066704308,3.0,1.3862943611198906,9.38888888888889,2.340736858958422,0.3888888888888893,14,5.833333333333333,1.9218125974762528,0.833333333333333,15,510.0
3,0,3,20.0,3.044522437723423,2.0,1.0986122886681098,6.314285714285714,1.9898293829901488,0.31428571428571406,15,4.236363636363636,1.655627294903475,0.23636363636363633,15,336.0
2,2,1,12.0,2.5649493574615367,3.0,1.3862943611198906,4.0285714285714285,1.615135933548738,0.02857142857142847,16,2.4461538461538463,1.2372587819594028,0.44615384615384635,16,216.0
5,3,0,42.0,3.7612001156935624,1.0,0.6931471805599453,6.961538461538462,2.074622255243887,0.9615384615384617,15,6.1,1.9600947840472698,0.09999999999999964,1,390.0
0,0,2,36.0,3.6109179126442243,2.0,1.0986122886681098,6.845454545454546,2.0599343252910116,0.8454545454545457,15,5.1,1.8082887711792655,0.09999999999999964,1,378.0
5,3,2,56.0,4.04305126783455,1.0,0.6931471805599453,8.815384615384614,2.2839510134491525,0.8153846153846143,15,7.666666666666667,2.1594842493533726,0.666666666666667,15,492.0
3,0,4,28.0,3.367295829986474,2.0,1.0986122886681098,4.907692307692307,1.7762552826920897,0.9076923076923071,15,3.8941176470588235,1.5880340037709468,0.8941176470588235,16,276.0
2,3,0,18.0,2.9444389791664403,1.0,0.6931471805599453,3.672727272727273,1.541742899662749,0.6727272727272728,15,3.169230769230769,1.4277315509840638,0.16923076923076907,15,204.0
0,1,3,16.0,2.833213344056216,3.0,1.3862943611198906,11.166666666666666,2.498699971920336,0.16666666666666607,15,4.055555555555555,1.6204877486206852,0.05555555555555536,15,510.0
2,2,3,28.0,3.367295829986474,1.0,0.6931471805599453,8.1,2.2082744135228043,0.09999999999999964,1,6.322222222222222,1.9909138641722421,0.32222222222222197,15,426.0
4,0,4,12.0,2.5649493574615367,2.0,1.0986122886681098,4.8999999999999995,1.7749523509116736,0.8999999999999995,16,2.7666666666666666,1.3261904370501851,0.7666666666666666,16,246.0
4,3,3,42.0,3.7612001156935624,1.0,0.6931471805599453,7.161538461538462,2.0994326881584007,0.16153846153846185,15,6.3,1.9878743481543455,0.2999999999999998,1,402.0
2,0,2,24.0,3.2188758248682006,3.0,1.3862943611198906,4.663636363636363,1.7340661529950367,0.6636363636363631,15,3.123529411764706,1.4167094499843282,0.12352941176470589,15,258.0
6,3,2,16.0,2.833213344056216,3.0,1.3862943611198906,10.866666666666665,2.473733349189875,0.8666666666666654,15,3.7555555555555555,1.5593135252515318,0.7555555555555555,16,492.0
2,3,2,28.0,3.367295829986474,3.0,1.3862943611198906,4.907692307692307,1.7762552826920897,0.9076923076923071,15,3.5473684210526315,1.5145486966435695,0.5473684210526315,16,276.0
0,3,1,42.0,3.7612001156935624,2.0,1.0986122886681098,7.9363636363636365,2.1901287543547503,0.9363636363636365,16,5.8999999999999995,1.9315214116032136,0.8999999999999995,16,438.0
3,1,2,42.0,3.7612001156935624,2.0,1.0986122886681098,7.9363636363636365,2.1901287543547503,0.9363636363636365,16,5.8999999999999995,1.9315214116032136,0.8999999999999995,16,438.0
7,1,1,18.0,2.9444389791664403,3.0,1.3862943611198906,7.9,2.186051276738094,0.9000000000000004,1,3.9727272727272727,1.603968436629565,0.9727272727272727,16,402.0
6,3,4,35.0,3.58351893845611,3.0,1.3862943611198906,8.077777777777778,2.2058294245297376,0.0777777777777775,15,4.966666666666667,1.7861884241785997,0.9666666666666668,15,438.0
1,2,0,56.0,4.04305126783455,1.0,0.6931471805599453,8.815384615384614,2.2839510134491525,0.8153846153846143,15,7.666666666666667,2.1594842493533726,0.666666666666667,15,492.0
7,3,2,6.0,1.9459101490553132,1.0,0.6931471805599453,4.4,1.6863989535702288,0.40000000000000036,1,2.8,1.33500106673234,0.7999999999999998,1,204.0
5,3,2,8.0,2.1972245773362196,2.0,1.0986122886681098,5.933333333333333,1.9363406980391624,0.9333333333333327,15,2.8857142857142857,1.3573068242466384,0.8857142857142857,16,276.0
3,0,2,12.0,2.5649493574615367,2.0,1.0986122886681098,5.0,1.791759469228055,0.0,1,2.8666666666666667,1.3523928094442093,0.8666666666666667,16,252.0
7,1,3,9.0,2.302585092994046,3.0,1.3862943611198906,3.9,1.589235205116581,0.8999999999999999,1,1.9363636363636365,1.0771719574302403,0.9363636363636365,16,198.0
7,3,4,12.0,2.5649493574615367,1.0,0.6931471805599453,5.3999999999999995,1.856297990365626,0.39999999999999947,16,4.0285714285714285,1.615135933548738,0.02857142857142847,16,276.0
0,2,1,35.0,3.58351893845611,1.0,0.6931471805599453,7.877777777777777,2.1835512754360096,0.8777777777777773,15,6.463636363636363,2.010042743660012,0.46363636363636296,15,426.0
1,0,4,24.0,3.2188758248682006,1.0,0.6931471805599453,10.1,2.4069451083182885,0.09999999999999964,1,7.357142857142857,2.1231166051824975,0.35714285714285676,15,510.0
2,3,3,12.0,2.5649493574615367,1.0,0.6931471805599453,4.8999999999999995,1.7749523509116736,0.8999999999999995,16,3.5285714285714285,1.5104065318279216,0.5285714285714285,16,246.0
2,0,1,8.0,2.1972245773362196,1.0,0.6931471805599453,5.633333333333333,1.892107443062337,0.6333333333333329,15,3.5,1.5040773967762742,0.5,1,258.0
2,3,3,9.0,2.302585092994046,2.0,1.0986122886681098,4.1,1.62924053973028,0.09999999999999964,1,2.5,1.252762968495368,0.5,1,210.0
1,2,3,20.0,3.044522437723423,2.0,1.0986122886681098,5.044444444444444,1.7991395765256775,0.04444444444444429,15,3.676923076923077,1.5426404315105846,0.6769230769230772,15,276.0
6,2,3,30.0,3.4339872044851463,3.0,1.3862943611198906,5.8545454545454545,1.92491200221554,0.8545454545454545,16,3.929411764705882,1.5952196634318212,0.9294117647058822,15,324.0
4,0,2,35.0,3.58351893845611,1.0,0.6931471805599453,5.784615384615385,1.914657605551209,0.7846153846153854,15,5.066666666666667,1.8028093054146401,0.06666666666666732,15,324.0
3,2,3,49.0,3.912023005428146,1.0,0.6931471805599453,8.038461538461538,2.201488976122677,0.038461538461538325,15,7.033333333333333,2.0835995518284998,0.033333333333333215,15,450.0
7,3,3,24.0,3.2188758248682006,3.0,1.3862943611198906,5.0636363636363635,1.8023096801232075,0.06363636363636349,16,3.523529411764706,1.509292532455382,0.5235294117647058,15,282.0
2,3,3,9.0,2.302585092994046,3.0,1.3862943611198906,4.1,1.62924053973028,0.09999999999999964,1,2.1363636363636367,1.1430640512389436,0.1363636363636367,16,210.0
0,2,3,30.0,3.4339872044851463,2.0,1.0986122886681098,6.766666666666667,2.049841071903545,0.7666666666666666,15,4.715384615384615,1.7431615942621765,0.7153846153846146,15,366.0
3,2,4,28.0,3.367295829986474,1.0,0.6931471805599453,8.7,2.272125885509337,0.6999999999999993,1,6.9222222222222225,2.069671750084031,0.9222222222222225,16,462.0
7,0,1,6.0,1.9459101490553132,2.0,1.0986122886681098,4.4,1.6863989535702288,0.40000000000000036,1,2.1142857142857143,1.13599982073973,0.11428571428571432,16,204.0
4,3,4,12.0,2.5649493574615367,2.0,1.0986122886681098,5.2,1.824549292051046,0.20000000000000018,1,3.0666666666666664,1.402823663071101,0.06666666666666643,16,264.0
1,1,3,8.0,2.1972245773362196,3.0,1.3862943611198906,5.833333333333333,1.9218125974762528,0.833333333333333,15,2.2777777777777777,1.1871656860095547,0.2777777777777777,16,270.0
0,0,0,42.0,3.7612001156935624,3.0,1.3862943611198906,8.136363636363637,2.21226245470076,0.1363636363636367,15,5.4411764705882355,1.8627112052003394,0.4411764705882355,16,450.0
3,0,4,16.0,2.833213344056216,1.0,0.6931471805599453,10.966666666666667,2.4821250068261236,0.9666666666666668,15,6.7,2.0412203288596382,0.7000000000000002,1,498.0
0,1,1,21.0,3.091042453358316,1.0,0.6931471805599453,8.6,2.2617630984737906,0.5999999999999996,1,6.2,1.9740810260220096,0.20000000000000018,1,432.0
0,0,1,15.0,2.772588722239781,3.0,1.3862943611198906,6.7,2.0412203288596382,0.7000000000000002,1,3.427272727272727,1.4877837572901735,0.4272727272727268,15,342.0
7,3,2,9.0,2.302585092994046,1.0,0.6931471805599453,3.7,1.547562508716013,0.7000000000000002,1,2.6714285714285717,1.300580842845861,0.6714285714285717,16,186.0
2,2,2,49.0,3.912023005428146,3.0,1.3862943611198906,7.638461538461538,2.1562245042828607,0.638461538461538,15,5.257894736842105,1.8338438245302957,0.25789473684210495,15,426.0
1,2,0,42.0,3.7612001156935624,2.0,1.0986122886681098,8.236363636363636,2.223148262346011,0.23636363636363633,15,6.199999999999999,1.9740810260220096,0.1999999999999993,15,456.0
5,3,3,6.0,1.9459101490553132,1.0,0.6931471805599453,4.7,1.7404661748405046,0.7000000000000002,1,3.0999999999999996,1.410986973710262,0.09999999999999964,16,222.0
1,3,4,35.0,3.58351893845611,3.0,1.3862943611198906,5.884615384615385,1.929289267819273,0.884615384615385,15,4.184210526315789,1.6456175690116026,0.18421052631578938,15,330.0
5,3,3,15.0,2.772588722239781,1.0,0.6931471805599453,6.3,1.9878743481543455,0.2999999999999998,1,4.585714285714285,1.7202123179360067,0.5857142857142854,15,318.0
0,3,0,16.0,2.833213344056216,1.0,0.6931471805599453,5.071428571428571,1.8035939268750578,0.07142857142857117,15,4.055555555555555,1.6204877486206852,0.05555555555555536,15,270.0
2,0,2,15.0,2.772588722239781,1.0,0.6931471805599453,3.7333333333333334,1.5546296759391054,0.7333333333333334,16,3.127272727272727,1.4176168322489318,0.12727272727272698,15,204.0
0,3,3,36.0,3.6109179126442243,3.0,1.3862943611198906,6.845454545454546,2.0599343252910116,0.8454545454545457,15,4.535294117647059,1.7111447025351179,0.5352941176470587,15,378.0
1,2,4,12.0,2.5649493574615367,2.0,1.0986122886681098,8.5,2.2512917986064953,0.5,1,3.9285714285714284,1.5950491749820008,0.9285714285714284,16,390.0
6,0,4,18.0,2.9444389791664403,1.0,0.6931471805599453,7.6000000000000005,2.1517622032594623,0.6000000000000005,16,5.542857142857144,1.878373942064826,0.5428571428571436,15,384.0
6,1,3,21.0,3.091042453358316,2.0,1.0986122886681098,3.730769230769231,1.5540878173509354,0.7307692307692308,15,2.9705882352941178,1.378914253822268,0.9705882352941178,16,210.0
7,1,3,6.0,1.9459101490553132,3.0,1.3862943611198906,4.3,1.667706820558076,0.2999999999999998,1,1.6333333333333333,0.9682504708048661,0.6333333333333333,16,198.0
3,3,4,12.0,2.5649493574615367,1.0,0.6931471805599453,8.2,2.2192034840549946,0.1999999999999993,1,5.0,1.791759469228055,0.0,1,372.0
5,0,4,30.0,3.4339872044851463,1.0,0.6931471805599453,5.8545454545454545,1.92491200221554,0.8545454545454545,16,5.015384615384615,1.7943202900897286,0.01538461538461533,15,324.0
0,2,1,12.0,2.5649493574615367,2.0,1.0986122886681098,4.8999999999999995,1.7749523509116736,0.8999999999999995,16,2.7666666666666666,1.3261904370501851,0.7666666666666666,16,246.0
5,0,3,24.0,3.2188758248682006,3.0,1.3862943611198906,7.557142857142857,2.1467663560660903,0.5571428571428569,15,4.392307692307693,1.6849734365790077,0.3923076923076927,15,402.0
4,0,0,24.0,3.2188758248682006,1.0,0.6931471805599453,7.457142857142856,2.1350113928346466,0.4571428571428564,15,5.933333333333333,1.9363406980391624,0.9333333333333327,15,396.0
1,2,0,20.0,3.044522437723423,2.0,1.0986122886681098,5.144444444444445,1.8155483311920697,0.14444444444444482,15,3.776923076923077,1.5637966314778964,0.7769230769230768,15,282.0
5,3,1,6.0,1.9459101490553132,3.0,1.3862943611198906,4.3,1.667706820558076,0.2999999999999998,1,1.6333333333333333,0.9682504708048661,0.6333333333333333,16,198.0
5,0,0,24.0,3.2188758248682006,1.0,0.6931471805599453,7.257142857142857,2.1110786266230184,0.2571428571428571,15,5.733333333333333,1.9070703157390494,0.7333333333333334,15,384.0
4,2,1,15.0,2.772588722239781,3.0,1.3862943611198906,3.8333333333333335,1.575536360758419,0.8333333333333335,16,2.5,1.252762968495368,0.5,1,210.0
0,2,1,28.0,3.367295829986474,2.0,1.0986122886681098,4.907692307692307,1.7762552826920897,0.9076923076923071,15,3.8941176470588235,1.5880340037709468,0.8941176470588235,16,276.0
0,3,3,42.0,3.7612001156935624,1.0,0.6931471805599453,6.7615384615384615,2.0491805698980263,0.7615384615384615,16,5.8999999999999995,1.9315214116032136,0.8999999999999995,16,378.0
3,1,0,42.0,3.7612001156935624,3.0,1.3862943611198906,8.336363636363636,2.233916844136142,0.336363636363636,15,5.641176470588236,1.8932891270994003,0.6411764705882357,15,462.0
5,3,4,48.0,3.8918202981106265,2.0,1.0986122886681098,9.327272727272726,2.3347882334886805,0.32727272727272627,15,7.0,2.0794415416798357,0.0,1,516.0
2,2,0,42.0,3.7612001156935624,3.0,1.3862943611198906,8.236363636363636,2.223148262346011,0.23636363636363633,15,5.541176470588235,1.8781170377602658,0.5411764705882351,15,456.0
5,0,3,12.0,2.5649493574615367,3.0,1.3862943611198906,3.728571428571428,1.5536231333277037,0.7285714285714282,15,2.146153846153846,1.1461807055872193,0.14615384615384608,15,198.0
6,2,3,8.0,2.1972245773362196,3.0,1.3862943611198906,5.733333333333333,1.9070703157390494,0.7333333333333334,15,2.1777777777777776,1.1561821404895876,0.1777777777777776,16,264.0
