slot_x,slot_x_abs_log1p,slot_x_is_even,slot_x_mod3,slot_x_mod5,slot_x_mod7,slot_x_mod10,slot_y,slot_y_abs_log1p,slot_y_is_even,slot_y_mod3,slot_y_mod5,slot_y_mod7,slot_y_mod10,slot_z,slot_z_abs_log1p,slot_z_is_even,slot_z_mod3,slot_z_mod5,slot_z_mod7,slot_z_mod10,gcd_all,n_multiple_pairs,y
89,4.499809670330265,0,2,4,5,9,86,4.465908118654584,1,2,1,2,6,63,4.1588830833596715,0,0,3,0,3,1,0,193522.0
70,4.2626798770413155,1,1,0,0,0,62,4.143134726391533,1,2,2,6,2,89,4.499809670330265,0,2,4,5,9,1,0,129454815.0
58,4.07753744390572,1,1,3,2,8,49,3.912023005428146,0,1,4,0,9,62,4.143134726391533,1,2,2,6,2,1,0,351614465.0
50,3.9318256327243257,1,2,0,1,0,44,3.8066624897703196,1,2,4,2,4,47,3.871201010907891,0,2,2,5,7,1,0,7968247.0
32,3.4965075614664802,1,2,2,4,2,32,3.4965075614664802,1,2,2,4,2,61,4.127134385045092,0,1,1,5,1,1,1,24791.0
61,4.127134385045092,0,1,1,5,1,61,4.127134385045092,0,1,1,5,1,21,3.091042453358316,0,0,1,0,1,1,1,946859.0
83,4.430816798843313,0,2,3,6,3,59,4.0943445622221,0,2,4,3,9,63,4.1588830833596715,0,0,3,0,3,1,0,88342311.0
38,3.6635616461296463,1,2,3,3,8,35,3.58351893845611,0,2,0,0,5,72,4.290459441148391,1,0,2,2,2,1,0,29555.0
77,4.356708826689592,0,2,2,0,7,70,4.2626798770413155,1,1,0,0,0,67,4.219507705176107,0,1,2,4,7,1,0,421070.0
69,4.248495242049359,0,0,4,6,9,63,4.1588830833596715,0,0,3,0,3,83,4.430816798843313,0,2,3,6,3,1,0,4200649.0
38,3.6635616461296463,1,2,3,3,8,58,4.07753744390572,1,1,3,2,8,52,3.970291913552122,1,1,2,3,2,2,0,2586.0
84,4.442651256490317,1,0,4,0,4,21,3.091042453358316,0,0,1,0,1,64,4.174387269895637,1,1,4,1,4,1,1,2243311.0
30,3.4339872044851463,1,0,0,2,0,73,4.30406509320417,0,1,3,3,3,66,4.204692619390966,1,0,1,3,6,1,0,1371193103.0
47,3.871201010907891,0,2,2,5,7,35,3.58351893845611,0,2,0,0,5,49,3.912023005428146,0,1,4,0,9,1,0,2831571.0
72,4.290459441148391,1,0,2,2,2,66,4.204692619390966,1,0,1,3,6,41,3.7376696182833684,0,2,1,6,1,1,0,3063367267.0
51,3.9512437185814275,0,0,1,2,1,55,4.02535169073515,0,1,0,6,5,11,2.4849066497880004,0,2,1,4,1,1,1,1753367.0
52,3.970291913552122,1,1,2,3,2,64,4.174387269895637,1,1,4,1,4,22,3.1354942159291497,1,1,2,1,2,2,0,4472644.0
32,3.4965075614664802,1,2,2,4,2,83,4.430816798843313,0,2,3,6,3,53,3.9889840465642745,0,2,3,4,3,1,0,684781.0
62,4.143134726391533,1,2,2,6,2,44,3.8066624897703196,1,2,4,2,4,86,4.465908118654584,1,2,1,2,6,2,0,80885.0
68,4.23410650459726,1,2,3,5,8,78,4.3694478524670215,1,0,3,1,8,77,4.356708826689592,0,2,2,0,7,1,0,1470736931.0
83,4.430816798843313,0,2,3,6,3,49,3.912023005428146,0,1,4,0,9,81,4.406719247264253,0,0,1,4,1,1,0,7534808439.0
48,3.8918202981106265,1,0,3,6,8,57,4.060443010546419,0,0,2,1,7,32,3.4965075614664802,1,2,2,4,2,1,0,773084431.0
29,3.4011973816621555,0,2,4,1,9,63,4.1588830833596715,0,0,3,0,3,77,4.356708826689592,0,2,2,0,7,1,0,12524319.0
63,4.1588830833596715,0,0,3,0,3,39,3.6888794541139363,0,0,4,4,9,52,3.970291913552122,1,1,2,3,2,1,0,61835.0
18,2.9444389791664403,1,0,3,4,8,21,3.091042453358316,0,0,1,0,1,23,3.1780538303479458,0,2,3,2,3,1,0,20568.0
53,3.9889840465642745,0,2,3,4,3,56,4.04305126783455,1,2,1,0,6,62,4.143134726391533,1,2,2,6,2,1,0,3483453523.0
31,3.4657359027997265,0,1,1,3,1,77,4.356708826689592,0,2,2,0,7,57,4.060443010546419,0,0,2,1,7,1,0,802864791.0
47,3.871201010907891,0,2,2,5,7,16,2.833213344056216,1,1,1,2,6,46,3.8501476017100584,1,1,1,4,6,1,0,106786007.0
10,2.3978952727983707,1,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,28,3.367295829986474,1,1,3,0,8,2,0,254.0
27,3.332204510175204,0,0,2,6,7,30,3.4339872044851463,1,0,0,2,0,37,3.6375861597263857,0,1,2,2,7,1,0,6107.0
28,3.367295829986474,1,1,3,0,8,54,4.007333185232471,1,0,4,5,4,63,4.1588830833596715,0,0,3,0,3,1,0,5883367.0
47,3.871201010907891,0,2,2,5,7,30,3.4339872044851463,1,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,1,0,8925307.0
70,4.2626798770413155,1,1,0,0,0,31,3.4657359027997265,0,1,1,3,1,58,4.07753744390572,1,1,3,2,8,1,0,120309091.0
56,4.04305126783455,1,2,1,0,6,48,3.8918202981106265,1,0,3,6,8,72,4.290459441148391,1,0,2,2,2,8,0,211.0
22,3.1354942159291497,1,1,2,1,2,26,3.295836866004329,1,2,1,5,6,40,3.713572066704308,1,1,0,5,0,2,0,1671.0
55,4.02535169073515,0,1,0,6,5,58,4.07753744390572,1,1,3,2,8,55,4.02535169073515,0,1,0,6,5,1,1,773.0
25,3.258096538021482,0,1,0,4,5,55,4.02535169073515,0,1,0,6,5,71,4.276666119016055,0,2,1,1,1,1,0,44901837.0
69,4.248495242049359,0,0,4,6,9,61,4.127134385045092,0,1,1,5,1,25,3.258096538021482,0,1,0,4,5,1,0,76073739.0
13,2.6390573296152584,0,1,3,6,3,77,4.356708826689592,0,2,2,0,7,71,4.276666119016055,0,2,1,1,1,1,0,14550145.0
17,2.8903717578961645,0,2,2,3,7,68,4.23410650459726,1,2,3,5,8,62,4.143134726391533,1,2,2,6,2,1,1,26021451.0
73,4.30406509320417,0,1,3,3,3,45,3.828641396489095,0,0,0,3,5,32,3.4965075614664802,1,2,2,4,2,1,0,232274.0
70,4.2626798770413155,1,1,0,0,0,73,4.30406509320417,0,1,3,3,3,87,4.477336814478207,0,0,2,3,7,1,0,3711.0
45,3.828641396489095,0,0,0,3,5,23,3.1780538303479458,0,2,3,2,3,24,3.2188758248682006,1,0,4,3,4,1,0,279909.0
19,2.995732273553991,0,1,4,5,9,23,3.1780538303479458,0,2,3,2,3,24,3.2188758248682006,1,0,4,3,4,1,0,3296.0
58,4.07753744390572,1,1,3,2,8,56,4.04305126783455,1,2,1,0,6,83,4.430816798843313,0,2,3,6,3,1,0,63451503.0
69,4.248495242049359,0,0,4,6,9,77,4.356708826689592,0,2,2,0,7,65,4.189654742026425,0,2,0,2,5,1,0,13603875.0
76,4.343805421853684,1,1,1,6,6,77,4.356708826689592,0,2,2,0,7,81,4.406719247264253,0,0,1,4,1,1,0,468132.0
48,3.8918202981106265,1,0,3,6,8,77,4.356708826689592,0,2,2,0,7,30,3.4339872044851463,1,0,0,2,0,1,0,64581427.0
83,4.430816798843313,0,2,3,6,3,62,4.143134726391533,1,2,2,6,2,43,3.784189633918261,0,1,3,1,3,1,0,2858037.0
51,3.9512437185814275,0,0,1,2,1,29,3.4011973816621555,0,2,4,1,9,36,3.6109179126442243,1,0,1,1,6,1,0,4445661.0
72,4.290459441148391,1,0,2,2,2,72,4.290459441148391,1,0,2,2,2,71,4.276666119016055,0,2,1,1,1,1,1,2250291.0
70,4.2626798770413155,1,1,0,0,0,81,4.406719247264253,0,0,1,4,1,68,4.23410650459726,1,2,3,5,8,1,0,11803804083.0
77,4.356708826689592,0,2,2,0,7,70,4.2626798770413155,1,1,0,0,0,34,3.5553480614894135,1,1,4,6,4,1,0,244407385.0
38,3.6635616461296463,1,2,3,3,8,80,4.394449154672439,1,2,0,3,0,69,4.248495242049359,0,0,4,6,9,1,0,735199.0
71,4.276666119016055,0,2,1,1,1,89,4.499809670330265,0,2,4,5,9,47,3.871201010907891,0,2,2,5,7,1,0,5328157099.0
56,4.04305126783455,1,2,1,0,6,22,3.1354942159291497,1,1,2,1,2,65,4.189654742026425,0,2,0,2,5,1,0,42212333.0
16,2.833213344056216,1,1,1,2,6,66,4.204692619390966,1,0,1,3,6,54,4.007333185232471,1,0,4,5,4,2,0,19781.0
90,4.51085950651685,1,0,0,6,0,74,4.31748811353631,1,2,4,4,4,24,3.2188758248682006,1,0,4,3,4,2,0,408.0
90,4.51085950651685,1,0,0,6,0,36,3.6109179126442243,1,0,1,1,6,79,4.382026634673881,0,1,4,2,9,1,0,134452011.0
38,3.6635616461296463,1,2,3,3,8,71,4.276666119016055,0,2,1,1,1,59,4.0943445622221,0,2,4,3,9,1,0,1243805.0
71,4.276666119016055,0,2,1,1,1,67,4.219507705176107,0,1,2,4,7,63,4.1588830833596715,0,0,3,0,3,1,0,317945971.0
56,4.04305126783455,1,2,1,0,6,71,4.276666119016055,0,2,1,1,1,53,3.9889840465642745,0,2,3,4,3,1,0,62317729.0
71,4.276666119016055,0,2,1,1,1,60,4.110873864173311,1,0,0,4,0,63,4.1588830833596715,0,0,3,0,3,1,0,1587115.0
61,4.127134385045092,0,1,1,5,1,77,4.356708826689592,0,2,2,0,7,28,3.367295829986474,1,1,3,0,8,1,0,6347.0
83,4.430816798843313,0,2,3,6,3,29,3.4011973816621555,0,2,4,1,9,80,4.394449154672439,1,2,0,3,0,1,0,208888.0
18,2.9444389791664403,1,0,3,4,8,36,3.6109179126442243,1,0,1,1,6,49,3.912023005428146,0,1,4,0,9,1,1,53326859.0
80,4.394449154672439,1,2,0,3,0,88,4.48863636973214,1,1,3,4,8,46,3.8501476017100584,1,1,1,4,6,2,0,11546804.0
84,4.442651256490317,1,0,4,0,4,43,3.784189633918261,0,1,3,1,3,43,3.784189633918261,0,1,3,1,3,1,1,507.0
88,4.48863636973214,1,1,3,4,8,50,3.9318256327243257,1,2,0,1,0,44,3.8066624897703196,1,2,4,2,4,2,1,12670554.0
66,4.204692619390966,1,0,1,3,6,60,4.110873864173311,1,0,0,4,0,20,3.044522437723423,1,2,0,6,0,2,1,5553576.0
85,4.454347296253507,0,1,0,1,5,80,4.394449154672439,1,2,0,3,0,72,4.290459441148391,1,0,2,2,2,1,0,17801131479.0
42,3.7612001156935624,1,0,2,0,2,80,4.394449154672439,1,2,0,3,0,78,4.3694478524670215,1,0,3,1,8,2,0,1147525.0
39,3.6888794541139363,0,0,4,4,9,48,3.8918202981106265,1,0,3,6,8,76,4.343805421853684,1,1,1,6,6,1,0,923040899.0
38,3.6635616461296463,1,2,3,3,8,48,3.8918202981106265,1,0,3,6,8,76,4.343805421853684,1,1,1,6,6,2,1,12767504.0
80,4.394449154672439,1,2,0,3,0,66,4.204692619390966,1,0,1,3,6,85,4.454347296253507,0,1,0,1,5,1,0,1657881117.0
49,3.912023005428146,0,1,4,0,9,37,3.6375861597263857,0,1,2,2,7,37,3.6375861597263857,0,1,2,2,7,1,1,189.0
16,2.833213344056216,1,1,1,2,6,34,3.5553480614894135,1,1,4,6,4,49,3.912023005428146,0,1,4,0,9,1,0,363139.0
56,4.04305126783455,1,2,1,0,6,31,3.4657359027997265,0,1,1,3,1,61,4.127134385045092,0,1,1,5,1,1,0,1755043.0
27,3.332204510175204,0,0,2,6,7,16,2.833213344056216,1,1,1,2,6,38,3.6635616461296463,1,2,3,3,8,1,0,57923.0
36,3.6109179126442243,1,0,1,1,6,73,4.30406509320417,0,1,3,3,3,46,3.8501476017100584,1,1,1,4,6,1,0,847685.0
52,3.970291913552122,1,1,2,3,2,58,4.07753744390572,1,1,3,2,8,62,4.143134726391533,1,2,2,6,2,2,0,218076.0
28,3.367295829986474,1,1,3,0,8,63,4.1588830833596715,0,0,3,0,3,71,4.276666119016055,0,2,1,1,1,1,0,7101.0
59,4.0943445622221,0,2,4,3,9,48,3.8918202981106265,1,0,3,6,8,87,4.477336814478207,0,0,2,3,7,1,0,66258.0
19,2.995732273553991,0,1,4,5,9,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,0,1,5,1,0,34256.0
64,4.174387269895637,1,1,4,1,4,61,4.127134385045092,0,1,1,5,1,88,4.48863636973214,1,1,3,4,8,1,0,906112367.0
81,4.406719247264253,0,0,1,4,1,37,3.6375861597263857,0,1,2,2,7,51,3.9512437185814275,0,0,1,2,1,1,0,668265887.0
64,4.174387269895637,1,1,4,1,4,56,4.04305126783455,1,2,1,0,6,43,3.784189633918261,0,1,3,1,3,1,0,47168075.0
79,4.382026634673881,0,1,4,2,9,86,4.465908118654584,1,2,1,2,6,23,3.1780538303479458,0,2,3,2,3,1,0,3735644.0
80,4.394449154672439,1,2,0,3,0,67,4.219507705176107,0,1,2,4,7,43,3.784189633918261,0,1,3,1,3,1,0,226923.0
81,4.406719247264253,0,0,1,4,1,69,4.248495242049359,0,0,4,6,9,47,3.871201010907891,0,2,2,5,7,1,0,4997103319.0
61,4.127134385045092,0,1,1,5,1,25,3.258096538021482,0,1,0,4,5,75,4.330733340286331,0,0,0,5,5,1,1,63277751.0
45,3.828641396489095,0,0,0,3,5,24,3.2188758248682006,1,0,4,3,4,50,3.9318256327243257,1,2,0,1,0,1,0,309775915.0
78,4.3694478524670215,1,0,3,1,8,65,4.189654742026425,0,2,0,2,5,23,3.1780538303479458,0,2,3,2,3,1,0,15.0
69,4.248495242049359,0,0,4,6,9,80,4.394449154672439,1,2,0,3,0,21,3.091042453358316,0,0,1,0,1,1,0,538.0
39,3.6888794541139363,0,0,4,4,9,21,3.091042453358316,0,0,1,0,1,38,3.6635616461296463,1,2,3,3,8,1,0,134715.0
68,4.23410650459726,1,2,3,5,8,87,4.477336814478207,0,0,2,3,7,81,4.406719247264253,0,0,1,4,1,1,0,10439917.0
33,3.5263605246161616,0,0,3,5,3,76,4.343805421853684,1,1,1,6,6,66,4.204692619390966,1,0,1,3,6,1,1,36010211.0
37,3.6375861597263857,0,1,2,2,7,10,2.3978952727983707,1,1,0,3,0,43,3.784189633918261,0,1,3,1,3,1,0,12994.0
73,4.30406509320417,0,1,3,3,3,60,4.110873864173311,1,0,0,4,0,77,4.356708826689592,0,2,2,0,7,1,0,63835.0
77,4.356708826689592,0,2,2,0,7,50,3.9318256327243257,1,2,0,1,0,57,4.060443010546419,0,0,2,1,7,1,0,221.0
84,4.442651256490317,1,0,4,0,4,80,4.394449154672439,1,2,0,3,0,74,4.31748811353631,1,2,4,4,4,2,0,143044.0
13,2.6390573296152584,0,1,3,6,3,15,2.772588722239781,0,0,0,1,5,23,3.1780538303479458,0,2,3,2,3,1,0,6951.0
84,4.442651256490317,1,0,4,0,4,71,4.276666119016055,0,2,1,1,1,18,2.9444389791664403,1,0,3,4,8,1,0,216065239.0
75,4.330733340286331,0,0,0,5,5,31,3.4657359027997265,0,1,1,3,1,82,4.418840607796598,1,1,2,5,2,1,0,97421.0
34,3.5553480614894135,1,1,4,6,4,48,3.8918202981106265,1,0,3,6,8,21,3.091042453358316,0,0,1,0,1,1,0,1713875.0
80,4.394449154672439,1,2,0,3,0,76,4.343805421853684,1,1,1,6,6,23,3.1780538303479458,0,2,3,2,3,1,0,279901.0
67,4.219507705176107,0,1,2,4,7,50,3.9318256327243257,1,2,0,1,0,83,4.430816798843313,0,2,3,6,3,1,0,3440569.0
58,4.07753744390572,1,1,3,2,8,89,4.499809670330265,0,2,4,5,9,53,3.9889840465642745,0,2,3,4,3,1,0,64127349.0
47,3.871201010907891,0,2,2,5,7,77,4.356708826689592,0,2,2,0,7,67,4.219507705176107,0,1,2,4,7,1,0,4593527051.0
27,3.332204510175204,0,0,2,6,7,50,3.9318256327243257,1,2,0,1,0,52,3.970291913552122,1,1,2,3,2,1,0,34003.0
58,4.07753744390572,1,1,3,2,8,70,4.2626798770413155,1,1,0,0,0,53,3.9889840465642745,0,2,3,4,3,1,0,6797851.0
42,3.7612001156935624,1,0,2,0,2,60,4.110873864173311,1,0,0,4,0,56,4.04305126783455,1,2,1,0,6,2,0,32196462.0
71,4.276666119016055,0,2,1,1,1,48,3.8918202981106265,1,0,3,6,8,83,4.430816798843313,0,2,3,6,3,1,0,68622.0
75,4.330733340286331,0,0,0,5,5,34,3.5553480614894135,1,1,4,6,4,71,4.276666119016055,0,2,1,1,1,1,0,8736300.0
20,3.044522437723423,1,2,0,6,0,63,4.1588830833596715,0,0,3,0,3,73,4.30406509320417,0,1,3,3,3,1,0,215385.0
47,3.871201010907891,0,2,2,5,7,66,4.204692619390966,1,0,1,3,6,66,4.204692619390966,1,0,1,3,6,1,1,1734699.0
65,4.189654742026425,0,2,0,2,5,19,2.995732273553991,0,1,4,5,9,71,4.276666119016055,0,2,1,1,1,1,0,11025.0
46,3.8501476017100584,1,1,1,4,6,34,3.5553480614894135,1,1,4,6,4,48,3.8918202981106265,1,0,3,6,8,2,0,660.0
33,3.5263605246161616,0,0,3,5,3,67,4.219507705176107,0,1,2,4,7,55,4.02535169073515,0,1,0,6,5,1,0,14169885.0
61,4.127134385045092,0,1,1,5,1,41,3.7376696182833684,0,2,1,6,1,24,3.2188758248682006,1,0,4,3,4,1,0,2216.0
19,2.995732273553991,0,1,4,5,9,86,4.465908118654584,1,2,1,2,6,68,4.23410650459726,1,2,3,5,8,1,0,5756041.0
24,3.2188758248682006,1,0,4,3,4,23,3.1780538303479458,0,2,3,2,3,41,3.7376696182833684,0,2,1,6,1,1,0,19187.0
56,4.04305126783455,1,2,1,0,6,51,3.9512437185814275,0,0,1,2,1,20,3.044522437723423,1,2,0,6,0,1,0,45751.0
23,3.1780538303479458,0,2,3,2,3,44,3.8066624897703196,1,2,4,2,4,56,4.04305126783455,1,2,1,0,6,1,0,39475.0
88,4.48863636973214,1,1,3,4,8,72,4.290459441148391,1,0,2,2,2,54,4.007333185232471,1,0,4,5,4,2,0,124316170.0
59,4.0943445622221,0,2,4,3,9,42,3.7612001156935624,1,0,2,0,2,41,3.7376696182833684,0,2,1,6,1,1,0,114669.0
90,4.51085950651685,1,0,0,6,0,84,4.442651256490317,1,0,4,0,4,38,3.6635616461296463,1,2,3,3,8,2,0,68998.0
19,2.995732273553991,0,1,4,5,9,60,4.110873864173311,1,0,0,4,0,72,4.290459441148391,1,0,2,2,2,1,0,221246507.0
88,4.48863636973214,1,1,3,4,8,35,3.58351893845611,0,2,0,0,5,77,4.356708826689592,0,2,2,0,7,1,0,11443787.0
25,3.258096538021482,0,1,0,4,5,46,3.8501476017100584,1,1,1,4,6,30,3.4339872044851463,1,0,0,2,0,1,0,1360257.0
83,4.430816798843313,0,2,3,6,3,86,4.465908118654584,1,2,1,2,6,78,4.3694478524670215,1,0,3,1,8,1,0,1256847.0
78,4.3694478524670215,1,0,3,1,8,83,4.430816798843313,0,2,3,6,3,78,4.3694478524670215,1,0,3,1,8,1,1,2775939.0
14,2.70805020110221,1,2,4,0,4,22,3.1354942159291497,1,1,2,1,2,12,2.5649493574615367,1,0,2,5,2,2,0,657.0
54,4.007333185232471,1,0,4,5,4,49,3.912023005428146,0,1,4,0,9,57,4.060443010546419,0,0,2,1,7,1,0,39249181.0
56,4.04305126783455,1,2,1,0,6,65,4.189654742026425,0,2,0,2,5,31,3.4657359027997265,0,1,1,3,1,1,0,18091.0
51,3.9512437185814275,0,0,1,2,1,56,4.04305126783455,1,2,1,0,6,29,3.4011973816621555,0,2,4,1,9,1,0,295481.0
71,4.276666119016055,0,2,1,1,1,22,3.1354942159291497,1,1,2,1,2,64,4.174387269895637,1,1,4,1,4,1,0,531583799.0
85,4.454347296253507,0,1,0,1,5,83,4.430816798843313,0,2,3,6,3,61,4.127134385045092,0,1,1,5,1,1,0,1482321609.0
35,3.58351893845611,0,2,0,0,5,40,3.713572066704308,1,1,0,5,0,39,3.6888794541139363,0,0,4,4,9,1,0,50844.0
58,4.07753744390572,1,1,3,2,8,89,4.499809670330265,0,2,4,5,9,57,4.060443010546419,0,0,2,1,7,1,0,2246095.0
80,4.394449154672439,1,2,0,3,0,50,3.9318256327243257,1,2,0,1,0,56,4.04305126783455,1,2,1,0,6,2,0,54422236.0
74,4.31748811353631,1,2,4,4,4,21,3.091042453358316,0,0,1,0,1,68,4.23410650459726,1,2,3,5,8,1,0,62219.0
49,3.912023005428146,0,1,4,0,9,20,3.044522437723423,1,2,0,6,0,63,4.1588830833596715,0,0,3,0,3,1,0,2279909.0
44,3.8066624897703196,1,2,4,2,4,57,4.060443010546419,0,0,2,1,7,60,4.110873864173311,1,0,0,4,0,1,0,2349520447.0
77,4.356708826689592,0,2,2,0,7,58,4.07753744390572,1,1,3,2,8,85,4.454347296253507,0,1,0,1,5,1,0,1651635.0
79,4.382026634673881,0,1,4,2,9,90,4.51085950651685,1,0,0,6,0,43,3.784189633918261,0,1,3,1,3,1,0,7684.0
25,3.258096538021482,0,1,0,4,5,68,4.23410650459726,1,2,3,5,8,52,3.970291913552122,1,1,2,3,2,1,0,39897489.0
28,3.367295829986474,1,1,3,0,8,83,4.430816798843313,0,2,3,6,3,58,4.07753744390572,1,1,3,2,8,1,0,233129807.0
42,3.7612001156935624,1,0,2,0,2,76,4.343805421853684,1,1,1,6,6,63,4.1588830833596715,0,0,3,0,3,1,0,3014815463.0
61,4.127134385045092,0,1,1,5,1,43,3.784189633918261,0,1,3,1,3,61,4.127134385045092,0,1,1,5,1,1,1,1366399.0
66,4.204692619390966,1,0,1,3,6,18,2.9444389791664403,1,0,3,4,8,61,4.127134385045092,0,1,1,5,1,1,0,275280479.0
13,2.6390573296152584,0,1,3,6,3,33,3.5263605246161616,0,0,3,5,3,23,3.1780538303479458,0,2,3,2,3,1,0,7048407.0
57,4.060443010546419,0,0,2,1,7,20,3.044522437723423,1,2,0,6,0,42,3.7612001156935624,1,0,2,0,2,1,0,3691179.0
72,4.290459441148391,1,0,2,2,2,42,3.7612001156935624,1,0,2,0,2,42,3.7612001156935624,1,0,2,0,2,6,1,9.0
55,4.02535169073515,0,1,0,6,5,85,4.454347296253507,0,1,0,1,5,86,4.465908118654584,1,2,1,2,6,1,0,1203533.0
82,4.418840607796598,1,1,2,5,2,57,4.060443010546419,0,0,2,1,7,28,3.367295829986474,1,1,3,0,8,1,0,1001811.0
50,3.9318256327243257,1,2,0,1,0,56,4.04305126783455,1,2,1,0,6,11,2.4849066497880004,0,2,1,4,1,1,0,56551.0
29,3.4011973816621555,0,2,4,1,9,41,3.7376696182833684,0,2,1,6,1,43,3.784189633918261,0,1,3,1,3,1,0,41212321.0
37,3.6375861597263857,0,1,2,2,7,88,4.48863636973214,1,1,3,4,8,73,4.30406509320417,0,1,3,3,3,1,0,2860576.0
87,4.477336814478207,0,0,2,3,7,82,4.418840607796598,1,1,2,5,2,49,3.912023005428146,0,1,4,0,9,1,0,97777.0
88,4.48863636973214,1,1,3,4,8,86,4.465908118654584,1,2,1,2,6,83,4.430816798843313,0,2,3,6,3,1,0,340288743.0
48,3.8918202981106265,1,0,3,6,8,40,3.713572066704308,1,1,0,5,0,65,4.189654742026425,0,2,0,2,5,1,0,1368772911.0
47,3.871201010907891,0,2,2,5,7,40,3.713572066704308,1,1,0,5,0,24,3.2188758248682006,1,0,4,3,4,1,0,26213485.0
59,4.0943445622221,0,2,4,3,9,39,3.6888794541139363,0,0,4,4,9,29,3.4011973816621555,0,2,4,1,9,1,0,74071.0
48,3.8918202981106265,1,0,3,6,8,41,3.7376696182833684,0,2,1,6,1,86,4.465908118654584,1,2,1,2,6,1,0,38523459.0
84,4.442651256490317,1,0,4,0,4,24,3.2188758248682006,1,0,4,3,4,76,4.343805421853684,1,1,1,6,6,4,0,992.0
64,4.174387269895637,1,1,4,1,4,43,3.784189633918261,0,1,3,1,3,61,4.127134385045092,0,1,1,5,1,1,0,1165347.0
17,2.8903717578961645,0,2,2,3,7,79,4.382026634673881,0,1,4,2,9,66,4.204692619390966,1,0,1,3,6,1,0,8948.0
38,3.6635616461296463,1,2,3,3,8,65,4.189654742026425,0,2,0,2,5,57,4.060443010546419,0,0,2,1,7,1,0,3126305.0
42,3.7612001156935624,1,0,2,0,2,51,3.9512437185814275,0,0,1,2,1,47,3.871201010907891,0,2,2,5,7,1,0,4935781.0
59,4.0943445622221,0,2,4,3,9,33,3.5263605246161616,0,0,3,5,3,53,3.9889840465642745,0,2,3,4,3,1,0,12880777.0
43,3.784189633918261,0,1,3,1,3,51,3.9512437185814275,0,0,1,2,1,71,4.276666119016055,0,2,1,1,1,1,0,209718409.0
77,4.356708826689592,0,2,2,0,7,79,4.382026634673881,0,1,4,2,9,25,3.258096538021482,0,1,0,4,5,1,0,129666025.0
70,4.2626798770413155,1,1,0,0,0,79,4.382026634673881,0,1,4,2,9,32,3.4965075614664802,1,2,2,4,2,1,0,206744985.0
81,4.406719247264253,0,0,1,4,1,82,4.418840607796598,1,1,2,5,2,43,3.784189633918261,0,1,3,1,3,1,0,399.0
63,4.1588830833596715,0,0,3,0,3,82,4.418840607796598,1,1,2,5,2,66,4.204692619390966,1,0,1,3,6,1,0,9103999523.0
17,2.8903717578961645,0,2,2,3,7,80,4.394449154672439,1,2,0,3,0,80,4.394449154672439,1,2,0,3,0,1,1,1474399.0
70,4.2626798770413155,1,1,0,0,0,74,4.31748811353631,1,2,4,4,4,60,4.110873864173311,1,0,0,4,0,2,0,2625.0
88,4.48863636973214,1,1,3,4,8,30,3.4339872044851463,1,0,0,2,0,76,4.343805421853684,1,1,1,6,6,2,0,345246.0
38,3.6635616461296463,1,2,3,3,8,85,4.454347296253507,0,1,0,1,5,55,4.02535169073515,0,1,0,6,5,1,0,3173.0
21,3.091042453358316,0,0,1,0,1,67,4.219507705176107,0,1,2,4,7,51,3.9512437185814275,0,0,1,2,1,1,0,152872547.0
90,4.51085950651685,1,0,0,6,0,90,4.51085950651685,1,0,0,6,0,58,4.07753744390572,1,1,3,2,8,2,1,267422.0
65,4.189654742026425,0,2,0,2,5,64,4.174387269895637,1,1,4,1,4,89,4.499809670330265,0,2,4,5,9,1,0,2682.0
80,4.394449154672439,1,2,0,3,0,18,2.9444389791664403,1,0,3,4,8,82,4.418840607796598,1,1,2,5,2,2,0,261.0
38,3.6635616461296463,1,2,3,3,8,25,3.258096538021482,0,1,0,4,5,31,3.4657359027997265,0,1,1,3,1,1,0,4170.0
19,2.995732273553991,0,1,4,5,9,46,3.8501476017100584,1,1,1,4,6,39,3.6888794541139363,0,0,4,4,9,1,0,202101.0
61,4.127134385045092,0,1,1,5,1,80,4.394449154672439,1,2,0,3,0,57,4.060443010546419,0,0,2,1,7,1,0,16442.0
88,4.48863636973214,1,1,3,4,8,85,4.454347296253507,0,1,0,1,5,89,4.499809670330265,0,2,4,5,9,1,0,29681760.0
36,3.6109179126442243,1,0,1,1,6,37,3.6375861597263857,0,1,2,2,7,44,3.8066624897703196,1,2,4,2,4,1,0,55970841.0
39,3.6888794541139363,0,0,4,4,9,18,2.9444389791664403,1,0,3,4,8,55,4.02535169073515,0,1,0,6,5,1,0,454249.0
67,4.219507705176107,0,1,2,4,7,23,3.1780538303479458,0,2,3,2,3,63,4.1588830833596715,0,0,3,0,3,1,0,66317873.0
35,3.58351893845611,0,2,0,0,5,78,4.3694478524670215,1,0,3,1,8,84,4.442651256490317,1,0,4,0,4,1,0,3043958791.0
53,3.9889840465642745,0,2,3,4,3,48,3.8918202981106265,1,0,3,6,8,33,3.5263605246161616,0,0,3,5,3,1,0,785262.0
83,4.430816798843313,0,2,3,6,3,52,3.970291913552122,1,1,2,3,2,51,3.9512437185814275,0,0,1,2,1,1,0,2747867.0
31,3.4657359027997265,0,1,1,3,1,25,3.258096538021482,0,1,0,4,5,42,3.7612001156935624,1,0,2,0,2,1,0,28.0
