slot_p,slot_p_abs_log1p,slot_p_mod3,slot_p_mod5,slot_p_mod7,slot_p_mod10,slot_t,slot_t_abs_log1p,slot_t_sign,slot_t_is_even,slot_t_mod3,slot_t_mod5,slot_t_mod7,slot_t_mod10,slot_u,slot_u_abs_log1p,slot_u_sign,slot_u_is_even,slot_u_mod3,slot_u_mod5,slot_u_mod7,slot_u_mod10,slot_mod,slot_mod_abs_log1p,slot_mod_is_even,slot_mod_mod3,slot_mod_mod5,slot_mod_mod7,slot_mod_mod10,gcd_all,n_multiple_pairs,y
5,1.791759469228055,2,0,5,5,-2,1.0986122886681098,-1,1,1,3,5,8,0,0.0,0,1,0,0,0,0,10000,9.210440366976517,1,1,0,4,0,1,2,11.0
7,2.0794415416798357,1,2,0,7,-4,1.6094379124341003,-1,1,2,1,3,6,3,1.3862943611198906,1,0,0,3,3,3,10000,9.210440366976517,1,1,0,4,0,1,1,547.0
11,2.4849066497880004,2,1,4,1,-4,1.6094379124341003,-1,1,2,1,3,6,0,0.0,0,1,0,0,0,0,10000,9.210440366976517,1,1,0,4,0,1,1,8861.0
7,2.0794415416798357,1,2,0,7,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,3856,8.257644958208228,1,1,1,6,6,1,5,1.0
11,2.4849066497880004,2,1,4,1,-3,1.3862943611198906,-1,0,0,2,4,7,2,1.0986122886681098,1,1,2,2,2,2,10000,9.210440366976517,1,1,0,4,0,1,1,683.0
5,1.791759469228055,2,0,5,5,5,1.791759469228055,1,0,2,0,5,5,1,0.6931471805599453,1,0,1,1,1,1,3939,8.27893600229198,0,0,4,5,9,1,4,841.0
19,2.995732273553991,1,4,5,9,0,0.0,0,1,0,0,0,0,-6,1.9459101490553132,-1,1,0,4,1,4,10000,9.210440366976517,1,1,0,4,0,1,0,2099.0
13,2.6390573296152584,1,3,6,3,-6,1.9459101490553132,-1,1,0,4,1,4,6,1.9459101490553132,1,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,1,1,741.0
11,2.4849066497880004,2,1,4,1,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,1,4,4,4,2859,7.958576903813898,0,0,4,3,9,1,1,1702.0
23,3.1780538303479458,2,3,2,3,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,1,0,0,3,3,3,1000,6.90875477931522,1,1,0,6,0,1,0,707.0
23,3.1780538303479458,2,3,2,3,0,0.0,0,1,0,0,0,0,-6,1.9459101490553132,-1,1,0,4,1,4,1000,6.90875477931522,1,1,0,6,0,1,0,563.0
19,2.995732273553991,1,4,5,9,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,1,0,0,3,3,3,692,6.541029999189903,1,2,2,6,2,1,0,103.0
13,2.6390573296152584,1,3,6,3,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,2859,7.958576903813898,0,0,4,3,9,1,4,2695.0
19,2.995732273553991,1,4,5,9,-3,1.3862943611198906,-1,0,0,2,4,7,3,1.3862943611198906,1,0,0,3,3,3,506,6.2285110035911835,1,2,1,2,6,1,1,197.0
23,3.1780538303479458,2,3,2,3,-3,1.3862943611198906,-1,0,0,2,4,7,4,1.6094379124341003,1,1,1,4,4,4,1000,6.90875477931522,1,1,0,6,0,1,1,259.0
7,2.0794415416798357,1,2,0,7,2,1.0986122886681098,1,1,2,2,2,2,-1,0.6931471805599453,-1,0,2,4,6,9,2979,7.9996785794994505,0,0,4,4,9,1,3,239.0
17,2.8903717578961645,2,2,3,7,3,1.3862943611198906,1,0,0,3,3,3,-6,1.9459101490553132,-1,1,0,4,1,4,1000,6.90875477931522,1,1,0,6,0,1,1,311.0
23,3.1780538303479458,2,3,2,3,-4,1.6094379124341003,-1,1,2,1,3,6,2,1.0986122886681098,1,1,2,2,2,2,10000,9.210440366976517,1,1,0,4,0,1,3,7623.0
7,2.0794415416798357,1,2,0,7,4,1.6094379124341003,1,1,1,4,4,4,-3,1.3862943611198906,-1,0,0,2,4,7,942,6.849066282633458,1,0,2,4,2,1,1,613.0
5,1.791759469228055,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,10000,9.210440366976517,1,1,0,4,0,1,4,331.0
19,2.995732273553991,1,4,5,9,0,0.0,0,1,0,0,0,0,-3,1.3862943611198906,-1,0,0,2,4,7,4764,8.469052816088302,1,0,4,4,4,1,1,3721.0
5,1.791759469228055,2,0,5,5,-4,1.6094379124341003,-1,1,2,1,3,6,6,1.9459101490553132,1,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,1,2,691.0
13,2.6390573296152584,1,3,6,3,4,1.6094379124341003,1,1,1,4,4,4,-2,1.0986122886681098,-1,1,1,3,5,8,956,6.863803391452954,1,2,1,4,6,1,3,463.0
23,3.1780538303479458,2,3,2,3,6,1.9459101490553132,1,1,0,1,6,6,-3,1.3862943611198906,-1,0,0,2,4,7,2424,7.793586803371584,1,0,4,2,4,1,3,1453.0
7,2.0794415416798357,1,2,0,7,5,1.791759469228055,1,0,2,0,5,5,-1,0.6931471805599453,-1,0,2,4,6,9,1314,7.181591944611865,1,0,4,5,4,1,3,647.0
7,2.0794415416798357,1,2,0,7,-5,1.791759469228055,-1,0,1,0,2,5,0,0.0,0,1,0,0,0,0,2989,8.003028666384733,0,1,4,0,9,1,1,1065.0
7,2.0794415416798357,1,2,0,7,0,0.0,0,1,0,0,0,0,-5,1.791759469228055,-1,0,1,0,2,5,3540,8.172164452111904,1,0,0,5,0,1,1,1831.0
17,2.8903717578961645,2,2,3,7,-6,1.9459101490553132,-1,1,0,4,1,4,0,0.0,0,1,0,0,0,0,1000,6.90875477931522,1,1,0,6,0,1,0,391.0
23,3.1780538303479458,2,3,2,3,1,0.6931471805599453,1,0,1,1,1,1,-1,0.6931471805599453,-1,0,2,4,6,9,1616,7.388327859577107,1,2,1,6,6,1,5,1055.0
17,2.8903717578961645,2,2,3,7,4,1.6094379124341003,1,1,1,4,4,4,-2,1.0986122886681098,-1,1,1,3,5,8,1567,7.357556200910353,0,1,2,6,7,1,1,520.0
5,1.791759469228055,2,0,5,5,-6,1.9459101490553132,-1,1,0,4,1,4,2,1.0986122886681098,1,1,2,2,2,2,1000,6.90875477931522,1,1,0,6,0,1,3,641.0
13,2.6390573296152584,1,3,6,3,-5,1.791759469228055,-1,0,1,0,2,5,-2,1.0986122886681098,-1,1,1,3,5,8,1000,6.90875477931522,1,1,0,6,0,1,2,711.0
11,2.4849066497880004,2,1,4,1,6,1.9459101490553132,1,1,0,1,6,6,0,0.0,0,1,0,0,0,0,10000,9.210440366976517,1,1,0,4,0,1,0,9411.0
13,2.6390573296152584,1,3,6,3,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,1,4,4,4,2528,7.835579246669965,1,2,3,1,8,1,1,1343.0
11,2.4849066497880004,2,1,4,1,-6,1.9459101490553132,-1,1,0,4,1,4,4,1.6094379124341003,1,1,1,4,4,4,10000,9.210440366976517,1,1,0,4,0,1,1,4659.0
7,2.0794415416798357,1,2,0,7,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,10000,9.210440366976517,1,1,0,4,0,1,4,5041.0
7,2.0794415416798357,1,2,0,7,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,10000,9.210440366976517,1,1,0,4,0,1,4,4159.0
5,1.791759469228055,2,0,5,5,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,2137,7.6676260915849905,0,1,2,2,7,1,1,431.0
7,2.0794415416798357,1,2,0,7,-5,1.791759469228055,-1,0,1,0,2,5,5,1.791759469228055,1,0,2,0,5,5,10000,9.210440366976517,1,1,0,4,0,1,3,7841.0
17,2.8903717578961645,2,2,3,7,-6,1.9459101490553132,-1,1,0,4,1,4,5,1.791759469228055,1,0,2,0,5,5,1606,7.382124365737512,1,1,1,3,6,1,0,1427.0
11,2.4849066497880004,2,1,4,1,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,1,3,71.0
11,2.4849066497880004,2,1,4,1,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,4818,8.480321716640333,1,0,3,2,8,1,4,3433.0
13,2.6390573296152584,1,3,6,3,-4,1.6094379124341003,-1,1,2,1,3,6,0,0.0,0,1,0,0,0,0,1000,6.90875477931522,1,1,0,6,0,1,1,773.0
19,2.995732273553991,1,4,5,9,6,1.9459101490553132,1,1,0,1,6,6,-3,1.3862943611198906,-1,0,0,2,4,7,10000,9.210440366976517,1,1,0,4,0,1,1,6613.0
7,2.0794415416798357,1,2,0,7,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,10000,9.210440366976517,1,1,0,4,0,1,0,1.0
23,3.1780538303479458,2,3,2,3,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,10000,9.210440366976517,1,1,0,4,0,1,1,891.0
7,2.0794415416798357,1,2,0,7,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,1,0,1,6,6,10000,9.210440366976517,1,1,0,4,0,1,1,6801.0
19,2.995732273553991,1,4,5,9,-6,1.9459101490553132,-1,1,0,4,1,4,2,1.0986122886681098,1,1,2,2,2,2,1000,6.90875477931522,1,1,0,6,0,1,2,553.0
17,2.8903717578961645,2,2,3,7,-6,1.9459101490553132,-1,1,0,4,1,4,0,0.0,0,1,0,0,0,0,10000,9.210440366976517,1,1,0,4,0,1,0,6391.0
5,1.791759469228055,2,0,5,5,-2,1.0986122886681098,-1,1,1,3,5,8,-5,1.791759469228055,-1,0,1,0,2,5,2674,7.891704659330107,1,1,4,0,4,1,2,1321.0
11,2.4849066497880004,2,1,4,1,-1,0.6931471805599453,-1,0,2,4,6,9,6,1.9459101490553132,1,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,1,3,961.0
13,2.6390573296152584,1,3,6,3,-2,1.0986122886681098,-1,1,1,3,5,8,0,0.0,0,1,0,0,0,0,10000,9.210440366976517,1,1,0,4,0,1,1,2731.0
19,2.995732273553991,1,4,5,9,-4,1.6094379124341003,-1,1,2,1,3,6,3,1.3862943611198906,1,0,0,3,3,3,10000,9.210440366976517,1,1,0,4,0,1,1,5367.0
19,2.995732273553991,1,4,5,9,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,10000,9.210440366976517,1,1,0,4,0,1,4,2543.0
23,3.1780538303479458,2,3,2,3,4,1.6094379124341003,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,1000,6.90875477931522,1,1,0,6,0,1,1,221.0
13,2.6390573296152584,1,3,6,3,-6,1.9459101490553132,-1,1,0,4,1,4,6,1.9459101490553132,1,1,0,1,6,6,2229,7.709756864454165,0,0,4,3,9,1,1,64.0
19,2.995732273553991,1,4,5,9,4,1.6094379124341003,1,1,1,4,4,4,-6,1.9459101490553132,-1,1,0,4,1,4,4333,8.374246182096304,0,1,3,0,3,1,0,1803.0
5,1.791759469228055,2,0,5,5,-3,1.3862943611198906,-1,0,0,2,4,7,-1,0.6931471805599453,-1,0,2,4,6,9,1000,6.90875477931522,1,1,0,6,0,1,4,131.0
23,3.1780538303479458,2,3,2,3,-6,1.9459101490553132,-1,1,0,4,1,4,-6,1.9459101490553132,-1,1,0,4,1,4,10000,9.210440366976517,1,1,0,4,0,1,1,609.0
5,1.791759469228055,2,0,5,5,-4,1.6094379124341003,-1,1,2,1,3,6,-4,1.6094379124341003,-1,1,2,1,3,6,575,6.3561076606958915,0,2,0,1,5,1,2,451.0
11,2.4849066497880004,2,1,4,1,5,1.791759469228055,1,0,2,0,5,5,-2,1.0986122886681098,-1,1,1,3,5,8,1000,6.90875477931522,1,1,0,6,0,1,2,947.0
13,2.6390573296152584,1,3,6,3,-2,1.0986122886681098,-1,1,1,3,5,8,-6,1.9459101490553132,-1,1,0,4,1,4,1000,6.90875477931522,1,1,0,6,0,1,2,341.0
17,2.8903717578961645,2,2,3,7,-2,1.0986122886681098,-1,1,1,3,5,8,-5,1.791759469228055,-1,0,1,0,2,5,10000,9.210440366976517,1,1,0,4,0,1,2,6161.0
13,2.6390573296152584,1,3,6,3,-3,1.3862943611198906,-1,0,0,2,4,7,-1,0.6931471805599453,-1,0,2,4,6,9,1000,6.90875477931522,1,1,0,6,0,1,3,841.0
7,2.0794415416798357,1,2,0,7,-1,0.6931471805599453,-1,0,2,4,6,9,5,1.791759469228055,1,0,2,0,5,5,4911,8.499436469826978,0,0,1,4,1,1,3,1259.0
23,3.1780538303479458,2,3,2,3,3,1.3862943611198906,1,0,0,3,3,3,-1,0.6931471805599453,-1,0,2,4,6,9,10000,9.210440366976517,1,1,0,4,0,1,3,7279.0
17,2.8903717578961645,2,2,3,7,6,1.9459101490553132,1,1,0,1,6,6,-3,1.3862943611198906,-1,0,0,2,4,7,2640,7.878912912297133,1,0,0,1,0,1,3,1537.0
23,3.1780538303479458,2,3,2,3,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,2209,7.700747794511798,0,1,4,4,9,1,5,1.0
17,2.8903717578961645,2,2,3,7,-4,1.6094379124341003,-1,1,2,1,3,6,0,0.0,0,1,0,0,0,0,1000,6.90875477931522,1,1,0,6,0,1,1,837.0
13,2.6390573296152584,1,3,6,3,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,10000,9.210440366976517,1,1,0,4,0,1,3,1441.0
7,2.0794415416798357,1,2,0,7,3,1.3862943611198906,1,0,0,3,3,3,-3,1.3862943611198906,-1,0,0,2,4,7,10000,9.210440366976517,1,1,0,4,0,1,1,2689.0
13,2.6390573296152584,1,3,6,3,0,0.0,0,1,0,0,0,0,5,1.791759469228055,1,0,2,0,5,5,10000,9.210440366976517,1,1,0,4,0,1,1,521.0
7,2.0794415416798357,1,2,0,7,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,1000,6.90875477931522,1,1,0,6,0,1,3,419.0
17,2.8903717578961645,2,2,3,7,3,1.3862943611198906,1,0,0,3,3,3,-5,1.791759469228055,-1,0,1,0,2,5,10000,9.210440366976517,1,1,0,4,0,1,1,1151.0
17,2.8903717578961645,2,2,3,7,-5,1.791759469228055,-1,0,1,0,2,5,4,1.6094379124341003,1,1,1,4,4,4,10000,9.210440366976517,1,1,0,4,0,1,2,3837.0
5,1.791759469228055,2,0,5,5,-5,1.791759469228055,-1,0,1,0,2,5,-4,1.6094379124341003,-1,1,2,1,3,6,4305,8.367764677924308,0,0,0,0,5,1,3,2501.0
5,1.791759469228055,2,0,5,5,-3,1.3862943611198906,-1,0,0,2,4,7,1,0.6931471805599453,1,0,1,1,1,1,1000,6.90875477931522,1,1,0,6,0,1,4,25.0
23,3.1780538303479458,2,3,2,3,-6,1.9459101490553132,-1,1,0,4,1,4,0,0.0,0,1,0,0,0,0,1000,6.90875477931522,1,1,0,6,0,1,0,831.0
5,1.791759469228055,2,0,5,5,1,0.6931471805599453,1,0,1,1,1,1,-3,1.3862943611198906,-1,0,0,2,4,7,1000,6.90875477931522,1,1,0,6,0,1,4,101.0
23,3.1780538303479458,2,3,2,3,6,1.9459101490553132,1,1,0,1,6,6,-1,0.6931471805599453,-1,0,2,4,6,9,4793,8.475120414994329,0,2,3,5,3,1,3,3665.0
19,2.995732273553991,1,4,5,9,2,1.0986122886681098,1,1,2,2,2,2,-1,0.6931471805599453,-1,0,2,4,6,9,1862,7.529943370601589,1,2,2,0,2,1,5,1597.0
17,2.8903717578961645,2,2,3,7,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,1,0,1,6,6,10000,9.210440366976517,1,1,0,4,0,1,0,6391.0
7,2.0794415416798357,1,2,0,7,-1,0.6931471805599453,-1,0,2,4,6,9,-4,1.6094379124341003,-1,1,2,1,3,6,10000,9.210440366976517,1,1,0,4,0,1,4,7841.0
19,2.995732273553991,1,4,5,9,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,3808,8.245121966478605,1,1,3,0,8,1,4,2041.0
17,2.8903717578961645,2,2,3,7,1,0.6931471805599453,1,0,1,1,1,1,-1,0.6931471805599453,-1,0,2,4,6,9,10000,9.210440366976517,1,1,0,4,0,1,5,3571.0
17,2.8903717578961645,2,2,3,7,-1,0.6931471805599453,-1,0,2,4,6,9,5,1.791759469228055,1,0,2,0,5,5,1000,6.90875477931522,1,1,0,6,0,1,4,181.0
5,1.791759469228055,2,0,5,5,6,1.9459101490553132,1,1,0,1,6,6,-1,0.6931471805599453,-1,0,2,4,6,9,10000,9.210440366976517,1,1,0,4,0,1,4,1481.0
13,2.6390573296152584,1,3,6,3,3,1.3862943611198906,1,0,0,3,3,3,-1,0.6931471805599453,-1,0,2,4,6,9,10000,9.210440366976517,1,1,0,4,0,1,3,4841.0
13,2.6390573296152584,1,3,6,3,-6,1.9459101490553132,-1,1,0,4,1,4,5,1.791759469228055,1,0,2,0,5,5,3257,8.08886878916199,0,2,2,2,7,1,0,2016.0
19,2.995732273553991,1,4,5,9,0,0.0,0,1,0,0,0,0,-3,1.3862943611198906,-1,0,0,2,4,7,1000,6.90875477931522,1,1,0,6,0,1,0,733.0
17,2.8903717578961645,2,2,3,7,2,1.0986122886681098,1,1,2,2,2,2,-2,1.0986122886681098,-1,1,1,3,5,8,1000,6.90875477931522,1,1,0,6,0,1,3,493.0
5,1.791759469228055,2,0,5,5,-5,1.791759469228055,-1,0,1,0,2,5,-5,1.791759469228055,-1,0,1,0,2,5,1000,6.90875477931522,1,1,0,6,0,5,6,751.0
11,2.4849066497880004,2,1,4,1,6,1.9459101490553132,1,1,0,1,6,6,2,1.0986122886681098,1,1,2,2,2,2,3303,8.102889134640868,0,0,3,6,3,1,1,2726.0
7,2.0794415416798357,1,2,0,7,-5,1.791759469228055,-1,0,1,0,2,5,-2,1.0986122886681098,-1,1,1,3,5,8,4885,8.494129251817686,0,1,0,6,5,1,1,2947.0
11,2.4849066497880004,2,1,4,1,-5,1.791759469228055,-1,0,1,0,2,5,6,1.9459101490553132,1,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,1,1,21.0
5,1.791759469228055,2,0,5,5,-6,1.9459101490553132,-1,1,0,4,1,4,-2,1.0986122886681098,-1,1,1,3,5,8,1000,6.90875477931522,1,1,0,6,0,1,3,5.0
19,2.995732273553991,1,4,5,9,4,1.6094379124341003,1,1,1,4,4,4,-2,1.0986122886681098,-1,1,1,3,5,8,4061,8.30943074214033,0,2,1,1,1,1,1,3515.0
19,2.995732273553991,1,4,5,9,-3,1.3862943611198906,-1,0,0,2,4,7,5,1.791759469228055,1,0,2,0,5,5,4700,8.45553053102413,1,2,0,3,0,1,1,2937.0
11,2.4849066497880004,2,1,4,1,4,1.6094379124341003,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,1000,6.90875477931522,1,1,0,6,0,1,1,101.0
11,2.4849066497880004,2,1,4,1,-2,1.0986122886681098,-1,1,1,3,5,8,1,0.6931471805599453,1,0,1,1,1,1,10000,9.210440366976517,1,1,0,4,0,1,4,1.0
11,2.4849066497880004,2,1,4,1,6,1.9459101490553132,1,1,0,1,6,6,1,0.6931471805599453,1,0,1,1,1,1,10000,9.210440366976517,1,1,0,4,0,1,3,8161.0
5,1.791759469228055,2,0,5,5,-4,1.6094379124341003,-1,1,2,1,3,6,1,0.6931471805599453,1,0,1,1,1,1,10000,9.210440366976517,1,1,0,4,0,1,5,121.0
23,3.1780538303479458,2,3,2,3,3,1.3862943611198906,1,0,0,3,3,3,-1,0.6931471805599453,-1,0,2,4,6,9,1000,6.90875477931522,1,1,0,6,0,1,3,279.0
23,3.1780538303479458,2,3,2,3,-2,1.0986122886681098,-1,1,1,3,5,8,3,1.3862943611198906,1,0,0,3,3,3,1931,7.566311014772463,0,2,1,6,1,1,0,152.0
19,2.995732273553991,1,4,5,9,-2,1.0986122886681098,-1,1,1,3,5,8,-6,1.9459101490553132,-1,1,0,4,1,4,1175,7.069874128458572,0,2,0,6,5,1,1,269.0
23,3.1780538303479458,2,3,2,3,2,1.0986122886681098,1,1,2,2,2,2,-2,1.0986122886681098,-1,1,1,3,5,8,10000,9.210440366976517,1,1,0,4,0,1,3,7797.0
5,1.791759469228055,2,0,5,5,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,1000,6.90875477931522,1,1,0,6,0,1,2,11.0
23,3.1780538303479458,2,3,2,3,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,10000,9.210440366976517,1,1,0,4,0,1,1,8607.0
11,2.4849066497880004,2,1,4,1,-6,1.9459101490553132,-1,1,0,4,1,4,-1,0.6931471805599453,-1,0,2,4,6,9,10000,9.210440366976517,1,1,0,4,0,1,3,6599.0
11,2.4849066497880004,2,1,4,1,-5,1.791759469228055,-1,0,1,0,2,5,2,1.0986122886681098,1,1,2,2,2,2,1000,6.90875477931522,1,1,0,6,0,1,2,333.0
23,3.1780538303479458,2,3,2,3,-3,1.3862943611198906,-1,0,0,2,4,7,-2,1.0986122886681098,-1,1,1,3,5,8,1000,6.90875477931522,1,1,0,6,0,1,1,627.0
11,2.4849066497880004,2,1,4,1,-5,1.791759469228055,-1,0,1,0,2,5,-4,1.6094379124341003,-1,1,2,1,3,6,3638,8.19946419761216,1,2,3,5,8,1,0,2761.0
13,2.6390573296152584,1,3,6,3,-1,0.6931471805599453,-1,0,2,4,6,9,6,1.9459101490553132,1,1,0,1,6,6,4694,8.454253391642363,1,2,4,4,4,1,3,3001.0
23,3.1780538303479458,2,3,2,3,4,1.6094379124341003,1,1,1,4,4,4,-5,1.791759469228055,-1,0,1,0,2,5,10000,9.210440366976517,1,1,0,4,0,1,2,9531.0
5,1.791759469228055,2,0,5,5,-6,1.9459101490553132,-1,1,0,4,1,4,6,1.9459101490553132,1,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,1,2,781.0
19,2.995732273553991,1,4,5,9,3,1.3862943611198906,1,0,0,3,3,3,0,0.0,0,1,0,0,0,0,10000,9.210440366976517,1,1,0,4,0,1,0,733.0
19,2.995732273553991,1,4,5,9,6,1.9459101490553132,1,1,0,1,6,6,-4,1.6094379124341003,-1,1,2,1,3,6,1000,6.90875477931522,1,1,0,6,0,1,1,471.0
19,2.995732273553991,1,4,5,9,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,1,0,2,0,5,5,1000,6.90875477931522,1,1,0,6,0,1,1,473.0
7,2.0794415416798357,1,2,0,7,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,1,0,1,6,6,10000,9.210440366976517,1,1,0,4,0,1,0,9991.0
23,3.1780538303479458,2,3,2,3,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,1000,6.90875477931522,1,1,0,6,0,1,3,241.0
17,2.8903717578961645,2,2,3,7,-2,1.0986122886681098,-1,1,1,3,5,8,3,1.3862943611198906,1,0,0,3,3,3,10000,9.210440366976517,1,1,0,4,0,1,1,97.0
13,2.6390573296152584,1,3,6,3,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,1,0,1,6,6,10000,9.210440366976517,1,1,0,4,0,1,1,311.0
19,2.995732273553991,1,4,5,9,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,1,0,0,3,3,3,1000,6.90875477931522,1,1,0,6,0,1,1,667.0
5,1.791759469228055,2,0,5,5,-3,1.3862943611198906,-1,0,0,2,4,7,-5,1.791759469228055,-1,0,1,0,2,5,4169,8.335671314792847,0,2,4,4,9,1,1,1831.0
13,2.6390573296152584,1,3,6,3,5,1.791759469228055,1,0,2,0,5,5,-3,1.3862943611198906,-1,0,0,2,4,7,1000,6.90875477931522,1,1,0,6,0,1,1,601.0
17,2.8903717578961645,2,2,3,7,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,1,0,0,3,3,3,1000,6.90875477931522,1,1,0,6,0,1,1,847.0
11,2.4849066497880004,2,1,4,1,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,10000,9.210440366976517,1,1,0,4,0,1,1,683.0
23,3.1780538303479458,2,3,2,3,0,0.0,0,1,0,0,0,0,-5,1.791759469228055,-1,0,1,0,2,5,10000,9.210440366976517,1,1,0,4,0,1,1,9531.0
17,2.8903717578961645,2,2,3,7,-6,1.9459101490553132,-1,1,0,4,1,4,-3,1.3862943611198906,-1,0,0,2,4,7,10000,9.210440366976517,1,1,0,4,0,1,1,6113.0
23,3.1780538303479458,2,3,2,3,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,1,0,2,0,5,5,10000,9.210440366976517,1,1,0,4,0,1,2,2461.0
5,1.791759469228055,2,0,5,5,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,1,0,1,6,6,2222,7.706612913964197,1,2,2,3,2,1,1,957.0
23,3.1780538303479458,2,3,2,3,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,1,1,561.0
19,2.995732273553991,1,4,5,9,-1,0.6931471805599453,-1,0,2,4,6,9,-4,1.6094379124341003,-1,1,2,1,3,6,10000,9.210440366976517,1,1,0,4,0,1,4,121.0
11,2.4849066497880004,2,1,4,1,-1,0.6931471805599453,-1,0,2,4,6,9,3,1.3862943611198906,1,0,0,3,3,3,4383,8.385716828627851,0,0,3,1,3,1,4,379.0
19,2.995732273553991,1,4,5,9,-2,1.0986122886681098,-1,1,1,3,5,8,5,1.791759469228055,1,0,2,0,5,5,1000,6.90875477931522,1,1,0,6,0,1,2,653.0
7,2.0794415416798357,1,2,0,7,5,1.791759469228055,1,0,2,0,5,5,-2,1.0986122886681098,-1,1,1,3,5,8,10000,9.210440366976517,1,1,0,4,0,1,2,1547.0
5,1.791759469228055,2,0,5,5,5,1.791759469228055,1,0,2,0,5,5,1,0.6931471805599453,1,0,1,1,1,1,2007,7.60489448081162,0,0,2,5,7,1,4,841.0
17,2.8903717578961645,2,2,3,7,5,1.791759469228055,1,0,2,0,5,5,-6,1.9459101490553132,-1,1,0,4,1,4,2290,7.736743682453495,1,1,0,1,0,1,1,1227.0
11,2.4849066497880004,2,1,4,1,0,0.0,0,1,0,0,0,0,-2,1.0986122886681098,-1,1,1,3,5,8,3210,8.074337694089515,1,0,0,4,0,1,1,2047.0
13,2.6390573296152584,1,3,6,3,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,1,0,1,6,6,4996,8.516593011344206,1,1,1,5,6,1,3,2915.0
17,2.8903717578961645,2,2,3,7,-5,1.791759469228055,-1,0,1,0,2,5,0,0.0,0,1,0,0,0,0,1008,6.9167150203536085,1,0,3,0,8,1,0,353.0
19,2.995732273553991,1,4,5,9,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,952,6.859614903654202,1,1,2,0,2,1,1,451.0
23,3.1780538303479458,2,3,2,3,3,1.3862943611198906,1,0,0,3,3,3,-2,1.0986122886681098,-1,1,1,3,5,8,1295,7.16703787691222,0,2,0,0,5,1,0,212.0
13,2.6390573296152584,1,3,6,3,-4,1.6094379124341003,-1,1,2,1,3,6,-1,0.6931471805599453,-1,0,2,4,6,9,2874,7.963807953231451,1,0,4,4,4,1,3,2507.0
11,2.4849066497880004,2,1,4,1,-1,0.6931471805599453,-1,0,2,4,6,9,4,1.6094379124341003,1,1,1,4,4,4,2990,8.003363058629947,1,2,0,1,0,1,3,2139.0
