slot_threshold_count,slot_threshold_count_abs_log1p,slot_threshold_count_sign,slot_threshold_count_is_even,slot_threshold_count_mod3,slot_threshold_count_mod5,slot_threshold_count_mod7,slot_threshold_count_mod10,slot_base_min,slot_base_min_abs_log1p,slot_base_min_is_even,slot_base_min_mod3,slot_base_min_mod5,slot_base_min_mod7,slot_base_min_mod10,gcd_all,n_multiple_pairs,y
16,2.833213344056216,1,1,1,1,2,6,2107,7.653494909661253,0,1,2,0,7,1,0,2311.0
20,3.044522437723423,1,1,2,0,6,0,1740,7.462214939768189,1,0,0,4,0,20,1,2311.0
28,3.367295829986474,1,1,1,3,0,8,327,5.793013608384144,0,0,2,5,7,1,0,2311.0
39,3.6888794541139363,1,0,0,4,4,9,22329,10.013686344834204,0,0,4,6,9,3,0,30031.0
13,2.6390573296152584,1,0,1,3,6,3,150,5.017279836814924,1,0,0,3,0,1,0,211.0
11,2.4849066497880004,1,0,2,1,4,1,17,2.8903717578961645,0,2,2,3,7,1,0,211.0
20,3.044522437723423,1,1,2,0,6,0,2001,7.601901959875166,0,0,1,6,1,1,0,2311.0
32,3.4965075614664802,1,1,2,2,4,2,15716,9.662498208076329,1,2,1,1,6,4,0,30031.0
40,3.713572066704308,1,1,1,0,5,0,17352,9.761520681090504,1,0,2,6,2,8,0,30031.0
34,3.5553480614894135,1,1,1,4,6,4,6366,8.758883680017025,1,0,1,3,6,2,0,30031.0
26,3.295836866004329,1,1,2,1,5,6,1424,7.261927092702751,1,2,4,3,4,2,0,2311.0
4,1.6094379124341003,1,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,0,31.0
30,3.4339872044851463,1,1,0,0,2,0,1146,7.044905117129371,1,0,1,5,6,6,0,2311.0
39,3.6888794541139363,1,0,0,4,4,9,6627,8.799058378546453,0,0,2,5,7,3,0,30031.0
8,2.1972245773362196,1,1,2,3,1,8,132,4.890349128221754,1,0,2,6,2,4,0,211.0
13,2.6390573296152584,1,0,1,3,6,3,28,3.367295829986474,1,1,3,0,8,1,0,211.0
30,3.4339872044851463,1,1,0,0,2,0,2244,7.716460800176355,1,0,4,4,4,6,0,2311.0
20,3.044522437723423,1,1,2,0,6,0,2208,7.700295203420117,1,0,3,3,8,4,0,2311.0
33,3.5263605246161616,1,0,0,3,5,3,10184,9.228671328660907,1,2,4,6,4,1,0,30031.0
31,3.4657359027997265,1,0,1,1,3,1,22986,10.042684117724416,1,0,1,5,6,1,0,30031.0
40,3.713572066704308,1,1,1,0,5,0,12731,9.451873788401983,0,2,1,5,1,1,0,30031.0
39,3.6888794541139363,1,0,0,4,4,9,5101,8.537387898701757,0,1,1,5,1,1,0,30031.0
12,2.5649493574615367,1,1,0,2,5,2,98,4.59511985013459,1,2,3,0,8,2,0,211.0
32,3.4965075614664802,1,1,2,2,4,2,6940,8.845201135339584,1,1,0,3,0,4,0,30031.0
22,3.1354942159291497,1,1,1,2,1,2,2265,7.725771441587952,0,0,0,4,5,1,0,2311.0
12,2.5649493574615367,1,1,0,2,5,2,62,4.143134726391533,1,2,2,6,2,2,0,211.0
36,3.6109179126442243,1,1,0,1,1,6,25109,10.13102145215163,0,2,4,0,9,1,0,30031.0
36,3.6109179126442243,1,1,0,1,1,6,20230,9.914971360477415,1,1,0,0,0,2,0,30031.0
14,2.70805020110221,1,1,2,4,0,4,99,4.605170185988092,0,0,4,1,9,1,0,211.0
28,3.367295829986474,1,1,1,3,0,8,1777,7.48324441607385,0,1,2,6,7,1,0,2311.0
36,3.6109179126442243,1,1,0,1,1,6,28721,10.265418658620565,0,2,1,0,1,1,0,30031.0
32,3.4965075614664802,1,1,2,2,4,2,24458,10.10475352533102,1,2,3,0,8,2,0,30031.0
28,3.367295829986474,1,1,1,3,0,8,146,4.990432586778736,1,2,1,6,6,2,0,2311.0
12,2.5649493574615367,1,1,0,2,5,2,74,4.31748811353631,1,2,4,4,4,2,0,211.0
16,2.833213344056216,1,1,1,1,2,6,2130,7.664346632098617,1,0,0,2,0,2,0,2311.0
30,3.4339872044851463,1,1,0,0,2,0,1463,7.288927694521257,0,2,3,0,3,1,0,2311.0
28,3.367295829986474,1,1,1,3,0,8,1703,7.440733707389261,0,2,3,2,3,1,0,2311.0
11,2.4849066497880004,1,0,2,1,4,1,110,4.709530201312334,1,2,0,5,0,11,1,211.0
40,3.713572066704308,1,1,1,0,5,0,23427,10.061687167209673,0,0,2,5,7,1,0,30031.0
22,3.1354942159291497,1,1,1,2,1,2,365,5.902633333401366,0,2,0,1,5,1,0,2311.0
9,2.302585092994046,1,0,0,4,2,9,189,5.247024072160486,0,0,4,0,9,9,1,211.0
8,2.1972245773362196,1,1,2,3,1,8,149,5.0106352940962555,0,2,4,2,9,1,0,211.0
3,1.3862943611198906,1,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,3,1,31.0
30,3.4339872044851463,1,1,0,0,2,0,1148,7.046647277848756,1,2,3,0,8,2,0,2311.0
38,3.6635616461296463,1,1,2,3,3,8,5463,8.605936401250625,0,0,3,3,3,1,0,30031.0
10,2.3978952727983707,1,1,1,0,3,0,200,5.303304908059076,1,2,0,4,0,10,1,211.0
21,3.091042453358316,1,0,0,1,0,1,653,6.483107351457199,0,2,3,2,3,1,0,2311.0
20,3.044522437723423,1,1,2,0,6,0,2070,7.635786861395585,1,0,0,5,0,10,0,2311.0
40,3.713572066704308,1,1,1,0,5,0,7583,8.933796043934858,0,2,3,2,3,1,0,30031.0
37,3.6375861597263857,1,0,1,2,2,7,18842,9.843896771122491,1,2,2,5,2,1,0,30031.0
13,2.6390573296152584,1,0,1,3,6,3,90,4.51085950651685,1,0,0,6,0,1,0,211.0
31,3.4657359027997265,1,0,1,1,3,1,5156,8.548110294050959,1,2,1,4,6,1,0,30031.0
16,2.833213344056216,1,1,1,1,2,6,982,6.890609120147166,1,1,2,2,2,2,0,2311.0
31,3.4657359027997265,1,0,1,1,3,1,23774,10.07638988741359,1,2,4,2,4,1,0,30031.0
31,3.4657359027997265,1,0,1,1,3,1,2919,7.979338895262328,0,0,4,0,9,1,0,30031.0
13,2.6390573296152584,1,0,1,3,6,3,42,3.7612001156935624,1,0,2,0,2,1,0,211.0
10,2.3978952727983707,1,1,1,0,3,0,39,3.6888794541139363,0,0,4,4,9,1,0,211.0
30,3.4339872044851463,1,1,0,0,2,0,2259,7.723120092266331,0,0,4,5,9,3,0,2311.0
17,2.8903717578961645,1,0,2,2,3,7,269,5.598421958998375,0,2,4,3,9,1,0,2311.0
36,3.6109179126442243,1,1,0,1,1,6,16548,9.714080956018943,1,0,3,0,8,12,0,30031.0
29,3.4011973816621555,1,0,2,4,1,9,1106,7.009408932708637,1,2,1,0,6,1,0,2311.0
36,3.6109179126442243,1,1,0,1,1,6,5892,8.681520484837913,1,0,2,5,2,12,0,30031.0
30,3.4339872044851463,1,1,0,0,2,0,2119,7.659171367666058,0,1,4,5,9,1,0,2311.0
22,3.1354942159291497,1,1,1,2,1,2,1017,6.925595197110468,0,0,2,2,7,1,0,2311.0
25,3.258096538021482,1,0,1,0,4,5,1279,7.154615356913663,0,1,4,5,9,1,0,2311.0
25,3.258096538021482,1,0,1,0,4,5,1332,7.195187320178709,1,0,2,2,2,1,0,2311.0
29,3.4011973816621555,1,0,2,4,1,9,2170,7.682943169878292,1,1,0,0,0,1,0,2311.0
8,2.1972245773362196,1,1,2,3,1,8,170,5.14166355650266,1,2,0,2,0,2,0,211.0
16,2.833213344056216,1,1,1,1,2,6,1212,7.10085190894405,1,0,2,1,2,4,0,2311.0
34,3.5553480614894135,1,1,1,4,6,4,17398,9.764168012286715,1,1,3,3,8,2,0,30031.0
11,2.4849066497880004,1,0,2,1,4,1,23,3.1780538303479458,0,2,3,2,3,1,0,211.0
17,2.8903717578961645,1,0,2,2,3,7,1547,7.344719054149673,0,2,2,0,7,17,1,2311.0
39,3.6888794541139363,1,0,0,4,4,9,22502,10.021403912637746,1,2,2,4,2,1,0,30031.0
11,2.4849066497880004,1,0,2,1,4,1,131,4.882801922586371,0,2,1,5,1,1,0,211.0
17,2.8903717578961645,1,0,2,2,3,7,1061,6.967909201801884,0,2,1,4,1,1,0,2311.0
27,3.332204510175204,1,0,0,2,6,7,2294,7.738488122494646,1,2,4,5,4,1,0,2311.0
26,3.295836866004329,1,1,2,1,5,6,2101,7.650644551436897,0,1,1,1,1,1,0,2311.0
22,3.1354942159291497,1,1,1,2,1,2,1512,7.321849713788356,1,0,2,0,2,2,0,2311.0
31,3.4657359027997265,1,0,1,1,3,1,9868,9.197153810172008,1,1,3,5,8,1,0,30031.0
14,2.70805020110221,1,1,2,4,0,4,23,3.1780538303479458,0,2,3,2,3,1,0,211.0
33,3.5263605246161616,1,0,0,3,5,3,16331,9.700881652439467,0,2,1,0,1,1,0,30031.0
22,3.1354942159291497,1,1,1,2,1,2,2287,7.7354333524996886,0,1,2,5,7,1,0,2311.0
34,3.5553480614894135,1,1,1,4,6,4,15729,9.663324996052323,0,0,4,0,9,1,0,30031.0
12,2.5649493574615367,1,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,3,1,211.0
10,2.3978952727983707,1,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,2,0,211.0
21,3.091042453358316,1,0,0,1,0,1,1231,7.116394144093465,0,1,1,6,1,1,0,2311.0
37,3.6375861597263857,1,0,1,2,2,7,17964,9.79618069954762,1,0,4,2,4,1,0,30031.0
31,3.4657359027997265,1,0,1,1,3,1,26367,10.179906432709199,0,0,2,5,7,1,0,30031.0
14,2.70805020110221,1,1,2,4,0,4,177,5.181783550292085,0,0,2,2,7,1,0,211.0
19,2.995732273553991,1,0,1,4,5,9,1814,7.503840746698951,1,2,4,1,4,1,0,2311.0
29,3.4011973816621555,1,0,2,4,1,9,267,5.5909869805108565,0,0,2,1,7,1,0,2311.0
19,2.995732273553991,1,0,1,4,5,9,493,6.202535517187923,0,1,3,3,3,1,0,2311.0
38,3.6635616461296463,1,1,2,3,3,8,13288,9.494691904331507,1,1,3,2,8,2,0,30031.0
31,3.4657359027997265,1,0,1,1,3,1,7684,8.947025655972697,1,1,4,5,4,1,0,30031.0
37,3.6375861597263857,1,0,1,2,2,7,5497,8.612139668725192,0,1,2,2,7,1,0,30031.0
13,2.6390573296152584,1,0,1,3,6,3,159,5.075173815233827,0,0,4,5,9,1,0,211.0
20,3.044522437723423,1,1,2,0,6,0,2021,7.611842399580417,0,2,1,5,1,1,0,2311.0
17,2.8903717578961645,1,0,2,2,3,7,1616,7.388327859577107,1,2,1,6,6,1,0,2311.0
38,3.6635616461296463,1,1,2,3,3,8,28042,10.241494325439769,1,1,2,0,2,2,0,30031.0
34,3.5553480614894135,1,1,1,4,6,4,14387,9.574149804815514,0,2,2,2,7,1,0,30031.0
17,2.8903717578961645,1,0,2,2,3,7,1177,7.071573364211532,0,1,2,1,7,1,0,2311.0
16,2.833213344056216,1,1,1,1,2,6,1878,7.538494999413465,1,0,3,2,8,2,0,2311.0
40,3.713572066704308,1,1,1,0,5,0,461,6.135564891081739,0,2,1,6,1,1,0,30031.0
27,3.332204510175204,1,0,0,2,6,7,2249,7.718685495198466,0,2,4,2,9,1,0,2311.0
31,3.4657359027997265,1,0,1,1,3,1,26280,10.176601523624978,1,0,0,2,0,1,0,30031.0
38,3.6635616461296463,1,1,2,3,3,8,29504,10.29231501949127,1,2,4,6,4,2,0,30031.0
8,2.1972245773362196,1,1,2,3,1,8,125,4.836281906951478,0,2,0,6,5,1,0,211.0
12,2.5649493574615367,1,1,0,2,5,2,42,3.7612001156935624,1,0,2,0,2,6,0,211.0
9,2.302585092994046,1,0,0,4,2,9,88,4.48863636973214,1,1,3,4,8,1,0,211.0
35,3.58351893845611,1,0,2,0,0,5,27330,10.21577686808075,1,0,0,2,0,5,0,30031.0
22,3.1354942159291497,1,1,1,2,1,2,711,6.568077911411976,0,0,1,4,1,1,0,2311.0
38,3.6635616461296463,1,1,2,3,3,8,20091,9.908077004869936,0,0,1,1,1,1,0,30031.0
20,3.044522437723423,1,1,2,0,6,0,159,5.075173815233827,0,0,4,5,9,1,0,2311.0
38,3.6635616461296463,1,1,2,3,3,8,27908,10.23670449643667,1,2,3,6,8,2,0,30031.0
22,3.1354942159291497,1,1,1,2,1,2,1914,7.557472901614746,1,0,4,3,4,22,1,2311.0
40,3.713572066704308,1,1,1,0,5,0,5168,8.550434525196039,1,2,3,2,8,8,0,30031.0
19,2.995732273553991,1,0,1,4,5,9,1497,7.311886164077165,0,0,2,6,7,1,0,2311.0
12,2.5649493574615367,1,1,0,2,5,2,109,4.700480365792417,0,1,4,4,9,1,0,211.0
12,2.5649493574615367,1,1,0,2,5,2,169,5.135798437050262,0,1,4,1,9,1,0,211.0
21,3.091042453358316,1,0,0,1,0,1,1399,7.24422751560335,0,1,4,6,9,1,0,2311.0
27,3.332204510175204,1,0,0,2,6,7,1672,7.422373700986824,1,1,2,6,2,1,0,2311.0
20,3.044522437723423,1,1,2,0,6,0,1412,7.253470382684528,1,2,2,5,2,4,0,2311.0
10,2.3978952727983707,1,1,1,0,3,0,210,5.351858133476067,1,0,0,0,0,10,1,211.0
39,3.6888794541139363,1,0,0,4,4,9,14694,9.595262578853017,1,0,4,1,4,3,0,30031.0
10,2.3978952727983707,1,1,1,0,3,0,69,4.248495242049359,0,0,4,6,9,1,0,211.0
9,2.302585092994046,1,0,0,4,2,9,110,4.709530201312334,1,2,0,5,0,1,0,211.0
26,3.295836866004329,1,1,2,1,5,6,2291,7.73718007783463,0,2,1,2,1,1,0,2311.0
34,3.5553480614894135,1,1,1,4,6,4,18952,9.8497175093263,1,1,2,3,2,2,0,30031.0
30,3.4339872044851463,1,1,0,0,2,0,1658,7.413970290190444,1,2,3,6,8,2,0,2311.0
20,3.044522437723423,1,1,2,0,6,0,591,6.3835066348840055,0,0,1,3,1,1,0,2311.0
27,3.332204510175204,1,0,0,2,6,7,626,6.440946540632921,1,2,1,3,6,1,0,2311.0
12,2.5649493574615367,1,1,0,2,5,2,94,4.553876891600541,1,1,4,3,4,2,0,211.0
3,1.3862943611198906,1,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,3,1,31.0
21,3.091042453358316,1,0,0,1,0,1,876,6.776506992372183,1,0,1,1,6,3,0,2311.0
9,2.302585092994046,1,0,0,4,2,9,48,3.8918202981106265,1,0,3,6,8,3,0,211.0
13,2.6390573296152584,1,0,1,3,6,3,161,5.087596335232384,0,2,1,0,1,1,0,211.0
20,3.044522437723423,1,1,2,0,6,0,1473,7.295735072749282,0,0,3,3,3,1,0,2311.0
36,3.6109179126442243,1,1,0,1,1,6,11592,9.358156746670401,1,0,2,0,2,36,1,30031.0
28,3.367295829986474,1,1,1,3,0,8,1046,6.953684210870537,1,2,1,3,6,2,0,2311.0
29,3.4011973816621555,1,0,2,4,1,9,1780,7.484930283289661,1,1,0,2,0,1,0,2311.0
20,3.044522437723423,1,1,2,0,6,0,2230,7.7102051944325325,1,1,0,4,0,10,0,2311.0
18,2.9444389791664403,1,1,0,3,4,8,1204,7.094234845924755,1,1,4,0,4,2,0,2311.0
32,3.4965075614664802,1,1,2,2,4,2,24891,10.122301745689109,0,0,1,6,1,1,0,30031.0
32,3.4965075614664802,1,1,2,2,4,2,22050,10.001113231320568,1,0,0,0,0,2,0,30031.0
14,2.70805020110221,1,1,2,4,0,4,80,4.394449154672439,1,2,0,3,0,2,0,211.0
7,2.0794415416798357,1,0,1,2,0,7,35,3.58351893845611,0,2,0,0,5,7,1,211.0
32,3.4965075614664802,1,1,2,2,4,2,24707,10.114882356815789,0,2,2,4,7,1,0,30031.0
33,3.5263605246161616,1,0,0,3,5,3,1946,7.5740450053721995,1,2,1,0,6,1,0,30031.0
25,3.258096538021482,1,0,1,0,4,5,891,6.79346613258001,0,0,1,2,1,1,0,2311.0
23,3.1780538303479458,1,0,2,3,2,3,753,6.625392368007956,0,0,3,4,3,1,0,2311.0
26,3.295836866004329,1,1,2,1,5,6,567,6.342121418721152,0,0,2,0,7,1,0,2311.0
8,2.1972245773362196,1,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,0,211.0
31,3.4657359027997265,1,0,1,1,3,1,2427,7.794823152179389,0,0,2,5,7,1,0,30031.0
5,1.791759469228055,1,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,1,0,31.0
22,3.1354942159291497,1,1,1,2,1,2,564,6.336825731146441,1,0,4,4,4,2,0,2311.0
10,2.3978952727983707,1,1,1,0,3,0,156,5.056245805348308,1,0,1,2,6,2,0,211.0
7,2.0794415416798357,1,0,1,2,0,7,159,5.075173815233827,0,0,4,5,9,1,0,211.0
27,3.332204510175204,1,0,0,2,6,7,950,6.85751406254539,1,2,0,5,0,1,0,2311.0
9,2.302585092994046,1,0,0,4,2,9,134,4.90527477843843,1,2,4,1,4,1,0,211.0
25,3.258096538021482,1,0,1,0,4,5,1302,7.172424577124845,1,0,2,0,2,1,0,2311.0
13,2.6390573296152584,1,0,1,3,6,3,203,5.318119993844216,0,2,3,0,3,1,0,211.0
22,3.1354942159291497,1,1,1,2,1,2,1131,7.0317412587631285,0,0,1,4,1,1,0,2311.0
32,3.4965075614664802,1,1,2,2,4,2,7682,8.946765374867635,1,2,2,3,2,2,0,30031.0
36,3.6109179126442243,1,1,0,1,1,6,4601,8.434246270595311,0,2,1,2,1,1,0,30031.0
34,3.5553480614894135,1,1,1,4,6,4,1604,7.380879035564116,1,2,4,1,4,2,0,30031.0
37,3.6375861597263857,1,0,1,2,2,7,4140,8.328692583545568,1,0,0,3,0,1,0,30031.0
35,3.58351893845611,1,0,2,0,0,5,10720,9.27995971385624,1,1,0,3,0,5,0,30031.0
20,3.044522437723423,1,1,2,0,6,0,2195,7.694392802629421,0,2,0,4,5,5,0,2311.0
21,3.091042453358316,1,0,0,1,0,1,1013,6.921658184151129,0,2,3,5,3,1,0,2311.0
35,3.58351893845611,1,0,2,0,0,5,2458,7.807510042216193,1,1,3,1,8,1,0,30031.0
26,3.295836866004329,1,1,2,1,5,6,1692,7.4342573821331355,1,0,2,5,2,2,0,2311.0
27,3.332204510175204,1,0,0,2,6,7,1111,7.013915474810528,0,1,1,5,1,1,0,2311.0
16,2.833213344056216,1,1,1,1,2,6,1023,6.931471805599453,0,0,3,1,3,1,0,2311.0
31,3.4657359027997265,1,0,1,1,3,1,8418,9.038246335337664,1,0,3,4,8,1,0,30031.0
38,3.6635616461296463,1,1,2,3,3,8,9418,9.150484204822817,1,1,3,3,8,2,0,30031.0
4,1.6094379124341003,1,1,1,4,4,4,21,3.091042453358316,0,0,1,0,1,1,0,31.0
40,3.713572066704308,1,1,1,0,5,0,5416,8.597297435657898,1,1,1,5,6,8,0,30031.0
15,2.772588722239781,1,0,0,0,1,5,548,6.3080984415095305,1,2,3,2,8,1,0,2311.0
21,3.091042453358316,1,0,0,1,0,1,1426,7.2633296174768365,1,1,1,5,6,1,0,2311.0
15,2.772588722239781,1,0,0,0,1,5,1228,7.113956109566034,1,1,3,3,8,1,0,2311.0
21,3.091042453358316,1,0,0,1,0,1,828,6.720220155135295,1,0,3,2,8,3,0,2311.0
29,3.4011973816621555,1,0,2,4,1,9,1778,7.483806687665835,1,2,3,0,8,1,0,2311.0
13,2.6390573296152584,1,0,1,3,6,3,60,4.110873864173311,1,0,0,4,0,1,0,211.0
17,2.8903717578961645,1,0,2,2,3,7,1009,6.917705609835305,0,1,4,1,9,1,0,2311.0
18,2.9444389791664403,1,1,0,3,4,8,1951,7.5766097669730375,0,1,1,5,1,1,0,2311.0
34,3.5553480614894135,1,1,1,4,6,4,6573,8.790877754224164,0,0,3,0,3,1,0,30031.0
15,2.772588722239781,1,0,0,0,1,5,2094,7.647308832356238,1,0,4,1,4,3,0,2311.0
25,3.258096538021482,1,0,1,0,4,5,87,4.477336814478207,0,0,2,3,7,1,0,2311.0
8,2.1972245773362196,1,1,2,3,1,8,210,5.351858133476067,1,0,0,0,0,2,0,211.0
40,3.713572066704308,1,1,1,0,5,0,11606,9.359363643368622,1,2,1,0,6,2,0,30031.0
20,3.044522437723423,1,1,2,0,6,0,1829,7.512071245835466,0,2,4,2,9,1,0,2311.0
7,2.0794415416798357,1,0,1,2,0,7,207,5.337538079701318,0,0,2,4,7,1,0,211.0
38,3.6635616461296463,1,1,2,3,3,8,28661,10.263327482618017,0,2,1,3,1,1,0,30031.0
25,3.258096538021482,1,0,1,0,4,5,1566,7.356918242356021,1,0,1,5,6,1,0,2311.0
22,3.1354942159291497,1,1,1,2,1,2,2227,7.708859601047175,0,1,2,1,7,1,0,2311.0
36,3.6109179126442243,1,1,0,1,1,6,5127,8.542470998600505,0,0,2,3,7,3,0,30031.0
10,2.3978952727983707,1,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,2,0,211.0
32,3.4965075614664802,1,1,2,2,4,2,10382,9.247925132303454,1,2,2,1,2,2,0,30031.0
24,3.2188758248682006,1,1,0,4,3,4,2178,7.68662133494462,1,0,3,1,8,6,0,2311.0
16,2.833213344056216,1,1,1,1,2,6,886,6.787844982309579,1,1,1,4,6,2,0,2311.0
39,3.6888794541139363,1,0,0,4,4,9,15283,9.63456180856679,0,1,3,2,3,1,0,30031.0
18,2.9444389791664403,1,1,0,3,4,8,521,6.257667587882639,0,2,1,3,1,1,0,2311.0
12,2.5649493574615367,1,1,0,2,5,2,50,3.9318256327243257,1,2,0,1,0,2,0,211.0
21,3.091042453358316,1,0,0,1,0,1,885,6.786716950605081,0,0,0,3,5,3,0,2311.0
29,3.4011973816621555,1,0,2,4,1,9,509,6.234410725718371,0,2,4,5,9,1,0,2311.0
20,3.044522437723423,1,1,2,0,6,0,2041,7.621684998724611,0,1,1,4,1,1,0,2311.0
26,3.295836866004329,1,1,2,1,5,6,960,6.8679744089702925,1,0,0,1,0,2,0,2311.0
26,3.295836866004329,1,1,2,1,5,6,1074,6.980075940561763,1,0,4,3,4,2,0,2311.0
12,2.5649493574615367,1,1,0,2,5,2,203,5.318119993844216,0,2,3,0,3,1,0,211.0
26,3.295836866004329,1,1,2,1,5,6,874,6.774223886357614,1,1,4,6,4,2,0,2311.0
32,3.4965075614664802,1,1,2,2,4,2,14595,9.588502797556337,0,0,0,0,5,1,0,30031.0
39,3.6888794541139363,1,0,0,4,4,9,4599,8.433811582477187,0,0,4,0,9,3,0,30031.0
26,3.295836866004329,1,1,2,1,5,6,21,3.091042453358316,0,0,1,0,1,1,0,2311.0
14,2.70805020110221,1,1,2,4,0,4,211,5.356586274672012,0,1,1,1,1,1,0,211.0
34,3.5553480614894135,1,1,1,4,6,4,11096,9.314430080500564,1,2,1,1,6,2,0,30031.0
26,3.295836866004329,1,1,2,1,5,6,493,6.202535517187923,0,1,3,3,3,1,0,2311.0
14,2.70805020110221,1,1,2,4,0,4,100,4.61512051684126,1,1,0,2,0,2,0,211.0
19,2.995732273553991,1,0,1,4,5,9,1162,7.0587581525186645,1,1,2,0,2,1,0,2311.0
26,3.295836866004329,1,1,2,1,5,6,1303,7.1731917424865985,0,1,3,1,3,1,0,2311.0
15,2.772588722239781,1,0,0,0,1,5,1767,7.477604243197589,0,0,2,3,7,3,0,2311.0
14,2.70805020110221,1,1,2,4,0,4,137,4.927253685157205,0,2,2,4,7,1,0,211.0
27,3.332204510175204,1,0,0,2,6,7,440,6.089044875446846,1,2,0,6,0,1,0,2311.0
31,3.4657359027997265,1,0,1,1,3,1,9096,9.115699967822062,1,0,1,3,6,1,0,30031.0
15,2.772588722239781,1,0,0,0,1,5,916,6.821107472256465,1,1,1,6,6,1,0,2311.0
34,3.5553480614894135,1,1,1,4,6,4,4902,8.497602541651233,1,0,2,2,2,2,0,30031.0
26,3.295836866004329,1,1,2,1,5,6,1221,7.108244139731541,0,0,1,3,1,1,0,2311.0
15,2.772588722239781,1,0,0,0,1,5,994,6.902742737158593,1,1,4,0,4,1,0,2311.0
9,2.302585092994046,1,0,0,4,2,9,190,5.25227342804663,1,1,0,1,0,1,0,211.0
13,2.6390573296152584,1,0,1,3,6,3,180,5.198497031265826,1,0,0,5,0,1,0,211.0
30,3.4339872044851463,1,1,0,0,2,0,533,6.280395838960195,0,2,3,1,3,1,0,2311.0
27,3.332204510175204,1,0,0,2,6,7,322,5.777652323222656,1,1,2,0,2,1,0,2311.0
12,2.5649493574615367,1,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,4,0,211.0
23,3.1780538303479458,1,0,2,3,2,3,2075,7.638198244285779,0,2,0,3,5,1,0,2311.0
4,1.6094379124341003,1,1,1,4,4,4,31,3.4657359027997265,0,1,1,3,1,1,0,31.0
40,3.713572066704308,1,1,1,0,5,0,19570,9.88180415770497,1,1,0,5,0,10,0,30031.0
28,3.367295829986474,1,1,1,3,0,8,1883,7.5411524551363085,0,2,3,0,3,7,0,2311.0
29,3.4011973816621555,1,0,2,4,1,9,2300,7.741099090035366,1,2,0,4,0,1,0,2311.0
19,2.995732273553991,1,0,1,4,5,9,823,6.714170529909472,0,1,3,4,3,1,0,2311.0
24,3.2188758248682006,1,1,0,4,3,4,1674,7.423568444259167,1,0,4,1,4,6,0,2311.0
26,3.295836866004329,1,1,2,1,5,6,1972,7.587310506022615,1,1,2,5,2,2,0,2311.0
35,3.58351893845611,1,0,2,0,0,5,26411,10.181573731314462,0,2,1,0,1,7,0,30031.0
19,2.995732273553991,1,0,1,4,5,9,1708,7.443663683115591,1,1,3,0,8,1,0,2311.0
25,3.258096538021482,1,0,1,0,4,5,1642,7.404279118037268,1,1,2,4,2,1,0,2311.0
13,2.6390573296152584,1,0,1,3,6,3,177,5.181783550292085,0,0,2,2,7,1,0,211.0
20,3.044522437723423,1,1,2,0,6,0,1833,7.51425465281641,0,0,3,6,3,1,0,2311.0
17,2.8903717578961645,1,0,2,2,3,7,1145,7.044032897274685,0,2,0,4,5,1,0,2311.0
30,3.4339872044851463,1,1,0,0,2,0,2165,7.680637427560936,0,2,0,2,5,5,0,2311.0
21,3.091042453358316,1,0,0,1,0,1,1914,7.557472901614746,1,0,4,3,4,3,0,2311.0
12,2.5649493574615367,1,1,0,2,5,2,186,5.231108616854587,1,0,1,4,6,6,0,211.0
12,2.5649493574615367,1,1,0,2,5,2,202,5.313205979041787,1,1,2,6,2,2,0,211.0
12,2.5649493574615367,1,1,0,2,5,2,77,4.356708826689592,0,2,2,0,7,1,0,211.0
18,2.9444389791664403,1,1,0,3,4,8,423,6.049733455231958,0,0,3,3,3,9,0,2311.0
37,3.6375861597263857,1,0,1,2,2,7,27599,10.225571051705241,0,2,4,5,9,1,0,30031.0
36,3.6109179126442243,1,1,0,1,1,6,26054,10.167964967343314,1,2,4,0,4,2,0,30031.0
14,2.70805020110221,1,1,2,4,0,4,37,3.6375861597263857,0,1,2,2,7,1,0,211.0
31,3.4657359027997265,1,0,1,1,3,1,3549,8.174702882469461,0,0,4,0,9,1,0,30031.0
39,3.6888794541139363,1,0,0,4,4,9,7023,8.857088135314953,0,0,3,2,3,3,0,30031.0
39,3.6888794541139363,1,0,0,4,4,9,8816,9.084436955087027,1,2,1,3,6,1,0,30031.0
38,3.6635616461296463,1,1,2,3,3,8,17368,9.762442287054013,1,1,3,1,8,2,0,30031.0
27,3.332204510175204,1,0,0,2,6,7,1918,7.5595594960077,1,1,3,0,8,1,0,2311.0
24,3.2188758248682006,1,1,0,4,3,4,911,6.815639990074331,0,2,1,1,1,1,0,2311.0
30,3.4339872044851463,1,1,0,0,2,0,1646,7.4067107301776405,1,2,1,1,6,2,0,2311.0
33,3.5263605246161616,1,0,0,3,5,3,6713,8.81195017753998,0,2,3,0,3,1,0,30031.0
29,3.4011973816621555,1,0,2,4,1,9,1860,7.528869256642251,1,0,0,5,0,1,0,2311.0
16,2.833213344056216,1,1,1,1,2,6,718,6.577861357721047,1,1,3,4,8,2,0,2311.0
