slot_R,slot_R_abs_log1p,slot_R_is_even,slot_R_mod3,slot_R_mod5,slot_R_mod7,slot_R_mod10,slot_r,slot_r_abs_log1p,slot_r_is_even,slot_r_mod3,slot_r_mod5,slot_r_mod7,slot_r_mod10,slot_triangle_name,gcd_all,n_multiple_pairs,y
58,4.07753744390572,1,1,3,2,8,24,3.2188758248682006,1,0,4,3,4,2,2,0,8352.0
85,4.454347296253507,0,1,0,1,5,22,3.1354942159291497,1,1,2,1,2,3,1,0,11220.0
86,4.465908118654584,1,2,1,2,6,23,3.1780538303479458,0,2,3,2,3,0,1,0,11868.0
45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,3,3,1,810.0
88,4.48863636973214,1,1,3,4,8,25,3.258096538021482,0,1,0,4,5,2,1,0,13200.0
68,4.23410650459726,1,2,3,5,8,1,0.6931471805599453,0,1,1,1,1,3,1,1,408.0
51,3.9512437185814275,0,0,1,2,1,20,3.044522437723423,1,2,0,6,0,0,1,0,6120.0
82,4.418840607796598,1,1,2,5,2,28,3.367295829986474,1,1,3,0,8,0,2,0,13776.0
94,4.553876891600541,1,1,4,3,4,1,0.6931471805599453,0,1,1,1,1,3,1,1,564.0
74,4.31748811353631,1,2,4,4,4,9,2.302585092994046,0,0,4,2,9,0,1,0,3996.0
81,4.406719247264253,0,0,1,4,1,26,3.295836866004329,1,2,1,5,6,2,1,0,12636.0
73,4.30406509320417,0,1,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,1,0,1752.0
93,4.543294782270004,0,0,3,2,3,7,2.0794415416798357,0,1,2,0,7,1,1,0,3906.0
68,4.23410650459726,1,2,3,5,8,27,3.332204510175204,0,0,2,6,7,3,1,0,11016.0
88,4.48863636973214,1,1,3,4,8,18,2.9444389791664403,1,0,3,4,8,1,2,0,9504.0
63,4.1588830833596715,0,0,3,0,3,30,3.4339872044851463,1,0,0,2,0,2,3,0,11340.0
70,4.2626798770413155,1,1,0,0,0,7,2.0794415416798357,0,1,2,0,7,3,7,1,2940.0
46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,0,1,0,1380.0
60,4.110873864173311,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,0,10,1,3600.0
52,3.970291913552122,1,1,2,3,2,22,3.1354942159291497,1,1,2,1,2,2,2,0,6864.0
82,4.418840607796598,1,1,2,5,2,10,2.3978952727983707,1,1,0,3,0,3,2,0,4920.0
76,4.343805421853684,1,1,1,6,6,21,3.091042453358316,0,0,1,0,1,2,1,0,9576.0
56,4.04305126783455,1,2,1,0,6,23,3.1780538303479458,0,2,3,2,3,2,1,0,7728.0
19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,0,1,2,0,7,3,1,0,798.0
60,4.110873864173311,1,0,0,4,0,28,3.367295829986474,1,1,3,0,8,2,4,0,10080.0
66,4.204692619390966,1,0,1,3,6,1,0.6931471805599453,0,1,1,1,1,0,1,1,396.0
77,4.356708826689592,0,2,2,0,7,9,2.302585092994046,0,0,4,2,9,2,1,0,4158.0
85,4.454347296253507,0,1,0,1,5,8,2.1972245773362196,1,2,3,1,8,0,1,0,4080.0
76,4.343805421853684,1,1,1,6,6,18,2.9444389791664403,1,0,3,4,8,2,2,0,8208.0
57,4.060443010546419,0,0,2,1,7,13,2.6390573296152584,0,1,3,6,3,0,1,0,4446.0
76,4.343805421853684,1,1,1,6,6,7,2.0794415416798357,0,1,2,0,7,0,1,0,3192.0
58,4.07753744390572,1,1,3,2,8,26,3.295836866004329,1,2,1,5,6,3,2,0,9048.0
91,4.5217885770490405,0,1,1,0,1,16,2.833213344056216,1,1,1,2,6,3,1,0,8736.0
29,3.4011973816621555,0,2,4,1,9,14,2.70805020110221,1,2,4,0,4,3,1,0,2436.0
82,4.418840607796598,1,1,2,5,2,27,3.332204510175204,0,0,2,6,7,1,1,0,13284.0
72,4.290459441148391,1,0,2,2,2,6,1.9459101490553132,1,0,1,6,6,0,6,1,2592.0
83,4.430816798843313,0,2,3,6,3,12,2.5649493574615367,1,0,2,5,2,0,1,0,5976.0
57,4.060443010546419,0,0,2,1,7,8,2.1972245773362196,1,2,3,1,8,2,1,0,2736.0
57,4.060443010546419,0,0,2,1,7,1,0.6931471805599453,0,1,1,1,1,2,1,1,342.0
31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,2,1,0,930.0
60,4.110873864173311,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,3,10,1,3600.0
96,4.574710978503383,1,0,1,5,6,9,2.302585092994046,0,0,4,2,9,0,3,0,5184.0
85,4.454347296253507,0,1,0,1,5,29,3.4011973816621555,0,2,4,1,9,3,1,0,14790.0
76,4.343805421853684,1,1,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,2,1,912.0
46,3.8501476017100584,1,1,1,4,6,6,1.9459101490553132,1,0,1,6,6,2,2,0,1656.0
63,4.1588830833596715,0,0,3,0,3,25,3.258096538021482,0,1,0,4,5,2,1,0,9450.0
56,4.04305126783455,1,2,1,0,6,24,3.2188758248682006,1,0,4,3,4,2,8,0,8064.0
97,4.584967478670572,0,1,2,6,7,9,2.302585092994046,0,0,4,2,9,3,1,0,5238.0
98,4.59511985013459,1,2,3,0,8,12,2.5649493574615367,1,0,2,5,2,0,2,0,7056.0
38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,3,2,0,1368.0
51,3.9512437185814275,0,0,1,2,1,23,3.1780538303479458,0,2,3,2,3,3,1,0,7038.0
56,4.04305126783455,1,2,1,0,6,10,2.3978952727983707,1,1,0,3,0,0,2,0,3360.0
64,4.174387269895637,1,1,4,1,4,22,3.1354942159291497,1,1,2,1,2,0,2,0,8448.0
88,4.48863636973214,1,1,3,4,8,27,3.332204510175204,0,0,2,6,7,0,1,0,14256.0
98,4.59511985013459,1,2,3,0,8,27,3.332204510175204,0,0,2,6,7,2,1,0,15876.0
49,3.912023005428146,0,1,4,0,9,23,3.1780538303479458,0,2,3,2,3,2,1,0,6762.0
70,4.2626798770413155,1,1,0,0,0,23,3.1780538303479458,0,2,3,2,3,1,1,0,9660.0
62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,3,2,0,1488.0
38,3.6635616461296463,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,2,2,0,1824.0
55,4.02535169073515,0,1,0,6,5,21,3.091042453358316,0,0,1,0,1,1,1,0,6930.0
43,3.784189633918261,0,1,3,1,3,10,2.3978952727983707,1,1,0,3,0,2,1,0,2580.0
94,4.553876891600541,1,1,4,3,4,17,2.8903717578961645,0,2,2,3,7,1,1,0,9588.0
67,4.219507705176107,0,1,2,4,7,14,2.70805020110221,1,2,4,0,4,2,1,0,5628.0
81,4.406719247264253,0,0,1,4,1,19,2.995732273553991,0,1,4,5,9,0,1,0,9234.0
89,4.499809670330265,0,2,4,5,9,21,3.091042453358316,0,0,1,0,1,1,1,0,11214.0
76,4.343805421853684,1,1,1,6,6,13,2.6390573296152584,0,1,3,6,3,2,1,0,5928.0
87,4.477336814478207,0,0,2,3,7,26,3.295836866004329,1,2,1,5,6,2,1,0,13572.0
80,4.394449154672439,1,2,0,3,0,11,2.4849066497880004,0,2,1,4,1,1,1,0,5280.0
48,3.8918202981106265,1,0,3,6,8,21,3.091042453358316,0,0,1,0,1,0,3,0,6048.0
55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,1,1,0,1980.0
60,4.110873864173311,1,0,0,4,0,27,3.332204510175204,0,0,2,6,7,3,3,0,9720.0
76,4.343805421853684,1,1,1,6,6,5,1.791759469228055,0,2,0,5,5,1,1,0,2280.0
55,4.02535169073515,0,1,0,6,5,27,3.332204510175204,0,0,2,6,7,0,1,0,8910.0
97,4.584967478670572,0,1,2,6,7,24,3.2188758248682006,1,0,4,3,4,0,1,0,13968.0
53,3.9889840465642745,0,2,3,4,3,1,0.6931471805599453,0,1,1,1,1,0,1,1,318.0
42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,2,2,1,504.0
84,4.442651256490317,1,0,4,0,4,21,3.091042453358316,0,0,1,0,1,1,21,1,10584.0
93,4.543294782270004,0,0,3,2,3,24,3.2188758248682006,1,0,4,3,4,3,3,0,13392.0
90,4.51085950651685,1,0,0,6,0,6,1.9459101490553132,1,0,1,6,6,0,6,1,3240.0
99,4.605170185988092,0,0,4,1,9,7,2.0794415416798357,0,1,2,0,7,2,1,0,4158.0
72,4.290459441148391,1,0,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,1,0,3024.0
48,3.8918202981106265,1,0,3,6,8,24,3.2188758248682006,1,0,4,3,4,1,24,1,6912.0
41,3.7376696182833684,0,2,1,6,1,14,2.70805020110221,1,2,4,0,4,1,1,0,3444.0
58,4.07753744390572,1,1,3,2,8,25,3.258096538021482,0,1,0,4,5,2,1,0,8700.0
92,4.532599493153256,1,2,2,1,2,25,3.258096538021482,0,1,0,4,5,0,1,0,13800.0
49,3.912023005428146,0,1,4,0,9,6,1.9459101490553132,1,0,1,6,6,2,1,0,1764.0
34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,3,1,0,1020.0
86,4.465908118654584,1,2,1,2,6,16,2.833213344056216,1,1,1,2,6,3,2,0,8256.0
72,4.290459441148391,1,0,2,2,2,19,2.995732273553991,0,1,4,5,9,2,1,0,8208.0
68,4.23410650459726,1,2,3,5,8,18,2.9444389791664403,1,0,3,4,8,2,2,0,7344.0
58,4.07753744390572,1,1,3,2,8,16,2.833213344056216,1,1,1,2,6,2,2,0,5568.0
94,4.553876891600541,1,1,4,3,4,22,3.1354942159291497,1,1,2,1,2,2,2,0,12408.0
49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,3,1,0,1176.0
96,4.574710978503383,1,0,1,5,6,13,2.6390573296152584,0,1,3,6,3,0,1,0,7488.0
23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,0,1,0,828.0
12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,3,2,1,144.0
86,4.465908118654584,1,2,1,2,6,4,1.6094379124341003,1,1,4,4,4,3,2,0,2064.0
68,4.23410650459726,1,2,3,5,8,4,1.6094379124341003,1,1,4,4,4,3,4,1,1632.0
55,4.02535169073515,0,1,0,6,5,17,2.8903717578961645,0,2,2,3,7,1,1,0,5610.0
66,4.204692619390966,1,0,1,3,6,9,2.302585092994046,0,0,4,2,9,3,3,0,3564.0
83,4.430816798843313,0,2,3,6,3,17,2.8903717578961645,0,2,2,3,7,2,1,0,8466.0
31,3.4657359027997265,0,1,1,3,1,11,2.4849066497880004,0,2,1,4,1,3,1,0,2046.0
19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,1,0,570.0
50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,0,5,1,1500.0
100,4.61512051684126,1,1,0,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,1,1200.0
31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,1,1,0,930.0
89,4.499809670330265,0,2,4,5,9,30,3.4339872044851463,1,0,0,2,0,1,1,0,16020.0
26,3.295836866004329,1,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,2,1,0,1092.0
59,4.0943445622221,0,2,4,3,9,19,2.995732273553991,0,1,4,5,9,2,1,0,6726.0
72,4.290459441148391,1,0,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,2,1,864.0
20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,3,1,0,360.0
57,4.060443010546419,0,0,2,1,7,17,2.8903717578961645,0,2,2,3,7,1,1,0,5814.0
71,4.276666119016055,0,2,1,1,1,28,3.367295829986474,1,1,3,0,8,1,1,0,11928.0
91,4.5217885770490405,0,1,1,0,1,18,2.9444389791664403,1,0,3,4,8,0,1,0,9828.0
83,4.430816798843313,0,2,3,6,3,22,3.1354942159291497,1,1,2,1,2,3,1,0,10956.0
63,4.1588830833596715,0,0,3,0,3,3,1.3862943611198906,0,0,3,3,3,3,3,1,1134.0
66,4.204692619390966,1,0,1,3,6,13,2.6390573296152584,0,1,3,6,3,3,1,0,5148.0
56,4.04305126783455,1,2,1,0,6,19,2.995732273553991,0,1,4,5,9,2,1,0,6384.0
80,4.394449154672439,1,2,0,3,0,13,2.6390573296152584,0,1,3,6,3,1,1,0,6240.0
92,4.532599493153256,1,2,2,1,2,18,2.9444389791664403,1,0,3,4,8,2,2,0,9936.0
76,4.343805421853684,1,1,1,6,6,16,2.833213344056216,1,1,1,2,6,1,4,0,7296.0
81,4.406719247264253,0,0,1,4,1,29,3.4011973816621555,0,2,4,1,9,0,1,0,14094.0
60,4.110873864173311,1,0,0,4,0,13,2.6390573296152584,0,1,3,6,3,1,1,0,4680.0
49,3.912023005428146,0,1,4,0,9,16,2.833213344056216,1,1,1,2,6,1,1,0,4704.0
41,3.7376696182833684,0,2,1,6,1,14,2.70805020110221,1,2,4,0,4,2,1,0,3444.0
83,4.430816798843313,0,2,3,6,3,22,3.1354942159291497,1,1,2,1,2,1,1,0,10956.0
91,4.5217885770490405,0,1,1,0,1,26,3.295836866004329,1,2,1,5,6,0,13,0,14196.0
89,4.499809670330265,0,2,4,5,9,8,2.1972245773362196,1,2,3,1,8,3,1,0,4272.0
86,4.465908118654584,1,2,1,2,6,19,2.995732273553991,0,1,4,5,9,3,1,0,9804.0
95,4.564348191467836,0,2,0,4,5,30,3.4339872044851463,1,0,0,2,0,0,5,0,17100.0
37,3.6375861597263857,0,1,2,2,7,3,1.3862943611198906,0,0,3,3,3,0,1,0,666.0
65,4.189654742026425,0,2,0,2,5,20,3.044522437723423,1,2,0,6,0,0,5,0,7800.0
22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,2,2,0,1056.0
86,4.465908118654584,1,2,1,2,6,19,2.995732273553991,0,1,4,5,9,0,1,0,9804.0
95,4.564348191467836,0,2,0,4,5,13,2.6390573296152584,0,1,3,6,3,2,1,0,7410.0
86,4.465908118654584,1,2,1,2,6,15,2.772588722239781,0,0,0,1,5,1,1,0,7740.0
63,4.1588830833596715,0,0,3,0,3,10,2.3978952727983707,1,1,0,3,0,2,1,0,3780.0
79,4.382026634673881,0,1,4,2,9,23,3.1780538303479458,0,2,3,2,3,3,1,0,10902.0
70,4.2626798770413155,1,1,0,0,0,1,0.6931471805599453,0,1,1,1,1,2,1,1,420.0
9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,0,3,1,162.0
61,4.127134385045092,0,1,1,5,1,15,2.772588722239781,0,0,0,1,5,2,1,0,5490.0
55,4.02535169073515,0,1,0,6,5,21,3.091042453358316,0,0,1,0,1,2,1,0,6930.0
70,4.2626798770413155,1,1,0,0,0,17,2.8903717578961645,0,2,2,3,7,1,1,0,7140.0
25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,2,1,0,300.0
51,3.9512437185814275,0,0,1,2,1,6,1.9459101490553132,1,0,1,6,6,2,3,0,1836.0
32,3.4965075614664802,1,2,2,4,2,15,2.772588722239781,0,0,0,1,5,2,1,0,2880.0
100,4.61512051684126,1,1,0,2,0,9,2.302585092994046,0,0,4,2,9,1,1,0,5400.0
69,4.248495242049359,0,0,4,6,9,29,3.4011973816621555,0,2,4,1,9,0,1,0,12006.0
33,3.5263605246161616,0,0,3,5,3,14,2.70805020110221,1,2,4,0,4,2,1,0,2772.0
86,4.465908118654584,1,2,1,2,6,30,3.4339872044851463,1,0,0,2,0,3,2,0,15480.0
96,4.574710978503383,1,0,1,5,6,22,3.1354942159291497,1,1,2,1,2,3,2,0,12672.0
53,3.9889840465642745,0,2,3,4,3,6,1.9459101490553132,1,0,1,6,6,2,1,0,1908.0
70,4.2626798770413155,1,1,0,0,0,22,3.1354942159291497,1,1,2,1,2,2,2,0,9240.0
32,3.4965075614664802,1,2,2,4,2,15,2.772588722239781,0,0,0,1,5,3,1,0,2880.0
96,4.574710978503383,1,0,1,5,6,12,2.5649493574615367,1,0,2,5,2,3,12,1,6912.0
80,4.394449154672439,1,2,0,3,0,13,2.6390573296152584,0,1,3,6,3,2,1,0,6240.0
71,4.276666119016055,0,2,1,1,1,3,1.3862943611198906,0,0,3,3,3,0,1,0,1278.0
81,4.406719247264253,0,0,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,3,0,2916.0
56,4.04305126783455,1,2,1,0,6,21,3.091042453358316,0,0,1,0,1,1,7,0,7056.0
74,4.31748811353631,1,2,4,4,4,26,3.295836866004329,1,2,1,5,6,0,2,0,11544.0
47,3.871201010907891,0,2,2,5,7,12,2.5649493574615367,1,0,2,5,2,3,1,0,3384.0
74,4.31748811353631,1,2,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,2,0,2664.0
81,4.406719247264253,0,0,1,4,1,8,2.1972245773362196,1,2,3,1,8,2,1,0,3888.0
88,4.48863636973214,1,1,3,4,8,8,2.1972245773362196,1,2,3,1,8,0,8,1,4224.0
26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,2,1,1,156.0
58,4.07753744390572,1,1,3,2,8,12,2.5649493574615367,1,0,2,5,2,3,2,0,4176.0
17,2.8903717578961645,0,2,2,3,7,7,2.0794415416798357,0,1,2,0,7,0,1,0,714.0
95,4.564348191467836,0,2,0,4,5,15,2.772588722239781,0,0,0,1,5,2,5,0,8550.0
92,4.532599493153256,1,2,2,1,2,22,3.1354942159291497,1,1,2,1,2,3,2,0,12144.0
77,4.356708826689592,0,2,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,1,0,3696.0
81,4.406719247264253,0,0,1,4,1,23,3.1780538303479458,0,2,3,2,3,1,1,0,11178.0
87,4.477336814478207,0,0,2,3,7,18,2.9444389791664403,1,0,3,4,8,0,3,0,9396.0
47,3.871201010907891,0,2,2,5,7,23,3.1780538303479458,0,2,3,2,3,2,1,0,6486.0
61,4.127134385045092,0,1,1,5,1,14,2.70805020110221,1,2,4,0,4,3,1,0,5124.0
98,4.59511985013459,1,2,3,0,8,28,3.367295829986474,1,1,3,0,8,3,14,0,16464.0
78,4.3694478524670215,1,0,3,1,8,20,3.044522437723423,1,2,0,6,0,0,2,0,9360.0
35,3.58351893845611,0,2,0,0,5,8,2.1972245773362196,1,2,3,1,8,1,1,0,1680.0
34,3.5553480614894135,1,1,4,6,4,15,2.772588722239781,0,0,0,1,5,1,1,0,3060.0
82,4.418840607796598,1,1,2,5,2,12,2.5649493574615367,1,0,2,5,2,0,2,0,5904.0
87,4.477336814478207,0,0,2,3,7,25,3.258096538021482,0,1,0,4,5,1,1,0,13050.0
85,4.454347296253507,0,1,0,1,5,10,2.3978952727983707,1,1,0,3,0,1,5,0,5100.0
94,4.553876891600541,1,1,4,3,4,29,3.4011973816621555,0,2,4,1,9,0,1,0,16356.0
40,3.713572066704308,1,1,0,5,0,18,2.9444389791664403,1,0,3,4,8,3,2,0,4320.0
53,3.9889840465642745,0,2,3,4,3,26,3.295836866004329,1,2,1,5,6,3,1,0,8268.0
50,3.9318256327243257,1,2,0,1,0,19,2.995732273553991,0,1,4,5,9,3,1,0,5700.0
69,4.248495242049359,0,0,4,6,9,16,2.833213344056216,1,1,1,2,6,1,1,0,6624.0
73,4.30406509320417,0,1,3,3,3,19,2.995732273553991,0,1,4,5,9,3,1,0,8322.0
85,4.454347296253507,0,1,0,1,5,12,2.5649493574615367,1,0,2,5,2,0,1,0,6120.0
95,4.564348191467836,0,2,0,4,5,25,3.258096538021482,0,1,0,4,5,1,5,0,14250.0
75,4.330733340286331,0,0,0,5,5,23,3.1780538303479458,0,2,3,2,3,2,1,0,10350.0
84,4.442651256490317,1,0,4,0,4,22,3.1354942159291497,1,1,2,1,2,2,2,0,11088.0
56,4.04305126783455,1,2,1,0,6,28,3.367295829986474,1,1,3,0,8,0,28,1,9408.0
94,4.553876891600541,1,1,4,3,4,26,3.295836866004329,1,2,1,5,6,3,2,0,14664.0
86,4.465908118654584,1,2,1,2,6,30,3.4339872044851463,1,0,0,2,0,0,2,0,15480.0
70,4.2626798770413155,1,1,0,0,0,27,3.332204510175204,0,0,2,6,7,0,1,0,11340.0
71,4.276666119016055,0,2,1,1,1,7,2.0794415416798357,0,1,2,0,7,2,1,0,2982.0
94,4.553876891600541,1,1,4,3,4,23,3.1780538303479458,0,2,3,2,3,3,1,0,12972.0
93,4.543294782270004,0,0,3,2,3,16,2.833213344056216,1,1,1,2,6,1,1,0,8928.0
77,4.356708826689592,0,2,2,0,7,15,2.772588722239781,0,0,0,1,5,1,1,0,6930.0
82,4.418840607796598,1,1,2,5,2,12,2.5649493574615367,1,0,2,5,2,3,2,0,5904.0
27,3.332204510175204,0,0,2,6,7,7,2.0794415416798357,0,1,2,0,7,1,1,0,1134.0
93,4.543294782270004,0,0,3,2,3,22,3.1354942159291497,1,1,2,1,2,0,1,0,12276.0
59,4.0943445622221,0,2,4,3,9,26,3.295836866004329,1,2,1,5,6,2,1,0,9204.0
84,4.442651256490317,1,0,4,0,4,11,2.4849066497880004,0,2,1,4,1,1,1,0,5544.0
53,3.9889840465642745,0,2,3,4,3,4,1.6094379124341003,1,1,4,4,4,1,1,0,1272.0
29,3.4011973816621555,0,2,4,1,9,7,2.0794415416798357,0,1,2,0,7,1,1,0,1218.0
49,3.912023005428146,0,1,4,0,9,11,2.4849066497880004,0,2,1,4,1,1,1,0,3234.0
62,4.143134726391533,1,2,2,6,2,30,3.4339872044851463,1,0,0,2,0,0,2,0,11160.0
36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,3,2,1,432.0
93,4.543294782270004,0,0,3,2,3,19,2.995732273553991,0,1,4,5,9,0,1,0,10602.0
78,4.3694478524670215,1,0,3,1,8,19,2.995732273553991,0,1,4,5,9,3,1,0,8892.0
85,4.454347296253507,0,1,0,1,5,9,2.302585092994046,0,0,4,2,9,3,1,0,4590.0
90,4.51085950651685,1,0,0,6,0,22,3.1354942159291497,1,1,2,1,2,3,2,0,11880.0
87,4.477336814478207,0,0,2,3,7,23,3.1780538303479458,0,2,3,2,3,2,1,0,12006.0
30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,3,2,0,2520.0
46,3.8501476017100584,1,1,1,4,6,17,2.8903717578961645,0,2,2,3,7,3,1,0,4692.0
90,4.51085950651685,1,0,0,6,0,13,2.6390573296152584,0,1,3,6,3,0,1,0,7020.0
75,4.330733340286331,0,0,0,5,5,22,3.1354942159291497,1,1,2,1,2,1,1,0,9900.0
88,4.48863636973214,1,1,3,4,8,6,1.9459101490553132,1,0,1,6,6,3,2,0,3168.0
95,4.564348191467836,0,2,0,4,5,8,2.1972245773362196,1,2,3,1,8,3,1,0,4560.0
89,4.499809670330265,0,2,4,5,9,27,3.332204510175204,0,0,2,6,7,1,1,0,14418.0
79,4.382026634673881,0,1,4,2,9,6,1.9459101490553132,1,0,1,6,6,0,1,0,2844.0
64,4.174387269895637,1,1,4,1,4,13,2.6390573296152584,0,1,3,6,3,2,1,0,4992.0
76,4.343805421853684,1,1,1,6,6,19,2.995732273553991,0,1,4,5,9,2,19,1,8664.0
77,4.356708826689592,0,2,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,1,0,924.0
47,3.871201010907891,0,2,2,5,7,18,2.9444389791664403,1,0,3,4,8,2,1,0,5076.0
15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,0,1,0,630.0
58,4.07753744390572,1,1,3,2,8,26,3.295836866004329,1,2,1,5,6,1,2,0,9048.0
58,4.07753744390572,1,1,3,2,8,15,2.772588722239781,0,0,0,1,5,3,1,0,5220.0
59,4.0943445622221,0,2,4,3,9,20,3.044522437723423,1,2,0,6,0,2,1,0,7080.0
87,4.477336814478207,0,0,2,3,7,21,3.091042453358316,0,0,1,0,1,3,3,0,10962.0
85,4.454347296253507,0,1,0,1,5,29,3.4011973816621555,0,2,4,1,9,2,1,0,14790.0
87,4.477336814478207,0,0,2,3,7,19,2.995732273553991,0,1,4,5,9,3,1,0,9918.0
70,4.2626798770413155,1,1,0,0,0,19,2.995732273553991,0,1,4,5,9,0,1,0,7980.0
88,4.48863636973214,1,1,3,4,8,8,2.1972245773362196,1,2,3,1,8,3,8,1,4224.0
38,3.6635616461296463,1,2,3,3,8,17,2.8903717578961645,0,2,2,3,7,2,1,0,3876.0
81,4.406719247264253,0,0,1,4,1,6,1.9459101490553132,1,0,1,6,6,3,3,0,2916.0
59,4.0943445622221,0,2,4,3,9,8,2.1972245773362196,1,2,3,1,8,1,1,0,2832.0
93,4.543294782270004,0,0,3,2,3,28,3.367295829986474,1,1,3,0,8,3,1,0,15624.0
49,3.912023005428146,0,1,4,0,9,2,1.0986122886681098,1,2,2,2,2,2,1,0,588.0
73,4.30406509320417,0,1,3,3,3,17,2.8903717578961645,0,2,2,3,7,1,1,0,7446.0
76,4.343805421853684,1,1,1,6,6,24,3.2188758248682006,1,0,4,3,4,3,4,0,10944.0
99,4.605170185988092,0,0,4,1,9,20,3.044522437723423,1,2,0,6,0,0,1,0,11880.0
65,4.189654742026425,0,2,0,2,5,24,3.2188758248682006,1,0,4,3,4,3,1,0,9360.0
37,3.6375861597263857,0,1,2,2,7,12,2.5649493574615367,1,0,2,5,2,1,1,0,2664.0
39,3.6888794541139363,0,0,4,4,9,2,1.0986122886681098,1,2,2,2,2,1,1,0,468.0
29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,3,1,0,870.0
96,4.574710978503383,1,0,1,5,6,9,2.302585092994046,0,0,4,2,9,3,3,0,5184.0
68,4.23410650459726,1,2,3,5,8,24,3.2188758248682006,1,0,4,3,4,1,4,0,9792.0
63,4.1588830833596715,0,0,3,0,3,24,3.2188758248682006,1,0,4,3,4,3,3,0,9072.0
99,4.605170185988092,0,0,4,1,9,27,3.332204510175204,0,0,2,6,7,2,9,0,16038.0
81,4.406719247264253,0,0,1,4,1,17,2.8903717578961645,0,2,2,3,7,0,1,0,8262.0
11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,0,1,1,66.0
44,3.8066624897703196,1,2,4,2,4,14,2.70805020110221,1,2,4,0,4,2,2,0,3696.0
76,4.343805421853684,1,1,1,6,6,30,3.4339872044851463,1,0,0,2,0,1,2,0,13680.0
58,4.07753744390572,1,1,3,2,8,24,3.2188758248682006,1,0,4,3,4,1,2,0,8352.0
69,4.248495242049359,0,0,4,6,9,26,3.295836866004329,1,2,1,5,6,3,1,0,10764.0
43,3.784189633918261,0,1,3,1,3,15,2.772588722239781,0,0,0,1,5,2,1,0,3870.0
99,4.605170185988092,0,0,4,1,9,22,3.1354942159291497,1,1,2,1,2,0,11,0,13068.0
46,3.8501476017100584,1,1,1,4,6,9,2.302585092994046,0,0,4,2,9,3,1,0,2484.0
97,4.584967478670572,0,1,2,6,7,18,2.9444389791664403,1,0,3,4,8,3,1,0,10476.0
84,4.442651256490317,1,0,4,0,4,24,3.2188758248682006,1,0,4,3,4,2,12,0,12096.0
86,4.465908118654584,1,2,1,2,6,25,3.258096538021482,0,1,0,4,5,0,1,0,12900.0
81,4.406719247264253,0,0,1,4,1,17,2.8903717578961645,0,2,2,3,7,3,1,0,8262.0
28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,2,7,1,1176.0
10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,1,120.0
49,3.912023005428146,0,1,4,0,9,16,2.833213344056216,1,1,1,2,6,3,1,0,4704.0
