slot_n_big,slot_n_big_abs_log1p,slot_n_big_is_even,slot_n_big_mod3,slot_n_big_mod5,slot_n_big_mod7,slot_n_big_mod10,slot_R_big,slot_R_big_abs_log1p,slot_R_big_is_even,slot_R_big_mod3,slot_R_big_mod5,slot_R_big_mod7,slot_R_big_mod10,slot_N_small,slot_N_small_abs_log1p,slot_N_small_is_even,slot_N_small_mod3,slot_N_small_mod5,slot_N_small_mod7,slot_N_small_mod10,slot_r_small,slot_r_small_abs_log1p,slot_r_small_is_even,slot_r_small_mod3,slot_r_small_mod5,slot_r_small_mod7,slot_r_small_mod10,gcd_all,n_multiple_pairs,y
12,2.5649493574615367,1,0,2,5,2,32,3.4965075614664802,1,2,2,4,2,439,6.0867747269123065,0,1,4,5,9,14,2.70805020110221,1,2,4,0,4,1,0,49269.0
7,2.0794415416798357,0,1,2,0,7,41,3.7376696182833684,0,2,1,6,1,194,5.272999558563747,1,2,4,5,4,2,1.0986122886681098,1,2,2,2,2,1,1,7737.0
11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,246,5.5093883366279774,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,1,1,103.0
10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,88,4.48863636973214,1,1,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,2,61.0
7,2.0794415416798357,0,1,2,0,7,57,4.060443010546419,0,0,2,1,7,96,4.574710978503383,1,0,1,5,6,44,3.8066624897703196,1,2,4,2,4,1,0,5975.0
4,1.6094379124341003,1,1,4,4,4,17,2.8903717578961645,0,2,2,3,7,371,5.918893854273146,0,2,1,0,1,15,2.772588722239781,0,0,0,1,5,1,0,33028.0
3,1.3862943611198906,0,0,3,3,3,53,3.9889840465642745,0,2,3,4,3,135,4.912654885736052,0,0,0,2,5,23,3.1780538303479458,0,2,3,2,3,1,1,13657.0
3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,392,5.973809611869261,1,2,2,0,2,13,2.6390573296152584,0,1,3,6,3,1,1,156733.0
9,2.302585092994046,0,0,4,2,9,38,3.6635616461296463,1,2,3,3,8,194,5.272999558563747,1,2,4,5,4,29,3.4011973816621555,0,2,4,1,9,1,0,209163.0
3,1.3862943611198906,0,0,3,3,3,14,2.70805020110221,1,2,4,0,4,375,5.929589143389895,0,0,0,4,5,13,2.6390573296152584,0,1,3,6,3,1,1,36269.0
5,1.791759469228055,0,2,0,5,5,22,3.1354942159291497,1,1,2,1,2,397,5.986452005284438,0,1,2,5,7,12,2.5649493574615367,1,0,2,5,2,1,0,1229.0
11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,378,5.937536205082426,1,0,3,0,8,15,2.772588722239781,0,0,0,1,5,1,0,23111.0
4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,374,5.926926025970411,1,2,4,3,4,15,2.772588722239781,0,0,0,1,5,1,1,90617.0
3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,121,4.804021044733257,0,1,1,2,1,1,0.6931471805599453,0,1,1,1,1,1,3,70.0
9,2.302585092994046,0,0,4,2,9,24,3.2188758248682006,1,0,4,3,4,53,3.9889840465642745,0,2,3,4,3,9,2.302585092994046,0,0,4,2,9,1,1,815.0
10,2.3978952727983707,1,1,0,3,0,58,4.07753744390572,1,1,3,2,8,170,5.14166355650266,1,2,0,2,0,24,3.2188758248682006,1,0,4,3,4,2,1,37709.0
8,2.1972245773362196,1,2,3,1,8,44,3.8066624897703196,1,2,4,2,4,442,6.093569770045136,1,1,2,1,2,19,2.995732273553991,0,1,4,5,9,1,0,52985.0
10,2.3978952727983707,1,1,0,3,0,46,3.8501476017100584,1,1,1,4,6,435,6.077642243349034,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,1,1,99713.0
5,1.791759469228055,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,154,5.043425116919247,1,1,4,0,4,15,2.772588722239781,0,0,0,1,5,1,1,25306.0
12,2.5649493574615367,1,0,2,5,2,50,3.9318256327243257,1,2,0,1,0,286,5.659482215759621,1,1,1,6,6,29,3.4011973816621555,0,2,4,1,9,1,0,81003.0
5,1.791759469228055,0,2,0,5,5,42,3.7612001156935624,1,0,2,0,2,154,5.043425116919247,1,1,4,0,4,32,3.4965075614664802,1,2,2,4,2,1,0,8541.0
3,1.3862943611198906,0,0,3,3,3,41,3.7376696182833684,0,2,1,6,1,63,4.1588830833596715,0,0,3,0,3,13,2.6390573296152584,0,1,3,6,3,1,1,8176.0
11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,437,6.082218910376446,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,1,1,10189.0
4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,0,1,4,5,9,223,5.4116460518550396,0,1,3,6,3,9,2.302585092994046,0,0,4,2,9,1,0,13130.0
11,2.4849066497880004,0,2,1,4,1,34,3.5553480614894135,1,1,4,6,4,264,5.579729825986222,1,0,4,5,4,13,2.6390573296152584,0,1,3,6,3,1,1,114905.0
7,2.0794415416798357,0,1,2,0,7,48,3.8918202981106265,1,0,3,6,8,197,5.288267030694535,0,2,2,1,7,43,3.784189633918261,0,1,3,1,3,1,0,20015.0
11,2.4849066497880004,0,2,1,4,1,23,3.1780538303479458,0,2,3,2,3,234,5.459585514144159,1,0,4,3,4,17,2.8903717578961645,0,2,2,3,7,1,0,90924.0
5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,185,5.225746673713202,0,2,0,3,5,3,1.3862943611198906,0,0,3,3,3,1,1,1007.0
3,1.3862943611198906,0,0,3,3,3,53,3.9889840465642745,0,2,3,4,3,93,4.543294782270004,0,0,3,2,3,11,2.4849066497880004,0,2,1,4,1,1,1,8896.0
5,1.791759469228055,0,2,0,5,5,55,4.02535169073515,0,1,0,6,5,42,3.7612001156935624,1,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,1,1,4097.0
6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,174,5.1647859739235145,1,0,4,6,4,14,2.70805020110221,1,2,4,0,4,2,1,8227.0
3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,110,4.709530201312334,1,2,0,5,0,5,1.791759469228055,0,2,0,5,5,1,2,6408.0
5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,360,5.8888779583328805,1,0,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,4,844.0
6,1.9459101490553132,1,0,1,6,6,28,3.367295829986474,1,1,3,0,8,209,5.3471075307174685,0,2,4,6,9,13,2.6390573296152584,0,1,3,6,3,1,0,19114.0
12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,433,6.073044534100405,0,1,3,6,3,14,2.70805020110221,1,2,4,0,4,1,0,30927.0
4,1.6094379124341003,1,1,4,4,4,42,3.7612001156935624,1,0,2,0,2,409,6.016157159698354,0,1,4,3,9,3,1.3862943611198906,0,0,3,3,3,1,1,2896.0
6,1.9459101490553132,1,0,1,6,6,39,3.6888794541139363,0,0,4,4,9,228,5.43372200355424,1,0,3,4,8,19,2.995732273553991,0,1,4,5,9,1,2,84310.0
8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,55,4.02535169073515,0,1,0,6,5,9,2.302585092994046,0,0,4,2,9,1,1,1745.0
10,2.3978952727983707,1,1,0,3,0,59,4.0943445622221,0,2,4,3,9,416,6.0330862217988015,1,2,1,3,6,37,3.6375861597263857,0,1,2,2,7,1,0,450561.0
9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,530,6.274762021241939,1,2,0,5,0,1,0.6931471805599453,0,1,1,1,1,1,3,3607.0
8,2.1972245773362196,1,2,3,1,8,23,3.1780538303479458,0,2,3,2,3,62,4.143134726391533,1,2,2,6,2,7,2.0794415416798357,0,1,2,0,7,1,0,640.0
10,2.3978952727983707,1,1,0,3,0,57,4.060443010546419,0,0,2,1,7,49,3.912023005428146,0,1,4,0,9,41,3.7376696182833684,0,2,1,6,1,1,0,30866.0
6,1.9459101490553132,1,0,1,6,6,34,3.5553480614894135,1,1,4,6,4,420,6.042632833682381,1,0,0,0,0,16,2.833213344056216,1,1,1,2,6,2,1,12875.0
7,2.0794415416798357,0,1,2,0,7,52,3.970291913552122,1,1,2,3,2,495,6.206575926724928,0,0,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,1,62.0
9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,459,6.131226489483141,0,0,4,4,9,2,1.0986122886681098,1,2,2,2,2,1,2,1567.0
12,2.5649493574615367,1,0,2,5,2,50,3.9318256327243257,1,2,0,1,0,95,4.564348191467836,0,2,0,4,5,23,3.1780538303479458,0,2,3,2,3,1,0,48531.0
6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,185,5.225746673713202,0,2,0,3,5,8,2.1972245773362196,1,2,3,1,8,1,0,20023.0
10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,131,4.882801922586371,0,2,1,5,1,17,2.8903717578961645,0,2,2,3,7,1,0,19537.0
4,1.6094379124341003,1,1,4,4,4,21,3.091042453358316,0,0,1,0,1,156,5.056245805348308,1,0,1,2,6,13,2.6390573296152584,0,1,3,6,3,1,2,5431.0
8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,413,6.025865973825314,0,2,3,0,3,14,2.70805020110221,1,2,4,0,4,1,0,12959.0
12,2.5649493574615367,1,0,2,5,2,37,3.6375861597263857,0,1,2,2,7,167,5.123963979403259,0,2,2,6,7,6,1.9459101490553132,1,0,1,6,6,1,1,1129.0
12,2.5649493574615367,1,0,2,5,2,50,3.9318256327243257,1,2,0,1,0,354,5.872117789475416,1,0,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,1,34631.0
3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,357,5.8805329864007,0,0,2,0,7,13,2.6390573296152584,0,1,3,6,3,1,2,21857.0
10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,162,5.093750200806762,1,0,2,1,2,13,2.6390573296152584,0,1,3,6,3,1,1,41433.0
12,2.5649493574615367,1,0,2,5,2,58,4.07753744390572,1,1,3,2,8,624,6.437751649736401,1,0,4,1,4,3,1.3862943611198906,0,0,3,3,3,1,3,107719.0
4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,266,5.58724865840025,1,2,1,0,6,11,2.4849066497880004,0,2,1,4,1,1,1,12099.0
6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,182,5.209486152841421,1,2,2,0,2,8,2.1972245773362196,1,2,3,1,8,1,0,33717.0
10,2.3978952727983707,1,1,0,3,0,31,3.4657359027997265,0,1,1,3,1,491,6.198478716492308,0,2,1,1,1,27,3.332204510175204,0,0,2,6,7,1,0,46172.0
9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,335,5.817111159963204,0,2,0,6,5,35,3.58351893845611,0,2,0,0,5,1,0,46777.0
10,2.3978952727983707,1,1,0,3,0,27,3.332204510175204,0,0,2,6,7,199,5.298317366548036,0,1,4,3,9,16,2.833213344056216,1,1,1,2,6,1,0,9397.0
3,1.3862943611198906,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,44,3.8066624897703196,1,2,4,2,4,16,2.833213344056216,1,1,1,2,6,1,0,9827.0
3,1.3862943611198906,0,0,3,3,3,44,3.8066624897703196,1,2,4,2,4,23,3.1780538303479458,0,2,3,2,3,29,3.4011973816621555,0,2,4,1,9,1,0,237.0
10,2.3978952727983707,1,1,0,3,0,38,3.6635616461296463,1,2,3,3,8,319,5.768320995793772,0,1,4,4,9,18,2.9444389791664403,1,0,3,4,8,1,0,12041.0
9,2.302585092994046,0,0,4,2,9,19,2.995732273553991,0,1,4,5,9,468,6.150602768446279,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,1,2,536.0
4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,154,5.043425116919247,1,1,4,0,4,22,3.1354942159291497,1,1,2,1,2,2,2,4583.0
9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,348,5.855071922202427,1,0,3,5,8,6,1.9459101490553132,1,0,1,6,6,1,1,8132.0
10,2.3978952727983707,1,1,0,3,0,53,3.9889840465642745,0,2,3,4,3,481,6.1779441140506,0,1,1,5,1,25,3.258096538021482,0,1,0,4,5,1,0,211866.0
4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,4,4,4,1,1,549.0
7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,442,6.093569770045136,1,1,2,1,2,14,2.70805020110221,1,2,4,0,4,1,1,17253.0
9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,469,6.152732694704104,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,1,3,382.0
10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,110,4.709530201312334,1,2,0,5,0,12,2.5649493574615367,1,0,2,5,2,1,1,8773.0
6,1.9459101490553132,1,0,1,6,6,59,4.0943445622221,0,2,4,3,9,383,5.950642552587727,0,2,3,5,3,17,2.8903717578961645,0,2,2,3,7,1,0,384330.0
3,1.3862943611198906,0,0,3,3,3,32,3.4965075614664802,1,2,2,4,2,355,5.87493073085203,0,1,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,3,5777.0
6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,467,6.148468295917647,0,2,2,5,7,1,0.6931471805599453,0,1,1,1,1,1,4,2969.0
4,1.6094379124341003,1,1,4,4,4,59,4.0943445622221,0,2,4,3,9,111,4.718498871295094,0,0,1,6,1,54,4.007333185232471,1,0,4,5,4,1,0,115555.0
8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,83,4.430816798843313,0,2,3,6,3,21,3.091042453358316,0,0,1,0,1,1,0,2587.0
11,2.4849066497880004,0,2,1,4,1,27,3.332204510175204,0,0,2,6,7,266,5.58724865840025,1,2,1,0,6,21,3.091042453358316,0,0,1,0,1,1,0,9992.0
4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,72,4.290459441148391,1,0,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,2,1017.0
12,2.5649493574615367,1,0,2,5,2,44,3.8066624897703196,1,2,4,2,4,62,4.143134726391533,1,2,2,6,2,19,2.995732273553991,0,1,4,5,9,1,0,1699.0
7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,617,6.42648845745769,0,2,2,1,7,1,0.6931471805599453,0,1,1,1,1,1,3,1889.0
8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,42,3.7612001156935624,1,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,1,1,3243.0
5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,158,5.0689042022202315,1,2,3,4,8,22,3.1354942159291497,1,1,2,1,2,1,0,40390.0
7,2.0794415416798357,0,1,2,0,7,42,3.7612001156935624,1,0,2,0,2,415,6.030685260261263,0,1,0,2,5,21,3.091042453358316,0,0,1,0,1,1,3,2923.0
7,2.0794415416798357,0,1,2,0,7,48,3.8918202981106265,1,0,3,6,8,310,5.739792912179234,1,1,0,2,0,11,2.4849066497880004,0,2,1,4,1,1,0,54365.0
5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,102,4.634728988229636,1,0,2,4,2,7,2.0794415416798357,0,1,2,0,7,1,1,20957.0
5,1.791759469228055,0,2,0,5,5,54,4.007333185232471,1,0,4,5,4,262,5.572154032177765,1,1,2,3,2,41,3.7376696182833684,0,2,1,6,1,1,0,64387.0
6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,442,6.093569770045136,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,3,2669.0
3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,0,4,0,159,5.075173815233827,0,0,4,5,9,56,4.04305126783455,1,2,1,0,6,1,2,66611.0
3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,388,5.963579343618446,1,1,3,3,8,24,3.2188758248682006,1,0,4,3,4,1,2,1187.0
5,1.791759469228055,0,2,0,5,5,29,3.4011973816621555,0,2,4,1,9,175,5.170483995038151,0,1,0,0,5,16,2.833213344056216,1,1,1,2,6,1,1,703.0
10,2.3978952727983707,1,1,0,3,0,38,3.6635616461296463,1,2,3,3,8,414,6.028278520230698,1,0,4,1,4,14,2.70805020110221,1,2,4,0,4,2,0,13773.0
9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,260,5.564520407322694,1,2,0,1,0,14,2.70805020110221,1,2,4,0,4,1,1,33367.0
10,2.3978952727983707,1,1,0,3,0,48,3.8918202981106265,1,0,3,6,8,126,4.844187086458591,1,0,1,0,6,23,3.1780538303479458,0,2,3,2,3,1,0,130507.0
12,2.5649493574615367,1,0,2,5,2,55,4.02535169073515,0,1,0,6,5,166,5.117993812416755,1,1,1,5,6,18,2.9444389791664403,1,0,3,4,8,1,0,2815.0
7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,549,6.309918278226516,0,0,4,3,9,1,0.6931471805599453,0,1,1,1,1,1,3,2817.0
10,2.3978952727983707,1,1,0,3,0,44,3.8066624897703196,1,2,4,2,4,28,3.367295829986474,1,1,3,0,8,35,3.58351893845611,0,2,0,0,5,1,0,3141.0
5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,306,5.726847747587197,1,0,1,5,6,3,1.3862943611198906,0,0,3,3,3,1,1,26087.0
6,1.9459101490553132,1,0,1,6,6,39,3.6888794541139363,0,0,4,4,9,447,6.104793232414985,0,0,2,6,7,36,3.6109179126442243,1,0,1,1,6,3,1,211675.0
4,1.6094379124341003,1,1,4,4,4,36,3.6109179126442243,1,0,1,1,6,424,6.052089168924417,1,1,4,4,4,28,3.367295829986474,1,1,3,0,8,4,3,6043.0
8,2.1972245773362196,1,2,3,1,8,37,3.6375861597263857,0,1,2,2,7,389,5.966146739123692,0,2,4,4,9,28,3.367295829986474,1,1,3,0,8,1,0,19301.0
3,1.3862943611198906,0,0,3,3,3,57,4.060443010546419,0,0,2,1,7,40,3.713572066704308,1,1,0,5,0,32,3.4965075614664802,1,2,2,4,2,1,1,11437.0
8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,190,5.25227342804663,1,1,0,1,0,15,2.772588722239781,0,0,0,1,5,1,0,8963.0
10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,267,5.5909869805108565,0,0,2,1,7,8,2.1972245773362196,1,2,3,1,8,1,0,36927.0
11,2.4849066497880004,0,2,1,4,1,15,2.772588722239781,0,0,0,1,5,273,5.6131281063880705,0,0,3,0,3,13,2.6390573296152584,0,1,3,6,3,1,1,27238.0
8,2.1972245773362196,1,2,3,1,8,36,3.6109179126442243,1,0,1,1,6,494,6.20455776256869,1,2,4,4,4,9,2.302585092994046,0,0,4,2,9,1,1,5987.0
11,2.4849066497880004,0,2,1,4,1,49,3.912023005428146,0,1,4,0,9,293,5.683579767338681,0,2,3,6,3,24,3.2188758248682006,1,0,4,3,4,1,0,169075.0
3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,490,6.19644412779452,1,1,0,0,0,13,2.6390573296152584,0,1,3,6,3,1,1,65409.0
10,2.3978952727983707,1,1,0,3,0,51,3.9512437185814275,0,0,1,2,1,184,5.220355825078324,1,1,4,2,4,22,3.1354942159291497,1,1,2,1,2,1,0,2285.0
9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,178,5.187385805840755,1,1,3,3,8,4,1.6094379124341003,1,1,4,4,4,1,0,894.0
11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,0,4,5,126,4.844187086458591,1,0,1,0,6,20,3.044522437723423,1,2,0,6,0,1,0,239.0
8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,33,3.5263605246161616,0,0,3,5,3,5,1.791759469228055,0,2,0,5,5,1,0,434.0
6,1.9459101490553132,1,0,1,6,6,34,3.5553480614894135,1,1,4,6,4,132,4.890349128221754,1,0,2,6,2,4,1.6094379124341003,1,1,4,4,4,2,2,2915.0
6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,159,5.075173815233827,0,0,4,5,9,5,1.791759469228055,0,2,0,5,5,1,1,535.0
12,2.5649493574615367,1,0,2,5,2,54,4.007333185232471,1,0,4,5,4,579,6.363028103540465,0,0,4,5,9,6,1.9459101490553132,1,0,1,6,6,3,2,31097.0
6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,66,4.204692619390966,1,0,1,3,6,8,2.1972245773362196,1,2,3,1,8,2,1,527.0
3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,301,5.71042701737487,0,1,1,0,1,22,3.1354942159291497,1,1,2,1,2,1,1,6829.0
9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,1,0,0,4,0,380,5.942799375126701,1,2,0,2,0,35,3.58351893845611,0,2,0,0,5,1,0,158377.0
10,2.3978952727983707,1,1,0,3,0,31,3.4657359027997265,0,1,1,3,1,208,5.342334251964811,1,1,3,5,8,21,3.091042453358316,0,0,1,0,1,1,0,7387.0
9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,126,4.844187086458591,1,0,1,0,6,16,2.833213344056216,1,1,1,2,6,1,1,319.0
5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,120,4.795790545596741,1,0,0,1,0,1,0.6931471805599453,0,1,1,1,1,1,5,1007.0
9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,274,5.616771097666572,1,1,4,1,4,4,1.6094379124341003,1,1,4,4,4,1,0,1588.0
10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,468,6.150602768446279,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,1,2,21795.0
5,1.791759469228055,0,2,0,5,5,22,3.1354942159291497,1,1,2,1,2,76,4.343805421853684,1,1,1,6,6,9,2.302585092994046,0,0,4,2,9,1,0,14645.0
8,2.1972245773362196,1,2,3,1,8,39,3.6888794541139363,0,0,4,4,9,78,4.3694478524670215,1,0,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,2,313.0
8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,75,4.330733340286331,0,0,0,5,5,21,3.091042453358316,0,0,1,0,1,1,1,279.0
10,2.3978952727983707,1,1,0,3,0,47,3.871201010907891,0,2,2,5,7,131,4.882801922586371,0,2,1,5,1,8,2.1972245773362196,1,2,3,1,8,1,0,46113.0
3,1.3862943611198906,0,0,3,3,3,51,3.9512437185814275,0,0,1,2,1,197,5.288267030694535,0,2,2,1,7,22,3.1354942159291497,1,1,2,1,2,1,1,110939.0
11,2.4849066497880004,0,2,1,4,1,27,3.332204510175204,0,0,2,6,7,108,4.6913478822291435,1,0,3,3,8,12,2.5649493574615367,1,0,2,5,2,1,2,5407.0
10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,121,4.804021044733257,0,1,1,2,1,4,1.6094379124341003,1,1,4,4,4,1,0,1675.0
12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,409,6.016157159698354,0,1,4,3,9,10,2.3978952727983707,1,1,0,3,0,1,0,47629.0
11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,0,4,5,89,4.499809670330265,0,2,4,5,9,16,2.833213344056216,1,1,1,2,6,1,0,5393.0
8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,406,6.008813185442595,1,1,1,0,6,14,2.70805020110221,1,2,4,0,4,2,2,11535.0
4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,184,5.220355825078324,1,1,4,2,4,3,1.3862943611198906,0,0,3,3,3,1,3,323.0
9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,102,4.634728988229636,1,0,2,4,2,34,3.5553480614894135,1,1,4,6,4,1,1,21599.0
9,2.302585092994046,0,0,4,2,9,53,3.9889840465642745,0,2,3,4,3,393,5.976350909297934,0,0,3,1,3,19,2.995732273553991,0,1,4,5,9,1,0,24607.0
12,2.5649493574615367,1,0,2,5,2,43,3.784189633918261,0,1,3,1,3,145,4.983606621708336,0,1,0,5,5,15,2.772588722239781,0,0,0,1,5,1,0,12496.0
7,2.0794415416798357,0,1,2,0,7,51,3.9512437185814275,0,0,1,2,1,378,5.937536205082426,1,0,3,0,8,3,1.3862943611198906,0,0,3,3,3,1,3,19196.0
5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,297,5.697093486505405,0,0,2,3,7,5,1.791759469228055,0,2,0,5,5,1,1,7286.0
3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,396,5.983936280687191,1,0,1,4,6,6,1.9459101490553132,1,0,1,6,6,3,6,7463.0
5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,456,6.124683390894205,1,0,1,1,6,38,3.6635616461296463,1,2,3,3,8,1,2,70265.0
10,2.3978952727983707,1,1,0,3,0,36,3.6109179126442243,1,0,1,1,6,405,6.0063531596017325,0,0,0,6,5,31,3.4657359027997265,0,1,1,3,1,1,0,22651.0
4,1.6094379124341003,1,1,4,4,4,47,3.871201010907891,0,2,2,5,7,357,5.8805329864007,0,0,2,0,7,35,3.58351893845611,0,2,0,0,5,1,0,593004.0
8,2.1972245773362196,1,2,3,1,8,23,3.1780538303479458,0,2,3,2,3,67,4.219507705176107,0,1,2,4,7,13,2.6390573296152584,0,1,3,6,3,1,0,18338.0
6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,291,5.676753802268282,0,0,1,4,1,16,2.833213344056216,1,1,1,2,6,1,0,20059.0
6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,215,5.375278407684165,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,1,5011.0
4,1.6094379124341003,1,1,4,4,4,23,3.1780538303479458,0,2,3,2,3,205,5.327876168789581,0,1,0,2,5,20,3.044522437723423,1,2,0,6,0,1,1,32157.0
10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,0,5,0,269,5.598421958998375,0,2,4,3,9,13,2.6390573296152584,0,1,3,6,3,1,1,34451.0
7,2.0794415416798357,0,1,2,0,7,54,4.007333185232471,1,0,4,5,4,202,5.313205979041787,1,1,2,6,2,9,2.302585092994046,0,0,4,2,9,1,1,713.0
4,1.6094379124341003,1,1,4,4,4,38,3.6635616461296463,1,2,3,3,8,31,3.4657359027997265,0,1,1,3,1,19,2.995732273553991,0,1,4,5,9,1,1,175.0
7,2.0794415416798357,0,1,2,0,7,19,2.995732273553991,0,1,4,5,9,37,3.6375861597263857,0,1,2,2,7,17,2.8903717578961645,0,2,2,3,7,1,0,1698.0
