slot_town_name,slot_total_residents,slot_total_residents_abs_log1p,slot_total_residents_is_even,slot_total_residents_mod3,slot_total_residents_mod5,slot_total_residents_mod7,slot_total_residents_mod10,slot_item_a_name,slot_item_b_name,slot_item_c_name,slot_universal_item_name,slot_count_item_a,slot_count_item_a_abs_log1p,slot_count_item_a_is_even,slot_count_item_a_mod3,slot_count_item_a_mod5,slot_count_item_a_mod7,slot_count_item_a_mod10,slot_count_item_b,slot_count_item_b_abs_log1p,slot_count_item_b_sign,slot_count_item_b_is_even,slot_count_item_b_mod3,slot_count_item_b_mod5,slot_count_item_b_mod7,slot_count_item_b_mod10,slot_count_item_c,slot_count_item_c_abs_log1p,slot_count_item_c_sign,slot_count_item_c_is_even,slot_count_item_c_mod3,slot_count_item_c_mod5,slot_count_item_c_mod7,slot_count_item_c_mod10,slot_count_universal,slot_count_universal_abs_log1p,slot_count_universal_is_even,slot_count_universal_mod3,slot_count_universal_mod5,slot_count_universal_mod7,slot_count_universal_mod10,slot_exactly_two_count,slot_exactly_two_count_abs_log1p,slot_exactly_two_count_sign,slot_exactly_two_count_is_even,slot_exactly_two_count_mod3,slot_exactly_two_count_mod5,slot_exactly_two_count_mod7,slot_exactly_two_count_mod10,slot_exactly_three_count,slot_exactly_three_count_abs_log1p,slot_exactly_three_count_sign,slot_exactly_three_count_is_even,slot_exactly_three_count_mod3,slot_exactly_three_count_mod5,slot_exactly_three_count_mod7,slot_exactly_three_count_mod10,gcd_all,n_multiple_pairs,y
8,798,6.683360945766275,1,0,3,0,8,7,6,13,2,798,6.683360945766275,1,0,3,0,8,199,5.298317366548036,1,0,1,4,3,9,0,0.0,0,1,0,0,0,0,798,6.683360945766275,1,0,3,0,8,573,6.352629396319567,1,0,0,3,6,3,176,5.176149732573829,1,1,2,1,1,6,1,3,24.0
5,1579,7.365180126021013,0,1,4,4,9,5,1,14,4,1579,7.365180126021013,0,1,4,4,9,1455,7.283448228756631,1,0,0,0,6,5,0,0.0,0,1,0,0,0,0,1579,7.365180126021013,0,1,4,4,9,116,4.762173934797756,1,1,2,1,4,6,1306,7.175489713624222,1,1,1,1,4,6,1,3,102.0
8,565,6.338594078203183,0,1,0,5,5,1,16,1,0,565,6.338594078203183,0,1,0,5,5,167,5.123963979403259,1,0,2,2,6,7,0,0.0,0,1,0,0,0,0,565,6.338594078203183,0,1,0,5,5,397,5.986452005284438,1,0,1,2,5,7,79,4.382026634673881,1,0,1,4,2,9,1,3,59.0
7,1683,7.428927194802272,0,0,3,3,3,10,15,7,0,1683,7.428927194802272,0,0,3,3,3,133,4.897839799950911,1,0,1,3,0,3,0,0.0,0,1,0,0,0,0,1683,7.428927194802272,0,0,3,3,3,1544,7.3427791893318455,1,1,2,4,4,4,136,4.919980925828125,1,1,1,1,3,6,1,3,0.0
5,1163,7.059617628291383,0,2,3,1,3,12,9,11,1,1163,7.059617628291383,0,2,3,1,3,39,3.6888794541139363,1,0,0,4,4,9,0,0.0,0,1,0,0,0,0,1163,7.059617628291383,0,2,3,1,3,1136,7.036148493750536,1,1,2,1,2,6,12,2.5649493574615367,1,1,0,2,5,2,1,3,14.0
3,1548,7.3453648404168685,1,0,3,1,8,12,2,10,4,1548,7.3453648404168685,1,0,3,1,8,737,6.6039438246004725,1,0,2,2,2,7,0,0.0,0,1,0,0,0,0,1548,7.3453648404168685,1,0,3,1,8,617,6.42648845745769,1,0,2,2,1,7,57,4.060443010546419,1,0,0,2,1,7,1,3,518.0
6,969,6.877296071497429,0,0,4,3,9,5,1,14,1,969,6.877296071497429,0,0,4,3,9,572,6.35088571671474,1,1,2,2,5,2,0,0.0,0,1,0,0,0,0,969,6.877296071497429,0,0,4,3,9,224,5.41610040220442,1,1,2,4,0,4,408,6.013715156042802,1,1,0,3,2,8,1,3,167.0
0,1382,7.232010331664759,1,2,2,3,2,3,0,5,5,1044,6.951772164398911,1,0,4,1,4,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1382,7.232010331664759,1,2,2,3,2,696,6.546785410760524,1,1,0,1,3,6,12,2.5649493574615367,1,1,0,2,5,2,2,3,108.0
6,830,6.7226297948554485,1,2,0,4,0,17,4,1,2,830,6.7226297948554485,1,2,0,4,0,17,2.8903717578961645,1,0,2,2,3,7,0,0.0,0,1,0,0,0,0,830,6.7226297948554485,1,2,0,4,0,811,6.699500340161678,1,0,1,1,6,1,6,1.9459101490553132,1,1,0,1,6,6,1,3,8.0
0,543,6.298949246855942,0,0,3,4,3,15,9,13,5,543,6.298949246855942,0,0,3,4,3,348,5.855071922202427,1,1,0,3,5,8,0,0.0,0,1,0,0,0,0,543,6.298949246855942,0,0,3,4,3,203,5.318119993844216,1,0,2,3,0,3,308,5.733341276897746,1,1,2,3,0,8,1,3,24.0
8,886,6.787844982309579,1,1,1,4,6,2,16,8,4,886,6.787844982309579,1,1,1,4,6,777,6.656726524178391,1,0,0,2,0,7,0,0.0,0,1,0,0,0,0,886,6.787844982309579,1,1,1,4,6,64,4.174387269895637,1,1,1,4,1,4,495,6.206575926724928,1,0,0,0,5,5,1,3,203.0
6,895,6.79794041297493,0,1,0,6,5,16,4,17,0,895,6.79794041297493,0,1,0,6,5,255,5.545177444479562,1,0,0,0,3,5,0,0.0,0,1,0,0,0,0,895,6.79794041297493,0,1,0,6,5,620,6.431331081933479,1,1,2,0,4,0,256,5.54907608489522,1,1,1,1,4,6,1,3,6.0
1,1423,7.261225091971921,0,1,3,2,3,4,14,1,3,1423,7.261225091971921,0,1,3,2,3,1423,7.261225091971921,1,0,1,3,2,3,25,3.258096538021482,1,0,1,0,4,5,1423,7.261225091971921,0,1,3,2,3,551,6.313548046277095,1,0,2,1,5,1,167,5.123963979403259,1,0,2,2,6,7,1,6,662.0
5,1123,7.024649030453636,0,1,3,3,3,3,7,0,2,1123,7.024649030453636,0,1,3,3,3,1015,6.923628628138427,1,0,1,0,0,5,0,0.0,0,1,0,0,0,0,1123,7.024649030453636,0,1,3,3,3,377,5.934894195619588,1,0,2,2,6,7,207,5.337538079701318,1,0,0,2,4,7,1,3,449.0
8,1050,6.957497370876951,1,0,0,0,0,13,17,10,3,1050,6.957497370876951,1,0,0,0,0,36,3.6109179126442243,1,1,0,1,1,6,0,0.0,0,1,0,0,0,0,1050,6.957497370876951,1,0,0,0,0,984,6.892641641172089,1,1,0,4,4,4,30,3.4339872044851463,1,1,0,0,2,0,6,6,14.0
1,1542,7.341483852363161,1,0,2,2,2,10,2,8,0,1542,7.341483852363161,1,0,2,2,2,593,6.386879319362645,1,0,2,3,5,3,0,0.0,0,1,0,0,0,0,1542,7.341483852363161,1,0,2,2,2,1124,7.025538314638521,1,1,2,4,4,4,81,4.406719247264253,1,0,0,1,4,1,1,3,283.0
5,1307,7.176254532017144,0,2,2,5,7,2,11,12,4,1307,7.176254532017144,0,2,2,5,7,43,3.784189633918261,1,0,1,3,1,3,0,0.0,0,1,0,0,0,0,1307,7.176254532017144,0,2,2,5,7,1264,7.142827401161621,1,1,1,4,4,4,34,3.5553480614894135,1,1,1,4,6,4,1,3,6.0
1,467,6.148468295917647,0,2,2,5,7,8,9,4,3,467,6.148468295917647,0,2,2,5,7,185,5.225746673713202,1,0,2,0,3,5,0,0.0,0,1,0,0,0,0,467,6.148468295917647,0,2,2,5,7,33,3.5263605246161616,1,0,0,3,5,3,5,1.791759469228055,1,0,2,0,5,5,1,4,203.0
8,1250,7.1316985104669115,1,2,0,4,0,13,5,8,2,1250,7.1316985104669115,1,2,0,4,0,146,4.990432586778736,1,1,2,1,6,6,0,0.0,0,1,0,0,0,0,1250,7.1316985104669115,1,2,0,4,0,858,6.755768921984255,1,1,0,3,4,8,221,5.402677381872279,1,0,2,1,4,1,1,3,32.0
0,962,6.870053411798126,1,2,2,3,2,0,1,6,2,937,6.843749949006225,0,1,2,6,7,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,962,6.870053411798126,1,2,2,3,2,795,6.679599185844383,1,0,0,0,4,5,29,3.4011973816621555,1,0,2,4,1,9,1,1,28.0
2,479,6.173786103901937,0,2,4,3,9,16,11,0,2,479,6.173786103901937,0,2,4,3,9,170,5.14166355650266,1,1,2,0,2,0,0,0.0,0,1,0,0,0,0,479,6.173786103901937,0,2,4,3,9,304,5.720311776607412,1,1,1,4,3,4,168,5.1298987149230735,1,1,0,3,0,8,1,3,3.0
7,642,6.466144724237619,1,0,2,5,2,15,9,9,4,496,6.208590026096629,1,1,1,6,6,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,642,6.466144724237619,1,0,2,5,2,401,5.996452088619021,1,0,2,1,2,1,40,3.713572066704308,1,1,1,0,5,0,1,1,5.0
6,1508,7.319202458767849,1,2,3,3,8,5,7,11,3,1508,7.319202458767849,1,2,3,3,8,821,6.71174039505618,1,0,2,1,2,1,0,0.0,0,1,0,0,0,0,1508,7.319202458767849,1,2,3,3,8,64,4.174387269895637,1,1,1,4,1,4,777,6.656726524178391,1,0,0,2,0,7,1,3,237.0
4,308,5.733341276897746,1,2,3,0,8,1,9,6,3,293,5.683579767338681,0,2,3,6,3,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,308,5.733341276897746,1,2,3,0,8,249,5.521460917862246,1,0,0,4,4,9,16,2.833213344056216,1,1,1,1,2,6,1,1,4.0
0,354,5.872117789475416,1,0,4,4,4,1,8,0,3,354,5.872117789475416,1,0,4,4,4,92,4.532599493153256,1,1,2,2,1,2,0,0.0,0,1,0,0,0,0,354,5.872117789475416,1,0,4,4,4,246,5.5093883366279774,1,1,0,1,1,6,82,4.418840607796598,1,1,1,2,5,2,2,4,12.0
5,1955,7.578656850594762,0,2,0,2,5,14,8,12,2,1955,7.578656850594762,0,2,0,2,5,1275,7.151485463904735,1,0,0,0,1,5,0,0.0,0,1,0,0,0,0,1955,7.578656850594762,0,2,0,2,5,585,6.373319789577012,1,0,0,0,4,5,1165,7.061334366910438,1,0,1,0,3,5,5,3,105.0
2,511,6.238324625039508,0,1,1,0,1,14,6,10,1,511,6.238324625039508,0,1,1,0,1,12,2.5649493574615367,1,1,0,2,5,2,0,0.0,0,1,0,0,0,0,511,6.238324625039508,0,1,1,0,1,493,6.202535517187923,1,0,1,3,3,3,9,2.302585092994046,1,0,0,4,2,9,1,3,4.0
5,750,6.621405651764134,1,0,0,1,0,13,17,13,2,750,6.621405651764134,1,0,0,1,0,215,5.375278407684165,1,0,2,0,5,5,0,0.0,0,1,0,0,0,0,750,6.621405651764134,1,0,0,1,0,557,6.324358962381311,1,0,2,2,4,7,81,4.406719247264253,1,0,0,1,4,1,1,3,82.0
4,1320,7.186144304522325,1,0,0,4,0,12,15,4,2,784,6.665683717782408,1,1,4,0,4,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1320,7.186144304522325,1,0,0,4,0,248,5.517452896464707,1,1,2,3,3,8,253,5.537334267018537,1,0,1,3,1,3,1,1,10.0
7,839,6.733401891837359,0,2,4,6,9,16,4,7,2,839,6.733401891837359,0,2,4,6,9,3,1.3862943611198906,1,0,0,3,3,3,0,0.0,0,1,0,0,0,0,839,6.733401891837359,0,2,4,6,9,735,6.601230118728877,1,0,0,0,0,5,52,3.970291913552122,1,1,1,2,3,2,1,4,1.0
1,356,5.877735781779639,1,2,1,6,6,3,5,1,0,275,5.62040086571715,0,2,0,2,5,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,356,5.877735781779639,1,2,1,6,6,102,4.634728988229636,1,1,0,2,4,2,43,3.784189633918261,1,0,1,3,1,3,1,1,29.0
3,533,6.280395838960195,0,2,3,1,3,14,14,15,2,533,6.280395838960195,0,2,3,1,3,33,3.5263605246161616,1,0,0,3,5,3,0,0.0,0,1,0,0,0,0,533,6.280395838960195,0,2,3,1,3,455,6.1224928095143865,1,0,2,0,0,5,3,1.3862943611198906,1,0,0,3,3,3,1,4,35.0
8,1238,7.122059881629142,1,2,3,6,8,2,7,14,0,1238,7.122059881629142,1,2,3,6,8,809,6.697034247666484,1,0,2,4,4,9,0,0.0,0,1,0,0,0,0,1238,7.122059881629142,1,2,3,6,8,495,6.206575926724928,1,0,0,0,5,5,653,6.483107351457199,1,0,2,3,2,3,1,3,82.0
2,361,5.8916442118257715,0,1,1,4,1,14,13,5,2,361,5.8916442118257715,0,1,1,4,1,279,5.634789603169249,1,0,0,4,6,9,0,0.0,0,1,0,0,0,0,361,5.8916442118257715,0,1,1,4,1,26,3.295836866004329,1,1,2,1,5,6,79,4.382026634673881,1,0,1,4,2,9,1,3,152.0
1,878,6.778784897685177,1,2,3,3,8,6,1,9,5,878,6.778784897685177,1,2,3,3,8,372,5.921578419643816,1,1,0,2,1,2,0,0.0,0,1,0,0,0,0,878,6.778784897685177,1,2,3,3,8,216,5.37989735354046,1,1,0,1,6,6,508,6.2324480165505225,1,1,1,3,4,8,2,3,6.0
6,1418,7.257707677160043,1,2,3,4,8,15,5,1,3,1418,7.257707677160043,1,2,3,4,8,854,6.75110146893676,1,1,2,4,0,4,0,0.0,0,1,0,0,0,0,1418,7.257707677160043,1,2,3,4,8,294,5.68697535633982,1,1,0,4,0,4,62,4.143134726391533,1,1,2,2,6,2,2,3,618.0
7,1559,7.352441100243583,0,2,4,5,9,2,9,11,3,1559,7.352441100243583,0,2,4,5,9,121,4.804021044733257,1,0,1,1,2,1,0,0.0,0,1,0,0,0,0,1559,7.352441100243583,0,2,4,5,9,1401,7.2456550675945355,1,0,0,1,1,1,108,4.6913478822291435,1,1,0,3,3,8,1,3,21.0
0,1765,7.476472381163905,0,1,0,1,5,15,5,1,4,1765,7.476472381163905,0,1,0,1,5,1765,7.476472381163905,1,0,1,0,1,5,721,6.582025138892826,1,0,1,1,0,1,1765,7.476472381163905,0,1,0,1,5,12,2.5649493574615367,1,1,0,2,5,2,798,6.683360945766275,1,1,0,3,0,8,1,6,881.0
2,1876,7.537430036586509,1,1,1,0,6,7,7,10,2,1876,7.537430036586509,1,1,1,0,6,548,6.3080984415095305,1,1,2,3,2,8,0,0.0,0,1,0,0,0,0,1876,7.537430036586509,1,1,1,0,6,1163,7.059617628291383,1,0,2,3,1,3,176,5.176149732573829,1,1,2,1,1,6,1,3,303.0
1,714,6.5722825426940075,1,0,4,0,4,1,17,1,5,714,6.5722825426940075,1,0,4,0,4,297,5.697093486505405,1,0,0,2,3,7,0,0.0,0,1,0,0,0,0,714,6.5722825426940075,1,0,4,0,4,292,5.680172609017068,1,1,1,2,5,2,7,2.0794415416798357,1,0,1,2,0,7,1,6,235.0
4,1333,7.195937226475569,0,1,3,3,3,9,9,3,4,1333,7.195937226475569,0,1,3,3,3,180,5.198497031265826,1,1,0,0,5,0,0,0.0,0,1,0,0,0,0,1333,7.195937226475569,0,1,3,3,3,985,6.893656354602635,1,0,1,0,5,5,3,1.3862943611198906,1,0,0,3,3,3,1,4,174.0
8,1024,6.932447891572509,1,1,4,2,4,6,15,3,4,1024,6.932447891572509,1,1,4,2,4,595,6.39024066706535,1,0,1,0,0,5,0,0.0,0,1,0,0,0,0,1024,6.932447891572509,1,1,4,2,4,431,6.068425588244111,1,0,2,1,4,1,534,6.282266746896006,1,1,0,4,2,4,1,3,40.0
1,1742,7.463363045520021,1,2,2,6,2,3,0,7,0,1742,7.463363045520021,1,2,2,6,2,202,5.313205979041787,1,1,1,2,6,2,0,0.0,0,1,0,0,0,0,1742,7.463363045520021,1,2,2,6,2,742,6.610696044717759,1,1,1,2,0,2,286,5.659482215759621,1,1,1,1,6,6,2,3,210.0
2,804,6.690842277418564,1,0,4,6,4,15,7,17,5,804,6.690842277418564,1,0,4,6,4,312,5.746203190540153,1,1,0,2,4,2,0,0.0,0,1,0,0,0,0,804,6.690842277418564,1,0,4,6,4,526,6.267200548541362,1,1,1,1,1,6,202,5.313205979041787,1,1,1,2,6,2,2,3,62.0
6,1270,7.147559271189454,1,1,0,3,0,9,5,17,3,1270,7.147559271189454,1,1,0,3,0,1270,7.147559271189454,1,1,1,0,3,0,20,3.044522437723423,1,1,2,0,6,0,1270,7.147559271189454,1,1,0,3,0,570,6.3473892096560105,1,1,0,0,3,0,107,4.68213122712422,1,0,2,2,2,7,1,6,592.0
1,321,5.7745515455444085,0,0,1,6,1,14,13,13,2,318,5.765191102784844,1,0,3,3,8,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,321,5.7745515455444085,0,0,1,6,1,277,5.627621113690637,1,0,1,2,4,7,19,2.995732273553991,1,0,1,4,5,9,1,1,1.0
2,1597,7.37650812632622,0,1,2,1,7,17,3,0,5,1555,7.349873704738337,0,1,0,1,5,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1597,7.37650812632622,0,1,2,1,7,898,6.80128303447162,1,1,1,3,2,8,198,5.293304824724492,1,1,0,3,2,8,1,1,87.0
7,1842,7.519149957669823,1,0,2,1,2,15,15,6,2,1842,7.519149957669823,1,0,2,1,2,672,6.511745329644728,1,1,0,2,0,2,0,0.0,0,1,0,0,0,0,1842,7.519149957669823,1,0,2,1,2,166,5.117993812416755,1,1,1,1,5,6,511,6.238324625039508,1,0,1,1,0,1,1,3,442.0
3,1977,7.589841512182657,0,0,2,3,7,1,13,0,0,1977,7.589841512182657,0,0,2,3,7,1474,7.29641326877392,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,1977,7.589841512182657,0,0,2,3,7,45,3.828641396489095,1,0,0,0,3,5,1619,7.3901814282264295,1,0,2,4,2,9,1,3,56.0
8,978,6.88653164253051,1,0,3,5,8,12,4,3,5,978,6.88653164253051,1,0,3,5,8,607,6.410174881966167,1,0,1,2,5,7,0,0.0,0,1,0,0,0,0,978,6.88653164253051,1,0,3,5,8,555,6.320768294250582,1,0,0,0,2,5,239,5.480638923341991,1,0,2,4,1,9,1,3,184.0
0,1246,7.1284959456800365,1,1,1,0,6,6,6,7,5,1246,7.1284959456800365,1,1,1,0,6,865,6.763884908562435,1,0,1,0,4,5,0,0.0,0,1,0,0,0,0,1246,7.1284959456800365,1,1,1,0,6,326,5.7899601708972535,1,1,2,1,4,6,831,6.723832440821209,1,0,0,1,5,1,1,3,41.0
0,1995,7.59890045687141,0,0,0,0,5,13,9,4,4,1995,7.59890045687141,0,0,0,0,5,239,5.480638923341991,1,0,2,4,1,9,0,0.0,0,1,0,0,0,0,1995,7.59890045687141,0,0,0,0,5,1750,7.467942332285852,1,1,1,0,0,0,236,5.4680601411351315,1,1,2,1,5,6,1,3,4.0
7,703,6.556778356158042,0,1,3,3,3,10,7,2,0,703,6.556778356158042,0,1,3,3,3,19,2.995732273553991,1,0,1,4,5,9,0,0.0,0,1,0,0,0,0,703,6.556778356158042,0,1,3,3,3,673,6.513230110912307,1,0,1,3,1,3,23,3.1780538303479458,1,0,2,3,2,3,1,6,1.0
5,1483,7.302496423727326,0,1,3,6,3,12,12,7,4,1483,7.302496423727326,0,1,3,6,3,213,5.365976015021851,1,0,0,3,3,3,0,0.0,0,1,0,0,0,0,1483,7.302496423727326,0,1,3,6,3,1316,7.183111701743281,1,1,2,1,0,6,91,4.5217885770490405,1,0,1,1,0,1,1,3,66.0
5,425,6.054439346269371,0,2,0,5,5,9,3,4,4,425,6.054439346269371,0,2,0,5,5,12,2.5649493574615367,1,1,0,2,5,2,0,0.0,0,1,0,0,0,0,425,6.054439346269371,0,2,0,5,5,157,5.062595033026967,1,0,1,2,3,7,53,3.9889840465642745,1,0,2,3,4,3,1,3,58.0
0,1072,6.9782137426306985,1,1,2,1,2,16,10,7,4,1072,6.9782137426306985,1,1,2,1,2,214,5.3706380281276624,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,1072,6.9782137426306985,1,1,2,1,2,909,6.813444599510896,1,0,0,4,6,9,37,3.6375861597263857,1,0,1,2,2,7,1,3,101.0
6,1060,6.966967138613983,1,1,0,3,0,11,5,3,0,1060,6.966967138613983,1,1,0,3,0,313,5.749392985908253,1,0,1,3,5,3,0,0.0,0,1,0,0,0,0,1060,6.966967138613983,1,1,0,3,0,592,6.385194398997726,1,1,1,2,4,2,140,4.948759890378168,1,1,2,0,0,0,1,3,167.0
8,1140,7.039660349862076,1,0,0,6,0,7,10,15,2,1140,7.039660349862076,1,0,0,6,0,581,6.366470447731438,1,0,2,1,0,1,0,0.0,0,1,0,0,0,0,1140,7.039660349862076,1,0,0,6,0,564,6.336825731146441,1,1,0,4,4,4,565,6.338594078203183,1,0,1,0,5,5,1,3,9.0
6,1684,7.429520842786462,1,1,4,4,4,9,0,4,4,1434,7.268920128193722,1,0,4,6,4,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1684,7.429520842786462,1,1,4,4,4,326,5.7899601708972535,1,1,2,1,4,6,545,6.302618975744905,1,0,2,0,6,5,1,1,6.0
8,893,6.795705775173514,0,2,3,4,3,17,13,14,0,893,6.795705775173514,0,2,3,4,3,849,6.745236349484363,1,0,0,4,2,9,0,0.0,0,1,0,0,0,0,893,6.795705775173514,0,2,3,4,3,48,3.8918202981106265,1,1,0,3,6,8,805,6.692083742506628,1,0,1,0,0,5,1,3,28.0
6,902,6.805722553416985,1,2,2,6,2,0,3,14,5,902,6.805722553416985,1,2,2,6,2,382,5.948034989180646,1,1,1,2,4,2,0,0.0,0,1,0,0,0,0,902,6.805722553416985,1,2,2,6,2,171,5.147494476813453,1,0,0,1,3,1,393,5.976350909297934,1,0,0,3,1,3,1,3,109.0
1,1136,7.036148493750536,1,2,1,2,6,14,2,0,1,1136,7.036148493750536,1,2,1,2,6,743,6.612041034833092,1,0,2,3,1,3,0,0.0,0,1,0,0,0,0,1136,7.036148493750536,1,2,1,2,6,410,6.018593214496234,1,1,2,0,4,0,289,5.66988092298052,1,0,1,4,2,9,1,3,297.0
7,1553,7.348587530927593,0,2,3,6,3,16,0,16,4,1553,7.348587530927593,0,2,3,6,3,162,5.093750200806762,1,1,0,2,1,2,0,0.0,0,1,0,0,0,0,1553,7.348587530927593,0,2,3,6,3,1443,7.275172319452771,1,0,0,3,1,3,25,3.258096538021482,1,0,1,0,4,5,1,3,74.0
1,1675,7.424165281042028,0,1,0,2,5,8,9,3,5,1642,7.404279118037268,1,1,2,4,2,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1675,7.424165281042028,0,1,0,2,5,1035,6.943122422819428,1,0,0,0,6,5,275,5.62040086571715,1,0,2,0,2,5,1,1,19.0
5,1153,7.050989447068045,0,1,3,5,3,0,13,12,0,1153,7.050989447068045,0,1,3,5,3,682,6.52649485957079,1,1,1,2,3,2,0,0.0,0,1,0,0,0,0,1153,7.050989447068045,0,1,3,5,3,235,5.4638318050256105,1,0,1,0,4,5,749,6.620073206530356,1,0,2,4,0,9,1,3,34.0
6,419,6.040254711277414,0,2,4,6,9,15,9,16,5,419,6.040254711277414,0,2,4,6,9,147,4.997212273764115,1,0,0,2,0,7,0,0.0,0,1,0,0,0,0,419,6.040254711277414,0,2,4,6,9,264,5.579729825986222,1,1,0,4,5,4,124,4.8283137373023015,1,1,1,4,5,4,1,3,18.0
5,842,6.736966958001855,1,2,2,2,2,6,0,7,2,842,6.736966958001855,1,2,2,2,2,394,5.978885764901122,1,1,1,4,2,4,0,0.0,0,1,0,0,0,0,842,6.736966958001855,1,2,2,2,2,340,5.831882477283517,1,1,1,0,4,0,382,5.948034989180646,1,1,1,2,4,2,2,3,44.0
3,1389,7.237059026124737,0,0,4,3,9,10,6,7,1,1241,7.124478262493424,0,2,1,2,1,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1389,7.237059026124737,0,0,4,3,9,1117,7.0192966537150445,1,0,1,2,4,7,2,1.0986122886681098,1,1,2,2,2,2,1,1,40.0
7,610,6.415096959171596,1,1,0,1,0,5,4,3,1,610,6.415096959171596,1,1,0,1,0,290,5.673323267171493,1,1,2,0,3,0,0,0.0,0,1,0,0,0,0,610,6.415096959171596,1,1,0,1,0,384,5.953243334287785,1,1,0,4,6,4,150,5.017279836814924,1,1,0,0,3,0,2,3,72.0
7,334,5.814130531825066,1,1,4,5,4,11,5,7,2,334,5.814130531825066,1,1,4,5,4,260,5.564520407322694,1,1,2,0,1,0,0,0.0,0,1,0,0,0,0,334,5.814130531825066,1,1,4,5,4,61,4.127134385045092,1,0,1,1,5,1,223,5.4116460518550396,1,0,1,3,6,3,1,3,29.0
2,493,6.202535517187923,0,1,3,3,3,10,11,5,3,493,6.202535517187923,0,1,3,3,3,78,4.3694478524670215,1,1,0,3,1,8,0,0.0,0,1,0,0,0,0,493,6.202535517187923,0,1,3,3,3,387,5.961005339623274,1,0,0,2,2,7,86,4.465908118654584,1,1,2,1,2,6,1,3,4.0
0,657,6.489204931325317,0,0,2,6,7,13,9,15,4,657,6.489204931325317,0,0,2,6,7,267,5.5909869805108565,1,0,0,2,1,7,0,0.0,0,1,0,0,0,0,657,6.489204931325317,0,0,2,6,7,48,3.8918202981106265,1,1,0,3,6,8,435,6.077642243349034,1,0,0,0,1,5,3,3,2.0
2,696,6.546785410760524,1,0,1,3,6,5,17,11,0,675,6.516193076042964,0,0,0,3,5,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,696,6.546785410760524,1,0,1,3,6,612,6.418364935936212,1,1,0,2,3,2,24,3.2188758248682006,1,1,0,4,3,4,3,3,5.0
2,1708,7.443663683115591,1,1,3,0,8,5,5,0,5,1708,7.443663683115591,1,1,3,0,8,953,6.860663671448287,1,0,2,3,1,3,0,0.0,0,1,0,0,0,0,1708,7.443663683115591,1,1,3,0,8,760,6.634633357861686,1,1,1,0,4,0,817,6.706862336602747,1,0,1,2,5,7,1,3,89.0
8,1358,7.214504414151143,1,2,3,0,8,4,1,7,5,1358,7.214504414151143,1,2,3,0,8,386,5.958424693029782,1,1,2,1,1,6,0,0.0,0,1,0,0,0,0,1358,7.214504414151143,1,2,3,0,8,974,6.882437470997847,1,1,2,4,1,4,280,5.638354669333745,1,1,1,0,0,0,2,3,70.0
7,1748,7.466799475018602,1,2,3,5,8,14,12,9,1,1748,7.466799475018602,1,2,3,5,8,297,5.697093486505405,1,0,0,2,3,7,0,0.0,0,1,0,0,0,0,1748,7.466799475018602,1,2,3,5,8,1362,7.217443431696533,1,1,0,2,4,2,214,5.3706380281276624,1,1,1,4,4,4,1,3,85.0
1,439,6.0867747269123065,0,1,4,5,9,3,16,14,0,439,6.0867747269123065,0,1,4,5,9,298,5.700443573390687,1,1,1,3,4,8,0,0.0,0,1,0,0,0,0,439,6.0867747269123065,0,1,4,5,9,14,2.70805020110221,1,1,2,4,0,4,108,4.6913478822291435,1,1,0,3,3,8,1,3,169.0
0,640,6.46302945692067,1,1,0,3,0,3,5,5,2,640,6.46302945692067,1,1,0,3,0,44,3.8066624897703196,1,1,2,4,2,4,0,0.0,0,1,0,0,0,0,640,6.46302945692067,1,1,0,3,0,349,5.857933154483459,1,0,1,4,6,9,157,5.062595033026967,1,0,1,2,3,7,1,3,7.0
5,1423,7.261225091971921,0,1,3,2,3,1,1,4,1,1423,7.261225091971921,0,1,3,2,3,379,5.940171252720432,1,0,1,4,1,9,0,0.0,0,1,0,0,0,0,1423,7.261225091971921,0,1,3,2,3,986,6.894670039433482,1,1,2,1,6,6,336,5.820082930352362,1,1,0,1,0,6,1,3,48.0
3,712,6.569481420414296,1,1,2,5,2,13,1,13,0,712,6.569481420414296,1,1,2,5,2,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,712,6.569481420414296,1,1,2,5,2,712,6.569481420414296,1,1,1,2,5,2,0,0.0,0,1,0,0,0,0,712,6,0.0
