slot_tube_radius,slot_tube_radius_abs_log1p,slot_tube_radius_is_even,slot_tube_radius_mod3,slot_tube_radius_mod5,slot_tube_radius_mod7,slot_tube_radius_mod10,slot_axis_distance,slot_axis_distance_abs_log1p,slot_axis_distance_is_even,slot_axis_distance_mod3,slot_axis_distance_mod5,slot_axis_distance_mod7,slot_axis_distance_mod10,slot_sphere_radius,slot_sphere_radius_abs_log1p,slot_sphere_radius_is_even,slot_sphere_radius_mod3,slot_sphere_radius_mod5,slot_sphere_radius_mod7,slot_sphere_radius_mod10,gcd_all,n_multiple_pairs,y
16,2.833213344056216,1,1,1,2,6,24,3.2188758248682006,1,0,4,3,4,43,3.784189633918261,0,1,3,1,3,1,0,11539.0
19,2.995732273553991,0,1,4,5,9,17,2.8903717578961645,0,2,2,3,7,49,3.912023005428146,0,1,4,0,9,1,0,991.0
4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,28,3.367295829986474,1,1,3,0,8,4,3,13.0
8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,29,3.4011973816621555,0,2,4,1,9,1,1,4489.0
13,2.6390573296152584,0,1,3,6,3,17,2.8903717578961645,0,2,2,3,7,31,3.4657359027997265,0,1,1,3,1,1,0,7247.0
16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,35,3.58351893845611,0,2,0,0,5,1,1,3209.0
4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,1,0,421.0
9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,1,1,211.0
5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,14,2.70805020110221,1,2,4,0,4,1,1,1151.0
13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,43,3.784189633918261,0,1,3,1,3,1,0,679.0
9,2.302585092994046,0,0,4,2,9,24,3.2188758248682006,1,0,4,3,4,36,3.6109179126442243,1,0,1,1,6,3,1,69.0
17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,23,3.1780538303479458,0,2,3,2,3,1,0,421.0
11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,26,3.295836866004329,1,2,1,5,6,1,1,6847.0
14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,1,2,569.0
7,2.0794415416798357,0,1,2,0,7,14,2.70805020110221,1,2,4,0,4,30,3.4339872044851463,1,0,0,2,0,1,1,6731.0
2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,1,1,1049.0
20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,34,3.5553480614894135,1,1,4,6,4,1,2,529.0
2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,0,4,5,1,0,1321.0
9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,1,0,1259.0
18,2.9444389791664403,1,0,3,4,8,27,3.332204510175204,0,0,2,6,7,48,3.8918202981106265,1,0,3,6,8,3,0,1351.0
3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,31,3.4657359027997265,0,1,1,3,1,1,0,161.0
10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,26,3.295836866004329,1,2,1,5,6,2,0,83.0
13,2.6390573296152584,0,1,3,6,3,15,2.772588722239781,0,0,0,1,5,35,3.58351893845611,0,2,0,0,5,1,0,2451.0
10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,0,2,2,3,7,1,1,869.0
2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,22,3.1354942159291497,1,1,2,1,2,2,3,41.0
17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,0,4,5,1,0,467.0
11,2.4849066497880004,0,2,1,4,1,14,2.70805020110221,1,2,4,0,4,28,3.367295829986474,1,1,3,0,8,1,1,9287.0
12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,0,2,0,2,1,221.0
17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,23,3.1780538303479458,0,2,3,2,3,1,0,431.0
10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,28,3.367295829986474,1,1,3,0,8,1,0,1991.0
19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,0,3,0,39,3.6888794541139363,0,0,4,4,9,1,0,799.0
13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,42,3.7612001156935624,1,0,2,0,2,1,0,2503.0
9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,27,3.332204510175204,0,0,2,6,7,1,1,37.0
9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,37,3.6375861597263857,0,1,2,2,7,1,0,1826.0
13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,35,3.58351893845611,0,2,0,0,5,1,0,2539.0
19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,1,0,519.0
6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,32,3.4965075614664802,1,2,2,4,2,2,1,823.0
19,2.995732273553991,0,1,4,5,9,8,2.1972245773362196,1,2,3,1,8,37,3.6375861597263857,0,1,2,2,7,1,0,766.0
18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,23,3.1780538303479458,0,2,3,2,3,1,0,3517.0
13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,42,3.7612001156935624,1,0,2,0,2,1,0,1411.0
18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,25,3.258096538021482,0,1,0,4,5,1,2,1201.0
12,2.5649493574615367,1,0,2,5,2,21,3.091042453358316,0,0,1,0,1,42,3.7612001156935624,1,0,2,0,2,3,1,211.0
12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,1,0,6481.0
4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,16,2.833213344056216,1,1,1,2,6,1,3,23.0
15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,43,3.784189633918261,0,1,3,1,3,1,0,848.0
16,2.833213344056216,1,1,1,2,6,25,3.258096538021482,0,1,0,4,5,42,3.7612001156935624,1,0,2,0,2,1,0,8777.0
18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,28,3.367295829986474,1,1,3,0,8,1,1,871.0
9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,39,3.6888794541139363,0,0,4,4,9,3,0,157.0
4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,26,3.295836866004329,1,2,1,5,6,2,1,997.0
11,2.4849066497880004,0,2,1,4,1,17,2.8903717578961645,0,2,2,3,7,32,3.4965075614664802,1,2,2,4,2,1,0,12871.0
19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,0,4,5,1,0,541.0
14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,21,3.091042453358316,0,0,1,0,1,1,1,29.0
16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,1,0,4793.0
12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,2,2,61.0
15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,5,2,25.0
14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,31,3.4657359027997265,0,1,1,3,1,1,0,4237.0
17,2.8903717578961645,0,2,2,3,7,16,2.833213344056216,1,1,1,2,6,34,3.5553480614894135,1,1,4,6,4,1,1,67.0
6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,1,0,73.0
5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,21,3.091042453358316,0,0,1,0,1,1,2,313.0
5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,1,1,37.0
17,2.8903717578961645,0,2,2,3,7,18,2.9444389791664403,1,0,3,4,8,44,3.8066624897703196,1,2,4,2,4,1,0,3175.0
2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,31,3.4657359027997265,0,1,1,3,1,1,1,4181.0
8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,1,1,881.0
3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,17,2.8903717578961645,0,2,2,3,7,1,0,71.0
16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,45,3.828641396489095,0,0,0,3,5,1,0,30569.0
11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,29,3.4011973816621555,0,2,4,1,9,1,2,679.0
11,2.4849066497880004,0,2,1,4,1,23,3.1780538303479458,0,2,3,2,3,40,3.713572066704308,1,1,0,5,0,1,0,21719.0
11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,39,3.6888794541139363,0,0,4,4,9,1,0,4561.0
3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,31,3.4657359027997265,0,1,1,3,1,1,1,1313.0
19,2.995732273553991,0,1,4,5,9,24,3.2188758248682006,1,0,4,3,4,47,3.871201010907891,0,2,2,5,7,1,0,1863.0
20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,43,3.784189633918261,0,1,3,1,3,1,1,10049.0
9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,1,0,3199.0
7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,17,2.8903717578961645,0,2,2,3,7,1,0,134.0
12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,35,3.58351893845611,0,2,0,0,5,1,1,6121.0
5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,1,0,1019.0
13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,1,2,11.0
4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,23,3.1780538303479458,0,2,3,2,3,1,0,425.0
15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,36,3.6109179126442243,1,0,1,1,6,1,0,137.0
7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,36,3.6109179126442243,1,0,1,1,6,1,0,9311.0
16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,34,3.5553480614894135,1,1,4,6,4,1,2,497.0
8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,33,3.5263605246161616,0,0,3,5,3,1,0,2317.0
7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,37,3.6375861597263857,0,1,2,2,7,1,0,424.0
12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,21,3.091042453358316,0,0,1,0,1,1,0,313.0
10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,1,2,529.0
15,2.772588722239781,0,0,0,1,5,16,2.833213344056216,1,1,1,2,6,37,3.6375861597263857,0,1,2,2,7,1,0,2363.0
17,2.8903717578961645,0,2,2,3,7,20,3.044522437723423,1,2,0,6,0,45,3.828641396489095,0,0,0,3,5,1,0,4042.0
9,2.302585092994046,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,36,3.6109179126442243,1,0,1,1,6,1,1,151.0
3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,32,3.4965075614664802,1,2,2,4,2,1,1,4471.0
16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,34,3.5553480614894135,1,1,4,6,4,2,1,2401.0
20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,32,3.4965075614664802,1,2,2,4,2,1,0,93.0
11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,38,3.6635616461296463,1,2,3,3,8,1,0,5503.0
13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,21,3.091042453358316,0,0,1,0,1,1,2,409.0
9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,26,3.295836866004329,1,2,1,5,6,1,0,5743.0
10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,1,1,3281.0
11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,25,3.258096538021482,0,1,0,4,5,1,2,527.0
15,2.772588722239781,0,0,0,1,5,21,3.091042453358316,0,0,1,0,1,45,3.828641396489095,0,0,0,3,5,3,1,67.0
7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,1,0,821.0
2,1.0986122886681098,1,2,2,2,2,22,3.1354942159291497,1,1,2,1,2,32,3.4965075614664802,1,2,2,4,2,2,2,959.0
18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,46,3.8501476017100584,1,1,1,4,6,2,0,235.0
15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,34,3.5553480614894135,1,1,4,6,4,1,1,2971.0
8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,34,3.5553480614894135,1,1,4,6,4,1,0,175.0
5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,1,1,2099.0
19,2.995732273553991,0,1,4,5,9,9,2.302585092994046,0,0,4,2,9,46,3.8501476017100584,1,1,1,4,6,1,0,1943.0
3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,1,1,631.0
10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,32,3.4965075614664802,1,2,2,4,2,1,0,171.0
16,2.833213344056216,1,1,1,2,6,21,3.091042453358316,0,0,1,0,1,40,3.713572066704308,1,1,0,5,0,1,0,21.0
12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,31,3.4657359027997265,0,1,1,3,1,1,1,2305.0
13,2.6390573296152584,0,1,3,6,3,19,2.995732273553991,0,1,4,5,9,37,3.6375861597263857,0,1,2,2,7,1,0,9739.0
9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,2,6,1,1,1039.0
10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,1,0,87.0
7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,1,0,89.0
6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,36,3.6109179126442243,1,0,1,1,6,3,1,43.0
16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,28,3.367295829986474,1,1,3,0,8,2,0,123.0
14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,43,3.784189633918261,0,1,3,1,3,1,0,4163.0
14,2.70805020110221,1,2,4,0,4,13,2.6390573296152584,0,1,3,6,3,38,3.6635616461296463,1,2,3,3,8,1,0,145.0
11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,0,5,0,1,0,2253.0
9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,17,2.8903717578961645,0,2,2,3,7,1,0,205.0
6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,31,3.4657359027997265,0,1,1,3,1,1,0,3901.0
3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,1,2,73.0
18,2.9444389791664403,1,0,3,4,8,21,3.091042453358316,0,0,1,0,1,46,3.8501476017100584,1,1,1,4,6,1,0,653.0
9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,0,6,0,1,2,679.0
9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,0,2,0,3,1,1171.0
3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,30,3.4339872044851463,1,0,0,2,0,1,1,439.0
18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,34,3.5553480614894135,1,1,4,6,4,1,0,1787.0
16,2.833213344056216,1,1,1,2,6,11,2.4849066497880004,0,2,1,4,1,46,3.8501476017100584,1,1,1,4,6,1,0,4513.0
16,2.833213344056216,1,1,1,2,6,9,2.302585092994046,0,0,4,2,9,45,3.828641396489095,0,0,0,3,5,1,1,14729.0
16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,38,3.6635616461296463,1,2,3,3,8,1,0,2425.0
13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,1,0,851.0
17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,0,3,0,34,3.5553480614894135,1,1,4,6,4,1,1,43.0
16,2.833213344056216,1,1,1,2,6,11,2.4849066497880004,0,2,1,4,1,32,3.4965075614664802,1,2,2,4,2,1,1,47.0
6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,24,3.2188758248682006,1,0,4,3,4,2,1,143.0
12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,37,3.6375861597263857,0,1,2,2,7,1,0,10993.0
14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,36,3.6109179126442243,1,0,1,1,6,1,1,2543.0
8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,1,1,905.0
7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,35,3.58351893845611,0,2,0,0,5,1,1,31.0
10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,32,3.4965075614664802,1,2,2,4,2,1,2,391.0
8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,1,1,185.0
18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,37,3.6375861597263857,0,1,2,2,7,1,0,17029.0
5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,28,3.367295829986474,1,1,3,0,8,1,0,5519.0
2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,2,2,131.0
17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,0,3,0,43,3.784189633918261,0,1,3,1,3,1,0,809.0
15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,34,3.5553480614894135,1,1,4,6,4,1,1,3991.0
2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,23,3.1780538303479458,0,2,3,2,3,1,0,1537.0
6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,27,3.332204510175204,0,0,2,6,7,3,1,293.0
2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,13,2.6390573296152584,0,1,3,6,3,1,0,107.0
15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,5,3,19.0
4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,22,3.1354942159291497,1,1,2,1,2,2,1,293.0
8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,33,3.5263605246161616,0,0,3,5,3,1,2,1553.0
18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,27,3.332204510175204,0,0,2,6,7,1,0,89.0
3,1.3862943611198906,0,0,3,3,3,22,3.1354942159291497,1,1,2,1,2,32,3.4965075614664802,1,2,2,4,2,1,0,5239.0
20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,28,3.367295829986474,1,1,3,0,8,1,0,39.0
20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,35,3.58351893845611,0,2,0,0,5,1,0,761.0
3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,27,3.332204510175204,0,0,2,6,7,3,2,47.0
8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,24,3.2188758248682006,1,0,4,3,4,1,1,37.0
9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,35,3.58351893845611,0,2,0,0,5,1,1,1517.0
3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,26,3.295836866004329,1,2,1,5,6,1,1,3475.0
7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,34,3.5553480614894135,1,1,4,6,4,1,0,845.0
12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,2,2,29.0
13,2.6390573296152584,0,1,3,6,3,8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,1,0,6439.0
2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,2,3,191.0
18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,0,5,0,2,2,1039.0
13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,29,3.4011973816621555,0,2,4,1,9,1,0,2221.0
18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,48,3.8918202981106265,1,0,3,6,8,2,0,107.0
17,2.8903717578961645,0,2,2,3,7,24,3.2188758248682006,1,0,4,3,4,44,3.8066624897703196,1,2,4,2,4,1,0,12517.0
3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,1,1,13.0
4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,1,0,1409.0
15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,36,3.6109179126442243,1,0,1,1,6,1,0,1079.0
13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,27,3.332204510175204,0,0,2,6,7,1,2,631.0
12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,1,1,1129.0
20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,33,3.5263605246161616,0,0,3,5,3,1,2,2009.0
8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,30,3.4339872044851463,1,0,0,2,0,1,0,1289.0
5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,1,0,77.0
15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,1,0,49.0
10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,31,3.4657359027997265,0,1,1,3,1,1,0,7681.0
8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,27,3.332204510175204,0,0,2,6,7,1,0,3257.0
6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,0,6,0,1,2,151.0
6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,27,3.332204510175204,0,0,2,6,7,1,1,149.0
10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,16,2.833213344056216,1,1,1,2,6,1,2,119.0
7,2.0794415416798357,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,31,3.4657359027997265,0,1,1,3,1,1,0,2615.0
5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,27,3.332204510175204,0,0,2,6,7,1,0,1121.0
13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,25,3.258096538021482,0,1,0,4,5,1,2,553.0
5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,34,3.5553480614894135,1,1,4,6,4,1,0,8951.0
10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,1,1,253.0
6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,19,2.995732273553991,0,1,4,5,9,1,0,2377.0
5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,1,1,71.0
17,2.8903717578961645,0,2,2,3,7,18,2.9444389791664403,1,0,3,4,8,39,3.6888794541139363,0,0,4,4,9,1,0,6275.0
6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,36,3.6109179126442243,1,0,1,1,6,2,1,227.0
2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,0,1,3,6,3,1,2,217.0
14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,23,3.1780538303479458,0,2,3,2,3,1,0,2909.0
5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,33,3.5263605246161616,0,0,3,5,3,1,0,793.0
7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,1,1,2591.0
4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,33,3.5263605246161616,0,0,3,5,3,1,1,7409.0
8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,26,3.295836866004329,1,2,1,5,6,1,2,257.0
17,2.8903717578961645,0,2,2,3,7,17,2.8903717578961645,0,2,2,3,7,38,3.6635616461296463,1,2,3,3,8,1,1,23119.0
